Symbol,DB손해보험_시가(원),DB손해보험_종가(원),DB손해보험_거래량(주),DB손해보험_PER(IFRS-연결),DB손해보험_순매수수량(개인)(주),DB손해보험_순매수수량(기관계)(주),DB손해보험_순매수수량(외국인계)(주)
2005-09-06,11950.0,11950.0,1012326.0,7.37,182636,-3790,-168856
2005-09-07,12200.0,12550.0,592042.0,7.74,-31960,17640,-260
2005-09-08,12500.0,12400.0,543810.0,7.65,-7138,-59960,77988
2005-09-09,12300.0,13150.0,1044377.0,8.11,-2724,-75598,43292
2005-09-12,13150.0,12850.0,486453.0,7.92,51749,88771,-140550
2005-09-13,12800.0,12500.0,396980.0,7.71,55908,-8428,80
2005-09-14,12400.0,12750.0,738075.0,7.86,235800,16870,-288690
2005-09-15,12600.0,12400.0,721253.0,7.65,170660,59070,-234740
2005-09-16,12200.0,11950.0,1057131.0,7.37,114091,-179711,161610
2005-09-20,12100.0,12000.0,1122800.0,7.4,163511,65839,-206330
2005-09-21,12000.0,12650.0,994820.0,7.8,-208344,67364,139270
2005-09-22,12650.0,13250.0,800737.0,8.17,-299130,245650,50440
2005-09-23,13050.0,13000.0,416794.0,8.02,-67140,2470,60970
2005-09-26,13200.0,14200.0,1151310.0,8.76,-448096,604766,-160010
2005-09-27,14500.0,15700.0,711999.0,9.68,-224794,268994,-53270
2005-09-28,15450.0,16700.0,851980.0,10.3,-94235,-1901,144710
2005-09-29,16800.0,15700.0,633872.0,9.68,192942,-82292,-130680
2005-09-30,15900.0,15150.0,678256.0,9.34,173010,-47230,-127830
2005-10-04,15050.0,15300.0,658515.0,9.44,199680,29890,-233000
2005-10-05,15150.0,15600.0,838415.0,9.62,-181970,42540,90400
2005-10-06,15150.0,15400.0,300465.0,9.5,-71459,18479,1840
2005-10-07,15200.0,14650.0,688435.0,9.03,59125,238775,-355470
2005-10-10,14400.0,15300.0,529938.0,9.44,10397,24193,11310
2005-10-11,14950.0,15000.0,652621.0,9.25,-45440,202630,-167190
2005-10-12,15100.0,14450.0,337010.0,8.91,57910,-84510,22100
2005-10-13,14350.0,14000.0,585225.0,8.63,272075,-20080,-255965
2005-10-14,14100.0,13200.0,802557.0,8.14,311077,7938,-326235
2005-10-17,13250.0,12700.0,523188.0,7.83,80360,-45630,-44630
2005-10-18,12750.0,12900.0,690435.0,7.96,152250,26930,-196890
2005-10-19,12550.0,13000.0,712320.0,8.02,-85750,106130,-130580
2005-10-20,13300.0,13100.0,616515.0,8.08,-55160,123600,-125130
2005-10-21,12700.0,13800.0,425196.0,8.51,-90480,81520,8930
2005-10-24,13650.0,13750.0,434485.0,8.48,146960,-129540,-23790
2005-10-25,13950.0,13550.0,404520.0,8.36,-21190,-2720,20210
2005-10-26,13550.0,13500.0,629670.0,8.33,-14330,136690,-211210
2005-10-27,13250.0,12950.0,630770.0,7.99,133840,-99150,-72400
2005-10-28,12600.0,12200.0,411761.0,7.52,91580,11700,-80850
2005-10-31,12500.0,13050.0,628491.0,8.05,-91830,145750,-127270
2005-11-01,13000.0,14200.0,1173299.0,8.76,-584063,620473,-115990
2005-11-02,14150.0,14200.0,537824.0,8.76,1740,131560,-212960
2005-11-03,14400.0,14200.0,754716.0,8.76,-80754,184934,-187480
2005-11-04,14600.0,14750.0,447316.0,9.1,-205460,95340,80920
2005-11-07,15100.0,15100.0,253290.0,9.31,-78490,64700,16790
2005-11-08,15350.0,15500.0,416810.0,9.56,-171803,111563,74180
2005-11-09,15300.0,15400.0,223840.0,9.5,-90400,77910,20490
2005-11-10,15250.0,15650.0,315530.0,9.65,-94461,-33599,114560
2005-11-11,15750.0,15750.0,183920.0,9.71,-41564,-1610,32160
2005-11-14,15900.0,15500.0,134300.0,9.56,-17172,-6598,23150
2005-11-15,15200.0,15200.0,294110.0,9.37,42790,-19490,-69300
2005-11-16,15000.0,14850.0,330580.0,9.16,136680,-91280,-49200
2005-11-17,14900.0,16200.0,571883.0,9.99,-47085,-39555,90240
2005-11-18,16550.0,16600.0,649810.0,10.24,-207790,240110,-31840
2005-11-21,16700.0,17000.0,475567.0,10.48,-182616,132416,-15180
2005-11-22,17200.0,17000.0,668620.0,10.48,-75286,-132814,180980
2005-11-23,17200.0,19350.0,996086.0,11.93,-101500,167730,-100950
2005-11-24,19150.0,19000.0,1031461.0,11.72,180795,180505,-381870
2005-11-25,19000.0,19000.0,1367565.0,11.72,270726,-74076,-244140
2005-11-28,19400.0,18300.0,757480.0,11.29,232969,-66149,-199100
2005-11-29,17850.0,17600.0,726640.0,10.85,252873,119787,-364260
2005-11-30,17600.0,17750.0,678745.0,10.95,184490,64270,-285680
2005-12-01,17500.0,18300.0,631297.0,11.29,-171436,202516,-46090
2005-12-02,18600.0,18250.0,428524.0,11.25,-80686,59716,35980
2005-12-05,18250.0,18150.0,397778.0,11.19,21568,-62388,41220
2005-12-06,18000.0,17800.0,228610.0,10.98,-11551,28841,-18450
2005-12-07,18000.0,18300.0,492430.0,11.29,-38880,18570,19780
2005-12-08,18200.0,18950.0,526110.0,11.69,-68715,46605,29410
2005-12-09,18950.0,20150.0,1002781.0,12.43,-299171,285161,-26380
2005-12-12,20000.0,19900.0,616631.0,12.27,45431,160389,-216850
2005-12-13,20000.0,20550.0,1502023.0,12.67,18123,143787,-183760
2005-12-14,20600.0,20400.0,725910.0,12.58,177140,90450,-264690
2005-12-15,20100.0,19800.0,434165.0,12.21,155776,-22576,-133900
2005-12-16,19100.0,18850.0,423832.0,11.62,140512,-66612,-74410
2005-12-19,19100.0,19400.0,1041010.0,11.96,507138,102012,-663050
2005-12-20,19050.0,19450.0,1085323.0,11.99,188822,138028,-441850
2005-12-21,19700.0,19800.0,722160.0,12.21,-61950,217980,-215160
2005-12-22,19800.0,19450.0,863955.0,11.99,203280,80420,-287560
2005-12-23,19450.0,19150.0,286115.0,11.81,-49661,64311,-31490
2005-12-26,19000.0,19350.0,280827.0,11.93,-90022,95472,-3290
2005-12-27,19100.0,19300.0,384805.0,11.9,18948,19292,-45320
2005-12-28,19050.0,19600.0,473443.0,12.09,112529,24171,-143250
2005-12-29,19800.0,20450.0,2033659.0,12.61,211179,466529,-829970
2006-01-02,21000.0,21000.0,1524721.0,12.95,-182594,585264,-559610
2006-01-03,20750.0,20700.0,858322.0,12.77,-84873,325473,-298460
2006-01-04,21400.0,22400.0,2062967.0,13.81,-586424,299764,243220
2006-01-05,22200.0,22200.0,602616.0,13.69,-107481,83781,-3550
2006-01-06,22500.0,23250.0,504420.0,14.34,-141990,100400,5540
2006-01-09,23000.0,22400.0,460278.0,13.81,66466,-39716,-24980
2006-01-10,22000.0,21500.0,1097738.0,13.26,180530,-54780,-140860
2006-01-11,20800.0,21400.0,934083.0,13.2,84583,186488,-254971
2006-01-12,20850.0,21200.0,668421.0,13.07,9856,-19756,-15510
2006-01-13,20600.0,21200.0,462957.0,13.07,85564,34296,-136050
2006-01-16,21200.0,21250.0,733795.0,13.1,96553,217317,-327390
2006-01-17,21400.0,20000.0,772299.0,12.33,-90450,158800,-88910
2006-01-18,19850.0,19000.0,777027.0,11.72,44710,73340,-152290
2006-01-19,19000.0,19750.0,503870.0,12.18,-135919,118009,9820
2006-01-20,19450.0,19200.0,447955.0,11.84,-111370,117620,490
2006-01-23,18200.0,18150.0,406001.0,11.19,-46260,950,14710
2006-01-24,18150.0,18400.0,704124.0,11.35,92832,4839,-134860
2006-01-25,18500.0,18900.0,528451.0,11.66,-147349,20889,125560
2006-01-26,19400.0,19500.0,471114.0,12.03,26343,-72633,58370
2006-01-27,19700.0,20350.0,266860.0,12.55,-75146,48716,26490
2006-01-31,20500.0,20300.0,322545.0,12.52,-30856,13026,16760
2006-02-01,20100.0,19250.0,413811.0,11.87,-34594,-55156,113250
2006-02-02,19950.0,18500.0,603075.0,11.41,193280,-107490,-22230
2006-02-03,18100.0,16350.0,1124074.0,10.08,416635,-315949,-62390
2006-02-06,16050.0,16650.0,895716.0,10.27,4076,243114,-210110
2006-02-07,16750.0,16400.0,436756.0,10.11,3551,62079,-61430
2006-02-08,16100.0,15800.0,276280.0,9.74,36730,-26790,-9660
2006-02-09,16100.0,16500.0,506088.0,10.18,-83593,-70987,106280
2006-02-10,16750.0,17250.0,411215.0,10.64,-8400,17150,-44630
2006-02-13,17200.0,16600.0,435758.0,10.24,37635,-9425,-22580
2006-02-14,16500.0,17100.0,707524.0,10.55,74592,-164392,73260
2006-02-15,17500.0,17000.0,452063.0,10.48,-163730,102850,18170
2006-02-16,17000.0,17500.0,453427.0,10.79,33989,-91169,86980
2006-02-17,17650.0,18200.0,328055.0,11.22,-62290,28310,22790
2006-02-20,18100.0,18550.0,339483.0,11.44,-61062,-41058,102740
2006-02-21,18800.0,18150.0,189381.0,11.19,-18892,-2408,7480
2006-02-22,18150.0,18000.0,305770.0,11.1,34050,1090,-56000
2006-02-23,18200.0,18300.0,540680.0,11.29,25768,200632,-255520
2006-02-24,18300.0,18000.0,311724.0,11.1,25739,18201,-55200
2006-02-27,18100.0,18400.0,449201.0,11.35,-5065,137515,-143170
2006-02-28,18600.0,19100.0,633123.0,11.78,-98847,72667,32450
2006-03-02,19450.0,20050.0,1140690.0,12.36,-307170,-62020,452960
2006-03-03,20250.0,19700.0,296406.0,12.15,-119440,92880,44640
2006-03-06,19950.0,20400.0,387652.0,12.58,-45812,9962,57300
2006-03-07,20000.0,19450.0,452460.0,11.99,60137,-105367,39630
2006-03-08,19050.0,19000.0,249585.0,11.72,31745,14225,-20310
2006-03-09,18850.0,19450.0,193910.0,11.99,-55565,44325,-1910
2006-03-10,19200.0,19150.0,211150.0,11.81,40195,-35245,21590
2006-03-13,19150.0,19900.0,279111.0,12.27,-33579,70989,-35630
2006-03-14,20100.0,19450.0,284020.0,11.99,116522,-111562,-3430
2006-03-15,19850.0,20400.0,493318.0,12.58,-21235,-23745,41210
2006-03-16,20550.0,20050.0,419822.0,12.36,27580,-117346,96240
2006-03-17,19950.0,20000.0,320312.0,12.33,-29620,20340,9790
2006-03-20,20050.0,20100.0,324296.0,12.4,64362,-63272,5570
2006-03-21,20000.0,19800.0,245762.0,12.21,-8462,-63258,71850
2006-03-22,19700.0,19750.0,202090.0,12.18,-26989,-24351,50210
2006-03-23,19950.0,19750.0,438110.0,12.18,41713,-3493,-9930
2006-03-24,19300.0,19100.0,443257.0,11.78,105075,2045,-94350
2006-03-27,18900.0,19000.0,317630.0,11.72,-23469,-94101,129920
2006-03-28,18800.0,19000.0,131449.0,11.72,-37750,-23370,66370
2006-03-29,18500.0,18600.0,501233.0,11.47,210804,36786,-248440
2006-03-30,18550.0,18800.0,386950.0,11.59,-40851,129811,-81540
2006-03-31,18700.0,18800.0,358167.0,11.59,182173,34082,-201080
2006-04-03,19050.0,19350.0,568862.0,11.31,110910,79730,-189250
2006-04-04,19650.0,20400.0,853532.0,11.92,-235426,32948,204950
2006-04-05,20950.0,20650.0,517013.0,12.07,-96480,59090,30200
2006-04-06,20750.0,20900.0,407235.0,12.21,-102190,90190,28070
2006-04-07,21000.0,21200.0,292641.0,12.39,-19550,67040,-39260
2006-04-10,20800.0,21350.0,306225.0,12.48,-169075,179305,-10730
2006-04-11,21200.0,21100.0,260107.0,12.33,-55723,103513,-59870
2006-04-12,21100.0,21800.0,250455.0,12.74,-87543,56463,-1040
2006-04-13,21900.0,22000.0,263461.0,12.86,-111835,126665,-9130
2006-04-14,22100.0,22350.0,329827.0,13.06,-179806,148769,24070
2006-04-17,22400.0,22150.0,264265.0,12.95,-87807,116841,-6470
2006-04-18,22150.0,22950.0,310753.0,13.41,-172928,161135,11740
2006-04-19,23600.0,24100.0,826440.0,14.09,-132828,-10462,135980
2006-04-20,24000.0,23750.0,486205.0,13.88,181918,-9328,-179240
2006-04-21,23750.0,23750.0,233854.0,13.88,-14779,-17811,2560
2006-04-24,23600.0,24000.0,398184.0,14.03,-91335,85665,8820
2006-04-25,23800.0,23400.0,272985.0,13.68,8162,8178,-10980
2006-04-26,23200.0,24000.0,274937.0,14.03,-48241,45048,18290
2006-04-27,24100.0,24700.0,321663.0,14.44,-124148,32828,79720
2006-04-28,24800.0,23600.0,273621.0,13.79,-27598,63148,-38080
2006-05-02,23600.0,25000.0,440646.0,14.61,-126989,5529,117110
2006-05-03,25000.0,25900.0,837375.0,15.14,-73264,-347246,420270
2006-05-04,26150.0,25850.0,702305.0,15.11,-42872,-142368,234910
2006-05-08,26000.0,25000.0,734634.0,14.61,-4336,69276,-10090
2006-05-09,25300.0,25250.0,600787.0,14.76,18397,-150039,197000
2006-05-10,25550.0,25400.0,353721.0,14.84,-54407,-743,59330
2006-05-11,25150.0,26350.0,384318.0,15.4,-62217,7347,46320
2006-05-12,25800.0,26500.0,323771.0,15.49,-1859,34229,-23200
2006-05-15,26150.0,25100.0,402009.0,14.67,57737,-46767,30050
2006-05-16,25200.0,25000.0,802374.0,14.61,61327,-167187,152550
2006-05-17,24500.0,25150.0,756315.0,14.7,10149,-55009,125760
2006-05-18,23500.0,23500.0,465940.0,13.73,51992,-101272,72360
2006-05-19,23600.0,23650.0,241522.0,13.82,14551,-35628,26577
2006-05-22,23650.0,22000.0,282893.0,12.86,67819,2711,-71420
2006-05-23,21750.0,21500.0,460857.0,12.57,55013,-41533,-32520
2006-05-24,21500.0,21650.0,719162.0,12.65,140971,159659,-321090
2006-05-25,22000.0,21050.0,433678.0,12.3,-28780,96710,-78720
2006-05-26,21300.0,22700.0,515999.0,13.27,-47333,214133,-166340
2006-05-29,22700.0,23300.0,386121.0,13.62,-103569,167599,-57430
2006-05-30,23600.0,24200.0,699883.0,14.14,-154086,31956,167340
2006-06-01,23500.0,23200.0,544831.0,13.56,-50639,-26581,129710
2006-06-02,23900.0,23700.0,175160.0,13.85,-32970,8140,11770
2006-06-05,23950.0,22750.0,208994.0,13.3,4806,70364,-89350
2006-06-07,21650.0,22300.0,266411.0,13.03,-25690,76320,-60530
2006-06-08,22200.0,22800.0,293751.0,13.33,-22710,60930,-44590
2006-06-09,22750.0,22650.0,281219.0,13.24,80397,-38267,-44880
2006-06-12,22850.0,23700.0,338640.0,13.85,-109396,12626,55650
2006-06-13,23250.0,23450.0,249945.0,13.71,2674,19849,-48893
2006-06-14,23700.0,23000.0,428306.0,13.44,101951,69734,-166155
2006-06-15,23450.0,22150.0,462430.0,12.95,137109,-30489,-123900
2006-06-16,22700.0,22900.0,398578.0,13.38,-38200,51980,-13120
2006-06-19,22900.0,23000.0,177460.0,13.44,-28660,58860,-40460
2006-06-20,22950.0,21900.0,200491.0,12.8,17735,545,-17800
2006-06-21,22150.0,22700.0,124993.0,13.27,-24893,26753,140
2006-06-22,22800.0,22950.0,225183.0,13.41,-15653,20893,-5240
