Symbol,넥센타이어_시가(원),넥센타이어_종가(원),넥센타이어_거래량(주),넥센타이어_PER(IFRS-연결),넥센타이어_순매수수량(개인)(주),넥센타이어_순매수수량(기관계)(주),넥센타이어_순매수수량(외국인계)(주)
2009-01-23,2475.0,2550.0,587120.0,,-46370,254190,-206020
2009-01-28,2545.0,2570.0,875274.0,,-12700,225510,-285040
2009-01-29,2620.0,2640.0,631608.0,,-40760,193390,-215670
2009-01-30,2640.0,2650.0,406856.0,,-25120,87180,-98230
2009-02-02,2565.0,2550.0,455060.0,,85890,48220,-170330
2009-02-03,2535.0,2630.0,534130.0,,-44927,193657,-177110
2009-02-04,2650.0,2735.0,534265.0,,2195,-61215,71700
2009-02-05,2655.0,2700.0,366681.0,,-76080,64010,130
2009-02-06,2705.0,2700.0,246120.0,,4908,-18368,-1050
2009-02-09,2700.0,2600.0,293565.0,,103249,-163209,-260
2009-02-10,2635.0,2620.0,408531.0,,-7180,-117730,76770
2009-02-11,2600.0,2560.0,161959.0,,25312,-28520,-6252
2009-02-12,2535.0,2480.0,362620.0,,34100,-101310,8690
2009-02-13,2470.0,2540.0,233873.0,,-21195,-30255,31670
2009-02-16,2500.0,2555.0,292290.0,,9290,90894,3130
2009-02-17,2510.0,2480.0,198311.0,,23659,-23180,-15350
2009-02-18,2415.0,2545.0,377070.0,,-96320,26430,-23340
2009-02-19,2490.0,2440.0,175742.0,,59392,-74051,7120
2009-02-20,2495.0,2385.0,206737.0,,-18970,34600,-19290
2009-02-23,2435.0,2390.0,159749.0,,33456,-10906,-14370
2009-02-24,2290.0,2320.0,409980.0,,86850,-178610,-10280
2009-02-25,2350.0,2330.0,222732.0,,-16928,14888,-8340
2009-02-26,2325.0,2255.0,284772.0,,40930,-43390,-18410
2009-02-27,2250.0,2400.0,1121230.0,,-108256,889776,-791200
2009-03-02,2350.0,2445.0,632570.0,,36960,204430,-241420
2009-03-03,2465.0,2400.0,309630.0,,-18229,-6581,-7380
2009-03-04,2400.0,2550.0,307422.0,,-42670,40900,-2850
2009-03-05,2530.0,2545.0,516821.0,,74250,-13020,5080
2009-03-06,2560.0,2585.0,362780.0,,-51263,94973,-8440
2009-03-09,2670.0,2700.0,473850.0,,-31890,52190,36660
2009-03-10,2690.0,2650.0,479704.0,,-43272,7182,36590
2009-03-11,2695.0,2600.0,473295.0,,38640,-29749,1149
2009-03-12,2650.0,2600.0,351776.0,,-17510,-3500,4170
2009-03-13,2635.0,2565.0,256821.0,,18120,-46510,8010
2009-03-16,2555.0,2820.0,784863.0,,-265251,27321,207080
2009-03-17,2820.0,2850.0,540775.0,,38730,-18400,-71980
2009-03-18,2885.0,2850.0,310700.0,,29132,-46352,-5980
2009-03-19,2850.0,2755.0,235361.0,,21570,-21950,4270
2009-03-20,2710.0,2835.0,211612.0,,-63400,23650,37340
2009-03-23,2835.0,2900.0,333740.0,,-65490,43900,9040
2009-03-24,2990.0,2935.0,241976.0,,55840,-56160,-1320
2009-03-25,2900.0,2945.0,233121.0,,-32964,96454,-63640
2009-03-26,2920.0,2960.0,284181.0,,-48150,39070,2460
2009-03-27,3000.0,2960.0,585311.0,,122742,47988,-158230
2009-03-30,2960.0,2905.0,292060.0,,55720,-15380,-41180
2009-03-31,2880.0,2980.0,268992.0,,-56367,102667,-57020
2009-04-01,3000.0,3110.0,417219.0,,-63530,27160,17110
2009-04-02,3150.0,3055.0,517841.0,,191969,-12889,-96470
2009-04-03,3070.0,3050.0,305358.0,,-14090,4210,42430
2009-04-06,3100.0,2975.0,709901.0,,293500,-249080,-33790
2009-04-07,2975.0,3070.0,586897.0,,-164830,248000,-69340
2009-04-08,3080.0,2955.0,325134.0,,133536,-121206,-12080
2009-04-09,3005.0,3100.0,757576.0,,-40160,179080,-138820
2009-04-10,3150.0,3300.0,535724.0,,-206120,142300,38780
2009-04-13,3400.0,3290.0,885251.0,,83478,-167508,73350
2009-04-14,3260.0,3230.0,734098.0,,155211,-267957,106536
2009-04-15,3150.0,3070.0,586644.0,,107762,-35362,-87710
2009-04-16,3085.0,3045.0,538931.0,,198581,-215471,16620
2009-04-17,3050.0,2940.0,478398.0,,150160,-84700,-64700
2009-04-20,2950.0,3090.0,362905.0,,-117180,91400,25880
2009-04-21,3075.0,3160.0,840055.0,,44710,-132230,36090
2009-04-22,3210.0,3630.0,1564806.0,,-292130,85550,50770
2009-04-23,3730.0,3735.0,1507605.0,,710,-74030,90080
2009-04-24,3690.0,3730.0,886340.0,,83397,-113257,7860
2009-04-27,3810.0,3600.0,554134.0,,5380,-24120,-1560
2009-04-28,3515.0,3380.0,551912.0,,2510,76740,-56400
2009-04-29,3380.0,3885.0,2324011.0,,15543,-8383,8480
2009-04-30,4050.0,4000.0,2090110.0,,36566,-119516,22320
2009-05-04,4150.0,4320.0,2138876.0,,295679,-218599,-64840
2009-05-06,4320.0,4375.0,848310.0,,-33680,24530,4840
2009-05-07,4500.0,4430.0,723483.0,,-72197,90440,-30660
2009-05-08,4375.0,4280.0,1650814.0,,154704,-178246,-23650
2009-05-11,4300.0,4330.0,979010.0,,36015,-91505,24850
2009-05-12,4300.0,4150.0,905151.0,,319867,-249957,-67750
2009-05-13,4170.0,4425.0,1550076.0,,24110,378290,-318780
2009-05-14,4300.0,4430.0,1307462.0,,-63811,323869,-261538
2009-05-15,4550.0,4750.0,1425520.0,,-83077,37248,14280
2009-05-18,4880.0,4850.0,1207387.0,,267200,-272090,66690
2009-05-19,4960.0,4850.0,1089993.0,,315425,-156675,-145270
2009-05-20,4815.0,4865.0,607406.0,,37981,-49681,12060
2009-05-21,4865.0,4800.0,450858.0,,35470,-32160,-5360
2009-05-22,4755.0,4715.0,975409.0,,119190,-161710,79560
2009-05-25,4750.0,4530.0,720609.0,,129321,-136191,6490
2009-05-26,4530.0,4280.0,796423.0,,122197,-185617,17160
2009-05-27,4390.0,4200.0,834087.0,,48150,9600,-5310
2009-05-28,4150.0,4310.0,516700.0,,-9731,68033,-52442
2009-05-29,4315.0,4310.0,527562.0,,60610,-49400,-10470
2009-06-01,4160.0,4310.0,355877.0,,9149,-3259,3600
2009-06-02,4470.0,4430.0,1190077.0,,11462,59388,-73690
2009-06-03,4540.0,4410.0,627229.0,,173024,-193857,-1110
2009-06-04,4450.0,4155.0,630528.0,,147958,-112738,-23800
2009-06-05,4205.0,4155.0,736484.0,,89740,-58810,-11210
2009-06-08,4160.0,4010.0,556265.0,,236711,-111511,-120480
2009-06-09,4055.0,3890.0,967025.0,,298869,-263899,-26820
2009-06-10,3940.0,4225.0,1097171.0,,-138164,183714,-53070
2009-06-11,4215.0,4315.0,1119989.0,,-29269,172109,-63450
2009-06-12,4350.0,4390.0,1033745.0,,127517,-87987,-38030
2009-06-15,4520.0,4605.0,2056782.0,,-98624,44034,-37520
2009-06-16,4550.0,4600.0,832893.0,,-28024,119014,-112260
2009-06-17,4640.0,4625.0,677898.0,,-65520,108100,-60180
2009-06-18,4625.0,4650.0,854932.0,,-99147,173387,-87910
2009-06-19,4650.0,4795.0,827540.0,,-297244,221884,-860
2009-06-22,4830.0,4820.0,727365.0,,-40515,46495,-80150
2009-06-23,4680.0,4590.0,430808.0,,52248,-60098,-18880
2009-06-24,4615.0,4790.0,520849.0,,-129759,85563,-2750
2009-06-25,4800.0,5130.0,2200520.0,,-289790,214940,113600
2009-06-26,5200.0,5150.0,1104195.0,,1506,-23230,26354
2009-06-29,5200.0,5170.0,801087.0,,19576,-46746,4630
2009-06-30,5170.0,5320.0,1287748.0,,-160306,-11950,47160
2009-07-01,5390.0,5250.0,1917791.0,,329190,-263790,-42600
2009-07-02,5270.0,4950.0,1256808.0,,413319,-435749,19580
2009-07-03,4820.0,5060.0,859638.0,,-5602,-62628,35960
2009-07-06,5100.0,5110.0,605599.0,,-27580,31010,-2730
2009-07-07,5110.0,5070.0,893640.0,,209514,-378864,-3110
2009-07-08,5000.0,5030.0,518400.0,,-55945,-35435,13130
2009-07-09,5110.0,5200.0,1245922.0,,-31759,-116311,50890
2009-07-10,5300.0,5030.0,635969.0,,79498,-128748,22660
2009-07-13,5270.0,5090.0,752010.0,,185040,-157090,-36470
2009-07-14,5240.0,5040.0,906236.0,,227393,-225213,-39300
2009-07-15,5090.0,5110.0,628567.0,,-87140,52020,-860
2009-07-16,5140.0,5140.0,578685.0,,38770,-68790,-100
2009-07-17,5250.0,5450.0,1573471.0,,-87749,60099,-7810
2009-07-20,5590.0,6200.0,4178137.0,,186759,-721979,562210
2009-07-21,6290.0,6130.0,3353254.0,,235564,-40714,13120
2009-07-22,6220.0,6500.0,4711852.0,,276746,-464033,234957
2009-07-23,6600.0,6710.0,3542598.0,,-134534,-247626,393160
2009-07-24,6960.0,6190.0,5866718.0,,1276326,-1296876,17140
2009-07-27,6390.0,6300.0,1801677.0,,159809,-157389,12740
2009-07-28,6300.0,6540.0,1841792.0,,-111670,5400,116350
2009-07-29,6500.0,6520.0,1180817.0,,-126563,211093,-88260
2009-07-30,6500.0,6400.0,950296.0,,25353,29087,-54440
2009-07-31,6400.0,6750.0,2135740.0,,-361849,132399,166910
2009-08-03,6890.0,7080.0,2500812.0,,215204,-405234,191820
2009-08-04,7140.0,6990.0,2069080.0,,203567,-194282,77620
2009-08-05,6990.0,6950.0,1754459.0,,-5904,-72206,165840
2009-08-06,6970.0,6910.0,1271095.0,,287689,-392329,154510
2009-08-07,6910.0,6830.0,1042727.0,,261212,-324542,108630
2009-08-10,6900.0,6650.0,1337983.0,,284760,-303940,22110
2009-08-11,6570.0,6570.0,1436644.0,,247641,-136461,-57310
2009-08-12,6500.0,6670.0,1221846.0,,10654,59886,-109810
2009-08-13,6700.0,6520.0,1309228.0,,264907,-251667,-41200
2009-08-14,6500.0,6310.0,1694559.0,,14404,-29194,10760
2009-08-17,6300.0,6340.0,1167517.0,,-69619,-65331,53890
2009-08-18,6250.0,6330.0,748041.0,,-148258,150368,-2910
2009-08-19,6470.0,6200.0,797172.0,,136395,-59625,-43900
2009-08-20,6210.0,6300.0,947038.0,,-115271,98611,10330
2009-08-21,6420.0,6760.0,2804042.0,,-403626,26346,382740
2009-08-24,6890.0,6810.0,1837610.0,,-27422,-131538,145190
2009-08-25,6820.0,6670.0,705930.0,,-197746,78506,123960
2009-08-26,6880.0,6610.0,953381.0,,273638,-221708,-52060
2009-08-27,6520.0,6400.0,785061.0,,63713,-95233,8580
2009-08-28,6400.0,6380.0,526909.0,,-784,-35106,-610
2009-08-31,6390.0,6450.0,757892.0,,35834,-112414,75610
2009-09-01,6450.0,6630.0,754344.0,,-126750,100270,28390
2009-09-02,6600.0,6820.0,1636986.0,,-181407,66032,130200
2009-09-03,6960.0,6700.0,1075817.0,,11605,15745,-27350
2009-09-04,6830.0,6800.0,686937.0,,-113099,-38541,208600
2009-09-07,6880.0,7190.0,1385015.0,,-171407,202117,-61180
2009-09-08,7330.0,7030.0,1716268.0,,306287,-184267,-57090
2009-09-09,7100.0,6410.0,2209860.0,,784647,-403607,-271390
2009-09-10,6410.0,6300.0,1995352.0,,442391,-396461,-39280
2009-09-11,6320.0,6180.0,1621333.0,,463897,-313007,-76520
2009-09-14,6010.0,5970.0,3407931.0,,1227591,-788011,-396510
2009-09-15,5920.0,5850.0,1740292.0,,328501,-230791,-98180
2009-09-16,5950.0,6200.0,1897084.0,,-360348,352488,5980
2009-09-17,6300.0,6010.0,1292452.0,,290392,-186352,-32070
2009-09-18,5940.0,6020.0,614129.0,,-29746,-28284,60580
2009-09-21,6010.0,5920.0,782373.0,,127413,-61713,-62500
2009-09-22,5900.0,5890.0,944043.0,,333742,-350812,8570
2009-09-23,5890.0,5650.0,1263370.0,,510002,-530122,23000
2009-09-24,5690.0,5490.0,1175341.0,,421307,-512626,81840
2009-09-25,5510.0,5940.0,1497844.0,,-318573,218661,84830
2009-09-28,6000.0,6090.0,2114539.0,,46974,-138634,128320
2009-09-29,6240.0,5970.0,963517.0,,87050,-27830,-64660
2009-09-30,5970.0,6110.0,1302272.0,,-225337,248627,-6810
2009-10-01,6080.0,5980.0,533371.0,,-82731,79891,-12290
2009-10-05,5930.0,5740.0,591673.0,,19885,-13315,-7440
2009-10-06,5770.0,5540.0,646981.0,,121816,-130436,27820
2009-10-07,5650.0,5660.0,546383.0,,-92570,-45250,137820
2009-10-08,5670.0,5810.0,405003.0,,-22495,-21305,4680
2009-10-09,5880.0,6080.0,819082.0,,-148989,-117151,226140
2009-10-12,6080.0,6130.0,371571.0,,-48610,17120,31830
2009-10-13,6150.0,6260.0,1413122.0,,-354190,128690,279970
2009-10-14,6340.0,6400.0,1083892.0,,-266095,-199135,490990
2009-10-15,6420.0,6360.0,648841.0,,84143,-181453,116890
2009-10-16,6390.0,6240.0,565807.0,,-99963,-86637,261110
2009-10-19,6120.0,6260.0,516776.0,,-84652,-148758,268810
2009-10-20,6290.0,6400.0,1055710.0,,56987,-44257,380
2009-10-21,6400.0,6470.0,493895.0,,-55370,-39640,33010
2009-10-22,6470.0,6530.0,933379.0,,99676,-328526,222160
2009-10-23,6530.0,6680.0,698850.0,,-138112,19592,118520
2009-10-26,6670.0,6890.0,2305868.0,,-314524,340904,127220
2009-10-27,6950.0,7000.0,1706195.0,,-198087,126507,7370
2009-10-28,7080.0,6950.0,1433418.0,,-57080,-128010,166690
2009-10-29,6710.0,6530.0,2044314.0,,476943,17247,-502870
2009-10-30,6560.0,6540.0,1031148.0,,199661,-104881,38160
2009-11-02,6300.0,6360.0,1296328.0,,-88596,-11754,147760
2009-11-03,6360.0,6380.0,639887.0,,26560,-144150,166040
2009-11-04,6450.0,6430.0,621972.0,,46508,-75178,34830
2009-11-05,6490.0,6360.0,608830.0,,-118350,-30660,149750
2009-11-06,6460.0,6410.0,554323.0,,153840,-186340,24490
2009-11-09,6420.0,6520.0,462981.0,,-81685,73565,8390
2009-11-10,6610.0,6430.0,618240.0,,-35070,-52040,35250
2009-11-11,6500.0,6350.0,495306.0,,-827,-39253,40080
2009-11-12,6400.0,6390.0,412703.0,,-35767,-106463,141440
2009-11-13,6380.0,6400.0,372539.0,,-144380,57950,76200
2009-11-16,6470.0,6650.0,1057051.0,,82050,-119480,35870
2009-11-17,6690.0,6660.0,911724.0,,-111365,-285885,399910
2009-11-18,6700.0,6560.0,606884.0,,113289,-63429,-40120
2009-11-19,6490.0,6470.0,901508.0,,92332,-161372,-5580
2009-11-20,6360.0,6430.0,377279.0,,40770,-24830,29600
2009-11-23,6400.0,6280.0,708573.0,,209706,3034,-213270
2009-11-24,6300.0,6290.0,420774.0,,37359,-43059,27620
2009-11-25,6290.0,6300.0,281010.0,,-9820,-32220,41060
2009-11-26,6300.0,6070.0,809400.0,,170412,-199882,26980
2009-11-27,5990.0,5740.0,759865.0,,-107009,104620,21699
2009-11-30,5840.0,5980.0,429698.0,,-40810,-2840,43870
2009-12-01,5970.0,6100.0,496548.0,,-50897,71317,-23420
2009-12-02,6100.0,6040.0,461849.0,,92623,39927,-134050
2009-12-03,6030.0,5910.0,838759.0,,325870,-185750,-147160
2009-12-04,5890.0,5870.0,679718.0,,135520,-63140,-82650
2009-12-07,5910.0,6400.0,2181664.0,,-188058,-195732,141060
2009-12-08,6390.0,6310.0,709966.0,,88222,-152,-68740
2009-12-09,6190.0,6510.0,1057311.0,,-174260,215920,-101830
2009-12-10,6540.0,6450.0,1860454.0,,89338,149122,-66900
2009-12-11,6480.0,6400.0,845841.0,,-11437,94281,5186
2009-12-14,6450.0,6420.0,470546.0,,-9963,-16187,29130
2009-12-15,6450.0,6370.0,560832.0,,59056,-78696,23130
2009-12-16,6320.0,6400.0,912829.0,,206200,-222420,15120
2009-12-17,6410.0,6370.0,643205.0,,97917,-110107,670
2009-12-18,6310.0,6370.0,456728.0,,84015,-32445,-36820
2009-12-21,6320.0,6290.0,493765.0,,27929,-26219,60
2009-12-22,6330.0,6600.0,1735432.0,,-247790,52010,210340
2009-12-23,6780.0,6640.0,1934467.0,,241077,-167277,-55790
2009-12-24,6550.0,6480.0,1140116.0,,146901,-4271,11080
2009-12-28,6440.0,6350.0,657790.0,,-50748,62660,45080
2009-12-29,6400.0,6510.0,537836.0,,-71010,60820,11040
2009-12-30,6500.0,6760.0,2058198.0,,-394124,401694,-16440
2010-01-04,6760.0,6650.0,1032168.0,5.95,48367,-21983,-9950
2010-01-05,6670.0,6450.0,1146244.0,5.77,87010,-100750,17180
2010-01-06,6500.0,6410.0,1127063.0,5.74,-128324,-52030,163144
2010-01-07,6440.0,6250.0,1027433.0,5.59,133400,-142890,8500
2010-01-08,6260.0,6250.0,537293.0,5.59,34338,-23388,-14770
2010-01-11,6250.0,6170.0,617606.0,5.52,161349,-123419,13010
2010-01-12,6150.0,6170.0,397231.0,5.52,90054,7550,-62500
2010-01-13,6120.0,6110.0,393034.0,5.47,39487,-24287,-430
2010-01-14,6120.0,6000.0,936712.0,5.37,130271,-91271,-41990
2010-01-15,6030.0,5910.0,878083.0,5.29,203490,-158840,17620
2010-01-18,5870.0,5740.0,1029942.0,5.14,226024,-173074,-17410
2010-01-19,5740.0,5730.0,798278.0,5.13,182396,-131516,-46030
2010-01-20,5740.0,5570.0,990324.0,4.98,260480,-25620,-222030
2010-01-21,5490.0,5380.0,1588663.0,4.81,696550,-75060,-627520
2010-01-22,5290.0,5360.0,839544.0,4.8,246450,-46000,-199430
2010-01-25,5300.0,5510.0,1094815.0,4.93,-78730,108400,-1350
2010-01-26,5530.0,5310.0,788729.0,4.75,11720,3210,-23830
2010-01-27,5390.0,5250.0,1570746.0,4.7,578440,-103440,-477940
2010-01-28,5300.0,5220.0,1549130.0,4.67,347547,-45967,-320440
2010-01-29,5150.0,5350.0,1187257.0,4.79,-395850,410520,-18960
2010-02-01,5360.0,5390.0,543785.0,4.82,18196,40934,-60770
2010-02-02,5430.0,5320.0,668855.0,4.76,26970,73010,-118150
2010-02-03,5450.0,5400.0,510596.0,4.83,15220,102420,-116180
2010-02-04,5430.0,5430.0,477560.0,4.86,58850,-23730,-14340
2010-02-05,5180.0,5130.0,710287.0,4.59,116600,11030,-149820
2010-02-08,5170.0,4940.0,658535.0,4.42,-1435,-43225,43500
2010-02-09,4900.0,5000.0,605493.0,4.47,138051,-50831,-93630
2010-02-10,5060.0,5180.0,667802.0,4.64,-91060,85530,-30710
2010-02-11,5140.0,5310.0,500115.0,4.75,-81830,128260,-106410
2010-02-12,5340.0,5300.0,612346.0,4.74,20412,15530,-107682
2010-02-16,5240.0,5380.0,432042.0,4.81,-34548,30458,-12500
2010-02-17,5430.0,5540.0,818926.0,4.96,-269910,171080,91730
2010-02-18,5590.0,5500.0,285929.0,4.92,28050,-21030,-6740
2010-02-19,5490.0,5300.0,383702.0,4.74,-6960,-1580,7280
2010-02-22,5370.0,5440.0,255353.0,4.87,-41300,21050,17190
2010-02-23,5400.0,5400.0,243556.0,4.83,-9520,-7940,16660
2010-02-24,5380.0,5420.0,271804.0,4.85,-26913,4000,16733
2010-02-25,5430.0,5230.0,348855.0,4.68,77890,-33030,-39820
2010-02-26,5240.0,5200.0,271280.0,4.65,102110,-101910,-6330
2010-03-02,5240.0,5190.0,260094.0,4.64,16430,-34670,1760
2010-03-03,5140.0,5220.0,205206.0,4.67,-15895,-2265,18670
2010-03-04,5300.0,5480.0,804828.0,4.9,-112224,88900,7294
2010-03-05,5600.0,5500.0,458594.0,4.92,41610,-33810,-9630
2010-03-08,5540.0,5450.0,335787.0,4.88,34190,-38110,3490
2010-03-09,5460.0,5480.0,418606.0,4.9,-166109,84859,114240
2010-03-10,5540.0,5600.0,614775.0,5.01,-42269,35899,110
2010-03-11,5640.0,5540.0,394387.0,4.96,32240,89510,-122850
2010-03-12,5560.0,5600.0,296919.0,5.01,-140320,73510,66040
2010-03-15,5620.0,5610.0,532908.0,5.02,12190,-86290,73920
2010-03-16,5620.0,5560.0,230228.0,4.98,-12321,-16379,30480
2010-03-17,5530.0,5580.0,324884.0,4.99,-101418,82778,23160
2010-03-18,5570.0,5640.0,340394.0,5.05,-32820,35880,-4470
2010-03-19,5660.0,5630.0,250337.0,5.04,18190,-20270,-3240
2010-03-22,5630.0,5520.0,301594.0,4.94,72610,-66560,-4510
2010-03-23,5520.0,5550.0,341104.0,4.97,-54565,37895,3100
2010-03-24,5600.0,5410.0,287452.0,4.84,14279,-9979,2690
2010-03-25,5350.0,5420.0,202659.0,4.85,-12150,-12890,23590
2010-03-26,5400.0,5420.0,370856.0,4.85,74490,-35400,-36860
2010-03-29,5370.0,5390.0,283178.0,4.82,-47960,9460,2320
2010-03-30,5410.0,5380.0,318059.0,4.81,81270,-82930,-610
2010-03-31,5370.0,5250.0,587125.0,4.7,153125,-165075,11110
2010-04-01,5280.0,5310.0,490757.0,4.75,94467,-105527,18750
2010-04-02,5260.0,5140.0,787736.0,4.6,312360,-83140,-218160
2010-04-05,5120.0,5100.0,451509.0,4.56,53834,-96354,35500
2010-04-06,5110.0,5200.0,216031.0,4.65,-39776,31866,5730
2010-04-07,5160.0,5350.0,543427.0,4.79,-229350,189870,19400
2010-04-08,5350.0,5290.0,408809.0,4.73,152700,-118070,-21630
2010-04-09,5290.0,5250.0,192953.0,4.7,2730,18580,-18580
2010-04-12,5250.0,5210.0,290429.0,4.66,56340,-31200,-12610
2010-04-13,5210.0,5190.0,217927.0,4.64,-72,-4078,2920
2010-04-14,5260.0,5200.0,355629.0,4.65,113490,-121030,7830
2010-04-15,5200.0,5120.0,303888.0,4.58,72983,-74813,7130
2010-04-16,5120.0,5110.0,348370.0,4.57,111319,-100047,24950
2010-04-19,5050.0,5020.0,372592.0,4.49,48222,-27942,-31780
2010-04-20,5020.0,5210.0,320693.0,4.66,-55748,43168,15190
2010-04-21,5240.0,5270.0,526798.0,4.72,-39530,57770,-25170
2010-04-22,5270.0,5440.0,811839.0,4.87,-264147,248207,-430
2010-04-23,5450.0,5440.0,612922.0,4.87,-112529,124459,-44950
2010-04-26,5520.0,5530.0,586203.0,4.95,-40949,44169,-5330
2010-04-27,5570.0,5490.0,680751.0,4.91,40160,-17480,48160
2010-04-28,5350.0,5400.0,394826.0,4.83,46523,-28353,-7670
2010-04-29,5410.0,5430.0,378782.0,4.86,-9525,7160,5000
2010-04-30,5450.0,5540.0,613758.0,4.96,-44194,33944,7430
2010-05-03,5540.0,5480.0,451434.0,4.9,-7224,-2346,3640
2010-05-04,5530.0,5600.0,647188.0,5.01,-87112,70412,-1400
2010-05-06,5450.0,5710.0,2356010.0,5.11,-72787,696807,-634350
2010-05-07,5600.0,6050.0,4164990.0,5.41,-142700,1437760,-1634930
2010-05-10,6250.0,6570.0,4239297.0,5.88,-798991,505620,273331
2010-05-11,6630.0,6450.0,2710625.0,5.77,-515089,545265,-54970
2010-05-12,6580.0,6640.0,2042502.0,5.94,-432117,464290,16910
2010-05-13,6840.0,7000.0,2328009.0,6.26,-587595,372605,215800
2010-05-14,7060.0,7050.0,1689382.0,6.31,23890,10290,-24170
2010-05-17,6910.0,6860.0,1226490.0,6.14,-256970,233688,-4148
2010-05-18,6950.0,6400.0,1534308.0,5.73,-61891,28570,-24179
2010-05-19,6280.0,6690.0,1563320.0,5.99,-31440,29560,-86100
2010-05-20,6760.0,6420.0,1081809.0,5.74,-108933,86433,-42470
2010-05-24,6310.0,6300.0,712000.0,5.64,24869,-59989,25150
2010-05-25,6190.0,5890.0,1646696.0,5.27,367886,-421686,30130
2010-05-26,5910.0,6320.0,1707391.0,5.66,-283497,161497,47680
2010-05-27,6330.0,6580.0,1021760.0,5.89,-135672,210292,-65030
2010-05-28,6650.0,6430.0,880561.0,5.75,45143,-6633,-125380
2010-05-31,6430.0,6480.0,512338.0,5.8,-40769,68259,-29850
2010-06-01,6420.0,6190.0,950955.0,5.54,180250,-154480,-21750
2010-06-03,6270.0,6140.0,837173.0,5.49,203963,-123873,-94000
2010-06-04,6200.0,6380.0,2094173.0,5.71,369135,309927,-706877
2010-06-07,6190.0,6700.0,2875567.0,6.0,73850,-221260,68820
2010-06-08,6700.0,6730.0,1523040.0,6.02,-126540,173100,5400
2010-06-09,6810.0,6740.0,1185656.0,6.03,-89113,168446,-62710
2010-06-10,6800.0,6900.0,917235.0,6.17,-274489,282499,-37800
2010-06-11,7030.0,6800.0,1228614.0,6.08,-48058,13745,-44100
2010-06-14,6850.0,6880.0,738487.0,6.16,-124888,44788,51190
2010-06-15,6930.0,7200.0,1949181.0,6.44,-189661,153992,1959
2010-06-16,7340.0,7410.0,2182355.0,6.63,121871,-133081,-7670
2010-06-17,7440.0,7370.0,1077406.0,6.59,-58390,90050,-9710
2010-06-18,7470.0,7390.0,1521529.0,6.61,12355,-97975,63870
2010-06-21,7450.0,7690.0,1711238.0,6.88,-168940,77960,40780
2010-06-22,7730.0,7620.0,1093826.0,6.82,16407,15243,-20510
2010-06-23,7620.0,7420.0,904125.0,6.64,1527,-32227,61820
2010-06-24,7420.0,7460.0,919101.0,6.68,77830,-121550,71800
2010-06-25,7440.0,7260.0,867092.0,6.5,110608,-120821,15423
2010-06-28,7220.0,7350.0,471506.0,6.58,1700,-96310,78640
2010-06-29,7320.0,7110.0,793400.0,6.36,118340,-225450,93180
2010-06-30,6910.0,7540.0,1435051.0,6.75,-366380,-61080,426710
2010-07-01,7460.0,7500.0,920618.0,6.71,5920,32380,-25620
2010-07-02,7530.0,7360.0,644790.0,6.59,15328,35232,-44580
2010-07-05,7300.0,7380.0,432019.0,6.6,-83644,62544,-8770
2010-07-06,7440.0,7310.0,389923.0,6.54,99182,-27192,-74230
2010-07-07,7320.0,7150.0,623390.0,6.4,74960,6880,-33560
2010-07-08,7210.0,7200.0,617795.0,6.44,100083,-136763,61600
2010-07-09,7290.0,7120.0,687571.0,6.37,177570,-242110,60840
2010-07-12,7160.0,7330.0,544333.0,6.56,25401,-101481,73250
2010-07-13,7370.0,7190.0,805678.0,6.43,-97003,-12967,96980
2010-07-14,7240.0,7350.0,882017.0,6.58,-268764,165524,93320
2010-07-15,7410.0,7600.0,1405478.0,6.8,-221812,136002,87380
2010-07-16,7640.0,7520.0,660663.0,6.73,-30650,-4480,23110
2010-07-19,7440.0,7290.0,1228694.0,6.52,562210,-517700,6030
2010-07-20,7220.0,7430.0,465494.0,6.65,-141440,86440,64760
2010-07-21,7400.0,7170.0,781279.0,6.42,138140,-87860,-9850
2010-07-22,7170.0,6970.0,665935.0,6.24,-23428,11298,-10280
2010-07-23,7080.0,6790.0,751675.0,6.08,255288,-277168,1950
2010-07-26,6760.0,6960.0,470891.0,6.23,-15718,-30702,33840
2010-07-27,6950.0,7140.0,672048.0,6.39,-168714,149524,34890
2010-07-28,7140.0,7000.0,528745.0,6.26,-9080,50720,-43150
2010-07-29,6980.0,7040.0,445701.0,6.3,-95280,119450,230
2010-07-30,7080.0,7140.0,363769.0,6.39,-19393,-5807,15800
2010-08-02,7190.0,7080.0,525386.0,6.34,24468,-129797,55020
2010-08-03,7190.0,6960.0,410492.0,6.23,56890,-79030,4160
2010-08-04,7000.0,6810.0,736806.0,6.09,195922,-262302,48260
2010-08-05,6820.0,7030.0,547687.0,6.29,-134095,120965,3390
2010-08-06,7080.0,6940.0,326492.0,6.21,76460,-56000,-23150
2010-08-09,6900.0,6830.0,409773.0,6.11,141849,-106549,-22430
2010-08-10,6790.0,6830.0,211172.0,6.11,-61018,56228,15190
2010-08-11,6830.0,6870.0,299908.0,6.15,-75180,101190,-16560
2010-08-12,6700.0,6590.0,497757.0,5.9,147743,-67663,-58100
2010-08-13,6630.0,6590.0,512011.0,5.9,85364,4846,-85950
2010-08-16,6590.0,6590.0,544608.0,5.9,-101170,10700,-34440
2010-08-17,6530.0,6720.0,382900.0,6.01,21530,-44680,-4480
2010-08-18,6680.0,6820.0,371675.0,6.1,-172115,189665,-10130
