Symbol,동서_시가(원),동서_종가(원),동서_거래량(주),동서_PER(IFRS-연결),동서_순매수수량(개인)(주),동서_순매수수량(기관계)(주),동서_순매수수량(외국인계)(주)
2002-01-08,49000.0,49650.0,2786.0,3.89,-275,275,0
2002-01-09,50000.0,49950.0,1300.0,3.92,0,0,0
2002-01-10,49200.0,50000.0,432.0,3.92,17,-17,0
2002-01-11,49000.0,49000.0,552.0,3.84,-300,300,0
2002-01-14,49000.0,49100.0,1179.0,3.85,0,0,0
2002-01-15,49000.0,49500.0,3386.0,3.88,178,-178,0
2002-01-16,49500.0,50500.0,1585.0,3.96,99,-99,0
2002-01-17,49100.0,49900.0,68.0,3.91,0,0,0
2002-01-18,49100.0,50000.0,145.0,3.92,0,0,0
2002-01-21,49900.0,50000.0,894.0,3.92,200,-200,0
2002-01-22,50000.0,50300.0,815.0,3.95,193,-193,0
2002-01-23,49050.0,48700.0,1359.0,3.82,280,-280,0
2002-01-24,49900.0,49500.0,138.0,3.88,0,0,0
2002-01-25,49500.0,49800.0,1730.0,3.91,0,0,0
2002-01-28,49800.0,50700.0,1474.0,3.98,601,-601,0
2002-01-29,51000.0,53500.0,7086.0,4.2,4452,-4452,0
2002-01-30,52000.0,51500.0,1341.0,4.04,0,0,0
2002-01-31,52000.0,52200.0,348.0,4.09,0,0,0
2002-02-01,53700.0,51000.0,2713.0,4.0,-964,964,0
2002-02-04,51000.0,49800.0,908.0,3.91,0,0,0
2002-02-05,49200.0,49750.0,410.0,3.9,0,0,0
2002-02-06,49200.0,49600.0,781.0,3.89,-56,56,0
2002-02-07,49200.0,49600.0,3243.0,3.89,563,-563,0
2002-02-08,49500.0,49600.0,885.0,3.89,351,-350,0
2002-02-14,49600.0,49050.0,3330.0,3.85,22,0,0
2002-02-15,48500.0,48900.0,1284.0,3.84,1,0,0
2002-02-18,48500.0,49400.0,2523.0,3.87,1500,0,0
2002-02-19,49400.0,50000.0,1832.0,3.92,1500,0,0
2002-02-20,49500.0,50000.0,2117.0,3.92,1700,-200,0
2002-02-21,50000.0,52500.0,5409.0,4.12,2456,-3105,2149
2002-02-22,52500.0,55100.0,8998.0,4.32,4405,-2905,0
2002-02-25,55000.0,53000.0,2023.0,4.16,-45,45,0
2002-02-26,53000.0,53500.0,3193.0,4.2,2200,-700,0
2002-02-27,57200.0,56000.0,845.0,4.39,31,-1,0
2002-02-28,55000.0,55500.0,1091.0,4.35,0,0,0
2002-03-04,55500.0,54500.0,1129.0,4.28,0,0,0
2002-03-05,54500.0,54500.0,3326.0,4.28,-10,-20,0
2002-03-06,54400.0,55000.0,2725.0,4.31,140,-140,0
2002-03-07,55000.0,54000.0,1816.0,4.24,200,-200,0
2002-03-08,54000.0,54000.0,1621.0,4.24,100,-100,0
2002-03-11,54000.0,53600.0,891.0,4.2,200,-200,0
2002-03-12,53600.0,54000.0,496.0,4.24,302,-202,0
2002-03-13,52800.0,53900.0,2573.0,4.23,858,-858,0
2002-03-14,54000.0,53700.0,1133.0,4.21,-200,0,0
2002-03-15,53200.0,54200.0,1829.0,4.25,-133,-87,0
2002-03-18,54500.0,55400.0,3535.0,4.35,1363,-1413,0
2002-03-19,56000.0,57400.0,6374.0,4.5,2700,-800,0
2002-03-20,58200.0,57300.0,2617.0,4.49,0,0,0
2002-03-21,57200.0,57800.0,1892.0,4.53,400,0,0
2002-03-22,58600.0,60600.0,12756.0,4.75,2350,-2400,0
2002-03-25,61000.0,61000.0,3693.0,4.78,0,0,0
2002-03-26,61000.0,60000.0,2975.0,4.7,0,0,0
2002-03-27,60000.0,58900.0,1961.0,4.62,0,0,0
2002-03-28,58000.0,59000.0,4192.0,4.63,0,0,0
2002-03-29,59600.0,59000.0,3881.0,4.63,0,0,0
2002-04-01,59000.0,59500.0,15530.0,4.66,13767,-475,0
2002-04-02,59000.0,59500.0,603.0,4.66,0,0,0
2002-04-03,59500.0,60100.0,1833.0,4.71,140,158,0
2002-04-04,59200.0,60100.0,382.0,4.71,-47,47,0
2002-04-08,59500.0,60500.0,4056.0,4.74,-1049,2549,0
2002-04-09,60500.0,60100.0,12684.0,4.71,1069,431,0
2002-04-10,60500.0,61000.0,3834.0,4.78,-1000,1000,0
2002-04-11,61500.0,61900.0,359.0,4.85,0,0,0
2002-04-12,61000.0,60900.0,540.0,4.77,0,0,0
2002-04-15,61000.0,61700.0,956.0,4.84,0,0,0
2002-04-16,62000.0,61100.0,515.0,4.79,0,0,0
2002-04-17,61900.0,61000.0,450.0,4.78,0,0,0
2002-04-18,60500.0,61500.0,638.0,4.82,0,0,0
2002-04-19,61100.0,61400.0,549.0,4.81,0,0,0
2002-04-22,61100.0,59800.0,1882.0,4.69,0,0,0
2002-04-23,59800.0,59700.0,1241.0,4.68,0,0,0
2002-04-24,59500.0,59500.0,876.0,4.66,0,0,0
2002-04-25,58600.0,59500.0,973.0,4.66,0,0,0
2002-04-26,59500.0,59500.0,874.0,4.66,-10,10,0
2002-04-29,59900.0,59800.0,1653.0,4.69,-300,0,300
2002-04-30,59800.0,59200.0,3534.0,4.64,1439,37,0
2002-05-02,59500.0,59500.0,217.0,4.66,0,0,0
2002-05-03,58700.0,59400.0,68.0,4.66,0,0,0
2002-05-06,59500.0,59500.0,150.0,4.66,-150,150,0
2002-05-07,59000.0,59400.0,243.0,4.66,-58,58,0
2002-05-08,59500.0,59500.0,1394.0,4.66,-1324,1324,0
2002-05-09,59500.0,59100.0,568.0,4.63,-169,169,0
2002-05-10,59900.0,59900.0,312.0,4.7,0,0,0
2002-05-13,58000.0,59100.0,126.0,4.63,0,0,0
2002-05-14,59700.0,59700.0,162.0,4.68,0,0,0
2002-05-15,59000.0,59000.0,10.0,4.63,0,0,0
2002-05-16,59000.0,59700.0,18.0,4.68,0,0,0
2002-05-17,59700.0,60000.0,434.0,4.7,0,0,0
2002-05-20,59700.0,59700.0,0.0,4.68,0,0,0
2002-05-21,59700.0,59700.0,0.0,4.68,0,0,0
2002-05-22,59800.0,59900.0,190.0,4.7,0,0,0
2002-05-23,60000.0,59000.0,1043.0,4.63,0,0,0
2002-05-24,59700.0,59000.0,106.0,4.63,0,0,0
2002-05-27,59700.0,59900.0,1152.0,4.7,0,0,0
2002-05-28,60000.0,59200.0,1970.0,4.64,0,0,0
2002-05-29,59000.0,59200.0,5318.0,4.64,0,0,0
2002-05-30,59200.0,59200.0,2000.0,4.64,0,0,0
2002-05-31,59300.0,60000.0,645.0,4.7,41,0,0
2002-06-03,59500.0,60000.0,1830.0,4.7,-800,800,0
2002-06-04,58000.0,59800.0,511.0,4.69,0,0,0
2002-06-05,60000.0,59000.0,198.0,4.63,-1,0,0
2002-06-07,59000.0,58800.0,130.0,4.61,0,0,0
2002-06-10,58000.0,59200.0,4116.0,4.64,0,0,0
2002-06-11,59200.0,59200.0,0.0,4.64,0,0,0
2002-06-12,60000.0,60000.0,1.0,4.7,0,0,0
2002-06-14,60000.0,58800.0,235.0,4.61,203,-203,0
2002-06-17,58000.0,58000.0,239.0,4.55,236,-236,0
2002-06-18,57100.0,57000.0,695.0,4.47,461,-461,0
2002-06-19,57500.0,55400.0,808.0,4.35,226,-276,0
2002-06-20,55000.0,55500.0,2729.0,4.35,0,0,0
2002-06-21,55000.0,55500.0,3024.0,4.35,511,-511,0
2002-06-24,55500.0,54300.0,975.0,4.26,-145,145,0
2002-06-25,54600.0,55500.0,2849.0,4.35,-340,340,0
2002-06-26,56900.0,55800.0,912.0,4.38,-290,290,0
2002-06-27,56000.0,56000.0,380.0,4.39,-360,360,0
2002-06-28,55500.0,56900.0,67.0,4.46,28,-28,0
2002-07-02,56000.0,56000.0,10.0,4.39,-10,10,0
2002-07-03,56700.0,56000.0,920.0,4.39,0,0,0
2002-07-04,56000.0,56000.0,897.0,4.39,-320,320,0
2002-07-05,56500.0,58000.0,241.0,4.55,-100,100,0
2002-07-08,57500.0,58000.0,300.0,4.55,-200,200,0
2002-07-09,58800.0,57500.0,77.0,4.51,-56,56,0
2002-07-10,58900.0,58500.0,279.0,4.59,-140,140,0
2002-07-11,58500.0,58500.0,2715.0,4.59,-643,1002,0
2002-07-12,59500.0,60500.0,9016.0,4.74,-750,750,0
2002-07-15,60500.0,60700.0,557.0,4.76,-20,20,0
2002-07-16,60700.0,61000.0,942.0,4.78,-238,238,0
2002-07-18,60800.0,60500.0,1316.0,4.74,-548,548,0
2002-07-19,60500.0,59000.0,471.0,4.63,-319,319,0
2002-07-22,59100.0,59000.0,260.0,4.63,-100,100,0
2002-07-23,60500.0,58600.0,262.0,4.59,-159,159,0
2002-07-24,58000.0,58800.0,51.0,4.61,-39,39,0
2002-07-25,58900.0,62500.0,11008.0,4.9,-287,287,0
2002-07-26,62500.0,62500.0,409.0,4.9,-209,209,0
2002-07-29,62700.0,62700.0,120.0,4.92,-80,80,0
2002-07-30,63000.0,63000.0,1021.0,4.94,-751,751,0
2002-07-31,63500.0,64500.0,620.0,5.06,240,-240,0
2002-08-01,66000.0,68000.0,1924.0,5.33,163,-163,0
2002-08-02,68000.0,71000.0,2981.0,5.57,134,-135,0
2002-08-05,72000.0,79500.0,5164.0,6.23,2300,-2000,0
2002-08-06,83900.0,79500.0,6916.0,6.23,-1529,1529,0
2002-08-07,80000.0,78000.0,1206.0,6.12,-300,300,0
2002-08-08,78000.0,78500.0,2110.0,6.16,-450,450,0
2002-08-09,78000.0,79500.0,1906.0,6.23,-133,233,0
2002-08-12,76000.0,78000.0,518.0,6.12,-43,43,0
2002-08-13,80000.0,76000.0,894.0,5.96,-452,452,0
2002-08-14,74100.0,76300.0,1668.0,5.98,-600,600,0
2002-08-16,75100.0,73000.0,424.0,5.72,-217,217,0
2002-08-19,73000.0,72900.0,1079.0,5.72,-407,407,0
2002-08-20,72900.0,73000.0,997.0,5.72,-619,619,0
2002-08-21,73000.0,75000.0,339.0,5.88,-130,130,0
2002-08-22,78700.0,77900.0,321.0,6.11,-161,161,0
2002-08-23,77800.0,75500.0,303.0,5.92,-122,122,0
2002-08-26,74100.0,74300.0,731.0,5.83,-300,300,0
2002-08-27,75900.0,74500.0,224.0,5.84,-110,110,0
2002-08-28,75900.0,77000.0,502.0,6.04,-180,180,0
2002-08-29,83000.0,80000.0,190.0,6.27,30,-30,0
2002-08-30,78500.0,80000.0,357.0,6.27,-130,130,0
2002-09-02,80000.0,80500.0,148.0,6.31,1,-1,0
2002-09-03,81000.0,80500.0,372.0,6.31,-114,114,0
2002-09-04,79000.0,80500.0,107.0,6.31,-70,70,0
2002-09-05,82500.0,80100.0,229.0,6.28,-70,70,0
2002-09-06,80100.0,81800.0,331.0,6.42,-60,60,0
2002-09-09,91500.0,85800.0,1633.0,6.73,-220,220,0
2002-09-10,85800.0,88500.0,1070.0,6.94,-293,293,0
2002-09-11,90000.0,95000.0,3130.0,7.45,818,-658,0
2002-09-12,96000.0,96900.0,1639.0,7.6,73,-73,0
2002-09-13,97500.0,94400.0,1902.0,7.4,-667,667,0
2002-09-16,94200.0,91500.0,1412.0,7.18,-450,450,0
2002-09-17,95000.0,93300.0,339.0,7.32,-108,108,0
2002-09-18,90500.0,90000.0,673.0,7.06,-203,203,0
2002-09-19,88600.0,90000.0,490.0,7.06,-160,160,0
2002-09-23,92000.0,86700.0,698.0,6.8,-220,220,0
2002-09-24,86700.0,85400.0,675.0,6.7,-209,209,0
2002-09-25,84900.0,83000.0,588.0,6.51,-287,287,0
2002-09-26,83000.0,81200.0,516.0,6.37,-238,238,0
2002-09-27,81200.0,82900.0,172.0,6.5,-59,59,0
2002-09-30,83000.0,81200.0,82.0,6.37,-30,0,30
2002-10-01,71800.0,82500.0,165.0,6.47,0,0,0
2002-10-02,83200.0,82500.0,149.0,6.47,0,0,0
2002-10-04,76000.0,77000.0,2858.0,6.04,-1100,1000,0
2002-10-07,74000.0,69600.0,5410.0,5.46,-1723,1723,0
2002-10-08,69600.0,71100.0,15462.0,5.58,-200,200,0
2002-10-09,71300.0,71500.0,622.0,5.61,-267,267,0
2002-10-10,73700.0,69000.0,6936.0,5.41,-1481,1781,0
2002-10-11,73900.0,69000.0,1892.0,5.41,-1321,1321,0
2002-10-14,72500.0,71500.0,32.0,5.61,-9,9,0
2002-10-15,63000.0,68000.0,8939.0,5.33,-3312,3312,0
2002-10-16,70700.0,69300.0,1123.0,5.43,-621,621,0
2002-10-17,68100.0,69300.0,876.0,5.43,-8,8,0
2002-10-18,70900.0,69000.0,366.0,5.41,-114,114,0
2002-10-21,68300.0,69000.0,131.0,5.41,-50,50,0
2002-10-22,69000.0,68600.0,9935.0,5.38,-950,950,0
2002-10-23,66500.0,69300.0,1255.0,5.43,-104,104,0
2002-10-24,69000.0,69300.0,5093.0,5.43,-386,386,0
2002-10-25,68000.0,69400.0,217.0,5.44,-54,54,0
2002-10-28,68500.0,69000.0,2268.0,5.41,-125,125,0
2002-10-29,69800.0,70300.0,140.0,5.51,-95,95,0
2002-10-30,70100.0,71500.0,3693.0,5.61,888,-888,0
2002-10-31,71200.0,71500.0,4697.0,5.61,118,-118,0
2002-11-01,71200.0,71000.0,406.0,5.57,-362,362,0
2002-11-04,73800.0,71000.0,210.0,5.57,59,-59,0
2002-11-05,71200.0,72400.0,249.0,5.68,-118,118,0
2002-11-06,72400.0,71500.0,611.0,5.61,-200,200,0
2002-11-07,71000.0,70500.0,439.0,5.53,-274,274,0
2002-11-08,71400.0,71400.0,8.0,5.6,0,0,0
2002-11-11,71400.0,71000.0,93.0,5.57,-46,46,0
2002-11-12,70000.0,72700.0,118.0,5.7,-98,98,0
2002-11-13,72600.0,72900.0,121.0,5.72,0,0,0
2002-11-14,72000.0,72900.0,57.0,5.72,0,0,0
2002-11-15,72100.0,72800.0,664.0,5.71,-494,494,0
2002-11-18,71000.0,72000.0,383.0,5.65,-300,300,0
2002-11-19,72200.0,71000.0,280.0,5.57,-129,129,0
2002-11-20,70500.0,71900.0,2318.0,5.64,-2046,2046,0
2002-11-21,71900.0,71800.0,1594.0,5.63,-1450,1450,0
2002-11-22,70700.0,71400.0,844.0,5.6,-390,390,0
2002-11-25,71800.0,71800.0,1879.0,5.63,-1329,1329,0
2002-11-26,70500.0,71500.0,1154.0,5.61,-692,692,0
2002-11-27,71000.0,70000.0,366.0,5.49,0,0,0
2002-11-28,69300.0,69500.0,1522.0,5.45,0,0,0
2002-11-29,69500.0,71000.0,1871.0,5.57,0,0,0
2002-12-02,70000.0,70500.0,148.0,5.53,0,0,0
2002-12-03,71000.0,71000.0,171.0,5.57,0,0,0
2002-12-04,70300.0,69800.0,29.0,5.47,0,0,0
2002-12-05,69800.0,71400.0,8543.0,5.6,0,0,0
2002-12-06,71500.0,71500.0,43.0,5.61,0,0,0
2002-12-09,70500.0,71500.0,37.0,5.61,0,0,0
2002-12-10,70200.0,71300.0,29.0,5.59,0,0,0
2002-12-11,70000.0,70800.0,2.0,5.55,0,0,0
2002-12-12,71300.0,72100.0,315.0,5.65,0,0,0
2002-12-13,72500.0,73000.0,179.0,5.72,0,0,0
2002-12-16,73000.0,74800.0,25.0,5.87,0,0,0
2002-12-17,75000.0,74500.0,115.0,5.84,0,0,0
2002-12-18,72500.0,73400.0,56588.0,5.76,0,0,0
2002-12-20,74900.0,75000.0,132.0,5.88,0,0,0
2002-12-23,74000.0,73100.0,16.0,5.73,0,0,0
2002-12-24,73000.0,73000.0,171.0,5.72,80,-80,0
2002-12-26,72000.0,73000.0,493.0,5.72,0,0,0
2002-12-27,72500.0,71000.0,42.0,5.57,0,0,0
2002-12-30,71000.0,71000.0,135.0,5.57,0,0,0
2003-01-02,70000.0,68400.0,101.0,4.3,0,0,0
2003-01-03,70900.0,70000.0,138.0,4.4,69,-69,0
2003-01-06,67800.0,68500.0,387.0,4.3,0,0,0
2003-01-07,68900.0,67000.0,72.0,4.21,0,0,0
2003-01-08,67000.0,67000.0,0.0,4.21,0,0,0
2003-01-09,68800.0,67800.0,154.0,4.26,0,0,0
2003-01-10,67300.0,66500.0,103.0,4.18,0,0,0
2003-01-13,66000.0,64000.0,356.0,4.02,0,0,0
2003-01-14,63500.0,64500.0,529.0,4.05,-59,59,0
2003-01-15,62100.0,63100.0,485.0,3.96,0,0,0
2003-01-16,63100.0,65000.0,278.0,4.08,50,-50,0
2003-01-17,64800.0,64800.0,224.0,4.07,0,0,0
2003-01-20,62100.0,64000.0,89.0,4.02,-50,50,0
2003-01-21,63700.0,63700.0,0.0,4.0,0,0,0
2003-01-22,63500.0,63500.0,3.0,3.99,0,0,0
2003-01-23,64800.0,63000.0,13062.0,3.96,0,0,0
2003-01-24,63000.0,63000.0,0.0,3.96,0,0,0
2003-01-27,61100.0,62000.0,113.0,3.89,-20,0,0
2003-01-28,64300.0,64300.0,1.0,4.04,0,0,0
2003-01-29,63500.0,61100.0,36.0,3.84,-11,0,0
2003-01-30,64800.0,63400.0,55.0,3.98,0,0,0
2003-02-03,64000.0,62400.0,203.0,3.92,31,0,0
2003-02-04,61700.0,61000.0,916.0,3.83,0,0,0
2003-02-05,60500.0,62300.0,31.0,3.91,0,0,0
2003-02-06,60000.0,61200.0,25082.0,3.84,0,0,0
2003-02-07,59900.0,59600.0,400.0,3.74,0,0,0
2003-02-10,57000.0,56000.0,286.0,3.52,0,0,0
2003-02-11,56000.0,56200.0,186.0,3.53,-100,0,100
2003-02-12,56200.0,57700.0,35.0,3.62,0,0,0
2003-02-13,56400.0,57800.0,15.0,3.63,0,0,0
2003-02-14,57800.0,57900.0,113.0,3.64,0,0,0
2003-02-17,58800.0,60900.0,85.0,3.83,0,0,0
2003-02-18,60600.0,62000.0,74.0,3.89,0,0,0
2003-02-19,63000.0,64000.0,438.0,4.02,122,-122,0
2003-02-20,64000.0,64000.0,838.0,4.02,500,-500,0
2003-02-21,64000.0,64000.0,101.0,4.02,0,0,0
2003-02-24,64800.0,64000.0,50.0,4.02,0,0,0
2003-02-25,64000.0,65000.0,200.0,4.08,0,0,0
2003-02-26,65000.0,65000.0,152.0,4.08,0,0,0
2003-02-27,64800.0,65000.0,4.0,4.08,0,0,0
2003-02-28,63500.0,65000.0,2.0,4.08,0,0,0
2003-03-03,63000.0,65000.0,17.0,4.08,0,0,0
2003-03-04,64500.0,64500.0,0.0,4.05,0,0,0
2003-03-05,63000.0,64000.0,11.0,4.02,0,0,0
2003-03-06,63000.0,59800.0,95.0,3.76,0,0,0
2003-03-07,60000.0,63000.0,2565.0,3.96,0,0,0
2003-03-10,62000.0,62500.0,1495.0,3.93,0,0,0
2003-03-11,62500.0,62700.0,1362.0,3.94,0,0,0
2003-03-12,61600.0,64900.0,2847.0,4.08,0,0,0
2003-03-13,62500.0,63000.0,2850.0,3.96,0,0,0
2003-03-14,62500.0,63000.0,1439.0,3.96,70,-70,0
2003-03-17,63000.0,63600.0,2140.0,4.0,0,0,0
2003-03-18,64000.0,71200.0,3162.0,4.47,1000,-1000,0
2003-03-19,69000.0,62800.0,3952.0,3.95,0,0,0
2003-03-20,62800.0,64000.0,1957.0,4.02,0,0,0
2003-03-21,63900.0,65000.0,193.0,4.08,0,0,0
2003-03-24,63100.0,64000.0,18.0,4.02,0,0,0
2003-03-25,63100.0,64000.0,739.0,4.02,0,0,0
2003-03-26,63100.0,64000.0,348.0,4.02,20,-20,0
2003-03-27,64800.0,64000.0,48.0,4.02,0,0,0
2003-03-28,64000.0,65500.0,222.0,4.11,0,0,0
2003-03-31,65500.0,66500.0,91.0,4.18,0,0,0
2003-04-01,66800.0,71000.0,3188.0,4.46,1000,-1000,0
2003-04-02,72900.0,71100.0,1682.0,4.47,140,-140,0
2003-04-03,71600.0,70000.0,1904.0,4.4,40,-40,0
2003-04-04,71000.0,71000.0,363.0,4.46,0,0,0
2003-04-07,71000.0,72000.0,416.0,4.52,20,-20,0
2003-04-08,71500.0,70500.0,342.0,4.43,0,0,0
2003-04-09,70000.0,70100.0,830.0,4.4,0,0,0
2003-04-10,70500.0,71500.0,452.0,4.49,0,0,0
2003-04-11,72000.0,71900.0,694.0,4.52,0,0,0
2003-04-14,71500.0,72500.0,297.0,4.56,-70,0,70
2003-04-15,72900.0,73900.0,1770.0,4.64,713,-1213,500
2003-04-16,75000.0,76900.0,6364.0,4.83,3900,-5500,1600
2003-04-17,77100.0,81100.0,5272.0,5.1,1771,-3000,1229
2003-04-18,84900.0,85000.0,2066.0,5.34,0,0,0
2003-04-21,86000.0,86000.0,1942.0,5.4,226,-226,0
2003-04-22,84700.0,85000.0,1805.0,5.34,359,-359,0
2003-04-23,85000.0,91000.0,2663.0,5.72,251,0,0
2003-04-24,93000.0,90000.0,1899.0,5.66,20,0,0
2003-04-25,90000.0,85300.0,1652.0,5.36,0,0,0
2003-04-28,86500.0,85000.0,2497.0,5.34,0,0,0
2003-04-29,85000.0,84800.0,1417.0,5.33,0,0,0
2003-04-30,85500.0,82900.0,1580.0,5.21,0,0,0
2003-05-02,83900.0,83600.0,625.0,5.25,0,0,0
2003-05-06,84900.0,84500.0,1691.0,5.31,0,0,0
2003-05-07,84000.0,84400.0,1275.0,5.3,0,0,0
2003-05-09,84400.0,82500.0,1474.0,5.18,0,0,0
2003-05-12,82600.0,83000.0,1820.0,5.22,0,0,0
2003-05-13,84000.0,81800.0,1930.0,5.14,0,0,0
2003-05-14,82900.0,80000.0,3149.0,5.03,-557,0,562
2003-05-15,81000.0,80000.0,3330.0,5.03,-816,0,816
2003-05-16,88800.0,89600.0,9546.0,5.63,-100,0,100
2003-05-19,91000.0,97000.0,7883.0,6.09,-350,0,350
2003-05-20,98300.0,100000.0,7066.0,6.28,140,0,0
2003-05-21,102000.0,112000.0,13318.0,7.04,0,0,0
2003-05-22,119000.0,125000.0,9758.0,7.85,-140,0,200
2003-05-23,137000.0,124000.0,24380.0,7.79,7688,-1000,-6612
2003-05-26,122000.0,120000.0,13420.0,7.54,1438,0,-1438
2003-05-27,120000.0,114500.0,9002.0,7.19,35,0,-35
2003-05-28,112000.0,101000.0,15881.0,6.35,-600,1000,-400
2003-05-29,102500.0,107000.0,13171.0,6.72,644,-359,-250
2003-05-30,108000.0,104000.0,4824.0,6.53,701,-601,-100
2003-06-02,104000.0,100000.0,5261.0,6.28,50,0,-50
2003-06-03,100500.0,103500.0,5311.0,6.5,0,0,0
2003-06-04,105000.0,110500.0,6195.0,6.94,0,0,0
2003-06-05,113000.0,106500.0,3375.0,6.69,0,0,0
2003-06-09,105000.0,104500.0,3659.0,6.57,0,0,0
2003-06-10,104500.0,107000.0,3341.0,6.72,0,0,0
2003-06-11,105000.0,106000.0,3921.0,6.66,-110,0,0
2003-06-12,106500.0,105500.0,3133.0,6.63,-10,0,0
2003-06-13,106000.0,105500.0,2758.0,6.63,10,0,0
2003-06-16,104000.0,115000.0,4929.0,7.23,100,0,0
2003-06-17,118000.0,123000.0,7908.0,7.73,1489,0,-1489
2003-06-18,123000.0,121000.0,8493.0,7.6,2412,-2412,0
2003-06-19,120500.0,113000.0,7058.0,7.1,172,-170,0
2003-06-20,113000.0,106500.0,10881.0,6.69,4004,-4004,0
2003-06-23,106500.0,106500.0,6112.0,6.69,1489,-1489,0
2003-06-24,106000.0,112000.0,9428.0,7.04,3496,-3500,0
2003-06-25,110000.0,105000.0,9354.0,6.6,289,-305,0
2003-06-26,105000.0,105000.0,0.0,6.6,0,0,0
2003-06-27,105000.0,105000.0,0.0,6.6,0,0,0
2003-06-30,10000.0,11750.0,147833.0,7.38,180,0,0
2003-07-01,12500.0,11000.0,165483.0,6.91,0,0,0
2003-07-02,11150.0,10700.0,76724.0,6.72,-6010,0,5880
2003-07-03,10750.0,10300.0,83554.0,6.47,-80,0,0
2003-07-04,10150.0,10250.0,39212.0,6.44,-10,0,0
2003-07-07,10300.0,10100.0,91416.0,6.35,-260,0,0
2003-07-08,10200.0,10000.0,72274.0,6.28,-200,0,0
2003-07-09,10000.0,9800.0,49335.0,6.16,-276,0,0
2003-07-10,9900.0,9840.0,57183.0,6.18,-334,0,0
2003-07-11,9810.0,9500.0,41951.0,5.97,300,0,0
2003-07-14,9420.0,9310.0,46313.0,5.85,-98,0,-2
2003-07-15,9170.0,9210.0,22874.0,5.79,-30,0,0
2003-07-16,9150.0,9000.0,31394.0,5.66,1110,0,0
2003-07-18,9000.0,8650.0,36421.0,5.44,-20,0,0
2003-07-21,8650.0,8500.0,23956.0,5.34,248,0,-98
2003-07-22,8400.0,8480.0,23495.0,5.33,0,0,0
2003-07-23,8480.0,8730.0,35739.0,5.49,3836,1264,-100
2003-07-24,8730.0,9000.0,48178.0,5.66,8080,5000,-6080
2003-07-25,9000.0,8700.0,29426.0,5.47,10000,0,0
2003-07-28,8700.0,8650.0,35873.0,5.44,7814,0,-200
2003-07-29,8640.0,8530.0,23683.0,5.36,-1500,1500,0
2003-07-30,8410.0,8530.0,20937.0,5.36,-3600,4000,-400
2003-07-31,8650.0,8630.0,8863.0,5.42,0,0,0
2003-08-01,8540.0,8800.0,18840.0,5.53,-3579,3579,0
2003-08-04,8560.0,8740.0,5626.0,5.49,422,195,0
2003-08-05,8650.0,8600.0,14751.0,5.4,-967,1967,-1000
2003-08-06,8500.0,8670.0,16035.0,5.45,-3000,2000,0
2003-08-07,8670.0,8670.0,13558.0,5.45,7378,0,0
2003-08-08,8640.0,8580.0,22805.0,5.39,5000,5000,0
2003-08-11,8580.0,9120.0,68269.0,5.73,-1295,0,16295
2003-08-12,9120.0,9400.0,58316.0,5.91,15536,0,-536
2003-08-13,9400.0,9000.0,61634.0,5.66,9868,5256,-124
2003-08-14,9000.0,8800.0,39426.0,5.53,-8075,10000,0
2003-08-18,8900.0,8750.0,14396.0,5.5,-500,0,0
2003-08-19,8750.0,8820.0,52021.0,5.54,12500,2500,0
2003-08-20,8720.0,9250.0,73031.0,5.81,18306,0,-3306
2003-08-21,9250.0,9200.0,38778.0,5.78,15000,0,0
2003-08-22,9100.0,9370.0,28342.0,5.89,1446,0,-1000
2003-08-25,9210.0,9240.0,15556.0,5.81,0,0,0
2003-08-26,9300.0,8960.0,21785.0,5.63,-2500,1500,0
2003-08-27,8930.0,8810.0,25548.0,5.54,-1500,500,0
2003-08-28,8770.0,8840.0,13834.0,5.55,0,0,0
2003-08-29,8840.0,8750.0,23586.0,5.5,-4730,500,0
2003-09-01,8770.0,8890.0,13965.0,5.59,-290,0,0
2003-09-02,8920.0,8780.0,8729.0,5.52,-2000,1000,0
2003-09-03,8980.0,8830.0,16814.0,5.55,-2209,1209,0
2003-09-04,8760.0,8830.0,13709.0,5.55,0,0,0
2003-09-05,8900.0,8920.0,22237.0,5.61,-7721,7721,0
2003-09-08,8760.0,8870.0,27807.0,5.57,-14000,10000,0
2003-09-09,9050.0,8900.0,11005.0,5.59,-2080,1000,600
2003-09-15,8850.0,8900.0,18390.0,5.59,-3115,0,0
2003-09-16,8990.0,9200.0,26487.0,5.78,1188,-4264,3076
2003-09-17,9250.0,9280.0,21725.0,5.83,-2175,0,2175
2003-09-18,9390.0,9160.0,17899.0,5.76,-1499,0,1499
2003-09-19,9170.0,9100.0,16358.0,5.72,-1000,1000,0
2003-09-22,8870.0,8650.0,38607.0,5.44,-13495,2500,0
2003-09-23,8400.0,8700.0,19620.0,5.47,-3429,979,2450
2003-09-24,8620.0,8670.0,7829.0,5.45,-695,695,0
2003-09-25,8670.0,8610.0,16299.0,5.41,-7800,1000,0
2003-09-26,8650.0,9090.0,27687.0,5.71,-8703,-2830,2180
2003-09-29,9250.0,9010.0,16025.0,5.66,-4498,0,0
2003-09-30,9020.0,9140.0,14136.0,5.74,-5739,0,210
2003-10-01,9000.0,9000.0,31181.0,5.66,-2627,0,-10653
2003-10-02,9030.0,9000.0,14037.0,5.66,-7153,0,0
2003-10-06,9020.0,9000.0,10183.0,5.66,-1673,0,0
2003-10-07,9090.0,9020.0,12440.0,5.67,-3514,0,0
