Symbol,동아쏘시오홀딩스_시가(원),동아쏘시오홀딩스_종가(원),동아쏘시오홀딩스_거래량(주),동아쏘시오홀딩스_PER(IFRS-연결),동아쏘시오홀딩스_순매수수량(개인)(주),동아쏘시오홀딩스_순매수수량(기관계)(주),동아쏘시오홀딩스_순매수수량(외국인계)(주)
2015-03-02,119500.0,121000.0,8726.0,322.34,-846,58,788
2015-03-03,121000.0,122500.0,13830.0,326.34,-1422,3613,-2273
2015-03-04,122500.0,124000.0,13807.0,330.33,-3139,3909,-570
2015-03-05,124000.0,125500.0,46481.0,334.33,-3882,6529,2579
2015-03-06,128000.0,134000.0,42109.0,356.97,-6645,8215,927
2015-03-09,135500.0,137500.0,43858.0,366.3,-4630,7398,-3818
2015-03-10,138000.0,136000.0,24232.0,362.3,750,2265,-1151
2015-03-11,135500.0,140000.0,59723.0,372.96,7175,13811,-1446
2015-03-12,140000.0,145000.0,91106.0,386.28,-1455,23206,-2476
2015-03-13,146000.0,145500.0,50065.0,387.61,-7673,21704,-281
2015-03-16,146000.0,143000.0,65762.0,380.95,-8418,14826,6344
2015-03-17,145000.0,146000.0,60774.0,388.94,890,19338,1729
2015-03-18,146000.0,149000.0,72355.0,396.93,-3930,28178,-974
2015-03-19,151500.0,161000.0,190010.0,428.9,13178,73662,2207
2015-03-20,162500.0,170000.0,194725.0,452.87,5847,44317,-8429
2015-03-23,170000.0,160500.0,111078.0,427.57,-3181,23812,-4710
2015-03-24,162000.0,159000.0,116705.0,423.57,-2771,11323,5500
2015-03-25,160500.0,163500.0,63464.0,435.56,-13709,36200,-5611
2015-03-26,162500.0,156500.0,91915.0,416.91,1473,34182,-6063
2015-03-27,160000.0,171000.0,185674.0,455.54,20321,36531,-9833
2015-03-30,174000.0,169000.0,90559.0,450.21,-3235,29570,-26501
2015-03-31,168000.0,168000.0,47766.0,447.55,-4051,11662,-7528
2015-04-01,169000.0,166000.0,33539.0,442.22,-2829,7834,-4879
2015-04-02,166500.0,174000.0,59262.0,463.53,-16522,19757,-3076
2015-04-03,175000.0,169000.0,59453.0,450.21,3129,-405,-2041
2015-04-06,166500.0,168500.0,38607.0,448.88,-2440,3763,-1301
2015-04-07,170000.0,165000.0,35634.0,439.55,2635,-4740,2202
2015-04-08,164500.0,167500.0,39451.0,446.21,-13538,6442,2971
2015-04-09,167500.0,176500.0,47409.0,470.19,-13842,11295,2936
2015-04-10,175000.0,174500.0,35644.0,464.86,3114,5702,-7776
2015-04-13,172500.0,168500.0,43589.0,448.88,7865,-4990,-2339
2015-04-14,167500.0,163500.0,49660.0,435.56,140,-5754,5897
2015-04-15,161000.0,168000.0,36398.0,447.55,-8855,6221,2813
2015-04-16,169000.0,168500.0,37376.0,448.88,-1296,4842,-2119
2015-04-17,168500.0,169000.0,26737.0,450.21,943,-1505,1797
2015-04-20,168500.0,165500.0,24810.0,440.89,4074,-5712,1494
2015-04-21,166000.0,163500.0,14272.0,435.56,838,-4533,3622
2015-04-22,163500.0,160000.0,38953.0,426.23,3017,-8456,7045
2015-04-23,160000.0,159500.0,29719.0,424.9,-5140,3108,1863
2015-04-24,159000.0,157000.0,17922.0,418.24,229,-1719,1490
2015-04-27,156500.0,164500.0,26372.0,438.22,-7255,7049,180
2015-04-28,163000.0,160500.0,12774.0,427.57,3770,-641,-3030
2015-04-29,160500.0,159000.0,12971.0,423.57,159,413,-457
2015-04-30,159000.0,153500.0,17089.0,408.92,-559,-1516,1906
2015-05-04,152000.0,149500.0,20423.0,398.26,2031,-6923,4899
2015-05-06,147500.0,148000.0,29503.0,394.27,-467,-3801,1689
2015-05-07,144500.0,148000.0,50465.0,394.27,350,-3116,-2878
2015-05-08,147500.0,145500.0,27625.0,387.61,4887,-9637,2708
2015-05-11,146000.0,148500.0,17935.0,395.6,-66,-2335,2343
2015-05-12,146500.0,150000.0,16726.0,399.6,-314,3451,-3762
2015-05-13,148000.0,149500.0,22829.0,398.26,670,672,-2317
2015-05-14,149000.0,154000.0,32226.0,410.25,-1040,8033,-7010
2015-05-15,154500.0,152000.0,27496.0,404.92,611,4969,-5580
2015-05-18,152500.0,158500.0,33518.0,422.24,-3837,2877,960
2015-05-19,159000.0,157500.0,28888.0,419.57,4796,-2179,-2729
2015-05-20,155500.0,168000.0,72111.0,447.55,-8971,4716,2074
2015-05-21,168500.0,162500.0,60465.0,432.89,1769,-1382,-157
2015-05-22,166000.0,164500.0,46352.0,438.22,-6876,8751,-2142
2015-05-26,163000.0,168000.0,30122.0,447.55,-8457,11670,-3274
2015-05-27,166000.0,164500.0,29995.0,438.22,-1658,6961,-5504
2015-05-28,165000.0,175000.0,56917.0,466.19,-17030,14036,2985
2015-05-29,174000.0,171000.0,27894.0,455.54,2959,-1592,-1401
2015-06-01,169000.0,167500.0,16751.0,446.21,1379,912,-2414
2015-06-02,166000.0,166000.0,54564.0,442.22,-984,16375,-15796
2015-06-03,164500.0,164500.0,29241.0,438.22,-6922,15563,-8698
2015-06-04,164500.0,168500.0,30391.0,448.88,-2035,9544,-7025
2015-06-05,169500.0,165000.0,36092.0,439.55,2956,7938,-11025
2015-06-08,163500.0,166500.0,15498.0,443.55,-1773,6931,-5162
2015-06-09,166000.0,166000.0,19173.0,442.22,2931,2203,-5133
2015-06-10,166500.0,165000.0,20826.0,439.55,-825,3135,-2359
2015-06-11,167500.0,169500.0,16591.0,451.54,-3181,5384,-2238
2015-06-12,170500.0,167500.0,25700.0,446.21,1580,1732,-2892
2015-06-15,166000.0,169500.0,19308.0,451.54,-1996,2328,-332
2015-06-16,169500.0,167000.0,18747.0,444.88,-1427,267,948
2015-06-17,167500.0,163500.0,32349.0,435.56,5759,4768,-10656
2015-06-18,165000.0,171000.0,62409.0,455.54,-3494,3551,1031
2015-06-19,174500.0,176500.0,149671.0,470.19,17443,-12413,-1895
2015-06-22,177000.0,177000.0,36168.0,471.52,-6041,1462,4265
2015-06-23,175000.0,175000.0,20481.0,466.19,-4709,989,3670
2015-06-24,178000.0,173500.0,72234.0,462.2,-19841,8526,12450
2015-06-25,175500.0,190500.0,119299.0,507.49,5315,-16363,13078
2015-06-26,192500.0,197000.0,128295.0,524.8,17568,-10751,-7653
2015-06-29,191500.0,208000.0,129375.0,554.11,5718,-2168,-10488
2015-06-30,213000.0,203500.0,47006.0,542.12,3418,-2144,-1350
2015-07-01,206000.0,227000.0,83336.0,604.72,-1866,12242,-7417
2015-07-02,229500.0,227000.0,73739.0,604.72,2829,-4551,2156
2015-07-03,226500.0,235000.0,47374.0,626.03,-6661,3280,3290
2015-07-06,232000.0,233500.0,61984.0,622.04,-7642,8338,-4309
2015-07-07,238000.0,211000.0,112919.0,562.1,-23266,17059,5639
2015-07-08,213000.0,204000.0,58710.0,543.45,4685,-11998,7378
2015-07-09,198000.0,215000.0,53588.0,572.75,-4108,11924,-9922
2015-07-10,214000.0,207500.0,48026.0,552.77,818,-3072,2082
2015-07-13,207000.0,208000.0,34127.0,554.11,-686,-4919,5605
2015-07-14,208000.0,216000.0,32930.0,575.42,-5734,8545,-2857
2015-07-15,217500.0,208000.0,38450.0,554.11,8375,-5270,-3105
2015-07-16,208000.0,204000.0,27443.0,543.45,-2023,-1951,3979
2015-07-17,204000.0,205000.0,32691.0,546.11,4185,-3688,-499
2015-07-20,203500.0,206500.0,31534.0,550.11,1694,5078,-5772
2015-07-21,213500.0,205500.0,48439.0,547.45,8829,-1278,-7551
2015-07-22,200500.0,205000.0,27351.0,546.11,5408,1903,-7308
2015-07-23,206000.0,202500.0,26718.0,539.45,6223,-5419,-2674
2015-07-24,202500.0,200500.0,16739.0,534.13,-352,726,-2244
2015-07-27,196000.0,189500.0,29475.0,504.82,-4571,3746,1075
2015-07-28,187000.0,188500.0,34629.0,502.16,4810,-11859,8049
2015-07-29,197000.0,172000.0,40585.0,458.2,1743,-6773,8474
2015-07-30,170500.0,164500.0,63201.0,438.22,3528,-14504,11056
2015-07-31,164500.0,174000.0,50207.0,463.53,582,-7748,2168
2015-08-03,173000.0,165500.0,36404.0,440.89,7644,-4726,-7459
2015-08-04,165500.0,169000.0,24926.0,450.21,1581,1977,-4293
2015-08-05,167000.0,177000.0,20927.0,471.52,2095,-252,-2904
2015-08-06,175000.0,178000.0,15467.0,474.19,1955,1927,-6194
2015-08-07,176500.0,181000.0,20362.0,482.18,180,4411,-7599
2015-08-10,178500.0,181500.0,18689.0,483.51,5043,-3210,-5078
2015-08-11,184000.0,181500.0,12034.0,483.51,1977,2495,-4191
2015-08-12,179500.0,172000.0,33256.0,458.2,5807,617,-4613
2015-08-13,173000.0,171500.0,29460.0,456.87,11508,-13902,-1606
2015-08-17,170500.0,170500.0,33972.0,454.21,2105,-2155,-3221
2015-08-18,167500.0,162000.0,38712.0,431.56,19,-1660,1095
2015-08-19,157500.0,155500.0,61823.0,414.25,-3683,11759,-8043
2015-08-20,151500.0,154500.0,32288.0,411.58,11732,-7781,-4088
2015-08-21,146000.0,150000.0,34939.0,399.6,10934,-7400,-6977
2015-08-24,146500.0,147500.0,24083.0,392.94,2097,5951,-3548
2015-08-25,151000.0,159000.0,22786.0,423.57,-3569,10393,-7812
2015-08-26,158000.0,160000.0,43883.0,426.23,11703,-8663,-3163
2015-08-27,159500.0,161000.0,30433.0,428.9,-5146,9057,-3911
2015-08-28,161000.0,162000.0,16144.0,431.56,-1542,-27,1505
2015-08-31,161000.0,164000.0,12039.0,436.89,-1241,528,713
2015-09-01,161000.0,158000.0,24665.0,420.91,2780,232,-3112
2015-09-02,155000.0,152000.0,21890.0,404.92,5619,-8563,1823
2015-09-03,152500.0,155500.0,23524.0,414.25,-2415,-432,2727
2015-09-04,154000.0,150000.0,38029.0,399.6,5244,-10927,2649
2015-09-07,150500.0,153500.0,16711.0,408.92,-4765,1904,2785
2015-09-08,151500.0,146500.0,25173.0,390.27,6307,-4990,-2382
2015-09-09,147500.0,151000.0,14710.0,402.26,1310,-3378,1822
2015-09-10,147000.0,153000.0,19963.0,407.59,2187,-3507,1212
2015-09-11,153000.0,154000.0,14585.0,410.25,-2342,-2250,-332
2015-09-14,152500.0,146500.0,13681.0,390.27,4977,-2296,-2701
2015-09-15,147000.0,149000.0,14888.0,396.93,1189,-4887,3036
2015-09-16,151000.0,151500.0,11418.0,403.59,645,-2066,1410
2015-09-17,153000.0,152500.0,11615.0,406.25,-1684,4166,-892
2015-09-18,154000.0,159500.0,19404.0,424.9,-1992,1428,142
2015-09-21,156500.0,158500.0,8717.0,422.24,-98,1795,-1681
2015-09-22,155500.0,156000.0,19452.0,415.58,3579,-5128,1588
2015-09-23,152500.0,152500.0,6943.0,406.25,-1436,782,772
2015-09-24,152000.0,154500.0,4598.0,411.58,43,-39,-15
2015-09-25,155500.0,153500.0,18490.0,408.92,3661,-370,-3301
2015-09-30,149000.0,145500.0,37809.0,387.61,14098,-16946,2837
2015-10-01,146000.0,147500.0,16150.0,392.94,2317,-6392,4097
2015-10-02,148000.0,149000.0,18420.0,396.93,-3333,4580,-10722
2015-10-05,154000.0,152000.0,22381.0,404.92,-3015,2841,238
2015-10-06,154000.0,152500.0,11769.0,406.25,-5677,2862,3885
2015-10-07,150500.0,145500.0,22748.0,387.61,5532,-14,-1209
2015-10-08,146500.0,150500.0,12396.0,400.93,-1797,1801,-1035
2015-10-12,150000.0,150000.0,14906.0,399.6,785,5766,-6703
2015-10-13,148500.0,149000.0,13641.0,396.93,1143,1139,-2282
2015-10-14,147500.0,145500.0,10937.0,387.61,2346,-1226,-1120
2015-10-15,146500.0,145000.0,12172.0,386.28,2682,-4341,1659
2015-10-16,146000.0,150000.0,29792.0,399.6,-10023,7260,3683
2015-10-19,150000.0,150500.0,10415.0,400.93,-2059,1753,306
2015-10-20,153000.0,154500.0,14804.0,411.58,-2954,3467,-513
2015-10-21,154500.0,152000.0,8168.0,404.92,387,998,-1385
2015-10-22,153500.0,151500.0,11757.0,403.59,372,-3358,2986
2015-10-23,154000.0,152500.0,14079.0,406.25,1756,-3282,1526
2015-10-26,153500.0,151500.0,9841.0,403.59,1294,-1573,104
2015-10-27,153500.0,155000.0,23063.0,412.91,-2198,-410,2608
2015-10-28,155500.0,158500.0,24976.0,422.24,-7547,4355,3217
2015-10-29,159500.0,157500.0,19955.0,419.57,465,-3295,2710
2015-10-30,157500.0,162500.0,23493.0,432.89,-1759,2667,-166
2015-11-02,162500.0,160500.0,33655.0,427.57,3610,2284,-5900
2015-11-03,161000.0,162500.0,28474.0,432.89,-3404,3512,-1855
2015-11-04,162500.0,163500.0,30867.0,435.56,1641,-3831,2190
2015-11-05,163500.0,164500.0,19601.0,438.22,-196,-3271,3207
2015-11-06,173500.0,166000.0,68682.0,442.22,15838,-17990,3013
2015-11-09,166000.0,158500.0,30488.0,422.24,3489,-7963,6698
2015-11-10,159000.0,156000.0,31189.0,415.58,4267,-10419,5260
2015-11-11,153500.0,153500.0,31642.0,408.92,7683,-9134,1839
2015-11-12,153500.0,152500.0,30894.0,406.25,10028,-16216,6210
2015-11-13,150500.0,148000.0,36642.0,394.27,6917,-9249,2560
2015-11-16,144000.0,147500.0,17552.0,392.94,1173,-613,-800
2015-11-17,150500.0,152500.0,33905.0,406.25,9660,-9411,-5899
2015-11-18,155000.0,157500.0,40841.0,419.57,4630,-2611,-8222
2015-11-19,159000.0,160000.0,19202.0,426.23,-1989,2716,-4553
2015-11-20,160000.0,161500.0,10696.0,430.23,48,-1380,-747
2015-11-23,160500.0,163500.0,12859.0,435.56,-1253,-1576,2541
2015-11-24,166000.0,164500.0,15428.0,438.22,-3546,552,3384
2015-11-25,163000.0,165000.0,8425.0,439.55,-3685,482,2975
2015-11-26,165000.0,165500.0,13737.0,440.89,-4127,2010,2144
2015-11-27,165500.0,167500.0,15493.0,446.21,-3989,2375,2031
2015-11-30,165000.0,163000.0,14157.0,434.23,-1535,-1242,2777
2015-12-01,163000.0,167500.0,20266.0,446.21,8281,-8977,856
2015-12-02,166000.0,163500.0,19406.0,435.56,1806,-6213,4448
2015-12-03,162500.0,166000.0,8061.0,442.22,-1455,-425,1880
2015-12-04,164000.0,166000.0,12208.0,442.22,-1238,2885,-1598
2015-12-07,166000.0,166500.0,20198.0,443.55,-1936,7831,159
2015-12-08,167500.0,164500.0,18900.0,438.22,-839,2885,-2214
2015-12-09,165000.0,162500.0,16871.0,432.89,-4676,7521,-326
2015-12-10,162500.0,163000.0,12977.0,434.23,-4728,4127,556
2015-12-11,161500.0,161500.0,14327.0,430.23,-2860,4701,174
2015-12-14,159000.0,156500.0,28816.0,416.91,-7757,7190,3782
2015-12-15,156000.0,156500.0,11444.0,416.91,-3012,4873,-658
2015-12-16,158000.0,158000.0,13239.0,420.91,-4440,3411,2016
2015-12-17,158000.0,164000.0,13992.0,436.89,-5005,3806,1352
2015-12-18,163000.0,164000.0,12470.0,436.89,-2991,1508,2831
2015-12-21,164000.0,166000.0,10362.0,442.22,-371,-385,540
2015-12-22,165000.0,164000.0,6191.0,436.89,626,-482,-113
2015-12-23,163500.0,166000.0,10561.0,442.22,746,-1530,816
2015-12-24,164500.0,163500.0,9247.0,435.56,1926,252,-298
2015-12-28,165500.0,160000.0,19715.0,426.23,2350,-2695,1145
2015-12-29,158000.0,164000.0,18193.0,436.89,818,-1949,1665
2015-12-30,164500.0,169500.0,18849.0,451.54,-7227,5181,1781
2016-01-04,168500.0,169000.0,13045.0,16.88,-438,2570,-1889
2016-01-05,170000.0,172000.0,24366.0,17.18,-207,7141,-2942
2016-01-06,172000.0,193500.0,110949.0,19.33,-4307,-19805,23840
2016-01-07,193500.0,199000.0,86987.0,19.88,-13582,388,13975
2016-01-08,199500.0,208000.0,59391.0,20.78,-5391,6317,-1327
2016-01-11,210000.0,198000.0,54916.0,19.78,3270,-8372,5187
2016-01-12,198500.0,191000.0,33248.0,19.08,3425,-11367,8165
2016-01-13,193500.0,197500.0,48501.0,19.73,-6278,-6398,12569
2016-01-14,192000.0,190500.0,36320.0,19.03,7610,-10842,3033
2016-01-15,191000.0,193000.0,47698.0,19.28,-3776,-4759,8488
2016-01-18,193000.0,191000.0,38809.0,19.08,6769,-4248,-1890
2016-01-19,190000.0,195000.0,31762.0,19.48,-857,583,-58
2016-01-20,196000.0,190000.0,99931.0,18.98,11007,36688,1795
2016-01-21,190500.0,196500.0,48658.0,19.63,-6292,-1718,6402
2016-01-22,196500.0,203000.0,38212.0,20.28,-5654,4320,138
2016-01-25,206000.0,208500.0,36922.0,20.83,-2439,9402,-7151
2016-01-26,210500.0,211500.0,35064.0,21.13,-1076,-1409,2468
2016-01-27,213500.0,209500.0,29577.0,20.93,-6241,4635,1529
2016-01-28,210000.0,211000.0,18975.0,21.08,-2860,1861,977
2016-01-29,209000.0,214000.0,24349.0,21.38,282,-6189,6165
2016-02-01,218000.0,216000.0,27808.0,21.58,1162,105,-1447
2016-02-02,216000.0,209500.0,29320.0,20.93,3909,-1880,-2973
2016-02-03,210000.0,214000.0,13643.0,21.38,-2641,511,2084
2016-02-04,216000.0,206500.0,33418.0,20.63,-1215,-110,1025
2016-02-05,208000.0,208000.0,16740.0,20.78,-440,-3798,3765
2016-02-11,198500.0,199000.0,22711.0,19.88,-6926,882,6055
2016-02-12,200000.0,184500.0,54348.0,18.43,-10307,14765,-4006
2016-02-15,188500.0,184000.0,32546.0,18.38,91,-6518,8452
2016-02-16,186000.0,190500.0,40004.0,19.03,-10016,5922,3924
2016-02-17,191500.0,189500.0,23063.0,18.93,-6141,11933,-5057
2016-02-18,195000.0,208000.0,41464.0,20.78,-13843,20124,-6304
2016-02-19,209500.0,205000.0,21029.0,20.48,963,5591,-6554
2016-02-22,204000.0,220000.0,85953.0,21.98,-6006,-7187,13349
2016-02-23,220000.0,224500.0,53291.0,22.43,3723,-1010,366
2016-02-24,225500.0,212500.0,45366.0,21.23,2488,3535,-6015
2016-02-25,214000.0,234000.0,64193.0,23.38,-9866,5769,4099
2016-02-26,231000.0,239500.0,66088.0,23.92,-2150,8727,-6625
2016-02-29,237500.0,238500.0,52927.0,23.82,-2170,8317,-5802
2016-03-02,241500.0,230500.0,47703.0,23.03,5797,-3897,-2072
2016-03-03,231500.0,227500.0,39567.0,22.73,-2303,-11370,13673
2016-03-04,228500.0,221000.0,39025.0,22.08,8059,-9226,1697
2016-03-07,222500.0,214500.0,70485.0,21.43,17159,-10197,-5681
2016-03-08,213500.0,213000.0,29380.0,21.28,2435,418,-2848
2016-03-09,213000.0,217000.0,38213.0,21.68,-11071,14416,-3368
2016-03-10,218000.0,219500.0,27015.0,21.93,198,-2753,1952
2016-03-11,220000.0,217000.0,12750.0,21.68,2499,-1170,-1347
2016-03-14,216500.0,215500.0,17066.0,21.53,3124,-4907,1787
2016-03-15,215500.0,216000.0,51489.0,21.58,6042,-20560,14636
2016-03-16,218500.0,222500.0,44294.0,22.23,-10473,-6420,18109
2016-03-17,224500.0,220000.0,24213.0,21.98,599,3303,-4335
2016-03-18,219000.0,217500.0,24502.0,21.73,-23,-3566,3641
2016-03-21,218000.0,208500.0,28453.0,20.83,4248,-8395,4157
2016-03-22,210000.0,205000.0,30252.0,20.48,-1679,-7614,9370
2016-03-23,206500.0,211500.0,24312.0,21.13,-6578,2016,4027
2016-03-24,212000.0,210000.0,12788.0,20.98,3266,443,-3997
2016-03-25,208000.0,210000.0,13791.0,20.98,237,-1156,856
2016-03-28,210500.0,209500.0,14897.0,20.93,3376,-5135,1397
2016-03-29,210000.0,207500.0,18779.0,20.73,3610,-6201,2708
2016-03-30,209500.0,208000.0,15592.0,20.78,564,-5790,5373
2016-03-31,208000.0,207500.0,21935.0,20.73,577,-3530,2592
2016-04-01,208500.0,213000.0,43521.0,21.28,-3438,-6069,10495
2016-04-04,217500.0,216000.0,19173.0,21.58,-4174,4174,44
2016-04-05,214500.0,216000.0,25080.0,21.58,-1572,-895,2831
2016-04-06,216000.0,222000.0,48867.0,22.18,723,685,-980
2016-04-07,225000.0,219000.0,39060.0,21.88,9603,-4165,-5274
2016-04-08,218000.0,216000.0,17523.0,21.58,2152,-3837,2144
2016-04-11,214000.0,205000.0,43159.0,20.48,11742,-19781,8163
2016-04-12,206000.0,201500.0,33366.0,20.13,11178,-13625,2667
2016-04-14,200500.0,197500.0,41380.0,19.73,9094,-16808,6486
2016-04-15,195500.0,197500.0,20388.0,19.73,2091,-5936,3764
2016-04-18,195500.0,199000.0,17336.0,19.88,2219,-2902,684
2016-04-19,199000.0,197000.0,14586.0,19.68,4389,-5528,1190
2016-04-20,195500.0,197000.0,31032.0,19.68,1058,-2775,1425
2016-04-21,197000.0,194000.0,25931.0,19.38,3131,-13405,-2766
2016-04-22,194000.0,193000.0,17427.0,19.28,513,-3170,323
2016-04-25,193000.0,190500.0,15312.0,19.03,3536,-4870,1334
2016-04-26,189500.0,190500.0,21890.0,19.03,4713,-6027,-2003
2016-04-27,189000.0,185500.0,37897.0,18.53,-2691,-4323,7030
2016-04-28,187000.0,184500.0,22837.0,18.43,6898,-9594,2560
2016-04-29,184500.0,186000.0,15733.0,18.58,1769,-3224,1363
2016-05-02,184000.0,176500.0,27363.0,17.63,7877,-9999,2045
2016-05-03,176000.0,177500.0,19254.0,17.73,4167,-6079,1912
2016-05-04,177000.0,177000.0,21006.0,17.68,850,1273,-2115
2016-05-09,177000.0,180000.0,15639.0,17.98,-987,4602,-3615
2016-05-10,181000.0,189500.0,47948.0,18.93,-8570,15201,-6335
2016-05-11,188000.0,186000.0,15036.0,18.58,570,5455,-6040
2016-05-12,186000.0,188000.0,21605.0,18.78,2098,2353,-4515
2016-05-13,187000.0,184000.0,7881.0,18.38,244,186,-430
2016-05-16,185000.0,194500.0,36456.0,19.43,-9105,5957,1504
2016-05-17,194500.0,193000.0,20290.0,19.28,691,6550,-7732
2016-05-18,192000.0,193500.0,21591.0,19.33,-1016,3599,-2155
2016-05-19,193000.0,190500.0,10860.0,19.03,2107,-967,-1124
2016-05-20,190000.0,194000.0,9827.0,19.38,-1129,1361,-53
2016-05-23,195000.0,198500.0,30230.0,19.83,-9082,10068,-986
2016-05-24,197000.0,190500.0,27325.0,19.03,4947,5249,-9957
2016-05-25,191500.0,189500.0,30718.0,18.93,2328,8722,-11060
2016-05-26,188000.0,193000.0,16634.0,19.28,2978,4132,-7533
2016-05-27,193500.0,189000.0,23139.0,18.88,3723,42,-3781
2016-05-30,190000.0,189000.0,13087.0,18.88,-51,2456,-2405
2016-05-31,189000.0,192000.0,26011.0,19.18,1003,-6717,5689
2016-06-01,190000.0,187500.0,20186.0,18.73,9025,-9049,-257
2016-06-02,189000.0,188000.0,29418.0,18.78,9674,-11104,1300
2016-06-03,187500.0,195500.0,34416.0,19.53,-8344,5138,3276
2016-06-07,196000.0,203500.0,63538.0,20.33,-8079,16375,-8092
2016-06-08,201500.0,207500.0,47297.0,20.73,-407,10733,-11634
2016-06-09,207000.0,211000.0,57221.0,21.08,-8655,8325,2368
2016-06-10,209500.0,211000.0,29432.0,21.08,4518,-3335,-1130
2016-06-13,207000.0,204500.0,19528.0,20.43,980,-2246,1901
2016-06-14,206500.0,205000.0,24007.0,20.48,-3941,-140,3978
2016-06-15,203500.0,203500.0,22688.0,20.33,5105,-6597,1492
2016-06-16,203000.0,197500.0,27419.0,19.73,4844,-3510,-1531
2016-06-17,202500.0,191000.0,40488.0,19.08,7979,-4543,-2624
2016-06-20,193000.0,190000.0,19671.0,18.98,1420,-2191,776
2016-06-21,192000.0,194000.0,33322.0,19.38,4770,-6250,1511
2016-06-22,192500.0,188000.0,48064.0,18.78,28387,-21806,-7312
2016-06-23,190000.0,182500.0,46503.0,18.23,8060,-4934,-3158
2016-06-24,182500.0,171000.0,61497.0,17.08,-1040,-9854,8702
2016-06-27,168500.0,176000.0,32034.0,17.58,-7282,13260,-4163
2016-06-28,172500.0,178000.0,29228.0,17.78,5164,-2506,-3609
2016-06-29,179000.0,178000.0,15449.0,17.78,5579,-6660,-598
2016-06-30,178000.0,175500.0,15395.0,17.53,3073,-5673,1466
2016-07-01,175500.0,180500.0,18458.0,18.03,-5172,6997,-438
2016-07-04,181500.0,179500.0,26912.0,17.93,9349,-4071,-5406
2016-07-05,180000.0,177000.0,17330.0,17.68,4405,-3861,-110
2016-07-06,177000.0,176500.0,15719.0,17.63,2169,-1717,-438
2016-07-07,177500.0,182500.0,28595.0,18.23,-9552,11879,-1915
2016-07-08,180500.0,181000.0,15988.0,18.08,-762,686,-3234
2016-07-11,183500.0,180500.0,14701.0,18.03,1931,-499,-1345
2016-07-12,180000.0,177000.0,36491.0,17.68,22812,-22225,4134
2016-07-13,176000.0,175500.0,30319.0,17.53,1015,-11184,10345
2016-07-14,175500.0,170000.0,33116.0,16.98,14525,-18084,3541
2016-07-15,171000.0,170000.0,24830.0,16.98,9315,-11078,1546
2016-07-18,169500.0,169000.0,16596.0,16.88,6442,-6429,-20
2016-07-19,169500.0,168500.0,23148.0,16.83,4902,-8316,598
2016-07-20,169000.0,171000.0,14511.0,17.08,-359,2217,-1836
2016-07-21,171000.0,170000.0,15596.0,16.98,1470,2144,-3036
2016-07-22,170000.0,168000.0,11582.0,16.78,2210,-1777,-233
2016-07-25,168000.0,164500.0,15956.0,16.43,9767,-8235,-1448
2016-07-26,164500.0,164500.0,30042.0,16.43,8329,-4227,-3927
2016-07-27,165500.0,166500.0,54885.0,16.63,-4226,3781,599
2016-07-28,166000.0,164000.0,32012.0,16.38,1775,-2437,637
2016-07-29,163000.0,164000.0,16753.0,16.38,-1700,-192,1924
2016-08-01,163000.0,162000.0,24189.0,16.18,498,2238,-2736
2016-08-02,161000.0,168500.0,38181.0,16.83,-2452,-3608,5160
2016-08-03,166000.0,170500.0,31604.0,17.03,3897,3701,-8462
2016-08-04,168000.0,175500.0,45704.0,17.53,-18,8937,-9365
2016-08-05,173500.0,173000.0,23546.0,17.28,2987,1694,-4681
2016-08-08,174000.0,176500.0,34476.0,17.63,3807,-2693,-840
2016-08-09,174500.0,173000.0,22229.0,17.28,2316,-3201,1089
2016-08-10,172000.0,177000.0,29482.0,17.68,-781,-911,1192
2016-08-11,175500.0,176000.0,17413.0,17.58,4801,-3623,-1575
2016-08-12,174500.0,174500.0,16005.0,17.43,3296,-3060,-260
2016-08-16,176500.0,179500.0,60706.0,17.93,-7732,-4600,12013
2016-08-17,181000.0,178500.0,20456.0,17.83,-574,100,539
