Symbol,고려제강_시가(원),고려제강_종가(원),고려제강_거래량(주),고려제강_PER(IFRS-연결),고려제강_순매수수량(개인)(주),고려제강_순매수수량(기관계)(주),고려제강_순매수수량(외국인계)(주)
2002-01-16,18200.0,18300.0,500.0,2.76,0,0,0
2002-01-17,18300.0,18200.0,610.0,2.75,0,0,0
2002-01-18,18200.0,18500.0,2950.0,2.79,-2570,1570,0
2002-01-21,18800.0,18600.0,1480.0,2.81,-1050,1050,0
2002-01-22,18250.0,18150.0,310.0,2.74,0,0,0
2002-01-23,17600.0,18150.0,840.0,2.74,60,-60,0
2002-01-24,18150.0,18350.0,1420.0,2.77,-250,250,0
2002-01-25,18100.0,18500.0,2670.0,2.79,0,0,0
2002-01-28,18500.0,18700.0,240.0,2.82,0,0,0
2002-01-29,18250.0,18550.0,1600.0,2.8,30,-30,0
2002-01-30,18800.0,19400.0,8560.0,2.93,940,-1440,0
2002-01-31,20500.0,20200.0,9610.0,3.05,4700,-5000,0
2002-02-01,20000.0,20500.0,9250.0,3.09,2500,-2500,0
2002-02-04,20600.0,21000.0,9740.0,3.17,1840,-1840,0
2002-02-05,21000.0,21500.0,9850.0,3.24,2700,-7520,0
2002-02-06,22500.0,21200.0,4060.0,3.2,1360,-1360,0
2002-02-07,20700.0,20100.0,22270.0,3.03,18160,-18340,0
2002-02-08,20500.0,23100.0,662022.0,3.49,53950,96850,0
2002-02-14,26550.0,26550.0,139800.0,4.01,44570,-44570,0
2002-02-15,27100.0,26550.0,200310.0,4.01,34530,-34530,0
2002-02-18,26500.0,25400.0,54743.0,3.83,170,-170,0
2002-02-19,26000.0,24200.0,37040.0,3.65,3890,-3890,0
2002-02-20,23550.0,24350.0,26180.0,3.67,-1780,1780,0
2002-02-21,24200.0,24600.0,64223.0,3.71,10210,-10210,0
2002-02-22,24200.0,24600.0,27162.0,3.71,-3100,3100,0
2002-02-25,24700.0,24450.0,25760.0,3.69,10,-10,0
2002-02-26,24500.0,24450.0,26528.0,3.69,-1770,1770,0
2002-02-27,24450.0,25250.0,70880.0,3.81,12430,-12430,0
2002-02-28,25800.0,26800.0,55510.0,4.04,11670,-15170,3500
2002-03-04,27550.0,26000.0,41084.0,3.92,1254,-5154,2100
2002-03-05,25700.0,25200.0,33359.0,3.8,-1000,2300,0
2002-03-06,25150.0,24800.0,19640.0,3.74,-1560,1560,0
2002-03-07,24500.0,24000.0,23320.0,3.62,-9760,6000,0
2002-03-08,24000.0,23850.0,8380.0,3.6,-2000,2000,0
2002-03-11,23850.0,23950.0,13553.0,3.61,-5850,5500,350
2002-03-12,23500.0,25300.0,14250.0,3.82,412,-2182,-270
2002-03-13,25000.0,25000.0,12250.0,3.77,-5120,5120,0
2002-03-14,24650.0,26000.0,21690.0,3.92,450,-190,0
2002-03-15,26100.0,26000.0,22770.0,3.92,-2120,2120,0
2002-03-18,25550.0,26500.0,52860.0,4.0,1730,11080,0
2002-03-19,27000.0,26800.0,12639.0,4.04,190,-190,0
2002-03-20,26100.0,26300.0,16980.0,3.97,-1580,580,1000
2002-03-21,26300.0,26500.0,13750.0,4.0,-340,340,0
2002-03-22,26100.0,26500.0,19510.0,4.0,-13620,13980,-360
2002-03-25,26200.0,26400.0,19076.0,3.98,-12920,12920,0
2002-03-26,26050.0,26000.0,12010.0,3.92,-8500,8000,500
2002-03-27,26000.0,26550.0,23158.0,4.01,178,-38,-140
2002-03-28,26600.0,26550.0,13090.0,4.01,-5760,5760,0
2002-03-29,26200.0,26300.0,9120.0,3.97,-850,850,0
2002-04-01,26300.0,25800.0,14780.0,3.89,-5280,6280,-1000
2002-04-02,25600.0,26000.0,47420.0,3.92,-11610,11150,0
2002-04-03,25950.0,26400.0,39976.0,3.98,-9740,5280,0
2002-04-04,26500.0,27750.0,81540.0,4.19,-820,-500,-680
2002-04-08,27850.0,27500.0,22750.0,4.15,-8300,7650,650
2002-04-09,27550.0,28350.0,47542.0,4.28,1630,-980,-650
2002-04-10,28600.0,28000.0,33936.0,4.23,-9170,8670,500
2002-04-11,28100.0,27350.0,22020.0,4.13,3380,-4700,-280
2002-04-12,26950.0,26500.0,25530.0,4.0,-4020,400,0
2002-04-15,26500.0,26450.0,23760.0,3.99,-3650,3650,0
2002-04-16,26000.0,26250.0,24730.0,3.96,-190,190,0
2002-04-17,26300.0,26500.0,18080.0,4.0,-7440,8340,-900
2002-04-18,26300.0,26300.0,5040.0,3.97,10,-10,0
2002-04-19,26150.0,26200.0,9510.0,3.95,-2000,3000,-1000
2002-04-22,25900.0,26000.0,14930.0,3.92,-3720,3720,0
2002-04-23,25850.0,25950.0,16010.0,3.92,-3000,3000,0
2002-04-24,25450.0,25400.0,16110.0,3.83,-610,930,-320
2002-04-25,25500.0,25850.0,17860.0,3.9,3940,-4200,0
2002-04-26,25550.0,26150.0,6799.0,3.95,500,-500,0
2002-04-29,25550.0,25800.0,9400.0,3.89,-2980,2980,0
2002-04-30,25300.0,25500.0,2060.0,3.85,-1020,1020,0
2002-05-02,26300.0,25500.0,7070.0,3.85,-750,450,300
2002-05-03,25050.0,25500.0,3190.0,3.85,-1270,240,0
2002-05-06,25700.0,24750.0,2380.0,3.73,-600,0,0
2002-05-07,24500.0,24450.0,3970.0,3.69,-1670,300,0
2002-05-08,24100.0,24500.0,3660.0,3.7,-220,-780,0
2002-05-09,24700.0,24300.0,3090.0,3.67,120,-120,0
2002-05-10,24300.0,24000.0,2790.0,3.62,-750,750,0
2002-05-13,24000.0,23800.0,3330.0,3.59,-400,400,0
2002-05-14,23700.0,23800.0,2240.0,3.59,-360,620,-360
2002-05-15,23800.0,23800.0,0.0,3.59,0,0,0
2002-05-16,23400.0,23500.0,2850.0,3.55,-1450,1450,0
2002-05-17,23100.0,22900.0,5780.0,3.46,-2000,2000,0
2002-05-20,23100.0,22900.0,12770.0,3.46,0,0,0
2002-05-21,23100.0,22900.0,6310.0,3.46,-4070,4070,0
2002-05-22,22600.0,22800.0,10610.0,3.44,-4110,4110,0
2002-05-23,22300.0,22500.0,5780.0,3.39,-3420,3420,0
2002-05-24,22150.0,22600.0,2680.0,3.41,-1570,1570,0
2002-05-27,22000.0,22000.0,3180.0,3.32,830,-200,0
2002-05-28,21550.0,21500.0,5200.0,3.24,-1300,1300,0
2002-05-29,20100.0,20500.0,6680.0,3.09,-1680,2050,0
2002-05-30,20350.0,20300.0,4400.0,3.06,-1200,1200,0
2002-05-31,20200.0,20200.0,4010.0,3.05,-1140,1140,0
2002-06-03,19700.0,20200.0,1440.0,3.05,10,-10,0
2002-06-04,20000.0,20200.0,4280.0,3.05,-2120,2120,0
2002-06-05,20300.0,20000.0,2680.0,3.02,0,0,0
2002-06-07,20300.0,19700.0,3210.0,2.97,0,0,0
2002-06-10,19150.0,19600.0,3060.0,2.96,-880,880,0
2002-06-11,19050.0,19350.0,5910.0,2.92,-710,710,0
2002-06-12,19350.0,20000.0,2280.0,3.02,-1570,1570,0
2002-06-14,20100.0,19900.0,1700.0,3.0,-600,600,0
2002-06-17,20200.0,20500.0,2480.0,3.09,-730,730,0
2002-06-18,20500.0,20700.0,810.0,3.12,-150,150,0
2002-06-19,20600.0,20350.0,2760.0,3.07,-1600,1600,0
2002-06-20,20050.0,20350.0,1750.0,3.07,-40,40,0
2002-06-21,20000.0,20350.0,850.0,3.07,0,0,0
2002-06-24,19550.0,20200.0,2170.0,3.05,-500,500,0
2002-06-25,19800.0,19800.0,2350.0,2.99,-1550,1550,0
2002-06-26,19300.0,18700.0,6600.0,2.82,-350,350,0
2002-06-27,18400.0,18200.0,5950.0,2.75,-2900,2900,0
2002-06-28,18050.0,20000.0,7350.0,3.02,-3870,2480,0
2002-07-02,19400.0,19650.0,350.0,2.97,0,0,0
2002-07-03,19650.0,19700.0,1930.0,2.97,160,-160,0
2002-07-04,19700.0,19700.0,970.0,2.97,0,0,0
2002-07-05,19500.0,20000.0,8582.0,3.02,2000,-3400,1700
2002-07-08,20000.0,19950.0,1220.0,3.01,0,0,0
2002-07-09,19900.0,19700.0,2700.0,2.97,90,0,0
2002-07-10,19300.0,19300.0,830.0,2.91,0,0,0
2002-07-11,18800.0,19300.0,1760.0,2.91,0,0,0
2002-07-12,19250.0,19000.0,6030.0,2.87,-3210,3620,0
2002-07-15,19000.0,18750.0,60.0,2.83,0,0,0
2002-07-16,18750.0,18500.0,2510.0,2.79,200,0,0
2002-07-18,18500.0,18800.0,1200.0,2.84,-300,500,0
2002-07-19,18500.0,18800.0,1330.0,2.84,-780,780,0
2002-07-22,18100.0,17900.0,5530.0,2.7,-1000,1000,0
2002-07-23,18000.0,18050.0,33690.0,2.72,-2000,2000,0
2002-07-24,18050.0,18000.0,710.0,2.72,-200,200,0
2002-07-25,18150.0,17500.0,3330.0,2.64,0,0,0
2002-07-26,17500.0,17500.0,1550.0,2.64,-800,800,0
2002-07-29,17500.0,17400.0,31010.0,2.63,0,0,0
2002-07-30,17650.0,17500.0,2070.0,2.64,0,0,0
2002-07-31,17500.0,18000.0,22280.0,2.72,-2000,2000,0
2002-08-01,17750.0,17800.0,710.0,2.69,0,0,0
2002-08-02,17800.0,17800.0,210.0,2.69,0,0,0
2002-08-05,17600.0,17600.0,880.0,2.66,-500,500,0
2002-08-06,17300.0,17500.0,2100.0,2.64,0,0,0
2002-08-07,18350.0,17450.0,870.0,2.63,0,0,0
2002-08-08,17400.0,17450.0,910.0,2.63,-10,10,0
2002-08-09,17500.0,17800.0,1530.0,2.69,-850,850,0
2002-08-12,17800.0,17800.0,840.0,2.69,-590,590,0
2002-08-13,17550.0,17800.0,710.0,2.69,0,0,0
2002-08-14,18000.0,18150.0,5810.0,2.74,1000,-1000,0
2002-08-16,18150.0,18400.0,1730.0,2.78,-490,490,0
2002-08-19,18400.0,18700.0,14810.0,2.82,-500,500,0
2002-08-20,18500.0,19300.0,6440.0,2.91,-1420,1420,0
2002-08-21,19050.0,19300.0,2390.0,2.91,-2170,2170,0
2002-08-22,19150.0,19250.0,23870.0,2.9,110,-110,0
2002-08-23,19000.0,19500.0,8960.0,2.94,-7830,8330,-500
2002-08-26,19500.0,19700.0,3800.0,2.97,-850,1850,-1000
2002-08-27,19700.0,19200.0,4680.0,2.9,2490,-2490,0
2002-08-28,19250.0,19600.0,1440.0,2.96,-1030,1030,0
2002-08-29,19350.0,19550.0,1430.0,2.95,-150,150,0
2002-08-30,19800.0,19800.0,8210.0,2.99,-2650,2650,0
2002-09-02,19900.0,19750.0,4220.0,2.98,740,-740,0
2002-09-03,19550.0,19650.0,9060.0,2.97,-2580,2580,0
2002-09-04,19200.0,20000.0,8290.0,3.02,-290,430,-140
2002-09-05,20400.0,23000.0,211840.0,3.47,120260,-118900,-1360
2002-09-06,22650.0,20500.0,101720.0,3.09,-25770,25770,0
2002-09-09,20100.0,18800.0,38460.0,2.84,-19670,17990,0
2002-09-10,18800.0,18600.0,27310.0,2.81,-4950,3010,0
2002-09-11,18600.0,18900.0,12890.0,2.85,-4200,3500,0
2002-09-12,18550.0,19100.0,10910.0,2.88,-4550,4500,0
2002-09-13,19200.0,19100.0,4450.0,2.88,-640,10,0
2002-09-16,18650.0,18900.0,7180.0,2.85,-1490,1490,0
2002-09-17,18600.0,19000.0,8450.0,2.87,-3570,3570,0
2002-09-18,18800.0,18800.0,13350.0,2.84,2200,-400,0
2002-09-19,18800.0,18900.0,15120.0,2.85,-11900,11400,500
2002-09-23,18900.0,18600.0,4370.0,2.81,-1260,1260,0
2002-09-24,18600.0,18800.0,2840.0,2.84,-1610,1980,-370
2002-09-25,18600.0,18600.0,3070.0,2.81,-1000,1000,0
2002-09-26,18600.0,18250.0,530.0,2.75,0,0,0
2002-09-27,18000.0,18000.0,3140.0,2.72,0,0,0
2002-09-30,18300.0,18000.0,2310.0,2.72,0,0,0
2002-10-01,18200.0,18250.0,400.0,2.75,0,0,0
2002-10-02,18250.0,18000.0,2040.0,2.72,0,0,0
2002-10-04,18000.0,18000.0,3350.0,2.72,0,0,0
2002-10-07,18250.0,18050.0,50672.0,2.72,2,-2,0
2002-10-08,18250.0,18200.0,2750.0,2.75,0,0,0
2002-10-09,18250.0,18200.0,1090.0,2.75,0,0,0
2002-10-10,17700.0,18000.0,2750.0,2.72,0,0,0
2002-10-11,17950.0,17800.0,1010.0,2.69,0,0,0
2002-10-14,17900.0,17850.0,3170.0,2.69,-1000,1000,0
2002-10-15,18000.0,17950.0,1480.0,2.71,400,-400,0
2002-10-16,18000.0,18100.0,7450.0,2.73,40,-40,0
2002-10-17,18450.0,18150.0,780.0,2.74,0,0,0
2002-10-18,18250.0,18000.0,2000.0,2.72,90,-90,0
2002-10-21,18000.0,17950.0,2190.0,2.71,-670,490,180
2002-10-22,18650.0,18000.0,1250.0,2.72,-490,0,490
2002-10-23,20000.0,18950.0,22040.0,2.86,3290,-2490,-800
2002-10-24,19000.0,18950.0,9530.0,2.86,-1840,1840,0
2002-10-25,18700.0,18950.0,5800.0,2.86,-1010,1010,0
2002-10-28,19250.0,19000.0,2142.0,2.87,0,0,0
2002-10-29,18900.0,19100.0,5130.0,2.88,-1200,1200,0
2002-10-30,18800.0,19050.0,1490.0,2.87,-500,500,0
2002-10-31,19200.0,18850.0,4550.0,2.84,2180,-2180,0
2002-11-01,18800.0,18600.0,2880.0,2.81,-500,500,0
2002-11-04,18450.0,18500.0,620.0,2.79,0,0,0
2002-11-05,18350.0,18500.0,5820.0,2.79,1700,-1700,0
2002-11-06,18550.0,18700.0,17670.0,2.82,-4040,4040,0
2002-11-07,18850.0,18700.0,1550.0,2.82,-1000,1000,0
2002-11-08,18600.0,18800.0,3720.0,2.84,-500,500,0
2002-11-11,18600.0,18550.0,740.0,2.8,0,0,0
2002-11-12,18750.0,18650.0,1840.0,2.81,-500,500,0
2002-11-13,18700.0,18700.0,1530.0,2.82,-500,500,0
2002-11-14,18500.0,18450.0,65810.0,2.78,5820,-5820,0
2002-11-15,18200.0,18500.0,4280.0,2.79,-1580,1580,0
2002-11-18,18650.0,18500.0,1260.0,2.79,0,0,0
2002-11-19,18450.0,18350.0,1140.0,2.77,0,0,0
2002-11-20,18300.0,18450.0,1770.0,2.78,-500,500,0
2002-11-21,18450.0,18300.0,26280.0,2.76,4990,-6290,1300
2002-11-22,18500.0,18400.0,1960.0,2.78,-30,0,30
2002-11-25,18400.0,18600.0,3290.0,2.81,-2200,1900,300
2002-11-26,19500.0,18800.0,2540.0,2.84,490,-490,0
2002-11-27,18900.0,19000.0,2360.0,2.87,-440,440,0
2002-11-28,19000.0,19300.0,3511.0,2.91,-2360,2360,0
2002-11-29,19050.0,19350.0,660.0,2.92,-70,70,0
2002-12-02,19400.0,19500.0,2990.0,2.94,-1240,900,340
2002-12-03,19200.0,19350.0,2940.0,2.92,-380,500,30
2002-12-04,19100.0,18900.0,1500.0,2.85,480,-880,0
2002-12-05,18600.0,19100.0,370.0,2.88,0,0,0
2002-12-06,19000.0,19100.0,640.0,2.88,0,0,0
2002-12-09,19100.0,18800.0,1390.0,2.84,-300,0,0
2002-12-10,18950.0,18800.0,300.0,2.84,0,0,0
2002-12-11,18800.0,19100.0,3090.0,2.88,700,500,-1200
2002-12-12,18900.0,19200.0,2370.0,2.9,-530,1000,-470
2002-12-13,19100.0,19400.0,1210.0,2.93,-490,820,-330
2002-12-16,19450.0,19300.0,1250.0,2.91,-50,500,0
2002-12-17,19300.0,19400.0,1041.0,2.93,-480,510,0
2002-12-18,19400.0,19350.0,720.0,2.92,-700,0,700
2002-12-20,19450.0,19350.0,1230.0,2.92,-290,490,0
2002-12-23,19350.0,19200.0,1130.0,2.9,20,-220,0
2002-12-24,19150.0,18900.0,1470.0,2.85,-140,-160,0
2002-12-26,18800.0,19300.0,1758.0,2.91,-30,630,0
2002-12-27,17000.0,17000.0,830.0,2.95,430,0,-430
2002-12-30,16200.0,16800.0,3320.0,2.91,-1400,1400,0
2003-01-02,16800.0,16800.0,40.0,4.19,10,-10,0
2003-01-03,16800.0,16750.0,1540.0,4.18,260,-260,0
2003-01-06,16750.0,16750.0,100.0,4.18,0,0,0
2003-01-07,16750.0,16800.0,1880.0,4.19,-870,760,0
2003-01-08,16500.0,16800.0,310.0,4.19,-110,200,-200
2003-01-09,16100.0,16650.0,1860.0,4.15,-210,210,0
2003-01-10,16300.0,16600.0,1140.0,4.14,-600,200,0
2003-01-13,16600.0,16600.0,1390.0,4.14,-1260,1000,0
2003-01-14,16500.0,16350.0,650.0,4.08,-500,200,0
2003-01-15,16350.0,16350.0,200.0,4.08,0,0,0
2003-01-16,16250.0,16200.0,2010.0,4.04,-500,300,0
2003-01-17,16550.0,16200.0,1380.0,4.04,-230,-170,0
2003-01-20,16050.0,15950.0,1178.0,3.98,-800,500,0
2003-01-21,15950.0,15900.0,850.0,3.97,-350,0,0
2003-01-22,15600.0,15800.0,2100.0,3.94,-510,280,-170
2003-01-23,15600.0,15800.0,600.0,3.94,-190,190,0
2003-01-24,15550.0,15550.0,1461.0,3.88,-240,-60,0
2003-01-27,15250.0,15500.0,1400.0,3.87,380,-380,0
2003-01-28,15150.0,15500.0,1075.0,3.87,-390,390,0
2003-01-29,15250.0,15400.0,1190.0,3.84,-80,-220,0
2003-01-30,15150.0,15000.0,1129.0,3.74,-291,91,0
2003-02-03,15000.0,14900.0,980.0,3.72,-50,50,0
2003-02-04,14700.0,14700.0,242.0,3.67,-78,-2,0
2003-02-05,14600.0,14850.0,440.0,3.7,0,0,0
2003-02-06,14750.0,14750.0,590.0,3.68,500,-500,0
2003-02-07,14600.0,14450.0,1122.0,3.6,260,-500,0
2003-02-10,14750.0,14300.0,240212.0,3.57,-200,0,0
2003-02-11,14850.0,14250.0,690.0,3.55,-140,0,0
2003-02-12,14250.0,14300.0,1446.0,3.57,1070,-790,0
2003-02-13,14300.0,14400.0,40.0,3.59,30,-10,0
2003-02-14,14500.0,14300.0,2100.0,3.57,200,-500,0
2003-02-17,14300.0,14150.0,1940.0,3.53,280,-10,0
2003-02-18,14400.0,14500.0,3603.0,3.62,2380,-1450,0
2003-02-19,14500.0,14150.0,650.0,3.53,40,-40,0
2003-02-20,14150.0,14100.0,1929.0,3.52,151,-1,0
2003-02-21,14250.0,14100.0,590.0,3.52,0,0,0
2003-02-24,14100.0,14300.0,2388.0,3.57,1500,-1000,0
2003-02-25,14100.0,14050.0,1032.0,3.5,-180,-20,0
2003-02-26,14000.0,14100.0,1644.0,3.52,40,-10,0
2003-02-27,13950.0,13950.0,1280.0,3.48,-200,0,0
2003-02-28,14000.0,14150.0,1970.0,3.53,400,0,0
2003-03-03,14050.0,14150.0,520.0,3.53,-200,0,0
2003-03-04,14150.0,14050.0,630.0,3.5,0,0,0
2003-03-05,13750.0,13750.0,22.0,3.43,0,0,0
2003-03-06,13750.0,14000.0,80110.0,3.49,0,-80000,0
2003-03-07,12350.0,13600.0,3780.0,3.39,-610,1300,0
2003-03-10,13500.0,13350.0,530.0,3.33,0,0,0
2003-03-11,13000.0,13400.0,81740.0,3.34,-1340,81340,0
2003-03-12,13400.0,13200.0,1060.0,3.29,-200,200,0
2003-03-13,13000.0,12950.0,1350.0,3.23,-370,370,0
2003-03-14,12950.0,12700.0,5250.0,3.17,-90,90,0
2003-03-17,12750.0,12000.0,2250.0,2.99,-500,400,0
2003-03-18,12350.0,12150.0,114070.0,3.03,2010,-2010,0
2003-03-19,12450.0,12400.0,960.0,3.09,-40,40,0
2003-03-20,12400.0,12400.0,11870.0,3.09,7560,-7560,0
2003-03-21,12400.0,12500.0,102400.0,3.12,2690,-2690,0
2003-03-24,12700.0,12550.0,3540.0,3.13,100,-100,0
2003-03-25,12100.0,12300.0,2350.0,3.07,-1000,1000,0
2003-03-26,12350.0,12500.0,2422.0,3.12,-1260,1260,0
2003-03-27,12300.0,12400.0,188990.0,3.09,-28,28,0
2003-03-28,12200.0,12500.0,2180.0,3.12,-410,410,0
2003-03-31,11900.0,12000.0,2700.0,2.99,500,-500,0
2003-04-01,12000.0,12300.0,5050.0,3.07,-1000,1000,0
2003-04-02,12300.0,12250.0,1420.0,3.06,10,-10,0
2003-04-03,12300.0,12350.0,3391.0,3.08,-1140,1140,0
2003-04-04,12300.0,12400.0,8906.0,3.09,-1094,1004,0
2003-04-07,12500.0,13150.0,6107.0,3.28,2990,-3200,0
2003-04-08,13000.0,13500.0,2665.0,3.37,500,-500,0
2003-04-09,13500.0,13300.0,3580.0,3.32,0,0,0
2003-04-10,13150.0,13300.0,4937.0,3.32,-3000,3000,0
2003-04-11,13300.0,13100.0,5622.0,3.27,-2980,2980,0
2003-04-14,13300.0,13500.0,1960.0,3.37,-500,500,0
2003-04-15,13350.0,13700.0,2866.0,3.42,-980,980,0
2003-04-16,13750.0,13550.0,2476.0,3.38,580,-580,0
2003-04-17,13850.0,13600.0,1660.0,3.39,300,-440,0
2003-04-18,13600.0,13950.0,5360.0,3.48,240,-240,0
2003-04-21,14000.0,13950.0,3480.0,3.48,-980,980,0
2003-04-22,13950.0,13850.0,780.0,3.45,-70,70,0
2003-04-23,13600.0,14500.0,60120.0,3.62,-5040,15040,0
2003-04-24,14500.0,14300.0,1870.0,3.57,-530,530,0
2003-04-25,14000.0,14300.0,9310.0,3.57,-7760,8060,0
2003-04-28,14200.0,14300.0,860.0,3.57,-560,560,0
2003-04-29,14300.0,14450.0,1750.0,3.6,-1490,1490,0
2003-04-30,14350.0,14450.0,521.0,3.6,-120,120,0
2003-05-02,14400.0,14400.0,350.0,3.59,0,0,0
2003-05-06,14400.0,14400.0,1020.0,3.59,-500,500,0
2003-05-07,14200.0,14800.0,3162.0,3.69,-1940,1940,0
2003-05-09,14350.0,14550.0,870.0,3.63,-400,0,0
2003-05-12,14400.0,14500.0,3540.0,3.62,-310,200,0
2003-05-13,14400.0,14450.0,1080.0,3.6,90,-90,0
2003-05-14,14700.0,14300.0,4833.0,3.57,-710,710,0
2003-05-15,14500.0,14600.0,5620.0,3.64,0,0,0
2003-05-16,14350.0,14800.0,5120.0,3.69,10,-10,0
2003-05-19,14600.0,14900.0,1210.0,3.72,10,-10,0
2003-05-20,14750.0,14900.0,880.0,3.72,0,0,0
2003-05-21,14800.0,14850.0,670.0,3.7,0,0,0
2003-05-22,14900.0,14800.0,4100.0,3.69,260,-260,0
2003-05-23,14800.0,14650.0,3270.0,3.65,840,-840,0
2003-05-26,14900.0,16750.0,44479.0,4.18,10515,-10515,0
2003-05-27,17150.0,16100.0,18920.0,4.02,530,-530,0
2003-05-28,15750.0,16200.0,7002.0,4.04,-990,990,0
2003-05-29,15900.0,16000.0,7340.0,3.99,560,-560,0
2003-05-30,15750.0,15500.0,9860.0,3.87,460,-460,0
2003-06-02,15600.0,16150.0,38000.0,4.03,8070,-8070,0
2003-06-03,16150.0,15800.0,11050.0,3.94,3220,-3220,0
2003-06-04,16100.0,16100.0,23664.0,4.02,4530,-4530,0
2003-06-05,16100.0,15850.0,12390.0,3.95,2500,-2500,0
2003-06-09,15700.0,15900.0,5310.0,3.97,0,0,0
2003-06-10,15600.0,15800.0,7096.0,3.94,-1500,1000,0
2003-06-11,15800.0,16100.0,17239.0,4.02,-290,-10910,0
2003-06-12,16250.0,15700.0,57700.0,3.92,9620,-23880,12160
2003-06-13,15800.0,15800.0,12020.0,3.94,-4980,2850,0
2003-06-16,15700.0,15550.0,5850.0,3.88,-810,-190,0
2003-06-17,15500.0,15450.0,7820.0,3.85,-1480,840,-360
2003-06-18,15450.0,15700.0,15090.0,3.92,-4090,3090,0
2003-06-19,15650.0,15450.0,4210.0,3.85,829,-1329,0
2003-06-20,15200.0,15300.0,43781.0,3.82,6730,-7230,0
2003-06-23,15150.0,15300.0,55650.0,3.82,-2440,-48560,0
2003-06-24,15300.0,15300.0,4705.0,3.82,-380,380,0
2003-06-25,15300.0,15250.0,1990.0,3.8,-500,500,0
2003-06-26,15100.0,15300.0,24540.0,3.82,-3150,2650,0
2003-06-27,15300.0,15250.0,3950.0,3.8,-2220,2210,0
2003-06-30,15250.0,15200.0,3540.0,3.79,-1130,1120,0
2003-07-01,15050.0,15100.0,4320.0,3.77,-1470,1470,0
2003-07-02,15100.0,15300.0,4920.0,3.82,-1360,1360,0
2003-07-03,15300.0,15000.0,13720.0,3.74,5180,-5180,0
2003-07-04,15000.0,15100.0,4871.0,3.77,-2620,2620,0
2003-07-07,14850.0,15100.0,5480.0,3.77,1280,1720,0
2003-07-08,15100.0,15000.0,9570.0,3.74,-610,610,0
2003-07-09,14850.0,14900.0,3680.0,3.72,-130,130,0
2003-07-10,14750.0,14900.0,61581.0,3.72,51420,-3150,1730
2003-07-11,15100.0,15050.0,3400.0,3.75,-1150,1150,0
2003-07-14,14900.0,15150.0,5610.0,3.78,230,-230,0
2003-07-15,14950.0,15300.0,3630.0,3.82,720,-720,0
2003-07-16,15100.0,15100.0,5290.0,3.77,2280,-100,0
2003-07-18,15100.0,15250.0,5900.0,3.8,-540,540,0
2003-07-21,15200.0,15150.0,850.0,3.78,-40,40,0
2003-07-22,14950.0,15000.0,1302.0,3.74,-878,878,0
2003-07-23,14850.0,14750.0,2998.0,3.68,-1290,1280,0
2003-07-24,14750.0,14750.0,8000.0,3.68,-2830,2010,0
2003-07-25,14550.0,14700.0,3380.0,3.67,520,-700,0
2003-07-28,14400.0,14700.0,2209.0,3.67,-1330,1330,0
2003-07-29,14700.0,14700.0,3640.0,3.67,-1790,960,0
2003-07-30,14700.0,14900.0,8871.0,3.72,-250,250,0
2003-07-31,14650.0,14900.0,2230.0,3.72,-942,942,0
2003-08-01,14450.0,14900.0,1720.0,3.72,-300,1300,0
2003-08-04,14900.0,14900.0,1900.0,3.72,-700,700,0
2003-08-05,14900.0,14900.0,850.0,3.72,-60,60,0
2003-08-06,14900.0,14900.0,3730.0,3.72,-840,840,0
2003-08-07,14800.0,15000.0,2650.0,3.74,-1090,1090,0
2003-08-08,14800.0,14950.0,3070.0,3.73,730,420,0
2003-08-11,14750.0,14750.0,2320.0,3.68,-360,360,0
2003-08-12,15000.0,14750.0,3270.0,3.68,850,-2020,0
2003-08-13,14950.0,14600.0,3370.0,3.64,540,-540,0
2003-08-14,14600.0,14550.0,7910.0,3.63,-2280,2240,-870
2003-08-18,14550.0,14800.0,4590.0,3.69,-1170,1170,0
2003-08-19,14550.0,14450.0,5510.0,3.6,4010,-3960,-50
2003-08-20,14400.0,14450.0,12910.0,3.6,4370,-6260,3900
2003-08-21,14600.0,14850.0,15120.0,3.7,1230,6770,0
2003-08-22,14750.0,14850.0,6120.0,3.7,-1350,1350,0
2003-08-25,14850.0,14900.0,17990.0,3.72,-1390,1390,0
2003-08-26,15000.0,14950.0,8669.0,3.73,-1410,1060,350
2003-08-27,14800.0,15150.0,13481.0,3.78,5639,-6059,420
2003-08-28,15100.0,15100.0,3350.0,3.77,-1340,860,420
2003-08-29,14850.0,15000.0,3480.0,3.74,-1190,560,420
2003-09-01,14850.0,15100.0,3930.0,3.77,-2250,1780,420
2003-09-02,15100.0,15450.0,8640.0,3.85,870,260,420
2003-09-03,15200.0,15300.0,3990.0,3.82,-670,370,420
2003-09-04,14950.0,15250.0,7570.0,3.8,3570,-890,420
2003-09-05,15250.0,15350.0,3420.0,3.83,120,-470,360
2003-09-08,15200.0,15300.0,1660.0,3.82,-150,-180,330
2003-09-09,15050.0,15700.0,21870.0,3.92,-6170,4610,0
2003-09-15,15700.0,15700.0,0.0,3.92,0,0,0
2003-09-16,16350.0,15750.0,2120.0,3.93,-50,50,0
2003-09-17,15450.0,15650.0,1200.0,3.9,160,-160,0
2003-09-18,15650.0,15300.0,18950.0,3.82,1550,-1550,0
2003-09-19,15300.0,15350.0,4107.0,3.83,-470,470,0
2003-09-22,15550.0,15000.0,85130.0,3.74,-1310,1310,0
2003-09-23,14650.0,15100.0,3916.0,3.77,-1884,1164,720
