Symbol,영진약품_시가(원),영진약품_종가(원),영진약품_거래량(주),영진약품_PER(IFRS-연결),영진약품_순매수수량(개인)(주),영진약품_순매수수량(기관계)(주),영진약품_순매수수량(외국인계)(주)
2002-03-20,3850.0,3650.0,305690.0,33.77,30,-30,0
2002-03-21,3705.0,3400.0,352580.0,31.48,10,-10,0
2002-03-22,3370.0,3650.0,218420.0,33.77,10100,-20,-10080
2002-03-25,3810.0,3700.0,183670.0,34.24,5010,-10,-5000
2002-03-26,3750.0,4100.0,252230.0,37.94,-24500,0,24500
2002-03-27,4285.0,3800.0,378640.0,35.18,10020,-20,-10000
2002-03-28,3670.0,3750.0,200341.0,34.71,-5290,-10,5300
2002-03-29,3620.0,3800.0,162700.0,35.18,-14970,-30,0
2002-04-01,3850.0,3800.0,127440.0,35.18,0,0,0
2002-04-02,3845.0,3850.0,124970.0,35.62,19010,-10,-4000
2002-04-03,3850.0,3900.0,111890.0,36.09,1870,-70,-1800
2002-04-04,3910.0,4100.0,688550.0,37.94,278527,-269100,-9427
2002-04-08,4150.0,4290.0,334390.0,39.7,3100,-20,-3080
2002-04-09,4250.0,4120.0,211264.0,38.13,0,0,0
2002-04-10,3960.0,3900.0,195935.0,36.09,0,0,0
2002-04-11,3870.0,4270.0,296206.0,39.51,38710,-28710,-10000
2002-04-12,4200.0,4300.0,165171.0,39.79,37161,-30010,-7151
2002-04-15,4300.0,4100.0,184815.0,37.94,60283,-60000,-283
2002-04-16,4050.0,4000.0,233760.0,37.02,70000,-70000,0
2002-04-17,4000.0,3900.0,281390.0,36.09,91680,-91680,0
2002-04-18,3770.0,3750.0,265112.0,34.71,85030,-85030,0
2002-04-19,3650.0,3400.0,228290.0,31.48,65010,-65010,0
2002-04-22,3460.0,3400.0,252380.0,31.48,110010,-110010,0
2002-04-23,3400.0,3425.0,154340.0,31.69,50020,-50020,0
2002-04-24,3495.0,3570.0,157140.0,33.05,50000,-50000,0
2002-04-25,3650.0,3200.0,219710.0,29.61,70000,-70000,0
2002-04-26,3210.0,3680.0,378002.0,34.05,65000,-75000,10000
2002-04-29,4230.0,4230.0,163730.0,39.15,75000,0,0
2002-04-30,4250.0,4050.0,866540.0,37.49,7010,-10,-7000
2002-05-02,4000.0,3900.0,222360.0,36.09,10,-10,0
2002-05-03,3855.0,3700.0,268364.0,34.24,10,-10,0
2002-05-06,3750.0,3705.0,161722.0,34.28,20,-20,0
2002-05-07,3740.0,3590.0,140870.0,33.22,30,-30,0
2002-05-08,3500.0,3900.0,492652.0,36.09,0,0,0
2002-05-09,3820.0,3850.0,195080.0,35.62,0,0,0
2002-05-10,3750.0,3710.0,129900.0,34.35,20,-20,0
2002-05-13,3650.0,3800.0,119781.0,35.18,0,0,0
2002-05-14,3800.0,3880.0,141058.0,35.92,0,0,0
2002-05-15,3900.0,3920.0,163794.0,36.28,10,-10,0
2002-05-16,3880.0,3835.0,107680.0,35.49,0,0,0
2002-05-17,3850.0,3940.0,219482.0,36.47,30,-30,0
2002-05-20,3940.0,4060.0,221750.0,37.58,10,-10,0
2002-05-21,4010.0,3900.0,176147.0,36.09,0,0,0
2002-05-22,3750.0,3820.0,112907.0,35.35,20,-20,0
2002-05-23,3870.0,4000.0,234220.0,37.02,0,0,0
2002-05-24,4060.0,4600.0,318603.0,42.57,0,0,0
2002-05-27,4825.0,4650.0,1285610.0,43.04,-960,-40,0
2002-05-28,4600.0,4260.0,475763.0,39.43,20,-20,0
2002-05-29,4300.0,4050.0,204780.0,37.49,50,-50,0
2002-05-30,4100.0,4100.0,211130.0,37.94,10,-10,0
2002-05-31,4200.0,4250.0,123973.0,39.34,20,-20,0
2002-06-03,4250.0,4000.0,164866.0,37.02,24690,-24690,0
2002-06-04,3940.0,3970.0,146420.0,36.75,1050,-50,0
2002-06-05,3930.0,3920.0,116439.0,36.28,3059,0,-3059
2002-06-07,3850.0,3760.0,114620.0,34.79,0,0,0
2002-06-10,3660.0,3950.0,70040.0,36.56,10,-10,0
2002-06-11,3755.0,3800.0,65430.0,35.18,10,-10,0
2002-06-12,3800.0,3925.0,43240.0,36.32,0,0,0
2002-06-14,4300.0,3945.0,88900.0,36.51,0,0,0
2002-06-17,3900.0,3820.0,68801.0,35.35,0,0,0
2002-06-18,3850.0,3770.0,124809.0,34.9,0,0,0
2002-06-19,3720.0,3320.0,206900.0,30.73,0,0,0
2002-06-20,3455.0,3580.0,168635.0,33.13,10,-10,0
2002-06-21,3500.0,3060.0,295285.0,28.31,10,-10,0
2002-06-24,2605.0,2700.0,458060.0,24.99,0,0,0
2002-06-25,2705.0,2640.0,111635.0,24.44,0,0,0
2002-06-26,2510.0,2245.0,100380.0,20.79,0,0,0
2002-06-27,2200.0,2445.0,124580.0,22.64,0,0,0
2002-06-28,2450.0,2550.0,174810.0,23.59,0,0,0
2002-07-02,2410.0,2500.0,109201.0,23.15,-10,0,0
2002-07-03,2545.0,2480.0,98050.0,22.95,0,0,0
2002-07-04,2510.0,2660.0,212170.0,24.61,10,0,0
2002-07-05,2750.0,2755.0,107173.0,25.5,-3000,0,0
2002-07-08,2755.0,2800.0,281460.0,25.91,20,-20,0
2002-07-09,2800.0,2835.0,86607.0,26.25,0,0,0
2002-07-10,2980.0,2835.0,155325.0,26.25,-700,0,0
2002-07-11,2820.0,2765.0,175300.0,25.59,2990,0,0
2002-07-12,2800.0,2830.0,121470.0,26.18,0,0,0
2002-07-15,2800.0,2915.0,280790.0,26.97,700,0,0
2002-07-16,2920.0,2840.0,165030.0,26.29,20,-20,0
2002-07-18,2800.0,2850.0,133360.0,26.38,0,0,0
2002-07-19,2800.0,2760.0,141840.0,25.55,-80,0,0
2002-07-22,2650.0,3170.0,642840.0,29.33,0,0,0
2002-07-23,3170.0,3170.0,948535.0,29.33,0,0,0
2002-07-24,3095.0,3200.0,604160.0,29.61,0,0,0
2002-07-25,3400.0,3190.0,312185.0,29.52,0,0,0
2002-07-26,3160.0,3050.0,218310.0,28.23,0,-10,0
2002-07-29,2950.0,3000.0,127831.0,27.76,90,0,0
2002-07-30,2960.0,3065.0,150568.0,28.37,0,0,0
2002-07-31,3150.0,3200.0,221168.0,29.61,0,0,0
2002-08-01,3290.0,3060.0,128012.0,28.31,0,0,0
2002-08-02,3000.0,3000.0,113670.0,27.76,20,-20,0
2002-08-05,2950.0,3005.0,140476.0,27.82,0,0,0
2002-08-06,2950.0,2910.0,115610.0,26.93,0,0,0
2002-08-07,2950.0,2915.0,142782.0,26.97,-1400,0,0
2002-08-08,2915.0,2815.0,163680.0,26.06,700,0,0
2002-08-09,2850.0,2810.0,135180.0,26.01,0,0,0
2002-08-12,2815.0,2790.0,97000.0,25.82,-390,0,0
2002-08-13,2750.0,2810.0,88530.0,26.01,0,0,0
2002-08-14,2770.0,2850.0,112820.0,26.38,10,-10,0
2002-08-16,2800.0,2795.0,100560.0,25.87,0,0,0
2002-08-19,2730.0,2735.0,116526.0,25.31,0,0,0
2002-08-20,2750.0,2760.0,124020.0,25.55,0,0,0
2002-08-21,2760.0,2655.0,136910.0,24.57,20,-20,0
2002-08-22,2700.0,2665.0,68690.0,24.65,0,0,0
2002-08-23,2655.0,2590.0,146620.0,23.97,10,-10,0
2002-08-26,2550.0,2540.0,83166.0,23.51,0,0,0
2002-08-27,2545.0,2590.0,155680.0,23.97,205,-10,0
2002-08-28,2550.0,2645.0,92840.0,24.48,-290,-10,0
2002-08-29,2640.0,2600.0,51440.0,24.06,0,0,0
2002-08-30,2630.0,2600.0,75085.0,24.06,-490,-10,0
2002-09-02,2610.0,2560.0,75710.0,23.7,0,0,0
2002-09-03,2600.0,2590.0,85860.0,23.97,0,0,0
2002-09-04,2510.0,2500.0,93580.0,23.15,-585,-10,0
2002-09-05,2550.0,2540.0,50510.0,23.51,0,0,0
2002-09-06,2540.0,2530.0,123370.0,23.42,-700,0,0
2002-09-09,2500.0,2390.0,69720.0,22.13,0,0,0
2002-09-10,2280.0,2380.0,104340.0,22.02,0,0,0
2002-09-11,2375.0,2335.0,72790.0,21.62,-900,0,0
2002-09-12,2310.0,2340.0,60420.0,21.66,-300,0,0
2002-09-13,2310.0,2345.0,42895.0,21.7,0,0,0
2002-09-16,2355.0,2390.0,54690.0,22.13,0,0,0
2002-09-17,2420.0,2455.0,50220.0,22.72,0,0,0
2002-09-18,2425.0,2390.0,59160.0,22.13,10,-10,0
2002-09-19,2400.0,2600.0,430876.0,24.06,0,0,0
2002-09-23,2500.0,2560.0,123592.0,23.7,2,-2,0
2002-09-24,2500.0,2400.0,122170.0,22.21,0,0,0
2002-09-25,2410.0,2300.0,127150.0,21.3,0,0,0
2002-09-26,2305.0,2180.0,101310.0,20.17,0,0,0
2002-09-27,2210.0,2230.0,58680.0,20.64,10,-10,0
2002-09-30,2220.0,2060.0,70240.0,19.06,0,0,0
2002-10-01,2010.0,2020.0,87700.0,18.7,0,0,0
2002-10-02,2120.0,1980.0,82625.0,18.32,0,0,0
2002-10-04,2000.0,1940.0,30043.0,17.96,0,0,0
2002-10-07,1940.0,1890.0,37700.0,17.49,0,0,0
2002-10-08,1810.0,1890.0,51920.0,17.49,0,0,0
2002-10-09,1910.0,1840.0,50920.0,17.02,0,0,0
2002-10-10,1800.0,1690.0,129330.0,15.64,-1500,0,0
2002-10-11,1730.0,1720.0,90415.0,15.92,0,0,0
2002-10-14,1745.0,1790.0,54390.0,16.56,0,0,0
2002-10-15,1790.0,1820.0,76689.0,16.85,0,0,0
2002-10-16,1860.0,2090.0,365368.0,19.34,0,0,0
2002-10-17,2150.0,2000.0,340900.0,18.51,10,-10,0
2002-10-18,2010.0,2100.0,270932.0,19.43,28200,0,0
2002-10-21,2190.0,1980.0,177271.0,18.32,72300,0,0
2002-10-22,1985.0,1880.0,143761.0,17.41,0,0,0
2002-10-23,1900.0,1900.0,122180.0,17.58,0,0,0
2002-10-24,1880.0,1900.0,131751.0,17.58,0,0,0
2002-10-25,1930.0,1915.0,43939.0,17.73,0,0,0
2002-10-28,1910.0,1920.0,88890.0,17.77,10,-10,0
2002-10-29,1930.0,1905.0,68783.0,17.64,0,0,0
2002-10-30,1910.0,1900.0,69270.0,17.58,0,0,0
2002-10-31,1895.0,1930.0,81020.0,17.85,0,0,0
2002-11-01,1890.0,1910.0,45270.0,17.68,0,0,0
2002-11-04,1910.0,1990.0,95181.0,18.43,510,-10,0
2002-11-05,1970.0,1960.0,45770.0,18.13,1000,0,0
2002-11-06,1950.0,1985.0,55200.0,18.36,20,-20,0
2002-11-07,2000.0,2010.0,78085.0,18.6,0,0,0
2002-11-08,2000.0,2010.0,80520.0,18.6,0,0,0
2002-11-11,2010.0,1990.0,49528.0,18.43,0,0,0
2002-11-12,1940.0,1910.0,67010.0,17.68,-790,-10,0
2002-11-13,1900.0,1900.0,75500.0,17.58,0,0,0
2002-11-14,1910.0,1930.0,59930.0,17.85,0,0,0
2002-11-15,1960.0,1915.0,38440.0,17.73,0,0,0
2002-11-18,1980.0,1880.0,79101.0,17.41,0,0,0
2002-11-19,1915.0,1885.0,51799.0,17.45,0,0,0
2002-11-20,1880.0,1895.0,73209.0,17.53,0,0,0
2002-11-21,1905.0,1880.0,111492.0,17.41,0,0,0
2002-11-22,1895.0,1830.0,107710.0,16.94,0,0,0
2002-11-25,1850.0,1775.0,108547.0,16.43,0,0,0
2002-11-26,1750.0,1800.0,147790.0,16.66,0,0,0
2002-11-27,1825.0,1800.0,125740.0,16.66,-1000,0,0
2002-11-28,1810.0,1895.0,123420.0,17.53,-100,0,0
2002-11-29,1890.0,1905.0,130020.0,17.64,2000,0,0
2002-12-02,1910.0,2175.0,374760.0,20.13,10,-10,0
2002-12-03,2130.0,2150.0,218735.0,19.89,10,-10,0
2002-12-04,2160.0,2370.0,790490.0,21.93,0,0,0
2002-12-05,2350.0,2315.0,135410.0,21.42,-200,0,0
2002-12-06,2280.0,2430.0,251320.0,22.49,0,0,0
2002-12-09,2350.0,2390.0,109170.0,22.13,0,0,0
2002-12-10,2280.0,2190.0,256200.0,20.28,136030,0,0
2002-12-11,2140.0,2130.0,70200.0,19.72,3990,0,0
2002-12-12,2110.0,2175.0,51470.0,20.13,12080,0,0
2002-12-13,2130.0,2190.0,52250.0,20.28,16200,0,0
2002-12-16,2000.0,2050.0,141977.0,18.98,76700,0,0
2002-12-17,2050.0,2070.0,81050.0,19.15,22310,0,0
2002-12-18,2070.0,2030.0,70571.0,18.79,15990,0,0
2002-12-20,1980.0,1930.0,62360.0,17.85,5030,-30,0
2002-12-23,1990.0,1880.0,85890.0,17.41,18000,0,0
2002-12-24,1880.0,1835.0,60560.0,16.98,0,0,0
2002-12-26,1830.0,1790.0,62100.0,16.56,580,-580,0
2002-12-27,1800.0,1880.0,32630.0,17.41,0,0,0
2002-12-30,1800.0,1780.0,48720.0,16.47,0,0,0
2003-01-02,1835.0,1905.0,27980.0,38.62,0,0,0
2003-01-03,1945.0,1960.0,28320.0,39.69,0,0,0
2003-01-06,1920.0,1960.0,19960.0,39.69,0,0,0
2003-01-07,1960.0,1885.0,58170.0,38.2,10,-10,0
2003-01-08,1855.0,1920.0,45920.0,38.9,0,0,0
2003-01-09,1880.0,1920.0,37890.0,38.9,0,0,0
2003-01-10,1895.0,1920.0,90600.0,38.9,0,0,0
2003-01-13,1950.0,1920.0,32200.0,38.9,1500,0,0
2003-01-14,1900.0,1900.0,64860.0,38.48,33200,0,0
2003-01-15,1905.0,1850.0,54880.0,37.51,27010,-10,0
2003-01-16,1860.0,1890.0,75830.0,38.3,37000,0,0
2003-01-17,1880.0,1870.0,38260.0,37.88,500,0,0
2003-01-20,1830.0,1850.0,36120.0,37.51,0,0,0
2003-01-21,1840.0,1845.0,18659.0,37.37,0,0,0
2003-01-22,1820.0,1820.0,35010.0,36.9,0,0,0
2003-01-23,1840.0,1740.0,93273.0,35.27,13,-10,0
2003-01-24,1760.0,1750.0,59545.0,35.46,0,0,0
2003-01-27,1700.0,1680.0,55413.0,34.06,0,0,0
2003-01-28,1630.0,1700.0,16830.0,34.43,1050,0,0
2003-01-29,1730.0,1700.0,38241.0,34.43,1761,-11,0
2003-01-30,1730.0,1750.0,29749.0,35.46,0,0,0
2003-02-03,1775.0,1775.0,13400.0,35.97,0,0,0
2003-02-04,1790.0,1780.0,39560.0,36.06,900,0,0
2003-02-05,1780.0,1795.0,30410.0,36.39,90,0,0
2003-02-06,1780.0,1915.0,459523.0,38.81,0,0,0
2003-02-07,1920.0,1875.0,121840.0,37.97,0,0,0
2003-02-10,1845.0,1820.0,64060.0,36.9,0,0,0
2003-02-11,1805.0,1800.0,70710.0,36.48,0,0,0
2003-02-12,1760.0,1790.0,29250.0,36.25,0,0,0
2003-02-13,1750.0,1770.0,26370.0,35.88,10,-10,0
2003-02-14,1730.0,1780.0,30355.0,36.06,10,-10,0
2003-02-17,1755.0,1850.0,50170.0,37.51,10,-10,0
2003-02-18,1890.0,1835.0,32550.0,37.18,0,0,0
2003-02-19,1850.0,1970.0,94910.0,39.93,10,-10,0
2003-02-20,1965.0,2050.0,454950.0,41.55,2330,0,0
2003-02-21,1905.0,2060.0,78360.0,41.74,40,-40,0
2003-02-24,2050.0,2130.0,136700.0,43.18,-20000,20000,0
2003-02-25,2100.0,2035.0,66840.0,41.23,-15560,15560,0
2003-02-26,2010.0,2020.0,35460.0,40.95,-14970,14980,0
2003-02-27,2000.0,2040.0,52650.0,41.32,-6770,6770,0
2003-02-28,2080.0,2040.0,59570.0,41.32,-19170,19170,0
2003-03-03,2005.0,1950.0,70180.0,39.51,0,0,0
2003-03-04,1985.0,1870.0,47690.0,37.88,-2500,0,0
2003-03-05,1870.0,1890.0,82350.0,38.3,-3400,3400,0
2003-03-06,1925.0,1930.0,46230.0,39.09,-19800,19800,0
2003-03-07,1910.0,1925.0,101880.0,38.99,-20000,20000,0
2003-03-10,1920.0,1940.0,61340.0,39.32,10,-10,0
2003-03-11,1900.0,1855.0,55360.0,37.6,-10000,10000,0
2003-03-12,1825.0,1890.0,36100.0,38.3,0,0,0
2003-03-13,1860.0,1840.0,96080.0,37.27,-31500,31500,0
2003-03-14,1840.0,1890.0,38980.0,38.3,0,0,0
2003-03-17,1850.0,1810.0,60700.0,36.67,0,0,0
2003-03-18,1815.0,1850.0,25570.0,37.51,-1040,1040,0
2003-03-19,1770.0,1780.0,76530.0,36.06,11040,-11040,0
2003-03-20,1780.0,1800.0,260529.0,36.48,164039,-170039,0
2003-03-21,1870.0,1950.0,146510.0,39.51,0,6000,0
2003-03-24,1930.0,1885.0,102520.0,38.2,-4320,4320,0
2003-03-25,1810.0,1835.0,59200.0,37.18,0,0,0
2003-03-26,1850.0,1895.0,36190.0,38.39,2500,0,0
2003-03-27,1980.0,1975.0,102110.0,40.02,-670,670,0
2003-03-28,1980.0,1965.0,27800.0,39.83,0,0,0
2003-03-31,1965.0,2010.0,135407.0,40.72,0,0,0
2003-04-01,2000.0,2050.0,139030.0,41.55,-13060,4980,0
2003-04-02,2080.0,2050.0,179580.0,41.55,60000,-65600,0
2003-04-03,2040.0,2040.0,292240.0,41.32,49790,-50000,0
2003-04-04,2045.0,1995.0,138990.0,40.44,-10740,0,0
2003-04-07,2050.0,2000.0,180190.0,40.53,94600,-94600,0
2003-04-08,2030.0,1975.0,146160.0,40.02,94810,-94810,0
2003-04-09,1950.0,1680.0,339554.0,34.06,206314,-206314,0
2003-04-10,1750.0,1790.0,363239.0,36.25,115047,-120047,0
2003-04-11,1800.0,1810.0,138210.0,36.67,65630,-40000,0
2003-04-14,1830.0,1850.0,119020.0,37.51,62160,-58160,0
2003-04-15,1855.0,1840.0,89400.0,37.27,16460,-16460,0
2003-04-16,1850.0,1910.0,104820.0,38.72,8870,-8870,0
2003-04-17,1930.0,1970.0,163592.0,39.93,25000,-25000,0
2003-04-18,1975.0,1980.0,135030.0,40.11,37020,-37020,0
2003-04-21,1980.0,1970.0,105900.0,39.93,5500,-5500,0
2003-04-22,1935.0,2000.0,316880.0,40.53,22900,-22900,0
2003-04-23,2030.0,1995.0,98367.0,40.44,19600,-19600,0
2003-04-24,1995.0,2060.0,238570.0,41.74,19,-19,0
2003-04-25,2090.0,1905.0,190820.0,38.62,0,0,0
2003-04-28,1875.0,1890.0,79610.0,38.3,0,0,0
2003-04-29,1925.0,1900.0,56740.0,38.48,0,0,0
2003-04-30,1905.0,1900.0,66220.0,38.48,-10000,0,10000
2003-05-02,1900.0,1910.0,62450.0,38.72,0,0,0
2003-05-06,1910.0,1925.0,53250.0,38.99,0,0,0
2003-05-07,1925.0,1930.0,108910.0,39.09,-10000,0,0
2003-05-09,1955.0,2015.0,168099.0,40.81,0,0,0
2003-05-12,2050.0,2120.0,339170.0,42.95,10,-10,0
2003-05-13,2125.0,2050.0,148740.0,41.55,0,0,0
2003-05-14,2025.0,2095.0,122870.0,42.44,9470,0,0
2003-05-15,2055.0,2300.0,620888.0,46.63,-9470,10000,0
2003-05-16,2280.0,2355.0,413440.0,47.7,0,0,0
2003-05-19,2450.0,2330.0,146700.0,47.23,-220,0,220
2003-05-20,2130.0,2270.0,133380.0,45.97,-10000,10000,0
2003-05-21,2350.0,2185.0,232830.0,44.25,0,0,0
2003-05-22,2225.0,2190.0,200851.0,44.39,0,0,0
2003-05-23,2200.0,2220.0,176320.0,45.0,0,0,0
2003-05-26,2170.0,2340.0,301700.0,47.42,0,0,0
2003-05-27,2345.0,2345.0,199207.0,47.51,17,-17,0
2003-05-28,2360.0,2345.0,340300.0,47.51,0,0,0
2003-05-29,2300.0,2640.0,599142.0,53.51,132,-132,0
2003-05-30,2700.0,2700.0,350750.0,54.72,10,-10,0
2003-06-02,2705.0,2815.0,381034.0,57.05,16,-16,0
2003-06-03,2830.0,2895.0,386702.0,58.68,10010,-10,-10000
2003-06-04,2895.0,2935.0,310860.0,59.47,10,-10,0
2003-06-05,2880.0,2965.0,213260.0,60.07,10,-10,0
2003-06-09,2920.0,3060.0,153153.0,61.98,10,-10,0
2003-06-10,3040.0,3510.0,640010.0,71.1,220,0,-220
2003-06-11,3540.0,3200.0,966463.0,64.82,3020,-3020,0
2003-06-12,3210.0,3220.0,482751.0,65.24,-990,-10,0
2003-06-13,3160.0,3390.0,339037.0,68.68,1000,0,0
2003-06-16,3450.0,3550.0,443840.0,71.94,10,-10,0
2003-06-17,3600.0,3670.0,403873.0,74.36,24440,-24440,0
2003-06-18,3680.0,3460.0,384590.0,70.13,-980,-20,0
2003-06-19,3630.0,2945.0,1342740.0,59.66,78430,-79430,0
2003-06-20,2890.0,2975.0,2236309.0,60.26,81100,-23000,0
2003-06-23,2930.0,2605.0,1029173.0,52.77,-4970,0,0
2003-06-24,2480.0,2500.0,844722.0,50.67,3810,0,0
2003-06-25,2460.0,2560.0,396007.0,51.88,6440,-10,0
2003-06-26,2510.0,2595.0,257641.0,52.58,6910,-10,0
2003-06-27,2635.0,2390.0,626879.0,48.44,6010,-10010,0
2003-06-30,2445.0,2380.0,977440.0,48.21,34030,0,0
2003-07-01,2330.0,2240.0,657501.0,45.37,-1550,0,0
2003-07-02,2240.0,2320.0,453478.0,47.0,50028,-28,0
2003-07-03,2380.0,2320.0,302180.0,47.0,-1000,0,0
2003-07-04,2330.0,2270.0,225151.0,45.97,-5990,-10,0
2003-07-07,2295.0,2275.0,687949.0,46.11,-2971,-29,0
2003-07-08,2300.0,2265.0,173520.0,45.88,-3290,-10,0
2003-07-09,2285.0,2230.0,174301.0,45.18,0,0,0
2003-07-10,2200.0,2280.0,240310.0,46.21,0,0,0
2003-07-11,2280.0,2470.0,635690.0,50.07,27000,0,0
2003-07-14,2500.0,2410.0,241974.0,48.81,0,0,0
2003-07-15,2520.0,2650.0,740222.0,53.7,20000,0,0
2003-07-16,2710.0,2700.0,345350.0,54.72,9880,0,0
2003-07-18,2650.0,2830.0,276129.0,57.33,0,0,0
2003-07-21,2800.0,2700.0,214480.0,54.72,-3120,-20,0
2003-07-22,2600.0,2510.0,206819.0,50.86,-5120,0,0
2003-07-23,2510.0,2495.0,155618.0,50.54,20,-10,0
2003-07-24,2505.0,2530.0,150300.0,51.28,0,0,0
2003-07-25,2530.0,2580.0,107851.0,52.26,0,0,0
2003-07-28,2645.0,2475.0,163780.0,50.16,140,0,0
2003-07-29,2500.0,2430.0,123220.0,49.23,-400,0,0
2003-07-30,2410.0,2410.0,115380.0,48.81,400,0,0
2003-07-31,2430.0,2465.0,130390.0,49.93,0,0,0
2003-08-01,2460.0,2500.0,85410.0,50.67,3110,0,0
2003-08-04,2480.0,2405.0,85430.0,48.72,10,-10,0
2003-08-05,2400.0,2495.0,106460.0,50.54,10000,0,0
2003-08-06,2460.0,2495.0,108390.0,50.54,0,0,0
2003-08-07,2495.0,2420.0,66600.0,49.05,0,0,0
2003-08-08,2420.0,2430.0,94449.0,49.23,0,0,0
2003-08-11,2450.0,2390.0,52520.0,48.44,0,0,0
2003-08-12,2385.0,2745.0,490758.0,55.61,0,0,0
2003-08-13,2900.0,2600.0,1500993.0,52.68,4020,-20,0
2003-08-14,2600.0,2350.0,633752.0,47.6,-6000,0,0
2003-08-18,2310.0,2305.0,404700.0,46.72,-4000,0,0
2003-08-19,2300.0,2260.0,245931.0,45.79,-2890,-10,0
2003-08-20,2235.0,2240.0,206231.0,45.37,0,0,0
2003-08-21,2205.0,2110.0,347024.0,42.76,-10,0,0
2003-08-22,2100.0,2075.0,183800.0,42.07,-1740,0,0
2003-08-25,2055.0,1955.0,376429.0,39.6,0,0,0
2003-08-26,1930.0,2000.0,244758.0,40.53,1650,0,0
2003-08-27,1975.0,2045.0,161283.0,41.46,-5760,-10,0
2003-08-28,2025.0,2060.0,207710.0,41.74,-2000,0,0
2003-08-29,2060.0,2015.0,153933.0,40.81,-1770,0,0
2003-09-01,2015.0,2020.0,146347.0,40.95,10,-10,0
2003-09-02,2025.0,1980.0,90115.0,40.11,0,0,0
2003-09-03,1980.0,1880.0,247230.0,38.11,0,0,0
2003-09-04,1880.0,1865.0,177832.0,37.79,-90,-10,0
2003-09-05,1870.0,1870.0,121070.0,37.88,37240,-37240,0
2003-09-08,1850.0,1790.0,93385.0,36.25,10000,-10000,0
2003-09-09,1750.0,1785.0,141570.0,36.16,34830,-40000,0
2003-09-15,1725.0,1785.0,57265.0,36.16,10071,-10071,0
2003-09-16,1790.0,1930.0,254504.0,39.09,25030,-25130,0
2003-09-17,1930.0,1890.0,97265.0,38.3,0,0,0
2003-09-18,1950.0,2050.0,290550.0,41.55,-300,0,0
2003-09-19,2050.0,1970.0,225856.0,39.93,0,0,0
2003-09-22,1880.0,1840.0,222812.0,37.27,-990,-10,0
2003-09-23,1800.0,1795.0,76473.0,36.39,0,0,0
2003-09-24,1800.0,1800.0,161530.0,36.48,-400,0,0
2003-09-25,1720.0,1760.0,151740.0,35.64,1290,0,0
2003-09-26,1745.0,1700.0,167881.0,34.43,0,0,0
2003-09-29,1625.0,1625.0,109640.0,32.95,-1390,-20,0
2003-09-30,1625.0,1700.0,97410.0,34.43,0,0,0
2003-10-01,1655.0,1750.0,56420.0,35.46,0,0,0
2003-10-02,1790.0,1735.0,64181.0,35.18,501,-1,0
2003-10-06,1720.0,1685.0,124510.0,34.16,10,-10,0
2003-10-07,1740.0,1710.0,56990.0,34.67,-300,0,0
2003-10-08,1765.0,1790.0,292242.0,36.25,0,0,0
2003-10-09,1805.0,1805.0,105440.0,36.58,0,0,0
2003-10-10,1785.0,1830.0,103178.0,37.09,0,0,0
2003-10-13,1855.0,2000.0,713480.0,40.53,2030,-10,0
2003-10-14,1990.0,2050.0,348120.0,41.55,15220,0,0
2003-10-15,2040.0,2025.0,153520.0,41.04,10,-10,0
2003-10-16,2070.0,2240.0,319299.0,45.37,-29000,0,0
2003-10-17,2200.0,2335.0,371110.0,47.32,-84350,-10,0
2003-10-20,2380.0,2305.0,229270.0,46.72,-21960,0,0
2003-10-21,2300.0,2250.0,156530.0,45.6,-28280,-10,0
2003-10-22,2190.0,2170.0,147140.0,43.97,-72710,-10,0
2003-10-23,2105.0,2170.0,73900.0,43.97,-11190,-10,0
2003-10-24,2170.0,2225.0,154856.0,45.09,-7480,-10,0
2003-10-27,2295.0,2300.0,110090.0,46.63,20,-20,0
2003-10-28,2380.0,2275.0,119970.0,46.11,-1140,0,0
2003-10-29,2200.0,2295.0,128300.0,46.49,-10140,0,0
2003-10-30,2260.0,2340.0,117890.0,47.42,-27300,-20,0
2003-10-31,2340.0,2280.0,62590.0,46.21,-10120,0,0
2003-11-03,2260.0,2340.0,92390.0,47.42,-490,-10,0
2003-11-04,2300.0,2295.0,76040.0,46.49,20,-20,0
2003-11-05,2260.0,2200.0,124900.0,44.58,0,0,0
2003-11-06,2165.0,2205.0,136590.0,44.67,30000,0,0
2003-11-07,2170.0,2350.0,132275.0,47.6,5,-5,0
2003-11-10,2400.0,2250.0,94023.0,45.6,0,0,0
2003-11-11,2225.0,2300.0,80105.0,46.63,0,0,0
2003-11-12,2510.0,2645.0,367230.0,53.61,-149986,-14,0
2003-11-13,2870.0,2775.0,596330.0,56.21,-282850,0,0
2003-11-14,2760.0,2940.0,697835.0,59.56,-495344,-10,0
2003-11-17,2990.0,3000.0,808261.0,60.77,-540420,-2920,0
2003-11-18,3120.0,2610.0,980072.0,52.91,-405240,-30,0
2003-11-19,2590.0,2220.0,749197.0,45.0,0,0,0
2003-11-20,2260.0,2220.0,135503.0,45.0,0,0,0
2003-11-21,2200.0,2215.0,129051.0,44.9,251,-1,0
2003-11-24,2155.0,2100.0,48389.0,42.53,10,-10,0
2003-11-25,2100.0,2105.0,85730.0,42.67,10,-10,0
2003-11-26,2080.0,2105.0,101570.0,42.67,0,0,0
2003-11-27,2080.0,2020.0,80078.0,40.95,10,-10,0
2003-11-28,2050.0,1960.0,44980.0,39.69,0,0,0
