Symbol,대상_시가(원),대상_종가(원),대상_거래량(주),대상_PER(IFRS-연결),대상_순매수수량(개인)(주),대상_순매수수량(기관계)(주),대상_순매수수량(외국인계)(주)
2015-09-07,29250.0,29750.0,110573.0,11.03,-13776,-1537,15046
2015-09-08,29800.0,29050.0,146012.0,10.78,29689,-14748,-16151
2015-09-09,29450.0,29650.0,159355.0,11.0,22095,-4690,-17066
2015-09-10,29450.0,30100.0,134416.0,11.16,-381,2759,1047
2015-09-11,29900.0,29900.0,150798.0,11.09,64884,-8757,-56682
2015-09-14,30050.0,29200.0,175299.0,10.83,61738,8087,-70845
2015-09-15,29250.0,29900.0,146482.0,11.09,-20807,17663,2977
2015-09-16,30200.0,30500.0,220308.0,11.31,2808,-18529,12987
2015-09-17,30600.0,30450.0,161475.0,11.29,15711,-5908,-14174
2015-09-18,30700.0,31400.0,275199.0,11.65,-13946,22200,-8480
2015-09-21,31100.0,31200.0,156968.0,11.57,21216,-2586,-17250
2015-09-22,31250.0,31050.0,120191.0,11.52,-4553,19518,-15485
2015-09-23,30550.0,30350.0,104435.0,11.26,-3764,2424,1060
2015-09-24,30550.0,30500.0,93531.0,11.31,-12040,24896,-12906
2015-09-25,30400.0,30600.0,90200.0,11.35,-2737,13367,-10080
2015-09-30,29900.0,30800.0,94968.0,11.42,-13152,14397,-1772
2015-10-01,31100.0,31650.0,235735.0,11.74,-48840,37323,10778
2015-10-02,31700.0,31250.0,160946.0,11.59,16815,2622,-19707
2015-10-05,31500.0,31750.0,280311.0,11.78,-31918,25625,7729
2015-10-06,32150.0,32550.0,330206.0,12.07,-72712,97423,-21940
2015-10-07,32650.0,32000.0,207622.0,11.87,30802,-5720,-26823
2015-10-08,31850.0,31550.0,229889.0,11.7,-10237,-18231,27518
2015-10-12,31650.0,31400.0,206276.0,11.65,19030,-21588,7929
2015-10-13,31400.0,31800.0,199010.0,11.8,-14646,-1428,15874
2015-10-14,31600.0,30650.0,259135.0,11.37,54555,-11230,-40619
2015-10-15,30700.0,31050.0,103529.0,11.52,5477,-11417,4430
2015-10-16,31000.0,30700.0,112422.0,11.39,32453,-23686,-8152
2015-10-19,30800.0,30850.0,102232.0,11.44,21746,-36859,15812
2015-10-20,30750.0,31200.0,96773.0,11.57,-20659,4824,10030
2015-10-21,31200.0,31450.0,123282.0,11.67,1588,15422,-11304
2015-10-22,31200.0,30100.0,306873.0,11.16,84950,-5769,-77491
2015-10-23,30200.0,30050.0,181042.0,11.15,26156,-10934,-15800
2015-10-26,30200.0,29850.0,115038.0,11.07,15920,-17451,6976
2015-10-27,29850.0,29600.0,170468.0,10.98,17247,-39991,27553
2015-10-28,29750.0,31100.0,318698.0,11.54,-99084,64739,34345
2015-10-29,31250.0,30700.0,159683.0,11.39,-9891,41343,-30952
2015-10-30,30800.0,31100.0,182590.0,11.54,-42969,48529,-4500
2015-11-02,31450.0,31450.0,343310.0,11.67,6165,29174,-34929
2015-11-03,31450.0,32350.0,342220.0,12.0,-41796,22176,15433
2015-11-04,32700.0,32150.0,205801.0,11.92,-15508,-10733,26779
2015-11-05,31850.0,34450.0,788634.0,12.78,-233864,214389,17542
2015-11-06,34500.0,35400.0,529329.0,13.13,-129686,187335,-56924
2015-11-09,35200.0,34200.0,266365.0,12.69,-61225,69197,-8416
2015-11-10,33850.0,33700.0,387731.0,12.5,-90838,59181,32417
2015-11-11,33500.0,34050.0,205746.0,12.63,-32635,50745,-23460
2015-11-12,34400.0,33600.0,141291.0,12.46,-20248,61112,-41210
2015-11-13,33400.0,33700.0,211302.0,12.5,-10441,53254,-42674
2015-11-16,33700.0,31900.0,332293.0,11.83,59052,12842,-75077
2015-11-17,32500.0,32400.0,307243.0,12.02,9100,10905,-17186
2015-11-18,32200.0,31800.0,274383.0,11.8,27470,37568,-61003
2015-11-19,32400.0,32300.0,198011.0,11.98,-1529,1016,680
2015-11-20,32500.0,34050.0,308323.0,12.63,-51050,31722,19172
2015-11-23,34200.0,33900.0,192425.0,12.57,5221,-9009,4197
2015-11-24,33950.0,33800.0,116375.0,12.54,-10208,-5221,15818
2015-11-25,33850.0,33500.0,197167.0,12.43,6217,33044,-41418
2015-11-26,33700.0,33700.0,184952.0,12.5,-14237,20485,-6098
2015-11-27,33900.0,34050.0,203339.0,12.63,-40277,28405,14811
2015-11-30,34350.0,33350.0,139612.0,12.37,-13205,25574,-12126
2015-12-01,33500.0,33800.0,131555.0,12.54,-456,28426,-27970
2015-12-02,33900.0,34200.0,247377.0,12.69,-42540,102111,-55694
2015-12-03,34000.0,34550.0,189909.0,12.82,-15884,69178,-53294
2015-12-04,34300.0,34050.0,127811.0,12.63,-5578,37967,-32409
2015-12-07,34400.0,33450.0,123990.0,12.41,-10099,27283,-17300
2015-12-08,33400.0,33000.0,93962.0,12.24,-14117,5051,9066
2015-12-09,32700.0,32950.0,109678.0,12.22,-11323,4794,4911
2015-12-10,32950.0,32400.0,106959.0,12.02,13044,-24271,8293
2015-12-11,32400.0,32750.0,73990.0,12.15,-31098,18089,14564
2015-12-14,32500.0,31750.0,106628.0,11.78,-15892,30644,-9652
2015-12-15,31750.0,31250.0,101872.0,11.59,595,-16649,16154
2015-12-16,31550.0,32000.0,98304.0,11.87,-7999,-9239,16838
2015-12-17,32300.0,32150.0,67952.0,11.92,-14001,-4637,18588
2015-12-18,31900.0,33050.0,118221.0,12.26,-29411,2156,26656
2015-12-21,32700.0,32950.0,118814.0,12.22,-14196,4419,8977
2015-12-22,33100.0,33150.0,97659.0,12.3,-23658,30014,-8360
2015-12-23,33300.0,33000.0,134744.0,12.24,-25352,23803,1337
2015-12-24,33350.0,33250.0,92048.0,12.33,-18447,16423,2414
2015-12-28,33250.0,32500.0,135373.0,12.05,12266,-20174,7937
2015-12-29,32350.0,32800.0,79033.0,12.17,-13250,-1657,15600
2015-12-30,32800.0,32600.0,102367.0,12.09,16676,-22367,5423
2016-01-04,32300.0,32050.0,94417.0,18.92,-13997,16520,-1225
2016-01-05,31950.0,32750.0,105950.0,19.34,-24989,18534,-6545
2016-01-06,32800.0,33550.0,184234.0,19.81,-42716,4266,37945
2016-01-07,33550.0,34000.0,231699.0,20.08,-22081,28285,-5523
2016-01-08,33600.0,34150.0,137174.0,20.16,-3240,-3294,6719
2016-01-11,33950.0,34750.0,319070.0,20.52,-64656,58893,-7713
2016-01-12,35000.0,34750.0,122179.0,20.52,-18339,13704,-4326
2016-01-13,34800.0,35550.0,260123.0,20.99,-66792,68575,118
2016-01-14,34900.0,35000.0,197985.0,20.67,-29586,53830,-23664
2016-01-15,35400.0,34300.0,242025.0,20.25,-43760,32960,12409
2016-01-18,34300.0,34700.0,195508.0,20.49,-22973,19580,1486
2016-01-19,34750.0,36300.0,317936.0,21.43,-59534,18333,42339
2016-01-20,36750.0,37000.0,395600.0,21.85,-69886,60888,7414
2016-01-21,37500.0,37000.0,193159.0,21.85,-10264,35083,-22349
2016-01-22,37250.0,37600.0,182265.0,22.2,-40598,6911,17170
2016-01-25,37600.0,37050.0,159031.0,21.88,2058,-9471,9343
2016-01-26,36700.0,37700.0,163543.0,22.26,-55967,30487,19989
2016-01-27,38000.0,36650.0,149893.0,21.64,9358,1162,-9947
2016-01-28,36600.0,37350.0,145846.0,22.05,-42782,-21415,66367
2016-01-29,37350.0,37800.0,175836.0,22.32,-11706,-55614,67960
2016-02-01,37800.0,33100.0,1147847.0,19.54,297474,-283800,-3795
2016-02-02,33250.0,33850.0,484868.0,19.99,-67098,-22298,90246
2016-02-03,33400.0,33000.0,200254.0,19.48,786,14668,-14907
2016-02-04,33100.0,33100.0,133217.0,19.54,733,20425,-14189
2016-02-05,33350.0,33050.0,140640.0,19.51,18630,6124,-25527
2016-02-11,32100.0,31950.0,141387.0,18.86,-12113,32863,-20846
2016-02-12,31350.0,29900.0,285869.0,17.65,34050,-41080,6130
2016-02-15,30050.0,30750.0,184188.0,18.16,44239,-44816,3853
2016-02-16,30950.0,31000.0,140902.0,18.3,-455,-13957,14417
2016-02-17,31050.0,30500.0,143111.0,18.01,35246,-12239,-22188
2016-02-18,30950.0,30850.0,169369.0,18.22,10317,-42053,31786
2016-02-19,30750.0,31600.0,121923.0,18.66,-47548,8968,39041
2016-02-22,31550.0,31800.0,84420.0,18.78,15649,-10802,-4757
2016-02-23,31800.0,31400.0,105088.0,18.54,16169,-23275,5485
2016-02-24,31600.0,31000.0,67757.0,18.3,18565,-14443,-4652
2016-02-25,31000.0,31200.0,83775.0,18.42,-25702,-7542,33463
2016-02-26,31300.0,31050.0,68329.0,18.33,20928,-17575,-3512
2016-02-29,31050.0,31450.0,151285.0,18.57,-37819,-3851,37370
2016-03-02,31550.0,31400.0,165652.0,18.54,65349,-66238,554
2016-03-03,31400.0,30900.0,283456.0,18.24,142474,-157285,12981
2016-03-04,30950.0,30650.0,133715.0,18.1,63138,-63725,-60
2016-03-07,30700.0,30700.0,139878.0,18.13,65309,-53510,-13659
2016-03-08,30550.0,30400.0,153689.0,17.95,82861,-86004,-857
2016-03-09,30400.0,31400.0,176573.0,18.54,-32510,-4759,34985
2016-03-10,31400.0,30700.0,200058.0,18.13,94672,-93562,-5610
2016-03-11,30500.0,30600.0,136087.0,18.07,42603,-58793,15690
2016-03-14,30800.0,31150.0,139883.0,18.39,2281,8133,-8220
2016-03-15,31200.0,30750.0,165287.0,18.16,51234,4353,-57556
2016-03-16,30900.0,31500.0,272397.0,18.6,-17200,-4485,17114
2016-03-17,31500.0,31250.0,216005.0,18.45,57380,26072,-83181
2016-03-18,31300.0,31200.0,203262.0,18.42,53538,-27476,-28255
2016-03-21,31200.0,30750.0,103093.0,18.16,46397,-17048,-30253
2016-03-22,30750.0,31000.0,154900.0,18.3,40577,-2752,-38881
2016-03-23,30950.0,30450.0,189229.0,17.98,121967,-68919,-53717
2016-03-24,30400.0,30500.0,149014.0,18.01,7559,-49009,41521
2016-03-25,30550.0,30300.0,110465.0,17.89,60382,-51998,-8301
2016-03-28,30300.0,29800.0,147738.0,17.6,85306,-79851,-5585
2016-03-29,29900.0,30000.0,186230.0,17.71,40213,-47393,7150
2016-03-30,30000.0,29400.0,169449.0,17.36,108979,-108910,-3891
2016-03-31,29500.0,29050.0,242407.0,17.15,117374,-99747,-17674
2016-04-01,29050.0,28950.0,116260.0,17.09,36923,-29745,-8349
2016-04-04,29100.0,28750.0,150567.0,16.98,77912,-58447,-21605
2016-04-05,28900.0,28550.0,170827.0,16.86,78889,-66817,-12150
2016-04-06,28550.0,29050.0,153597.0,17.15,20570,-42940,2211
2016-04-07,29250.0,29300.0,167745.0,17.3,37630,-51453,-10062
2016-04-08,29200.0,29100.0,121146.0,17.18,57178,-28600,-28639
2016-04-11,29000.0,28700.0,142044.0,16.95,63749,-50183,-14551
2016-04-12,28700.0,28750.0,131182.0,16.98,57931,-33136,-32232
2016-04-14,28700.0,28550.0,202668.0,16.86,106795,-96221,-21053
2016-04-15,28500.0,28650.0,129239.0,16.92,59373,-54987,-4309
2016-04-18,28500.0,29050.0,149420.0,17.15,10562,-10977,-595
2016-04-19,29100.0,28950.0,182712.0,17.09,77256,-61568,-32556
2016-04-20,29050.0,29950.0,359844.0,17.68,-78569,32006,46416
2016-04-21,30100.0,29800.0,257407.0,17.6,64619,8072,-83380
2016-04-22,29700.0,30500.0,382609.0,18.01,-61806,36007,541
2016-04-25,30600.0,30200.0,162380.0,17.83,33472,-31617,-19290
2016-04-26,30050.0,30300.0,121821.0,17.89,-2330,-33771,23501
2016-04-27,30000.0,29850.0,173096.0,17.62,57415,-38032,-12360
2016-04-28,29750.0,29400.0,168500.0,17.36,34319,-44219,-2099
2016-04-29,29200.0,28600.0,315758.0,16.89,158705,-151928,-6358
2016-05-02,28600.0,28800.0,157867.0,17.0,8217,-11164,3303
2016-05-03,28800.0,29900.0,235348.0,17.65,-91501,11377,80184
2016-05-04,29650.0,29200.0,182860.0,17.24,47779,4515,-52793
2016-05-09,29300.0,29600.0,189576.0,17.48,1946,-5880,-3955
2016-05-10,29650.0,30150.0,192975.0,17.8,-38556,-7239,43259
2016-05-11,30200.0,29600.0,146164.0,17.48,20405,-37096,-16950
2016-05-12,29300.0,29550.0,135934.0,17.45,9862,-29354,16477
2016-05-13,29600.0,29300.0,142088.0,17.3,34024,-31150,-3873
2016-05-16,29250.0,29250.0,115294.0,17.27,20197,-6242,-13928
2016-05-17,29450.0,31600.0,1211725.0,18.66,-423137,256037,169362
2016-05-18,31800.0,31550.0,498690.0,18.63,-11092,30835,-24380
2016-05-19,31400.0,30600.0,426778.0,18.07,-1817,32137,-19679
2016-05-20,30800.0,30700.0,254966.0,18.13,27155,-12954,-14017
2016-05-23,30750.0,30150.0,197189.0,17.8,39091,-25306,-10786
2016-05-24,30250.0,29400.0,266141.0,17.36,26366,-25632,-17904
2016-05-25,29500.0,29500.0,192153.0,17.42,14344,-17667,-13526
2016-05-26,29350.0,29700.0,189751.0,17.54,40598,18657,-82430
2016-05-27,29800.0,29400.0,129328.0,17.36,22425,-7589,-32355
2016-05-30,29300.0,29000.0,176086.0,17.12,68361,-20389,-43835
2016-05-31,29000.0,29050.0,141112.0,17.15,48376,-14083,-35749
2016-06-01,29050.0,29450.0,195560.0,17.39,-26924,80592,-55679
2016-06-02,29350.0,29650.0,174818.0,17.51,-30503,52660,-23179
2016-06-03,29650.0,29450.0,128130.0,17.39,25317,-18070,-8239
