Symbol,쌍용차_시가(원),쌍용차_종가(원),쌍용차_거래량(주),쌍용차_PER(IFRS-연결),쌍용차_순매수수량(개인)(주),쌍용차_순매수수량(기관계)(주),쌍용차_순매수수량(외국인계)(주)
2008-07-04,3350.0,3320.0,1230680.0,23.23,124105,-323375,186660
2008-07-07,3270.0,3065.0,1419256.0,21.45,187649,-134499,-57910
2008-07-08,3035.0,2855.0,1813920.0,19.98,373471,-58031,-325170
2008-07-09,2950.0,2670.0,2080853.0,18.68,754472,-304653,-469780
2008-07-10,2560.0,2840.0,1584520.0,19.87,-73858,-115012,174410
2008-07-11,2840.0,2995.0,1508008.0,20.96,130622,-188089,-37062
2008-07-14,3000.0,2910.0,554639.0,20.36,144846,-49036,-145030
2008-07-15,2900.0,2720.0,952889.0,19.03,256306,-237096,-71830
2008-07-16,2745.0,2745.0,780969.0,19.21,313201,-332071,-320
2008-07-17,2870.0,2885.0,1062306.0,20.19,239181,-374941,128100
2008-07-18,2950.0,2825.0,900102.0,19.77,211420,-148280,-51080
2008-07-21,2825.0,2920.0,1169974.0,20.43,39162,34578,42680
2008-07-22,2900.0,2870.0,1455588.0,20.08,753001,-699261,-73150
2008-07-23,2910.0,3035.0,1849214.0,21.24,-43170,-74250,74570
2008-07-24,3125.0,3220.0,1941331.0,22.53,-48480,2630,-7050
2008-07-25,3125.0,3200.0,954665.0,22.39,-4419,84919,-90870
2008-07-28,3280.0,3235.0,777427.0,22.64,186586,27414,-199260
2008-07-29,3150.0,3085.0,730758.0,21.59,107865,-126135,2620
2008-07-30,3200.0,3155.0,579474.0,22.08,-52573,27513,4470
2008-07-31,3205.0,3180.0,731185.0,22.25,-12860,132150,-150620
2008-08-01,3175.0,3065.0,743777.0,21.45,244472,-248962,3430
2008-08-04,3035.0,2920.0,603250.0,20.43,237470,-225590,-14540
2008-08-05,2865.0,2880.0,465063.0,20.15,31809,-111729,59020
2008-08-06,2955.0,3075.0,633954.0,21.52,-97195,20485,57160
2008-08-07,3080.0,3000.0,465455.0,20.99,119520,-67820,-11950
2008-08-08,2935.0,3020.0,312219.0,21.13,-1873,-47230,32243
2008-08-11,3100.0,3030.0,356962.0,21.2,-13904,2934,13620
2008-08-12,3060.0,2985.0,522319.0,20.89,-23630,18430,6480
2008-08-13,2920.0,2870.0,928177.0,20.08,164070,-141990,-39370
2008-08-14,2845.0,2800.0,1028674.0,19.59,484344,-439074,-19370
2008-08-18,2840.0,2830.0,467804.0,19.8,81974,-102544,26160
2008-08-19,2835.0,2765.0,433031.0,19.35,60540,-33430,-30690
2008-08-20,2780.0,2850.0,393209.0,19.94,4340,-20260,5570
2008-08-21,2845.0,2760.0,419973.0,19.31,65930,-15290,-56980
2008-08-22,2755.0,2700.0,551179.0,18.89,54760,-29970,-32860
2008-08-25,2700.0,2685.0,305356.0,18.79,32635,-40375,4410
2008-08-26,2645.0,2700.0,425396.0,18.89,-72930,44360,21130
2008-08-27,2695.0,2620.0,656437.0,18.34,161330,65140,-230670
2008-08-28,2675.0,2570.0,449591.0,17.99,71540,-23650,-47780
2008-08-29,2610.0,2615.0,435296.0,18.3,-171990,132600,37690
2008-09-01,2560.0,2475.0,723611.0,17.32,76307,21713,-102310
2008-09-02,2445.0,2360.0,645190.0,16.52,-61903,92543,24100
2008-09-03,2330.0,2400.0,711919.0,16.8,215600,-261450,46030
2008-09-04,2450.0,2475.0,779632.0,17.32,90677,-104457,14060
2008-09-05,2410.0,2515.0,429884.0,17.6,-137690,136700,1690
2008-09-08,2550.0,2695.0,750785.0,18.86,-60341,117611,-72500
2008-09-09,2705.0,2620.0,335550.0,18.34,70997,-48147,-23410
2008-09-10,2575.0,2730.0,547521.0,19.1,-95459,139103,-43104
2008-09-11,2705.0,2685.0,627435.0,18.79,203860,-163700,-42160
2008-09-12,2705.0,2770.0,552062.0,19.38,-15560,35560,-28120
2008-09-16,2430.0,2430.0,832688.0,17.01,-56838,49148,40700
2008-09-17,2510.0,2540.0,543190.0,17.78,151610,-157500,4030
2008-09-18,2450.0,2450.0,789712.0,17.15,227400,33530,-264990
2008-09-19,2560.0,2535.0,649970.0,17.74,-76369,42789,25660
2008-09-22,2545.0,2610.0,805112.0,18.27,-215308,43790,178598
2008-09-23,2570.0,2650.0,601713.0,18.54,60774,39056,-99690
2008-09-24,2610.0,2630.0,491926.0,18.4,-28510,-15810,53620
2008-09-25,2630.0,2695.0,937358.0,18.86,-55860,-18440,91520
2008-09-26,2695.0,2605.0,504404.0,18.23,35730,6330,-42710
2008-09-29,2650.0,2570.0,583352.0,17.99,23911,-44131,27080
2008-09-30,2400.0,2520.0,894668.0,17.64,231320,-213010,-17510
2008-10-01,2525.0,2485.0,817450.0,17.39,209850,-123260,-85470
2008-10-02,2510.0,2450.0,575695.0,17.15,-42420,34780,6420
2008-10-06,2400.0,2350.0,1218511.0,16.45,72250,-133150,61320
2008-10-07,2290.0,2290.0,486039.0,16.03,-89928,43398,55530
2008-10-08,2200.0,2005.0,1189511.0,14.03,205650,-40820,-68230
2008-10-09,1980.0,1970.0,1249365.0,13.79,-120340,-146610,275830
2008-10-10,1820.0,1675.0,1561097.0,11.72,62484,-87864,12460
2008-10-13,1740.0,1745.0,1571912.0,12.21,100677,-97767,-3450
2008-10-14,1870.0,2005.0,1834833.0,14.03,-47520,-8760,71290
2008-10-15,1980.0,1830.0,1559033.0,12.81,472530,-527790,44680
2008-10-16,1690.0,1590.0,1706547.0,11.13,267180,-354220,84630
2008-10-17,1690.0,1610.0,1299795.0,11.27,53610,-83850,27520
2008-10-20,1635.0,1670.0,1062603.0,11.69,-13890,34860,-20080
2008-10-21,1710.0,1655.0,1086785.0,11.58,136186,-64990,-71740
2008-10-22,1655.0,1580.0,817520.0,11.06,-29686,-37794,77210
2008-10-23,1500.0,1440.0,1200250.0,10.08,-145475,-88335,-17600
2008-10-24,1415.0,1225.0,1853949.0,8.57,-421220,-164630,-2780
2008-10-27,1180.0,1065.0,1760380.0,7.45,320526,-127694,-235012
2008-10-28,955.0,1105.0,2457794.0,7.73,-18824,-424776,28410
2008-10-29,1170.0,1000.0,2136928.0,7.0,3260,-37380,50610
2008-10-30,1075.0,1150.0,1740370.0,8.05,-62991,-139199,201970
2008-10-31,1140.0,1100.0,5702618.0,7.7,1362690,583020,-1945950
2008-11-03,1120.0,1080.0,4878435.0,7.56,2112437,-694447,-1451410
2008-11-04,1090.0,1240.0,4516433.0,8.68,144686,-331516,187530
2008-11-05,1425.0,1425.0,784790.0,9.97,206990,-111550,-100640
2008-11-06,1450.0,1420.0,24138308.0,9.94,-297111,-164319,752530
2008-11-07,1380.0,1365.0,11645335.0,9.55,521821,-164691,-318170
2008-11-10,1400.0,1365.0,4445429.0,9.55,171930,-680,-223590
2008-11-11,1340.0,1290.0,2708593.0,9.03,-23325,15195,6460
2008-11-12,1220.0,1190.0,2903278.0,8.33,169689,-3479,-184910
2008-11-13,1120.0,1065.0,1978363.0,7.45,211852,-94672,-97060
2008-11-14,1140.0,1155.0,3251444.0,8.08,-11000,-69680,80560
2008-11-17,1100.0,1135.0,2035807.0,7.94,185170,-47680,-137820
2008-11-18,1115.0,1100.0,1471587.0,7.7,215530,14530,-223100
2008-11-19,1120.0,1065.0,1163477.0,7.45,213780,-175980,-34630
2008-11-20,1000.0,985.0,1708363.0,6.89,-323940,-1070,-215480
2008-11-21,950.0,1030.0,1295923.0,7.21,-27580,-29040,7080
2008-11-24,980.0,945.0,2223366.0,6.61,373200,-208760,-141940
2008-11-25,985.0,890.0,2063255.0,6.23,92030,-121760,-20760
2008-11-26,910.0,925.0,996984.0,6.47,-54875,-22695,77570
2008-11-27,960.0,1060.0,1471932.0,7.42,-153140,-19930,173850
2008-11-28,1100.0,1065.0,4306506.0,7.45,-174354,-151650,325704
2008-12-01,1080.0,1020.0,1278204.0,7.14,222754,-161481,-51150
2008-12-02,940.0,960.0,1367521.0,6.72,10410,-4060,-6350
2008-12-03,995.0,965.0,1082535.0,6.75,148420,-69364,-78186
2008-12-04,980.0,980.0,1556542.0,6.86,-20220,-14650,34240
2008-12-05,995.0,995.0,1113235.0,6.96,29752,-44622,14660
2008-12-08,1030.0,1055.0,2345121.0,7.38,292491,839,72750
2008-12-09,1095.0,1050.0,1380021.0,7.35,-17370,3840,-1630
2008-12-10,1045.0,1090.0,2835328.0,7.63,86680,10540,22970
2008-12-11,1085.0,1060.0,1768367.0,7.42,81390,15030,-97020
2008-12-12,1045.0,1070.0,11390192.0,7.49,1251372,83928,-224120
2008-12-15,1115.0,1175.0,3702895.0,8.22,-389204,156104,246360
2008-12-16,1185.0,1350.0,3486799.0,9.45,-83850,830,63400
2008-12-17,1420.0,1235.0,7773045.0,8.64,64100,90410,-219490
2008-12-18,1250.0,1220.0,4398838.0,8.54,-207670,2930,177520
2008-12-19,1205.0,1250.0,3079197.0,8.75,-18337,-1550,74017
2008-12-22,1215.0,1180.0,5249892.0,8.26,85070,-32920,-91860
2008-12-23,1100.0,1015.0,4066059.0,7.1,-47837,-17743,20350
2008-12-24,910.0,1025.0,7437153.0,7.17,821365,-327705,-153810
2008-12-26,1030.0,1005.0,5292568.0,7.03,203172,-11662,-186840
2008-12-29,1010.0,1000.0,2195948.0,7.0,-32503,953,33430
2008-12-30,950.0,960.0,3832798.0,6.72,2466,-194535,173679
2009-01-02,970.0,995.0,2396624.0,,-19570,20620,119550
2009-01-05,1055.0,1140.0,9502340.0,,-78676,-63914,123890
2009-01-06,1200.0,1310.0,9958258.0,,291871,-267731,-13040
2009-01-07,1405.0,1305.0,14718934.0,,912500,-1120,-938180
2009-01-08,1255.0,1325.0,14696131.0,,684772,-38382,-516560
2009-01-09,1270.0,1325.0,5449438.0,,44880,80,-24960
2009-01-12,1325.0,1325.0,0.0,,0,0,0
2009-01-13,1325.0,1325.0,0.0,,0,0,0
2009-01-14,1325.0,1325.0,0.0,,0,0,0
2009-01-15,1325.0,1325.0,0.0,,0,0,0
2009-01-16,1325.0,1325.0,0.0,,0,0,0
2009-01-19,1325.0,1325.0,0.0,,0,0,0
2009-01-20,1325.0,1325.0,0.0,,0,0,0
2009-01-21,1325.0,1325.0,0.0,,0,0,0
2009-01-22,1325.0,1325.0,0.0,,0,0,0
2009-01-23,1325.0,1325.0,0.0,,0,0,0
2009-01-28,1325.0,1325.0,0.0,,0,0,0
2009-01-29,1325.0,1325.0,0.0,,0,0,0
2009-01-30,1325.0,1325.0,0.0,,0,0,0
2009-02-02,1325.0,1325.0,0.0,,0,0,0
2009-02-03,1325.0,1325.0,0.0,,0,0,0
2009-02-04,1325.0,1325.0,0.0,,0,0,0
2009-02-05,1325.0,1325.0,0.0,,0,0,0
2009-02-06,1325.0,1325.0,0.0,,0,0,0
2009-02-09,1130.0,1130.0,1868980.0,,-284870,-37560,331860
2009-02-10,965.0,1295.0,46844549.0,,4683655,-1154912,-3518583
2009-02-11,1250.0,1350.0,44547264.0,,105137,-4137,-71720
2009-02-12,1400.0,1260.0,18870888.0,,273900,-20,-279980
2009-02-13,1235.0,1270.0,17154593.0,,-92386,-24,92410
2009-02-16,1290.0,1245.0,7296175.0,,235855,-25,-234830
2009-02-17,1230.0,1105.0,10397011.0,,-10250,0,10250
2009-02-18,1065.0,1270.0,9531584.0,,-56206,-62224,102430
2009-02-19,1410.0,1460.0,7452210.0,,-198640,-2420,201060
2009-02-20,1675.0,1675.0,27938861.0,,-22167,17,-36150
2009-02-23,1425.0,1425.0,969056.0,,-4690,0,-3180
2009-02-24,1215.0,1390.0,68995868.0,,256983,-53,-173910
2009-02-25,1410.0,1350.0,13353836.0,,395160,-30,-395130
2009-02-26,1350.0,1255.0,10673406.0,,344500,-20,-344480
2009-02-27,1230.0,1225.0,7310975.0,,916010,0,-916010
2009-03-02,1230.0,1240.0,16157749.0,,103480,0,-103380
2009-03-03,1155.0,1230.0,6123878.0,,-47610,-1160,49670
2009-03-04,1230.0,1220.0,7501181.0,,-93736,-24,93760
2009-03-05,1255.0,1240.0,13728303.0,,-5352,-8,5360
2009-03-06,1190.0,1210.0,7874818.0,,-35420,0,45420
2009-03-09,1240.0,1210.0,3759573.0,,-13660,-60,13870
2009-03-10,1225.0,1200.0,3514221.0,,157950,-20,-157930
2009-03-11,1225.0,1200.0,4917832.0,,-52125,-85,32210
2009-03-12,1210.0,1165.0,4208272.0,,7870,0,-770
2009-03-13,1125.0,1130.0,9447696.0,,-216470,0,216470
2009-03-16,1155.0,1135.0,2994271.0,,179030,0,-179030
2009-03-17,1125.0,1170.0,8803383.0,,-231447,-3,221950
2009-03-18,1195.0,1180.0,3435478.0,,-125910,0,125910
2009-03-19,1190.0,1150.0,2734531.0,,234500,0,-234500
2009-03-20,1155.0,1130.0,2298947.0,,474443,-1,-474442
2009-03-23,1120.0,1135.0,2807587.0,,-770,0,50770
2009-03-24,1155.0,1150.0,5958659.0,,-63960,-10,63970
2009-03-25,1150.0,1165.0,2963743.0,,2660,0,-19660
2009-03-26,1165.0,1335.0,7939983.0,,-105781,-19,121540
2009-03-27,1500.0,1340.0,17834986.0,,297420,-8440,-286980
2009-03-30,1310.0,1200.0,6309590.0,,70790,-10,-70780
2009-03-31,1190.0,1200.0,5335802.0,,-2720,-20600,-14900
2009-04-01,1140.0,1250.0,7874486.0,,-42030,-10,41000
2009-04-02,1250.0,1300.0,13018054.0,,64084,-31,-109053
2009-04-03,1355.0,1285.0,7120129.0,,-42723,-7,42730
2009-04-06,1295.0,1320.0,4382838.0,,-91150,-40,61730
2009-04-07,1515.0,1515.0,3755834.0,,8710,-10,-12700
2009-04-08,1675.0,1740.0,33202804.0,,-46160,-10,48490
2009-04-09,1700.0,1670.0,39341832.0,,299758,-10,-232688
2009-04-10,1760.0,1715.0,19331773.0,,-26403,-27,40700
2009-04-13,1780.0,1825.0,15027529.0,,-68640,-60,77000
2009-04-14,1830.0,1715.0,8410895.0,,4230,-20,-3610
2009-04-15,1590.0,1620.0,8717746.0,,-49730,0,50730
2009-04-16,1670.0,1600.0,3972503.0,,47300,-20,-48490
2009-04-17,1605.0,1480.0,6193570.0,,-90960,-20,99580
2009-04-20,1480.0,1525.0,5057139.0,,-150765,-15,150780
2009-04-21,1480.0,1530.0,3254593.0,,12671,-1,-12670
2009-04-22,1540.0,1530.0,2605765.0,,-44641,-10,44651
2009-04-23,1525.0,1615.0,13155616.0,,-28749,-11,2600
2009-04-24,1680.0,1560.0,4018880.0,,202970,110,-198080
2009-04-27,1525.0,1590.0,4503690.0,,140320,-90,-140230
2009-04-28,1625.0,1475.0,3567551.0,,-31291,-9,36120
2009-04-29,1480.0,1500.0,1727796.0,,5172,-912,-4260
2009-04-30,1510.0,1560.0,2511311.0,,-322700,-20,322720
2009-05-04,1610.0,1570.0,5553076.0,,222585,-5,-222580
2009-05-06,1545.0,1805.0,11466665.0,,74340,-10,-54330
2009-05-07,2075.0,2020.0,24294093.0,,268720,0,-246560
2009-05-08,1950.0,2000.0,18553627.0,,170329,11,-169410
2009-05-11,1990.0,2030.0,13679811.0,,-127955,-45,104250
2009-05-12,1985.0,2000.0,5213710.0,,2870,-40,-2830
2009-05-13,2000.0,1900.0,5152667.0,,-13724,-6,4190
2009-05-14,1820.0,1810.0,4846459.0,,-275100,0,263600
2009-05-15,1895.0,1860.0,2785467.0,,80610,-10,-80600
2009-05-18,1850.0,1860.0,2145306.0,,-51970,-10,42090
2009-05-19,1910.0,1960.0,4817637.0,,-66438,-2,62920
2009-05-20,1950.0,2000.0,4344496.0,,-39640,0,45350
2009-05-21,2000.0,1900.0,5263554.0,,325758,82,-325840
2009-05-22,1790.0,1885.0,3570768.0,,-39800,-10,46360
2009-05-25,2100.0,2050.0,17216875.0,,-94633,-87,135530
2009-05-26,2120.0,1935.0,4453204.0,,69010,0,-69010
2009-05-27,1890.0,1855.0,2350266.0,,-61586,-4,61590
2009-05-28,1810.0,1880.0,3505196.0,,8370,-10,-8360
2009-05-29,1900.0,1905.0,2221507.0,,26330,40,-26370
2009-06-01,1800.0,1855.0,4213413.0,,-91180,-60,90740
2009-06-02,1900.0,1865.0,2758328.0,,138320,-10,-138310
2009-06-03,1870.0,1860.0,1927600.0,,-69010,0,66010
2009-06-04,1830.0,1815.0,1655912.0,,86320,0,-93320
2009-06-05,1820.0,1900.0,2606989.0,,-51858,-12,51870
2009-06-08,1890.0,1975.0,14826105.0,,-5260,0,1260
2009-06-09,1920.0,1955.0,2442447.0,,-112900,-10,107010
2009-06-10,2030.0,2010.0,4911397.0,,100880,-10,-100870
2009-06-11,1960.0,2025.0,2302216.0,,-325330,0,325330
2009-06-12,2025.0,2010.0,1400298.0,,-32110,-10,22110
2009-06-15,2000.0,1980.0,1272994.0,,42990,0,-42990
2009-06-16,1980.0,2015.0,3872495.0,,31580,-10,-31570
2009-06-17,2015.0,2020.0,2915444.0,,320530,-10,-350520
2009-06-18,2030.0,2030.0,2182477.0,,-29160,-20,29180
2009-06-19,2030.0,2040.0,1807610.0,,43950,-30,-42920
2009-06-22,1990.0,1915.0,3188894.0,,336414,-14,-336400
2009-06-23,1850.0,1925.0,3329943.0,,46250,-10,-46240
2009-06-24,1930.0,1905.0,1125326.0,,12677,-7,-12660
2009-06-25,1890.0,1905.0,1042018.0,,23080,-10,-23070
2009-06-26,1975.0,1980.0,7111394.0,,-21112,-48,21160
2009-06-29,1755.0,1685.0,7740456.0,,67770,-40,-105330
2009-06-30,1580.0,1435.0,10010220.0,,-3900,0,410
2009-07-01,1385.0,1650.0,19029169.0,,-95464,-2,80856
2009-07-02,1700.0,1630.0,15028604.0,,183325,-55,-183270
2009-07-03,1570.0,1615.0,3114733.0,,-25620,-10,15630
2009-07-06,1645.0,1615.0,2615038.0,,-1357,-23,1380
2009-07-07,1615.0,1540.0,7423768.0,,143837,-10,-42244
2009-07-08,1575.0,1590.0,3027291.0,,31376,-10,-21366
2009-07-09,1610.0,1595.0,1770598.0,,7875,-5,-8870
2009-07-10,1595.0,1630.0,2551342.0,,-14010,0,14010
2009-07-13,1710.0,1660.0,3319688.0,,19220,-30,-19190
2009-07-14,1660.0,1675.0,6049064.0,,15750,-10,-25740
2009-07-15,1720.0,1725.0,3703590.0,,-49647,-23,48670
2009-07-16,1730.0,1700.0,2430767.0,,54340,-10,-36330
2009-07-17,1710.0,1745.0,2500531.0,,-16340,-10,16350
2009-07-20,1805.0,1770.0,13820236.0,,9698,-28,-19560
2009-07-21,1700.0,1825.0,7219714.0,,-145070,-50,154490
2009-07-22,1850.0,1930.0,7135028.0,,110380,-30,-109840
2009-07-23,1900.0,1920.0,5119414.0,,31120,0,-31120
2009-07-24,1935.0,1915.0,4018269.0,,107292,-222,-117570
2009-07-27,1840.0,1945.0,6951156.0,,-188330,-10,67840
2009-07-28,1945.0,1910.0,2860204.0,,47207,-27,-52180
2009-07-29,1810.0,1775.0,6845649.0,,-35451,-15,36436
2009-07-30,1940.0,2040.0,18416633.0,,-258744,484,260660
2009-07-31,2240.0,2345.0,8537852.0,,167460,-50,-96240
2009-08-03,1995.0,2005.0,96936540.0,,410580,-277960,-75150
2009-08-04,1900.0,2065.0,66088606.0,,-511482,-121,435813
2009-08-05,2100.0,1760.0,53338094.0,,445440,-60,-436020
2009-08-06,1865.0,2020.0,43941652.0,,-446093,-7,470960
2009-08-07,2320.0,2320.0,1555632.0,,-32847,33557,-910
2009-08-10,2665.0,2665.0,571469.0,,58070,4710,-63680
2009-08-11,3060.0,3060.0,761600.0,,39170,-38410,-100
2009-08-12,3515.0,3515.0,33932160.0,,142601,-81,16700
2009-08-13,3790.0,4040.0,12077655.0,,-183374,199885,-31031
2009-08-14,4645.0,4645.0,9738352.0,,164180,-200080,-960
2009-08-17,4985.0,4470.0,86651071.0,,213990,-360,-225220
2009-08-18,4240.0,3800.0,27094338.0,,14630,-20,3360
2009-08-19,3800.0,4040.0,52078629.0,,3622,-152,-2990
2009-08-20,4300.0,4060.0,19551852.0,,-47780,32870,19510
2009-08-21,4100.0,3875.0,10702189.0,,-95830,129930,-23600
2009-08-24,3805.0,3395.0,14975418.0,,121753,-163076,-7597
2009-08-25,3300.0,3525.0,28778602.0,,-197273,-67,230640
2009-08-26,3580.0,3500.0,7629696.0,,290295,1905,-292200
2009-08-27,3570.0,3415.0,4520829.0,,-237060,-20,235050
2009-08-28,3430.0,3475.0,5165068.0,,46996,-26,-48640
2009-08-31,3620.0,3410.0,3801626.0,,32060,-40,-30320
2009-09-01,3390.0,3530.0,11374725.0,,-77000,63980,15020
2009-09-02,3510.0,4055.0,9265037.0,,111250,-64200,-36050
2009-09-03,4180.0,3730.0,17494120.0,,230661,19,-233580
2009-09-04,3730.0,3840.0,12675342.0,,-14846,-2040,4486
2009-09-07,3875.0,3960.0,8847527.0,,5816,-50,-7976
2009-09-08,4040.0,4175.0,13416257.0,,44970,-120,-35830
2009-09-09,4300.0,3970.0,8305512.0,,13960,20,-32300
2009-09-10,4010.0,3930.0,4683493.0,,-60510,-40,74380
2009-09-11,3925.0,3605.0,11401001.0,,-3450,20,5960
2009-09-14,3280.0,3065.0,14845302.0,,-42030,-100,39240
2009-09-15,2780.0,2945.0,54224019.0,,-180105,-90,102510
2009-09-16,2850.0,2505.0,23432872.0,,-147520,-60,128520
2009-09-17,2400.0,2300.0,23347327.0,,-304107,-640,305437
2009-09-18,2405.0,2645.0,45618472.0,,-290090,299920,41910
2009-09-21,2660.0,2860.0,24162891.0,,268115,-80,-286515
2009-09-22,2880.0,2720.0,14383236.0,,-92890,-190,90990
2009-09-23,2720.0,2645.0,6267338.0,,-54540,-30,73550
2009-09-24,2670.0,2730.0,7813269.0,,54515,-35,-55000
2009-09-25,2845.0,2725.0,10697940.0,,49750,-40,33520
2009-09-28,2700.0,2585.0,3712831.0,,20810,0,-31650
2009-09-29,2550.0,2595.0,12107345.0,,-76720,-30,70630
2009-09-30,2645.0,2595.0,4435560.0,,99910,-10,-91400
2009-10-01,2600.0,2580.0,5242888.0,,276540,-300050,21790
2009-10-05,2590.0,2485.0,2197485.0,,-28620,0,-11880
2009-10-06,2515.0,2400.0,2502140.0,,10930,0,-16160
2009-10-07,2420.0,2290.0,3443197.0,,-65620,-20,65390
2009-10-08,2250.0,2295.0,3737329.0,,-223240,-20,222960
2009-10-09,2315.0,2635.0,14981308.0,,-325910,300000,4670
2009-10-12,2540.0,2640.0,14982913.0,,183000,-20,-178790
2009-10-13,2670.0,2565.0,3798753.0,,160570,-40,-171790
2009-10-14,2550.0,2570.0,4774494.0,,-11240,-10,11420
2009-10-15,2620.0,2550.0,3976158.0,,326240,-300020,-710
2009-10-16,2575.0,2510.0,3209977.0,,37120,-70,3250
2009-10-19,2885.0,2885.0,3107967.0,,-195790,199965,-3675
2009-10-20,3045.0,2920.0,28162666.0,,210340,-199940,-23310
2009-10-21,2995.0,3070.0,15460428.0,,-56980,-50,20210
2009-10-22,3140.0,2805.0,9565368.0,,36560,-100,5830
2009-10-23,2860.0,2725.0,5534407.0,,-10100,-30,9600
2009-10-26,2665.0,2725.0,3219991.0,,72705,-45,-77970
2009-10-27,2725.0,2685.0,2868353.0,,-75890,-90,73540
2009-10-28,2660.0,2600.0,3254192.0,,21990,0,-13770
2009-10-29,2530.0,2655.0,4312180.0,,69950,-20,-68440
2009-10-30,2800.0,2685.0,8032790.0,,-37510,0,40170
2009-11-02,2600.0,2680.0,4947212.0,,-53360,-70,50550
2009-11-03,2800.0,2720.0,2622849.0,,36390,-10,-33390
2009-11-04,2730.0,2760.0,2427529.0,,19520,-20,-19110
2009-11-05,2745.0,2790.0,6215174.0,,-82560,-30,83700
2009-11-06,2900.0,3205.0,25526334.0,,-169535,215445,-35260
2009-11-09,2725.0,2725.0,1193950.0,,-5260,-50,5290
2009-11-10,2610.0,2620.0,17443774.0,,263619,-237650,-63019
2009-11-11,2625.0,2640.0,5371578.0,,21671,-31,8220
2009-11-12,2625.0,2625.0,3792477.0,,-13490,-50,5840
2009-11-13,2625.0,2630.0,6223219.0,,-323060,0,324340
2009-11-16,2680.0,2740.0,3342894.0,,21380,0,-32930
2009-11-17,2745.0,2720.0,3573717.0,,80345,-5,-82090
2009-11-18,2720.0,2680.0,1907390.0,,-7880,0,7860
2009-11-19,2700.0,2690.0,2232516.0,,136580,-20,-140980
2009-11-20,2680.0,2675.0,1388571.0,,-64440,-30,64450
2009-11-23,2655.0,2680.0,1519740.0,,-28240,-70,30530
2009-11-24,2685.0,2720.0,3602088.0,,9790,-10,-7300
2009-11-25,2725.0,2725.0,1615197.0,,11390,-20,-11370
2009-11-26,2725.0,2720.0,1309634.0,,12680,0,-15180
2009-11-27,2700.0,2660.0,2403727.0,,164210,-10,-164260
2009-11-30,2660.0,2710.0,1182076.0,,17460,-20,-9710
2009-12-01,2735.0,2950.0,12014744.0,,-67500,-10,66060
2009-12-02,2990.0,2950.0,4177657.0,,33830,-20,-31540
2009-12-03,2970.0,3115.0,8073036.0,,-30190,-30,35200
2009-12-04,3120.0,3425.0,11891016.0,,70415,-20,-73650
2009-12-07,3500.0,3935.0,11966373.0,,5582,-42,-1640
2009-12-08,4200.0,3590.0,40250286.0,,-33893,-90,-4660
2009-12-09,3700.0,3065.0,49043356.0,,-229667,-10,63980
2009-12-10,3200.0,3520.0,32941080.0,,-33100,-110,157690
2009-12-11,3600.0,3480.0,33774256.0,,124110,-70,-158160
2009-12-14,3395.0,3695.0,19131154.0,,42208,-10,-53628
2009-12-15,3700.0,3895.0,30418570.0,,41972,-70,-42602
2009-12-16,3945.0,3780.0,19250035.0,,-308698,-122,296630
2009-12-17,3945.0,4060.0,56379259.0,,-23890,-110,75230
2009-12-18,3455.0,3455.0,1168846.0,,-6090,0,6270
2009-12-21,2940.0,2940.0,313261.0,,-800,0,770
2009-12-22,2500.0,2500.0,11229233.0,,3224,0,-20160
2009-12-23,2500.0,2500.0,0.0,,0,0,0
2009-12-24,2500.0,2500.0,0.0,,0,0,0
2009-12-28,2500.0,2500.0,0.0,,0,0,0
2009-12-29,2500.0,2500.0,0.0,,0,0,0
2009-12-30,2500.0,2500.0,0.0,,0,0,0
2010-01-04,2500.0,2500.0,0.0,,0,0,0
2010-01-05,2500.0,2500.0,0.0,,0,0,0
2010-01-06,2500.0,2500.0,0.0,,0,0,0
2010-01-07,2500.0,2500.0,0.0,,0,0,0
2010-01-08,2500.0,2500.0,0.0,,0,0,0
2010-01-11,2500.0,2500.0,0.0,,0,0,0
2010-01-12,2500.0,2500.0,0.0,,0,0,0
2010-01-13,2500.0,2500.0,0.0,,0,0,0
2010-01-14,2500.0,2500.0,0.0,,0,0,0
2010-01-15,2500.0,2500.0,0.0,,0,0,0
2010-01-18,2500.0,2500.0,0.0,,0,0,0
2010-01-19,2500.0,2500.0,0.0,,0,0,0
2010-01-20,2500.0,2500.0,0.0,,0,0,0
2010-01-21,2500.0,2500.0,0.0,,0,0,0
2010-01-22,2500.0,2500.0,0.0,,0,0,0
2010-01-25,2500.0,2500.0,0.0,,0,0,0
2010-01-26,2500.0,2500.0,0.0,,0,0,0
2010-01-27,2500.0,2500.0,0.0,,0,0,0
2010-01-28,2500.0,2500.0,0.0,,0,0,0
2010-01-29,2500.0,2500.0,0.0,,0,0,0
2010-02-01,2500.0,2500.0,0.0,,0,0,0
2010-02-02,2500.0,2500.0,0.0,,0,0,0
2010-02-03,2500.0,2500.0,0.0,,0,0,0
2010-02-04,2500.0,2500.0,0.0,,0,0,0
2010-02-05,2500.0,2500.0,0.0,,0,0,0
2010-02-08,2500.0,2500.0,0.0,,0,0,0
2010-02-09,2500.0,2500.0,0.0,,0,0,0
2010-02-10,2500.0,2500.0,0.0,,0,0,0
2010-02-11,2500.0,2500.0,0.0,,0,0,0
2010-02-12,19000.0,17000.0,3541089.0,,-22937,0,3630
