Symbol,녹십자_시가(원),녹십자_종가(원),녹십자_거래량(주),녹십자_PER(IFRS-연결),녹십자_순매수수량(개인)(주),녹십자_순매수수량(기관계)(주),녹십자_순매수수량(외국인계)(주)
2002-03-20,11100.0,11000.0,9240.0,0.26,3750,-30,0
2002-03-21,11050.0,11850.0,33440.0,0.28,8010,-10,0
2002-03-22,12300.0,13600.0,41370.0,0.32,8020,-20,0
2002-03-25,14000.0,12700.0,46500.0,0.3,10,-10,0
2002-03-26,12450.0,13700.0,26930.0,0.32,2000,0,0
2002-03-27,14300.0,14600.0,194688.0,0.35,15480,-10,30
2002-03-28,13050.0,13650.0,30010.0,0.32,5520,-20,0
2002-03-29,13900.0,13000.0,25570.0,0.31,510,-10,0
2002-04-01,12650.0,11600.0,34013.0,0.27,-20,-10,30
2002-04-02,11600.0,12100.0,17270.0,0.29,0,0,0
2002-04-03,12000.0,12000.0,14450.0,0.28,20,-20,0
2002-04-04,11550.0,11850.0,13890.0,0.28,0,0,0
2002-04-08,12500.0,11550.0,15220.0,0.27,0,0,0
2002-04-09,11200.0,11750.0,10300.0,0.28,0,0,0
2002-04-10,11650.0,11200.0,15460.0,0.27,10,-10,0
2002-04-11,10800.0,11000.0,9560.0,0.26,0,0,0
2002-04-12,11000.0,10900.0,13731.0,0.26,-30,0,30
2002-04-15,11200.0,10600.0,9540.0,0.25,0,0,0
2002-04-16,10300.0,10800.0,9720.0,0.26,0,0,0
2002-04-17,10400.0,10800.0,8661.0,0.26,0,0,0
2002-04-18,11100.0,11000.0,12710.0,0.26,0,0,0
2002-04-19,11300.0,11100.0,12741.0,0.26,0,0,0
2002-04-22,11000.0,10600.0,4910.0,0.25,0,0,0
2002-04-23,10400.0,10800.0,3720.0,0.26,0,0,0
2002-04-24,10500.0,10400.0,3890.0,0.25,0,0,0
2002-04-25,10300.0,10300.0,1730.0,0.24,20,-20,0
2002-04-26,9720.0,10000.0,1960.0,0.24,0,0,0
2002-04-29,9800.0,9400.0,5150.0,0.22,0,0,0
2002-04-30,9250.0,9400.0,3110.0,0.22,0,0,0
2002-05-02,9400.0,9600.0,3710.0,0.23,0,0,0
2002-05-03,10000.0,9800.0,7120.0,0.23,0,0,0
2002-05-06,9010.0,9500.0,1020.0,0.22,0,0,0
2002-05-07,9500.0,9300.0,260.0,0.22,0,0,0
2002-05-08,7910.0,9330.0,2220.0,0.22,10,-10,0
2002-05-09,9330.0,9450.0,3260.0,0.22,0,0,0
2002-05-10,9100.0,9380.0,1460.0,0.22,0,0,0
2002-05-13,9150.0,9400.0,240.0,0.22,0,0,0
2002-05-14,9200.0,9160.0,1510.0,0.22,0,0,0
2002-05-15,9200.0,9200.0,2710.0,0.22,0,0,0
2002-05-16,9250.0,9250.0,70.0,0.22,0,0,0
2002-05-17,9350.0,9200.0,2740.0,0.22,0,0,0
2002-05-20,9400.0,9350.0,1380.0,0.22,10,-10,0
2002-05-21,9360.0,9150.0,1430.0,0.22,0,0,0
2002-05-22,9110.0,9200.0,6390.0,0.22,-2740,0,0
2002-05-23,9400.0,8800.0,26710.0,0.21,-10000,0,0
2002-05-24,8940.0,8980.0,7430.0,0.21,0,0,0
2002-05-27,8710.0,8590.0,2920.0,0.2,0,0,0
2002-05-28,8650.0,8840.0,4730.0,0.21,0,0,0
2002-05-29,8300.0,8430.0,2810.0,0.2,0,0,0
2002-05-30,8850.0,8350.0,3540.0,0.2,0,0,0
2002-05-31,7900.0,7730.0,8978.0,0.18,-20,-10,30
2002-06-03,8200.0,8050.0,2480.0,0.19,0,0,0
2002-06-04,7900.0,8090.0,12290.0,0.19,-11260,0,0
2002-06-05,7910.0,8100.0,2040.0,0.19,-300,0,0
2002-06-07,8080.0,7910.0,19650.0,0.19,-16370,0,0
2002-06-10,8200.0,8100.0,450.0,0.19,0,0,0
2002-06-11,8000.0,8000.0,2160.0,0.19,-1890,0,0
2002-06-12,8000.0,8190.0,3910.0,0.19,-2000,0,0
2002-06-14,8200.0,8500.0,4190.0,0.2,-450,0,0
2002-06-17,8370.0,8100.0,580.0,0.19,0,0,0
2002-06-18,8050.0,8150.0,7410.0,0.19,0,0,0
2002-06-19,7820.0,8500.0,17520.0,0.2,-8230,0,0
2002-06-20,8400.0,8400.0,5910.0,0.2,-2530,0,0
2002-06-21,8460.0,8400.0,2110.0,0.2,10,-10,0
2002-06-24,8110.0,8160.0,4600.0,0.19,-2230,0,0
2002-06-25,8220.0,8500.0,4550.0,0.2,-1260,0,0
2002-06-26,8480.0,7900.0,24980.0,0.19,-18000,0,0
2002-06-27,8100.0,8100.0,4220.0,0.19,-3000,0,0
2002-06-28,8100.0,8600.0,4750.0,0.2,0,0,0
2002-07-02,8800.0,8490.0,4340.0,0.2,10,-10,0
2002-07-03,8490.0,8300.0,10080.0,0.2,-5000,0,0
2002-07-04,8350.0,8180.0,6740.0,0.19,-3700,0,0
2002-07-05,8290.0,8170.0,3860.0,0.19,0,0,0
2002-07-08,8200.0,8170.0,4386.0,0.19,0,0,0
2002-07-09,8300.0,7960.0,4550.0,0.19,0,0,0
2002-07-10,7900.0,8000.0,4260.0,0.19,0,0,0
2002-07-11,7800.0,7980.0,5040.0,0.19,0,0,0
2002-07-12,7820.0,7760.0,15130.0,0.18,0,0,0
2002-07-15,7810.0,8070.0,7850.0,0.19,0,0,0
2002-07-16,8070.0,7900.0,11240.0,0.19,0,0,0
2002-07-18,8910.0,8440.0,3720.0,0.2,0,0,0
2002-07-19,8210.0,8440.0,4000.0,0.2,0,0,0
2002-07-22,7180.0,7900.0,9630.0,0.19,0,0,0
2002-07-23,7750.0,7910.0,730.0,0.19,0,0,0
2002-07-24,7920.0,7900.0,1370.0,0.19,0,0,0
2002-07-25,7900.0,7780.0,1130.0,0.18,0,0,0
2002-07-26,7800.0,7800.0,3080.0,0.18,0,0,0
2002-07-29,7710.0,8000.0,1640.0,0.19,0,0,0
2002-07-30,8000.0,7800.0,2290.0,0.18,0,0,0
2002-07-31,7800.0,7520.0,5970.0,0.18,0,0,0
2002-08-01,7520.0,7480.0,3200.0,0.18,0,0,0
2002-08-02,7640.0,7430.0,3070.0,0.18,0,0,0
2002-08-05,7240.0,7230.0,1190.0,0.17,0,0,0
2002-08-06,7100.0,7380.0,1390.0,0.17,0,0,0
2002-08-07,7440.0,7500.0,3450.0,0.18,0,0,0
2002-08-08,7550.0,7550.0,4266.0,0.18,0,0,0
2002-08-09,7600.0,7540.0,2050.0,0.18,0,0,0
2002-08-12,7550.0,7480.0,3950.0,0.18,10,-10,0
2002-08-13,7480.0,7550.0,3160.0,0.18,0,0,0
2002-08-14,7540.0,7490.0,7974.0,0.18,-1900,0,0
2002-08-16,7500.0,7640.0,1350.0,0.18,0,0,0
2002-08-19,7640.0,7950.0,6110.0,0.19,-3530,0,0
2002-08-20,8000.0,8050.0,6528.0,0.19,-20,0,0
2002-08-21,7810.0,8000.0,5130.0,0.19,-3540,0,0
2002-08-22,8080.0,7980.0,7390.0,0.19,-6330,0,0
2002-08-23,7850.0,8060.0,2332.0,0.19,-750,0,0
2002-08-26,8800.0,8200.0,930.0,0.19,200,0,0
2002-08-27,8850.0,8500.0,9760.0,0.2,400,0,0
2002-08-28,8800.0,8700.0,4050.0,0.21,0,0,0
2002-08-29,8550.0,8100.0,4220.0,0.19,800,0,0
2002-08-30,8120.0,8110.0,2200.0,0.19,500,0,0
2002-09-02,8110.0,8600.0,5650.0,0.2,-4100,0,0
2002-09-03,8400.0,8400.0,1160.0,0.2,-790,0,0
2002-09-04,8500.0,8500.0,2860.0,0.2,-2640,0,0
2002-09-05,8300.0,8350.0,1080.0,0.2,-340,0,0
2002-09-06,8880.0,8300.0,3400.0,0.2,-960,0,0
2002-09-09,8110.0,8600.0,1130.0,0.2,0,0,0
2002-09-10,8450.0,8180.0,860.0,0.19,0,0,0
2002-09-11,8290.0,8190.0,2520.0,0.19,0,0,0
2002-09-12,8010.0,8220.0,3450.0,0.19,0,0,0
2002-09-13,8300.0,8300.0,7110.0,0.2,0,0,0
2002-09-16,8260.0,8300.0,7610.0,0.2,10,-10,0
2002-09-17,8300.0,8100.0,5370.0,0.19,0,0,0
2002-09-18,8280.0,8020.0,1550.0,0.19,0,0,0
2002-09-19,8020.0,8590.0,16802.0,0.2,0,0,0
2002-09-23,8950.0,8200.0,9222.0,0.19,0,0,0
2002-09-24,8000.0,7790.0,9950.0,0.18,0,0,0
2002-09-25,7620.0,7320.0,6178.0,0.17,0,0,0
2002-09-26,7400.0,7100.0,3790.0,0.17,0,0,0
2002-09-27,6700.0,7290.0,2430.0,0.17,0,0,0
2002-09-30,7000.0,7300.0,810.0,0.17,0,0,0
2002-10-01,6660.0,7580.0,1686.0,0.18,0,0,0
2002-10-02,7650.0,7580.0,270.0,0.18,0,0,0
2002-10-04,7540.0,7600.0,1850.0,0.18,0,0,0
2002-10-07,7330.0,7020.0,650.0,0.17,0,0,0
2002-10-08,7300.0,7220.0,430.0,0.17,0,0,0
2002-10-09,7450.0,7000.0,1590.0,0.17,0,0,0
2002-10-10,7000.0,6990.0,1550.0,0.17,0,0,0
2002-10-11,6980.0,6850.0,1320.0,0.16,0,0,0
2002-10-14,6800.0,6740.0,3508.0,0.16,-450,0,0
2002-10-15,6740.0,6800.0,3410.0,0.16,0,0,0
2002-10-16,6790.0,6600.0,5060.0,0.16,-20,0,0
2002-10-17,6510.0,6440.0,5090.0,0.15,-500,0,0
2002-10-18,6450.0,6750.0,8850.0,0.16,0,0,0
2002-10-21,6630.0,6500.0,4960.0,0.15,-250,0,0
2002-10-22,6510.0,6640.0,4550.0,0.16,0,0,0
2002-10-23,6660.0,6670.0,870.0,0.16,0,0,0
2002-10-24,6700.0,6540.0,2960.0,0.15,0,0,0
2002-10-25,6540.0,6500.0,6930.0,0.15,-70,0,0
2002-10-28,6530.0,6490.0,4690.0,0.15,-90,-10,0
2002-10-29,6490.0,6500.0,2490.0,0.15,-290,-10,0
2002-10-30,6520.0,6310.0,4300.0,0.15,-750,0,0
2002-10-31,6260.0,6190.0,3810.0,0.15,-500,0,0
2002-11-01,6110.0,6170.0,6710.0,0.15,-3100,0,0
2002-11-04,6210.0,6500.0,3220.0,0.15,-1790,0,0
2002-11-05,6440.0,6300.0,1530.0,0.15,-710,0,0
2002-11-06,6200.0,6210.0,2180.0,0.15,-300,0,0
2002-11-07,6200.0,6400.0,5880.0,0.15,-260,0,0
2002-11-08,6400.0,6230.0,7250.0,0.15,-1410,0,0
2002-11-11,6230.0,6140.0,5130.0,0.15,-300,0,0
2002-11-12,6090.0,6000.0,4040.0,0.14,-200,0,0
2002-11-13,5920.0,5940.0,4790.0,0.14,-1270,0,0
2002-11-14,5980.0,5980.0,910.0,0.14,-300,0,0
2002-11-15,6000.0,5810.0,6050.0,0.14,-1810,0,0
2002-11-18,5660.0,5750.0,5150.0,0.14,-1910,0,0
2002-11-19,5700.0,5700.0,9550.0,0.13,-2500,0,0
2002-11-20,5940.0,5800.0,5300.0,0.14,-500,0,0
2002-11-21,5950.0,5990.0,4620.0,0.14,-450,0,0
2002-11-22,6070.0,5900.0,10000.0,0.14,-2100,0,0
2002-11-25,5900.0,5850.0,4240.0,0.14,-1500,0,0
2002-11-26,5840.0,5710.0,6590.0,0.14,-650,0,0
2002-11-27,5710.0,5710.0,3721.0,0.14,-500,0,0
2002-11-28,5740.0,5800.0,4110.0,0.14,0,0,0
2002-11-29,5750.0,5800.0,4760.0,0.14,-30,0,0
2002-12-02,5800.0,5770.0,14720.0,0.14,-320,0,0
2002-12-03,5770.0,5800.0,12789.0,0.14,10,-10,0
2002-12-04,5800.0,6670.0,58456.0,0.16,0,0,0
2002-12-05,7670.0,7670.0,28087.0,0.18,7,-7,0
2002-12-06,8820.0,7200.0,189066.0,0.17,20000,-20000,0
2002-12-09,7090.0,6500.0,39270.0,0.15,0,0,0
2002-12-10,6150.0,6320.0,36860.0,0.15,10,-10,0
2002-12-11,6330.0,6120.0,40090.0,0.14,0,0,0
2002-12-12,6000.0,6000.0,23430.0,0.14,0,0,0
2002-12-13,5900.0,6900.0,85050.0,0.16,20000,0,0
2002-12-16,6900.0,6800.0,149260.0,0.16,-26000,0,0
2002-12-17,6940.0,7180.0,93250.0,0.17,-7900,900,0
2002-12-18,7070.0,6800.0,43181.0,0.16,2020,-10,0
2002-12-20,6590.0,6100.0,25570.0,0.14,-1000,0,0
2002-12-23,6100.0,6400.0,20110.0,0.15,-7260,0,0
2002-12-24,6130.0,6600.0,28039.0,0.16,1000,0,0
2002-12-26,6780.0,6400.0,5301.0,0.15,10,-10,0
2002-12-27,6200.0,6470.0,70400.0,0.15,5320,-120,0
2002-12-30,6250.0,6000.0,13870.0,0.14,-4570,0,0
2003-01-02,6460.0,6220.0,65610.0,6.16,42370,0,0
2003-01-03,6200.0,6400.0,21160.0,6.34,2080,0,0
2003-01-06,6450.0,7360.0,72550.0,7.29,21010,-10,0
2003-01-07,7210.0,7340.0,54740.0,7.27,2500,0,0
2003-01-08,7300.0,7510.0,15969.0,7.44,5000,0,0
2003-01-09,7790.0,7700.0,34080.0,7.63,4420,0,0
2003-01-10,7700.0,7300.0,144831.0,7.23,-3590,0,0
2003-01-13,7310.0,7410.0,4560.0,7.34,0,0,0
2003-01-14,7410.0,7340.0,7260.0,7.27,0,0,0
2003-01-15,7340.0,7170.0,9429.0,7.1,5100,0,0
2003-01-16,7100.0,7140.0,2380.0,7.07,0,0,0
2003-01-17,7020.0,6950.0,5620.0,6.88,0,0,0
2003-01-20,6500.0,6940.0,5750.0,6.87,0,0,0
2003-01-21,6630.0,6600.0,4450.0,6.54,0,0,0
2003-01-22,6500.0,6390.0,3970.0,6.33,-750,0,0
2003-01-23,6400.0,6540.0,4420.0,6.48,1010,-10,0
2003-01-24,6550.0,6290.0,2980.0,6.23,0,0,0
2003-01-27,6030.0,6100.0,1281.0,6.04,-280,0,0
2003-01-28,5850.0,6110.0,3239.0,6.05,-570,0,0
2003-01-29,6040.0,6200.0,1721.0,6.14,-500,0,0
2003-01-30,6020.0,6450.0,2900.0,6.39,-1720,0,0
2003-02-03,6230.0,6480.0,650.0,6.42,0,0,0
2003-02-04,6520.0,6850.0,5931.0,6.78,0,0,0
2003-02-05,6840.0,6700.0,1610.0,6.64,0,0,0
2003-02-06,6600.0,6490.0,820.0,6.43,30,-30,0
2003-02-07,6390.0,6440.0,840.0,6.38,0,0,0
2003-02-10,6600.0,6450.0,5340.0,6.39,4000,0,0
2003-02-11,6210.0,6250.0,3240.0,6.19,0,0,0
2003-02-12,6200.0,6500.0,3180.0,6.44,0,0,0
2003-02-13,6500.0,6400.0,1720.0,6.34,-550,0,0
2003-02-14,6160.0,6300.0,2970.0,6.24,-40,0,0
2003-02-17,6450.0,6480.0,1550.0,6.42,20,-20,0
2003-02-18,6350.0,6530.0,940.0,6.47,0,0,0
2003-02-19,6500.0,6290.0,2890.0,6.23,0,0,0
2003-02-20,6290.0,6480.0,2190.0,6.42,-1000,0,0
2003-02-21,6380.0,6270.0,4100.0,6.21,0,0,0
2003-02-24,6260.0,6300.0,3550.0,6.24,0,0,0
2003-02-25,6290.0,6200.0,4740.0,6.14,0,0,0
2003-02-26,6120.0,6150.0,2230.0,6.09,0,0,0
2003-02-27,6120.0,6330.0,2210.0,6.27,-1740,0,0
2003-02-28,6180.0,6210.0,510.0,6.15,0,0,0
2003-03-03,6250.0,6400.0,3630.0,6.34,0,0,0
2003-03-04,6300.0,6890.0,1430.0,6.82,0,0,0
2003-03-05,6790.0,6150.0,2490.0,6.09,900,-900,0
2003-03-06,6060.0,6300.0,4110.0,6.24,0,0,0
2003-03-07,6210.0,6200.0,1510.0,6.14,-190,-10,0
2003-03-10,6120.0,6090.0,1190.0,6.03,0,0,0
2003-03-11,6060.0,6000.0,1760.0,5.94,0,0,0
2003-03-12,5900.0,5910.0,810.0,5.85,0,0,0
2003-03-13,5950.0,5900.0,900.0,5.84,0,0,0
2003-03-14,6150.0,6000.0,1080.0,5.94,0,0,0
2003-03-17,5910.0,5510.0,4500.0,5.46,-790,0,0
2003-03-18,5780.0,6010.0,1020.0,5.95,0,0,0
2003-03-19,6010.0,6000.0,310.0,5.94,0,0,0
2003-03-20,6000.0,6390.0,1430.0,6.33,0,0,0
2003-03-21,6300.0,6110.0,990.0,6.05,0,0,0
2003-03-24,6120.0,6100.0,730.0,6.04,0,0,0
2003-03-25,6200.0,5990.0,1100.0,5.93,0,0,0
2003-03-26,5990.0,5970.0,310.0,5.91,0,0,0
2003-03-27,6000.0,6860.0,12820.0,6.79,0,0,0
2003-03-28,6950.0,7300.0,43640.0,7.23,0,0,0
2003-03-31,7080.0,6910.0,70950.0,6.84,-57000,0,0
2003-04-01,6800.0,6430.0,8590.0,6.37,-350,350,0
2003-04-02,6320.0,6450.0,9450.0,6.39,10,-10,0
2003-04-03,6520.0,6730.0,8590.0,6.67,10,-10,0
2003-04-04,6750.0,6540.0,5940.0,6.48,0,0,0
2003-04-07,6710.0,7520.0,22357.0,7.45,0,0,0
2003-04-08,8200.0,7490.0,97160.0,7.42,-1050,0,50
2003-04-09,7400.0,7200.0,16510.0,7.13,-1770,0,0
2003-04-10,7010.0,7250.0,10836.0,7.18,50,0,-50
2003-04-11,7100.0,7100.0,5930.0,7.03,10,-10,0
2003-04-14,7030.0,7250.0,6153.0,7.18,0,0,0
2003-04-15,7400.0,7450.0,7280.0,7.38,0,0,0
2003-04-16,7450.0,7500.0,8840.0,7.43,-1000,0,0
2003-04-17,7600.0,7670.0,10080.0,7.6,0,0,0
2003-04-18,7700.0,7520.0,4403.0,7.45,360,-360,0
2003-04-21,7290.0,7500.0,3120.0,7.43,0,0,0
2003-04-22,7340.0,7490.0,1660.0,7.42,10,-10,0
2003-04-23,7400.0,7540.0,3690.0,7.47,0,0,0
2003-04-24,7540.0,7600.0,10840.0,7.53,10,-10,0
2003-04-25,7390.0,7600.0,11380.0,7.53,0,0,0
2003-04-28,7320.0,7500.0,910.0,7.43,10,-10,0
2003-04-29,7500.0,7740.0,5500.0,7.67,20,-20,0
2003-04-30,8200.0,7900.0,7660.0,7.82,10,-10,0
2003-05-02,7640.0,7800.0,850.0,7.73,10,-10,0
2003-05-06,7680.0,8000.0,4620.0,7.92,0,0,0
2003-05-07,7860.0,8000.0,23260.0,7.92,0,0,0
2003-05-09,7720.0,8000.0,4700.0,7.92,0,0,0
2003-05-12,7950.0,7860.0,12070.0,7.78,0,0,0
2003-05-13,8200.0,7850.0,7420.0,7.78,0,0,0
2003-05-14,7800.0,7990.0,4700.0,7.91,0,0,0
2003-05-15,7750.0,7800.0,2440.0,7.73,0,0,0
2003-05-16,7900.0,7800.0,1160.0,7.73,0,0,0
2003-05-19,7800.0,7940.0,1410.0,7.86,0,0,0
2003-05-20,7900.0,7760.0,2410.0,7.69,0,0,0
2003-05-21,7890.0,7950.0,2990.0,7.87,-990,0,0
2003-05-22,7950.0,7820.0,1040.0,7.75,-780,0,0
2003-05-23,7800.0,7750.0,5240.0,7.68,-2000,0,0
2003-05-26,7800.0,7800.0,5460.0,7.73,-1990,-10,0
2003-05-27,7800.0,7800.0,1680.0,7.73,0,0,0
2003-05-28,7800.0,7770.0,4380.0,7.7,-710,0,0
2003-05-29,7890.0,7820.0,3270.0,7.75,-1350,0,0
2003-05-30,7920.0,7820.0,1580.0,7.75,-1570,0,0
2003-06-02,7950.0,7800.0,90.0,7.73,0,0,0
2003-06-03,7800.0,7750.0,4320.0,7.68,-850,0,0
2003-06-04,7760.0,7790.0,3930.0,7.71,0,0,0
2003-06-05,7660.0,7780.0,1460.0,7.71,0,0,0
2003-06-09,7530.0,7750.0,197.0,7.68,-3,-7,10
2003-06-10,7700.0,7750.0,900.0,7.68,0,0,0
2003-06-11,7660.0,7700.0,2480.0,7.63,-90,0,90
2003-06-12,7620.0,7710.0,2050.0,7.64,0,0,0
2003-06-13,7700.0,7900.0,2910.0,7.82,0,0,0
2003-06-16,7850.0,7640.0,2440.0,7.57,0,0,0
2003-06-17,7740.0,7850.0,3380.0,7.78,0,0,0
2003-06-18,7900.0,8000.0,17760.0,7.92,0,0,0
2003-06-19,8000.0,7800.0,7483.0,7.73,0,0,0
2003-06-20,7800.0,8100.0,2017.0,8.02,0,0,0
2003-06-23,8100.0,8180.0,1880.0,8.1,-370,370,0
2003-06-24,8010.0,8000.0,5820.0,7.92,0,0,0
2003-06-25,7750.0,7900.0,1530.0,7.82,0,0,0
2003-06-26,7950.0,8080.0,3340.0,8.0,0,0,0
2003-06-27,7920.0,8000.0,590.0,7.92,0,0,0
2003-06-30,8390.0,8090.0,1990.0,8.01,-10,10,0
2003-07-01,8090.0,8010.0,820.0,7.93,10,-10,0
2003-07-02,7950.0,7980.0,1450.0,7.9,20,-20,0
2003-07-03,7960.0,7950.0,2694.0,7.87,0,0,0
2003-07-04,7960.0,8100.0,1360.0,8.02,0,0,0
2003-07-07,8190.0,8090.0,4890.0,8.01,-10,10,0
2003-07-08,8000.0,8200.0,5460.0,8.12,0,0,0
2003-07-09,8280.0,8110.0,3840.0,8.03,0,0,0
2003-07-10,8060.0,8100.0,260.0,8.02,10,-10,0
2003-07-11,8200.0,8280.0,700.0,8.2,0,0,0
2003-07-14,8350.0,8460.0,5160.0,8.38,0,0,0
2003-07-15,8330.0,9720.0,18365.0,9.63,-145,-5,150
2003-07-16,9800.0,8800.0,18130.0,8.72,260,-10,-250
2003-07-18,9000.0,8600.0,6010.0,8.52,0,0,0
2003-07-21,8520.0,8400.0,4840.0,8.32,0,0,0
2003-07-22,8400.0,8650.0,2960.0,8.57,0,0,0
2003-07-23,8650.0,9400.0,5840.0,9.31,0,0,0
2003-07-24,9400.0,9420.0,6510.0,9.33,0,0,0
2003-07-25,9420.0,10800.0,41682.0,10.7,3650,-3650,0
2003-07-28,11000.0,12400.0,79532.0,12.28,40,-10,-30
2003-07-29,13250.0,13000.0,105798.0,12.88,-8160,8130,0
2003-07-30,12900.0,14950.0,96240.0,14.81,-11620,10220,0
2003-07-31,15150.0,15500.0,131720.0,15.35,-14750,13570,-60
2003-08-01,15250.0,15500.0,65841.0,15.35,-5940,8710,0
2003-08-04,15350.0,15100.0,54189.0,14.96,-23810,23810,0
2003-08-05,14700.0,17350.0,42495.0,17.18,-8914,8914,0
2003-08-06,18000.0,15950.0,114420.0,15.8,-2070,2450,0
2003-08-07,17000.0,16650.0,40910.0,16.49,-1770,1770,0
2003-08-08,16400.0,16000.0,47070.0,15.85,-21840,21840,0
2003-08-11,16000.0,16000.0,25176.0,15.85,-12810,12360,0
2003-08-12,15750.0,16000.0,54820.0,15.85,-18040,18030,0
2003-08-13,16000.0,16500.0,23870.0,16.34,-6310,3760,0
2003-08-14,16550.0,16600.0,17646.0,16.44,-5580,4720,0
2003-08-18,16900.0,17400.0,31022.0,17.23,150,1430,0
2003-08-19,17800.0,17000.0,12232.0,16.84,20,-20,0
2003-08-20,16500.0,16900.0,17090.0,16.74,-3760,6520,30
2003-08-21,16700.0,16900.0,9380.0,16.74,-140,140,0
2003-08-22,17100.0,17650.0,44951.0,17.48,530,0,-30
2003-08-25,17950.0,19700.0,18494.0,19.51,0,0,0
2003-08-26,20800.0,19450.0,35660.0,19.26,0,0,0
2003-08-27,20400.0,18750.0,31220.0,18.57,20,-20,0
2003-08-28,18800.0,19000.0,31339.0,18.82,-5509,5509,0
2003-08-29,18550.0,18800.0,14190.0,18.62,-5110,0,0
2003-09-01,18700.0,19100.0,13180.0,18.92,-1310,0,0
2003-09-02,18950.0,19500.0,5940.0,19.31,-650,0,0
2003-09-03,19500.0,20700.0,42450.0,20.5,40,-10,-30
2003-09-04,20250.0,20250.0,13690.0,20.06,-4500,0,0
2003-09-05,19900.0,20450.0,9130.0,20.25,-3490,-10,0
2003-09-08,20500.0,20500.0,5900.0,20.3,-2340,-10,0
2003-09-09,20150.0,21150.0,9620.0,20.95,-2781,-19,0
2003-09-15,20600.0,21200.0,6500.0,21.0,-2200,0,0
2003-09-16,21300.0,21300.0,6370.0,21.1,-3000,0,0
2003-09-17,21250.0,21250.0,5810.0,21.05,-2000,0,0
2003-09-18,20700.0,21200.0,5840.0,21.0,-2260,0,0
2003-09-19,21200.0,21200.0,4000.0,21.0,-1000,0,0
2003-09-22,21100.0,21200.0,14190.0,21.0,-4500,0,0
2003-09-23,20700.0,20800.0,10140.0,20.6,-3500,0,0
2003-09-24,21300.0,21300.0,7510.0,21.1,-4570,4570,0
2003-09-25,20700.0,21000.0,5650.0,20.8,-3210,3210,0
2003-09-26,21000.0,20300.0,6860.0,20.11,-2820,2820,0
2003-09-29,20900.0,20800.0,17540.0,20.6,-15340,15340,0
2003-09-30,20650.0,21200.0,15800.0,21.0,-12370,12370,0
2003-10-01,20300.0,21500.0,9410.0,21.29,-9090,9090,0
2003-10-02,21900.0,21800.0,1920.0,21.59,-1410,1410,0
2003-10-06,21800.0,21700.0,16250.0,21.49,-11680,11680,0
2003-10-07,21400.0,21900.0,6440.0,21.69,-5930,5930,0
2003-10-08,21550.0,21900.0,15700.0,21.69,-13910,13910,0
2003-10-09,21600.0,22200.0,4570.0,21.99,-2910,2910,0
2003-10-10,22200.0,22400.0,5110.0,22.19,-3540,3540,0
2003-10-13,22200.0,22500.0,2856.0,22.28,-194,194,0
2003-10-14,22000.0,22400.0,18270.0,22.19,-14820,14820,0
2003-10-15,21800.0,22400.0,16870.0,22.19,-15770,15770,0
2003-10-16,22500.0,22300.0,3563.0,22.09,-1690,2090,-400
2003-10-17,22000.0,22000.0,35500.0,21.79,-1000,-32150,0
2003-10-20,21900.0,21800.0,4710.0,21.59,-3500,0,0
2003-10-21,21500.0,21000.0,5871.0,20.8,-2170,-30,0
2003-10-22,20650.0,19800.0,35730.0,19.61,-7290,0,0
2003-10-23,18850.0,19600.0,1250.0,19.41,-680,0,0
2003-10-24,19100.0,20000.0,6720.0,19.81,-200,0,0
2003-10-27,19750.0,20500.0,5871.0,20.3,-700,0,0
2003-10-28,20400.0,20500.0,4660.0,20.3,-800,0,0
2003-10-29,20100.0,20900.0,4820.0,20.7,-700,0,0
2003-10-30,21350.0,20600.0,1920.0,20.4,-300,0,0
2003-10-31,21350.0,21450.0,9130.0,21.24,-600,0,0
2003-11-03,21800.0,21800.0,4160.0,21.59,-500,0,0
2003-11-04,21800.0,24000.0,25740.0,23.77,-200,0,0
2003-11-05,24400.0,24000.0,3890.0,23.77,-592,-8,0
2003-11-06,24500.0,23950.0,1490.0,23.72,-600,0,0
2003-11-07,21800.0,23250.0,8780.0,23.03,-4100,0,0
2003-11-10,22750.0,22200.0,7830.0,21.99,-2250,-20,0
2003-11-11,22100.0,24000.0,12210.0,23.77,-5470,0,0
2003-11-12,24000.0,24800.0,8720.0,24.56,-6320,-10,0
2003-11-13,24900.0,24800.0,9160.0,24.56,-7180,0,0
2003-11-14,24050.0,24400.0,11360.0,24.17,-7010,0,0
2003-11-17,23950.0,23000.0,18590.0,22.78,-8560,0,0
2003-11-18,22550.0,22500.0,2120.0,22.28,0,0,0
2003-11-19,22100.0,21000.0,4884.0,20.8,4,-4,0
2003-11-20,21900.0,21600.0,460.0,21.39,0,0,0
2003-11-21,21900.0,22900.0,1680.0,22.68,-1000,0,0
2003-11-24,22900.0,22450.0,1280.0,22.23,0,0,0
2003-11-25,22000.0,22400.0,480.0,22.19,10,-10,0
2003-11-26,21650.0,21900.0,5020.0,21.69,-1000,0,0
2003-11-27,22200.0,22400.0,20.0,22.19,0,0,0
2003-11-28,22400.0,22400.0,760.0,22.19,0,0,0
2003-12-01,21500.0,22250.0,910.0,22.04,10,-10,0
2003-12-02,21600.0,21800.0,4280.0,21.59,-2590,0,0
2003-12-03,21450.0,21500.0,2530.0,21.29,-1950,-10,0
