Symbol,아이에스동서_시가(원),아이에스동서_종가(원),아이에스동서_거래량(주),아이에스동서_PER(IFRS-연결),아이에스동서_순매수수량(개인)(주),아이에스동서_순매수수량(기관계)(주),아이에스동서_순매수수량(외국인계)(주)
2006-03-03,24950.0,22750.0,288168.0,29.41,2230,-20,-2210
2006-03-06,23150.0,22500.0,149928.0,29.09,-16040,21170,-5250
2006-03-07,22200.0,21800.0,110025.0,28.18,1705,-5,-1630
2006-03-08,21350.0,21750.0,112710.0,28.12,-10970,15000,-3890
2006-03-09,21650.0,21750.0,70689.0,28.12,-7590,5730,1850
2006-03-10,21650.0,22100.0,64376.0,28.57,-3560,2370,1110
2006-03-13,22000.0,22100.0,66453.0,28.57,-10617,11997,-1380
2006-03-14,22150.0,22150.0,81462.0,28.63,1710,10,-1720
2006-03-15,22450.0,22250.0,48622.0,28.76,840,-50,-790
2006-03-16,22000.0,21850.0,64320.0,28.25,-1260,3950,-2690
2006-03-17,21750.0,22000.0,41888.0,28.44,-14230,14250,390
2006-03-20,22050.0,22000.0,48600.0,28.44,-2420,20,1900
2006-03-21,22100.0,21750.0,43780.0,28.12,-3810,3490,320
2006-03-22,21650.0,21750.0,74010.0,28.12,-19950,22560,-2610
2006-03-23,21750.0,21350.0,36526.0,27.6,-2360,2360,0
2006-03-24,21150.0,20800.0,64127.0,26.89,-9740,9640,100
2006-03-27,20750.0,21500.0,57310.0,27.79,-16190,15860,330
2006-03-28,21350.0,21000.0,30306.0,27.15,1930,400,-330
2006-03-29,20850.0,20350.0,70297.0,26.31,23800,4000,200
2006-03-30,20500.0,20550.0,51224.0,26.56,5280,-5280,0
2006-03-31,20550.0,20750.0,53805.0,26.82,-16100,15950,150
2006-04-03,21200.0,21350.0,56051.0,27.6,-1730,-70,1760
2006-04-04,21500.0,21050.0,43250.0,27.21,5960,-6970,1010
2006-04-05,21200.0,21400.0,51646.0,27.66,7720,-8010,330
2006-04-06,21700.0,22300.0,269472.0,28.83,24040,-23630,-450
2006-04-07,22600.0,21650.0,113512.0,27.99,29910,-29650,-260
2006-04-10,21200.0,21500.0,58604.0,27.79,-10330,9090,540
2006-04-11,21500.0,21300.0,52737.0,27.53,-1060,3890,-3080
2006-04-12,21200.0,21900.0,142190.0,28.31,-1110,210,900
2006-04-13,22350.0,23000.0,186631.0,29.73,6730,-9420,2010
2006-04-14,23500.0,22950.0,79091.0,29.67,70,190,-500
2006-04-17,22950.0,22750.0,62131.0,29.41,1561,-851,-530
2006-04-18,22550.0,22800.0,73009.0,29.47,-1100,-1950,2250
2006-04-19,23150.0,23050.0,80418.0,29.8,-16380,16740,-80
2006-04-20,23000.0,24100.0,303724.0,31.15,14550,-590,-1940
2006-04-21,24200.0,24450.0,138229.0,31.61,7440,1630,-4800
2006-04-24,24100.0,26200.0,278438.0,33.87,19351,-2031,14980
2006-04-25,26600.0,25500.0,400760.0,32.96,74710,-52480,0
2006-04-26,25300.0,24400.0,179872.0,31.54,460,-10,250
2006-04-27,24250.0,27000.0,442498.0,34.9,31640,-31220,-420
2006-04-28,26700.0,26400.0,257609.0,34.13,28360,-15440,520
2006-05-02,26500.0,27150.0,168258.0,35.1,9400,750,-90
2006-05-03,27200.0,25500.0,173370.0,32.96,130,200,-400
2006-05-04,25300.0,25550.0,112167.0,33.03,-5080,500,4580
2006-05-08,25700.0,24850.0,86025.0,32.12,460,390,-850
2006-05-09,24700.0,25700.0,119008.0,33.22,-34510,24400,11280
2006-05-10,25600.0,26150.0,112290.0,33.8,-8590,13990,-6490
2006-05-11,26150.0,26000.0,55782.0,33.61,760,-10,350
2006-05-12,26000.0,25050.0,88235.0,32.38,-3550,4000,300
2006-05-15,24800.0,24400.0,83112.0,31.54,-13313,15013,-700
2006-05-16,24400.0,23200.0,95646.0,29.99,160,1930,-2040
2006-05-17,23200.0,23400.0,57925.0,30.25,490,-500,0
2006-05-18,22400.0,22600.0,89661.0,29.21,-31381,31381,0
2006-05-19,22250.0,23700.0,72806.0,30.64,-30499,30469,110
2006-05-22,23400.0,23200.0,51030.0,29.99,-19890,0,-110
2006-05-23,22600.0,23000.0,43977.0,29.73,-13040,11550,1490
2006-05-24,22800.0,23400.0,42725.0,30.25,-15000,15000,0
2006-05-25,23050.0,22400.0,31149.0,28.96,-100,0,100
2006-05-26,22400.0,22300.0,36976.0,28.83,-4800,5000,-200
2006-05-29,23000.0,23150.0,49880.0,29.93,-13150,-10,13160
2006-05-30,23450.0,22900.0,30419.0,29.6,-1110,4110,-2300
2006-06-01,23000.0,22550.0,33021.0,29.15,-4150,2110,1540
2006-06-02,22650.0,22800.0,45943.0,29.47,-18500,20000,-1500
2006-06-05,23000.0,22550.0,34560.0,29.15,-8070,6240,2330
2006-06-07,22000.0,22500.0,43624.0,29.09,-14580,10690,3890
2006-06-08,22250.0,20800.0,67871.0,26.89,6090,-1000,-5090
2006-06-09,21100.0,21350.0,43831.0,27.6,-1870,3360,-1490
2006-06-12,21100.0,21100.0,30050.0,27.28,-5910,2970,2940
2006-06-13,20900.0,20600.0,36420.0,26.63,570,760,-1330
2006-06-14,20300.0,21050.0,20600.0,27.21,-4540,3960,520
2006-06-15,21400.0,20650.0,21810.0,26.69,2010,-1600,-410
2006-06-16,21100.0,21400.0,38440.0,27.66,-3750,1900,1820
2006-06-19,21000.0,20850.0,20219.0,26.95,4420,-1180,-3240
2006-06-20,20850.0,20650.0,20515.0,26.69,2470,-150,-2230
2006-06-21,20800.0,20400.0,26350.0,26.37,4020,50,-4070
2006-06-22,20850.0,20400.0,25034.0,26.37,-4800,3100,1550
2006-06-23,20200.0,20000.0,56887.0,25.85,-14680,16230,-1550
2006-06-26,20050.0,19350.0,72840.0,25.01,-15630,15630,0
2006-06-27,19550.0,18900.0,69970.0,24.43,-7190,7190,0
2006-06-28,18350.0,18600.0,34543.0,24.04,-1720,1830,10
2006-06-29,18850.0,19250.0,35020.0,24.89,-8210,8000,30
2006-06-30,19450.0,20400.0,122764.0,26.37,-5490,990,4500
2006-07-03,20600.0,21000.0,60089.0,27.15,4750,-970,-3780
2006-07-04,21000.0,20350.0,24364.0,26.31,-2190,-780,3000
2006-07-05,19900.0,19600.0,65661.0,25.34,-4510,8300,-3790
2006-07-06,19500.0,19450.0,26731.0,25.14,-5760,3540,4040
2006-07-07,20000.0,19500.0,25592.0,25.21,-1160,6190,-3790
2006-07-10,19500.0,19850.0,18103.0,25.66,-9510,7130,2360
2006-07-11,19700.0,19850.0,15840.0,25.66,-5750,4020,1730
2006-07-12,19950.0,19750.0,15877.0,25.53,-2970,1110,1860
2006-07-13,19650.0,21700.0,260449.0,28.05,-580,-680,-990
2006-07-14,21500.0,21000.0,65886.0,27.15,2450,-1630,-430
2006-07-18,21100.0,19600.0,82176.0,25.34,-1730,40,3570
2006-07-19,19450.0,19950.0,61581.0,25.79,-5290,9940,-4630
2006-07-20,20300.0,20200.0,28241.0,26.11,-6610,5310,260
2006-07-21,19650.0,19700.0,21400.0,25.47,-1990,1260,810
2006-07-24,19700.0,20450.0,32280.0,26.44,-3280,-390,4950
2006-07-25,21250.0,20700.0,19972.0,26.76,-9,2079,-920
2006-07-26,20500.0,20400.0,19070.0,26.37,190,-220,30
2006-07-27,20500.0,20900.0,33850.0,27.02,-10050,8210,1760
2006-07-28,20650.0,20800.0,18690.0,26.89,-1890,2010,-120
2006-07-31,20850.0,20600.0,21480.0,26.63,3870,1540,-5410
2006-08-01,20600.0,20150.0,18671.0,26.05,80,1210,-1310
2006-08-02,20000.0,20100.0,15960.0,25.98,-20,480,540
2006-08-03,20300.0,19850.0,13835.0,25.66,2115,-845,-1270
2006-08-04,20050.0,20400.0,20550.0,26.37,-1090,1100,-10
2006-08-07,20300.0,19900.0,11300.0,25.72,2260,-2250,-10
2006-08-08,19800.0,20200.0,12150.0,26.11,-3170,3170,0
2006-08-09,20000.0,20300.0,13460.0,26.24,-1250,200,1010
2006-08-10,20100.0,20000.0,15950.0,25.85,2600,-1870,-730
2006-08-11,20200.0,20300.0,14460.0,26.24,-2090,1840,250
2006-08-14,20000.0,19800.0,15470.0,25.59,-450,650,-230
2006-08-16,19900.0,19850.0,14010.0,25.66,-1090,1040,50
2006-08-17,20000.0,19850.0,13050.0,25.66,-1140,140,390
2006-08-18,19850.0,19750.0,18470.0,25.53,-910,230,680
2006-08-21,19800.0,19550.0,20250.0,25.27,3850,-2440,-1410
2006-08-22,19550.0,19550.0,13395.0,25.27,-2180,2180,0
2006-08-23,19450.0,19450.0,20265.0,25.14,-3400,3700,-300
2006-08-24,19350.0,19400.0,14451.0,25.08,1080,-1080,0
2006-08-25,19300.0,19600.0,12880.0,25.34,-3020,2620,400
2006-08-28,19750.0,19350.0,11677.0,25.01,190,-90,-100
2006-08-29,19350.0,19500.0,19913.0,25.21,-1170,310,860
2006-08-30,19350.0,19500.0,21862.0,25.21,-1770,1590,180
2006-08-31,19700.0,20000.0,114190.0,25.85,36990,-31620,1220
2006-09-01,20100.0,20400.0,39875.0,26.37,1670,-3090,1400
2006-09-04,20600.0,20200.0,36860.0,26.11,120,10,-130
2006-09-05,20200.0,20800.0,56636.0,26.89,-2355,1895,1460
2006-09-06,20500.0,20500.0,57475.0,26.5,11860,-5880,170
2006-09-07,20300.0,20750.0,41013.0,26.82,2490,-2250,-240
2006-09-08,20750.0,20650.0,42770.0,26.69,4670,-4580,-150
2006-09-11,20500.0,20350.0,37510.0,26.31,1790,-610,-1150
2006-09-12,20400.0,20000.0,18910.0,25.85,1640,-310,-1320
2006-09-13,20100.0,20100.0,16600.0,25.98,-1180,880,770
2006-09-14,20050.0,19800.0,45447.0,25.59,-1650,1890,-710
2006-09-15,19800.0,20000.0,13477.0,25.85,280,-350,730
2006-09-18,19900.0,20350.0,27330.0,26.31,-4840,1350,3490
2006-09-19,20300.0,21200.0,77703.0,27.41,4330,-3200,-130
2006-09-20,21450.0,20700.0,33409.0,26.76,-1560,4670,-2670
2006-09-21,20900.0,20850.0,34720.0,26.95,3020,-1170,-1940
2006-09-22,20650.0,20300.0,23791.0,26.24,3970,-910,-3050
2006-09-25,20300.0,20050.0,21359.0,25.92,731,-611,-120
2006-09-26,20150.0,19900.0,20760.0,25.72,2200,-860,-1300
2006-09-27,20000.0,20050.0,19990.0,25.92,480,-730,-40
2006-09-28,20100.0,20150.0,10761.0,26.05,-330,150,180
2006-09-29,20150.0,20200.0,23258.0,26.11,209,-159,-50
2006-10-02,20250.0,19900.0,20930.0,25.72,2190,-1810,-380
2006-10-04,19850.0,19500.0,36671.0,25.21,4630,-410,-4710
2006-10-09,19550.0,18750.0,46669.0,24.24,-12159,3310,8959
2006-10-10,18700.0,18500.0,20729.0,23.92,-40,40,0
2006-10-11,18500.0,18600.0,18401.0,24.04,-1160,-2850,4000
2006-10-12,18500.0,18650.0,16870.0,24.11,2930,-3910,980
2006-10-13,18800.0,18750.0,16200.0,24.24,1850,-2790,1220
2006-10-16,18800.0,18850.0,13650.0,24.37,-2830,150,2680
2006-10-17,18900.0,18600.0,20209.0,24.04,1840,-110,-1730
2006-10-18,18500.0,18450.0,26950.0,23.85,3590,-1660,-1930
2006-10-19,18450.0,18200.0,22510.0,23.53,4190,-2050,-140
2006-10-20,18250.0,18400.0,11462.0,23.79,-745,215,530
2006-10-23,18400.0,18400.0,15910.0,23.79,3200,-3270,70
2006-10-24,18550.0,18950.0,32851.0,24.5,3070,-8580,5520
2006-10-25,19050.0,18700.0,19292.0,24.17,3232,-3372,140
2006-10-26,18750.0,18550.0,14400.0,23.98,2530,-2910,380
2006-10-27,18550.0,18400.0,10740.0,23.79,-490,240,250
2006-10-30,18400.0,18300.0,9720.0,23.66,-190,-20,210
2006-10-31,18300.0,18400.0,9657.0,23.79,-890,10,880
2006-11-01,18550.0,18800.0,21200.0,24.3,-150,-2760,2910
2006-11-02,18800.0,18600.0,14317.0,24.04,-440,150,290
2006-11-03,18600.0,18850.0,17991.0,24.37,-6660,5290,1370
2006-11-06,18800.0,19250.0,28739.0,24.89,3820,-5290,1270
2006-11-07,19250.0,19300.0,33781.0,24.95,3690,-2690,0
2006-11-08,19450.0,18900.0,15880.0,24.43,2050,-2020,170
2006-11-09,19100.0,18850.0,16614.0,24.37,90,-190,560
2006-11-10,18550.0,18850.0,21012.0,24.37,-10,-950,960
2006-11-13,18700.0,18800.0,9758.0,24.3,2510,-2730,220
2006-11-14,18850.0,19200.0,30129.0,24.82,3551,-8531,8980
2006-11-15,19250.0,19200.0,18340.0,24.82,1100,-5260,4160
2006-11-16,19250.0,19900.0,65731.0,25.72,8350,-10180,1830
2006-11-17,20200.0,19650.0,28151.0,25.4,4880,-4880,0
2006-11-20,19650.0,19650.0,21925.0,25.4,2670,-2830,160
2006-11-21,19700.0,19650.0,15571.0,25.4,1990,-1850,-140
2006-11-22,19650.0,19400.0,20880.0,25.08,-540,540,0
2006-11-23,19400.0,19000.0,21850.0,24.56,-210,-190,380
2006-11-24,19150.0,19150.0,13897.0,24.76,-690,470,180
2006-11-27,19200.0,19350.0,10060.0,25.01,-240,250,-10
2006-11-28,19350.0,19000.0,13025.0,24.56,1170,-650,-520
2006-11-29,19000.0,19100.0,12501.0,24.69,-840,450,350
2006-11-30,19150.0,19350.0,24552.0,25.01,150,-290,890
2006-12-01,19600.0,20050.0,68421.0,25.92,7350,-7150,-10
2006-12-04,20050.0,20150.0,43229.0,26.05,1441,99,-560
2006-12-05,20100.0,20250.0,31029.0,26.18,350,-60,-110
2006-12-06,20350.0,20100.0,28971.0,25.98,-50,40,270
2006-12-07,19900.0,19800.0,26434.0,25.59,2220,-40,100
2006-12-08,19600.0,19300.0,22318.0,24.95,2870,-3030,160
2006-12-11,19400.0,19200.0,15870.0,24.82,6140,-6150,10
2006-12-12,19200.0,19350.0,21909.0,25.01,4570,-3170,-1160
2006-12-13,19100.0,19250.0,37790.0,24.89,9800,-8240,-1560
2006-12-14,19500.0,20000.0,71598.0,25.85,11228,-20878,9610
2006-12-15,20000.0,19800.0,37988.0,25.59,10475,-10495,60
2006-12-18,19850.0,20300.0,85562.0,26.24,29450,-22630,11400
2006-12-19,20300.0,20100.0,94955.0,25.98,32369,-30809,1140
2006-12-20,20250.0,19950.0,60190.0,25.79,16230,-16650,400
2006-12-21,19700.0,19950.0,49300.0,25.79,7590,-8370,1460
2006-12-22,20000.0,19950.0,76197.0,25.79,18500,-19500,1020
2006-12-26,20300.0,20700.0,243351.0,26.76,62560,-58340,-2180
2006-12-27,19900.0,19000.0,109252.0,24.56,12370,-8150,-4220
2006-12-28,18900.0,18850.0,34430.0,24.37,-5840,-80,5920
2007-01-02,18800.0,18300.0,49946.0,21.19,598,-1118,540
2007-01-03,18450.0,18100.0,32018.0,20.96,2440,-1200,-1230
2007-01-04,18100.0,17800.0,40419.0,20.61,-1130,1580,-450
2007-01-05,18000.0,17750.0,31977.0,20.55,-9390,3340,6050
2007-01-08,17400.0,17500.0,23188.0,20.26,-5600,5600,0
2007-01-09,17800.0,17700.0,24138.0,20.49,-4010,3960,0
2007-01-10,17600.0,17350.0,19544.0,20.09,-4420,4890,-470
2007-01-11,17300.0,17450.0,20881.0,20.2,-100,800,-40
2007-01-12,17450.0,17200.0,26250.0,19.91,-560,510,50
2007-01-15,17200.0,16900.0,42372.0,19.57,-2220,2080,160
2007-01-16,16800.0,16700.0,36490.0,19.34,-670,200,470
2007-01-17,16850.0,16300.0,51496.0,18.87,840,-400,-440
2007-01-18,16400.0,16000.0,33048.0,18.53,-9523,9043,480
2007-01-19,16100.0,15250.0,75850.0,17.66,-4790,4230,600
2007-01-22,15450.0,15250.0,35736.0,17.66,-8730,7930,790
2007-01-23,15000.0,15050.0,25880.0,17.43,-1650,30,1620
2007-01-24,15100.0,15500.0,30601.0,17.95,-5059,4249,810
2007-01-25,15850.0,16300.0,49581.0,18.87,-7150,6960,190
2007-01-26,15950.0,15850.0,19209.0,18.35,2681,-1341,-1080
2007-01-29,15850.0,15600.0,20524.0,18.06,-110,120,-10
2007-01-30,15650.0,15550.0,17706.0,18.01,-60,90,-90
2007-01-31,15250.0,15400.0,35800.0,17.83,-12750,12660,150
2007-02-01,15700.0,15600.0,13572.0,18.06,-6218,5988,430
2007-02-02,15400.0,15800.0,21731.0,18.29,-10049,8769,1360
2007-02-05,15800.0,15900.0,15290.0,18.41,1670,-4100,2470
2007-02-06,15800.0,15800.0,14870.0,18.29,-5790,4950,790
2007-02-07,16000.0,16300.0,24579.0,18.87,-950,1030,-100
2007-02-08,16200.0,16500.0,19282.0,19.11,-3378,2168,1130
2007-02-09,16550.0,16200.0,10900.0,18.76,-360,840,0
2007-02-12,16050.0,16050.0,9530.0,18.58,-1030,990,120
2007-02-13,16050.0,16000.0,13838.0,18.53,-7130,7210,0
2007-02-14,16150.0,16150.0,17230.0,18.7,-4510,870,3520
2007-02-15,16350.0,16100.0,19000.0,18.64,-2960,2800,160
2007-02-16,16050.0,16200.0,18070.0,18.76,-2140,2310,-130
2007-02-20,16400.0,16650.0,28458.0,19.28,-8610,-610,9220
2007-02-21,16850.0,17000.0,66911.0,19.68,-190,-290,580
2007-02-22,17000.0,16800.0,17200.0,19.45,-3750,4270,-260
2007-02-23,16950.0,16950.0,17580.0,19.63,-1000,860,130
2007-02-26,16600.0,16800.0,22270.0,19.45,4930,-4890,-40
2007-02-27,16600.0,16700.0,16851.0,19.34,-4500,6060,-1520
2007-02-28,16300.0,16050.0,31273.0,18.58,-4740,7150,-2320
2007-03-02,15900.0,16200.0,17840.0,18.76,-2510,2530,0
2007-03-05,16150.0,16050.0,9270.0,18.58,1750,870,-2620
2007-03-06,15850.0,16350.0,21098.0,18.93,-5620,5930,-310
2007-03-07,16250.0,16200.0,7252.0,18.76,328,-378,50
2007-03-08,16150.0,16450.0,15461.0,19.05,-5670,7180,-1510
2007-03-09,16350.0,16300.0,8920.0,18.87,1160,-1220,60
2007-03-12,16200.0,16350.0,12612.0,18.93,-2370,2610,-240
2007-03-13,16350.0,16600.0,21300.0,19.22,-1130,850,280
2007-03-14,16200.0,16400.0,16349.0,18.99,-4700,4780,-80
2007-03-15,16400.0,16600.0,33994.0,19.22,-2190,2400,-210
2007-03-16,16700.0,16500.0,11680.0,19.11,2940,-2990,50
2007-03-19,16400.0,16400.0,43680.0,18.99,910,-1890,980
2007-03-20,16450.0,16300.0,21590.0,18.87,2470,-3000,530
2007-03-21,16250.0,16000.0,39811.0,18.53,6370,-4960,-1410
2007-03-22,16000.0,15900.0,18317.0,18.41,-70,70,0
2007-03-23,15900.0,15800.0,21571.0,18.29,4740,-7800,3060
2007-03-26,15800.0,15800.0,11072.0,18.29,2340,-2370,30
2007-03-27,15800.0,15850.0,18682.0,18.35,636,-1966,1330
2007-03-28,15900.0,15750.0,19015.0,18.24,6105,-6435,330
2007-03-29,15800.0,15750.0,15791.0,18.24,1970,-2600,630
2007-03-30,15750.0,15800.0,16261.0,18.29,1560,-3040,1480
2007-04-02,15750.0,15800.0,13590.0,18.29,250,-360,110
2007-04-03,15950.0,15650.0,15530.0,18.12,1160,-1330,170
2007-04-04,15700.0,15950.0,20067.0,18.47,3230,-3520,340
2007-04-05,15950.0,15800.0,7951.0,18.29,450,-550,100
2007-04-06,15800.0,15800.0,16050.0,18.29,2650,-2830,180
2007-04-09,15750.0,16150.0,37900.0,18.7,-570,-130,700
2007-04-10,16250.0,16000.0,26941.0,18.53,2860,-3070,210
2007-04-11,16100.0,16000.0,28753.0,18.53,8060,-8060,0
2007-04-12,16000.0,16000.0,23782.0,18.53,3290,-4070,800
2007-04-13,16050.0,16050.0,29268.0,18.58,5350,-6810,1460
2007-04-16,16100.0,16850.0,72878.0,19.51,220,-400,180
2007-04-17,16950.0,16800.0,57160.0,19.45,2910,-2480,-820
2007-04-18,16850.0,16700.0,28280.0,19.34,630,-2720,790
2007-04-19,16650.0,16500.0,28711.0,19.11,4400,-3960,-440
2007-04-20,16450.0,16650.0,23010.0,19.28,-2800,160,440
2007-04-23,16700.0,16650.0,35382.0,19.28,-1350,-2610,3960
2007-04-24,16500.0,16350.0,33170.0,18.93,-4930,-2830,0
2007-04-25,16300.0,16200.0,47081.0,18.76,13200,-13140,-60
2007-04-26,16200.0,15800.0,37142.0,18.29,9970,-9760,-210
2007-04-27,15800.0,15750.0,23860.0,18.24,810,-3380,2570
2007-04-30,15700.0,15950.0,15293.0,18.47,-2100,-760,-80
2007-05-02,15800.0,15700.0,29010.0,18.18,6880,-14210,270
2007-05-03,15850.0,15750.0,19742.0,18.24,9520,-10380,860
2007-05-04,15900.0,15800.0,19250.0,18.29,50,10,0
2007-05-07,15850.0,15800.0,30370.0,18.29,9080,-10000,920
2007-05-08,15800.0,15650.0,33530.0,18.12,11910,-8670,-3240
2007-05-09,15650.0,15450.0,46757.0,17.89,12027,-12907,-1020
2007-05-10,15450.0,15300.0,30569.0,17.72,-230,-7740,-30
2007-05-11,15400.0,15150.0,39880.0,17.54,13080,-12690,-390
2007-05-14,15300.0,15050.0,33197.0,17.43,10240,-10010,-230
2007-05-15,15150.0,15200.0,25549.0,17.6,1270,-4500,-480
2007-05-16,15300.0,15200.0,19690.0,17.6,2970,-3680,-580
2007-05-17,15250.0,15500.0,29665.0,17.95,4700,-7500,2800
2007-05-18,15500.0,15550.0,22084.0,18.01,6830,-7510,680
2007-05-21,15500.0,15800.0,50269.0,18.29,150,0,-150
2007-05-22,16050.0,15900.0,35320.0,18.41,-1000,490,510
2007-05-23,16050.0,16200.0,37021.0,18.76,-1300,0,1300
2007-05-25,16100.0,16600.0,47260.0,19.22,-1170,0,-530
2007-05-28,16700.0,16300.0,50302.0,18.87,-1370,1400,-30
2007-05-29,16200.0,16100.0,42751.0,18.64,-1930,-190,120
2007-05-30,16250.0,15850.0,31171.0,18.35,-890,-250,140
2007-05-31,16000.0,16800.0,98061.0,19.45,-13420,1110,310
2007-06-01,16850.0,16700.0,77180.0,19.34,1860,-800,-1060
2007-06-04,16800.0,16300.0,56790.0,18.87,2640,-20,-2620
2007-06-05,16350.0,18700.0,329483.0,21.65,7730,-11580,-1150
2007-06-07,19000.0,19500.0,555562.0,22.58,36550,-43140,16690
2007-06-08,19200.0,18700.0,213352.0,21.65,7090,-320,-2970
2007-06-11,19000.0,19250.0,101280.0,22.29,4930,790,-5720
2007-06-12,19250.0,18650.0,83127.0,21.59,6020,1350,-7310
2007-06-13,18200.0,18400.0,87860.0,21.31,-8735,2725,5620
2007-06-14,18400.0,19600.0,262925.0,22.69,8960,1850,-10810
2007-06-15,19850.0,19850.0,93532.0,22.98,80,140,280
2007-06-18,20200.0,19600.0,90579.0,22.69,8870,-2910,40
2007-06-19,19650.0,18750.0,93344.0,21.71,-2726,-2384,5170
2007-06-20,18800.0,18900.0,91646.0,21.88,3491,-161,2670
2007-06-21,19000.0,19000.0,49102.0,22.0,-340,1050,-710
2007-06-22,18900.0,18050.0,73919.0,20.9,-3590,-780,4370
2007-06-25,17950.0,17400.0,63963.0,20.15,-4780,430,3950
2007-06-26,17600.0,17400.0,38717.0,20.15,-1020,260,760
2007-06-27,17400.0,17400.0,36452.0,20.15,-18160,-700,18860
2007-06-28,17400.0,17600.0,23068.0,20.38,-1610,-80,1690
2007-06-29,17650.0,17500.0,33893.0,20.26,-5500,5100,400
2007-07-02,17700.0,17850.0,36224.0,20.67,-4170,3960,210
2007-07-03,18200.0,18200.0,29598.0,21.07,-5700,5410,290
2007-07-04,18200.0,18000.0,69690.0,20.84,2410,-130,-2280
2007-07-05,18000.0,17500.0,67648.0,20.26,-2780,2670,110
2007-07-06,17650.0,17600.0,24490.0,20.38,-1830,770,1060
2007-07-09,17850.0,17750.0,46930.0,20.55,380,280,-660
2007-07-10,18000.0,17700.0,37763.0,20.49,-4020,-1860,5880
2007-07-11,17650.0,17400.0,41650.0,20.15,2850,-1890,-960
2007-07-12,17400.0,17350.0,35533.0,20.09,9330,-9170,-120
2007-07-13,17600.0,17450.0,46660.0,20.2,5020,-5650,-330
2007-07-16,17600.0,17500.0,72294.0,20.26,-2856,2256,300
2007-07-18,17600.0,17850.0,68907.0,20.67,-3600,520,2820
2007-07-19,18000.0,19600.0,216791.0,22.69,-18490,21270,-2920
2007-07-20,19550.0,19150.0,137653.0,22.17,-2540,6730,-4190
2007-07-23,19100.0,20000.0,157042.0,23.16,-26140,22040,-4400
2007-07-24,20400.0,21100.0,175101.0,24.43,-15320,20930,-5730
2007-07-25,20850.0,21600.0,176392.0,25.01,-12180,15310,-3800
2007-07-26,21900.0,20750.0,104724.0,24.03,-15207,7657,950
2007-07-27,20050.0,18900.0,84280.0,21.88,-5160,6980,60
2007-07-30,19000.0,19900.0,77026.0,23.04,-11880,9010,3070
2007-07-31,20150.0,20650.0,53056.0,23.91,-6450,12030,420
2007-08-01,20500.0,19900.0,84103.0,23.04,-1470,7380,-2260
2007-08-02,20100.0,20000.0,61176.0,23.16,-2020,7170,-3660
2007-08-03,20250.0,20150.0,36001.0,23.33,4157,-2847,70
2007-08-06,19600.0,20000.0,50571.0,23.16,10120,-10410,170
2007-08-07,20400.0,19900.0,50970.0,23.04,-4960,3580,-3740
2007-08-08,20000.0,20450.0,52212.0,23.68,-1500,-930,890
2007-08-09,20650.0,20200.0,71972.0,23.39,7780,2160,-9940
2007-08-10,19850.0,19500.0,30157.0,22.58,-3520,4860,-1340
2007-08-13,19600.0,19200.0,23754.0,22.23,-2660,880,1780
2007-08-14,19300.0,18250.0,36220.0,21.13,3980,-4620,2210
2007-08-16,17450.0,15550.0,102491.0,18.01,1660,-5310,4650
2007-08-17,15950.0,14900.0,101420.0,17.25,30660,-29110,1450
2007-08-20,15650.0,16200.0,46078.0,18.76,-3190,-4320,7510
2007-08-21,16300.0,16100.0,35189.0,18.64,-1270,70,1200
2007-08-22,16100.0,16500.0,44640.0,19.11,5050,-8380,3190
2007-08-23,16850.0,16850.0,39360.0,19.51,970,-1250,280
2007-08-24,16900.0,17100.0,25421.0,19.8,5210,-80,-1530
2007-08-27,17500.0,16750.0,37270.0,19.4,770,130,-900
2007-08-28,16650.0,16900.0,27560.0,19.57,-5110,5440,-330
2007-08-29,16350.0,16800.0,26240.0,19.45,-5140,-430,5000
2007-08-30,17100.0,16650.0,31441.0,19.28,10760,-8790,250
2007-08-31,16900.0,16650.0,31200.0,19.28,-340,-3260,4070
2007-09-03,16800.0,16950.0,13390.0,19.63,-3630,2900,730
2007-09-04,17000.0,16800.0,27751.0,19.45,-2100,2930,-830
2007-09-05,17000.0,17200.0,69669.0,19.91,6370,-9880,3510
2007-09-06,17200.0,17550.0,18761.0,20.32,-500,310,-150
2007-09-07,17700.0,17250.0,21430.0,19.97,6800,-6600,20
2007-09-10,16750.0,16800.0,31778.0,19.45,4160,-2160,-2000
2007-09-11,16800.0,16750.0,23045.0,19.4,1765,-1565,-200
2007-09-12,16850.0,16100.0,45236.0,18.64,2556,-1456,-1100
2007-09-13,16050.0,16100.0,23080.0,18.64,1540,-140,-1380
2007-09-14,16200.0,16400.0,32610.0,18.99,-4990,-1110,730
2007-09-17,16450.0,16800.0,29772.0,19.45,-10050,770,2180
2007-09-18,17050.0,16750.0,31453.0,19.4,-8440,380,60
2007-09-19,16950.0,17050.0,17791.0,19.74,-290,360,-440
2007-09-20,17050.0,16700.0,24402.0,19.34,-4740,-1540,780
2007-09-21,16700.0,16700.0,24724.0,19.34,-10770,-2190,570
2007-09-27,16700.0,17100.0,21420.0,19.8,-1900,-4270,2870
2007-09-28,17150.0,17000.0,21696.0,19.68,4260,-210,-7230
2007-10-01,17000.0,17000.0,40670.0,19.68,390,-1000,-6050
2007-10-02,17100.0,17150.0,36185.0,19.86,-6790,190,1600
2007-10-04,17200.0,17450.0,32515.0,20.2,6520,-12790,1910
