Symbol,한화_시가(원),한화_종가(원),한화_거래량(주),한화_PER(IFRS-연결),한화_순매수수량(개인)(주),한화_순매수수량(기관계)(주),한화_순매수수량(외국인계)(주)
2014-08-28,31100.0,30850.0,365489.0,17.41,884,104069,-106548
2014-08-29,30900.0,30250.0,293697.0,17.08,12660,14138,-24258
2014-09-01,30050.0,30350.0,153163.0,17.13,-27202,10793,15843
2014-09-02,30350.0,29900.0,200111.0,16.88,22838,-4750,-38952
2014-09-03,29700.0,30000.0,283865.0,16.93,-30942,-26306,15767
2014-09-04,30000.0,29850.0,276578.0,16.85,-35486,109205,-75825
2014-09-05,29750.0,29900.0,137177.0,16.88,-13984,38577,-22003
2014-09-11,29650.0,29100.0,440970.0,16.43,71655,42991,-115294
2014-09-12,29300.0,28900.0,155768.0,16.31,3240,7735,-10544
2014-09-15,28550.0,28600.0,194124.0,16.14,24876,-26261,-26547
2014-09-16,28800.0,28750.0,205177.0,16.23,28593,-29612,1019
2014-09-17,28800.0,28200.0,279718.0,15.92,26124,57762,-83718
2014-09-18,28050.0,27800.0,460755.0,15.69,62319,-53632,-8371
2014-09-19,27800.0,28100.0,300817.0,15.86,10878,66459,-40152
2014-09-22,28150.0,29250.0,391095.0,16.51,-108010,223445,-113974
2014-09-23,29050.0,28950.0,268640.0,16.34,48276,59558,-107665
2014-09-24,29000.0,29050.0,293122.0,16.4,11918,51658,-69600
2014-09-25,29150.0,28900.0,340690.0,16.31,40154,16087,-61386
2014-09-26,28450.0,28150.0,338193.0,15.89,41948,82792,-123944
2014-09-29,28150.0,29100.0,411777.0,16.43,-88835,114490,-32217
2014-09-30,29200.0,29450.0,439372.0,16.62,-64093,171227,-110605
2014-10-01,29350.0,29850.0,506113.0,16.85,-129248,249143,-123861
2014-10-02,29600.0,29650.0,368439.0,16.74,-19378,99892,-85881
2014-10-06,29850.0,29600.0,241600.0,16.71,6874,30255,-34859
2014-10-07,29650.0,29150.0,228844.0,16.45,29925,21844,-55498
2014-10-08,28800.0,29450.0,250034.0,16.62,-30694,84594,-62492
2014-10-10,29450.0,28450.0,302005.0,16.06,39626,36137,-38316
2014-10-13,28300.0,27000.0,452721.0,15.24,64177,-99637,27859
2014-10-14,26700.0,26300.0,579901.0,14.85,120652,-63528,-63106
2014-10-15,26300.0,25950.0,339465.0,14.65,33147,-95116,65411
2014-10-16,25800.0,26950.0,391082.0,15.21,-103388,-12632,113068
2014-10-17,27300.0,26900.0,339895.0,15.18,-2324,-7070,10386
2014-10-20,27300.0,26900.0,216096.0,15.18,-3398,-5269,10564
2014-10-21,26750.0,27000.0,189406.0,15.24,-58031,72068,-15435
2014-10-22,27500.0,27250.0,238336.0,15.38,7679,21988,-28667
2014-10-23,27000.0,26700.0,203309.0,15.07,-16081,58886,-44502
2014-10-24,26950.0,27250.0,179266.0,15.38,-46561,47089,-551
2014-10-27,27350.0,27900.0,173960.0,15.75,-19605,52201,-33597
2014-10-28,27950.0,27450.0,119204.0,15.5,16613,13011,-30024
2014-10-29,27550.0,28550.0,299074.0,16.12,-99307,67061,37029
2014-10-30,28550.0,28050.0,380815.0,15.83,12351,52144,-71600
2014-10-31,28200.0,27400.0,345069.0,15.47,79282,-79932,-2495
2014-11-03,27450.0,26750.0,250393.0,15.1,44500,-79280,36398
2014-11-04,27050.0,25900.0,302430.0,14.62,35968,-78238,34849
2014-11-05,25900.0,26550.0,197555.0,14.99,-2629,7733,-4744
2014-11-06,26550.0,26600.0,164049.0,15.02,6956,-35312,27857
2014-11-07,26600.0,26800.0,184609.0,15.13,49674,-52345,2671
2014-11-10,26800.0,27050.0,161559.0,15.27,-56745,56510,6973
2014-11-11,27050.0,27550.0,175640.0,15.55,-76775,47103,10263
2014-11-12,29650.0,29950.0,1110096.0,16.91,-279072,277359,-1461
2014-11-13,29650.0,29850.0,489958.0,16.85,-183600,159990,28178
2014-11-14,30500.0,30750.0,593111.0,17.36,-204200,208919,1340
2014-11-17,30900.0,30850.0,377903.0,17.41,-144868,176045,-30909
2014-11-18,30950.0,30700.0,451807.0,17.33,-7438,24228,-26204
2014-11-19,30500.0,30050.0,299237.0,16.96,-57407,39984,8563
2014-11-20,30200.0,30850.0,244535.0,17.41,-51396,25005,37911
2014-11-21,31050.0,30950.0,231005.0,17.47,-14044,64531,-50860
2014-11-24,31100.0,32000.0,417455.0,18.06,-104391,70154,46906
2014-11-25,32150.0,31400.0,329716.0,17.72,-14491,63780,-49351
2014-11-26,34050.0,31000.0,2130509.0,17.5,150404,-32049,-78254
2014-11-27,31500.0,31100.0,398514.0,17.55,-66032,65064,4287
2014-11-28,31300.0,29700.0,520360.0,16.77,11387,21326,-27913
2014-12-01,30150.0,29750.0,486618.0,16.79,29890,-103568,71342
2014-12-02,29450.0,30900.0,298371.0,17.44,-95610,73053,22564
2014-12-03,30900.0,31250.0,212413.0,17.64,-33190,51364,-18713
2014-12-04,31400.0,31200.0,165464.0,17.61,-16387,-9978,28195
2014-12-05,30500.0,30500.0,237840.0,17.22,60850,-114508,55678
2014-12-08,30200.0,29950.0,211266.0,16.91,-13417,-15098,24113
2014-12-09,30150.0,29600.0,267158.0,16.71,22429,-87569,65037
2014-12-10,29600.0,29750.0,188826.0,16.79,-37294,17594,20726
2014-12-11,29450.0,29050.0,188488.0,16.4,12101,21347,-34376
2014-12-12,28700.0,29400.0,299877.0,16.6,-50854,77663,-28125
2014-12-15,29100.0,29850.0,137521.0,16.85,-7428,25494,-15573
2014-12-16,29700.0,29600.0,145980.0,16.71,-6657,57971,-51635
2014-12-17,29850.0,30450.0,245716.0,17.19,-87766,92916,-7836
2014-12-18,30800.0,29950.0,205240.0,16.91,-3116,58789,-43967
2014-12-19,30100.0,29800.0,155754.0,16.82,-2068,21239,-17170
2014-12-22,30000.0,30700.0,199384.0,17.33,-82375,68732,17034
2014-12-23,30750.0,31300.0,205844.0,17.67,-107578,92021,15027
2014-12-24,31300.0,31250.0,118325.0,17.64,-8964,25088,-15737
2014-12-26,31050.0,30800.0,113520.0,17.39,-24919,38444,-12349
2014-12-29,30550.0,30850.0,152937.0,17.41,-25671,69942,-39898
2014-12-30,30550.0,31250.0,216968.0,17.64,-41451,69894,-25773
2015-01-02,30850.0,30300.0,158193.0,,26339,-1114,-24434
2015-01-05,29650.0,30150.0,214547.0,,4292,-18366,23520
2015-01-06,29600.0,29600.0,182253.0,,-33317,31571,1626
2015-01-07,29700.0,29150.0,118159.0,,6993,-839,-7094
2015-01-08,29250.0,29700.0,156524.0,,-20035,-3479,24483
2015-01-09,29950.0,29700.0,156316.0,,-19764,36531,-16445
2015-01-12,29500.0,30950.0,220008.0,,-116080,68224,46856
2015-01-13,30900.0,30800.0,167077.0,,-37115,26858,13217
2015-01-14,31050.0,31200.0,111984.0,,-28991,-21,30154
2015-01-15,31050.0,29600.0,333701.0,,119882,-94660,-25608
2015-01-16,29700.0,29300.0,168690.0,,-6436,782,16577
2015-01-19,29400.0,29300.0,254864.0,,-51100,-5549,62702
2015-01-20,29400.0,29450.0,152275.0,,526,-23531,23545
2015-01-21,29700.0,28200.0,321272.0,,45477,-82436,42345
2015-01-22,28400.0,28700.0,227995.0,,-45205,-82150,122613
2015-01-23,29000.0,28650.0,229998.0,,20152,-86262,70558
2015-01-26,28600.0,28700.0,86664.0,,-22485,-1738,23796
2015-01-27,28800.0,28050.0,534200.0,,45820,-173172,131763
2015-01-28,27800.0,28100.0,204230.0,,31983,-89446,57463
2015-01-29,28050.0,27350.0,447581.0,,91308,-48051,-39410
2015-01-30,27300.0,27400.0,314551.0,,-11437,-64735,75562
2015-02-02,27300.0,27550.0,228504.0,,55001,-60094,4059
2015-02-03,27600.0,26950.0,292031.0,,117362,-116658,-1341
2015-02-04,27100.0,27450.0,281363.0,,-9259,-102093,110848
2015-02-05,27450.0,26850.0,312664.0,,46827,-80622,23194
2015-02-06,27000.0,27900.0,347339.0,,-83533,-29451,114074
2015-02-09,28200.0,27300.0,215291.0,,61446,-56388,-4948
2015-02-10,27450.0,27200.0,220209.0,,28177,-50496,22306
2015-02-11,27800.0,27500.0,222655.0,,-2205,-39018,40226
2015-02-12,27600.0,27300.0,223981.0,,42254,-67469,25215
2015-02-13,27400.0,27050.0,190377.0,,66664,-61327,-4887
2015-02-16,27150.0,26900.0,143843.0,,16261,-27416,11431
2015-02-17,27050.0,27600.0,191570.0,,-28075,14430,19379
2015-02-23,28050.0,27950.0,252555.0,,-62206,32365,30279
2015-02-24,28000.0,28600.0,339626.0,,-69078,64727,3888
2015-02-25,28900.0,28600.0,225655.0,,-33432,4800,29630
2015-02-26,28700.0,31150.0,884106.0,,-326888,194420,130787
2015-02-27,30950.0,30600.0,412231.0,,41886,42782,-87035
2015-03-02,30450.0,32200.0,558053.0,,-195800,221682,-24332
2015-03-03,31850.0,32150.0,302129.0,,-19697,86438,-77181
2015-03-04,31800.0,31500.0,201840.0,,-27544,-30453,62387
2015-03-05,31400.0,31900.0,204338.0,,-55030,23891,31399
2015-03-06,32200.0,33550.0,789566.0,,-255523,304094,-54250
2015-03-09,33000.0,33350.0,215492.0,,-52742,85389,-32360
2015-03-10,33400.0,33100.0,285814.0,,-61564,54167,6819
2015-03-11,32500.0,33400.0,308255.0,,-66647,99891,-31480
2015-03-12,33500.0,31550.0,410085.0,,40091,-73857,34796
2015-03-13,31850.0,33100.0,261255.0,,-106841,88412,15845
2015-03-16,33100.0,31450.0,340070.0,,18315,-69088,41323
2015-03-17,31500.0,33000.0,288387.0,,-116145,-8049,138598
2015-03-18,33300.0,32150.0,169749.0,,45224,-22866,-22897
2015-03-19,32600.0,33000.0,211299.0,,-58931,71813,-8939
2015-03-20,33000.0,34700.0,390270.0,,-187433,59847,125777
2015-03-23,34700.0,35750.0,425482.0,,-133802,212252,-61444
2015-03-24,35750.0,36000.0,529214.0,,-79938,149747,-72926
2015-03-25,35850.0,35450.0,282515.0,,15292,947,-15498
2015-03-26,35000.0,35000.0,209961.0,,-8532,1053,8088
2015-03-27,35100.0,35050.0,238926.0,,-19327,20865,866
2015-03-30,35050.0,36600.0,272858.0,,-122166,136793,-14343
2015-03-31,36850.0,36350.0,220932.0,,-25816,56445,-34829
2015-04-01,36250.0,36350.0,373104.0,,-57365,18472,44974
2015-04-02,36350.0,35300.0,280819.0,,11422,-7543,-11936
2015-04-03,35700.0,35800.0,172455.0,,-29461,-2823,34078
2015-04-06,35800.0,37850.0,446800.0,,-131056,190056,-64290
2015-04-07,39100.0,38050.0,402723.0,,-34929,71774,-38417
2015-04-08,38050.0,40050.0,484617.0,,-239813,225574,15775
2015-04-09,40100.0,40200.0,293530.0,,-50946,50454,1743
2015-04-10,40300.0,40250.0,181121.0,,-17620,-4748,22420
2015-04-13,40700.0,42800.0,485688.0,,-131623,120443,11761
2015-04-14,42800.0,41700.0,314407.0,,26731,-26873,-1048
2015-04-15,41800.0,42050.0,351952.0,,-20892,-50356,85381
2015-04-16,41700.0,41100.0,299999.0,,4548,-40946,46110
2015-04-17,41100.0,41050.0,284815.0,,-24708,-18269,43138
2015-04-20,40000.0,43350.0,535866.0,,-160176,173387,-13743
2015-04-21,44000.0,42300.0,501519.0,,35161,12753,-48737
2015-04-22,42300.0,42250.0,312955.0,,-70635,-76050,127093
2015-04-23,42250.0,43800.0,356353.0,,-108904,70813,36309
2015-04-24,43800.0,42100.0,331127.0,,64822,-88977,25155
2015-04-27,42800.0,42600.0,190508.0,,-15297,-21927,37727
2015-04-28,42150.0,41500.0,154861.0,,6964,-13821,7857
2015-04-29,41650.0,41900.0,293167.0,,23322,-121188,97866
2015-04-30,41800.0,42250.0,217445.0,,-12836,-64585,77921
2015-05-04,42300.0,41600.0,94678.0,,4915,-6723,2308
2015-05-06,41350.0,41900.0,229935.0,,-33165,-70799,102971
2015-05-07,41650.0,41300.0,270253.0,,2370,-15781,8906
2015-05-08,41300.0,41350.0,126812.0,,-26211,-2299,26916
2015-05-11,41900.0,43150.0,244713.0,,-91789,22531,69958
2015-05-12,42600.0,43700.0,251157.0,,-940,-23319,15820
2015-05-13,43100.0,43300.0,106200.0,,-19620,21899,-4294
2015-05-14,43500.0,43050.0,107529.0,,-9349,-11742,17041
2015-05-15,43600.0,43000.0,198504.0,,-16890,13286,-7339
2015-05-18,43100.0,41550.0,329654.0,,41475,-29412,-13658
2015-05-19,41300.0,44000.0,434898.0,,-129553,112846,17280
2015-05-20,44150.0,43950.0,217087.0,,-35956,44017,-7860
2015-05-21,43950.0,44700.0,346493.0,,-83529,54189,27254
2015-05-22,44900.0,45750.0,427682.0,,-94269,45760,49919
2015-05-26,46400.0,45050.0,293168.0,,29754,-13392,-16118
2015-05-27,44200.0,44100.0,291196.0,,1394,5075,-9675
2015-05-28,44100.0,43250.0,178847.0,,4265,-27361,21761
2015-05-29,42600.0,43200.0,233584.0,,-18416,8773,8593
2015-06-01,43200.0,44000.0,267681.0,,-46404,8902,35086
2015-06-02,44000.0,42550.0,294306.0,,11738,-36394,24166
2015-06-03,42550.0,42050.0,265090.0,,-17708,-55402,73610
2015-06-04,41800.0,42000.0,214474.0,,-20918,-16037,35956
2015-06-05,41500.0,41450.0,222176.0,,26284,-56972,34988
2015-06-08,41050.0,41000.0,289254.0,,35238,-29547,-5691
2015-06-09,41000.0,41900.0,331883.0,,-45989,71046,-25354
2015-06-10,42500.0,41350.0,195735.0,,14619,5532,-21011
2015-06-11,41700.0,42400.0,193911.0,,-35474,18941,16354
2015-06-12,42900.0,42350.0,198571.0,,4680,23286,-40393
2015-06-15,42250.0,42450.0,182913.0,,-7683,45133,-4091
2015-06-16,42900.0,42150.0,216604.0,,-17673,36711,-594
2015-06-17,42150.0,42200.0,203970.0,,-1190,50911,-49420
2015-06-18,42600.0,44650.0,399895.0,,-85303,80010,-15320
2015-06-19,45050.0,46050.0,386381.0,,-156741,150394,-24801
2015-06-22,46050.0,46150.0,364930.0,,-50935,50348,1949
2015-06-23,46200.0,46650.0,199046.0,,-71344,74729,-2980
2015-06-24,47000.0,48050.0,329068.0,,-94004,84456,17758
2015-06-25,48200.0,48050.0,381503.0,,-81425,128884,-7427
2015-06-26,48000.0,47550.0,391441.0,,-54289,57147,-3981
2015-06-29,46500.0,46200.0,393395.0,,-9653,-74602,83492
2015-06-30,45650.0,47200.0,439630.0,,-43128,29833,5450
2015-07-01,47000.0,50300.0,542808.0,,-150004,157124,-4167
2015-07-02,51200.0,51000.0,271135.0,,-47249,116943,-74671
2015-07-03,51000.0,49300.0,279662.0,,31803,-28560,-4156
2015-07-06,48250.0,48700.0,257755.0,,-6689,49862,-42623
2015-07-07,49750.0,50500.0,297988.0,,-58508,107023,-47653
2015-07-08,50300.0,48300.0,345246.0,,21591,73352,-95017
2015-07-09,47600.0,47100.0,483467.0,,58331,-16059,-41445
2015-07-10,47800.0,49100.0,482920.0,,14710,-31192,18671
2015-07-13,53300.0,50000.0,1091155.0,,202368,-34616,-172092
2015-07-14,50000.0,51700.0,530488.0,,-73941,60695,9360
2015-07-15,51800.0,52200.0,328701.0,,-41694,28168,6989
2015-07-16,52300.0,51200.0,222101.0,,4615,48035,-55763
2015-07-17,51500.0,50800.0,191208.0,,14808,14940,-29966
2015-07-20,50300.0,49300.0,316655.0,,78176,-56989,-21056
2015-07-21,49350.0,49100.0,277968.0,,8599,-55881,48187
2015-07-22,49000.0,49350.0,297736.0,,-25905,461,26489
2015-07-23,50400.0,48400.0,211777.0,,41767,-31572,-10133
2015-07-24,48100.0,48050.0,221691.0,,-25801,-19070,42784
2015-07-27,47900.0,46800.0,126271.0,,9149,-33361,25052
2015-07-28,46000.0,44250.0,445664.0,,88151,-181878,110608
2015-07-29,44150.0,45400.0,331203.0,,-39716,-23104,62415
2015-07-30,46100.0,45050.0,293671.0,,16782,-2220,-13912
2015-07-31,45050.0,47500.0,451170.0,,-64459,62542,117
2015-08-03,47900.0,46800.0,230872.0,,2354,102253,-102334
2015-08-04,46900.0,46100.0,222478.0,,43500,-27405,-13488
2015-08-05,45800.0,46450.0,138683.0,,5209,-18780,27091
2015-08-06,47550.0,46700.0,225509.0,,38977,-28992,-9870
2015-08-07,46250.0,43800.0,556836.0,,163185,-255353,93810
2015-08-10,43800.0,42500.0,319975.0,,21901,-97633,74716
2015-08-11,42600.0,42100.0,234816.0,,25903,-87621,62730
2015-08-12,42100.0,40400.0,448172.0,,1401,-48216,45876
2015-08-13,40350.0,42500.0,245261.0,,-30839,38498,4382
2015-08-17,43050.0,43750.0,293268.0,,-67467,93452,-49485
2015-08-18,43750.0,42200.0,244333.0,,12626,14935,-25561
2015-08-19,41300.0,43150.0,270349.0,,-84998,76554,6914
2015-08-20,42600.0,43400.0,249534.0,,-60341,101026,-40981
2015-08-21,42950.0,41600.0,405323.0,,-33057,92160,-69103
2015-08-24,40650.0,41050.0,294405.0,,-11714,3017,8201
2015-08-25,41250.0,40550.0,298594.0,,16008,-1818,-12657
2015-08-26,39900.0,42450.0,243049.0,,-47079,-7326,54164
2015-08-27,42450.0,42000.0,272756.0,,9363,-70781,60000
2015-08-28,42400.0,43950.0,345111.0,,-25550,-15718,47776
2015-08-31,43300.0,42150.0,300244.0,,67704,-45631,-23708
2015-09-01,41800.0,41200.0,205004.0,,17697,-51174,34303
2015-09-02,40350.0,40400.0,336542.0,,86447,-180294,94917
2015-09-03,40600.0,40550.0,221424.0,,22808,-41003,18645
2015-09-04,40300.0,39500.0,160401.0,,8924,-11969,4207
2015-09-07,39300.0,39150.0,145048.0,,7896,-39340,31444
2015-09-08,38800.0,37250.0,277246.0,,13956,-90422,77909
2015-09-09,38000.0,39550.0,285375.0,,-38162,-59355,97577
2015-09-10,39250.0,40450.0,235856.0,,-18237,-65012,82739
2015-09-11,39200.0,40350.0,145924.0,,-23427,24013,-2483
2015-09-14,40400.0,40700.0,197067.0,,-50361,70675,-20021
2015-09-15,41400.0,41500.0,167628.0,,-18848,41588,-22740
2015-09-16,41700.0,43150.0,271345.0,,-93624,95486,-1984
2015-09-17,43200.0,42550.0,257664.0,,-9657,88445,-77204
2015-09-18,42700.0,41800.0,243130.0,,18675,-17091,-6175
2015-09-21,41050.0,40550.0,192356.0,,33111,-59373,27089
2015-09-22,40950.0,42000.0,147866.0,,-21800,-7836,29653
2015-09-23,41100.0,40300.0,227240.0,,105064,-101792,-3555
2015-09-24,40500.0,40250.0,138118.0,,19568,-47860,48192
2015-09-25,40200.0,40000.0,167655.0,,29190,-75354,43596
2015-09-30,38850.0,38850.0,272848.0,,82465,-122819,37513
2015-10-01,38900.0,40650.0,205013.0,,-64981,13787,48740
2015-10-02,40650.0,39000.0,331741.0,,159031,-45033,-112537
2015-10-05,39350.0,39450.0,176586.0,,-17778,-39244,57673
2015-10-06,39850.0,40000.0,192086.0,,-24198,-17699,41147
2015-10-07,39550.0,39550.0,162219.0,,14104,-2783,-11421
2015-10-08,40500.0,41100.0,483550.0,,-47853,-37706,85816
2015-10-12,41550.0,41250.0,262416.0,,22029,-10283,-18268
2015-10-13,41200.0,40500.0,233270.0,,28000,-64249,35049
2015-10-14,40450.0,39150.0,294896.0,,96044,-72829,-25207
2015-10-15,39050.0,39950.0,187730.0,,2435,-32546,28566
2015-10-16,40000.0,39500.0,201598.0,,2084,-62088,58225
2015-10-19,39300.0,38800.0,204045.0,,95586,-92833,-3803
2015-10-20,38850.0,38450.0,251327.0,,76500,-120222,44398
2015-10-21,38400.0,38200.0,209313.0,,61089,-94844,33096
2015-10-22,37900.0,37000.0,325951.0,,115705,-143999,29176
2015-10-23,37600.0,37800.0,241938.0,,-18851,-63374,81665
2015-10-26,38000.0,37200.0,319892.0,,87124,-86615,805
2015-10-27,36750.0,38150.0,287594.0,,-45516,7971,41714
2015-10-28,38200.0,38500.0,258174.0,,-39326,47186,-6964
2015-10-29,38400.0,37000.0,414198.0,,219998,-98129,-124582
2015-10-30,37200.0,37550.0,258644.0,,-47581,-9183,56698
2015-11-02,37200.0,36350.0,256907.0,,60670,-95283,35557
2015-11-03,36850.0,37600.0,280416.0,,-60535,-31566,94572
2015-11-04,37600.0,37950.0,216232.0,,5095,-59105,54005
2015-11-05,38100.0,37900.0,101645.0,,5973,12941,-18454
2015-11-06,37550.0,37350.0,130574.0,,11060,14350,-30010
2015-11-09,37050.0,36200.0,184482.0,,53483,-50976,-7905
2015-11-10,35600.0,34650.0,328079.0,,91536,-117215,23929
2015-11-11,34250.0,35000.0,158538.0,,-16344,14907,1437
2015-11-12,34500.0,35100.0,134727.0,,2490,11083,-13571
2015-11-13,34500.0,35050.0,106850.0,,-7761,-5719,13480
2015-11-16,34100.0,33750.0,332972.0,,38020,-25119,-11214
2015-11-17,34000.0,34500.0,328516.0,,10825,60549,-69285
2015-11-18,34400.0,34700.0,364095.0,,24276,66513,-89003
2015-11-19,35200.0,35300.0,185349.0,,30614,20006,-50934
2015-11-20,35100.0,35950.0,252605.0,,-29399,94528,-64804
2015-11-23,36050.0,36450.0,285070.0,,-35174,135839,-100821
2015-11-24,36450.0,36450.0,227603.0,,93,71585,-72919
2015-11-25,36300.0,37600.0,427112.0,,-77885,200886,-124479
2015-11-26,37350.0,37850.0,328200.0,,-81776,124524,-41205
2015-11-27,38300.0,37500.0,183713.0,,-4047,71060,-66803
2015-11-30,37050.0,36400.0,317684.0,,20569,6251,-28668
2015-12-01,36450.0,38600.0,317086.0,,-111073,67127,32909
2015-12-02,38800.0,38700.0,280229.0,,-68821,86357,-15922
2015-12-03,38550.0,38750.0,171461.0,,10683,20860,-34254
2015-12-04,37950.0,37500.0,250780.0,,48142,46576,-98691
2015-12-07,37700.0,38550.0,287764.0,,-57017,82022,-23685
2015-12-08,38900.0,37700.0,169936.0,,20001,40004,-63817
2015-12-09,37300.0,37350.0,160489.0,,15012,18455,-34414
2015-12-10,37450.0,36000.0,413679.0,,72343,-13816,-59348
2015-12-11,36000.0,36000.0,280550.0,,4346,66865,-71131
2015-12-14,35000.0,36250.0,134663.0,,-28943,53578,-24510
2015-12-15,36250.0,35500.0,166123.0,,11829,27104,-38633
2015-12-16,35900.0,38100.0,274116.0,,-87402,63757,11435
2015-12-17,38450.0,40200.0,445725.0,,-118828,160016,-38432
2015-12-18,39800.0,39650.0,358540.0,,-88119,158086,-66093
2015-12-21,39600.0,40750.0,221667.0,,-68031,101919,-34388
2015-12-22,40600.0,40750.0,199737.0,,-6999,39696,-34175
2015-12-23,41000.0,41350.0,159649.0,,-28810,49843,-21033
2015-12-24,41600.0,40200.0,148308.0,,-157,-4761,4918
2015-12-28,40100.0,40500.0,156811.0,,-48858,51788,102
2015-12-29,40000.0,40700.0,151021.0,,-24856,54227,-31371
2015-12-30,41000.0,39400.0,238017.0,,76260,-70008,-829
2016-01-04,39050.0,39300.0,280607.0,,5903,7488,-18792
2016-01-05,39200.0,39000.0,188530.0,,-15595,26229,-9634
2016-01-06,39300.0,38950.0,416847.0,,34404,-34199,7432
2016-01-07,38500.0,37700.0,155764.0,,14524,-12353,837
2016-01-08,37200.0,37600.0,254172.0,,49463,-87782,36929
2016-01-11,37100.0,35850.0,305433.0,,134644,-151595,13519
2016-01-12,36250.0,36150.0,178618.0,,3504,-18474,16921
2016-01-13,36600.0,37650.0,227951.0,,-30542,72980,-40985
2016-01-14,36650.0,36000.0,312990.0,,149597,-113632,-39985
2016-01-15,36450.0,34000.0,633346.0,,273145,-293522,28864
2016-01-18,34000.0,33800.0,255284.0,,22053,-15841,-6976
2016-01-19,33550.0,32500.0,571214.0,,133785,-192117,71757
2016-01-20,32400.0,31100.0,301248.0,,23182,-38944,15775
2016-01-21,31150.0,31850.0,300738.0,,-68556,25936,42303
2016-01-22,32100.0,33150.0,281047.0,,-39827,41279,-4452
2016-01-25,33700.0,33800.0,197861.0,,-18577,35359,-10899
2016-01-26,33450.0,33300.0,114020.0,,-7940,18455,-11015
2016-01-27,33900.0,33950.0,157356.0,,-36579,43706,-7127
2016-01-28,33650.0,35800.0,338578.0,,-141498,125534,15964
2016-01-29,35900.0,36450.0,260048.0,,-61211,71129,-9918
2016-02-01,36700.0,36400.0,139134.0,,-33673,53802,-20129
2016-02-02,35850.0,36650.0,151328.0,,-42570,63602,-21032
2016-02-03,36350.0,35550.0,250112.0,,23588,7677,-31135
2016-02-04,35800.0,36100.0,257713.0,,3567,-58883,54116
2016-02-05,36100.0,36400.0,139807.0,,-29303,-16049,45352
2016-02-11,35100.0,34700.0,117705.0,,-9054,15934,-6877
2016-02-12,34700.0,34900.0,304377.0,,-49516,6260,46800
2016-02-15,35250.0,36100.0,132931.0,,-9925,-4045,13970
2016-02-16,36300.0,35750.0,142924.0,,31857,-49616,17759
2016-02-17,35750.0,36550.0,211328.0,,-49281,-2084,50215
2016-02-18,37100.0,37000.0,201073.0,,-2444,7003,-5259
2016-02-19,37050.0,35700.0,206182.0,,70938,-97224,26267
2016-02-22,35700.0,36400.0,182725.0,,4589,-70718,67559
2016-02-23,36750.0,35850.0,214400.0,,31532,-36734,8002
2016-02-24,35800.0,36400.0,189667.0,,-8176,-39486,47762
2016-02-25,36500.0,34600.0,705415.0,,208921,-259666,46270
2016-02-26,34750.0,34000.0,425682.0,,172199,-181728,2429
2016-02-29,33950.0,33900.0,304346.0,,568,-36008,35582
2016-03-02,34300.0,35300.0,367150.0,,-86755,51334,34021
2016-03-03,35300.0,36000.0,237789.0,,-47866,10606,37260
2016-03-04,35800.0,35350.0,209702.0,,79517,-55620,-24012
2016-03-07,35750.0,36350.0,248906.0,,-70908,19541,47867
