Symbol,삼성엔지니어링_시가(원),삼성엔지니어링_종가(원),삼성엔지니어링_거래량(주),삼성엔지니어링_PER(IFRS-연결),삼성엔지니어링_순매수수량(개인)(주),삼성엔지니어링_순매수수량(기관계)(주),삼성엔지니어링_순매수수량(외국인계)(주)
2010-09-01,133000.0,132500.0,179208.0,16.05,-22393,8677,-31251
2010-09-02,133000.0,132500.0,369523.0,16.05,-13269,-8372,8157
2010-09-03,133500.0,136500.0,325360.0,16.53,-128875,-32715,144591
2010-09-06,138000.0,135500.0,173507.0,16.41,-16927,41296,-43034
2010-09-07,134000.0,129500.0,241119.0,15.69,105805,19519,-154937
2010-09-08,128500.0,131500.0,246256.0,15.93,-21751,13391,-22497
2010-09-09,131500.0,133000.0,175137.0,16.11,-43960,-5682,28489
2010-09-10,134500.0,137000.0,129139.0,16.59,-64655,-7359,50579
2010-09-13,137000.0,136500.0,90038.0,16.53,-20128,4121,-3930
2010-09-14,135000.0,139000.0,186111.0,16.84,-43374,-21390,39333
2010-09-15,138500.0,140000.0,121841.0,16.96,-49802,4984,27333
2010-09-16,141000.0,143500.0,189021.0,17.38,-82437,16507,41936
2010-09-17,143000.0,148000.0,267718.0,17.93,-77613,-48605,117633
2010-09-20,147500.0,146000.0,144644.0,17.68,-6192,-37722,28684
2010-09-24,148500.0,150000.0,200435.0,18.17,-35833,-65550,105283
2010-09-27,152500.0,157500.0,204987.0,19.08,-54828,-68381,113382
2010-09-28,156000.0,156500.0,128832.0,18.96,10,-44634,27432
2010-09-29,156000.0,151000.0,235494.0,18.29,40920,-106722,72074
2010-09-30,150500.0,152000.0,118652.0,18.41,94,-26000,32164
2010-10-01,152500.0,151500.0,90988.0,18.35,-2021,-1036,2550
2010-10-04,149500.0,148000.0,236500.0,17.93,45622,-74819,46590
2010-10-05,149000.0,155000.0,218484.0,18.77,-43031,-69690,111661
2010-10-06,158000.0,158000.0,140959.0,19.14,-29776,-19030,54446
2010-10-07,158000.0,162000.0,171663.0,19.62,-40933,-46789,83509
2010-10-08,163000.0,162500.0,104964.0,19.68,-23849,-28146,56426
2010-10-11,165000.0,164000.0,202291.0,19.87,-16913,-44093,58965
2010-10-12,165000.0,162000.0,69378.0,19.62,-3724,836,12133
2010-10-13,166000.0,159500.0,195289.0,19.32,17967,-4601,-6011
2010-10-14,164000.0,167000.0,192628.0,20.23,-39792,-35526,74859
2010-10-15,166000.0,161000.0,167256.0,19.5,31488,-12884,-20085
2010-10-18,162000.0,155500.0,128474.0,18.84,36785,5513,-6123
2010-10-19,159000.0,158500.0,123195.0,19.2,13475,-14673,16115
2010-10-20,158000.0,158500.0,65884.0,19.2,-1959,-1521,-2139
2010-10-21,163000.0,170000.0,318630.0,20.59,-57800,-70745,136156
2010-10-22,170500.0,175000.0,342335.0,21.2,-45030,-5471,49498
2010-10-25,172500.0,176000.0,184964.0,21.32,-3801,51732,-56722
2010-10-26,177000.0,178000.0,163277.0,21.56,-17794,39591,-17461
2010-10-27,176500.0,177000.0,142146.0,21.44,9656,41343,-40824
2010-10-28,177000.0,173500.0,121790.0,21.02,7751,30669,-37467
2010-10-29,176500.0,179500.0,380763.0,21.74,-12898,98179,-84334
2010-11-01,184500.0,189000.0,299777.0,22.89,-7167,62075,-54320
2010-11-02,186500.0,186000.0,137145.0,22.53,14687,9368,-21512
2010-11-03,189000.0,191000.0,171091.0,23.14,-5784,-6672,3480
2010-11-04,192500.0,187000.0,177064.0,22.65,29168,-21698,-5951
2010-11-05,187500.0,181500.0,129398.0,21.98,26958,-41283,8115
2010-11-08,182500.0,188500.0,109494.0,22.83,-7983,-27254,35598
2010-11-09,192000.0,183500.0,145087.0,22.23,45784,-10264,-36968
2010-11-10,184000.0,190000.0,120806.0,23.01,-25645,-4832,29416
2010-11-11,187500.0,182500.0,279927.0,22.11,-7102,19524,-28958
2010-11-12,183500.0,177500.0,1115142.0,21.5,106100,270732,319928
2010-11-15,180500.0,176500.0,128021.0,21.38,28553,3258,-33233
2010-11-16,176000.0,177500.0,194705.0,21.5,5003,18923,-21278
2010-11-17,177000.0,177000.0,114742.0,21.44,13485,27819,-33570
2010-11-18,178000.0,185000.0,185582.0,22.41,-67,13189,-20947
2010-11-19,185000.0,187000.0,109320.0,22.65,-5290,6441,8117
2010-11-22,189000.0,186000.0,134907.0,22.53,-37919,-31408,65787
2010-11-23,185000.0,182000.0,132692.0,22.05,28832,-16018,-3388
2010-11-24,177500.0,187000.0,187625.0,22.65,-33451,11052,11338
2010-11-25,188500.0,187500.0,157217.0,22.71,-22273,36686,-9768
2010-11-26,189000.0,183500.0,101636.0,22.23,-27445,11564,1428
2010-11-29,183000.0,185000.0,84532.0,22.41,-5893,9872,1901
2010-11-30,185000.0,185500.0,127437.0,22.47,13167,8140,-23556
2010-12-01,187000.0,197000.0,247571.0,23.86,-79262,38823,45282
2010-12-02,197500.0,199000.0,179799.0,24.1,3153,1333,8255
2010-12-03,201500.0,194500.0,143756.0,23.56,33059,17041,-55430
2010-12-06,193000.0,190500.0,93453.0,23.08,31415,-9512,-22972
2010-12-07,190000.0,190500.0,156862.0,23.08,56470,-714,-52965
2010-12-08,190000.0,187500.0,160164.0,22.71,38073,1671,-30316
2010-12-09,187500.0,186500.0,251804.0,22.59,80065,-22257,-69407
2010-12-10,188500.0,192500.0,250307.0,23.32,-23156,95277,-72068
2010-12-13,194500.0,192500.0,151817.0,23.32,22133,15031,-40752
2010-12-14,192000.0,195000.0,202403.0,23.62,-7608,42423,-28381
2010-12-15,196500.0,199000.0,228233.0,24.1,-55487,14806,41991
2010-12-16,197000.0,200500.0,181381.0,24.29,-25510,50490,-23156
2010-12-17,200500.0,200000.0,111228.0,24.23,-15391,2147,18294
2010-12-20,198500.0,194500.0,155004.0,23.56,11568,32366,-44835
2010-12-21,199000.0,192500.0,152739.0,23.32,49654,-34922,-29592
2010-12-22,194500.0,192000.0,126000.0,23.26,31990,-27569,-1474
2010-12-23,193500.0,192000.0,88858.0,23.26,-18537,5668,1213
2010-12-24,192500.0,188000.0,296479.0,22.77,59585,-74827,13126
2010-12-27,186500.0,189000.0,152409.0,22.89,-22651,1775,14833
2010-12-28,189000.0,197000.0,245859.0,23.86,-79476,31168,37987
2010-12-29,196000.0,195500.0,134145.0,23.68,14139,-28693,23051
2010-12-30,197000.0,192000.0,123870.0,23.26,9364,4354,-14481
2011-01-03,193500.0,191500.0,167173.0,17.73,21125,-35858,25858
2011-01-04,191000.0,189000.0,301007.0,17.5,126129,-139425,27450
2011-01-05,189500.0,189500.0,340152.0,17.55,76822,-25092,-57072
2011-01-06,190500.0,186000.0,380772.0,17.22,150024,-53335,-91233
2011-01-07,187000.0,187000.0,386004.0,17.32,11707,31993,-58646
2011-01-10,188500.0,183000.0,298210.0,16.95,86252,24849,-122242
2011-01-11,184000.0,189500.0,374454.0,17.55,-3963,-4618,23657
2011-01-12,190500.0,186500.0,288464.0,17.27,-416,975,8229
2011-01-13,186000.0,185000.0,367506.0,17.13,34069,-81375,70860
2011-01-14,184500.0,196500.0,512970.0,18.2,-203474,40710,154615
2011-01-17,198000.0,202000.0,475523.0,18.71,-97356,71305,28939
2011-01-18,201000.0,201500.0,219158.0,18.66,-71592,14741,62156
2011-01-19,201500.0,195500.0,204068.0,18.1,45372,-8038,-36894
2011-01-20,195000.0,194500.0,172043.0,18.01,5774,29501,-42948
2011-01-21,196500.0,188000.0,213422.0,17.41,34375,37862,-76775
2011-01-24,189500.0,189500.0,178848.0,17.55,7350,29382,-45169
2011-01-25,189000.0,195500.0,235233.0,18.1,-67063,32381,21289
2011-01-26,196500.0,195000.0,122460.0,18.06,7163,-23639,12225
2011-01-27,195000.0,198000.0,169041.0,18.34,-21573,26729,-1050
2011-01-28,198000.0,202500.0,308989.0,18.75,-121513,82005,37815
2011-01-31,199000.0,197000.0,294840.0,18.24,4493,68672,-81137
2011-02-01,197000.0,206000.0,514225.0,19.08,-93731,187160,-84260
2011-02-07,208000.0,208000.0,324164.0,19.26,-42830,116636,-74232
2011-02-08,208000.0,205000.0,225789.0,18.98,2464,42516,-48457
2011-02-09,206500.0,208000.0,174236.0,19.26,-42824,47080,-3428
2011-02-10,207000.0,198000.0,279691.0,18.34,55868,75593,-141468
2011-02-11,199500.0,194500.0,228507.0,18.01,20243,50277,-69418
2011-02-14,196500.0,202000.0,132181.0,18.71,-19278,23149,-1901
2011-02-15,201500.0,197000.0,176018.0,18.24,18203,40476,-53929
2011-02-16,196000.0,196500.0,132334.0,18.2,5059,16264,-41354
2011-02-17,199000.0,194500.0,154117.0,18.01,30907,-16933,-3007
2011-02-18,195000.0,196500.0,238305.0,18.2,6437,42615,-39549
2011-02-21,196500.0,188000.0,373066.0,17.41,98256,37498,-132606
2011-02-22,183000.0,177500.0,810225.0,16.44,138443,28339,-174391
2011-02-23,176000.0,175000.0,503308.0,16.21,93133,-46239,-59663
2011-02-24,174000.0,178500.0,305064.0,16.53,-24191,11491,1254
2011-02-25,183000.0,187500.0,353466.0,17.36,-24380,19806,8622
2011-02-28,186500.0,179000.0,259871.0,16.58,43065,60345,-105797
2011-03-02,176000.0,170500.0,428546.0,15.79,142863,1601,-139838
2011-03-03,171500.0,180500.0,512682.0,16.72,3738,77425,-91481
2011-03-04,186000.0,190000.0,356854.0,17.6,-52469,32025,519
2011-03-07,187500.0,182500.0,238828.0,16.9,34659,57985,-82345
2011-03-08,184000.0,186500.0,259670.0,17.27,-38282,100318,-84415
2011-03-09,190500.0,193000.0,324401.0,17.87,-97709,103606,-14319
2011-03-10,197000.0,192500.0,275560.0,17.83,42252,35222,-96505
2011-03-11,191000.0,186000.0,354245.0,17.22,56239,114977,-171457
2011-03-14,186000.0,190000.0,245711.0,17.6,-38592,54889,-12999
2011-03-15,188000.0,185500.0,336994.0,17.18,42916,75022,-112201
2011-03-16,186000.0,189500.0,163477.0,17.55,-31096,14213,-5572
2011-03-17,188500.0,187500.0,198415.0,17.36,26631,-760,-24972
2011-03-18,190000.0,198500.0,311080.0,18.38,-80558,40031,29392
2011-03-21,201500.0,200500.0,211989.0,18.57,-31341,533,20880
2011-03-22,199000.0,200500.0,243393.0,18.57,102,8018,-13585
2011-03-23,203000.0,199500.0,284577.0,18.48,39107,42953,-86069
2011-03-24,202000.0,203500.0,171358.0,18.85,-16550,-25766,33281
2011-03-25,201500.0,201000.0,377078.0,18.61,-44286,20215,27290
2011-03-28,199500.0,197000.0,219416.0,18.24,11604,-41089,33155
2011-03-29,198000.0,204500.0,213372.0,18.94,-41038,2899,42004
2011-03-30,208000.0,208500.0,328442.0,19.31,-61517,-7750,72891
2011-03-31,210000.0,209000.0,296688.0,19.35,-40155,3902,39704
2011-04-01,208500.0,212000.0,136571.0,19.63,-41703,-13785,56246
2011-04-04,211500.0,215500.0,161936.0,19.96,-60991,22771,39511
2011-04-05,217500.0,214000.0,130136.0,19.82,-15227,-11124,26533
2011-04-06,216000.0,222000.0,306956.0,20.56,-82321,43731,28743
2011-04-07,221000.0,221000.0,175484.0,20.47,15777,-10599,-4229
2011-04-08,221500.0,231000.0,219801.0,21.39,-71619,42389,38663
2011-04-11,229000.0,232000.0,297087.0,21.48,-41791,102784,-67533
2011-04-12,229500.0,228500.0,182582.0,21.16,9687,35125,-30368
2011-04-13,228500.0,232500.0,160047.0,21.53,3607,45493,-48134
2011-04-14,236000.0,235500.0,195593.0,21.81,-3502,21503,-21054
2011-04-15,235000.0,229000.0,134087.0,21.21,28043,-12565,-16243
2011-04-18,228000.0,234000.0,271149.0,21.67,-31320,39839,644
2011-04-19,232500.0,228000.0,342638.0,21.11,1585,28498,-36627
2011-04-20,232000.0,228500.0,210693.0,21.16,2530,-10589,-3568
2011-04-21,227000.0,226500.0,216385.0,20.98,-7963,635,-6126
2011-04-22,230000.0,237000.0,310523.0,21.95,-61255,-9344,71497
2011-04-25,237000.0,236000.0,167700.0,21.86,-768,-870,10053
2011-04-26,235000.0,239500.0,159367.0,22.18,-22339,6285,9776
2011-04-27,249000.0,249500.0,233899.0,23.11,-65135,32027,38134
2011-04-28,250500.0,239000.0,231719.0,22.13,59937,-22711,-19693
2011-04-29,236000.0,237500.0,160630.0,21.99,14325,-38657,25732
2011-05-02,240000.0,236000.0,186205.0,21.86,33276,-64306,25476
2011-05-03,238000.0,234500.0,173964.0,21.72,1538,-64794,69041
2011-05-04,238500.0,225500.0,253023.0,20.88,33183,-29027,-5748
2011-05-06,224000.0,218000.0,289869.0,20.19,11802,-49821,51061
2011-05-09,223000.0,224000.0,154716.0,20.74,-12574,-5017,40623
2011-05-11,229000.0,231500.0,197049.0,21.44,-46242,-19366,70166
2011-05-12,227500.0,220000.0,257593.0,20.37,62606,-13669,-42909
2011-05-13,222500.0,222000.0,163293.0,20.56,-21194,19210,-11777
2011-05-16,224500.0,219500.0,114223.0,20.33,18059,22639,-47899
2011-05-17,219500.0,217000.0,112707.0,20.1,24514,22053,-46488
2011-05-18,217000.0,229000.0,232459.0,21.21,-47378,32679,10444
2011-05-19,229000.0,223500.0,132892.0,20.7,6153,19412,-26239
2011-05-20,225500.0,227500.0,93502.0,21.07,-19323,18448,80
2011-05-23,228500.0,222500.0,113514.0,20.61,12188,10371,-22759
2011-05-24,220000.0,224000.0,94912.0,20.74,-17268,8690,11702
2011-05-25,227000.0,232000.0,223359.0,21.48,-60933,46004,6400
2011-05-26,233000.0,233500.0,192246.0,21.62,38325,25069,-78115
2011-05-27,235500.0,235000.0,191565.0,21.76,-39171,39065,2784
2011-05-30,238500.0,243000.0,152404.0,22.5,-48307,40050,3531
2011-05-31,242000.0,247000.0,231037.0,22.87,-89355,29992,30184
2011-06-01,245500.0,242000.0,181056.0,22.41,54165,-12010,-46010
2011-06-02,237000.0,247000.0,278864.0,22.87,44455,32102,-76835
2011-06-03,248000.0,250000.0,196174.0,23.15,-41331,43599,-9733
2011-06-07,248500.0,242500.0,191590.0,22.46,1070,9705,-10054
2011-06-08,242500.0,244000.0,170646.0,22.6,-3692,3498,12224
2011-06-09,241000.0,246500.0,213393.0,22.83,5889,8302,-3924
2011-06-10,246500.0,244000.0,204298.0,22.6,5797,21014,-15620
2011-06-13,241500.0,246000.0,92793.0,22.78,-3000,81,-12467
2011-06-14,248000.0,254500.0,155306.0,23.57,-57095,23591,25964
2011-06-15,256500.0,258000.0,99498.0,23.89,-8194,17296,-10228
2011-06-16,253000.0,245000.0,207358.0,22.69,70213,33959,-97423
2011-06-17,247500.0,252000.0,130671.0,23.34,-24687,3625,13105
2011-06-20,255000.0,251000.0,248384.0,23.24,15936,15250,-27677
2011-06-21,253500.0,245500.0,269260.0,22.74,33727,-13956,-19296
2011-06-22,249500.0,245000.0,225608.0,22.69,-1927,12877,-13110
2011-06-23,245000.0,240000.0,282166.0,22.23,68972,36895,-101104
2011-06-24,240000.0,243500.0,210808.0,22.55,9704,-7374,-5889
2011-06-27,241000.0,239000.0,174798.0,22.13,32849,21444,-28884
2011-06-28,242500.0,245000.0,173375.0,22.69,-65994,49198,-3388
2011-06-29,249000.0,254500.0,191235.0,23.57,-84981,67681,4048
2011-06-30,252500.0,255000.0,162974.0,23.61,-4031,63297,-65529
2011-07-01,256000.0,255000.0,130624.0,23.61,348,11822,-10719
2011-07-04,257000.0,254000.0,79685.0,23.52,159,-6382,3111
2011-07-05,253500.0,257500.0,126797.0,23.85,-19772,-16766,42302
2011-07-06,257000.0,269500.0,234273.0,24.96,-111894,12669,103530
2011-07-07,273500.0,270000.0,252083.0,25.0,20612,-29445,10983
2011-07-08,270000.0,264000.0,181316.0,24.45,46051,3937,-49611
2011-07-11,265500.0,264000.0,82566.0,24.45,772,-3330,2292
2011-07-12,262500.0,261500.0,107174.0,24.22,-499,14269,-8463
2011-07-13,261000.0,264500.0,144608.0,24.49,32433,8854,-30579
2011-07-14,264000.0,265500.0,125007.0,24.59,25668,14863,-25557
2011-07-15,265500.0,268500.0,85724.0,24.87,-11172,4950,3907
2011-07-18,268000.0,264000.0,87354.0,24.45,24406,-710,-12391
2011-07-19,264000.0,260000.0,117357.0,24.08,20974,-22667,-8698
2011-07-20,262000.0,268500.0,159657.0,24.87,-40795,-21607,44568
2011-07-21,269500.0,274500.0,181147.0,25.42,-62591,-17566,79573
2011-07-22,273000.0,280500.0,143762.0,25.98,-50399,-7512,60556
2011-07-25,280000.0,270000.0,291959.0,25.0,112288,-99545,-8496
2011-07-26,267500.0,259000.0,739840.0,23.99,243188,-207748,-8476
2011-07-27,260000.0,262000.0,288846.0,24.26,9134,26163,-29092
2011-07-28,256000.0,260000.0,128995.0,24.08,15251,11144,-24033
2011-07-29,260500.0,260000.0,118682.0,24.08,-9205,-2939,18567
2011-08-01,262000.0,259500.0,205188.0,24.03,28361,-31957,-1141
2011-08-02,258500.0,248500.0,337628.0,23.01,103210,-92182,4788
2011-08-03,242000.0,238500.0,287107.0,22.09,14702,31653,-38208
2011-08-04,238000.0,229000.0,233912.0,21.21,22425,7974,-35381
2011-08-05,217000.0,220000.0,458677.0,20.37,-24747,89959,-63717
2011-08-08,220500.0,215000.0,547636.0,19.91,-8399,82189,-83548
2011-08-09,205000.0,215000.0,752163.0,19.91,-17065,179000,-184976
2011-08-10,230000.0,224500.0,503439.0,20.79,-495,-5813,-15892
2011-08-11,215000.0,227000.0,329548.0,21.02,-1725,9071,-22034
2011-08-12,232500.0,230000.0,245957.0,21.3,-22134,12257,-1971
2011-08-16,237000.0,232000.0,227627.0,21.48,60878,-66842,10052
2011-08-17,231500.0,234500.0,172258.0,21.72,-31234,21297,8465
2011-08-18,232500.0,237500.0,180986.0,21.99,-33439,39502,-2047
2011-08-19,229500.0,225000.0,238850.0,20.84,2464,31577,-59148
2011-08-22,225000.0,215500.0,190593.0,19.96,-44166,57146,-18403
2011-08-23,222000.0,223000.0,237521.0,20.65,-2227,69127,-64647
2011-08-24,227500.0,233000.0,305092.0,21.58,-24289,34714,144
2011-08-25,237000.0,229000.0,173675.0,21.21,-3566,48204,-40272
2011-08-26,230000.0,233500.0,136214.0,21.62,-17398,25382,-7460
2011-08-29,239000.0,239500.0,166452.0,22.18,-14595,-13631,30288
2011-08-30,244500.0,237000.0,113317.0,21.95,27252,-25393,1727
2011-08-31,239000.0,241000.0,135810.0,22.32,-1065,-770,7647
2011-09-01,244000.0,240000.0,186928.0,22.23,-11791,-55323,79846
2011-09-02,239500.0,236500.0,113179.0,21.9,17460,-7487,-6500
2011-09-05,232500.0,224500.0,105582.0,20.79,18247,-2111,-14621
2011-09-06,221500.0,221500.0,179775.0,20.51,9338,37765,-49244
2011-09-07,227500.0,227500.0,192834.0,21.07,22448,30516,-54111
2011-09-08,230500.0,229000.0,160822.0,21.21,-82,-13278,8680
2011-09-09,229000.0,224000.0,110254.0,20.74,-9689,10306,1666
2011-09-14,222500.0,222000.0,159204.0,20.56,-3792,46453,-49198
2011-09-15,227000.0,227000.0,160981.0,21.02,-5391,-11514,14618
2011-09-16,233000.0,240000.0,323948.0,22.23,-104008,8186,77398
2011-09-19,238000.0,240500.0,147510.0,22.27,-11667,37295,-2239
2011-09-20,240500.0,246000.0,133621.0,22.78,-44443,31574,123
2011-09-21,245500.0,242500.0,177025.0,22.46,8993,-12721,860
2011-09-22,235000.0,236500.0,131778.0,21.9,20229,13174,-7463
2011-09-23,227000.0,222500.0,291896.0,20.61,46696,82132,-127074
2011-09-26,222500.0,207000.0,216900.0,19.17,2967,24468,-44222
2011-09-27,217000.0,228000.0,153917.0,21.11,-32532,38768,-13781
2011-09-28,228500.0,226500.0,204587.0,20.98,-37222,64722,-17290
2011-09-29,224000.0,233500.0,165438.0,21.62,-13,15107,-13577
2011-09-30,232000.0,233000.0,156224.0,21.58,10124,7133,-17627
2011-10-04,219000.0,222500.0,249802.0,20.61,34020,50968,-93831
2011-10-05,222500.0,200000.0,929544.0,18.52,101234,-132013,14259
2011-10-06,208000.0,203500.0,304094.0,18.85,-22695,2071,7847
2011-10-07,214000.0,214000.0,279464.0,19.82,-24720,15165,16746
2011-10-10,213000.0,220500.0,146770.0,20.42,-42070,26129,25530
2011-10-11,226500.0,230000.0,229681.0,21.3,-30961,-17956,45175
2011-10-12,227000.0,230000.0,166616.0,21.3,-13476,24006,-282
2011-10-13,231000.0,229500.0,137923.0,21.25,-5490,-2889,15186
2011-10-14,233000.0,229000.0,108591.0,21.21,1702,-13151,6637
2011-10-17,232000.0,234500.0,122903.0,21.72,-26488,-31369,60162
2011-10-18,229500.0,229500.0,169318.0,21.25,13899,12616,-13661
2011-10-19,231000.0,228500.0,146195.0,21.16,10499,22580,-35478
2011-10-20,228000.0,218500.0,158178.0,20.23,38743,-13359,-21274
2011-10-21,226500.0,223500.0,298324.0,20.7,58245,-16585,-45187
2011-10-24,226000.0,237500.0,262110.0,21.99,-42538,7929,17555
2011-10-25,239000.0,227500.0,274911.0,21.07,48328,-87732,52785
2011-10-26,225000.0,226500.0,204666.0,20.98,54878,-50039,-2570
2011-10-27,228500.0,232500.0,173346.0,21.53,-28591,-25679,53682
2011-10-28,237500.0,236500.0,233206.0,21.9,-77202,-6097,88753
2011-10-31,233500.0,230000.0,162453.0,21.3,41507,-53420,13375
2011-11-01,228000.0,222500.0,283545.0,20.61,119596,-108588,-2895
2011-11-02,217000.0,224000.0,277071.0,20.74,2169,32190,-29559
2011-11-03,224000.0,227500.0,181719.0,21.07,-58515,39290,34681
2011-11-04,231000.0,231500.0,247592.0,21.44,-39928,-5649,50892
2011-11-07,231500.0,236000.0,230927.0,21.86,-74918,73975,7740
2011-11-08,239000.0,240000.0,199213.0,22.23,-109470,56762,45220
2011-11-09,243000.0,240500.0,147019.0,22.27,-34854,-31252,64886
2011-11-10,232500.0,224500.0,254775.0,20.79,23539,30494,-35919
2011-11-11,228500.0,230500.0,111491.0,21.35,3363,30220,-20861
2011-11-14,235000.0,236500.0,132212.0,21.9,6588,-33401,37392
2011-11-15,234000.0,234000.0,132901.0,21.67,4765,-19792,13714
2011-11-16,235000.0,224500.0,163983.0,20.79,47830,-34709,4030
2011-11-17,225500.0,226000.0,80990.0,20.93,14624,-10388,-3820
2011-11-18,221000.0,217500.0,192076.0,20.14,68616,-9643,-50362
2011-11-21,215000.0,214000.0,175255.0,19.82,30785,39518,-72629
2011-11-22,212500.0,214000.0,127274.0,19.82,18401,1907,-21111
2011-11-23,212000.0,207500.0,139229.0,19.22,12050,14173,-28750
2011-11-24,206000.0,214500.0,111232.0,19.86,-31655,10028,25275
2011-11-25,212500.0,208000.0,98548.0,19.26,5072,-5135,-11084
2011-11-28,209500.0,216000.0,85345.0,20.0,-17965,23565,-13389
2011-11-29,220000.0,226000.0,188864.0,20.93,-75394,27686,24718
2011-11-30,223000.0,227000.0,182036.0,21.02,-44411,-6536,49854
2011-12-01,235500.0,236500.0,244103.0,21.9,-105501,53145,59843
2011-12-02,237000.0,236000.0,106408.0,21.86,-11293,-5071,22290
2011-12-05,238500.0,235000.0,69981.0,21.76,-6854,3419,2854
2011-12-06,238000.0,235500.0,80416.0,21.81,-37761,38944,4594
2011-12-07,234500.0,236000.0,121121.0,21.86,-24195,21687,13800
2011-12-08,235000.0,231000.0,150896.0,21.39,19706,-44098,44996
2011-12-09,226000.0,224500.0,106793.0,20.79,26397,2975,-22174
2011-12-12,226500.0,223500.0,159856.0,20.7,44693,-53622,2953
2011-12-13,220000.0,222500.0,191879.0,20.61,23699,-47590,41195
2011-12-14,219500.0,215500.0,202832.0,19.96,65326,-53215,-21198
2011-12-15,211000.0,204000.0,270105.0,18.89,102151,-5189,-84831
2011-12-16,207500.0,214500.0,177128.0,19.86,-5904,-41671,59666
2011-12-19,210500.0,205500.0,228926.0,19.03,34881,17378,-48184
2011-12-20,205500.0,205500.0,186722.0,19.03,48499,-24933,-28214
2011-12-21,210000.0,208000.0,754450.0,19.26,97383,61667,172686
2011-12-22,208500.0,205500.0,215650.0,19.03,50014,-30564,-24590
2011-12-23,208000.0,211000.0,267952.0,19.54,5490,-41642,29761
2011-12-26,213000.0,208000.0,102947.0,19.26,30411,-39423,10719
