Symbol,경방_시가(원),경방_종가(원),경방_거래량(주),경방_PER(IFRS-연결),경방_순매수수량(개인)(주),경방_순매수수량(기관계)(주),경방_순매수수량(외국인계)(주)
2007-03-06,146500.0,145500.0,2.0,,0,0,0
2007-03-07,144000.0,145000.0,239.0,,0,0,0
2007-03-08,145000.0,147000.0,78.0,,7,-7,0
2007-03-09,139000.0,148000.0,3.0,,0,0,0
2007-03-12,147000.0,147000.0,0.0,,0,0,0
2007-03-13,138500.0,146500.0,27.0,,-22,22,0
2007-03-14,146000.0,146000.0,0.0,,0,0,0
2007-03-15,147000.0,147500.0,197.0,,0,0,0
2007-03-16,142000.0,142000.0,10.0,,0,0,0
2007-03-19,139500.0,146000.0,2.0,,0,0,0
2007-03-20,145000.0,145000.0,24.0,,0,0,0
2007-03-21,131500.0,144500.0,104.0,,0,0,0
2007-03-22,139500.0,142000.0,107.0,,-30,30,0
2007-03-23,142000.0,145000.0,484.0,,0,0,0
2007-03-26,145000.0,148000.0,154.0,,0,0,0
2007-03-27,147500.0,147500.0,0.0,,0,0,0
2007-03-28,146500.0,146500.0,0.0,,0,0,0
2007-03-29,146500.0,146500.0,20.0,,-20,20,0
2007-03-30,140000.0,145500.0,175.0,,-125,125,0
2007-04-02,133500.0,145000.0,425.0,,19,-19,0
2007-04-03,146000.0,146000.0,2.0,,0,0,0
2007-04-04,158500.0,149000.0,5.0,,0,0,0
2007-04-05,153500.0,148500.0,6.0,,0,0,0
2007-04-06,141500.0,149000.0,3519.0,,-2666,166,0
2007-04-09,150000.0,149500.0,1561.0,,-700,0,0
2007-04-10,152500.0,152500.0,156.0,,0,0,0
2007-04-11,145000.0,151500.0,21.0,,0,0,0
2007-04-12,141000.0,153000.0,1055.0,,-680,465,0
2007-04-13,152500.0,152500.0,10.0,,0,0,0
2007-04-16,152000.0,152000.0,236.0,,-200,200,0
2007-04-17,155000.0,153000.0,6703.0,,-1500,0,0
2007-04-18,147000.0,155000.0,1491.0,,0,0,0
2007-04-19,178000.0,152500.0,284.0,,0,0,0
2007-04-20,146500.0,148500.0,562.0,,0,0,0
2007-04-23,150000.0,152000.0,195.0,,0,0,0
2007-04-24,148500.0,152000.0,1138.0,,-700,0,0
2007-04-25,149000.0,150000.0,1672.0,,0,0,0
2007-04-26,154500.0,155500.0,176.0,,0,0,0
2007-04-27,160000.0,154000.0,94.0,,-10,10,0
2007-04-30,158500.0,158500.0,1.0,,0,0,0
2007-05-02,160000.0,157000.0,394.0,,-191,191,0
2007-05-03,151500.0,156000.0,397.0,,-300,300,0
2007-05-04,155000.0,154000.0,64.0,,0,0,0
2007-05-07,152500.0,156500.0,51.0,,0,0,0
2007-05-08,152500.0,155500.0,295.0,,-13,13,0
2007-05-09,155000.0,155000.0,1.0,,0,0,0
2007-05-10,159000.0,152000.0,232.0,,0,0,0
2007-05-11,151000.0,156000.0,1270.0,,-1200,0,0
2007-05-14,155500.0,155500.0,1.0,,0,0,0
2007-05-15,150000.0,151000.0,78.0,,0,0,0
2007-05-16,153000.0,151000.0,187.0,,0,0,0
2007-05-17,155500.0,155000.0,10.0,,0,0,0
2007-05-18,150500.0,151500.0,655.0,,430,0,-430
2007-05-21,151500.0,151000.0,207.0,,0,0,0
2007-05-22,151000.0,151000.0,650.0,,0,0,0
2007-05-23,148000.0,151000.0,209.0,,0,0,0
2007-05-25,145500.0,147500.0,199.0,,0,0,0
2007-05-28,146500.0,163000.0,1415.0,,0,0,0
2007-05-29,164000.0,165000.0,424.0,,-13,0,0
2007-05-30,166500.0,152500.0,949.0,,745,0,1
2007-05-31,170000.0,154000.0,1419.0,,36,107,0
2007-06-01,154000.0,153000.0,358.0,,1,0,-1
2007-06-04,168000.0,152500.0,248.0,,-20,20,0
2007-06-05,157500.0,148000.0,1270.0,,-3,0,3
2007-06-07,150500.0,153000.0,941.0,,0,0,0
2007-06-08,159000.0,155000.0,47.0,,-43,43,0
2007-06-11,140000.0,154000.0,586.0,,0,0,0
2007-06-12,154000.0,152000.0,90.0,,0,0,0
2007-06-13,150000.0,152500.0,12.0,,0,0,0
2007-06-14,152500.0,153000.0,7.0,,0,0,0
2007-06-15,154000.0,151000.0,564.0,,0,0,0
2007-06-18,159500.0,151500.0,401.0,,0,0,0
2007-06-19,152000.0,151000.0,806.0,,0,0,0
2007-06-20,159000.0,151500.0,241.0,,0,0,0
2007-06-21,148000.0,151500.0,23.0,,0,0,0
2007-06-22,152500.0,151000.0,39.0,,0,0,0
2007-06-25,146000.0,151000.0,1378.0,,0,0,0
2007-06-26,150000.0,151000.0,296.0,,1,0,-1
2007-06-27,151000.0,151000.0,0.0,,0,0,0
2007-06-28,152500.0,151000.0,130.0,,-10,10,0
2007-06-29,149500.0,151000.0,811.0,,-300,300,0
2007-07-02,152500.0,151000.0,376.0,,0,0,0
2007-07-03,160000.0,150000.0,317.0,,8,-8,0
2007-07-04,150000.0,150000.0,370.0,,0,0,0
2007-07-05,156500.0,150000.0,333.0,,0,0,0
2007-07-06,149000.0,151000.0,700.0,,0,0,0
2007-07-09,151000.0,149500.0,593.0,,0,0,0
2007-07-10,150000.0,151000.0,155.0,,0,0,0
2007-07-11,150000.0,150000.0,45.0,,0,0,0
2007-07-12,150000.0,150000.0,293.0,,-13,0,63
2007-07-13,148500.0,150500.0,3128.0,,50,0,0
2007-07-16,151000.0,150000.0,789.0,,0,0,0
2007-07-18,152000.0,150500.0,19582.0,,-192,500,0
2007-07-19,151000.0,150500.0,2879.0,,0,0,0
2007-07-20,150500.0,151500.0,2594.0,,124,-130,6
2007-07-23,151500.0,151500.0,10611.0,,57,-62,5
2007-07-24,151500.0,174000.0,41577.0,,10961,-113,0
2007-07-25,179000.0,200000.0,36717.0,,7588,2190,379
2007-07-26,201000.0,200000.0,14890.0,,1305,-25,1058
2007-07-27,200000.0,199000.0,8820.0,,359,220,-154
2007-07-30,204000.0,218000.0,15251.0,,5680,0,-4
2007-07-31,225000.0,238000.0,14293.0,,3361,-20,59
2007-08-01,240000.0,229000.0,6625.0,,496,-686,-10
2007-08-02,235000.0,217000.0,7010.0,,-440,310,30
2007-08-03,217000.0,214000.0,5683.0,,1162,950,-634
2007-08-06,213000.0,214000.0,2410.0,,-192,250,-70
2007-08-07,219000.0,213000.0,3859.0,,-517,1300,70
2007-08-08,210000.0,232000.0,12800.0,,4000,1113,51
2007-08-09,232000.0,259500.0,10492.0,,-191,2530,76
2007-08-10,260500.0,263000.0,13493.0,,2638,2044,-122
2007-08-13,255000.0,262000.0,4274.0,,-1914,2023,-109
2007-08-14,258000.0,261000.0,1850.0,,-493,550,-57
2007-08-16,250000.0,241000.0,5643.0,,9,89,20
2007-08-17,243000.0,223000.0,4947.0,,-696,1382,-186
2007-08-20,235000.0,232000.0,5139.0,,906,129,-45
2007-08-21,235000.0,233500.0,3184.0,,567,-500,-8
2007-08-22,239000.0,233000.0,3520.0,,751,-1455,68
2007-08-23,235500.0,232500.0,4297.0,,637,345,-32
2007-08-24,233500.0,232000.0,1962.0,,-523,712,-34
2007-08-27,235000.0,245500.0,7476.0,,393,984,423
2007-08-28,254000.0,245500.0,4722.0,,-1400,2030,-106
2007-08-29,240500.0,255000.0,4255.0,,-1446,2660,62
2007-08-30,283000.0,263000.0,4210.0,,-806,2375,-169
2007-08-31,263000.0,275000.0,3492.0,,-420,2580,-110
2007-09-03,275000.0,267500.0,2904.0,,272,-847,-154
2007-09-04,267500.0,256000.0,1867.0,,-214,560,9
2007-09-05,263000.0,249000.0,1961.0,,260,278,126
2007-09-06,249000.0,248000.0,2243.0,,855,630,115
2007-09-07,246500.0,243000.0,2060.0,,946,-76,135
2007-09-10,243000.0,230000.0,6351.0,,701,-20,-14
2007-09-11,231000.0,225000.0,1855.0,,971,2,27
2007-09-12,229500.0,221000.0,2669.0,,1632,13,-2
2007-09-13,223000.0,217000.0,3413.0,,1576,-240,-42
2007-09-14,217000.0,217000.0,5715.0,,495,1142,359
2007-09-17,221000.0,221000.0,3916.0,,1972,-72,23
2007-09-18,227500.0,224000.0,3692.0,,325,810,-105
2007-09-19,225000.0,221000.0,3160.0,,1567,-101,34
2007-09-20,221000.0,227500.0,7452.0,,326,2181,177
2007-09-21,233000.0,229000.0,667.0,,22,0,-22
2007-09-27,234000.0,239500.0,4750.0,,496,-36,-130
2007-09-28,239500.0,242000.0,1809.0,,199,600,-318
2007-10-01,242000.0,243000.0,1888.0,,-71,318,10
2007-10-02,240500.0,238500.0,5626.0,,1149,154,0
2007-10-04,234500.0,242000.0,2076.0,,-621,154,-76
2007-10-05,239500.0,248000.0,4388.0,,1497,-190,-9
2007-10-08,252000.0,242500.0,4196.0,,377,-461,84
2007-10-09,242500.0,240000.0,2139.0,,55,-370,-160
2007-10-10,246000.0,236000.0,3028.0,,601,656,-14
2007-10-11,236000.0,229500.0,1186.0,,-185,184,1
2007-10-12,230000.0,232000.0,2151.0,,-709,1400,-91
2007-10-15,237000.0,236000.0,2535.0,,-33,255,-16
2007-10-16,201000.0,228500.0,1570.0,,-12,79,-67
2007-10-17,228500.0,222000.0,1213.0,,133,17,-150
2007-10-18,222000.0,220000.0,4147.0,,1058,-534,-324
2007-10-19,225000.0,220000.0,1719.0,,-312,283,43
2007-10-22,215000.0,217000.0,1324.0,,-268,99,-1
2007-10-23,219500.0,229000.0,2417.0,,-1232,660,68
2007-10-24,226500.0,227500.0,1484.0,,-277,0,-89
2007-10-25,225000.0,226500.0,4094.0,,346,-455,9
2007-10-26,229000.0,224000.0,8989.0,,-1916,1989,-73
2007-10-29,224000.0,221000.0,5593.0,,-1078,1004,74
2007-10-30,221000.0,215500.0,5320.0,,-1247,400,8
2007-10-31,225500.0,220000.0,2424.0,,359,610,6
2007-11-01,224000.0,213500.0,3080.0,,-185,400,295
2007-11-02,210000.0,211500.0,1697.0,,-551,40,11
2007-11-05,211500.0,213000.0,1955.0,,302,-77,-26
2007-11-06,214500.0,217500.0,3468.0,,-154,-412,-34
2007-11-07,217500.0,215500.0,1752.0,,123,-40,-83
2007-11-08,206500.0,217500.0,2012.0,,49,-66,-83
2007-11-09,212500.0,206000.0,1593.0,,580,-586,6
2007-11-12,205000.0,205500.0,2366.0,,-900,1240,-40
2007-11-13,201000.0,191000.0,2403.0,,446,120,-436
2007-11-14,192500.0,194000.0,3345.0,,183,30,-18
2007-11-15,197000.0,194000.0,1599.0,,62,171,7
2007-11-16,194500.0,196500.0,435.0,,-51,50,1
2007-11-19,198000.0,198000.0,366.0,,-12,0,53
2007-11-20,196000.0,197500.0,1152.0,,-394,200,-8
2007-11-21,197000.0,190000.0,730.0,,-499,0,11
2007-11-22,189500.0,183500.0,1105.0,,-731,50,5
2007-11-23,189000.0,187000.0,3598.0,,229,-53,7
2007-11-26,209000.0,189000.0,2415.0,,466,-434,127
2007-11-27,188500.0,190000.0,1042.0,,-448,169,114
2007-11-28,189500.0,190000.0,397.0,,-101,179,23
2007-11-29,193000.0,190000.0,1083.0,,258,158,69
2007-11-30,190000.0,191500.0,949.0,,375,108,122
2007-12-03,196500.0,195000.0,2431.0,,-208,1530,9
2007-12-04,196000.0,190000.0,636.0,,373,-27,10
2007-12-05,195000.0,190000.0,839.0,,166,0,6
2007-12-06,190500.0,186000.0,1883.0,,199,-6,7
2007-12-07,190000.0,187000.0,400.0,,-54,0,-4
2007-12-10,181000.0,187000.0,437.0,,-224,0,24
2007-12-11,187000.0,186500.0,736.0,,82,0,-30
2007-12-12,186500.0,185500.0,1039.0,,-257,-21,-28
2007-12-13,190000.0,187000.0,40.0,,4,0,-4
2007-12-14,187000.0,187000.0,46.0,,-3,2,1
2007-12-17,175500.0,185500.0,201.0,,-150,0,0
2007-12-18,185500.0,187000.0,3189.0,,-233,1608,25
2007-12-20,180500.0,183500.0,1144.0,,-170,0,-30
2007-12-21,180500.0,183500.0,1024.0,,-328,312,16
2007-12-24,174500.0,183500.0,1642.0,,-564,258,6
2007-12-26,185000.0,181500.0,461.0,,-98,-14,12
2007-12-27,184500.0,193000.0,1220.0,,-268,272,-4
2007-12-28,195000.0,195000.0,494.0,,-416,393,23
2008-01-02,199500.0,190000.0,115.0,6.04,5,0,-4
2008-01-03,194500.0,185000.0,71.0,5.88,16,-12,-4
2008-01-04,189000.0,185500.0,52.0,5.9,0,0,0
2008-01-07,180000.0,180500.0,320.0,5.74,-1,0,1
2008-01-08,186500.0,179000.0,424.0,5.69,14,0,-14
2008-01-09,179000.0,177000.0,5531.0,5.63,-694,23,21
2008-01-10,177000.0,173500.0,1334.0,5.52,33,-83,0
2008-01-11,177500.0,173000.0,808.0,5.5,-537,5,-4
2008-01-14,176000.0,173000.0,867.0,5.5,-74,-48,-200
2008-01-15,171000.0,169500.0,632.0,5.39,-300,300,0
2008-01-16,172500.0,167000.0,1575.0,5.31,-272,-388,-40
2008-01-17,174500.0,167500.0,309.0,5.33,-5,0,5
2008-01-18,161500.0,168000.0,2335.0,5.34,-2061,-3,-36
2008-01-21,168000.0,166000.0,1530.0,5.28,-586,887,6
2008-01-22,161500.0,158500.0,1695.0,5.04,-557,-318,-5
2008-01-23,162500.0,157000.0,580.0,4.99,-129,16,113
2008-01-24,156000.0,157000.0,1180.0,4.99,-276,0,12
2008-01-25,157000.0,159000.0,608.0,5.06,-160,15,48
2008-01-28,159000.0,159000.0,455.0,5.06,-215,0,0
2008-01-29,159000.0,159500.0,212.0,5.07,-95,110,-15
2008-01-30,163000.0,159000.0,2443.0,5.06,-1891,210,60
2008-01-31,158000.0,159000.0,848.0,5.06,-458,325,13
2008-02-01,160000.0,159000.0,893.0,5.06,-200,0,0
2008-02-04,160000.0,159500.0,703.0,5.07,-26,25,1
2008-02-05,161000.0,161000.0,588.0,5.12,-46,100,-4
2008-02-11,154000.0,154000.0,941.0,4.9,370,-332,-38
2008-02-12,154000.0,154000.0,570.0,4.9,284,-138,-146
2008-02-13,152000.0,154000.0,455.0,4.9,54,0,-54
2008-02-14,154000.0,153000.0,1028.0,4.86,-258,258,0
2008-02-15,153000.0,154000.0,719.0,4.9,-320,4,16
2008-02-18,156500.0,154000.0,264.0,4.9,1,1,-2
2008-02-19,154500.0,153500.0,906.0,4.88,-1,7,-6
2008-02-20,158000.0,151500.0,799.0,4.82,-365,365,0
2008-02-21,154500.0,150500.0,1194.0,4.78,8,0,-8
2008-02-22,151000.0,152000.0,1553.0,4.83,78,-183,0
2008-02-25,154000.0,151500.0,1003.0,4.82,61,-61,0
2008-02-26,152000.0,150000.0,898.0,4.77,23,-33,10
2008-02-27,150000.0,150500.0,667.0,4.78,-36,-56,-8
2008-02-28,147500.0,150000.0,796.0,4.77,-248,-107,90
2008-02-29,148500.0,149500.0,570.0,4.75,29,-29,0
2008-03-03,150500.0,145500.0,731.0,4.63,-200,0,100
2008-03-04,145000.0,141500.0,1076.0,4.5,18,-18,0
2008-03-05,141000.0,142000.0,1740.0,4.51,-724,-40,64
2008-03-06,141000.0,142000.0,1431.0,4.51,-850,-53,3
2008-03-07,142000.0,142000.0,1474.0,4.51,-459,-4,287
2008-03-10,145000.0,142500.0,302.0,4.53,21,1,-4
2008-03-11,141500.0,142500.0,671.0,4.53,-493,13,-4
2008-03-12,143000.0,142500.0,1050.0,4.53,-210,-69,-5
2008-03-13,142000.0,142000.0,989.0,4.51,-88,0,4
2008-03-14,142000.0,142000.0,1714.0,4.51,-1273,-26,165
2008-03-17,138000.0,142000.0,1516.0,4.51,-484,2,-9
2008-03-18,141500.0,140500.0,930.0,4.47,-417,0,-14
2008-03-19,142000.0,135000.0,2396.0,4.29,12,0,4
2008-03-20,135000.0,133000.0,3819.0,4.23,-705,688,-4
2008-03-21,133000.0,132000.0,337.0,4.2,-77,77,0
2008-03-24,130500.0,129000.0,1515.0,4.1,935,-961,0
2008-03-25,129000.0,131500.0,1281.0,4.18,769,-781,0
2008-03-26,133500.0,130000.0,824.0,4.13,-40,61,-1
2008-03-27,130000.0,134000.0,356.0,4.26,-68,39,-1
2008-03-28,131500.0,142000.0,844.0,4.51,-529,438,11
2008-03-31,139000.0,147000.0,1972.0,4.67,-683,719,-16
2008-04-01,147000.0,143500.0,412.0,4.56,272,-72,-14
2008-04-02,144000.0,143500.0,324.0,4.56,63,-13,-30
2008-04-03,139000.0,139000.0,618.0,4.42,234,-198,-16
2008-04-04,139000.0,140000.0,246.0,4.45,98,-78,0
2008-04-07,140000.0,139500.0,338.0,4.43,41,-57,18
2008-04-08,138000.0,139500.0,492.0,4.43,-187,-39,-2
2008-04-10,136500.0,144500.0,470.0,4.59,-153,-10,185
2008-04-11,144000.0,143500.0,291.0,4.56,96,-49,47
2008-04-14,140000.0,139000.0,506.0,4.42,153,-289,150
2008-04-15,137500.0,141000.0,449.0,4.48,-102,-22,154
2008-04-16,140500.0,142500.0,236.0,4.53,68,-68,0
2008-04-17,142000.0,140000.0,465.0,4.45,275,-275,0
2008-04-18,140000.0,138500.0,544.0,4.4,374,-474,0
2008-04-21,140000.0,140000.0,785.0,4.45,438,-440,0
2008-04-22,140000.0,137000.0,790.0,4.36,252,-304,-6
2008-04-23,139000.0,137000.0,878.0,4.36,562,-562,0
2008-04-24,137000.0,137000.0,867.0,4.36,641,-444,-1
2008-04-25,137500.0,138000.0,511.0,4.39,260,-51,0
2008-04-28,138000.0,138000.0,584.0,4.39,179,-116,0
2008-04-29,138000.0,137000.0,974.0,4.36,752,-571,30
2008-04-30,135500.0,136000.0,964.0,4.32,253,-314,0
2008-05-02,136000.0,135000.0,4264.0,4.29,1262,-1860,0
2008-05-06,136000.0,135500.0,817.0,4.31,437,-447,0
2008-05-07,136000.0,135000.0,541.0,4.29,179,-199,0
2008-05-08,135000.0,134000.0,884.0,4.26,701,-742,0
2008-05-09,134000.0,132000.0,1540.0,4.2,213,-542,110
2008-05-13,132000.0,136000.0,4572.0,4.32,1421,-1443,0
2008-05-14,131500.0,132000.0,1660.0,4.2,529,-525,-3
2008-05-15,130500.0,134000.0,776.0,4.26,169,-155,16
2008-05-16,135000.0,135000.0,2269.0,4.29,-47,124,262
2008-05-19,134000.0,132000.0,2844.0,4.2,-496,464,32
2008-05-20,132000.0,133000.0,1977.0,4.23,-294,217,77
2008-05-21,132000.0,133500.0,1760.0,4.24,-1270,1290,-22
2008-05-22,133000.0,132000.0,480.0,4.2,233,-226,-7
2008-05-23,134000.0,134000.0,1928.0,4.26,946,-1180,234
2008-05-26,137000.0,133000.0,1340.0,4.23,601,-676,75
2008-05-27,132500.0,136000.0,1527.0,4.32,-384,435,-49
2008-05-28,136000.0,136000.0,1371.0,4.32,348,-50,102
2008-05-29,136000.0,145000.0,8599.0,4.61,3333,2409,144
2008-05-30,149000.0,150000.0,12148.0,4.77,-710,2077,354
2008-06-02,155000.0,150000.0,4413.0,4.77,2508,-1657,219
2008-06-03,151500.0,151000.0,11745.0,4.8,1076,-3730,5488
2008-06-04,154000.0,155500.0,2837.0,4.94,-614,-349,559
2008-06-05,153000.0,156000.0,4806.0,4.96,831,-309,20
2008-06-09,155500.0,159500.0,6347.0,5.07,-144,-1069,1090
2008-06-10,165000.0,157000.0,9863.0,4.99,204,-2725,1857
2008-06-11,157500.0,155000.0,10738.0,4.93,4187,-4514,2175
2008-06-12,155000.0,142500.0,19858.0,4.53,320,-1606,310
2008-06-13,142000.0,146500.0,3612.0,4.66,-265,934,-1131
2008-06-16,144500.0,149500.0,2525.0,4.75,-1040,1060,-41
2008-06-17,151500.0,149000.0,2107.0,4.74,-502,765,-326
2008-06-18,149500.0,148000.0,1655.0,4.71,-294,448,-160
2008-06-19,149000.0,145000.0,6110.0,4.61,-1944,3833,-1871
2008-06-20,142000.0,145000.0,2388.0,4.61,-861,1272,-420
2008-06-23,145500.0,141500.0,1221.0,4.5,139,-98,-20
2008-06-24,140500.0,140000.0,3080.0,4.45,362,731,-1099
2008-06-25,142000.0,145000.0,1705.0,4.61,-331,634,-318
2008-06-26,147500.0,144500.0,1879.0,4.59,194,148,-330
2008-06-27,140000.0,144500.0,2118.0,4.59,-772,1226,-408
2008-06-30,146000.0,142500.0,1707.0,4.53,-288,108,153
2008-07-01,145000.0,137000.0,1580.0,4.36,129,-139,-93
2008-07-02,141500.0,132500.0,2951.0,4.21,-205,319,-119
2008-07-03,131500.0,135500.0,2582.0,4.31,-1009,199,7
2008-07-04,130500.0,134000.0,1362.0,4.26,-643,392,-56
2008-07-07,133500.0,135500.0,5338.0,4.31,28,-282,499
2008-07-08,134500.0,130000.0,4055.0,4.13,-23,-729,130
2008-07-09,130000.0,127000.0,4209.0,4.04,1322,-492,40
2008-07-10,137500.0,129500.0,4274.0,4.12,193,-186,118
2008-07-11,130000.0,128000.0,2200.0,4.07,303,-423,138
2008-07-14,129500.0,125500.0,1624.0,3.99,226,-219,-10
2008-07-15,125500.0,126000.0,2529.0,4.01,-2141,2220,-32
2008-07-16,125500.0,127500.0,1123.0,4.05,-73,-36,203
2008-07-17,126500.0,129000.0,796.0,4.1,192,-344,155
2008-07-18,129000.0,126000.0,1861.0,4.01,1080,-858,-121
2008-07-21,125000.0,131000.0,1318.0,4.16,-504,172,353
2008-07-22,130000.0,125000.0,2751.0,3.97,1504,-1640,131
2008-07-23,125500.0,130000.0,964.0,4.13,-561,145,438
2008-07-24,130000.0,132500.0,1151.0,4.21,-911,267,642
2008-07-25,132500.0,133000.0,1318.0,4.23,-586,31,601
2008-07-28,133000.0,136500.0,1145.0,4.34,-181,35,282
2008-07-29,136000.0,135000.0,1564.0,4.29,522,-570,-158
2008-07-30,135000.0,136500.0,762.0,4.34,-55,-63,100
2008-07-31,133500.0,135000.0,985.0,4.29,122,-131,55
2008-08-01,134000.0,133500.0,393.0,4.24,65,-72,22
2008-08-04,136500.0,130500.0,698.0,4.15,272,-216,-44
2008-08-05,132500.0,133500.0,1030.0,4.24,-678,636,51
2008-08-06,132500.0,132500.0,849.0,4.21,-358,270,91
2008-08-07,133000.0,131000.0,983.0,4.16,343,-299,-41
2008-08-08,129000.0,131500.0,948.0,4.18,155,-168,-33
2008-08-11,130000.0,131000.0,806.0,4.16,155,-144,-11
2008-08-12,130000.0,130500.0,720.0,4.15,-118,45,-2
2008-08-13,130000.0,130000.0,1820.0,4.13,331,-360,-31
2008-08-14,131500.0,130000.0,1538.0,4.13,-99,-3,13
2008-08-18,130000.0,129500.0,705.0,4.12,333,-282,-18
2008-08-19,129000.0,126500.0,479.0,4.02,225,-45,-170
2008-08-20,128000.0,125500.0,1327.0,3.99,306,-293,-3
2008-08-21,128000.0,124500.0,2288.0,3.96,640,-505,-135
2008-08-22,126000.0,124000.0,967.0,3.94,-211,271,-60
2008-08-25,125000.0,122500.0,965.0,3.89,-291,285,7
2008-08-26,124500.0,125000.0,1415.0,3.97,-541,581,60
2008-08-27,123500.0,125000.0,1072.0,3.97,251,-536,285
2008-08-28,124500.0,123500.0,798.0,3.93,359,-396,37
2008-08-29,128500.0,126000.0,723.0,4.01,-407,267,160
2008-09-01,126000.0,123000.0,1509.0,3.91,76,-775,699
2008-09-02,125500.0,117500.0,2210.0,3.74,-887,-89,1036
2008-09-03,120000.0,117000.0,2241.0,3.72,548,-477,385
2008-09-04,115000.0,109000.0,4953.0,3.47,2869,-1797,-972
2008-09-05,108500.0,110000.0,1508.0,3.5,-248,-432,53
2008-09-08,112000.0,113000.0,1229.0,3.59,15,-336,129
2008-09-09,113000.0,113000.0,1376.0,3.59,635,-417,-178
2008-09-10,114000.0,115000.0,1323.0,3.66,-429,293,136
2008-09-11,113000.0,111000.0,3760.0,3.53,706,-2304,1198
2008-09-12,114500.0,115000.0,1444.0,3.66,96,249,145
2008-09-16,112000.0,114000.0,2453.0,3.62,-1320,743,638
2008-09-17,112500.0,113000.0,1670.0,3.59,97,-87,194
2008-09-18,113500.0,109000.0,1532.0,3.47,274,-318,151
2008-09-19,113000.0,114500.0,2476.0,3.64,-79,-127,250
2008-09-22,118000.0,116000.0,926.0,3.69,-249,156,94
2008-09-23,116000.0,112500.0,1901.0,3.58,214,-207,-7
2008-09-24,115000.0,114000.0,4483.0,3.62,1888,-851,893
2008-09-25,114000.0,110500.0,3681.0,3.51,974,-916,-28
2008-09-26,111500.0,109000.0,1972.0,3.47,501,-842,-9
2008-09-29,109500.0,110000.0,5447.0,3.5,711,-3771,1160
2008-09-30,107000.0,110000.0,2237.0,3.5,-1104,160,601
2008-10-01,108500.0,112500.0,678.0,3.58,-29,29,18
2008-10-02,114000.0,113500.0,1347.0,3.61,-408,234,162
2008-10-06,112000.0,111000.0,1264.0,3.53,-400,35,-78
2008-10-07,110000.0,108500.0,2951.0,3.45,-989,225,424
2008-10-08,107000.0,102000.0,4784.0,3.24,742,-2130,-20
2008-10-09,100500.0,106000.0,4021.0,3.37,-1375,471,195
2008-10-10,103000.0,96000.0,3727.0,3.05,734,-899,-35
2008-10-13,98500.0,96000.0,4748.0,3.05,1899,-2775,852
2008-10-14,98600.0,98900.0,4287.0,3.14,1874,-2274,394
2008-10-15,96300.0,97000.0,2048.0,3.08,-184,-137,327
2008-10-16,90500.0,87400.0,3751.0,2.78,45,169,75
2008-10-17,87400.0,87300.0,4556.0,2.78,-555,-550,687
2008-10-20,88900.0,83500.0,5432.0,2.65,46,-2027,252
2008-10-21,83300.0,81800.0,2736.0,2.6,163,-484,218
2008-10-22,81000.0,79500.0,4318.0,2.53,132,-338,239
2008-10-23,78700.0,71000.0,4958.0,2.26,-340,-331,324
2008-10-24,71000.0,60400.0,10725.0,1.92,3029,-2739,68
2008-10-27,64500.0,53600.0,7877.0,1.7,432,-310,29
2008-10-28,53500.0,51100.0,7929.0,1.62,-574,-1757,667
2008-10-29,53000.0,51000.0,6582.0,1.62,1594,-194,-1330
2008-10-30,51700.0,57200.0,5065.0,1.82,-306,119,315
2008-10-31,55900.0,65000.0,8896.0,2.07,-1831,1015,-160
2008-11-03,67600.0,64400.0,4692.0,2.05,2102,-1721,-479
2008-11-04,64000.0,68800.0,2963.0,2.19,-722,474,244
2008-11-05,70100.0,73500.0,5131.0,2.34,286,-2,31
2008-11-06,72000.0,65500.0,6644.0,2.08,2703,-2185,-496
2008-11-07,58000.0,64800.0,5781.0,2.06,449,-398,215
2008-11-10,68000.0,66000.0,7333.0,2.1,2844,-3146,297
2008-11-11,67800.0,67500.0,3837.0,2.15,-408,237,353
2008-11-12,67500.0,68200.0,2711.0,2.17,-390,257,144
2008-11-13,67000.0,66900.0,2596.0,2.13,373,-126,-217
2008-11-14,67500.0,68200.0,1750.0,2.17,-214,-32,299
2008-11-17,66300.0,65600.0,2661.0,2.09,-2,-183,185
2008-11-18,64600.0,60000.0,5409.0,1.91,3765,-3394,-359
2008-11-19,59100.0,60000.0,1512.0,1.91,5,3,-8
2008-11-20,57900.0,55600.0,2353.0,1.77,338,12,-197
2008-11-21,54900.0,56600.0,2206.0,1.8,242,-82,130
2008-11-24,56600.0,54000.0,1967.0,1.72,364,-24,-131
2008-11-25,55000.0,54000.0,2597.0,1.72,474,-594,120
2008-11-26,53500.0,54100.0,2435.0,1.72,51,-12,426
2008-11-27,58000.0,55000.0,3027.0,1.75,911,-1117,764
2008-11-28,55500.0,56500.0,5222.0,1.8,2023,90,439
2008-12-01,56900.0,58100.0,7080.0,1.85,2090,-317,233
2008-12-02,54900.0,55500.0,3266.0,1.76,216,-82,-54
2008-12-03,55100.0,55200.0,3441.0,1.75,742,128,58
2008-12-04,55700.0,55200.0,6084.0,1.75,358,-273,-79
2008-12-05,55600.0,56000.0,2212.0,1.78,-752,282,470
2008-12-08,56000.0,59700.0,3180.0,1.9,-187,393,844
2008-12-09,59500.0,59500.0,3230.0,1.89,1254,-1196,-58
2008-12-10,59500.0,59900.0,6256.0,1.9,110,-703,502
2008-12-11,60200.0,58500.0,5554.0,1.86,1107,-93,-760
