Symbol,SKC_시가(원),SKC_종가(원),SKC_거래량(주),SKC_PER(IFRS-연결),SKC_순매수수량(개인)(주),SKC_순매수수량(기관계)(주),SKC_순매수수량(외국인계)(주)
2015-06-18,34400.0,34300.0,401807.0,17.91,3517,-137419,134752
2015-06-19,34800.0,35600.0,415701.0,18.58,-41774,77828,-36781
2015-06-22,36400.0,35000.0,295278.0,18.27,10520,2939,-15210
2015-06-23,35450.0,36400.0,329825.0,19.0,-31352,25695,2684
2015-06-24,36600.0,36500.0,271041.0,19.05,-42235,36610,4529
2015-06-25,36500.0,37600.0,282408.0,19.63,-49944,46175,2747
2015-06-26,37800.0,37600.0,281171.0,19.63,-36003,133653,-97630
2015-06-29,36650.0,35450.0,306623.0,18.51,34708,-26984,-13878
2015-06-30,35300.0,36800.0,257113.0,19.21,-60525,9759,51485
2015-07-01,37350.0,38650.0,315723.0,20.18,-122528,116214,8207
2015-07-02,39050.0,38750.0,285110.0,20.23,-59595,65841,-10818
2015-07-03,38950.0,38500.0,194033.0,20.1,-18585,3940,18291
2015-07-06,38000.0,37350.0,199601.0,19.5,-12290,2891,-5631
2015-07-07,37750.0,37800.0,262084.0,19.73,-42206,42375,1104
2015-07-08,37850.0,36750.0,223959.0,19.18,1407,13155,-13335
2015-07-09,36000.0,36000.0,268659.0,18.79,35937,-97520,62278
2015-07-10,35800.0,36950.0,255025.0,19.29,-27690,54443,-28186
2015-07-13,36500.0,37700.0,136576.0,19.68,-49589,54630,-4979
2015-07-14,38000.0,36750.0,224135.0,19.18,48143,844,-50315
2015-07-15,36950.0,36600.0,169726.0,19.11,-9849,-40272,49240
2015-07-16,36850.0,39500.0,569203.0,20.62,-268093,260096,20987
2015-07-17,39900.0,39500.0,340752.0,20.62,-78895,99851,-19421
2015-07-20,39650.0,40100.0,364930.0,20.93,-25618,40119,-7009
2015-07-21,40500.0,40350.0,127161.0,21.06,-18245,17932,156
2015-07-22,39900.0,39000.0,165207.0,20.36,3933,33761,-35333
2015-07-23,39000.0,39350.0,170220.0,20.54,-42550,61532,-22063
2015-07-24,39000.0,39100.0,148419.0,20.41,-23014,57980,-34583
2015-07-27,39300.0,39600.0,151025.0,20.67,-12753,30504,-14749
2015-07-28,39150.0,37800.0,196107.0,19.73,29870,9077,-37538
2015-07-29,38100.0,37700.0,121631.0,19.68,-19377,7639,10258
2015-07-30,37800.0,37300.0,110540.0,19.47,-4040,-13838,17848
2015-07-31,37300.0,35650.0,261560.0,18.61,28647,-45633,20728
2015-08-03,35450.0,33350.0,425972.0,17.41,91677,-201402,113042
2015-08-04,33200.0,34100.0,203170.0,17.8,-11334,3057,17142
2015-08-05,34050.0,34600.0,162478.0,18.06,-788,-10539,23928
2015-08-06,34650.0,36200.0,319012.0,18.9,-55185,110658,-56642
2015-08-07,36150.0,36150.0,275558.0,18.87,-21806,98637,-73890
2015-08-10,36450.0,36600.0,190133.0,19.11,-39127,27166,14709
2015-08-11,37150.0,37550.0,222578.0,19.6,-93654,93343,4112
2015-08-12,37550.0,36200.0,197046.0,18.9,-13281,57672,-42791
2015-08-13,36400.0,38600.0,228564.0,20.15,-77747,54185,33350
2015-08-17,38600.0,38550.0,157296.0,20.12,-6444,84181,-75073
2015-08-18,38800.0,38950.0,203036.0,20.33,-64848,117185,-43427
2015-08-19,38250.0,36900.0,277740.0,19.26,46172,-6117,-38173
2015-08-20,36550.0,35950.0,190039.0,18.77,-20955,27523,13701
2015-08-21,34700.0,34350.0,261666.0,17.93,2308,19205,-1739
2015-08-24,33600.0,35300.0,260869.0,18.43,-52573,113587,-58912
2015-08-25,35500.0,35500.0,162947.0,18.53,633,72552,-74567
2015-08-26,35100.0,36900.0,154152.0,19.26,-42360,61375,-15492
2015-08-27,37050.0,36550.0,157645.0,19.08,16826,16603,-29414
2015-08-28,37400.0,37800.0,201590.0,19.73,-40271,36415,6734
2015-08-31,37500.0,38350.0,133588.0,20.02,-46533,62081,-13996
2015-09-01,38000.0,37650.0,113640.0,19.65,-14167,43519,-26352
2015-09-02,36900.0,37850.0,96977.0,19.76,-16905,32304,-10399
2015-09-03,37950.0,37350.0,98286.0,19.5,12795,21670,-34989
2015-09-04,37150.0,36000.0,183231.0,18.79,3235,43746,-46746
2015-09-07,35600.0,36350.0,102743.0,18.98,-6837,20015,-12378
2015-09-08,36600.0,35550.0,152817.0,18.56,28297,-12324,-15973
2015-09-09,36000.0,36400.0,201417.0,19.0,14684,43756,-58839
2015-09-10,35700.0,36900.0,176589.0,19.26,-1892,14608,-12669
2015-09-11,36500.0,37150.0,93956.0,19.39,-14012,6478,7241
2015-09-14,37400.0,37500.0,114202.0,19.58,-21978,36971,-14843
2015-09-15,37550.0,38450.0,168798.0,20.07,-33838,37733,-2405
2015-09-16,38550.0,37750.0,236855.0,19.71,62307,-3599,-58843
2015-09-17,38300.0,39050.0,344500.0,20.38,-44606,14142,32224
2015-09-18,38900.0,38800.0,137446.0,20.25,10274,-1175,-9099
2015-09-21,38050.0,38800.0,113136.0,20.25,-13756,42568,-28307
2015-09-22,39000.0,38950.0,114533.0,20.33,-12403,16120,-3652
2015-09-23,38300.0,39550.0,192423.0,20.65,-46830,74755,-27269
2015-09-24,39600.0,39350.0,194900.0,20.54,5831,70105,-75941
2015-09-25,39400.0,40000.0,134822.0,20.88,-39020,33107,5713
2015-09-30,39200.0,38100.0,301206.0,19.89,82962,10730,-93793
2015-10-01,38300.0,38650.0,204022.0,20.18,-7234,-17354,18885
2015-10-02,38750.0,37850.0,147198.0,19.76,31923,-8714,-27776
2015-10-05,38000.0,38800.0,162734.0,20.25,-33070,16315,16755
2015-10-06,39200.0,38350.0,125003.0,20.02,30481,-8059,-22422
2015-10-07,38350.0,37750.0,67852.0,19.71,11450,-16261,4811
2015-10-08,37900.0,38050.0,80336.0,19.86,913,-7286,6373
2015-10-12,38400.0,37650.0,160685.0,19.65,21446,45893,-67339
2015-10-13,37650.0,37000.0,138794.0,19.31,18443,2753,-21196
2015-10-14,36850.0,37200.0,81473.0,19.42,-11443,10670,223
2015-10-15,37200.0,37550.0,107042.0,19.6,5543,18687,-24230
2015-10-16,37700.0,37000.0,97816.0,19.31,22585,1674,-24259
2015-10-19,37200.0,37350.0,110711.0,19.5,-17826,24600,-5057
2015-10-20,37450.0,36550.0,158410.0,19.08,47749,1897,-49248
2015-10-21,36550.0,37700.0,133954.0,19.68,-49112,19407,30076
2015-10-22,37300.0,37150.0,124885.0,19.39,29822,21756,-51494
2015-10-23,37650.0,38200.0,171242.0,19.94,-49791,48644,-742
2015-10-26,38500.0,37950.0,58805.0,19.81,20520,-11499,-9021
2015-10-27,38000.0,36900.0,86428.0,19.26,37246,-12918,-24328
2015-10-28,36950.0,37000.0,78939.0,19.31,8792,-11107,2468
2015-10-29,38050.0,37750.0,198262.0,19.71,-9753,12,9650
2015-10-30,37750.0,38450.0,180976.0,20.07,-68510,63853,3449
2015-11-02,38650.0,39100.0,246543.0,20.41,-39326,30588,9558
2015-11-03,39300.0,39300.0,204037.0,20.52,-44840,78857,-27257
2015-11-04,39400.0,39500.0,136699.0,20.62,-48537,55246,-6709
2015-11-05,39250.0,38700.0,88766.0,20.2,-1994,3306,-1412
2015-11-06,38600.0,38500.0,52057.0,20.1,-551,8652,-8401
2015-11-09,38350.0,37300.0,82620.0,19.47,-686,3662,-2976
2015-11-10,36800.0,36650.0,83840.0,19.13,2024,-6542,4648
2015-11-11,36600.0,36650.0,59880.0,19.13,-4075,28408,-24102
2015-11-12,36950.0,37050.0,38127.0,19.34,-5157,6371,-1164
2015-11-13,36700.0,36150.0,55950.0,18.87,-353,15337,-14669
2015-11-16,35650.0,36550.0,58247.0,19.08,-11111,2885,8226
2015-11-17,36800.0,37150.0,62784.0,19.39,-5120,22607,-17503
2015-11-18,37300.0,35600.0,209447.0,18.58,84032,-52632,-32910
2015-11-19,35950.0,36600.0,88768.0,19.11,-30877,4869,26560
2015-11-20,36700.0,36750.0,44126.0,19.18,-9287,8370,917
2015-11-23,36600.0,36100.0,102680.0,18.84,32845,-34920,787
2015-11-24,36000.0,36250.0,127669.0,18.92,1001,-33503,31702
2015-11-25,36000.0,36200.0,113170.0,18.9,2949,-23861,20408
2015-11-26,36200.0,36750.0,105879.0,19.18,-13880,10357,3523
2015-11-27,36750.0,35850.0,118054.0,18.71,42406,-42198,-269
2015-11-30,35600.0,35250.0,137020.0,18.4,19028,-48123,27245
2015-12-01,35300.0,35600.0,127877.0,18.58,12932,-67758,54197
2015-12-02,35400.0,34750.0,213863.0,18.14,31048,-59111,27749
2015-12-03,34550.0,34900.0,135500.0,18.22,-2727,15589,-13112
2015-12-04,34650.0,34600.0,78372.0,18.06,20995,-8011,-13482
2015-12-07,34700.0,34800.0,81785.0,18.17,-9773,4930,-4824
2015-12-08,34500.0,34300.0,54189.0,17.91,7053,4947,-12613
2015-12-09,34350.0,34800.0,75355.0,18.17,-14546,20460,-5914
2015-12-10,34800.0,33600.0,178345.0,17.54,22856,25912,-48897
2015-12-11,33700.0,34150.0,112594.0,17.83,-9339,-26535,35874
2015-12-14,33750.0,33050.0,133797.0,17.25,1039,239,-1278
2015-12-15,32750.0,33150.0,59092.0,17.31,-4077,494,2126
2015-12-16,33550.0,33900.0,108368.0,17.7,3196,10916,-14233
2015-12-17,34150.0,33550.0,151767.0,17.51,16055,11630,-27936
2015-12-18,33150.0,34100.0,128983.0,17.8,-4658,-3478,6605
2015-12-21,34050.0,33850.0,111393.0,17.67,24383,-10685,-15342
2015-12-22,33800.0,33050.0,228847.0,17.25,60751,-74154,11913
2015-12-23,33150.0,33500.0,159564.0,17.49,-19726,10407,11711
2015-12-24,33850.0,33800.0,92026.0,17.64,-17449,29669,-11643
2015-12-28,33550.0,33900.0,92233.0,17.7,-22058,15518,10726
2015-12-29,33600.0,33750.0,81565.0,17.62,-6476,6351,2437
2015-12-30,33800.0,33800.0,90873.0,17.64,-26278,22955,3123
2016-01-04,33550.0,32850.0,113224.0,4.42,14662,13613,-28268
2016-01-05,32550.0,31650.0,452752.0,4.26,103769,-37062,-65492
2016-01-06,31700.0,31300.0,292454.0,4.22,-8072,-43299,50256
2016-01-07,31250.0,31900.0,138389.0,4.3,-39520,69456,-29881
2016-01-08,31050.0,32000.0,103413.0,4.31,-9644,5207,4717
2016-01-11,31600.0,32250.0,86689.0,4.34,-23766,34106,-11132
2016-01-12,32250.0,32050.0,84021.0,4.32,-12874,35111,-19229
2016-01-13,32250.0,32450.0,72035.0,4.37,5852,-2883,-7772
2016-01-14,31850.0,31500.0,110865.0,4.24,14529,-12368,-2161
2016-01-15,31750.0,31650.0,154959.0,4.26,-14118,36624,-22450
2016-01-18,31500.0,31050.0,103641.0,4.18,19607,2995,-24589
2016-01-19,30800.0,30900.0,115984.0,4.16,-17436,27427,-10986
2016-01-20,30650.0,29750.0,174847.0,4.01,28922,-38456,6938
2016-01-21,29700.0,29700.0,79675.0,4.0,-10972,-4352,17117
2016-01-22,29900.0,30250.0,132138.0,4.07,-627,32732,-31749
2016-01-25,30600.0,31250.0,104520.0,4.21,-12216,20412,-8196
2016-01-26,31000.0,30350.0,110248.0,4.09,36969,13599,-50568
2016-01-27,30650.0,30900.0,179093.0,4.16,-13014,44191,-35468
2016-01-28,30650.0,31200.0,91099.0,4.2,6762,1457,-8219
2016-01-29,31200.0,30850.0,73320.0,4.15,21368,-2808,-18560
2016-02-01,31050.0,31350.0,143270.0,4.22,-8459,6859,-629
2016-02-02,31000.0,29500.0,363511.0,3.97,175103,-152754,-23183
2016-02-03,29050.0,29350.0,118842.0,3.95,3510,-3424,-564
2016-02-04,30150.0,29950.0,131716.0,4.03,2888,-28559,25346
2016-02-05,30200.0,29900.0,153930.0,4.03,32165,-13896,-18081
2016-02-11,29000.0,29100.0,128455.0,3.92,-24971,52890,-29420
2016-02-12,28750.0,27800.0,225023.0,3.74,23850,19070,-45495
2016-02-15,28200.0,29300.0,150069.0,3.95,-40324,9964,30003
2016-02-16,29200.0,29450.0,93961.0,3.97,-919,-2994,3456
2016-02-17,29300.0,30250.0,171701.0,4.07,-60471,65485,-2632
2016-02-18,30500.0,30500.0,158461.0,4.11,-1095,-20506,21836
2016-02-19,30600.0,31250.0,151779.0,4.21,-55973,24073,35383
2016-02-22,31000.0,30850.0,111498.0,4.15,23873,-17295,-6628
2016-02-23,31250.0,31150.0,125925.0,4.19,-13930,-11275,25255
2016-02-24,31100.0,31100.0,79404.0,4.19,-4850,4732,118
2016-02-25,31550.0,31750.0,189964.0,4.28,-24108,-16948,42819
2016-02-26,31900.0,31300.0,99602.0,4.22,27207,-5662,-21395
2016-02-29,31300.0,31100.0,163713.0,4.19,8310,-11917,4853
2016-03-02,31400.0,31100.0,175244.0,4.19,60937,-66406,5482
2016-03-03,31100.0,31150.0,124797.0,4.19,11076,-43502,32916
2016-03-04,31050.0,31350.0,174968.0,4.22,4835,-34124,24984
2016-03-07,31300.0,31150.0,206602.0,4.19,63002,-37864,-24878
2016-03-08,31000.0,31400.0,152962.0,4.23,-4221,-13919,17140
2016-03-09,31300.0,32250.0,242648.0,4.34,-27527,33322,-6014
2016-03-10,32500.0,32350.0,181216.0,4.36,-6174,-478,6976
2016-03-11,32050.0,31550.0,203401.0,4.25,108240,-113072,5637
2016-03-14,31550.0,30600.0,345691.0,4.12,142196,-161135,18749
2016-03-15,30550.0,30200.0,222739.0,4.07,91982,-121046,28589
2016-03-16,30250.0,29750.0,238950.0,4.01,81093,-87202,3898
2016-03-17,30000.0,30000.0,302693.0,4.04,66828,-71699,4871
2016-03-18,30300.0,30850.0,386997.0,4.15,-6004,-70344,76027
2016-03-21,31100.0,30650.0,300128.0,4.13,88652,-100308,4961
2016-03-22,30650.0,30950.0,133644.0,4.17,-35289,11790,22261
2016-03-23,31000.0,31050.0,152923.0,4.18,-24864,22095,1659
2016-03-24,30950.0,31100.0,160020.0,4.19,-12647,-3799,13886
2016-03-25,31100.0,31400.0,180389.0,4.23,-52183,32188,19953
2016-03-28,31600.0,31300.0,117076.0,4.22,-34033,43915,-9782
2016-03-29,31300.0,31000.0,136987.0,4.17,7304,-8811,3386
2016-03-30,31100.0,32600.0,449431.0,4.39,-132733,4826,116602
2016-03-31,32250.0,31800.0,252786.0,4.28,56929,-52516,-7381
2016-04-01,31800.0,29950.0,656856.0,4.03,219863,-301401,79235
2016-04-04,29950.0,30200.0,278051.0,4.07,-131,-57461,64237
2016-04-05,30050.0,29550.0,280975.0,3.98,67887,-30120,-40333
2016-04-06,29450.0,29550.0,227658.0,3.98,63145,-51273,-5157
2016-04-07,29700.0,29450.0,186126.0,3.97,31859,-78691,43370
2016-04-08,29300.0,29800.0,187078.0,4.01,-5035,20800,-14816
2016-04-11,29950.0,29250.0,253803.0,3.94,95897,-67830,-28644
2016-04-12,29250.0,29450.0,101420.0,3.97,20934,-8207,-10722
2016-04-14,29600.0,30250.0,230100.0,4.07,-30368,-16775,48060
2016-04-15,30150.0,30100.0,163579.0,4.05,-13776,-9930,18244
2016-04-18,29950.0,30050.0,185475.0,4.05,29108,-31313,2560
2016-04-19,30150.0,30350.0,166667.0,4.09,-13376,-11701,24577
2016-04-20,30450.0,30200.0,190431.0,4.07,28875,-18592,-10251
2016-04-21,30300.0,30050.0,193270.0,4.05,80483,-122414,40761
2016-04-22,30150.0,30100.0,118940.0,4.05,20085,-32373,11818
2016-04-25,30150.0,30150.0,85466.0,4.06,1870,-22155,19085
2016-04-26,30400.0,29650.0,274156.0,3.99,110972,-37622,-73390
2016-04-27,29550.0,29000.0,267284.0,3.91,102754,-115488,8062
2016-04-28,29150.0,28300.0,357086.0,3.81,185102,-159788,-23314
2016-04-29,28250.0,28050.0,293698.0,3.78,98688,-68248,-28758
2016-05-02,28050.0,28200.0,211851.0,3.8,79351,-81291,3844
2016-05-03,28350.0,28400.0,255629.0,3.82,43656,-107390,63734
2016-05-04,28150.0,28100.0,148318.0,3.78,6123,-12232,5801
2016-05-09,28200.0,27400.0,295608.0,3.69,92977,-16199,-77848
2016-05-10,27300.0,27450.0,221696.0,3.7,75475,-15871,-71296
2016-05-11,27850.0,29400.0,1350707.0,3.96,-75611,-89229,157606
2016-05-12,29000.0,29450.0,374879.0,3.97,38378,61036,-112578
2016-05-13,29450.0,28900.0,242324.0,3.89,64828,18499,-84415
2016-05-16,28800.0,29050.0,167219.0,3.91,25016,30465,-59408
2016-05-17,29400.0,28850.0,177391.0,3.89,27506,2406,-30736
2016-05-18,28650.0,28300.0,242607.0,3.81,34276,-11707,-20223
2016-05-19,28000.0,27950.0,284921.0,3.76,-57950,104523,-47131
2016-05-20,27900.0,27800.0,183665.0,3.74,40702,-12539,-26282
2016-05-23,28050.0,27850.0,167416.0,3.75,46182,-14649,-38231
2016-05-24,27750.0,27700.0,152516.0,3.73,14214,28356,-42748
2016-05-25,27900.0,27800.0,234878.0,3.74,26160,18828,-43051
2016-05-26,27950.0,27900.0,182229.0,3.76,11056,9044,-20736
2016-05-27,27950.0,28000.0,297106.0,3.77,79349,-70930,-8404
2016-05-30,28050.0,27650.0,120319.0,3.72,18264,10088,-28760
2016-05-31,27600.0,27750.0,171441.0,3.74,24739,2292,-26904
2016-06-01,27850.0,27850.0,112079.0,3.75,229,16689,-17180
2016-06-02,27850.0,27650.0,93557.0,3.72,6653,3361,-14654
2016-06-03,27650.0,27800.0,117615.0,3.74,2354,24388,-30882
2016-06-07,27950.0,28100.0,122330.0,3.78,692,7779,-12675
2016-06-08,28100.0,28900.0,242099.0,3.89,-75548,46765,30083
2016-06-09,28900.0,29350.0,375873.0,3.95,-111929,96135,20272
2016-06-10,29200.0,28800.0,199158.0,3.88,38821,-23539,-14725
2016-06-13,28500.0,28000.0,207546.0,3.77,27334,-30962,6092
2016-06-14,27850.0,27200.0,277411.0,3.66,145032,-103291,-28281
2016-06-15,27250.0,27450.0,112916.0,3.7,-3070,3160,-1110
2016-06-16,27450.0,27100.0,117788.0,3.65,20533,-9235,-11348
2016-06-17,27300.0,27150.0,99861.0,3.66,-4710,18705,-12617
2016-06-20,27250.0,28150.0,123793.0,3.79,-52085,26336,25749
2016-06-21,28350.0,28250.0,124676.0,3.8,639,5331,-5932
2016-06-22,28150.0,28350.0,147001.0,3.82,-15413,-13813,29482
2016-06-23,28050.0,27850.0,149164.0,3.75,13949,-19505,5456
2016-06-24,28100.0,26300.0,473666.0,3.54,5127,-48061,48900
2016-06-27,25700.0,26550.0,196942.0,3.58,-44629,63635,-19594
2016-06-28,26150.0,26650.0,106303.0,3.59,2738,18621,-23387
2016-06-29,26850.0,26900.0,188843.0,3.62,18381,23583,-35032
2016-06-30,27250.0,27050.0,120507.0,3.64,-525,10680,-11181
2016-07-01,27200.0,27450.0,119675.0,3.7,-54109,7153,46382
2016-07-04,27350.0,27450.0,168639.0,3.7,3707,-11868,8117
2016-07-05,27450.0,27450.0,101468.0,3.7,32695,-35150,1744
2016-07-06,27300.0,26850.0,148829.0,3.62,24539,-24126,1520
2016-07-07,27100.0,27250.0,131200.0,3.67,-5091,-20411,25091
2016-07-08,27150.0,26600.0,136771.0,3.58,59333,-37208,-21024
2016-07-11,26900.0,26750.0,114415.0,3.6,12837,-13489,9112
2016-07-12,26750.0,27150.0,117828.0,3.66,-31617,5334,26283
2016-07-13,27250.0,27700.0,168687.0,3.73,-18840,4490,13571
2016-07-14,27800.0,28150.0,174464.0,3.79,-41430,-1387,38333
2016-07-15,28200.0,27850.0,111121.0,3.75,10005,-14151,3429
2016-07-18,27900.0,27750.0,69650.0,3.74,12515,-6713,-6409
2016-07-19,27750.0,27100.0,181882.0,3.65,83325,-42366,-41124
2016-07-20,27200.0,27200.0,87953.0,3.66,15560,-35531,19361
2016-07-21,27350.0,27750.0,144436.0,3.74,-19159,-241,19863
2016-07-22,27750.0,27450.0,72795.0,3.7,20636,-22665,1643
2016-07-25,27550.0,27800.0,119540.0,3.74,20197,-5797,-14400
2016-07-26,28000.0,27950.0,151236.0,3.76,-5390,11316,-5926
2016-07-27,28200.0,28850.0,362890.0,3.89,-56733,24949,26805
2016-07-28,28950.0,28750.0,173095.0,3.87,-6130,3481,2273
2016-07-29,29000.0,29900.0,732184.0,4.03,-170095,108464,66784
2016-08-01,30150.0,30200.0,268596.0,4.07,-22126,12259,10213
2016-08-02,30000.0,30300.0,337211.0,4.08,-116355,83495,34137
2016-08-03,30150.0,30650.0,299181.0,4.13,-59004,75635,-10717
2016-08-04,30550.0,30650.0,186498.0,4.13,-34868,56332,-15949
2016-08-05,30650.0,31100.0,270382.0,4.19,-55186,52357,-2506
2016-08-08,31500.0,30450.0,281304.0,4.1,23701,43767,-55655
2016-08-09,30100.0,31750.0,951138.0,4.28,-218345,-103,220161
2016-08-10,31750.0,31250.0,397521.0,4.21,35013,-58002,24178
2016-08-11,31200.0,30000.0,441543.0,4.04,135984,-152188,15854
2016-08-12,30100.0,30000.0,296462.0,4.04,25656,-73666,48172
2016-08-16,30050.0,29500.0,255505.0,3.97,93866,-55006,-38797
2016-08-17,29300.0,29200.0,190027.0,3.93,32465,-37396,5170
2016-08-18,29350.0,28800.0,184358.0,3.88,38383,-28730,-9073
2016-08-19,28850.0,28900.0,229080.0,3.89,65295,-63797,-1671
2016-08-22,28900.0,28350.0,185346.0,3.82,79387,-81267,-582
2016-08-23,28350.0,28500.0,155918.0,3.84,26414,-48399,21801
2016-08-24,28500.0,28250.0,200976.0,3.8,37462,-13152,-23917
2016-08-25,28250.0,28500.0,249142.0,3.84,46267,10214,-56412
2016-08-26,28500.0,28250.0,210063.0,3.8,99684,-1649,-94902
2016-08-29,28050.0,27250.0,388795.0,3.67,71129,-29325,-32560
2016-08-30,27400.0,27500.0,184958.0,3.7,7326,-26412,18820
2016-08-31,27350.0,27450.0,120770.0,3.7,19154,-12995,-6166
2016-09-01,27350.0,27200.0,217654.0,3.66,45407,18416,-64115
2016-09-02,27300.0,27650.0,184330.0,3.72,-14042,-11331,25418
2016-09-05,27750.0,28000.0,142675.0,3.77,-1980,34822,-32770
2016-09-06,28000.0,27450.0,129991.0,3.7,72434,-26237,-45952
2016-09-07,27450.0,27450.0,117648.0,3.7,35554,-30304,-6202
2016-09-08,27350.0,27050.0,175636.0,3.64,70282,-52616,-18680
2016-09-09,27000.0,27250.0,104379.0,3.67,-48,-5570,5615
2016-09-12,26950.0,26650.0,161067.0,3.59,77892,-25325,-50820
2016-09-13,26950.0,26400.0,219314.0,3.56,115269,-72888,-42624
2016-09-19,26200.0,27100.0,238235.0,3.65,-23098,-26960,49623
2016-09-20,27000.0,27100.0,143162.0,3.65,66920,-34587,-31879
2016-09-21,27250.0,27650.0,273343.0,3.72,-27273,39242,-10384
2016-09-22,27650.0,27700.0,141002.0,3.73,-6562,-23961,30523
2016-09-23,27950.0,28000.0,130314.0,3.77,-39632,41635,-4901
2016-09-26,28000.0,27900.0,57330.0,3.76,-974,2161,-885
2016-09-27,27900.0,28650.0,215660.0,3.86,-93561,28501,66453
2016-09-28,28600.0,28450.0,141445.0,3.83,-848,5768,-3940
2016-09-29,28450.0,28600.0,141678.0,3.85,-68321,27196,44577
2016-09-30,28350.0,28300.0,126354.0,3.81,-40043,21374,18649
2016-10-04,28200.0,28700.0,208436.0,3.86,-17457,-30006,52811
2016-10-05,28400.0,28650.0,132199.0,3.86,-12135,29234,-17117
2016-10-06,28500.0,28050.0,231009.0,3.78,34824,-67648,32705
2016-10-07,28200.0,28150.0,109127.0,3.79,-9988,-23836,33318
2016-10-10,28300.0,27950.0,101552.0,3.76,12260,-11775,-889
2016-10-11,28250.0,27900.0,90173.0,3.76,12852,-4901,-8484
2016-10-12,28000.0,28400.0,117852.0,3.82,-37216,17395,18752
2016-10-13,28400.0,27550.0,176121.0,3.71,60601,-43515,-21048
2016-10-14,27700.0,28600.0,207336.0,3.85,-109349,46112,63146
2016-10-17,28550.0,28700.0,206496.0,3.86,-9082,-6437,15179
2016-10-18,28750.0,29600.0,380828.0,3.99,-148652,30390,121163
2016-10-19,29550.0,29450.0,200691.0,3.97,4832,-8331,3503
2016-10-20,29450.0,28950.0,241430.0,3.9,46055,-29580,-16495
2016-10-21,28700.0,29250.0,124552.0,3.94,-24697,10764,11602
2016-10-24,29100.0,29000.0,128806.0,3.91,32373,-6703,-24640
2016-10-25,29100.0,28600.0,129825.0,3.85,32756,-40507,7584
2016-10-26,28600.0,28050.0,159819.0,3.78,12006,-21856,8567
2016-10-27,27900.0,28300.0,77850.0,3.81,5664,-19573,13576
2016-10-28,28250.0,27700.0,163677.0,3.73,37077,-75234,36731
2016-10-31,27500.0,27050.0,128205.0,3.64,8473,-28388,16426
2016-11-01,26650.0,27400.0,107810.0,3.69,-31338,756,31068
2016-11-02,27100.0,27250.0,157369.0,3.67,-28720,42479,-13035
2016-11-03,27200.0,27500.0,81487.0,3.7,-14628,6381,8399
2016-11-04,27600.0,27550.0,85931.0,3.71,-16816,15149,1631
2016-11-07,27850.0,27800.0,62067.0,3.74,-16313,22227,-6339
2016-11-08,27450.0,27450.0,130814.0,3.7,19325,-32109,11376
2016-11-09,27750.0,27250.0,304062.0,3.67,-73293,59155,17564
2016-11-10,27500.0,28650.0,305005.0,3.86,-63136,105856,-40989
2016-11-11,28400.0,29100.0,390258.0,3.92,-102468,154010,-50715
2016-11-14,29700.0,31100.0,1076972.0,4.19,-392148,109068,274125
2016-11-15,30950.0,31050.0,298325.0,4.18,-30313,108164,-84580
2016-11-16,31050.0,31800.0,450510.0,4.28,-186752,226679,-89865
2016-11-17,31750.0,31600.0,184898.0,4.26,-68535,33399,-22525
2016-11-18,31400.0,31600.0,262582.0,4.26,-74168,35705,-5246
2016-11-21,31200.0,31450.0,303442.0,4.24,-102077,57349,-55930
