Symbol,DB하이텍_시가(원),DB하이텍_종가(원),DB하이텍_거래량(주),DB하이텍_PER(IFRS-연결),DB하이텍_순매수수량(개인)(주),DB하이텍_순매수수량(기관계)(주),DB하이텍_순매수수량(외국인계)(주)
2017-08-21,16900.0,16450.0,507014.0,8.29,200204,-42661,-156284
2017-08-22,16500.0,16350.0,591649.0,8.24,214849,-226944,10495
2017-08-23,16600.0,16350.0,384813.0,8.24,111580,-40338,-71242
2017-08-24,16250.0,16000.0,1456843.0,8.06,-22792,32442,-15150
2017-08-25,15900.0,16200.0,653579.0,8.16,-37560,-26619,67879
2017-08-28,16200.0,16100.0,291485.0,8.11,42311,2314,-44825
2017-08-29,15900.0,15750.0,534675.0,7.94,72548,-108917,37026
2017-08-30,15850.0,16200.0,586370.0,8.16,43832,-37659,-4173
2017-08-31,16300.0,15950.0,412895.0,8.04,34122,5596,-41718
2017-09-01,16050.0,16150.0,347507.0,8.14,-3777,2639,1050
2017-09-04,15500.0,15650.0,460810.0,7.89,16848,7801,-25439
2017-09-05,15750.0,15400.0,442454.0,7.76,-23614,-49591,73252
2017-09-06,15350.0,15800.0,493176.0,7.96,-8554,24805,-18073
2017-09-07,15800.0,14300.0,2184753.0,7.2,627427,-237156,-389949
2017-09-08,14500.0,14250.0,1029534.0,7.18,-37089,54232,-20947
2017-09-11,14500.0,15000.0,1118955.0,7.56,186697,-152761,-38419
2017-09-12,15300.0,15000.0,1115913.0,7.56,268072,-202690,-57259
2017-09-13,15100.0,15500.0,779950.0,7.81,-134219,126781,10163
2017-09-14,15550.0,15650.0,538917.0,7.89,-42452,43457,2574
2017-09-15,15450.0,15350.0,448960.0,7.73,96216,-64425,-25922
2017-09-18,15300.0,14950.0,595623.0,7.53,30153,-57440,29123
2017-09-19,15050.0,14950.0,272394.0,7.53,-35227,1163,35493
2017-09-20,14950.0,14750.0,577902.0,7.43,-3291,-21122,27323
2017-09-21,14750.0,14950.0,527580.0,7.53,2158,17058,-10595
2017-09-22,14950.0,14450.0,802022.0,7.28,50284,106778,-156285
2017-09-25,14250.0,14000.0,414555.0,7.05,-8051,57035,-49085
2017-09-26,14050.0,14450.0,452747.0,7.28,-110256,96448,7736
2017-09-27,14350.0,14900.0,594247.0,7.51,-56507,37107,9309
2017-09-28,15100.0,14750.0,904066.0,7.43,82561,81592,-165955
2017-09-29,14900.0,15300.0,388844.0,7.71,-86945,54675,34268
2017-10-10,15500.0,15050.0,522852.0,7.58,135987,-7829,-130551
2017-10-11,15050.0,14550.0,538046.0,7.33,87346,-61828,-25453
2017-10-12,14600.0,14800.0,463944.0,7.46,16442,20322,-34302
2017-10-13,14800.0,14350.0,460741.0,7.23,69685,1291,-74037
2017-10-16,14450.0,13900.0,768875.0,7.0,-47986,-66254,110392
2017-10-17,13950.0,14900.0,947880.0,7.51,-188812,10343,187969
2017-10-18,15000.0,14650.0,434019.0,7.38,-29111,36827,-8140
2017-10-19,14750.0,14450.0,479498.0,7.28,-23983,-42672,67330
2017-10-20,14700.0,15100.0,902653.0,7.61,-47517,49667,-20147
2017-10-23,15150.0,15300.0,532691.0,7.71,5893,-5319,-10635
2017-10-24,15200.0,14950.0,315701.0,7.53,46104,-7708,-38038
2017-10-25,14950.0,14900.0,301453.0,7.51,-10956,-7985,17941
2017-10-26,14800.0,14900.0,308174.0,7.51,-16372,5487,9847
2017-10-27,15000.0,14550.0,523921.0,7.33,169050,-9393,-160615
2017-10-30,14650.0,14450.0,288480.0,7.28,17575,12370,-28878
2017-10-31,14450.0,14300.0,330031.0,7.2,17674,-24110,3849
2017-11-01,14400.0,14300.0,354750.0,7.2,56384,-43430,-12359
2017-11-02,14300.0,14250.0,268163.0,7.18,19521,3140,-12245
2017-11-03,14350.0,14350.0,327660.0,7.23,19994,16955,-36905
2017-11-06,14350.0,14250.0,247176.0,7.18,22795,-6428,-14817
2017-11-07,14150.0,13950.0,436891.0,7.03,76251,-35812,-38539
2017-11-08,13950.0,14450.0,528015.0,7.28,-57264,-3367,51131
2017-11-09,14450.0,14700.0,396136.0,7.41,-47138,12146,34992
2017-11-10,14700.0,14550.0,264913.0,7.33,56982,-7088,-49894
2017-11-13,14550.0,14300.0,278314.0,7.2,41000,-29134,-4779
2017-11-14,14250.0,14250.0,269023.0,7.18,-12161,747,23129
2017-11-15,14350.0,14100.0,595678.0,7.1,-22325,39831,-17572
2017-11-16,14100.0,13950.0,382543.0,7.03,72867,-46299,-26568
2017-11-17,13850.0,13950.0,491658.0,7.03,-4940,-8591,14021
2017-11-20,14050.0,13900.0,333858.0,7.0,59831,-22624,-36207
2017-11-21,13950.0,13050.0,1644134.0,6.58,345149,-35663,-300310
2017-11-22,12950.0,12900.0,511666.0,6.5,9197,-28313,15116
2017-11-23,13050.0,13350.0,682150.0,6.73,-59430,107379,-49388
2017-11-24,13200.0,14200.0,1208696.0,7.15,-279694,53595,227710
2017-11-27,14550.0,14500.0,836813.0,7.31,34343,63442,-97786
2017-11-28,14450.0,14100.0,495303.0,7.1,35703,6988,-45006
2017-11-29,14100.0,13850.0,498739.0,6.98,137445,-55718,-81730
2017-11-30,13950.0,13400.0,518115.0,6.75,29662,-1616,-28053
2017-12-01,13550.0,13250.0,398163.0,6.68,37818,4052,-41879
2017-12-04,13200.0,12950.0,490022.0,6.52,143403,-85341,-58046
2017-12-05,12950.0,13400.0,341777.0,6.75,-37343,11679,24979
2017-12-06,13350.0,12900.0,515411.0,6.5,257345,-145580,-111865
2017-12-07,12950.0,12550.0,521797.0,6.32,67619,25942,-93571
2017-12-08,12500.0,12350.0,331585.0,6.22,70001,-789,-68426
2017-12-11,12350.0,12400.0,263690.0,6.25,10499,-38780,25868
2017-12-12,12450.0,12200.0,325520.0,6.15,2418,-38562,36094
2017-12-13,12150.0,12300.0,274951.0,6.2,-35532,-10344,45799
2017-12-14,12350.0,12400.0,586718.0,6.25,26325,11913,-40257
2017-12-15,12450.0,12350.0,670642.0,6.22,68288,10904,-78702
2017-12-18,12300.0,12250.0,254780.0,6.17,29557,-35629,19061
2017-12-19,12300.0,12100.0,272962.0,6.1,-16487,3521,12966
2017-12-20,12000.0,11950.0,255904.0,6.02,-9962,13962,-3940
2017-12-21,11850.0,11300.0,563731.0,5.69,-22519,761,27294
2017-12-22,11400.0,11550.0,348514.0,5.82,-62728,7679,54980
2017-12-26,11600.0,11600.0,257152.0,5.84,-30473,13794,19855
2017-12-27,11600.0,11850.0,236844.0,5.97,-24178,-1347,25525
2017-12-28,11850.0,12000.0,194214.0,6.05,8403,20578,-28981
2018-01-02,12200.0,11850.0,209041.0,5.97,40742,-29338,-11404
