Symbol,메리츠종금증권_시가(원),메리츠종금증권_종가(원),메리츠종금증권_거래량(주),메리츠종금증권_PER(IFRS-연결),메리츠종금증권_순매수수량(개인)(주),메리츠종금증권_순매수수량(기관계)(주),메리츠종금증권_순매수수량(외국인계)(주)
2001-11-22,3950.0,3910.0,83880.0,4.03,-340,5340,0
2001-11-23,3960.0,4100.0,561410.0,4.22,55860,-55860,0
2001-11-26,4310.0,4540.0,2397120.0,4.67,891160,-635900,3250
2001-11-27,4500.0,4360.0,1347830.0,4.49,81460,-80760,3300
2001-11-28,4310.0,3820.0,805980.0,3.94,148540,-210090,63550
2001-11-29,3800.0,4080.0,561350.0,4.21,710,3290,-4000
2001-11-30,4115.0,4150.0,706810.0,4.28,20900,-28050,7150
2001-12-03,4150.0,4300.0,435200.0,4.43,87210,-7990,500
2001-12-04,4160.0,4220.0,477070.0,4.35,30540,-30640,100
2001-12-05,4260.0,4360.0,581480.0,4.49,27250,-20000,-1250
2001-12-06,4520.0,4550.0,1733810.0,4.69,-85400,270900,-1500
2001-12-07,4650.0,4650.0,788630.0,4.79,253000,-46750,0
2001-12-10,4670.0,4380.0,546100.0,4.51,-59950,92850,14100
2001-12-11,4260.0,4450.0,453040.0,4.58,27920,-9960,-17960
2001-12-12,4405.0,4385.0,397150.0,4.52,108090,-3020,0
2001-12-13,4385.0,4400.0,427000.0,4.53,189680,-43400,0
2001-12-14,4300.0,4385.0,391870.0,4.52,63340,-63340,0
2001-12-17,4315.0,4030.0,386410.0,4.15,7570,-10010,2440
2001-12-18,4050.0,3750.0,495850.0,3.86,132020,-136690,2670
2001-12-19,3850.0,3660.0,358890.0,3.77,78040,-85980,7940
2001-12-20,3700.0,3825.0,575700.0,3.94,243500,-243000,-500
2001-12-21,3700.0,3760.0,383110.0,3.87,62820,-120000,7180
2001-12-24,3890.0,3695.0,331800.0,3.81,141060,-147550,6490
2001-12-26,3670.0,3800.0,199690.0,3.92,-1770,7870,-6000
2001-12-27,3800.0,3970.0,518080.0,4.09,52900,-43000,-9900
2001-12-28,4010.0,4100.0,424010.0,4.22,-8160,0,8160
2002-01-02,4150.0,4200.0,410440.0,4.33,51709,-32679,3520
2002-01-03,4150.0,4100.0,425022.0,4.22,60152,-61372,9640
2002-01-04,4180.0,4200.0,621504.0,4.33,161500,-126200,-12000
2002-01-07,4300.0,4410.0,793370.0,4.55,21930,-9200,-12730
2002-01-08,4380.0,4275.0,427990.0,4.4,-21420,8180,13240
2002-01-09,4400.0,4480.0,446178.0,4.62,3120,-1120,-2000
2002-01-10,4450.0,4580.0,808166.0,4.72,26740,-9150,-6890
2002-01-11,4650.0,4405.0,564591.0,4.54,36200,-3300,2100
2002-01-14,4350.0,4370.0,312366.0,4.5,13470,-470,-13000
2002-01-15,4300.0,4300.0,344262.0,4.43,-81030,0,1000
2002-01-16,4205.0,4300.0,225450.0,4.43,-47020,0,7050
2002-01-17,4200.0,4310.0,266280.0,4.44,-51230,21120,0
2002-01-18,4290.0,4200.0,195704.0,4.33,1570,930,-2500
2002-01-21,4140.0,4270.0,105612.0,4.4,5220,-220,-5000
2002-01-22,4270.0,4280.0,174990.0,4.41,-8390,-10570,18960
2002-01-23,4250.0,4310.0,266070.0,4.44,0,-50000,0
2002-01-24,4355.0,4510.0,1264080.0,4.65,54270,7450,-6720
2002-01-25,4600.0,4600.0,1170080.0,4.74,-82820,82320,20500
2002-01-28,4770.0,4950.0,1402530.0,5.1,120530,35870,6500
2002-01-29,4980.0,4900.0,568160.0,5.05,-51510,45550,5960
2002-01-30,4725.0,4680.0,407050.0,4.82,-58960,41960,17000
2002-01-31,4780.0,4740.0,437230.0,4.88,-160440,3200,157240
2002-02-01,4740.0,4590.0,403301.0,4.73,-63320,63540,-300
2002-02-04,4500.0,4595.0,261420.0,4.73,-124760,85760,0
2002-02-05,4590.0,4800.0,643180.0,4.95,-84650,87650,-2000
2002-02-06,4790.0,4750.0,336310.0,4.89,-22490,-15510,-2000
2002-02-07,4710.0,4580.0,333735.0,4.72,-33290,48790,-15500
2002-02-08,4605.0,4760.0,392830.0,4.91,-83510,19510,15000
2002-02-14,4900.0,4995.0,629230.0,5.14,-104250,154950,-17700
2002-02-15,4990.0,5120.0,670582.0,5.27,2610,17730,-7920
2002-02-18,5170.0,5230.0,484183.0,5.39,4170,57590,-2000
2002-02-19,5230.0,5130.0,333660.0,5.29,-29330,29960,-30630
2002-02-20,5050.0,5040.0,359430.0,5.2,-16540,25540,-9000
2002-02-21,5070.0,4980.0,442075.0,5.13,154935,11065,-166000
2002-02-22,4950.0,4980.0,291356.0,5.13,61740,-36790,500
2002-02-25,5050.0,5000.0,307920.0,5.15,12580,-6080,-6500
2002-02-26,5100.0,5120.0,344110.0,5.27,-210,-4790,-2000
2002-02-27,5180.0,5400.0,971090.0,5.56,204360,-77290,140
2002-02-28,5500.0,5390.0,1108900.0,5.56,297400,-139700,15300
2002-03-04,5550.0,5340.0,709070.0,5.5,79210,-68800,5500
2002-03-05,5420.0,5200.0,689965.0,5.36,76835,-88575,11740
2002-03-06,5200.0,5230.0,438684.0,5.39,-10240,-1480,13000
2002-03-07,5250.0,5150.0,382421.0,5.31,-5210,680,4530
2002-03-08,5150.0,5350.0,973230.0,5.51,74210,-59100,-25110
2002-03-11,5440.0,5310.0,345510.0,5.47,-25466,466,25000
2002-03-12,5300.0,5310.0,357720.0,5.47,16630,-630,-16000
2002-03-13,5250.0,5290.0,326849.0,5.45,-13740,14740,-1000
2002-03-14,5400.0,6080.0,5360685.0,6.26,-587560,-127830,1248940
2002-03-15,6100.0,6450.0,3065779.0,6.64,-832610,-124240,975060
2002-03-18,6600.0,6450.0,923023.0,6.64,-54360,-14140,102000
2002-03-19,6430.0,6480.0,621430.0,6.67,53470,-49470,-4000
2002-03-20,6450.0,6310.0,1242710.0,6.5,361760,-33950,-327000
2002-03-21,6210.0,6200.0,387595.0,6.39,-56430,53930,2500
2002-03-22,6270.0,6250.0,367340.0,6.44,19120,-17190,0
2002-03-25,6250.0,6030.0,556300.0,6.21,213780,-222100,8530
2002-03-26,5950.0,6000.0,398740.0,6.18,-31950,29480,-1530
2002-03-27,6050.0,6040.0,555312.0,6.22,39642,-33212,-5500
2002-03-28,5500.0,5500.0,531620.0,5.67,-5210,6210,-6000
2002-03-29,5550.0,5400.0,329000.0,5.56,-15560,6560,0
2002-04-01,5300.0,5200.0,301650.0,7.46,-19830,20830,-1000
2002-04-02,5100.0,5270.0,197251.0,7.55,780,-780,0
2002-04-03,5210.0,5250.0,281500.0,7.53,-4200,4100,0
2002-04-04,5300.0,5350.0,355520.0,7.67,32250,-33250,1000
2002-04-08,5600.0,5450.0,546311.0,7.81,79730,-80730,1000
2002-04-09,5450.0,5340.0,222390.0,7.66,-47000,0,7000
2002-04-10,5200.0,5200.0,215540.0,7.46,-64830,69660,-4830
2002-04-11,5150.0,5140.0,148705.0,7.37,-18460,16460,0
2002-04-12,5030.0,5060.0,174619.0,7.26,-6360,19000,-16800
2002-04-15,5060.0,5070.0,177431.0,7.27,-17480,17480,0
2002-04-16,5070.0,5040.0,220580.0,7.23,-17510,17510,0
2002-04-17,5140.0,5100.0,263100.0,7.31,25830,-35830,0
2002-04-18,5200.0,5260.0,229690.0,7.54,-31930,14600,17330
2002-04-19,5350.0,5200.0,158100.0,7.46,-310,310,0
2002-04-22,5160.0,5080.0,222462.0,7.29,-10760,10760,0
2002-04-23,5100.0,4965.0,197710.0,7.12,-32140,9200,-900
2002-04-24,4950.0,4750.0,181170.0,6.81,2180,-7600,700
2002-04-25,4665.0,4400.0,227940.0,6.31,3350,-9350,6000
2002-04-26,4550.0,4410.0,200320.0,6.33,1040,-9990,8950
2002-04-29,4230.0,4200.0,234890.0,6.02,-15700,15000,-1300
2002-04-30,4280.0,4200.0,204440.0,6.02,17200,-17200,0
2002-05-02,4200.0,4340.0,141401.0,6.22,-25000,25000,0
2002-05-03,4350.0,4310.0,78990.0,6.18,-630,530,0
2002-05-06,4205.0,4245.0,59262.0,6.09,-8620,8620,0
2002-05-07,4160.0,4165.0,98980.0,5.97,-8850,2170,6400
2002-05-08,4300.0,4320.0,198770.0,6.19,25050,-12000,-13050
2002-05-09,4450.0,4330.0,106640.0,6.21,3360,-4610,-2550
2002-05-10,4290.0,4250.0,55630.0,6.1,2310,4190,-6500
2002-05-13,4250.0,4200.0,77780.0,6.02,-4160,-470,4630
2002-05-14,4285.0,4210.0,71780.0,6.04,19200,-18620,18620
2002-05-15,4315.0,4300.0,105930.0,6.17,-12530,5730,600
2002-05-16,4325.0,4255.0,75810.0,6.1,-1130,0,1130
2002-05-17,4300.0,4385.0,127700.0,6.29,-4770,17970,-3200
2002-05-20,4400.0,4340.0,76605.0,6.22,17000,-18000,1000
2002-05-21,4400.0,4200.0,98335.0,6.02,-2500,0,2500
2002-05-22,4250.0,4205.0,80610.0,6.03,-8820,1550,7270
2002-05-23,4230.0,4100.0,109760.0,5.88,-1790,-10,1800
2002-05-24,4110.0,4070.0,65790.0,5.84,500,0,-500
2002-05-27,4100.0,4040.0,69010.0,5.79,1000,0,-1000
2002-05-28,4005.0,4000.0,91310.0,5.74,0,0,3000
2002-05-29,3910.0,3930.0,78474.0,5.64,8300,10000,-1300
2002-05-30,3880.0,3780.0,86340.0,5.42,29960,-19960,0
2002-05-31,3800.0,3660.0,144400.0,5.24,35260,-26480,-8780
2002-06-03,3660.0,3720.0,62112.0,5.33,0,0,0
2002-06-04,3660.0,3770.0,61540.0,5.41,-9970,9470,500
2002-06-05,3890.0,3700.0,89180.0,5.31,56360,-57670,1310
2002-06-07,3700.0,3630.0,66490.0,5.21,-2080,2080,0
2002-06-10,3640.0,3710.0,104331.0,5.32,18001,-20001,2000
2002-06-11,3750.0,3760.0,72120.0,5.39,1540,-10,-1530
2002-06-12,3745.0,3820.0,83450.0,5.48,10000,-10000,0
2002-06-14,3820.0,3800.0,68640.0,5.45,1650,0,-1650
2002-06-17,3800.0,3740.0,45220.0,5.36,-3170,-840,4010
2002-06-18,3770.0,3740.0,33650.0,5.36,3500,-4000,500
2002-06-19,3700.0,3620.0,66108.0,5.19,-2520,1080,1440
2002-06-20,3510.0,3630.0,92140.0,5.21,40,5970,-6010
2002-06-21,3610.0,3620.0,42110.0,5.19,-500,0,-500
2002-06-24,3600.0,3610.0,60748.0,5.17,-31200,-5600,36800
2002-06-25,3675.0,3570.0,50163.0,5.12,-13200,5520,7680
2002-06-26,3500.0,3200.0,94191.0,4.59,15770,-15770,0
2002-06-27,3200.0,3310.0,142990.0,4.74,-3300,-36840,-2690
2002-06-28,3360.0,3450.0,113500.0,4.95,30370,-28730,3360
2002-07-02,3400.0,3400.0,43620.0,4.88,290,0,-290
2002-07-03,3400.0,3400.0,78782.0,4.88,30390,-29320,-1070
2002-07-04,3475.0,3410.0,165111.0,4.89,76940,-77060,120
2002-07-05,3410.0,3525.0,385851.0,5.06,107720,-100000,-7620
2002-07-08,3650.0,3670.0,255620.0,5.26,51470,-50000,-1470
2002-07-09,3620.0,3800.0,183280.0,5.45,49710,-50020,310
2002-07-10,3790.0,3775.0,132360.0,5.41,-1150,-10,1160
2002-07-11,3765.0,3645.0,120130.0,5.23,1220,0,-1220
2002-07-12,3600.0,3700.0,100690.0,5.31,44390,-29920,2500
2002-07-15,3610.0,3750.0,93920.0,5.38,4530,0,-1500
2002-07-16,3800.0,3750.0,185900.0,5.38,18930,0,11070
2002-07-18,3730.0,3770.0,102450.0,5.41,17640,-22640,5000
2002-07-19,3730.0,3680.0,114000.0,5.28,1500,0,-1500
2002-07-22,3500.0,3350.0,125470.0,4.81,16140,30,-16170
2002-07-23,3215.0,3440.0,151800.0,4.93,-8340,-18210,-3450
2002-07-24,3355.0,3320.0,67050.0,4.76,-4400,5900,-1500
2002-07-25,3480.0,3390.0,69980.0,4.86,-4790,-10,4800
2002-07-26,3330.0,3260.0,70100.0,4.67,4500,0,-4500
2002-07-29,3300.0,3270.0,44100.0,4.69,340,0,-340
2002-07-30,3370.0,3360.0,61660.0,4.82,620,-3090,2470
2002-07-31,3370.0,3350.0,52100.0,4.81,3680,-10,-3670
2002-08-01,3360.0,3300.0,67210.0,4.73,2550,0,-2550
2002-08-02,3230.0,3360.0,34200.0,4.82,-7060,2960,4100
2002-08-05,3295.0,3260.0,67110.0,4.67,0,0,0
2002-08-06,3280.0,3240.0,41870.0,4.65,0,0,0
2002-08-07,3300.0,3230.0,73530.0,4.64,24860,-21550,-3310
2002-08-08,3250.0,3295.0,50210.0,4.73,0,0,0
2002-08-09,3350.0,3380.0,113550.0,4.85,-17500,22000,-4500
2002-08-12,3400.0,3400.0,62906.0,4.88,-17110,0,-5590
2002-08-13,3400.0,3420.0,46217.0,4.9,-1707,0,1707
2002-08-14,3350.0,3365.0,43620.0,4.82,-2000,0,2000
2002-08-16,3450.0,3430.0,51010.0,4.92,100,0,-100
2002-08-19,3420.0,3470.0,132290.0,4.98,-550,30000,200
2002-08-20,3510.0,3495.0,221922.0,5.01,-21892,17892,4000
2002-08-21,3430.0,3830.0,414200.0,5.5,-15740,-4660,1900
2002-08-22,3880.0,3950.0,787590.0,5.67,-145650,-8030,154580
2002-08-23,4020.0,3800.0,205330.0,5.45,-13770,15000,-1230
2002-08-26,3710.0,3850.0,120743.0,5.52,-1230,2780,-1550
2002-08-27,3900.0,3890.0,107881.0,5.58,-6430,6430,0
2002-08-28,3800.0,3930.0,149800.0,5.64,-9030,9030,0
2002-08-29,3860.0,3900.0,63409.0,5.59,-8990,17990,-9000
2002-08-30,3960.0,3920.0,120440.0,5.62,-35660,33660,2000
2002-09-02,3900.0,4100.0,179209.0,5.88,-161,17991,0
2002-09-03,4065.0,3970.0,125860.0,5.69,3010,-10,-3000
2002-09-04,3850.0,3770.0,87860.0,5.41,-9090,8990,0
2002-09-05,3830.0,3800.0,48460.0,5.45,0,0,0
2002-09-06,3800.0,3655.0,44250.0,5.24,1530,-1530,0
2002-09-09,3660.0,3460.0,60560.0,4.96,0,0,0
2002-09-10,3405.0,3455.0,48270.0,4.96,10,-10,0
2002-09-11,3470.0,3530.0,46310.0,5.07,-3580,0,3580
2002-09-12,3500.0,3580.0,40608.0,5.14,-650,0,650
2002-09-13,3580.0,3495.0,22320.0,5.01,-1200,0,1200
2002-09-16,3500.0,3430.0,23240.0,4.92,0,0,0
2002-09-17,3460.0,3565.0,57550.0,5.11,5640,-4640,-1000
2002-09-18,3500.0,3480.0,19362.0,4.99,2580,-3080,500
2002-09-19,3445.0,3450.0,21730.0,4.95,4030,-4030,0
2002-09-23,3410.0,3350.0,34520.0,4.81,2220,0,-2220
2002-09-24,3300.0,3280.0,62400.0,4.71,-5320,8020,-2700
2002-09-25,3230.0,3340.0,30150.0,4.79,-10000,10000,0
2002-09-26,3410.0,3300.0,97700.0,4.73,66000,-66000,0
2002-09-27,3340.0,3240.0,20853.0,4.65,14,-14,0
2002-09-30,3180.0,3100.0,29320.0,4.45,10,-10,0
2002-10-01,3020.0,3125.0,40330.0,4.48,0,0,0
2002-10-02,3200.0,3140.0,34170.0,4.5,0,0,0
2002-10-04,3060.0,3100.0,11980.0,4.45,0,0,0
2002-10-07,3080.0,3010.0,40460.0,4.31,-17000,15000,2000
2002-10-08,2920.0,3000.0,21674.0,4.31,-2536,2536,0
2002-10-09,3050.0,2850.0,81250.0,4.09,47900,-39790,-8110
2002-10-10,2760.0,2675.0,166370.0,3.84,98160,-98160,0
2002-10-11,2770.0,2700.0,52240.0,3.88,10600,-12600,0
2002-10-14,2780.0,2890.0,98919.0,4.14,1400,-1400,0
2002-10-15,2885.0,2930.0,77735.0,4.2,10,-10,0
2002-10-16,3000.0,2930.0,99230.0,4.2,7600,11010,-18610
2002-10-17,2890.0,3000.0,981434.0,4.31,486294,0,-486290
2002-10-18,3060.0,3000.0,975579.0,4.31,358950,-18950,-340000
2002-10-21,3020.0,2920.0,422720.0,4.19,102590,-10,-102580
2002-10-22,2960.0,2870.0,168060.0,4.12,0,0,0
2002-10-23,2870.0,3000.0,194660.0,4.31,10310,-10310,0
2002-10-24,2975.0,2980.0,174290.0,4.27,0,0,0
2002-10-25,2940.0,3000.0,111670.0,4.31,0,0,0
2002-10-28,3090.0,3140.0,241007.0,4.5,0,0,0
2002-10-29,3120.0,3050.0,119690.0,4.38,0,0,0
2002-10-30,3050.0,2965.0,109380.0,4.25,3920,-3920,0
2002-10-31,2960.0,2975.0,80190.0,4.27,0,0,0
2002-11-01,2930.0,2890.0,68302.0,4.14,0,0,0
2002-11-04,2915.0,2950.0,45606.0,4.23,-5000,5000,0
2002-11-05,2900.0,2930.0,67490.0,4.2,10,-10,0
2002-11-06,2960.0,2990.0,76800.0,4.29,0,0,0
2002-11-07,3000.0,2960.0,95496.0,4.24,5040,-10040,5000
2002-11-08,2920.0,2930.0,45151.0,4.2,0,0,0
2002-11-11,2870.0,2820.0,82152.0,4.05,35450,-35650,200
2002-11-12,2790.0,2815.0,33612.0,4.04,-3310,0,3310
2002-11-13,2800.0,2790.0,37700.0,4.0,1000,0,-1000
2002-11-14,2770.0,2790.0,17410.0,4.0,-1610,0,1610
2002-11-15,2850.0,2830.0,30890.0,4.05,1300,0,-1300
2002-11-18,2810.0,2830.0,20160.0,4.05,-240,0,240
2002-11-19,2790.0,2840.0,32710.0,4.07,400,0,-400
2002-11-20,2820.0,2880.0,36440.0,4.13,0,0,0
2002-11-21,2955.0,2930.0,69990.0,4.2,-500,0,500
2002-11-22,2990.0,2950.0,111730.0,4.23,25000,-23000,-2000
2002-11-25,2950.0,3000.0,96100.0,4.31,40550,-22000,-18550
2002-11-26,3000.0,3000.0,131008.0,4.31,31820,0,-31820
2002-11-27,2960.0,3015.0,256248.0,4.32,184230,0,-184230
2002-11-28,3100.0,3000.0,182242.0,4.31,87580,-11720,-3000
2002-11-29,3005.0,3020.0,92736.0,4.33,10,-10,0
2002-12-02,3050.0,3065.0,91504.0,4.39,0,0,0
2002-12-03,3025.0,3160.0,173477.0,4.53,8368,-8,-8360
2002-12-04,3145.0,3055.0,107060.0,4.38,9910,0,-9910
2002-12-05,3050.0,3030.0,179712.0,4.34,532,-32,-500
2002-12-06,3010.0,3030.0,120032.0,4.34,-18000,16000,2000
2002-12-09,3020.0,3000.0,68650.0,4.31,10,-10,0
2002-12-10,2925.0,2965.0,44600.0,4.25,-1830,0,1830
2002-12-11,2975.0,2940.0,47233.0,4.22,2023,-23,-2000
2002-12-12,2955.0,3000.0,40500.0,4.31,-3650,-10,2660
2002-12-13,2970.0,3005.0,37000.0,4.31,-5510,10000,-4490
2002-12-16,2970.0,2955.0,40310.0,4.23,-680,0,680
2002-12-17,3000.0,2990.0,38690.0,4.29,180,0,-180
2002-12-18,2970.0,3000.0,45920.0,4.31,2500,0,-3500
2002-12-20,3025.0,2940.0,50810.0,4.22,-1310,310,0
2002-12-23,2940.0,2830.0,87818.0,4.05,-17060,7720,9340
2002-12-24,2775.0,2700.0,69888.0,3.88,-2772,-8828,11600
2002-12-26,2630.0,2700.0,123300.0,3.88,-28290,27290,1000
2002-12-27,2625.0,2775.0,82226.0,3.98,-3190,0,3190
2002-12-30,2720.0,2850.0,113690.0,4.09,-9970,10000,-30
2003-01-02,2850.0,2825.0,136001.0,4.05,34130,-31000,-3130
2003-01-03,2890.0,2880.0,121670.0,4.13,-4460,0,4460
2003-01-06,2875.0,2850.0,67950.0,4.09,10000,0,-10000
2003-01-07,2900.0,2800.0,95114.0,4.02,14710,0,-14710
2003-01-08,2800.0,2800.0,183138.0,4.02,141880,-20000,-121880
2003-01-09,2800.0,2755.0,120540.0,3.95,40220,-20000,-20220
2003-01-10,2770.0,2725.0,112750.0,3.91,17800,-20000,2200
2003-01-13,2670.0,2725.0,75170.0,3.91,32200,-40000,7800
2003-01-14,2725.0,2700.0,78350.0,3.88,400,0,-400
2003-01-15,2705.0,2695.0,30090.0,3.87,-3400,0,3400
2003-01-16,2670.0,2705.0,27244.0,3.88,2740,0,-2740
2003-01-17,2660.0,2690.0,29040.0,3.86,-1900,0,1700
2003-01-20,2675.0,2660.0,50390.0,3.81,-11910,8710,-3600
2003-01-21,2660.0,2660.0,37446.0,3.81,-1790,-20,1810
2003-01-22,2650.0,2590.0,55960.0,3.71,-2300,0,300
2003-01-23,2590.0,2540.0,102270.0,3.64,62000,-70000,5000
2003-01-24,2550.0,2465.0,85340.0,3.54,24350,0,1650
2003-01-27,2315.0,2360.0,53704.0,3.38,-1400,0,1400
2003-01-28,2310.0,2320.0,176860.0,3.33,112750,-112800,-4950
2003-01-29,2310.0,2300.0,278040.0,3.3,203400,-100000,-107400
2003-01-30,2300.0,2300.0,194459.0,3.3,115690,-116690,0
2003-02-03,2300.0,2320.0,346360.0,3.33,195330,-101330,-94000
2003-02-04,2335.0,2320.0,95479.0,3.33,2800,0,-2800
2003-02-05,2300.0,2290.0,113720.0,3.28,-4100,0,4100
2003-02-06,2285.0,2270.0,80606.0,3.26,18580,-25280,6700
2003-02-07,2250.0,2235.0,49960.0,3.2,-710,-290,1000
2003-02-10,2210.0,2240.0,50316.0,3.21,-2400,0,2400
2003-02-11,2225.0,2230.0,102000.0,3.2,17640,0,-17640
2003-02-12,2195.0,2250.0,47499.0,3.22,3009,-3009,0
2003-02-13,2225.0,2295.0,110160.0,3.29,-6500,0,6500
2003-02-14,2260.0,2315.0,78122.0,3.32,7000,0,-7000
2003-02-17,2370.0,2495.0,243538.0,3.58,180,10000,-10180
2003-02-18,2465.0,2485.0,170646.0,3.56,48340,0,-48340
2003-02-19,2555.0,2500.0,128231.0,3.59,-12390,-10000,22390
2003-02-20,2500.0,2460.0,73230.0,3.53,-270,0,270
2003-02-21,2460.0,2500.0,57050.0,3.59,500,0,-500
2003-02-24,2510.0,2500.0,151161.0,3.59,60420,-20,-60400
2003-02-25,2460.0,2400.0,79870.0,3.45,14640,-16640,2000
2003-02-26,2410.0,2395.0,36543.0,3.44,2000,0,-2000
2003-02-27,2315.0,2415.0,26100.0,3.46,-800,0,800
2003-02-28,2385.0,2400.0,46040.0,3.45,-2200,0,2200
2003-03-03,2410.0,2400.0,24930.0,3.45,-2000,0,2000
2003-03-04,2360.0,2380.0,26440.0,3.41,0,0,0
2003-03-05,2300.0,2275.0,48201.0,3.26,-10590,-10,10600
2003-03-06,2275.0,2270.0,75640.0,3.26,-5400,0,5400
2003-03-07,2250.0,2205.0,54590.0,3.16,-8290,-10,4070
2003-03-10,2180.0,2110.0,50190.0,3.03,15230,0,-21000
2003-03-11,2080.0,2000.0,140480.0,2.86,52210,-54210,0
2003-03-12,1995.0,2000.0,88300.0,2.86,70,0,-70
2003-03-13,2000.0,1955.0,96070.0,2.8,0,0,0
2003-03-14,2035.0,2030.0,117620.0,2.91,9000,0,-9000
2003-03-17,2000.0,1930.0,44181.0,2.77,-1700,0,1700
2003-03-18,2050.0,2070.0,260831.0,2.97,130600,0,-130600
2003-03-19,2060.0,2075.0,68330.0,2.97,-813,-7,820
2003-03-20,2100.0,2350.0,230248.0,3.37,11924,-4,-11920
2003-03-21,2375.0,2290.0,521870.0,3.28,271040,-10,-271030
2003-03-24,2340.0,2285.0,208800.0,3.28,-5000,0,5000
2003-03-25,2130.0,2150.0,72410.0,3.08,-22110,0,22110
2003-03-26,2175.0,2210.0,156340.0,3.17,8610,0,-8610
2003-03-27,2195.0,2210.0,108385.0,3.17,9720,-5380,-4340
2003-03-28,2160.0,2150.0,144540.0,3.08,24770,8190,-32960
2003-03-31,2090.0,2070.0,97160.0,2.97,-19990,19990,0
2003-04-01,2020.0,2030.0,177055.0,184.66,35060,42890,-77950
2003-04-02,2060.0,2045.0,104020.0,186.36,-5950,0,5950
2003-04-03,2105.0,2075.0,108190.0,188.64,-3000,0,3000
2003-04-04,2055.0,2150.0,174005.0,195.45,-16000,0,16000
2003-04-07,2225.0,2415.0,305382.0,219.89,547,3,-550
2003-04-08,2370.0,2340.0,164857.0,213.07,-40,-5810,5850
2003-04-09,2275.0,2255.0,115960.0,205.11,-38800,0,38800
2003-04-10,2220.0,2335.0,77540.0,212.5,-15330,-10,15340
2003-04-11,2310.0,2390.0,254630.0,217.61,-8990,-5010,14000
2003-04-14,2425.0,2440.0,135618.0,222.16,-3982,-18,4000
2003-04-15,2495.0,2425.0,75660.0,221.02,-6080,-10,6090
2003-04-16,2460.0,2505.0,308150.0,227.84,-11690,0,11690
2003-04-17,2485.0,2515.0,160702.0,228.98,-53630,0,53630
2003-04-18,2560.0,2550.0,122370.0,232.39,-190,-10,200
2003-04-21,2505.0,2500.0,90142.0,227.84,-5750,0,5750
2003-04-22,2455.0,2415.0,92573.0,219.89,4990,0,-4990
2003-04-23,2405.0,2380.0,79200.0,216.48,10037,-27,-10010
2003-04-24,2360.0,2320.0,67970.0,211.36,11020,-11020,0
2003-04-25,2305.0,2250.0,192141.0,204.55,-50000,50000,0
2003-04-28,2160.0,2225.0,59750.0,202.27,-5000,0,5000
2003-04-29,2275.0,2310.0,158114.0,210.23,-9980,-20,10000
2003-04-30,2300.0,2280.0,203540.0,207.39,-880,0,880
2003-05-02,2295.0,2285.0,41240.0,207.95,20,-20,0
2003-05-06,2320.0,2285.0,109137.0,207.95,20800,-20800,0
2003-05-07,2330.0,2375.0,147300.0,216.48,20800,-20800,0
2003-05-09,2335.0,2410.0,101254.0,219.32,0,0,0
2003-05-12,2500.0,2510.0,223810.0,228.41,-49970,49970,0
2003-05-13,2525.0,2435.0,99780.0,221.59,10,-10,0
2003-05-14,2410.0,2465.0,100400.0,224.43,0,0,0
2003-05-15,2500.0,2475.0,90950.0,225.57,0,0,0
2003-05-16,2490.0,2390.0,87560.0,217.61,0,0,0
2003-05-19,2340.0,2300.0,82430.0,209.66,0,0,0
2003-05-20,2250.0,2300.0,157300.0,209.66,-4000,0,0
2003-05-21,2290.0,2285.0,27310.0,207.95,0,0,0
2003-05-22,2255.0,2275.0,85700.0,206.82,24390,-10,-24380
2003-05-23,2300.0,2360.0,61521.0,214.77,-4990,-10,5000
2003-05-26,2370.0,2380.0,77080.0,216.48,-19500,20000,-500
2003-05-27,2405.0,2410.0,91914.0,219.32,-1496,-4,1500
2003-05-28,2490.0,2500.0,313400.0,227.84,250,-20050,19800
2003-05-29,2490.0,2480.0,242250.0,225.57,22000,-30000,8000
2003-05-30,2470.0,2490.0,150790.0,226.7,-75000,70000,5000
2003-06-02,2570.0,2690.0,369310.0,244.89,31600,-36600,5000
2003-06-03,2635.0,2730.0,273910.0,248.3,-5000,0,5000
2003-06-04,2820.0,2740.0,223580.0,249.43,-9990,-10,10000
2003-06-05,2795.0,2715.0,291623.0,247.16,39030,-72723,30693
2003-06-09,2740.0,2760.0,106877.0,251.14,-4307,0,4307
2003-06-10,2760.0,2900.0,197380.0,264.2,0,0,0
2003-06-11,2920.0,2920.0,213590.0,265.91,20,-20,0
2003-06-12,3000.0,3000.0,168525.0,273.3,7010,-10,3000
2003-06-13,3020.0,3015.0,236987.0,274.43,16267,-20017,3750
2003-06-16,2950.0,3030.0,171971.0,275.57,1750,0,-1750
2003-06-17,3160.0,3150.0,734998.0,286.93,130155,-112860,1705
2003-06-18,3190.0,3150.0,231518.0,286.93,5,0,-5
2003-06-19,3145.0,3250.0,215350.0,296.02,-9950,0,-50
2003-06-20,3160.0,3170.0,120420.0,288.64,250,0,-250
2003-06-23,3195.0,2920.0,235170.0,265.91,33860,-20,-33840
2003-06-24,2845.0,2880.0,161460.0,261.93,1760,0,-1760
2003-06-25,2860.0,2920.0,99290.0,265.91,-4040,-10,4050
2003-06-26,2845.0,2835.0,110590.0,257.95,-1850,0,1850
2003-06-27,2870.0,2820.0,169198.0,256.82,-8583,0,8583
2003-06-30,2850.0,2750.0,138710.0,250.57,47580,0,-47580
