Symbol,대덕전자_시가(원),대덕전자_종가(원),대덕전자_거래량(주),대덕전자_PER(IFRS-연결),대덕전자_순매수수량(개인)(주),대덕전자_순매수수량(기관계)(주),대덕전자_순매수수량(외국인계)(주)
2010-02-01,6060.0,6100.0,221093.0,6.65,15733,-22203,-3800
2010-02-02,6130.0,6030.0,269701.0,6.57,63700,-49700,-11290
2010-02-03,6200.0,6100.0,238602.0,6.65,6530,4920,-9470
2010-02-04,6100.0,5980.0,178825.0,6.52,60090,-56050,-9730
2010-02-05,5790.0,5780.0,451411.0,6.3,-53220,44990,4000
2010-02-08,5750.0,5600.0,219447.0,6.1,7003,-4633,-1580
2010-02-09,5590.0,5730.0,153728.0,6.24,-28142,2522,28120
2010-02-10,5810.0,5650.0,240626.0,6.16,69780,-53080,-16200
2010-02-11,5730.0,5780.0,194894.0,6.3,12080,-24710,4700
2010-02-12,5780.0,5650.0,336325.0,6.16,112954,-70250,-28304
2010-02-16,5700.0,5890.0,334771.0,6.42,-138676,118616,16990
2010-02-17,6070.0,6170.0,962445.0,6.72,49672,-26430,9900
2010-02-18,6200.0,6100.0,309794.0,6.65,-2230,-6400,11160
2010-02-19,6100.0,5910.0,334194.0,6.44,-28555,33435,11180
2010-02-22,5980.0,6260.0,436321.0,6.82,-114400,60630,58070
2010-02-23,6260.0,6300.0,367398.0,6.86,-39510,36310,2170
2010-02-24,6260.0,6280.0,312611.0,6.84,-34346,29940,6476
2010-02-25,6390.0,6060.0,279770.0,6.6,17410,-2620,-7550
2010-02-26,6070.0,6040.0,231771.0,6.58,14826,-43506,25890
2010-03-02,6100.0,6160.0,147968.0,6.71,-37075,20425,14430
2010-03-03,6150.0,6180.0,96175.0,6.73,-15979,22199,-1920
2010-03-04,6200.0,6180.0,128521.0,6.73,-34706,33380,5216
2010-03-05,6180.0,6260.0,297792.0,6.82,-77830,44660,27020
2010-03-08,6320.0,6220.0,224372.0,6.78,-8829,-2301,10370
2010-03-09,6240.0,6170.0,159154.0,6.72,-26980,-730,27440
2010-03-10,6180.0,6350.0,329756.0,6.92,-106189,63809,41420
2010-03-11,6380.0,6430.0,557786.0,7.01,-66210,24800,41450
2010-03-12,6440.0,6400.0,312569.0,6.97,13185,-24035,40270
2010-03-15,6430.0,6250.0,316070.0,6.81,95240,-114640,19880
2010-03-16,6240.0,6370.0,170216.0,6.94,-50207,7197,42210
2010-03-17,6480.0,6500.0,477737.0,7.08,-91680,56540,38320
2010-03-18,6570.0,6480.0,398100.0,7.06,1670,1930,950
2010-03-19,6510.0,6490.0,276880.0,7.07,11480,-5530,28680
2010-03-22,6500.0,6480.0,171806.0,7.06,-10100,2350,14680
2010-03-23,6500.0,6500.0,253827.0,7.08,-37104,16894,2610
2010-03-24,6590.0,6390.0,258392.0,6.96,6930,4090,-12920
2010-03-25,6440.0,6690.0,935203.0,7.29,-121750,34380,92130
2010-03-26,6740.0,6720.0,464611.0,7.32,23440,-14370,-2070
2010-03-29,6600.0,6510.0,403310.0,7.09,330,-6060,5390
2010-03-30,6560.0,6500.0,271967.0,7.08,50820,-65750,12400
2010-03-31,6580.0,6530.0,280041.0,7.11,-19980,-1090,23600
2010-04-01,6590.0,6710.0,633361.0,7.31,-78990,47450,28070
2010-04-02,6650.0,6250.0,1227509.0,6.81,60500,10580,-49070
2010-04-05,6250.0,6150.0,399636.0,6.7,-5720,-9720,5700
2010-04-06,6100.0,6150.0,143878.0,6.7,21470,-25590,2770
2010-04-07,6080.0,6130.0,203253.0,6.68,-12800,16440,-4990
2010-04-08,6190.0,6210.0,124880.0,6.77,-14290,-6310,24440
2010-04-09,6150.0,6100.0,295388.0,6.65,68700,-49710,-15820
2010-04-12,6080.0,5890.0,432898.0,6.42,67120,-109830,33080
2010-04-13,5940.0,5950.0,216046.0,6.48,50990,-80740,24450
2010-04-14,5990.0,6020.0,219194.0,6.56,26444,-12174,-12310
2010-04-15,6030.0,5830.0,480144.0,6.35,180223,-197503,28110
2010-04-16,5840.0,5850.0,201940.0,6.37,25160,-15840,-2640
2010-04-19,5810.0,5880.0,169645.0,6.41,-44730,47360,-3160
2010-04-20,5890.0,5930.0,140952.0,6.46,36501,-491,-32130
2010-04-21,5930.0,5920.0,266773.0,6.45,46390,7140,-54100
2010-04-22,5930.0,6000.0,308299.0,6.54,124350,-119510,-1920
2010-04-23,6020.0,5910.0,220377.0,6.44,26530,42020,-69190
2010-04-26,5980.0,6000.0,186618.0,6.54,-68902,61092,-1340
2010-04-27,6050.0,6170.0,434556.0,6.72,34650,-44340,9830
2010-04-28,6060.0,6080.0,290656.0,6.62,33040,-4760,-36580
2010-04-29,6080.0,5900.0,345967.0,6.43,84550,-77200,-9130
2010-04-30,5930.0,5970.0,223665.0,6.5,16300,-42460,25070
2010-05-03,6040.0,6200.0,504848.0,6.76,-87991,34041,21240
2010-05-04,6320.0,6330.0,591406.0,6.9,-156940,167890,-21520
2010-05-06,6230.0,6280.0,792749.0,6.84,173050,37040,-231850
2010-05-07,6040.0,6050.0,498794.0,6.59,86840,120030,-207150
2010-05-10,6110.0,6320.0,467757.0,6.89,75240,-19200,-54690
2010-05-11,6400.0,6430.0,691300.0,7.01,-85418,72118,-2270
2010-05-12,6430.0,6450.0,410591.0,7.03,-83940,38230,3850
2010-05-13,6570.0,7120.0,2068614.0,7.76,-670439,603469,50290
2010-05-14,7210.0,7480.0,2412603.0,8.15,-231910,293990,-50370
2010-05-17,7450.0,7180.0,1060425.0,7.82,90217,-10950,-52197
2010-05-18,7330.0,7090.0,928509.0,7.73,-26488,-18237,33845
2010-05-19,6980.0,6910.0,691228.0,7.53,36704,-55934,37090
2010-05-20,7000.0,6700.0,716139.0,7.3,-124864,82484,13840
2010-05-24,6620.0,7170.0,945568.0,7.81,-144340,34060,65250
2010-05-25,7100.0,6760.0,983428.0,7.37,60450,61810,-117860
2010-05-26,6890.0,7080.0,961391.0,7.71,-111340,79980,23790
2010-05-27,7200.0,7260.0,828866.0,7.91,3757,51200,-54177
2010-05-28,7350.0,7000.0,957261.0,7.63,50827,-8287,-63680
2010-05-31,7000.0,7110.0,518810.0,7.75,728,-57668,55190
2010-06-01,7130.0,7080.0,509165.0,7.71,-22360,36420,-19140
2010-06-03,7150.0,7440.0,785707.0,8.11,-136998,146108,-19140
2010-06-04,7510.0,7550.0,947744.0,8.23,-101120,168440,-105310
2010-06-07,7350.0,7490.0,555630.0,8.16,-31690,32870,-23730
2010-06-08,7490.0,7670.0,1023689.0,8.36,-52140,16810,16210
2010-06-09,7730.0,7340.0,560244.0,8.0,33110,-4210,-17020
2010-06-10,7370.0,7520.0,499830.0,8.19,-33574,-4956,46790
2010-06-11,7580.0,7230.0,542462.0,7.88,99890,-2890,-119650
2010-06-14,7310.0,7160.0,556828.0,7.8,64954,-9944,-79050
2010-06-15,7150.0,7260.0,341632.0,7.91,54380,-19760,-30060
2010-06-16,7350.0,7380.0,484282.0,8.04,-134616,116446,1930
2010-06-17,7470.0,7430.0,387767.0,8.1,24430,3430,-27970
2010-06-18,7460.0,7760.0,857003.0,8.46,-93191,66421,63000
2010-06-21,7900.0,7800.0,1167609.0,8.5,-40538,45438,11750
2010-06-22,7800.0,7840.0,551784.0,8.54,20490,-35390,9990
2010-06-23,7900.0,7650.0,442295.0,8.34,-1300,31330,-35680
2010-06-24,7660.0,7890.0,366023.0,8.6,-72650,44530,53390
2010-06-25,7800.0,7680.0,380316.0,8.37,99453,-52200,-20023
2010-06-28,7760.0,7740.0,212313.0,8.43,-45230,42530,-1480
2010-06-29,7820.0,7580.0,637832.0,8.26,-25850,-220,20070
2010-06-30,7450.0,7510.0,365879.0,8.18,65850,-66860,26060
2010-07-01,7460.0,7390.0,463509.0,8.05,20910,-1290,-630
2010-07-02,7400.0,7240.0,355230.0,7.89,6830,-4570,-520
2010-07-05,7180.0,7170.0,256763.0,7.81,29390,-30860,4330
2010-07-06,7200.0,7290.0,290345.0,7.94,31250,21120,-46000
2010-07-07,7300.0,7210.0,254472.0,7.86,28440,45540,-78210
2010-07-08,7310.0,7290.0,227819.0,7.94,43920,1900,-50750
2010-07-09,7300.0,7340.0,209287.0,8.0,-17920,19800,-4640
2010-07-12,7390.0,7360.0,196701.0,8.02,9903,2367,-7920
2010-07-13,7370.0,7470.0,339100.0,8.14,-113190,78540,11950
2010-07-14,7680.0,7740.0,805106.0,8.43,-84310,257280,-166700
2010-07-15,7740.0,7700.0,433253.0,8.39,59060,30180,-92520
2010-07-16,7750.0,7620.0,409519.0,8.3,-16720,103820,-88530
2010-07-19,7550.0,7550.0,428822.0,8.23,99027,17753,-115790
2010-07-20,7540.0,7460.0,321951.0,8.13,-710,95300,-84310
2010-07-21,7540.0,7590.0,328180.0,8.27,-5797,95937,-85660
2010-07-22,7560.0,7280.0,492418.0,7.93,47011,68819,-109440
2010-07-23,7360.0,7330.0,326503.0,7.99,12060,-17740,2040
2010-07-26,7330.0,7450.0,230140.0,8.12,-1763,36403,-30720
2010-07-27,7470.0,7400.0,215495.0,8.06,-28937,29007,5960
2010-07-28,7480.0,7400.0,298510.0,8.06,39720,-8610,-44280
2010-07-29,7450.0,7560.0,575080.0,8.24,-40957,169437,-130250
2010-07-30,7600.0,7440.0,327215.0,8.11,8390,44440,-54510
2010-08-02,7490.0,7380.0,299398.0,8.04,75814,-11044,-56030
2010-08-03,7480.0,7190.0,448864.0,7.83,51380,-38680,-16120
2010-08-04,7200.0,7010.0,471856.0,7.64,81710,-32730,-57050
2010-08-05,6970.0,6880.0,452097.0,7.5,90660,-48920,-42690
2010-08-06,6900.0,6960.0,185679.0,7.58,37638,-7568,-30030
2010-08-09,6960.0,6850.0,349930.0,7.46,104270,-31100,-77180
2010-08-10,6850.0,6840.0,226272.0,7.45,23290,-280,-21450
2010-08-11,6820.0,6560.0,501071.0,7.15,200400,-121310,-71040
2010-08-12,6400.0,6490.0,237752.0,7.07,-1560,5140,6050
2010-08-13,6550.0,6470.0,531267.0,7.05,236720,-245110,11620
2010-08-16,6490.0,6590.0,278179.0,7.18,-24130,21420,4370
2010-08-17,6690.0,6670.0,576800.0,7.27,13150,36090,-29960
2010-08-18,6680.0,6650.0,385210.0,7.25,118240,-10760,-114240
2010-08-19,6680.0,6690.0,284639.0,7.29,10332,44838,-72570
2010-08-20,6650.0,6690.0,342170.0,7.29,-43110,121820,-73370
2010-08-23,6660.0,6560.0,218482.0,7.15,16710,-5710,-12230
2010-08-24,6530.0,6540.0,180466.0,7.13,28160,-21150,-4070
2010-08-25,6500.0,6560.0,264832.0,7.15,-12628,23638,-13160
2010-08-26,6600.0,6540.0,258343.0,7.13,63170,-39000,-23470
2010-08-27,6490.0,6540.0,208587.0,7.13,16510,8800,-17520
2010-08-30,6600.0,6650.0,444017.0,7.25,60115,95465,-156870
2010-08-31,6650.0,6560.0,292294.0,7.15,146,-15426,-42950
2010-09-01,6560.0,6710.0,420339.0,7.31,-15178,182358,-181410
2010-09-02,6770.0,6890.0,401231.0,7.51,8580,109790,-122020
2010-09-03,6960.0,6900.0,356827.0,7.52,-6798,97108,-93220
2010-09-06,6920.0,6950.0,349361.0,7.57,550,88930,-94830
2010-09-07,6950.0,7000.0,578321.0,7.63,60097,30033,-167880
2010-09-08,6960.0,6870.0,246846.0,7.49,6466,19104,-27740
2010-09-09,6870.0,7080.0,270900.0,7.71,-119670,130000,-14720
2010-09-10,7150.0,7340.0,653006.0,8.0,-187770,221220,-37390
2010-09-13,7450.0,7300.0,810143.0,7.95,142290,22200,-162230
2010-09-14,7350.0,7190.0,257595.0,7.83,7100,-3180,-3960
2010-09-15,7210.0,7480.0,761170.0,8.15,-284130,236200,35630
2010-09-16,7500.0,7440.0,410385.0,8.11,-55726,78906,-8620
2010-09-17,7450.0,7420.0,265829.0,8.08,-8863,-1107,10570
2010-09-20,7460.0,7380.0,182871.0,8.04,-33700,21530,14290
2010-09-24,7420.0,7480.0,285925.0,8.15,-13420,-31090,53340
2010-09-27,7580.0,7450.0,395625.0,8.12,-21550,16780,4990
2010-09-28,7420.0,7440.0,328994.0,8.11,-52378,39338,12680
2010-09-29,7480.0,7560.0,555358.0,8.24,-20990,7600,12250
2010-09-30,7580.0,7610.0,418244.0,8.29,-33720,-3800,31760
2010-10-01,7630.0,7650.0,488559.0,8.34,-148417,84687,53140
2010-10-04,7680.0,7650.0,518768.0,8.34,-28680,-21290,49030
2010-10-05,7630.0,7640.0,386374.0,8.32,2470,-30600,24520
2010-10-06,7750.0,7770.0,563631.0,8.47,-1810,-10750,11130
2010-10-07,7780.0,7830.0,302293.0,8.53,-121787,98657,27710
2010-10-08,7780.0,7890.0,256077.0,8.6,-81970,66100,15350
2010-10-11,7900.0,7890.0,210507.0,8.6,-58640,39660,19740
2010-10-12,7870.0,7610.0,344777.0,8.29,2840,12540,-20090
2010-10-13,7640.0,7750.0,223404.0,8.44,-70000,33050,39160
2010-10-14,7820.0,7830.0,160148.0,8.53,-36910,-1320,37890
2010-10-15,7800.0,7890.0,242035.0,8.6,-106358,66978,41890
2010-10-18,7960.0,8010.0,467025.0,8.73,-15440,-31810,50860
2010-10-19,8090.0,8170.0,692994.0,8.9,-215388,215808,9610
2010-10-20,8130.0,8300.0,387372.0,9.04,-44800,69870,-26160
2010-10-21,8320.0,8620.0,851742.0,9.39,-379436,383606,-6730
2010-10-22,8660.0,8520.0,315894.0,9.28,-79250,50160,16370
2010-10-25,8630.0,8640.0,271539.0,9.41,-84930,69290,-4670
2010-10-26,8700.0,8450.0,408454.0,9.21,-53734,30504,28010
2010-10-27,8470.0,8490.0,402556.0,9.25,-148187,137727,17980
2010-10-28,8190.0,8390.0,6156502.0,9.14,461818,3385034,401617
2010-10-29,8540.0,8370.0,651419.0,9.12,193025,-3961,-63750
2010-11-01,8230.0,8370.0,599849.0,9.12,38214,-27790,-17874
2010-11-02,8340.0,8230.0,420688.0,8.97,-15132,57726,-80024
2010-11-03,8230.0,8070.0,743767.0,8.79,61189,56622,-93326
2010-11-04,8100.0,8240.0,639551.0,8.98,31930,25940,-53890
2010-11-05,8420.0,8240.0,562305.0,8.98,111599,-41379,-69550
2010-11-08,8200.0,8200.0,374599.0,8.93,73074,60236,-133210
2010-11-09,8160.0,8020.0,763076.0,8.74,85081,160389,-270730
2010-11-10,8040.0,8140.0,353686.0,8.87,-21978,171978,-158430
2010-11-11,8160.0,8070.0,563321.0,8.79,28108,163971,-205849
2010-11-12,8130.0,7780.0,522773.0,8.48,128396,-109686,-29610
2010-11-15,7810.0,7980.0,549943.0,8.69,-33595,84465,-135990
2010-11-16,7900.0,8050.0,231577.0,8.77,15519,19971,-29580
2010-11-17,7970.0,8180.0,637453.0,8.91,1869,-104589,104000
2010-11-18,8190.0,8480.0,509877.0,9.24,-158594,78794,63150
2010-11-19,8480.0,8600.0,472745.0,9.37,-141829,128879,17580
2010-11-22,8650.0,8610.0,312062.0,9.38,-126174,89494,32610
2010-11-23,8630.0,8570.0,319255.0,9.34,-5134,3684,21420
2010-11-24,8240.0,8480.0,441537.0,9.24,-79170,149510,-58040
2010-11-25,8480.0,8410.0,226092.0,9.16,-9374,31904,-23640
2010-11-26,8420.0,8240.0,443796.0,8.98,31783,-183,-44140
2010-11-29,8150.0,8140.0,206808.0,8.87,-9350,25650,-20230
2010-11-30,8240.0,8110.0,271316.0,8.84,32937,45590,-78647
2010-12-01,8150.0,8320.0,309609.0,9.07,-54656,148956,-92860
2010-12-02,8370.0,8420.0,468954.0,9.17,-59400,239250,-181790
2010-12-03,8480.0,8350.0,285708.0,9.1,-18814,103687,-98373
2010-12-06,8400.0,8270.0,259710.0,9.01,25604,40896,-54750
2010-12-07,8270.0,8350.0,189864.0,9.1,-56736,50366,7080
2010-12-08,8350.0,8340.0,211810.0,9.09,-7239,36819,-30730
2010-12-09,8430.0,8510.0,403331.0,9.27,-100444,23044,71390
2010-12-10,8570.0,8370.0,380146.0,9.12,144786,-142196,-5870
2010-12-13,8380.0,8620.0,484193.0,9.39,-153250,26400,102310
2010-12-14,8630.0,8530.0,993143.0,9.29,47551,389,-36260
2010-12-15,8600.0,8590.0,309139.0,9.36,-66315,43705,27900
2010-12-16,8600.0,8510.0,434867.0,9.27,55349,-49079,3080
2010-12-17,8520.0,8440.0,178204.0,9.2,-8703,-15947,9960
2010-12-20,8270.0,8150.0,294060.0,8.88,20316,-25166,8530
2010-12-21,8300.0,8260.0,244449.0,9.0,-5009,-29941,29910
2010-12-22,8280.0,8440.0,239786.0,9.2,-51885,-11985,64480
2010-12-23,8450.0,8490.0,180679.0,9.25,-71878,42008,26700
2010-12-24,8490.0,8430.0,165533.0,9.19,26720,-720,-26610
2010-12-27,8440.0,8410.0,392067.0,9.16,18425,45710,-64655
2010-12-28,8490.0,8400.0,499617.0,9.15,107179,-32529,-43390
2010-12-29,8210.0,8150.0,423219.0,8.88,57701,30129,-84960
2010-12-30,8190.0,8060.0,481412.0,8.78,179660,-55910,-104480
2011-01-03,8080.0,8260.0,394547.0,7.59,-96613,10223,87150
2011-01-04,8280.0,8210.0,401720.0,7.54,-7617,28197,-7700
2011-01-05,8210.0,8010.0,517553.0,7.36,206715,-157011,1060
2011-01-06,8080.0,7990.0,372824.0,7.34,38080,-84350,47690
2011-01-07,8070.0,8210.0,599127.0,7.54,-72980,38780,31080
2011-01-10,8290.0,8220.0,423640.0,7.55,-28850,26560,16730
2011-01-11,8290.0,8090.0,304862.0,7.43,61500,-12770,-41760
2011-01-12,8120.0,8050.0,254774.0,7.4,67838,-39238,-12040
2011-01-13,8050.0,7910.0,527918.0,7.27,172568,-107408,-50020
2011-01-14,7980.0,7810.0,384818.0,7.18,44630,-58400,14810
2011-01-17,7890.0,7700.0,345537.0,7.08,152220,-85100,-61740
2011-01-18,7700.0,7690.0,401109.0,7.07,135997,-136021,70
2011-01-19,7740.0,7780.0,263552.0,7.15,40848,-43648,1460
2011-01-20,7840.0,7890.0,331121.0,7.25,33975,19905,-50310
2011-01-21,8000.0,7950.0,508735.0,7.31,-156760,158070,20980
2011-01-24,8020.0,8000.0,397298.0,7.35,-108420,112970,3800
2011-01-25,8020.0,8060.0,360760.0,7.41,-81897,93517,-15150
2011-01-26,8100.0,8090.0,352883.0,7.43,-86726,19046,63140
2011-01-27,8140.0,8040.0,288600.0,7.39,-16325,355,23730
2011-01-28,8080.0,7940.0,263912.0,7.3,-58960,70800,-6470
2011-01-31,7940.0,7850.0,250680.0,7.21,76794,-83874,3730
2011-02-01,7840.0,8010.0,288145.0,7.36,-76620,74920,6810
2011-02-07,8060.0,8170.0,460380.0,7.51,-48310,23800,22520
2011-02-08,8180.0,8040.0,172040.0,7.39,25875,-17495,-8030
2011-02-09,8040.0,7970.0,182823.0,7.32,9352,4478,-16580
2011-02-10,7950.0,8220.0,589184.0,7.55,-162910,171650,11160
2011-02-11,8290.0,8300.0,761589.0,7.63,-130096,149006,-35820
2011-02-14,8320.0,8530.0,611614.0,7.84,-244870,263210,-6160
2011-02-15,8550.0,8590.0,545966.0,7.89,-79690,120720,-30420
2011-02-16,8590.0,8650.0,499520.0,7.95,-96220,79120,14550
2011-02-17,8730.0,8860.0,1000105.0,8.14,-259353,233873,26230
2011-02-18,9000.0,8810.0,663460.0,8.1,34660,23720,-58930
2011-02-21,8820.0,9260.0,768659.0,8.51,-178732,23721,143051
2011-02-22,9220.0,9010.0,561648.0,8.28,13370,6820,-20890
2011-02-23,9050.0,8750.0,789093.0,8.04,-72186,28347,33359
2011-02-24,8770.0,8600.0,325875.0,7.9,-10230,-4920,5780
2011-02-25,8570.0,9040.0,628953.0,8.31,-171775,150215,28540
2011-02-28,9130.0,9270.0,1284294.0,8.52,-155392,103972,45160
2011-03-02,9360.0,9160.0,702732.0,8.42,8212,36790,-40452
2011-03-03,9260.0,9180.0,523732.0,8.44,62383,-82820,5147
2011-03-04,9250.0,9560.0,1022373.0,8.79,-156520,132145,2445
2011-03-07,9500.0,9400.0,623044.0,8.64,170620,-113410,-43130
2011-03-08,9350.0,9430.0,742719.0,8.67,-157231,107981,30800
2011-03-09,9550.0,9350.0,596382.0,8.59,38372,-14732,-16780
2011-03-10,9180.0,9220.0,735614.0,8.47,-115301,137751,-40020
2011-03-11,9080.0,9150.0,425627.0,8.41,-25146,51486,-17770
2011-03-14,9140.0,8990.0,601500.0,8.26,-62050,124490,-59580
2011-03-15,8990.0,8610.0,519169.0,7.91,-38184,56914,-2960
2011-03-16,8750.0,8890.0,508380.0,8.17,-70478,32518,10890
2011-03-17,8680.0,8660.0,320459.0,7.96,54980,-34920,-23000
2011-03-18,8740.0,8760.0,307209.0,8.05,-6271,6488,73
2011-03-21,8810.0,9000.0,282639.0,8.27,6250,28800,-29030
2011-03-22,9060.0,9020.0,363221.0,8.29,8171,-12091,-18020
2011-03-23,9020.0,8810.0,281198.0,8.1,75368,-67428,-12360
2011-03-24,8850.0,9540.0,998942.0,8.77,-198370,70170,142900
2011-03-25,9580.0,10050.0,2303001.0,9.24,-483978,-30234,429392
2011-03-28,10150.0,9820.0,953098.0,9.02,59708,-46248,690
2011-03-29,9930.0,10100.0,837382.0,9.28,-43591,10131,26620
2011-03-30,10150.0,10000.0,703091.0,9.19,64199,-102059,33190
2011-03-31,10150.0,10250.0,671370.0,9.42,-156833,133329,43014
2011-04-01,10300.0,10150.0,529907.0,9.33,-17366,-40584,59090
2011-04-04,10250.0,10300.0,545625.0,9.47,-107942,63942,56970
2011-04-05,10400.0,10550.0,758292.0,9.7,-151054,108984,20270
2011-04-06,10700.0,10650.0,489490.0,9.79,-8341,-19829,31610
2011-04-07,10650.0,10250.0,640884.0,9.42,140321,-139491,-9640
2011-04-08,10150.0,10000.0,680541.0,9.19,27840,-85520,46950
2011-04-11,10050.0,10550.0,578959.0,9.7,-159100,98230,2940
2011-04-12,10600.0,10200.0,403230.0,9.37,14590,17580,-11700
2011-04-13,10350.0,10700.0,502122.0,9.83,-74510,42730,33500
2011-04-14,10750.0,11300.0,1360237.0,10.38,-441288,386168,13460
2011-04-15,11300.0,11250.0,760406.0,10.34,33939,101591,-88450
2011-04-18,11300.0,11000.0,736283.0,10.11,10671,9485,7290
2011-04-19,10900.0,11300.0,756790.0,10.38,-69969,28450,43199
2011-04-20,11700.0,12000.0,1261282.0,11.03,-261007,226526,28140
2011-04-21,12250.0,12050.0,941727.0,11.07,-167220,153030,2690
2011-04-22,12150.0,11750.0,678464.0,10.8,34193,-33533,-1460
2011-04-25,11900.0,12050.0,487065.0,11.07,-111740,121250,-5180
2011-04-26,11900.0,12000.0,607752.0,11.03,11769,-5679,-7720
2011-04-27,12000.0,11700.0,549535.0,10.75,3963,13417,-19010
2011-04-28,11700.0,11300.0,509552.0,10.38,73234,-45404,25660
2011-04-29,11350.0,11450.0,476629.0,10.52,-31824,-64706,99610
2011-05-02,11500.0,11900.0,517771.0,10.94,-58660,56530,4930
2011-05-03,11800.0,11800.0,378558.0,10.84,2855,-5385,11210
2011-05-04,11650.0,11300.0,223727.0,10.38,19725,-14815,-4410
2011-05-06,11300.0,11750.0,418974.0,10.8,-116263,71483,43280
2011-05-09,11700.0,11500.0,247171.0,10.57,31000,-14470,-2810
2011-05-11,11550.0,11550.0,186084.0,10.61,3320,-11390,18630
2011-05-12,11550.0,11600.0,775681.0,10.66,5530,-9580,5720
2011-05-13,11750.0,11850.0,650115.0,10.89,-173910,227630,-86120
2011-05-16,11950.0,12200.0,582600.0,11.21,-99090,101190,-23230
2011-05-17,12200.0,11850.0,458037.0,10.89,42750,-73170,30240
2011-05-18,11800.0,11600.0,815242.0,10.66,1698,72242,-70290
2011-05-19,11600.0,10800.0,568660.0,9.93,24538,-74308,22760
2011-05-20,10850.0,11000.0,394390.0,10.11,-70754,118174,-56920
2011-05-23,10900.0,10650.0,374803.0,9.79,-46930,133430,-101320
2011-05-24,10550.0,10600.0,234015.0,9.74,-1800,35670,-33290
2011-05-25,10700.0,10750.0,234056.0,9.88,-53870,-90,49620
2011-05-26,10750.0,11200.0,200047.0,10.29,-56080,28020,24290
2011-05-27,11100.0,10850.0,217433.0,9.97,8940,-510,11250
2011-05-30,10900.0,10850.0,171213.0,9.97,-27419,12879,21510
2011-05-31,11000.0,10650.0,423255.0,9.79,123860,-166440,25560
2011-06-01,10700.0,10100.0,1050859.0,9.28,188430,-274010,83340
2011-06-02,9940.0,9900.0,375748.0,9.1,-7030,-24390,39110
2011-06-03,9900.0,9650.0,358347.0,8.87,51062,-78572,44170
2011-06-07,9610.0,9860.0,287593.0,9.06,7350,-23660,32080
2011-06-08,9840.0,9970.0,371051.0,9.16,32170,13120,-46350
2011-06-09,9930.0,9820.0,187412.0,9.02,28204,4651,-38925
2011-06-10,9950.0,9520.0,254318.0,8.75,-12261,18111,-940
2011-06-13,9440.0,9410.0,274761.0,8.65,-89401,77811,-2370
2011-06-14,9430.0,9700.0,273050.0,8.91,-2404,430,26830
2011-06-15,9750.0,9500.0,343766.0,8.73,79892,-54032,-27130
2011-06-16,9320.0,8970.0,504132.0,8.24,-11741,4261,-3760
2011-06-17,9050.0,9080.0,553487.0,8.34,-125410,20690,21990
2011-06-20,9100.0,8660.0,340336.0,7.96,35831,-31381,-5690
2011-06-21,8680.0,8900.0,351711.0,8.18,4493,-99563,80760
2011-06-22,8920.0,9300.0,399163.0,8.55,-145456,189356,-43040
2011-06-23,9290.0,9040.0,224128.0,8.31,52447,32833,-81380
2011-06-24,9120.0,9600.0,414555.0,8.82,-67300,34530,14970
2011-06-27,9490.0,9360.0,267668.0,8.6,75020,42900,-95150
2011-06-28,9480.0,9240.0,254082.0,8.49,35862,31578,-61110
2011-06-29,9330.0,9280.0,479549.0,8.53,35768,23742,-14470
2011-06-30,9230.0,9110.0,375691.0,8.37,95081,-52431,-30430
2011-07-01,9170.0,9570.0,483179.0,8.79,-16639,-12491,19270
2011-07-04,9540.0,9670.0,417908.0,8.89,-34728,58438,-15060
2011-07-05,9750.0,9890.0,364706.0,9.09,-49110,71250,-24410
2011-07-06,9840.0,9610.0,280140.0,8.83,19320,-18560,-1130
2011-07-07,9590.0,9600.0,224372.0,8.82,3570,-45600,44480
2011-07-08,9600.0,9270.0,450239.0,8.52,145850,-149810,610
2011-07-11,9220.0,9140.0,227728.0,8.4,15970,-49110,31670
2011-07-12,9040.0,9190.0,238011.0,8.45,-65491,84512,-9521
2011-07-13,9250.0,8890.0,433036.0,8.17,131990,-36230,-48720
2011-07-14,8810.0,8530.0,683365.0,7.84,143790,-22430,-108190
2011-07-15,8500.0,8370.0,834753.0,7.69,266378,-183788,-76370
2011-07-18,8370.0,8100.0,1070597.0,7.44,372180,-320610,-26130
2011-07-19,8080.0,8120.0,790104.0,7.46,167380,-165970,-49470
2011-07-20,8300.0,8490.0,878502.0,7.8,-197770,162160,1000
2011-07-21,8600.0,8650.0,737172.0,7.95,-169650,311410,-146440
2011-07-22,8850.0,8780.0,469268.0,8.07,-59144,159394,-99550
2011-07-25,8710.0,8600.0,282172.0,7.9,-36520,70820,-34740
2011-07-26,8560.0,8990.0,518573.0,8.26,-112284,105144,-4980
2011-07-27,8910.0,8850.0,554377.0,8.13,82167,103990,-124680
2011-07-28,8780.0,8890.0,503631.0,8.17,38904,14426,-32020
