Symbol,세아베스틸_시가(원),세아베스틸_종가(원),세아베스틸_거래량(주),세아베스틸_PER(IFRS-연결),세아베스틸_순매수수량(개인)(주),세아베스틸_순매수수량(기관계)(주),세아베스틸_순매수수량(외국인계)(주)
2002-03-05,1255.0,1320.0,252780.0,,-1990,-20,2010
2002-03-06,1320.0,1515.0,384040.0,,30140,-140,0
2002-03-07,1620.0,1400.0,1193290.0,,197290,-137290,0
2002-03-08,1400.0,1460.0,188910.0,,-20,0,20
2002-03-11,1400.0,1385.0,300359.0,,50010,-10,0
2002-03-12,1350.0,1400.0,240030.0,,11550,0,0
2002-03-13,1410.0,1460.0,290600.0,,10,-10,0
2002-03-14,1510.0,1455.0,232699.0,,10,-10,0
2002-03-15,1500.0,1430.0,434900.0,,-10000,0,0
2002-03-18,1400.0,1380.0,393570.0,,5040,-40,-5000
2002-03-19,1380.0,1320.0,428089.0,,10,-10,0
2002-03-20,1340.0,1400.0,582809.0,,34,-34,0
2002-03-21,1400.0,1370.0,233022.0,,-6000,0,6000
2002-03-22,1380.0,1390.0,229249.0,,2870,-40,-2830
2002-03-25,1500.0,1410.0,297790.0,,6000,0,-6000
2002-03-26,1410.0,1410.0,246261.0,,-5000,5000,0
2002-03-27,1400.0,1410.0,243530.0,,0,0,0
2002-03-28,1400.0,1420.0,210333.0,,0,0,0
2002-03-29,1400.0,1450.0,151020.0,,40,-40,0
2002-04-01,1450.0,1390.0,245710.0,,0,0,0
2002-04-02,1370.0,1375.0,138571.0,,10,-10,0
2002-04-03,1350.0,1400.0,211410.0,,70,-70,0
2002-04-04,1385.0,1610.0,1367305.0,,107150,-108650,1500
2002-04-08,1635.0,1525.0,751031.0,,0,0,0
2002-04-09,1530.0,1535.0,493231.0,,10,-10,0
2002-04-10,1510.0,1430.0,315680.0,,-440,-20,460
2002-04-11,1450.0,1495.0,238396.0,,20,-40,20
2002-04-12,1485.0,1500.0,149010.0,,10,-10,0
2002-04-15,1505.0,1500.0,164468.0,,10,-10,0
2002-04-16,1500.0,1515.0,163940.0,,-13000,0,0
2002-04-17,1480.0,1490.0,182100.0,,10,-10,0
2002-04-18,1490.0,1550.0,253820.0,,6920,-40,0
2002-04-19,1550.0,1520.0,209431.0,,-40,-20,450
2002-04-22,1500.0,1565.0,332024.0,,20020,-20,0
2002-04-23,1575.0,1600.0,985210.0,,407680,-392680,0
2002-04-24,1645.0,1600.0,652580.0,,200020,-200020,0
2002-04-25,1655.0,1525.0,419669.0,,115000,-100000,0
2002-04-26,1490.0,1500.0,406850.0,,50,-50,0
2002-04-29,1500.0,1450.0,473009.0,,149890,-199890,0
2002-04-30,1455.0,1380.0,377690.0,,0,0,0
2002-05-02,1390.0,1440.0,189542.0,,2050,-50,-2000
2002-05-03,1430.0,1405.0,115080.0,,0,0,0
2002-05-06,1400.0,1405.0,188300.0,,50010,-50010,0
2002-05-07,1390.0,1400.0,171170.0,,1030,-30,-1000
2002-05-08,1420.0,1400.0,67660.0,,0,0,0
2002-05-09,1400.0,1395.0,98730.0,,0,0,0
2002-05-10,1390.0,1385.0,114532.0,,0,0,0
2002-05-13,1350.0,1360.0,111650.0,,5000,-5000,0
2002-05-14,1365.0,1360.0,120125.0,,2000,0,2000
2002-05-15,1370.0,1380.0,155895.0,,0,0,0
2002-05-16,1380.0,1390.0,72300.0,,0,0,0
2002-05-17,1400.0,1405.0,102548.0,,10,-10,0
2002-05-20,1410.0,1405.0,273968.0,,98670,-93670,0
2002-05-21,1420.0,1375.0,199860.0,,47000,0,1000
2002-05-22,1360.0,1380.0,113660.0,,20,-20,0
2002-05-23,1385.0,1425.0,205631.0,,-990,-10,1000
2002-05-24,1435.0,1420.0,877270.0,,339160,-334160,0
2002-05-27,1475.0,1500.0,984070.0,,570000,-570000,0
2002-05-28,1550.0,1500.0,964581.0,,720010,-720010,0
2002-05-29,1560.0,1500.0,952330.0,,461790,-361790,0
2002-05-30,1500.0,1490.0,444490.0,,230000,-230000,0
2002-05-31,1500.0,1580.0,1509620.0,,881280,-881280,0
2002-06-03,1540.0,1450.0,577620.0,,129490,-129490,0
2002-06-04,1400.0,1500.0,257630.0,,20000,0,0
2002-06-05,1470.0,1540.0,244580.0,,72010,-10,-2000
2002-06-07,1500.0,1460.0,174000.0,,20010,-10,0
2002-06-10,1460.0,1500.0,221770.0,,110360,-10,0
2002-06-11,1500.0,1495.0,151573.0,,0,0,0
2002-06-12,1450.0,1465.0,173574.0,,20000,0,0
2002-06-14,1600.0,1580.0,594535.0,,67000,-20000,3000
2002-06-17,1590.0,1600.0,586936.0,,46390,-46390,0
2002-06-18,1550.0,1495.0,590130.0,,79310,-20,0
2002-06-19,1480.0,1395.0,361900.0,,32890,0,-2890
2002-06-20,1375.0,1430.0,225952.0,,10,-10,0
2002-06-21,1430.0,1450.0,207310.0,,55920,-10,0
2002-06-24,1415.0,1390.0,245720.0,,92200,0,2800
2002-06-25,1375.0,1370.0,150150.0,,10010,-10,0
2002-06-26,1360.0,1240.0,158180.0,,-3200,0,3200
2002-06-27,1260.0,1330.0,198330.0,,71010,-10,-6000
2002-06-28,1330.0,1415.0,163040.0,,20110,0,-110
2002-07-02,1355.0,1510.0,527970.0,,64000,-29000,0
2002-07-03,1480.0,1485.0,290800.0,,37030,-32030,0
2002-07-04,1510.0,1500.0,482350.0,,123010,-100010,0
2002-07-05,1530.0,1690.0,1901913.0,,301510,-100000,1020
2002-07-08,1750.0,1675.0,2038085.0,,234310,-227310,3000
2002-07-09,1655.0,1680.0,2908193.0,,160740,-162040,1300
2002-07-10,1620.0,1550.0,1189762.0,,30,-30,0
2002-07-11,1780.0,1780.0,3275082.0,,1245294,-1239994,-5300
2002-07-12,1980.0,1670.0,7583451.0,,381200,-400000,-2000
2002-07-15,1675.0,1705.0,1949291.0,,0,0,0
2002-07-16,1710.0,1640.0,888307.0,,82570,-82570,0
2002-07-18,1885.0,1885.0,1604282.0,,1000000,-1000000,0
2002-07-19,1975.0,2165.0,10577462.0,,887440,-917440,0
2002-07-22,2100.0,2485.0,9253484.0,,-69580,-10,15820
2002-07-23,2550.0,2855.0,5816677.0,,-23280,-10,-6710
2002-07-24,3280.0,3280.0,2036306.0,,54980,-68580,12500
2002-07-25,3640.0,3770.0,1392606.0,,3850,-40,1060
2002-07-26,4335.0,3205.0,20209234.0,,47680,-40,-9110
2002-07-29,2960.0,2725.0,16618015.0,,49120,0,350
2002-07-30,2830.0,3130.0,14994548.0,,-11200,0,1000
2002-07-31,3130.0,2670.0,16408894.0,,40010,-10,-8000
2002-08-01,2700.0,2800.0,9633953.0,,45710,-10,-6700
2002-08-02,2790.0,2775.0,7451220.0,,500040,-500040,0
2002-08-05,2700.0,2600.0,8747097.0,,305540,-307540,2000
2002-08-06,2515.0,2670.0,5658907.0,,192090,-192490,400
2002-08-07,2740.0,2950.0,6495561.0,,0,0,0
2002-08-08,3005.0,3000.0,15732128.0,,751250,-755650,-3900
2002-08-09,3000.0,2800.0,7860323.0,,48850,-48250,7700
2002-08-12,2855.0,2750.0,3048988.0,,970,-10,-960
2002-08-13,2790.0,2620.0,3703969.0,,-2100,0,-2900
2002-08-14,2520.0,2395.0,5629123.0,,2130,-20,-2110
2002-08-16,2400.0,2480.0,7628619.0,,192900,-10,-201890
2002-08-19,2455.0,2660.0,6531416.0,,-1140,0,1140
2002-08-20,2700.0,2580.0,3939910.0,,59010,-65010,6000
2002-08-21,2550.0,2325.0,5080070.0,,820940,-635270,-181110
2002-08-22,1980.0,2200.0,11485984.0,,579240,-20,-30110
2002-08-23,2180.0,2210.0,13233568.0,,733300,-150770,-4000
2002-08-26,1880.0,1880.0,12738900.0,,321050,-10,-500
2002-08-27,1900.0,1725.0,11378780.0,,179460,0,0
2002-08-28,1685.0,1680.0,12153566.0,,-850,-10,860
2002-08-29,1725.0,1660.0,3876510.0,,-850,0,0
2002-08-30,1655.0,1590.0,4872709.0,,20,-20,0
2002-09-02,1540.0,1540.0,5338533.0,,-10000,0,0
2002-09-03,1600.0,1560.0,4446297.0,,-5000,0,0
2002-09-04,1530.0,1460.0,2373539.0,,10,-10,0
2002-09-05,1480.0,1395.0,3218490.0,,-150,0,1000
2002-09-06,1340.0,1280.0,3418490.0,,0,0,0
2002-09-09,1320.0,1470.0,5842839.0,,-240,-10,250
2002-09-10,1520.0,1690.0,8387869.0,,10,-10,0
2002-09-11,1880.0,1510.0,20514269.0,,0,0,0
2002-09-12,1535.0,1650.0,13585545.0,,-49990,-10,0
2002-09-13,1590.0,1600.0,6196115.0,,6500,0,0
2002-09-16,1605.0,1635.0,5765637.0,,8000,0,0
2002-09-17,1640.0,1670.0,7091995.0,,310,-10,7200
2002-09-18,1670.0,1605.0,10869777.0,,0,0,0
2002-09-19,1610.0,1520.0,3964134.0,,3100,0,0
2002-09-23,1560.0,1745.0,6432040.0,,29900,0,0
2002-09-24,1800.0,1485.0,13777516.0,,-990,-10,1000
2002-09-25,1585.0,1395.0,5639074.0,,-700,0,700
2002-09-26,1420.0,1360.0,2821933.0,,751,-1,4250
2002-09-27,1360.0,1310.0,2146780.0,,3520,-20,-3500
2002-09-30,1220.0,1140.0,2099010.0,,-1990,-10,0
2002-10-01,1100.0,1190.0,2620035.0,,4750,0,-4750
2002-10-02,1275.0,1170.0,1778041.0,,0,0,0
2002-10-04,1155.0,1115.0,1442520.0,,-620,0,-250
2002-10-07,1080.0,1100.0,1140454.0,,-4990,-10,5000
2002-10-08,1090.0,1165.0,5081153.0,,5000,0,-5000
2002-10-09,1220.0,1130.0,2276081.0,,0,0,0
2002-10-10,1115.0,1030.0,1803056.0,,10,-10,0
2002-10-11,1070.0,1040.0,2026651.0,,-500,0,500
2002-10-14,1060.0,1075.0,1637596.0,,0,0,0
2002-10-15,1095.0,1235.0,5790622.0,,10,-10,0
2002-10-16,1300.0,1170.0,6996130.0,,-18790,-10,0
2002-10-17,1150.0,1190.0,2990975.0,,18800,0,0
2002-10-18,1220.0,1255.0,4816405.0,,3500,0,-3500
2002-10-21,1280.0,1180.0,2291149.0,,-3600,0,3600
2002-10-22,1210.0,1355.0,10751972.0,,3000,0,-3000
2002-10-23,1450.0,1345.0,6080660.0,,0,0,0
2002-10-24,1360.0,1350.0,5526910.0,,0,0,0
2002-10-25,1345.0,1550.0,7752450.0,,-7000,0,7000
2002-10-28,1600.0,1580.0,10246915.0,,7610,-10,-7600
2002-10-29,1585.0,1525.0,4748800.0,,910,-10,-900
2002-10-30,1525.0,1540.0,3592285.0,,0,0,0
2002-10-31,1515.0,1505.0,2276145.0,,0,0,0
2002-11-01,1460.0,1390.0,2268860.0,,5000,0,0
2002-11-04,1450.0,1510.0,6228920.0,,0,0,0
2002-11-05,1540.0,1540.0,2885235.0,,10,-10,0
2002-11-06,1600.0,1550.0,11882362.0,,87420,-91420,4000
2002-11-07,1580.0,1550.0,3455370.0,,2200,0,-2200
2002-11-08,1540.0,1450.0,12333348.0,,71800,-70000,-1800
2002-11-11,1430.0,1370.0,6019418.0,,-9600,0,9600
2002-11-12,1330.0,1365.0,7111830.0,,-2500,0,2500
2002-11-13,1365.0,1290.0,2162972.0,,2500,0,-2500
2002-11-14,1270.0,1235.0,2260430.0,,20,0,-20
2002-11-15,1260.0,1250.0,1461778.0,,-580,0,580
2002-11-18,1250.0,1210.0,1106170.0,,-1000,0,1000
2002-11-19,1200.0,1265.0,2120287.0,,-2800,0,2800
2002-11-20,1270.0,1245.0,1703100.0,,2620,-20,-2600
2002-11-21,1270.0,1245.0,1407241.0,,6780,0,-6780
2002-11-22,1260.0,1250.0,2704861.0,,-3110,-10,0
2002-11-25,1285.0,1245.0,1383780.0,,-270,0,270
2002-11-26,1255.0,1205.0,1597990.0,,0,0,0
2002-11-27,1190.0,1190.0,1068130.0,,10,-10,0
2002-11-28,1215.0,1195.0,1008081.0,,0,0,0
2002-11-29,1210.0,1225.0,2013850.0,,-230,0,230
2002-12-02,1225.0,1250.0,1187779.0,,0,0,0
2002-12-03,1250.0,1235.0,1062650.0,,0,0,0
2002-12-04,1220.0,1200.0,915810.0,,0,0,0
2002-12-05,1200.0,1210.0,558624.0,,3506,-6,-3500
2002-12-06,1215.0,1200.0,821479.0,,1580,0,-1580
2002-12-09,1220.0,1195.0,910640.0,,0,0,0
2002-12-10,1190.0,1135.0,1091214.0,,36310,-36310,0
2002-12-11,1155.0,1130.0,590670.0,,0,0,0
2002-12-12,1120.0,1220.0,2896896.0,,10,-10,0
2002-12-13,1250.0,1305.0,3944887.0,,-3400,0,3400
2002-12-16,1315.0,1200.0,2333796.0,,-17800,0,0
2002-12-17,1215.0,1210.0,821926.0,,0,0,0
2002-12-18,1175.0,1200.0,701340.0,,-1000,0,1000
2002-12-20,1200.0,1250.0,1001386.0,,-470,-30,500
2002-12-23,1270.0,1170.0,1765520.0,,-510,-10,-3400
2002-12-24,1110.0,1015.0,1714185.0,,10,-10,0
2002-12-26,960.0,990.0,793570.0,,-4590,0,0
2002-12-27,955.0,995.0,418934.0,,0,0,0
2002-12-30,1020.0,965.0,540190.0,,0,0,0
2003-01-02,1050.0,1085.0,901980.0,,-23000,0,3000
2003-01-03,1145.0,1135.0,1633956.0,,0,0,0
2003-01-06,1130.0,1120.0,3102870.0,,0,0,0
2003-01-07,1135.0,1060.0,923726.0,,2000,0,-2000
2003-01-08,1080.0,1030.0,500230.0,,0,0,0
2003-01-09,1010.0,1015.0,485390.0,,0,0,0
2003-01-10,1020.0,995.0,974080.0,,0,0,0
2003-01-13,970.0,1000.0,509700.0,,10,-10,0
2003-01-14,1010.0,1010.0,625030.0,,0,0,0
2003-01-15,1020.0,1065.0,837150.0,,10,-10,0
2003-01-16,1100.0,1020.0,639982.0,,0,0,0
2003-01-17,1015.0,1000.0,571355.0,,0,0,0
2003-01-20,960.0,950.0,785305.0,,0,0,0
2003-01-21,950.0,950.0,487255.0,,0,0,0
2003-01-22,950.0,965.0,1941812.0,,0,0,0
2003-01-23,940.0,1005.0,1731831.0,,1,0,0
2003-01-24,1005.0,970.0,547960.0,,-8500,0,8500
2003-01-27,940.0,905.0,470420.0,,-3090,-10,0
2003-01-28,880.0,905.0,366824.0,,0,0,0
2003-01-29,900.0,885.0,429010.0,,1040,0,-1040
2003-01-30,880.0,895.0,234695.0,,7460,0,-7460
2003-02-03,915.0,925.0,556460.0,,0,0,0
2003-02-04,925.0,925.0,388950.0,,500,0,0
2003-02-05,925.0,995.0,3254542.0,,501,-501,0
2003-02-06,985.0,950.0,686541.0,,0,0,0
2003-02-07,960.0,1005.0,1371181.0,,-900,0,900
2003-02-10,990.0,995.0,1058125.0,,15,-15,0
2003-02-11,1010.0,960.0,1065643.0,,0,0,0
2003-02-12,940.0,955.0,453120.0,,0,0,0
2003-02-13,980.0,960.0,424110.0,,20,-20,0
2003-02-14,950.0,930.0,355150.0,,0,0,0
2003-02-17,835.0,905.0,2597730.0,,50,-50,0
2003-02-18,895.0,885.0,729750.0,,240,-40,0
2003-02-19,900.0,875.0,816710.0,,0,0,0
2003-02-20,880.0,890.0,606640.0,,0,0,0
2003-02-21,905.0,955.0,5036150.0,,-24090,-10,-900
2003-02-24,955.0,930.0,1054350.0,,0,0,0
2003-02-25,930.0,905.0,799020.0,,30,-30,0
2003-02-26,905.0,895.0,902840.0,,0,0,0
2003-02-27,885.0,880.0,537402.0,,0,0,0
2003-02-28,895.0,880.0,317520.0,,0,0,0
2003-03-03,870.0,895.0,458980.0,,0,0,0
2003-03-04,885.0,880.0,361968.0,,0,0,0
2003-03-05,875.0,820.0,948960.0,,0,0,0
2003-03-06,820.0,830.0,1275180.0,,0,0,0
2003-03-07,825.0,740.0,1633720.0,,-6250,0,0
2003-03-10,720.0,660.0,519370.0,,0,0,0
2003-03-11,615.0,590.0,872775.0,,10,-10,0
2003-03-12,600.0,620.0,677460.0,,10,-10,0
2003-03-13,620.0,630.0,549230.0,,0,0,0
2003-03-14,665.0,655.0,462425.0,,20,-20,0
2003-03-17,660.0,615.0,445110.0,,0,0,0
2003-03-18,635.0,645.0,1466120.0,,20,-20,0
2003-03-19,660.0,640.0,514246.0,,506,-6,-500
2003-03-20,640.0,690.0,837160.0,,0,0,0
2003-03-21,720.0,730.0,506307.0,,1010,-10,0
2003-03-24,745.0,780.0,940740.0,,1000,0,0
2003-03-25,725.0,735.0,1342630.0,,10,-10,0
2003-03-26,750.0,740.0,552800.0,,20,-20,0
2003-03-27,770.0,775.0,599530.0,,0,0,0
2003-03-28,800.0,765.0,523170.0,,10,-10,0
2003-03-31,765.0,770.0,522090.0,,-10500,0,500
2003-04-01,750.0,795.0,787030.0,,11430,-30,0
2003-04-02,850.0,910.0,434930.0,,10,-10,0
2003-04-03,1045.0,1045.0,453840.0,,0,0,0
2003-04-04,1200.0,1070.0,5644790.0,,80000,-80000,0
2003-04-07,1095.0,1100.0,2994330.0,,70010,-70010,0
2003-04-08,1120.0,1265.0,3184659.0,,-4984,4984,0
2003-04-09,1350.0,1335.0,6642620.0,,137290,-10,0
2003-04-10,1285.0,1340.0,3263599.0,,44750,0,-1000
2003-04-11,1350.0,1205.0,2247610.0,,125000,-5000,0
2003-04-14,1205.0,1305.0,2469089.0,,70530,0,1000
2003-04-15,1340.0,1360.0,2349250.0,,-3520,0,0
2003-04-16,1480.0,1450.0,2161730.0,,0,0,0
2003-04-17,1460.0,1385.0,1166260.0,,-3000,0,0
2003-04-18,1400.0,1455.0,1482754.0,,104,-104,0
2003-04-21,1470.0,1430.0,2034360.0,,20,-20,0
2003-04-22,1450.0,1285.0,2393350.0,,125810,-10,0
2003-04-23,1290.0,1200.0,2082920.0,,-4520,-10,4530
2003-04-24,1210.0,1085.0,1557780.0,,4530,0,-4530
2003-04-25,1060.0,1000.0,1230200.0,,0,0,0
2003-04-28,950.0,1150.0,2087090.0,,-340,0,340
2003-04-29,1170.0,1200.0,1798722.0,,106797,-106797,0
2003-04-30,1245.0,1180.0,720000.0,,66500,-66500,0
2003-05-02,1175.0,1165.0,684850.0,,111340,-111000,-340
2003-05-06,1155.0,1180.0,859870.0,,200010,-210010,10000
2003-05-07,1170.0,1220.0,1729970.0,,150000,-140000,-10000
2003-05-09,1220.0,1235.0,1099130.0,,-8980,-20,9000
2003-05-12,1345.0,1420.0,1230460.0,,10500,0,-10500
2003-05-13,1420.0,1255.0,4457779.0,,159000,-190000,31000
2003-05-14,1215.0,1255.0,1576321.0,,10010,-10,-10000
2003-05-15,1225.0,1270.0,1120743.0,,-18997,-3,19000
2003-05-16,1270.0,1335.0,1578250.0,,10,-10,0
2003-05-19,1380.0,1395.0,3019994.0,,89500,0,8000
2003-05-20,1600.0,1600.0,937701.0,,15021,-21,0
2003-05-21,1750.0,1495.0,7261869.0,,496150,-100000,-48000
2003-05-22,1545.0,1445.0,2561561.0,,22000,0,0
2003-05-23,1490.0,1565.0,3965262.0,,-15650,0,0
2003-05-26,1590.0,1540.0,1720105.0,,10,-10,0
2003-05-27,1545.0,1480.0,1622791.0,,-2599,-1,0
2003-05-28,1480.0,1435.0,1294400.0,,10,-10,0
2003-05-29,1445.0,1465.0,920530.0,,0,0,0
2003-05-30,1465.0,1430.0,1170490.0,,0,0,0
2003-06-02,1400.0,1430.0,888986.0,,90020,-20,0
2003-06-03,1440.0,1455.0,2324030.0,,80010,-10,0
2003-06-04,1455.0,1440.0,680987.0,,0,0,0
2003-06-05,1440.0,1465.0,977790.0,,0,0,0
2003-06-09,1420.0,1440.0,606363.0,,25000,0,0
2003-06-10,1455.0,1390.0,1001993.0,,10,-10,0
2003-06-11,1400.0,1330.0,1506855.0,,370,0,0
2003-06-12,1350.0,1340.0,981795.0,,20,-20,0
2003-06-13,1345.0,1390.0,1718165.0,,0,0,0
2003-06-16,1385.0,1360.0,824309.0,,0,0,0
2003-06-17,1350.0,1360.0,1200490.0,,20,-20,0
2003-06-18,1340.0,1335.0,948850.0,,0,0,0
2003-06-19,1340.0,1290.0,1811372.0,,110010,-10,0
2003-06-20,1180.0,1265.0,3449110.0,,70000,0,0
2003-06-23,1300.0,1235.0,1243100.0,,61850,-10,0
2003-06-24,1225.0,1175.0,903110.0,,3990,-3990,0
2003-06-25,1145.0,1190.0,740500.0,,0,0,0
2003-06-26,1210.0,1270.0,2461590.0,,38330,-10,0
2003-06-27,1240.0,1235.0,646790.0,,0,0,0
2003-06-30,1245.0,1225.0,399431.0,,10,-10,0
2003-07-01,1205.0,1230.0,364734.0,,0,0,0
2003-07-02,1230.0,1235.0,479001.0,,0,0,0
2003-07-03,1240.0,1220.0,665210.0,,0,0,0
2003-07-04,1230.0,1220.0,431980.0,,0,0,0
2003-07-07,1235.0,1245.0,729874.0,,-39980,-20,0
2003-07-08,1255.0,1245.0,671037.0,,-9990,-10,0
2003-07-09,1265.0,1430.0,5400257.0,,230478,-230008,-870
2003-07-10,1420.0,1345.0,3508734.0,,400,0,0
2003-07-11,1360.0,1310.0,5921200.0,,64010,-10,1000
2003-07-14,1280.0,1225.0,1966354.0,,25,-25,0
2003-07-15,1170.0,1045.0,5284200.0,,-16110,-10,16120
2003-07-16,980.0,940.0,3477214.0,,6180,-60,-16120
2003-07-18,990.0,1080.0,4377319.0,,164035,-153955,-80
2003-07-21,1095.0,1035.0,1877950.0,,-46990,-10,0
2003-07-22,1000.0,990.0,1156270.0,,-1000,0,0
2003-07-23,960.0,1005.0,991923.0,,0,0,0
2003-07-24,1000.0,1030.0,617070.0,,-85240,-10,0
2003-07-25,1010.0,1020.0,390200.0,,-1990,-10,0
2003-07-28,1040.0,1005.0,699392.0,,-970,-30,1000
2003-07-29,1020.0,1000.0,537530.0,,0,0,0
2003-07-30,985.0,1005.0,506007.0,,-990,-10,1000
2003-07-31,1000.0,1000.0,295256.0,,0,0,0
2003-08-01,1000.0,1010.0,411340.0,,-8000,0,0
2003-08-04,1005.0,985.0,245659.0,,-1100,0,0
2003-08-05,980.0,1015.0,739486.0,,0,0,0
2003-08-06,1000.0,1005.0,271560.0,,2820,-20,0
2003-08-07,990.0,990.0,334851.0,,0,0,0
2003-08-08,980.0,1000.0,384280.0,,0,0,0
2003-08-11,990.0,990.0,294580.0,,0,0,0
2003-08-12,975.0,960.0,592460.0,,10,-10,0
2003-08-13,1000.0,985.0,559490.0,,0,0,0
2003-08-14,980.0,960.0,392490.0,,10,-10,0
2003-08-18,975.0,950.0,514321.0,,0,0,0
2003-08-19,940.0,930.0,566010.0,,0,0,0
2003-08-20,920.0,940.0,483440.0,,0,0,0
2003-08-21,940.0,920.0,440257.0,,0,0,0
2003-08-22,915.0,915.0,528070.0,,-14190,-10,0
2003-08-25,910.0,1010.0,2755810.0,,15005,-5,0
2003-08-26,1020.0,975.0,765780.0,,-14990,-10,0
2003-08-27,985.0,940.0,663327.0,,20,-20,0
2003-08-28,925.0,955.0,364820.0,,-660,0,0
2003-08-29,940.0,995.0,719016.0,,-9060,0,0
2003-09-01,995.0,970.0,333086.0,,0,0,0
2003-09-02,970.0,975.0,312540.0,,0,0,0
2003-09-03,965.0,965.0,396590.0,,500,0,0
2003-09-04,965.0,1035.0,1141118.0,,58,-8,-50
2003-09-05,1040.0,1190.0,5317259.0,,101230,-91230,0
2003-09-08,1080.0,1015.0,418264.0,,0,0,0
2003-09-09,865.0,865.0,357480.0,,0,0,0
2003-09-15,800.0,850.0,4293757.0,,284929,12981,350
2003-09-16,885.0,970.0,4604038.0,,374000,-53020,5000
2003-09-17,950.0,935.0,3517661.0,,77020,-20020,-2000
2003-09-18,950.0,910.0,1262370.0,,20000,-20000,0
2003-09-19,915.0,890.0,896571.0,,30021,-20021,0
2003-09-22,865.0,830.0,686954.0,,-3280,0,0
2003-09-23,790.0,850.0,551690.0,,0,0,0
2003-09-24,835.0,835.0,479480.0,,20,-20,0
2003-09-25,770.0,800.0,532351.0,,-4600,0,4600
2003-09-26,790.0,790.0,435110.0,,10,-10,0
2003-09-29,800.0,785.0,354201.0,,-1000,0,0
2003-09-30,795.0,795.0,563320.0,,-61080,0,0
2003-10-01,790.0,775.0,350690.0,,-95140,0,0
2003-10-02,790.0,780.0,430171.0,,-14539,-1,0
2003-10-06,780.0,830.0,579110.0,,-72890,0,0
2003-10-07,835.0,890.0,3667970.0,,-138920,0,0
2003-10-08,940.0,990.0,4165113.0,,51480,0,0
2003-10-09,980.0,990.0,1929460.0,,-412830,0,0
2003-10-10,945.0,915.0,965450.0,,77100,-10,650
2003-10-13,890.0,900.0,506130.0,,10,-10,0
2003-10-14,905.0,920.0,566601.0,,96990,0,0
2003-10-15,915.0,950.0,1117420.0,,-252690,-10,0
2003-10-16,930.0,1010.0,2418470.0,,-1113950,0,0
2003-10-17,950.0,920.0,1961770.0,,583580,0,0
2003-10-20,905.0,900.0,570610.0,,650,0,-650
2003-10-21,895.0,895.0,549962.0,,0,0,0
2003-10-22,890.0,885.0,488782.0,,0,0,0
2003-10-23,890.0,895.0,778266.0,,10000,0,0
2003-10-24,910.0,875.0,480266.0,,0,0,0
2003-10-27,875.0,805.0,919328.0,,10,-10,0
2003-10-28,805.0,820.0,535340.0,,-180,-20,200
2003-10-29,700.0,700.0,217840.0,,0,0,0
2003-10-30,595.0,595.0,120820.0,,0,0,0
2003-10-31,550.0,535.0,9691790.0,,-8290,-30,0
2003-11-03,535.0,510.0,1332692.0,,720,-20,0
2003-11-04,510.0,450.0,2095652.0,,15,-15,0
2003-11-05,440.0,515.0,2080419.0,,30,-30,0
2003-11-06,550.0,590.0,2204209.0,,0,0,0
2003-11-07,620.0,545.0,4623669.0,,-23400,-10,0
2003-11-10,545.0,590.0,2443090.0,,-9990,-10,0
2003-11-11,530.0,505.0,3722570.0,,147660,-60,10000
2003-11-12,490.0,505.0,909069.0,,-29970,-30,30000
2003-11-13,500.0,505.0,1398880.0,,30,-30,0
2003-11-14,520.0,525.0,966305.0,,-365,-15,380
2003-11-17,540.0,535.0,1897530.0,,7210,-10,-7200
2003-11-18,530.0,515.0,1221233.0,,800,0,-800
2003-11-19,520.0,510.0,621653.0,,10,-10,0
2003-11-20,515.0,510.0,808390.0,,-13790,0,13790
2003-11-21,555.0,585.0,1361880.0,,0,0,0
2003-11-24,670.0,540.0,9357783.0,,1482110,0,-5000
2003-11-25,565.0,520.0,3547587.0,,-4210,0,4210
2003-11-26,520.0,495.0,2036429.0,,10000,0,-5000
2003-11-27,485.0,505.0,1279750.0,,56122,-41192,-10380
2003-11-28,500.0,490.0,1262578.0,,43570,-40000,0
2003-12-01,495.0,485.0,1129180.0,,100020,-100020,0
2003-12-02,485.0,515.0,1363315.0,,-4560,-30,0
2003-12-03,505.0,525.0,1380618.0,,1620,-20,0
2003-12-04,600.0,600.0,4681341.0,,236400,9990,3490
2003-12-05,660.0,690.0,11534982.0,,-50460,-10010,63580
2003-12-08,650.0,635.0,6314160.0,,3000,0,-3000
2003-12-09,635.0,635.0,0.0,,0,0,0
2003-12-10,635.0,635.0,0.0,,0,0,0
2003-12-11,635.0,635.0,0.0,,0,0,0
2003-12-12,635.0,635.0,0.0,,0,0,0
2003-12-15,635.0,635.0,0.0,,0,0,0
2003-12-16,635.0,635.0,0.0,,0,0,0
2003-12-17,635.0,635.0,0.0,,0,0,0
2003-12-18,635.0,635.0,0.0,,0,0,0
2003-12-19,635.0,635.0,0.0,,0,0,0
2003-12-22,635.0,635.0,0.0,,0,0,0
2003-12-23,635.0,635.0,0.0,,0,0,0
2003-12-24,635.0,635.0,0.0,,0,0,0
2003-12-26,13600.0,12800.0,505134.0,,-300,0,300
2003-12-29,12150.0,10900.0,132758.0,,550,-340,-510
2003-12-30,10300.0,9640.0,159541.0,,201,-1,0
2004-01-02,10000.0,10950.0,147297.0,0.23,6518,-198,0
2004-01-05,10950.0,10350.0,112531.0,0.21,7097,-67,-3490
