Symbol,무학_시가(원),무학_종가(원),무학_거래량(주),무학_PER(IFRS-연결),무학_순매수수량(개인)(주),무학_순매수수량(기관계)(주),무학_순매수수량(외국인계)(주)
2002-02-19,7570.0,7430.0,12343.0,4.88,-2000,2000,0
2002-02-20,7690.0,7640.0,11134.0,5.02,0,0,0
2002-02-21,7950.0,8550.0,99662.0,5.62,-100,0,0
2002-02-22,9000.0,9380.0,205259.0,6.16,2850,-2000,0
2002-02-25,10500.0,10500.0,23769.0,6.9,-790,790,0
2002-02-26,11750.0,11750.0,454255.0,7.72,14826,-14826,0
2002-02-27,11900.0,11650.0,142817.0,7.65,5000,-5000,0
2002-02-28,11900.0,11850.0,130898.0,7.79,0,0,0
2002-03-04,10450.0,10450.0,168087.0,6.86,49,0,0
2002-03-05,10450.0,10150.0,111897.0,6.67,0,0,0
2002-03-06,10450.0,10000.0,81394.0,6.57,25,-25,0
2002-03-07,10450.0,10000.0,69816.0,6.57,0,0,0
2002-03-08,9900.0,10100.0,61350.0,6.64,0,0,0
2002-03-11,9860.0,10350.0,163589.0,6.8,6800,-6800,0
2002-03-12,5800.0,5800.0,25530.0,7.61,0,0,0
2002-03-13,6490.0,6030.0,256705.0,7.91,6000,0,0
2002-03-14,5500.0,5800.0,77420.0,7.61,0,0,0
2002-03-15,5790.0,5500.0,73676.0,7.22,0,0,0
2002-03-18,5500.0,5400.0,60963.0,7.09,0,0,0
2002-03-19,5400.0,5650.0,74731.0,7.42,-7665,7665,0
2002-03-20,5600.0,5770.0,65667.0,7.57,1500,-1500,0
2002-03-21,5770.0,5630.0,29216.0,7.39,1500,-1500,0
2002-03-22,5580.0,5460.0,25163.0,7.17,0,0,0
2002-03-25,5400.0,5530.0,23838.0,7.26,0,0,0
2002-03-26,5500.0,5500.0,19243.0,7.22,-4649,4649,0
2002-03-27,5450.0,5550.0,23990.0,7.29,-7461,7461,0
2002-03-28,5550.0,5780.0,55566.0,7.59,-11728,11728,0
2002-03-29,5800.0,5470.0,83856.0,7.18,-10000,10000,0
2002-04-01,5470.0,5400.0,15579.0,7.09,0,0,0
2002-04-02,5380.0,5250.0,13441.0,6.89,0,0,0
2002-04-03,4670.0,5000.0,16885.0,6.56,0,0,0
2002-04-04,5000.0,5100.0,13350.0,6.7,0,0,0
2002-04-08,4900.0,5000.0,17969.0,6.56,0,0,0
2002-04-09,4520.0,4430.0,135622.0,5.82,0,-2000,0
2002-04-10,4430.0,4000.0,43098.0,5.25,-3800,0,0
2002-04-11,4050.0,4120.0,47495.0,5.41,0,0,0
2002-04-12,4000.0,3940.0,48209.0,5.17,0,0,0
2002-04-15,3800.0,3980.0,44952.0,5.22,0,0,0
2002-04-16,3980.0,3980.0,33211.0,5.22,0,0,0
2002-04-17,4000.0,4180.0,47674.0,5.49,2000,0,0
2002-04-18,4260.0,4150.0,35859.0,5.45,0,0,0
2002-04-19,4050.0,4040.0,28712.0,5.3,0,0,0
2002-04-22,4050.0,3930.0,30371.0,5.16,0,0,0
2002-04-23,3890.0,3920.0,20615.0,5.14,-500,500,0
2002-04-24,3900.0,3950.0,20789.0,5.18,-1000,1000,0
2002-04-25,3950.0,3890.0,34085.0,5.11,0,0,0
2002-04-26,3860.0,4100.0,23805.0,5.38,0,0,0
2002-04-29,4100.0,4590.0,78187.0,6.02,0,0,0
2002-04-30,4700.0,5140.0,321484.0,6.75,-79100,79100,0
2002-05-02,5300.0,5040.0,143721.0,6.62,10000,-10000,0
2002-05-03,5000.0,4690.0,81772.0,6.16,0,0,0
2002-05-06,4800.0,5250.0,155466.0,6.89,0,0,0
2002-05-07,5360.0,5300.0,320097.0,6.96,11659,-11659,0
2002-05-08,5350.0,5130.0,81746.0,6.73,0,0,0
2002-05-09,5200.0,5170.0,105041.0,6.79,0,0,0
2002-05-10,5200.0,5350.0,184831.0,7.02,3341,-3341,0
2002-05-13,5500.0,5280.0,158862.0,6.93,0,0,0
2002-05-14,5400.0,5030.0,751002.0,6.6,-660800,660800,-660800
2002-05-15,5120.0,5140.0,61559.0,6.75,-3000,0,0
2002-05-16,5010.0,5000.0,44196.0,6.56,-556,0,0
2002-05-17,4940.0,5000.0,55064.0,6.56,-2000,0,0
2002-05-20,4960.0,5070.0,28278.0,6.66,-444,0,0
2002-05-21,5100.0,5170.0,66917.0,6.79,0,0,0
2002-05-22,5170.0,5060.0,38745.0,6.64,0,0,0
2002-05-23,5020.0,5170.0,41426.0,6.79,0,0,0
2002-05-24,5200.0,5060.0,30951.0,6.64,0,0,0
2002-05-27,5060.0,5090.0,30699.0,6.68,0,0,0
2002-05-28,5090.0,4950.0,16088.0,6.5,0,0,0
2002-05-29,4910.0,4650.0,18988.0,6.11,0,0,0
2002-05-30,4550.0,4420.0,14164.0,5.8,0,0,0
2002-05-31,4210.0,4300.0,9843.0,5.64,0,0,0
2002-06-03,4300.0,4470.0,19678.0,5.87,0,0,0
2002-06-04,4600.0,5000.0,27587.0,6.56,0,0,0
2002-06-05,5150.0,5200.0,128710.0,6.82,-160,0,0
2002-06-07,5200.0,5300.0,52759.0,6.96,1160,0,0
2002-06-10,5420.0,5180.0,71260.0,6.8,0,0,0
2002-06-11,5800.0,5800.0,221127.0,7.61,0,0,0
2002-06-12,6000.0,5740.0,402844.0,7.54,5000,0,0
2002-06-14,5700.0,5130.0,116886.0,6.73,0,0,0
2002-06-17,5430.0,5100.0,78858.0,6.7,0,0,0
2002-06-18,5120.0,5210.0,84143.0,6.84,0,0,0
2002-06-19,5310.0,5000.0,144927.0,6.56,0,0,0
2002-06-20,4910.0,5070.0,33978.0,6.66,0,0,0
2002-06-21,5000.0,5180.0,52241.0,6.8,0,0,0
2002-06-24,5220.0,5800.0,580728.0,7.61,0,0,0
2002-06-25,6000.0,5750.0,369426.0,7.55,0,0,0
2002-06-26,6000.0,5220.0,1235501.0,6.85,10000,0,0
2002-06-27,5650.0,5350.0,399202.0,7.02,0,0,0
2002-06-28,5500.0,5990.0,470670.0,7.86,0,0,0
2002-07-02,6000.0,6370.0,1001451.0,8.36,-9517,0,0
2002-07-03,6450.0,7130.0,726992.0,9.36,0,0,0
2002-07-04,7200.0,6800.0,1054172.0,8.93,-1750,1750,0
2002-07-05,6800.0,6680.0,510153.0,8.77,-2660,2660,0
2002-07-08,6710.0,6500.0,652458.0,8.53,410,-410,0
2002-07-09,6550.0,7100.0,811262.0,9.32,2550,-2550,0
2002-07-10,7020.0,6810.0,665158.0,8.94,1450,-1450,0
2002-07-11,6700.0,6320.0,241574.0,8.3,-500,500,0
2002-07-12,6300.0,6330.0,134233.0,8.31,-800,800,0
2002-07-15,6330.0,6350.0,214788.0,8.34,0,0,0
2002-07-16,6450.0,6090.0,159944.0,7.99,500,-500,0
2002-07-18,6110.0,6480.0,342990.0,8.5,10017,-500,0
2002-07-19,6500.0,6800.0,834496.0,8.93,167,-300,0
2002-07-22,6740.0,6400.0,568395.0,8.4,46,0,0
2002-07-23,6400.0,5860.0,338385.0,7.69,-2250,2250,0
2002-07-24,5650.0,5500.0,141492.0,7.22,2037,-2000,0
2002-07-25,5560.0,5350.0,131773.0,7.02,50,0,0
2002-07-26,5300.0,4980.0,142010.0,6.54,0,0,0
2002-07-29,4850.0,4750.0,108646.0,6.23,0,0,0
2002-07-30,4850.0,4940.0,82277.0,6.48,0,0,0
2002-07-31,4790.0,5240.0,128681.0,6.88,0,0,0
2002-08-01,5200.0,4980.0,42419.0,6.54,0,0,0
2002-08-02,5100.0,4920.0,29564.0,6.46,0,0,0
2002-08-05,4740.0,4530.0,54744.0,5.95,0,0,0
2002-08-06,4500.0,4300.0,58091.0,5.64,0,0,0
2002-08-07,4360.0,4450.0,33164.0,5.84,0,0,0
2002-08-08,4550.0,4600.0,45486.0,6.04,0,0,0
2002-08-09,4660.0,4730.0,36150.0,6.21,0,0,0
2002-08-12,4610.0,4600.0,34565.0,6.04,0,0,0
2002-08-13,4600.0,4600.0,40381.0,6.04,0,0,0
2002-08-14,4650.0,4650.0,61187.0,6.11,0,0,0
2002-08-16,4670.0,4530.0,57660.0,5.95,0,0,0
2002-08-19,4460.0,4480.0,34753.0,5.88,0,0,0
2002-08-20,4480.0,4520.0,32620.0,5.93,0,0,0
2002-08-21,4460.0,4700.0,123037.0,6.17,-250,250,0
2002-08-22,4980.0,4610.0,37614.0,6.05,-1050,1050,0
2002-08-23,4780.0,4630.0,97182.0,6.08,-1550,1550,0
2002-08-26,4620.0,5160.0,199007.0,6.77,2400,-2400,0
2002-08-27,5160.0,5300.0,81929.0,6.96,0,0,0
2002-08-28,5490.0,5930.0,257709.0,7.79,-3,0,0
2002-08-29,6150.0,6390.0,211630.0,8.39,615,-700,0
2002-08-30,6140.0,5830.0,226560.0,7.65,-40,0,0
2002-09-02,5700.0,5800.0,53021.0,7.61,3,0,0
2002-09-03,5880.0,6000.0,151289.0,7.88,65,0,0
2002-09-04,5710.0,5640.0,54822.0,7.4,60,0,0
2002-09-05,5700.0,5600.0,30639.0,7.35,0,0,0
2002-09-06,5600.0,5300.0,32911.0,6.96,0,0,0
2002-09-09,5400.0,5540.0,36232.0,7.27,0,0,0
2002-09-10,5700.0,5560.0,41523.0,7.3,0,0,0
2002-09-11,5640.0,5800.0,22336.0,7.61,0,0,0
2002-09-12,5800.0,5950.0,49186.0,7.81,0,0,0
2002-09-13,5900.0,5820.0,23436.0,7.64,0,0,0
2002-09-16,5800.0,5820.0,31491.0,7.64,-2000,0,0
2002-09-17,6000.0,6160.0,40717.0,8.09,-1300,0,0
2002-09-18,6150.0,6190.0,57138.0,8.13,-1000,0,0
2002-09-19,6100.0,6000.0,23432.0,7.88,0,0,0
2002-09-23,6000.0,5730.0,21904.0,7.52,82,0,0
2002-09-24,5600.0,5730.0,19871.0,7.52,303,0,0
2002-09-25,5750.0,5480.0,37786.0,7.19,-6200,0,0
2002-09-26,5550.0,5500.0,32088.0,7.22,0,0,0
2002-09-27,5230.0,5560.0,25542.0,7.3,500,0,0
2002-09-30,5350.0,6000.0,24094.0,7.88,0,0,0
2002-10-01,6000.0,5820.0,22392.0,7.64,0,0,0
2002-10-02,6000.0,5820.0,20201.0,7.64,-100,0,0
2002-10-04,5900.0,5620.0,12502.0,7.38,0,0,0
2002-10-07,5600.0,5500.0,7645.0,7.22,0,0,0
2002-10-08,5230.0,5500.0,11041.0,7.22,0,0,0
2002-10-09,5500.0,5450.0,11036.0,7.15,0,0,0
2002-10-10,5300.0,5330.0,11008.0,7.0,0,0,0
2002-10-11,5420.0,5360.0,6404.0,7.04,0,0,0
2002-10-14,5420.0,5470.0,7955.0,7.18,0,0,0
2002-10-15,5490.0,5500.0,13668.0,7.22,0,0,0
2002-10-16,5610.0,6160.0,235553.0,8.09,-50,50,0
2002-10-17,6300.0,6130.0,233632.0,8.05,50,-50,0
2002-10-18,6200.0,6210.0,259529.0,8.15,0,0,0
2002-10-21,6160.0,5750.0,143131.0,7.55,0,0,0
2002-10-22,5770.0,5440.0,113666.0,7.14,0,0,0
2002-10-23,5650.0,5700.0,152612.0,7.48,0,0,0
2002-10-24,5650.0,5600.0,84515.0,7.35,0,0,0
2002-10-25,5510.0,5800.0,227158.0,7.61,0,0,0
2002-10-28,5990.0,5840.0,125980.0,7.66,300,0,0
2002-10-29,5850.0,5700.0,242348.0,7.48,0,0,0
2002-10-30,5710.0,5930.0,159918.0,7.79,-1314,1314,0
2002-10-31,6140.0,5860.0,154268.0,7.69,0,0,0
2002-11-01,5750.0,5600.0,86768.0,7.35,-6400,3100,0
2002-11-04,5650.0,5660.0,86907.0,7.43,-1086,1086,0
2002-11-05,5610.0,5680.0,87584.0,7.46,-4200,4200,0
2002-11-06,5690.0,5630.0,101096.0,7.39,300,0,0
2002-11-07,5560.0,5400.0,120293.0,7.09,0,0,0
2002-11-08,5280.0,5390.0,82190.0,7.07,0,0,0
2002-11-11,5300.0,5280.0,39632.0,6.93,0,0,0
2002-11-12,5210.0,5230.0,48873.0,6.86,0,0,0
2002-11-13,5240.0,5170.0,19156.0,6.79,0,0,0
2002-11-14,5060.0,5200.0,24545.0,6.82,0,0,0
2002-11-15,5100.0,5150.0,25024.0,6.76,0,0,0
2002-11-18,5290.0,5130.0,20330.0,6.73,0,0,0
2002-11-19,5050.0,5150.0,18517.0,6.76,0,0,0
2002-11-20,5150.0,5030.0,27464.0,6.6,0,0,0
2002-11-21,5100.0,5080.0,32658.0,6.67,0,0,0
2002-11-22,5090.0,4990.0,24520.0,6.55,0,0,0
2002-11-25,4830.0,4910.0,33374.0,6.45,200,0,0
2002-11-26,4910.0,4960.0,23117.0,6.51,0,0,0
2002-11-27,4880.0,5000.0,28600.0,6.56,0,0,0
2002-11-28,5030.0,5040.0,17485.0,6.62,0,0,0
2002-11-29,5130.0,4960.0,43255.0,6.51,0,0,0
2002-12-02,4910.0,5000.0,40862.0,6.56,0,0,0
2002-12-03,4960.0,5300.0,42346.0,6.96,0,0,0
2002-12-04,5300.0,5060.0,21288.0,6.64,-330,0,0
2002-12-05,5010.0,5190.0,31592.0,6.81,0,0,0
2002-12-06,5090.0,5120.0,31659.0,6.72,310,0,0
2002-12-09,5240.0,5170.0,24338.0,6.79,0,0,0
2002-12-10,5120.0,5180.0,14581.0,6.8,0,0,0
2002-12-11,5300.0,5100.0,17773.0,6.7,0,0,0
2002-12-12,5100.0,4980.0,18354.0,6.54,0,0,0
2002-12-13,5010.0,5000.0,16805.0,6.56,0,0,0
2002-12-16,5000.0,4780.0,15371.0,6.27,0,0,0
2002-12-17,4780.0,4790.0,100326.0,6.29,0,0,0
2002-12-18,4830.0,4830.0,14613.0,6.34,0,0,0
2002-12-20,5000.0,4800.0,8325.0,6.3,0,0,0
2002-12-23,4850.0,4690.0,23903.0,6.16,0,0,0
2002-12-24,4490.0,4440.0,14751.0,5.83,220,0,0
2002-12-26,4400.0,4440.0,18957.0,5.83,0,0,0
2002-12-27,4290.0,4490.0,10039.0,5.89,0,0,0
2002-12-30,4480.0,4300.0,27782.0,5.64,0,0,0
2003-01-02,4190.0,4230.0,29444.0,6.55,0,0,0
2003-01-03,4250.0,4210.0,13557.0,6.52,0,0,0
2003-01-06,4240.0,4100.0,32015.0,6.35,0,0,0
2003-01-07,4150.0,3950.0,37607.0,6.12,7001,0,0
2003-01-08,4000.0,4420.0,67466.0,6.85,4299,0,0
2003-01-09,4650.0,4550.0,71148.0,7.05,0,0,0
2003-01-10,4490.0,4280.0,35197.0,6.63,0,0,0
2003-01-13,4210.0,4790.0,100367.0,7.42,0,0,0
2003-01-14,5360.0,5360.0,24977.0,8.31,0,0,0
2003-01-15,6000.0,6000.0,71890.0,9.3,0,0,0
2003-01-16,6690.0,6060.0,297382.0,9.39,0,0,0
2003-01-17,6020.0,5700.0,107634.0,8.83,0,0,0
2003-01-20,5840.0,5450.0,57852.0,8.44,0,0,0
2003-01-21,5350.0,5350.0,51059.0,8.29,0,0,0
2003-01-22,5210.0,5100.0,56240.0,7.9,0,0,0
2003-01-23,5010.0,5130.0,16990.0,7.95,-90,0,0
2003-01-24,5070.0,5250.0,46127.0,8.13,0,0,0
2003-01-27,4900.0,5210.0,36421.0,8.07,0,0,0
2003-01-28,5250.0,5390.0,55949.0,8.35,100,0,0
2003-01-29,5400.0,5180.0,27421.0,8.03,0,0,0
2003-01-30,5390.0,5630.0,47282.0,8.72,0,0,0
2003-02-03,5690.0,5650.0,48385.0,8.76,0,0,0
2003-02-04,5850.0,5240.0,86807.0,8.12,0,0,0
2003-02-05,2630.0,2770.0,73682.0,9.07,0,0,0
2003-02-06,2900.0,2750.0,247528.0,9.01,90,0,0
2003-02-07,2670.0,2430.0,69805.0,7.96,0,0,0
2003-02-10,2430.0,2270.0,51211.0,7.43,0,0,0
2003-02-11,2150.0,2240.0,76187.0,7.34,0,0,0
2003-02-12,2120.0,2290.0,64712.0,7.5,0,0,0
2003-02-13,2480.0,2390.0,35915.0,7.83,0,0,0
2003-02-14,2340.0,2280.0,22774.0,7.47,0,0,0
2003-02-17,2310.0,2450.0,70100.0,8.02,0,0,0
2003-02-18,2450.0,2400.0,29666.0,7.86,0,0,0
2003-02-19,2460.0,2290.0,34099.0,7.5,0,0,0
2003-02-20,2380.0,2290.0,18260.0,7.5,0,0,0
2003-02-21,2270.0,2250.0,29594.0,7.37,0,0,0
2003-02-24,2280.0,2290.0,30770.0,7.5,0,0,0
2003-02-25,2290.0,2220.0,9012.0,7.27,0,0,0
2003-02-26,2200.0,2180.0,23628.0,7.14,250,0,0
2003-02-27,2150.0,2140.0,14247.0,7.01,120,0,0
2003-02-28,2010.0,2040.0,129056.0,6.68,100,0,0
2003-03-03,2010.0,2000.0,39845.0,6.55,0,0,0
2003-03-04,2080.0,1930.0,40646.0,6.32,0,0,0
2003-03-05,1880.0,1730.0,37430.0,5.66,0,0,0
2003-03-06,1800.0,1650.0,28536.0,5.4,0,0,0
2003-03-07,1500.0,1530.0,42646.0,5.01,0,0,0
2003-03-10,1510.0,1590.0,23757.0,5.21,0,0,0
2003-03-11,1510.0,1510.0,20633.0,4.94,0,0,0
2003-03-12,1510.0,1650.0,28198.0,5.4,0,0,0
2003-03-13,1610.0,1670.0,24339.0,5.47,0,0,0
2003-03-14,1730.0,1680.0,24633.0,5.5,0,0,0
2003-03-17,1710.0,1550.0,36613.0,5.07,0,0,0
2003-03-18,1720.0,1650.0,30212.0,5.4,0,0,0
2003-03-19,1580.0,1670.0,45156.0,5.47,0,0,0
2003-03-20,1720.0,1760.0,57301.0,5.76,0,0,0
2003-03-21,1730.0,1710.0,37018.0,5.6,0,0,0
2003-03-24,1800.0,1910.0,129587.0,6.25,0,0,0
2003-03-25,2000.0,2040.0,295009.0,6.68,0,0,0
2003-03-26,2140.0,2020.0,67555.0,6.61,0,0,0
2003-03-27,1980.0,1850.0,76099.0,6.06,0,0,0
2003-03-28,1860.0,1850.0,48434.0,6.06,0,0,0
2003-03-31,1800.0,1800.0,33639.0,5.89,0,0,0
2003-04-01,1690.0,1920.0,44162.0,6.29,0,0,0
2003-04-02,1920.0,1940.0,19608.0,6.35,0,0,0
2003-04-03,1980.0,1860.0,34038.0,6.09,0,0,0
2003-04-04,1860.0,1900.0,27538.0,6.22,0,0,0
2003-04-07,1950.0,1950.0,54720.0,6.39,0,0,0
2003-04-08,1940.0,2040.0,42342.0,6.68,0,0,0
2003-04-09,2100.0,1990.0,50072.0,6.51,0,0,0
2003-04-10,2050.0,1970.0,6433.0,6.45,0,0,0
2003-04-11,2050.0,2000.0,28160.0,6.55,0,0,0
2003-04-14,2040.0,2000.0,25704.0,6.55,0,0,0
2003-04-15,2000.0,2050.0,36690.0,6.71,0,0,0
2003-04-16,2080.0,2180.0,51974.0,7.14,0,0,0
2003-04-17,2180.0,2110.0,34588.0,6.91,0,0,0
2003-04-18,2120.0,2240.0,139422.0,7.34,0,0,0
2003-04-21,2170.0,2230.0,54766.0,7.3,0,0,0
2003-04-22,2270.0,2180.0,29257.0,7.14,0,0,0
2003-04-23,2130.0,2100.0,29705.0,6.88,0,0,0
2003-04-24,2050.0,2100.0,34670.0,6.88,0,0,0
2003-04-25,2050.0,1930.0,35621.0,6.32,0,0,0
2003-04-28,1990.0,1990.0,13432.0,6.51,3326,0,0
2003-04-29,2000.0,2100.0,34389.0,6.88,0,0,0
2003-04-30,2040.0,2130.0,57314.0,6.97,0,0,0
2003-05-02,2190.0,2130.0,17968.0,6.97,0,0,0
2003-05-06,2110.0,2080.0,20045.0,6.81,0,0,0
2003-05-07,2150.0,2120.0,59424.0,6.94,0,0,0
2003-05-09,2070.0,2080.0,21451.0,6.81,0,0,0
2003-05-12,2100.0,2080.0,42051.0,6.81,0,0,0
2003-05-13,2100.0,2130.0,78547.0,6.97,0,0,0
2003-05-14,2170.0,2380.0,174800.0,7.79,0,0,0
2003-05-15,2570.0,2450.0,1186806.0,8.02,-690,0,0
2003-05-16,2350.0,2310.0,214630.0,7.56,0,0,0
2003-05-19,2320.0,2290.0,159207.0,7.5,0,0,0
2003-05-20,2210.0,2340.0,172921.0,7.66,-120,0,0
2003-05-21,2370.0,2270.0,72364.0,7.43,330,0,0
2003-05-22,2260.0,2270.0,81003.0,7.43,480,0,0
2003-05-23,2320.0,2410.0,110714.0,7.89,400,0,0
2003-05-26,2380.0,2390.0,138280.0,7.83,0,0,0
2003-05-27,2470.0,2330.0,83434.0,7.63,0,0,0
2003-05-28,2420.0,2330.0,73484.0,7.63,0,0,0
2003-05-29,2330.0,2280.0,62382.0,7.47,0,0,0
2003-05-30,2300.0,2270.0,63367.0,7.43,0,0,0
2003-06-02,2230.0,2280.0,53749.0,7.47,0,0,0
2003-06-03,2250.0,2300.0,57004.0,7.53,0,0,0
2003-06-04,2310.0,2290.0,37652.0,7.5,0,0,0
2003-06-05,2350.0,2420.0,498086.0,7.93,0,0,0
2003-06-09,2450.0,2450.0,105995.0,8.02,0,0,0
2003-06-10,2490.0,2430.0,98892.0,7.96,0,0,0
2003-06-11,2430.0,2330.0,89242.0,7.63,0,0,0
2003-06-12,2320.0,2330.0,62156.0,7.63,0,0,0
2003-06-13,2390.0,2410.0,246009.0,7.89,0,0,0
2003-06-16,2440.0,2490.0,201218.0,8.15,-200,0,0
2003-06-17,2510.0,2430.0,119933.0,7.96,200,0,0
2003-06-18,2420.0,2490.0,177387.0,8.15,0,0,0
2003-06-19,2520.0,2630.0,422677.0,8.61,0,0,0
2003-06-20,2640.0,2680.0,257301.0,8.77,0,0,0
2003-06-23,2690.0,2650.0,188969.0,8.68,300,0,0
2003-06-24,2660.0,2510.0,110750.0,8.22,0,0,0
2003-06-25,2500.0,2510.0,119473.0,8.22,0,0,0
2003-06-26,2470.0,2500.0,92367.0,8.18,-200,0,0
2003-06-27,2540.0,2560.0,63223.0,8.38,-100,0,0
2003-06-30,2570.0,2600.0,107049.0,8.51,-250,0,0
2003-07-01,2600.0,2520.0,80159.0,8.25,0,0,0
2003-07-02,2510.0,2570.0,45011.0,8.42,0,0,0
2003-07-03,2620.0,2540.0,100990.0,8.32,0,0,0
2003-07-04,2540.0,2600.0,103658.0,8.51,0,0,0
2003-07-07,2680.0,2700.0,276964.0,8.84,0,0,0
2003-07-08,2780.0,2710.0,114864.0,8.87,0,0,0
2003-07-09,2670.0,2720.0,150037.0,8.91,0,0,0
2003-07-10,2730.0,3040.0,557462.0,9.95,0,0,0
2003-07-11,3120.0,3080.0,579387.0,10.09,-300,0,300
2003-07-14,3150.0,3070.0,451040.0,10.05,0,0,0
2003-07-15,3130.0,2850.0,247926.0,9.33,-18524,0,-300
2003-07-16,2850.0,2870.0,182367.0,9.4,-14316,0,0
2003-07-18,2870.0,3070.0,434466.0,10.05,0,0,0
2003-07-21,3080.0,3040.0,403433.0,9.95,-17620,0,0
2003-07-22,3070.0,2880.0,223545.0,9.43,-39231,0,0
2003-07-23,2920.0,2890.0,107150.0,9.46,-36651,0,0
2003-07-24,2910.0,2945.0,106187.0,9.64,0,0,0
2003-07-25,2880.0,2940.0,92930.0,9.63,-52563,0,0
2003-07-28,2930.0,2960.0,74262.0,9.69,-7567,0,0
2003-07-29,2980.0,3080.0,293617.0,10.09,-17374,0,0
2003-07-30,3100.0,3020.0,145037.0,9.89,-1100,0,0
2003-07-31,3050.0,3095.0,131115.0,10.13,0,0,0
2003-08-01,3110.0,2950.0,547554.0,9.66,-46464,0,0
2003-08-04,2850.0,2820.0,316100.0,9.23,-169791,0,0
2003-08-05,2800.0,2880.0,214538.0,9.43,-23634,0,0
2003-08-06,2815.0,2880.0,68569.0,9.43,-16864,0,0
2003-08-07,2880.0,2930.0,20724.0,9.59,-1310,0,0
2003-08-08,2950.0,2910.0,289303.0,9.53,-19596,0,0
2003-08-11,2990.0,2910.0,25576.0,9.53,-5991,0,0
2003-08-12,2910.0,2960.0,46805.0,9.69,-6078,0,0
2003-08-13,2945.0,2990.0,263281.0,9.79,-3419,0,0
2003-08-14,3005.0,3040.0,100100.0,9.95,0,0,0
2003-08-18,3100.0,3035.0,49343.0,9.94,0,0,0
2003-08-19,3100.0,2990.0,94549.0,9.79,0,0,0
2003-08-20,3020.0,2970.0,62054.0,9.72,-26618,0,0
2003-08-21,2930.0,2935.0,98189.0,9.61,-48904,0,0
2003-08-22,2910.0,2965.0,40694.0,9.71,-16795,0,0
2003-08-25,2930.0,2985.0,34456.0,9.77,-16077,0,0
2003-08-26,2985.0,2970.0,26118.0,9.72,-14270,0,0
2003-08-27,3000.0,2940.0,236791.0,9.63,-25748,0,0
2003-08-28,2930.0,2925.0,48153.0,9.58,-38292,0,0
2003-08-29,2960.0,2905.0,91195.0,9.51,-48726,0,0
2003-09-01,2875.0,2900.0,214229.0,9.5,-9069,0,0
2003-09-02,2875.0,2930.0,16127.0,9.59,-8850,0,0
2003-09-03,3010.0,2975.0,23912.0,9.74,-708,0,0
2003-09-04,2975.0,2955.0,8443.0,9.67,0,0,0
2003-09-05,2890.0,2970.0,200833.0,9.72,-500,0,0
2003-09-08,3020.0,2930.0,26739.0,9.59,-500,0,0
2003-09-09,2885.0,2950.0,6200.0,9.66,0,0,0
2003-09-15,2980.0,2940.0,21094.0,9.63,0,0,0
2003-09-16,2895.0,2930.0,3953.0,9.59,0,0,0
2003-09-17,2970.0,2850.0,17839.0,9.33,0,0,0
2003-09-18,2850.0,2890.0,29822.0,9.46,0,0,0
2003-09-19,2950.0,2870.0,4361.0,9.4,1000,0,0
2003-09-22,2820.0,2850.0,36600.0,9.33,0,0,0
2003-09-23,2850.0,2870.0,12873.0,9.4,0,0,0
2003-09-24,2850.0,2890.0,11126.0,9.46,0,0,0
2003-09-25,2930.0,2895.0,17858.0,9.48,0,0,0
2003-09-26,2850.0,2835.0,8779.0,9.28,-250,0,0
2003-09-29,2750.0,2725.0,17985.0,8.92,-2500,0,0
2003-09-30,2780.0,2750.0,243418.0,9.01,-4495,0,0
2003-10-01,2725.0,2740.0,4718.0,8.97,-2005,0,0
2003-10-02,2780.0,2790.0,12983.0,9.13,0,0,0
2003-10-06,2720.0,2810.0,926.0,9.2,0,0,0
2003-10-07,2715.0,2820.0,8513.0,9.23,0,0,0
2003-10-08,2790.0,2810.0,5260.0,9.2,0,0,0
2003-10-09,2760.0,2810.0,2442.0,9.2,0,0,0
2003-10-10,2810.0,2820.0,5696.0,9.23,0,0,0
2003-10-13,2785.0,2785.0,9757.0,9.12,0,0,0
2003-10-14,2785.0,2790.0,16387.0,9.13,0,0,0
2003-10-15,2790.0,2805.0,11810.0,9.18,0,0,0
2003-10-16,2765.0,2810.0,17391.0,9.2,0,0,0
2003-10-17,2810.0,2890.0,5376.0,9.46,0,0,0
2003-10-20,2900.0,2890.0,5408.0,9.46,0,0,0
2003-10-21,2940.0,2875.0,4519.0,9.41,0,0,0
2003-10-22,2900.0,2870.0,13166.0,9.4,-6996,0,0
2003-10-23,2870.0,2820.0,10050.0,9.23,0,0,0
2003-10-24,2820.0,2850.0,18410.0,9.33,-12084,0,0
2003-10-27,2845.0,2840.0,6673.0,9.3,-428,0,0
2003-10-28,2800.0,2810.0,16797.0,9.2,-12537,0,0
2003-10-29,2780.0,2800.0,16801.0,9.17,-9738,0,0
2003-10-30,2780.0,2780.0,6678.0,9.1,-2824,0,0
2003-10-31,2750.0,2800.0,7075.0,9.17,-3504,0,0
2003-11-03,2700.0,2795.0,9779.0,9.15,-6107,0,0
2003-11-04,2800.0,2785.0,7057.0,9.12,-5914,0,0
2003-11-05,2795.0,2780.0,10118.0,9.1,-7521,0,0
2003-11-06,2660.0,2790.0,14063.0,9.13,-731,0,0
2003-11-07,2860.0,2800.0,151102.0,9.17,-19726,0,0
2003-11-10,2720.0,2780.0,3501.0,9.1,-2351,0,0
2003-11-11,2660.0,2780.0,92063.0,9.1,-622,0,0
