Symbol,한섬_시가(원),한섬_종가(원),한섬_거래량(주),한섬_PER(IFRS-연결),한섬_순매수수량(개인)(주),한섬_순매수수량(기관계)(주),한섬_순매수수량(외국인계)(주)
2010-05-13,14050.0,14500.0,173600.0,6.94,-4838,16808,-1600
2010-05-14,14450.0,15000.0,216535.0,7.18,-26735,-55090,55435
2010-05-17,14900.0,14400.0,87482.0,6.89,11390,-3450,-10360
2010-05-18,14500.0,15500.0,220617.0,7.42,-96870,68310,9480
2010-05-19,15400.0,14900.0,123347.0,7.13,-13356,14466,3970
2010-05-20,15000.0,15050.0,143175.0,7.2,-58033,45753,8270
2010-05-24,15000.0,14550.0,83351.0,6.96,12530,5630,-11750
2010-05-25,14500.0,14400.0,146466.0,6.89,-15216,33806,-20200
2010-05-26,14400.0,14400.0,54425.0,6.89,-3390,7800,-4180
2010-05-27,14200.0,13950.0,161885.0,6.68,74560,-59790,-16110
2010-05-28,14100.0,14100.0,106458.0,6.75,-8174,64,8450
2010-05-31,14000.0,14300.0,87060.0,6.84,-32129,38539,-1580
2010-06-01,14350.0,14050.0,81101.0,6.72,-15390,10500,8570
2010-06-03,14300.0,14450.0,69360.0,6.92,-12620,2740,13620
2010-06-04,14550.0,14350.0,46666.0,6.87,6470,-780,-4240
2010-06-07,13950.0,13500.0,257160.0,6.46,134775,-121635,-13730
2010-06-08,13350.0,13750.0,136130.0,6.58,4294,266,4490
2010-06-09,13750.0,14000.0,104960.0,6.7,-61360,54980,-1040
2010-06-10,14050.0,14000.0,126502.0,6.7,-9964,16974,2790
2010-06-11,14100.0,14200.0,69514.0,6.8,-27385,-5185,29850
2010-06-14,14250.0,14100.0,101678.0,6.75,-13839,13315,-506
2010-06-15,14100.0,13800.0,116164.0,6.6,28608,-9317,-16171
2010-06-16,13850.0,14200.0,125541.0,6.8,-20105,15435,19210
2010-06-17,14300.0,14150.0,59599.0,6.77,10999,6231,-19230
2010-06-18,14150.0,13800.0,101094.0,6.6,60179,-40969,-18190
2010-06-21,14000.0,14150.0,152916.0,6.77,2894,3136,-13270
2010-06-22,14200.0,14700.0,225241.0,7.04,-31521,22741,910
2010-06-23,14700.0,14400.0,130134.0,6.89,9415,2635,-12020
2010-06-24,14350.0,14350.0,93697.0,6.87,17395,3395,-12120
2010-06-25,14300.0,14850.0,124145.0,7.11,-53461,51737,2404
2010-06-28,15000.0,14950.0,169821.0,7.16,-35920,33660,140
2010-06-29,15000.0,14700.0,148460.0,7.04,-61330,28300,18360
2010-06-30,14450.0,15300.0,141525.0,7.32,2208,43872,-53460
2010-07-01,14950.0,14700.0,202842.0,7.04,48867,25373,-54630
2010-07-02,15000.0,15350.0,325972.0,7.35,-35710,24640,14240
2010-07-05,15550.0,15250.0,155213.0,7.3,-32700,46231,-6371
2010-07-06,15250.0,15100.0,93705.0,7.23,2533,26347,-27540
2010-07-07,15150.0,15250.0,137788.0,7.3,-46920,32740,8950
2010-07-08,15300.0,16000.0,667099.0,7.66,-146058,-832,139070
2010-07-09,16150.0,16000.0,264102.0,7.66,-1620,-58790,63160
2010-07-12,15850.0,15650.0,98136.0,7.49,-1951,-1039,5120
2010-07-13,15750.0,15200.0,189585.0,7.27,15847,-27757,28990
2010-07-14,15400.0,15850.0,219205.0,7.59,-99438,15048,63990
2010-07-15,15750.0,15850.0,224814.0,7.59,-26860,-7890,46050
2010-07-16,16100.0,15900.0,152529.0,7.61,6822,-15782,11980
2010-07-19,15800.0,15850.0,106959.0,7.59,-28170,26270,-15270
2010-07-20,15850.0,15900.0,122816.0,7.61,-11372,-3168,4770
2010-07-21,16100.0,15800.0,126320.0,7.56,-40890,42360,-7620
2010-07-22,15900.0,16100.0,345979.0,7.71,-137609,91629,13400
2010-07-23,16250.0,16450.0,288887.0,7.87,-66075,66745,-4920
2010-07-26,16650.0,16400.0,209783.0,7.85,-38636,1396,55560
2010-07-27,16550.0,16550.0,262328.0,7.92,-30617,12576,4791
2010-07-28,16700.0,16500.0,102569.0,7.9,4140,-24980,6810
2010-07-29,16450.0,16600.0,146068.0,7.95,7877,-54597,42140
2010-07-30,16500.0,16350.0,126640.0,7.83,-1984,1834,-1470
2010-08-02,16350.0,15950.0,148179.0,7.63,52947,-68717,16700
2010-08-03,16050.0,16000.0,84043.0,7.66,20190,-33850,8210
2010-08-04,16000.0,16000.0,141861.0,7.66,9745,31155,-38020
2010-08-05,16150.0,16900.0,859764.0,8.09,30550,162300,-212320
2010-08-06,17050.0,17650.0,576802.0,8.45,-34380,60720,-20910
2010-08-09,17800.0,16900.0,2217132.0,8.09,289239,-318409,91600
2010-08-10,17200.0,16800.0,2643773.0,8.04,316379,-344488,37409
2010-08-11,16950.0,17100.0,816069.0,8.18,-70760,73550,15620
2010-08-12,16950.0,17000.0,718586.0,8.14,-53963,75485,-18290
2010-08-13,17050.0,17250.0,250138.0,8.26,17091,-19831,-8000
2010-08-16,17150.0,17000.0,249920.0,8.14,18728,752,-8290
2010-08-17,16900.0,16900.0,257536.0,8.09,68990,-51380,17430
2010-08-18,17050.0,16900.0,205071.0,8.09,-48450,-13070,-8800
2010-08-19,16900.0,17700.0,424012.0,8.47,-103762,148832,9800
2010-08-20,17700.0,18600.0,642769.0,8.9,-81446,113316,-1410
2010-08-23,18700.0,18500.0,283530.0,8.85,-84748,100908,-23760
2010-08-24,18400.0,18950.0,211632.0,9.07,-15740,-18800,20500
2010-08-25,19000.0,18500.0,186126.0,8.85,-6195,-45225,27090
2010-08-26,18700.0,18700.0,236194.0,8.95,-47176,-45454,91730
2010-08-27,18500.0,18800.0,235655.0,9.0,-76472,28441,64570
2010-08-30,19000.0,18850.0,207439.0,9.02,-30856,-26154,52090
2010-08-31,18800.0,19050.0,196116.0,9.12,-40317,-12333,60370
2010-09-01,19050.0,19850.0,281686.0,9.5,-47119,-6098,41667
2010-09-02,19850.0,20450.0,309544.0,9.79,-105368,38438,50880
2010-09-03,20550.0,20400.0,167182.0,9.76,-50598,4315,45630
2010-09-06,20600.0,20850.0,205017.0,9.98,-79112,61460,20702
2010-09-07,20750.0,20350.0,162639.0,9.74,21466,-48846,29420
2010-09-08,20350.0,19000.0,626509.0,9.09,50190,-61600,13220
2010-09-09,19000.0,19100.0,347586.0,9.14,83311,-78337,-454
2010-09-10,19050.0,19700.0,228810.0,9.43,-17185,10895,10540
2010-09-13,19800.0,19400.0,186406.0,9.29,6320,-22110,16590
2010-09-14,19300.0,18350.0,266460.0,8.78,6803,-32783,4250
2010-09-15,18400.0,18250.0,204789.0,8.73,40007,-78207,54140
2010-09-16,18150.0,18300.0,208627.0,8.76,16457,-12147,17310
2010-09-17,18500.0,18400.0,272914.0,8.81,63526,-70096,6370
2010-09-20,18500.0,18650.0,130674.0,8.93,8810,1770,-4720
2010-09-24,18550.0,18450.0,158888.0,8.83,3104,30206,-41290
2010-09-27,18450.0,18200.0,200310.0,8.71,58850,-20860,-27560
2010-09-28,18200.0,17750.0,198517.0,8.5,6710,-1060,2490
2010-09-29,17800.0,18100.0,448130.0,8.66,315,-845,9250
2010-09-30,18100.0,18650.0,263859.0,8.93,57460,-38120,-6720
2010-10-01,18400.0,18300.0,198871.0,8.76,27488,-34178,6940
2010-10-04,18300.0,17800.0,205940.0,8.52,65570,-60340,-2760
2010-10-05,17900.0,18250.0,159315.0,8.73,-66750,55280,11330
2010-10-06,18600.0,18350.0,143806.0,8.78,-18499,23570,-3200
2010-10-07,18450.0,18150.0,182880.0,8.69,32090,-44060,15550
2010-10-08,18200.0,18650.0,216277.0,8.93,-29840,5250,29810
2010-10-11,18750.0,18500.0,141983.0,8.85,-19365,25005,-5880
2010-10-12,18300.0,17250.0,448111.0,8.26,24691,52079,-79100
2010-10-13,17300.0,17250.0,121568.0,8.26,-5685,21258,-7090
2010-10-14,17450.0,16800.0,168406.0,8.04,33008,-19833,-1977
2010-10-15,16800.0,17300.0,192436.0,8.28,-34782,-5308,32430
2010-10-18,17300.0,16900.0,174528.0,8.09,63993,-58083,-4450
2010-10-19,16900.0,16800.0,118625.0,8.04,-13603,13523,3170
2010-10-20,16800.0,17500.0,182231.0,8.38,-57605,64285,-8360
2010-10-21,17500.0,17100.0,147457.0,8.18,9885,18715,-17350
2010-10-22,17100.0,17050.0,89457.0,8.16,3758,672,1110
2010-10-25,17000.0,16800.0,156402.0,8.04,10510,-12400,5660
2010-10-26,16800.0,16650.0,310078.0,7.97,74486,-76936,5190
2010-10-27,16750.0,16050.0,319093.0,7.68,47766,-54266,16550
2010-10-28,16200.0,16850.0,271729.0,8.06,-60491,49951,20680
2010-10-29,17000.0,16350.0,379114.0,7.83,6136,77794,-80600
2010-11-01,16400.0,16800.0,215165.0,8.04,-64350,48950,14380
2010-11-02,16850.0,17200.0,267558.0,8.23,-31862,-35098,69590
2010-11-03,17150.0,17450.0,367472.0,8.35,-97860,125084,-30370
2010-11-04,17600.0,17050.0,296533.0,8.16,-5390,62980,-66870
2010-11-05,17250.0,17300.0,162744.0,8.28,-41351,28211,9650
2010-11-08,17450.0,16800.0,384664.0,8.04,53530,-56420,-1150
2010-11-09,16800.0,16850.0,242694.0,8.06,34596,-32036,4300
2010-11-10,17100.0,17800.0,801077.0,8.52,29360,-24850,740
2010-11-11,17900.0,17700.0,501006.0,8.47,-3345,56805,-61950
2010-11-12,18000.0,17050.0,477362.0,8.16,8358,26172,-24620
2010-11-15,16800.0,17300.0,135108.0,8.28,-38962,8722,31500
2010-11-16,17850.0,17300.0,218088.0,8.28,49927,-33037,-8860
2010-11-17,16950.0,17050.0,98676.0,8.16,-3010,13120,-6090
2010-11-18,17050.0,17400.0,134679.0,8.33,-23882,23402,3570
2010-11-19,17650.0,16950.0,205456.0,8.11,60466,-7480,-53389
2010-11-22,17000.0,16600.0,199142.0,7.95,34320,-3580,-31610
2010-11-23,16600.0,16300.0,164733.0,7.8,54424,10263,-46447
2010-11-24,15400.0,16250.0,180083.0,7.78,-51910,34700,28550
2010-11-25,16350.0,16250.0,71628.0,7.78,3600,-3550,-2920
2010-11-26,16250.0,15900.0,123833.0,7.61,-42885,24175,8940
2010-11-29,16000.0,16250.0,71275.0,7.78,-17060,4390,8070
2010-11-30,16250.0,16800.0,151279.0,8.04,-34380,41100,-6710
2010-12-01,16800.0,16700.0,93896.0,7.99,6780,-2960,-7210
2010-12-02,16800.0,17200.0,138162.0,8.23,-52392,27352,29860
2010-12-03,17200.0,16950.0,83899.0,8.11,9487,-12817,6180
2010-12-06,17150.0,16800.0,80319.0,8.04,17510,-20350,5580
2010-12-07,16950.0,16550.0,113312.0,7.92,50710,-65190,7410
2010-12-08,16450.0,16350.0,104030.0,7.83,35769,-40749,14920
2010-12-09,16400.0,16700.0,120408.0,7.99,1730,-35020,30030
2010-12-10,16700.0,16650.0,78526.0,7.97,16059,-21989,4340
2010-12-13,16600.0,16900.0,162076.0,8.09,47335,-89145,16270
2010-12-14,17200.0,17050.0,279599.0,8.16,75443,-81493,17860
2010-12-15,17100.0,17050.0,225479.0,8.16,33820,-54480,15130
2010-12-16,17050.0,17350.0,163098.0,8.3,-63795,49735,7550
2010-12-17,17450.0,17600.0,143954.0,8.42,-58590,50726,8794
2010-12-20,17300.0,17650.0,207773.0,8.45,-84330,82220,8780
2010-12-21,18100.0,17600.0,172160.0,8.42,20245,-15840,-7035
2010-12-22,17600.0,17500.0,83994.0,8.38,-20993,5103,11850
2010-12-23,17700.0,17500.0,229493.0,8.38,-6400,-2710,18790
2010-12-24,17400.0,17450.0,136981.0,8.35,-28456,28196,-30
2010-12-27,17550.0,17500.0,126570.0,8.38,-36880,34322,8628
2010-12-28,17500.0,17800.0,135714.0,8.52,-653,1713,1650
2010-12-29,17700.0,17750.0,190161.0,8.5,21598,-50643,23575
2010-12-30,17900.0,18300.0,332944.0,8.76,-29120,-32495,64100
2011-01-03,18700.0,18700.0,249263.0,6.43,-58423,10503,48390
2011-01-04,18750.0,18800.0,257024.0,6.47,-37800,-18540,57830
2011-01-05,19000.0,18900.0,170710.0,6.5,-62227,77560,-12563
2011-01-06,18900.0,19000.0,126332.0,6.54,-33312,24232,9960
2011-01-07,18950.0,18450.0,183208.0,6.35,-12239,26769,8600
2011-01-10,18450.0,18900.0,161708.0,6.5,-6150,26240,9360
2011-01-11,18900.0,19000.0,211680.0,6.54,15992,-29982,26600
2011-01-12,19000.0,18800.0,138786.0,6.47,7745,-16435,16370
2011-01-13,18800.0,18400.0,143063.0,6.33,-26874,29154,4510
2011-01-14,18500.0,19550.0,270015.0,6.73,-135070,146150,-1200
2011-01-17,19650.0,19200.0,295679.0,6.6,-40170,71680,-13560
2011-01-18,19500.0,19350.0,132191.0,6.66,-18476,19680,9796
2011-01-19,19500.0,19600.0,192202.0,6.74,-67378,28898,-11400
2011-01-20,19650.0,19150.0,159110.0,6.59,213,21207,-12490
2011-01-21,19250.0,19300.0,77378.0,6.64,-19458,3948,20700
2011-01-24,19500.0,20000.0,236159.0,6.88,-74410,76020,-10970
2011-01-25,20000.0,19850.0,98357.0,6.83,3713,-40473,32030
2011-01-26,19700.0,20000.0,103679.0,6.88,-14272,24324,-9312
2011-01-27,19850.0,20100.0,87665.0,6.91,-30291,18241,12800
2011-01-28,20100.0,19700.0,129068.0,6.78,25654,1436,-33030
2011-01-31,19300.0,19100.0,138642.0,6.57,7249,29957,-43260
2011-02-01,19200.0,19350.0,116961.0,6.66,2900,9890,-10490
2011-02-07,19950.0,19450.0,278214.0,6.69,3665,14615,8060
2011-02-08,19450.0,19200.0,115814.0,6.6,30118,-33748,-910
2011-02-09,19400.0,19250.0,122100.0,6.62,-6560,19630,-12150
2011-02-10,19950.0,18550.0,205060.0,6.38,18299,-13149,-21910
2011-02-11,18650.0,18300.0,119397.0,6.3,-3334,19014,-12870
2011-02-14,18400.0,18600.0,91260.0,6.4,-11495,29985,-18800
2011-02-15,18400.0,18100.0,122638.0,6.23,3869,31641,-30210
2011-02-16,18150.0,18550.0,149998.0,6.38,-17714,52124,-39390
2011-02-17,18650.0,18250.0,104346.0,6.28,7126,35454,-42540
2011-02-18,18450.0,18150.0,81883.0,6.24,24043,-9383,-14560
2011-02-21,18250.0,17850.0,106478.0,6.14,4370,-10,-19380
2011-02-22,17750.0,17700.0,192132.0,6.09,-63920,140930,-63950
2011-02-23,17650.0,17700.0,71615.0,6.09,699,4961,1690
2011-02-24,17550.0,17750.0,69779.0,6.11,-17750,26360,-1600
2011-02-25,18250.0,18350.0,213257.0,6.31,-39143,91623,-75580
2011-02-28,18200.0,17950.0,92071.0,6.17,41740,8980,-52220
2011-03-02,17850.0,18050.0,61870.0,6.21,-15200,18990,3170
2011-03-03,18350.0,18550.0,65345.0,6.38,-34440,-5650,41650
2011-03-04,18550.0,18700.0,73891.0,6.43,960,-22240,17440
2011-03-07,18450.0,18400.0,40170.0,6.33,3570,2990,-3760
2011-03-08,18500.0,18650.0,67251.0,6.42,-15820,170,16090
2011-03-09,18650.0,18550.0,45245.0,6.38,-17485,23055,-6530
2011-03-10,18450.0,18550.0,73435.0,6.38,-2980,19130,-18000
2011-03-11,18550.0,18350.0,44018.0,6.31,6698,5372,-9750
2011-03-14,18250.0,18500.0,87540.0,6.36,-25970,22000,-13000
2011-03-15,18250.0,18350.0,160952.0,6.31,-55630,71140,-11070
2011-03-16,18400.0,18350.0,58601.0,6.31,-14099,3719,-4000
2011-03-17,17900.0,17900.0,47153.0,6.16,9482,-622,-1210
2011-03-18,17950.0,18650.0,76981.0,6.42,-27385,24400,3165
2011-03-21,18650.0,18650.0,61503.0,6.42,16384,3536,-19510
2011-03-22,18700.0,19600.0,163156.0,6.74,-28063,23420,31479
2011-03-23,19700.0,19750.0,181044.0,6.79,-31422,36212,-7320
2011-03-24,19700.0,19750.0,114889.0,6.79,-6453,4503,1250
2011-03-25,19750.0,20250.0,133798.0,6.97,-1842,-24558,3980
2011-03-28,20100.0,20100.0,53406.0,6.91,-4470,-8280,-7320
2011-03-29,20000.0,20350.0,51005.0,7.0,-7758,-9362,7750
2011-03-30,20150.0,20250.0,67194.0,6.97,-25999,8639,15610
2011-03-31,20150.0,20850.0,68652.0,7.17,-29472,11919,19773
2011-04-01,20900.0,20500.0,98388.0,7.05,17623,-27573,15810
2011-04-04,20500.0,20900.0,56373.0,7.19,-13230,7940,7280
2011-04-05,20700.0,20800.0,29124.0,7.16,-228,-11202,11210
2011-04-06,20800.0,22150.0,210531.0,7.62,-60137,11787,51730
2011-04-07,22150.0,22000.0,84129.0,7.57,4119,-18600,16081
2011-04-08,22000.0,22800.0,54277.0,7.84,-10960,-3570,17320
2011-04-11,23050.0,22850.0,112851.0,7.86,-12140,-20530,10780
2011-04-12,22800.0,22550.0,32731.0,7.76,5314,-3554,4170
2011-04-13,22600.0,22550.0,62019.0,7.76,22333,-19323,17550
2011-04-14,22200.0,22900.0,113221.0,7.88,7782,388,-10280
2011-04-15,22650.0,23250.0,86024.0,8.0,-7956,-9614,-7320
2011-04-18,23000.0,22800.0,74580.0,7.84,8250,-7942,710
2011-04-19,22550.0,22300.0,69475.0,7.67,4941,739,-390
2011-04-20,22200.0,22900.0,147853.0,7.88,-30793,9998,21544
2011-04-21,22700.0,23950.0,122888.0,8.24,-35380,-18070,24090
2011-04-22,23900.0,23150.0,58022.0,7.96,17202,-18652,290
2011-04-25,23200.0,22750.0,146655.0,7.83,14705,-39645,79420
2011-04-26,22600.0,22700.0,66574.0,7.81,3193,-20943,16590
2011-04-27,22750.0,22950.0,150330.0,7.9,-19272,-18078,58660
2011-04-28,23100.0,23000.0,60917.0,7.91,-1280,-13040,23600
2011-04-29,22800.0,22500.0,76962.0,7.74,-1470,-12250,11980
2011-05-02,22250.0,22250.0,51786.0,7.65,-7178,2468,5890
2011-05-03,22250.0,21950.0,84782.0,7.55,-4838,-15702,24190
2011-05-04,21650.0,21900.0,156266.0,7.53,4583,19645,-21848
2011-05-06,21900.0,21500.0,122155.0,7.4,-4090,6250,-4210
2011-05-09,22150.0,22200.0,100681.0,7.64,32536,-17596,-10040
2011-05-11,23300.0,22200.0,204143.0,7.64,55680,-67940,15220
2011-05-12,22600.0,21700.0,295990.0,7.46,70583,-110563,80210
2011-05-13,21800.0,22500.0,142401.0,7.74,1754,24280,8230
2011-05-16,22800.0,24000.0,258187.0,8.26,-23151,39051,-19740
2011-05-17,24000.0,24350.0,442253.0,8.38,7430,-51250,49210
2011-05-18,24500.0,24450.0,147647.0,8.41,-17000,48200,-31200
2011-05-19,24450.0,25800.0,373162.0,8.88,-66074,-20535,89209
2011-05-20,26150.0,25300.0,354789.0,8.7,31721,-115331,82940
2011-05-23,25600.0,24700.0,151788.0,8.5,-12780,-32080,45480
2011-05-24,24500.0,25400.0,65657.0,8.74,-14960,170,15000
2011-05-25,25400.0,25100.0,116430.0,8.63,-9636,-43590,53076
2011-05-26,25100.0,25750.0,75217.0,8.86,-11810,-13630,23450
2011-05-27,25700.0,25650.0,95508.0,8.82,15530,-4020,-9070
2011-05-30,25600.0,26600.0,149952.0,9.15,-28136,8406,3010
2011-05-31,26700.0,26650.0,119791.0,9.17,1580,-2280,-9510
2011-06-01,26350.0,26300.0,175901.0,9.05,16411,-87151,70650
2011-06-02,25800.0,25200.0,130374.0,8.67,-19232,-13838,37090
2011-06-03,25300.0,25950.0,92408.0,8.93,-14270,-25790,35610
2011-06-07,25600.0,25750.0,65970.0,8.86,-6501,7031,1290
2011-06-08,25750.0,26000.0,65841.0,8.94,-11961,20771,-4960
2011-06-09,25700.0,27500.0,118726.0,9.46,-11698,21311,-4633
2011-06-10,27200.0,26150.0,131075.0,9.0,2596,-17966,19820
2011-06-13,25500.0,26200.0,167394.0,9.01,-29192,-1898,18960
2011-06-14,25450.0,24800.0,106958.0,8.53,32801,-36411,-5730
2011-06-15,24700.0,26000.0,239748.0,8.94,-41710,-38140,75420
2011-06-16,25500.0,25200.0,41911.0,8.67,1441,1959,800
2011-06-17,25400.0,26300.0,153369.0,9.05,-10037,2341,-12904
2011-06-20,26900.0,26150.0,108912.0,9.0,17218,-8098,-7180
2011-06-21,26300.0,26450.0,64936.0,9.1,-19868,3886,13712
2011-06-22,26600.0,26400.0,63160.0,9.08,-2361,5831,-4150
2011-06-23,26100.0,25350.0,60732.0,8.72,20440,-20520,2360
2011-06-24,25350.0,25050.0,117926.0,8.62,-13371,28091,-16800
2011-06-27,24550.0,24700.0,76482.0,8.5,-850,20110,-6360
2011-06-28,24950.0,24900.0,98432.0,8.57,1463,-9213,300
2011-06-29,24900.0,25950.0,119246.0,8.93,-52906,46566,3530
2011-06-30,25950.0,26350.0,131538.0,9.06,-23430,21550,1240
2011-07-01,26350.0,26700.0,84152.0,9.19,-38553,27343,10130
2011-07-04,26700.0,25950.0,40932.0,8.93,-1059,14720,-15941
2011-07-05,26500.0,27300.0,68671.0,9.39,-24143,-2467,25690
2011-07-06,27300.0,27550.0,59875.0,9.48,-5869,-9000,14929
2011-07-07,27550.0,27500.0,41896.0,9.46,-5480,-4150,14710
2011-07-08,27250.0,26600.0,55318.0,9.15,3903,1247,-5990
2011-07-11,26650.0,27300.0,48374.0,9.39,-17509,859,16360
2011-07-12,27300.0,27350.0,29132.0,9.41,-2290,6350,-4940
2011-07-13,27000.0,27300.0,91132.0,9.39,-4638,10968,-2400
2011-07-14,27300.0,27300.0,84810.0,9.39,11940,13100,-17020
2011-07-15,27600.0,28500.0,104424.0,9.8,-5200,-2090,16720
2011-07-18,28700.0,28700.0,52000.0,9.87,6970,-10890,9310
2011-07-19,28800.0,29100.0,51730.0,10.01,-10970,8313,-2570
2011-07-20,28950.0,28900.0,47394.0,9.94,-1040,820,-8470
2011-07-21,29000.0,28400.0,42757.0,9.77,8572,-160,-9492
2011-07-22,28800.0,29000.0,57921.0,9.98,-21645,3965,17500
2011-07-25,28700.0,29150.0,57793.0,10.03,-26380,26940,1720
2011-07-26,29400.0,28800.0,57464.0,9.91,8861,-15877,6470
2011-07-27,28950.0,28700.0,124166.0,9.87,9710,-29170,28050
2011-07-28,28650.0,28500.0,77152.0,9.8,15640,-26540,12550
2011-07-29,28600.0,28150.0,53011.0,9.68,-4070,-6110,6760
2011-08-01,28000.0,27850.0,157762.0,9.58,-48811,35601,1460
2011-08-02,27850.0,29050.0,153417.0,9.99,-42423,54183,8220
2011-08-03,28950.0,29650.0,316665.0,10.2,-39700,75860,-43280
2011-08-04,29600.0,30000.0,209195.0,10.32,-70630,73410,-8300
2011-08-05,29000.0,30450.0,150774.0,10.48,-12454,29244,-21980
2011-08-08,30400.0,27600.0,135346.0,9.49,-12007,36667,-31030
2011-08-09,27500.0,26350.0,217508.0,9.06,-13550,57780,-48810
2011-08-10,27500.0,27100.0,200103.0,9.32,15918,-5850,-13128
2011-08-11,26800.0,27600.0,143009.0,9.49,-29832,6142,10710
2011-08-12,27800.0,28850.0,178954.0,9.92,-12070,61860,-50940
2011-08-16,29250.0,30100.0,100764.0,10.35,-11521,-17209,23440
2011-08-17,30750.0,29800.0,157757.0,10.25,16147,13253,-32700
2011-08-18,29850.0,30800.0,170231.0,10.6,-23650,24831,1659
2011-08-19,30300.0,30800.0,146829.0,10.6,-49339,57570,-13741
2011-08-22,30450.0,29950.0,118082.0,10.3,-15005,5065,9180
2011-08-23,30300.0,29000.0,209860.0,9.98,38960,-34930,-540
2011-08-24,29100.0,28200.0,103346.0,9.7,13510,-5790,2190
2011-08-25,28000.0,27000.0,134947.0,9.29,10670,23010,-5490
2011-08-26,27350.0,27000.0,86523.0,9.29,-10571,11060,-4939
2011-08-29,27250.0,27300.0,148329.0,9.39,27654,-2534,-21770
2011-08-30,27500.0,28800.0,135270.0,9.91,-32319,13119,9140
2011-08-31,28950.0,30000.0,110708.0,10.32,-14415,3050,-625
2011-09-01,29650.0,28900.0,74283.0,9.94,13050,-3220,-13250
2011-09-02,28550.0,28250.0,74506.0,9.72,1960,510,7170
2011-09-05,27700.0,27550.0,36143.0,9.48,2960,-6320,1510
2011-09-06,27100.0,26150.0,214418.0,9.0,35800,23790,-17220
2011-09-07,26500.0,28350.0,69799.0,9.75,-29120,20310,6670
2011-09-08,28450.0,27450.0,76347.0,9.44,21694,-784,-9950
2011-09-09,27050.0,27500.0,50868.0,9.46,-11340,12550,-2930
2011-09-14,27250.0,26700.0,46745.0,9.19,5450,1420,-9940
2011-09-15,27000.0,26600.0,50176.0,9.15,-7599,3790,2779
2011-09-16,27050.0,27900.0,62086.0,9.6,-12800,-14460,13720
2011-09-19,27350.0,28150.0,51337.0,9.68,-7200,16200,-4990
2011-09-20,28150.0,27400.0,37776.0,9.43,8484,3180,-17704
2011-09-21,27300.0,27650.0,60696.0,9.51,870,-24880,22630
2011-09-22,26650.0,27150.0,48054.0,9.34,-3251,27061,-11660
2011-09-23,26200.0,26400.0,184230.0,9.08,17180,-9240,-16250
2011-09-26,26500.0,25300.0,101205.0,8.7,1,23639,-48150
2011-09-27,25900.0,25300.0,86747.0,8.7,18737,3453,-20950
2011-09-28,25450.0,24450.0,83780.0,8.41,-784,13824,-1620
2011-09-29,24450.0,23800.0,107391.0,8.19,3830,22050,-28980
2011-09-30,24000.0,25100.0,67670.0,8.63,-9169,8739,1620
2011-10-04,24000.0,23800.0,70997.0,8.19,5400,21520,-25740
2011-10-05,24300.0,23650.0,56199.0,8.14,-2450,16840,-21930
2011-10-06,23700.0,22800.0,130209.0,7.84,45478,-5378,-42300
2011-10-07,23300.0,23500.0,70843.0,8.08,-23252,20102,4160
2011-10-10,23400.0,23700.0,61873.0,8.15,1837,3333,-2450
2011-10-11,24350.0,25000.0,117866.0,8.6,-29400,15940,10180
2011-10-12,25400.0,25100.0,57980.0,8.63,-6990,7790,14420
2011-10-13,25100.0,25850.0,63373.0,8.89,-19090,17170,-3230
2011-10-14,25600.0,27000.0,86678.0,9.29,-23050,1750,23990
2011-10-17,27300.0,27900.0,99664.0,9.6,-21980,16800,5100
2011-10-18,27600.0,27900.0,95394.0,9.6,8060,-20660,60
2011-10-19,27800.0,27950.0,47821.0,9.62,-5000,7220,-7570
2011-10-20,27700.0,26900.0,65284.0,9.25,-3952,13492,-14960
2011-10-21,26750.0,27700.0,63510.0,9.53,-19225,-1035,19070
2011-10-24,27850.0,27900.0,37265.0,9.6,1870,-11790,-2960
2011-10-25,27950.0,27900.0,68391.0,9.6,-808,-10972,16250
2011-10-26,28150.0,28100.0,66461.0,9.67,-6098,67,-12629
2011-10-27,28400.0,27400.0,85743.0,9.43,10851,-8191,-23190
2011-10-28,27800.0,27250.0,132241.0,9.37,18735,-1405,-19120
2011-10-31,26850.0,27300.0,62842.0,9.39,3460,-15790,10390
2011-11-01,27500.0,27150.0,41048.0,9.34,-3377,13247,-5270
2011-11-02,26800.0,27050.0,37268.0,9.31,-11110,16610,-2320
2011-11-03,27500.0,27350.0,43690.0,9.41,2081,8199,-4740
2011-11-04,27500.0,28500.0,85521.0,9.8,-25880,14010,7750
2011-11-07,28750.0,28400.0,34841.0,9.77,-301,2601,-1350
2011-11-08,28800.0,28500.0,34095.0,9.8,6880,-12810,-650
2011-11-09,28500.0,28950.0,54293.0,9.96,-9585,-365,770
2011-11-10,28550.0,27500.0,57901.0,9.46,-9069,6009,4500
2011-11-11,27650.0,28500.0,55005.0,9.8,-1086,7196,-3590
2011-11-14,28500.0,28600.0,23260.0,9.84,2100,-170,-2970
2011-11-15,28600.0,28700.0,47500.0,9.87,-4490,2910,60
