Symbol,OCI_시가(원),OCI_종가(원),OCI_거래량(주),OCI_PER(IFRS-연결),OCI_순매수수량(개인)(주),OCI_순매수수량(기관계)(주),OCI_순매수수량(외국인계)(주)
2002-11-22,9470.0,9350.0,42568.0,,6060,5400,90
2002-11-25,9360.0,9480.0,39810.0,,-12080,9100,1980
2002-11-26,9450.0,9480.0,55210.0,,11530,-1870,80
2002-11-27,9370.0,9650.0,89405.0,,-32210,30670,1540
2002-11-28,9800.0,9760.0,76360.0,,14140,590,760
2002-11-29,9880.0,9960.0,60230.0,,-17840,26990,180
2002-12-02,10150.0,10200.0,100360.0,,2710,14290,0
2002-12-03,10200.0,10600.0,264080.0,,24840,21870,1290
2002-12-04,10350.0,10500.0,80480.0,,-38410,45750,-5490
2002-12-05,10500.0,10850.0,156510.0,,-74570,76980,-90
2002-12-06,10600.0,10700.0,79599.0,,-28102,28642,-240
2002-12-09,10800.0,10600.0,55930.0,,-21230,21900,0
2002-12-10,10400.0,10450.0,40080.0,,-24210,19210,0
2002-12-11,10500.0,10650.0,33510.0,,-3579,3649,0
2002-12-12,10600.0,10700.0,156908.0,,5371,-8161,-2920
2002-12-13,10600.0,10800.0,71735.0,,31895,-3740,0
2002-12-16,10650.0,10500.0,27970.0,,-1360,-8180,0
2002-12-17,10500.0,10800.0,56620.0,,-15740,16740,-1000
2002-12-18,10900.0,11000.0,57660.0,,-8021,9921,-1900
2002-12-20,11000.0,11300.0,80200.0,,-44940,46940,-2000
2002-12-23,11150.0,10850.0,45440.0,,-15440,14340,0
2002-12-24,11000.0,10650.0,59253.0,,-38497,39737,-100
2002-12-26,10900.0,10800.0,47531.0,,-5010,6090,0
2002-12-27,10300.0,10300.0,38490.0,,-150,4620,-2550
2002-12-30,9910.0,9990.0,54370.0,,-15130,22880,-2700
2003-01-02,9810.0,9860.0,35040.0,4.18,7210,-3850,-680
2003-01-03,9880.0,10150.0,80836.0,4.3,-420,-18630,-200
2003-01-06,10400.0,9910.0,35433.0,4.2,4430,-4460,100
2003-01-07,10000.0,9860.0,36260.0,4.18,-4480,4650,10
2003-01-08,9510.0,9900.0,30970.0,4.2,-20590,20680,0
2003-01-09,9880.0,9310.0,63203.0,3.95,36710,-23920,-2860
2003-01-10,9450.0,9400.0,35230.0,3.98,-6230,9120,-2840
2003-01-13,9260.0,10000.0,53060.0,4.24,-45280,49150,-2970
2003-01-14,10200.0,10300.0,36790.0,4.37,-22330,22140,120
2003-01-15,10400.0,9900.0,27280.0,4.2,4760,-4760,240
2003-01-16,9900.0,9800.0,13120.0,4.15,-3450,3250,200
2003-01-17,9770.0,9620.0,15510.0,4.08,3950,-4270,240
2003-01-20,9450.0,9590.0,23340.0,4.07,700,5310,-6010
2003-01-21,9650.0,9500.0,8560.0,4.03,5940,-4760,-1100
2003-01-22,9330.0,9340.0,7810.0,3.96,1220,-830,-390
2003-01-23,9540.0,9710.0,19190.0,4.12,-14590,13790,560
2003-01-24,9620.0,9350.0,11442.0,3.96,1048,-2110,810
2003-01-27,9290.0,8840.0,30860.0,3.75,13010,-14660,0
2003-01-28,8800.0,8850.0,14370.0,3.75,5520,-5810,0
2003-01-29,8940.0,8750.0,16870.0,3.71,5540,-4230,-1200
2003-01-30,8700.0,8800.0,31140.0,3.73,17020,-16810,-210
2003-02-03,8610.0,8700.0,29690.0,3.69,19740,-19700,-40
2003-02-04,8730.0,8670.0,46500.0,3.68,27050,-26090,-960
2003-02-05,8670.0,8730.0,14510.0,3.7,480,-480,0
2003-02-06,8760.0,8580.0,23820.0,3.64,11840,-11840,0
2003-02-07,8700.0,8300.0,29600.0,3.52,9400,-12400,0
2003-02-10,8300.0,8350.0,17470.0,3.54,-1810,1810,0
2003-02-11,8440.0,8300.0,27920.0,3.52,18320,-18320,0
2003-02-12,8160.0,8290.0,21820.0,3.51,-1740,1440,300
2003-02-13,8290.0,8450.0,26070.0,3.58,-6600,7380,-10
2003-02-14,8360.0,8400.0,14760.0,3.56,1320,-1060,-70
2003-02-17,8520.0,8560.0,132904.0,3.63,72730,-73790,1060
2003-02-18,8610.0,8700.0,29570.0,3.69,-1240,1240,0
2003-02-19,8730.0,8580.0,22070.0,3.64,2590,-3100,510
2003-02-20,8650.0,8620.0,16790.0,3.65,130,-130,0
2003-02-21,8530.0,8550.0,20400.0,3.62,10180,-10180,0
2003-02-24,8650.0,8670.0,34359.0,3.68,5230,-6880,1410
2003-02-25,8620.0,8410.0,98000.0,3.56,25560,-25740,180
2003-02-26,8430.0,8250.0,35090.0,3.5,26640,-26850,210
2003-02-27,8160.0,8280.0,26490.0,3.51,16570,-15730,-600
2003-02-28,8290.0,8280.0,15770.0,3.51,4260,-9680,-510
2003-03-03,8160.0,8300.0,31802.0,3.52,-4120,-7920,540
2003-03-04,8380.0,8300.0,19322.0,3.52,770,-8600,0
2003-03-05,8300.0,8260.0,56510.0,3.5,-17310,-1830,-450
2003-03-06,8260.0,8070.0,44640.0,3.42,-17490,-7420,0
2003-03-07,8180.0,7990.0,32490.0,3.39,3020,-14580,720
2003-03-10,8020.0,7840.0,12780.0,3.32,50,-950,0
2003-03-11,7560.0,7900.0,18140.0,3.35,-7760,4540,120
2003-03-12,7900.0,8090.0,43980.0,3.43,-8990,-7980,0
2003-03-13,8020.0,8500.0,44060.0,3.6,-1740,3170,-2790
2003-03-14,8400.0,8260.0,15080.0,3.5,-4660,4770,-110
2003-03-17,8270.0,7860.0,16600.0,3.33,-2330,2340,-10
2003-03-18,7920.0,8170.0,39485.0,3.46,-20500,6340,13500
2003-03-19,8270.0,8100.0,23435.0,3.43,4560,-4460,0
2003-03-20,8200.0,8200.0,70940.0,3.48,8410,-8480,0
2003-03-21,8330.0,8280.0,68230.0,3.51,39720,-39720,0
2003-03-24,8610.0,8260.0,73750.0,3.5,33320,-32260,80
2003-03-25,8000.0,7990.0,70110.0,3.39,6110,-6270,160
2003-03-26,8020.0,7800.0,117052.0,3.31,79630,-80230,600
2003-03-27,7660.0,7840.0,63910.0,3.32,4300,-5600,700
2003-03-28,7820.0,7990.0,28895.0,3.39,-10670,10730,-60
2003-03-31,7850.0,7900.0,29380.0,3.35,-10750,11110,-590
2003-04-01,7890.0,7900.0,26520.0,3.35,-10230,10710,-480
2003-04-02,7940.0,8100.0,26400.0,3.43,-8630,8500,0
2003-04-03,8200.0,8290.0,44620.0,3.51,-10890,10090,360
2003-04-04,8180.0,8400.0,26550.0,3.56,-6400,4900,1080
2003-04-07,8420.0,9050.0,89790.0,3.84,8160,3600,-10790
2003-04-08,8700.0,8790.0,42140.0,3.73,-3790,1670,2130
2003-04-09,8700.0,8750.0,24100.0,3.71,8920,-9740,680
2003-04-10,8600.0,8900.0,44520.0,3.77,-10440,-630,11000
2003-04-11,9070.0,8720.0,50670.0,3.7,-7870,6240,1680
2003-04-14,8740.0,8880.0,34757.0,3.76,-8428,6868,1400
2003-04-15,8950.0,9100.0,44260.0,3.86,-1780,1120,800
2003-04-16,9850.0,9610.0,136258.0,4.07,-9020,-8420,4600
2003-04-17,11000.0,10500.0,263477.0,4.45,45952,-42850,400
2003-04-18,10750.0,10600.0,132948.0,4.49,17060,-13000,730
2003-04-21,10450.0,10450.0,51825.0,4.43,-3880,4380,-140
2003-04-22,10300.0,10150.0,51540.0,4.3,15050,-15020,150
2003-04-23,10250.0,10300.0,46830.0,4.37,-2370,1540,750
2003-04-24,10400.0,10100.0,82380.0,4.28,-9450,-20830,360
2003-04-25,10100.0,9990.0,134060.0,4.23,-16610,-52370,8940
2003-04-28,10000.0,10000.0,41060.0,4.24,-6650,7960,0
2003-04-29,10200.0,10300.0,85721.0,4.37,-7620,8050,1070
2003-04-30,10500.0,10600.0,100460.0,4.49,-42000,5540,1380
2003-05-02,10600.0,10600.0,83280.0,4.49,-6270,-23640,0
2003-05-06,10600.0,10650.0,27900.0,4.51,-15150,8780,0
2003-05-07,10700.0,10750.0,77332.0,4.56,-40072,1312,8690
2003-05-09,10750.0,10800.0,59020.0,4.58,-29690,-2310,2000
2003-05-12,11000.0,11600.0,138170.0,4.92,-75510,69620,240
2003-05-13,11400.0,11200.0,35534.0,4.75,3872,-3642,0
2003-05-14,11200.0,11300.0,69280.0,4.79,-9000,-22470,0
2003-05-15,11350.0,11400.0,87520.0,4.83,-55232,25352,0
2003-05-16,11400.0,11400.0,50240.0,4.83,-9180,-12580,0
2003-05-19,11400.0,11300.0,92900.0,4.79,830,-22680,0
2003-05-20,11300.0,11300.0,50150.0,4.79,-17970,-3250,-650
2003-05-21,11300.0,11300.0,35770.0,4.79,-13660,-4050,-2290
2003-05-22,11300.0,11300.0,64330.0,4.79,-10900,980,-3180
2003-05-23,11300.0,11500.0,40130.0,4.87,-31120,18910,-780
2003-05-26,11500.0,11400.0,60085.0,4.83,-37185,15375,0
2003-05-27,11400.0,11300.0,31090.0,4.79,-20590,140,-310
2003-05-28,11450.0,11700.0,762190.0,4.96,-39240,26750,9670
2003-05-29,11800.0,12600.0,181270.0,5.34,-86000,82010,2270
2003-05-30,12700.0,12600.0,217130.0,5.34,-88070,70080,870
2003-06-02,12650.0,12850.0,149459.0,5.45,-74668,55028,0
2003-06-03,12900.0,12850.0,160920.0,5.45,18355,15445,-52540
2003-06-04,12900.0,12950.0,129320.0,5.49,-54410,79800,-47140
2003-06-05,12950.0,12900.0,67850.0,5.47,-42230,-9900,-10
2003-06-09,12900.0,12950.0,51340.0,5.49,-9500,-19380,0
2003-06-10,12950.0,12800.0,45750.0,5.43,-22260,220,10730
2003-06-11,12850.0,12850.0,49253.0,5.45,-17840,-2160,0
2003-06-12,12850.0,12950.0,143180.0,5.49,-7936,-10494,1420
2003-06-13,12950.0,12850.0,39507.0,5.45,-3623,-16377,0
2003-06-16,12850.0,12550.0,76140.0,5.32,14940,-34940,0
2003-06-17,12600.0,12800.0,44768.0,5.43,-16548,7088,-880
2003-06-18,12800.0,12750.0,122680.0,5.4,30800,-12520,0
2003-06-19,12550.0,12350.0,62870.0,5.24,28470,-48270,0
2003-06-20,12350.0,12750.0,61190.0,5.4,-50270,30720,7000
2003-06-23,12700.0,12750.0,56350.0,5.4,-10370,-20630,1000
2003-06-24,12700.0,12700.0,67930.0,5.38,-29860,12410,0
2003-06-25,12700.0,12700.0,59910.0,5.38,-42703,2653,0
2003-06-26,12700.0,12750.0,49850.0,5.4,-33300,-7120,0
2003-06-27,12750.0,12850.0,21510.0,5.45,-4392,2562,0
2003-06-30,12950.0,12800.0,49548.0,5.43,-26992,-3038,0
2003-07-01,12800.0,12800.0,60090.0,5.43,-43370,4770,400
2003-07-02,12800.0,12750.0,49645.0,5.4,-39845,9845,0
2003-07-03,12750.0,12550.0,80640.0,5.32,11440,-41440,0
2003-07-04,12550.0,12800.0,29750.0,5.43,-16970,-2570,0
2003-07-07,12800.0,12850.0,66240.0,5.45,-27070,-10620,2230
2003-07-08,12850.0,12300.0,95300.0,5.21,27520,-57520,0
2003-07-09,12300.0,12300.0,32420.0,5.21,-12320,-9630,0
2003-07-10,12300.0,12100.0,88766.0,5.13,-26649,-16371,5740
2003-07-11,12100.0,12800.0,51200.0,5.43,-2330,-31310,13510
2003-07-14,12700.0,12350.0,68305.0,5.24,6035,-21445,5500
2003-07-15,12350.0,12350.0,49900.0,5.24,-10490,-19550,0
2003-07-16,12300.0,12200.0,54449.0,5.17,2069,-26499,-1230
2003-07-18,12200.0,12000.0,71211.0,5.09,-25269,6859,0
2003-07-21,12000.0,12150.0,28020.0,5.15,-12930,-4180,17110
2003-07-22,12300.0,12600.0,32610.0,5.34,-17960,5020,13000
2003-07-23,11750.0,12100.0,13120.0,5.13,4339,-4379,0
2003-07-24,12050.0,11800.0,18670.0,5.0,10310,-10310,0
2003-07-25,11700.0,11200.0,35919.0,4.75,23469,-23229,0
2003-07-28,11300.0,11600.0,39890.0,4.92,-12790,-4250,17000
2003-07-29,11650.0,11600.0,33510.0,4.92,-340,340,0
2003-07-30,11600.0,11200.0,91146.0,4.75,50834,-45794,0
2003-07-31,11350.0,10700.0,101908.0,4.54,73018,-76088,570
2003-08-01,10700.0,10650.0,84854.0,4.51,46544,-47804,1260
2003-08-04,10650.0,10950.0,65730.0,4.64,-6700,-16540,27000
2003-08-05,11100.0,10800.0,27809.0,4.58,-2146,-954,0
2003-08-06,10650.0,10650.0,19297.0,4.51,-2705,2615,90
2003-08-07,10650.0,10600.0,45610.0,4.49,5600,-3600,0
2003-08-08,10600.0,10550.0,18560.0,4.47,6400,-6400,0
2003-08-11,10700.0,10700.0,24570.0,4.54,-4430,-3440,7870
2003-08-12,10800.0,11050.0,27720.0,4.68,-3829,-7301,11130
