Symbol,SPC삼립_시가(원),SPC삼립_종가(원),SPC삼립_거래량(주),SPC삼립_PER(IFRS-연결),SPC삼립_순매수수량(개인)(주),SPC삼립_순매수수량(기관계)(주),SPC삼립_순매수수량(외국인계)(주)
2002-03-26,9500.0,8800.0,10040.0,13.11,0,0,0
2002-03-27,9280.0,8810.0,9500.0,13.13,0,0,0
2002-03-28,8540.0,8810.0,8290.0,13.13,10,-10,0
2002-03-29,8850.0,9240.0,7350.0,13.77,0,0,0
2002-04-01,9500.0,8990.0,5430.0,13.4,0,0,0
2002-04-02,9000.0,8890.0,8060.0,13.25,0,0,0
2002-04-03,9200.0,8800.0,7380.0,13.11,0,0,0
2002-04-04,9100.0,9000.0,5440.0,13.41,0,0,0
2002-04-08,8800.0,8900.0,5320.0,13.26,0,0,0
2002-04-09,9200.0,9000.0,4087.0,13.41,0,0,0
2002-04-10,9100.0,8850.0,4260.0,13.19,0,0,0
2002-04-11,8600.0,9000.0,3621.0,13.41,0,0,0
2002-04-12,9000.0,8900.0,2360.0,13.26,0,0,0
2002-04-15,8460.0,8900.0,1830.0,13.26,0,0,0
2002-04-16,8990.0,8950.0,9590.0,13.34,0,0,0
2002-04-17,9000.0,8770.0,7150.0,13.07,0,0,0
2002-04-18,8800.0,8700.0,6270.0,12.96,0,0,0
2002-04-19,8600.0,8800.0,10210.0,13.11,0,0,0
2002-04-22,8950.0,8630.0,3060.0,12.86,0,0,0
2002-04-23,8200.0,7340.0,13720.0,10.94,0,0,0
2002-04-24,7350.0,6250.0,22520.0,9.31,0,0,0
2002-04-25,6260.0,6600.0,19531.0,9.84,0,0,0
2002-04-26,6520.0,7590.0,17220.0,11.31,0,0,0
2002-04-29,7000.0,6900.0,8858.0,10.28,0,0,0
2002-04-30,6710.0,7290.0,10368.0,10.86,0,0,0
2002-05-02,7390.0,7300.0,8200.0,10.88,20,-20,0
2002-05-03,7200.0,7050.0,4910.0,10.51,0,0,0
2002-05-06,6860.0,6700.0,5940.0,9.98,0,0,0
2002-05-07,6050.0,6900.0,5890.0,10.28,0,0,0
2002-05-08,7010.0,6950.0,5300.0,10.36,0,0,0
2002-05-09,6940.0,7100.0,6120.0,10.58,0,0,0
2002-05-10,7350.0,8160.0,19630.0,12.16,0,0,0
2002-05-13,7910.0,7560.0,10150.0,11.27,0,0,0
2002-05-14,7270.0,7500.0,3530.0,11.18,0,0,0
2002-05-15,7410.0,7550.0,4350.0,11.25,0,0,0
2002-05-16,7650.0,7510.0,5890.0,11.19,0,0,0
2002-05-17,7280.0,7910.0,4440.0,11.79,0,0,0
2002-05-20,8150.0,7900.0,2490.0,11.77,0,0,0
2002-05-21,7510.0,7500.0,5480.0,11.18,0,0,0
2002-05-22,7270.0,7700.0,4730.0,11.47,0,0,0
2002-05-23,7500.0,8850.0,24756.0,13.19,0,0,0
2002-05-24,8900.0,8200.0,16830.0,12.22,0,0,0
2002-05-27,8900.0,8900.0,12790.0,13.26,0,0,0
2002-05-28,9000.0,8800.0,5730.0,13.11,0,0,0
2002-05-29,8800.0,9260.0,19546.0,13.8,0,0,0
2002-05-30,9250.0,8800.0,6970.0,13.11,0,0,0
2002-05-31,8530.0,8890.0,4750.0,13.25,0,0,0
2002-06-03,8500.0,8790.0,8440.0,13.1,0,0,0
2002-06-04,8650.0,8780.0,3550.0,13.08,0,0,0
2002-06-05,8750.0,8600.0,5210.0,12.82,0,0,0
2002-06-07,8700.0,8450.0,12670.0,12.59,0,0,0
2002-06-10,8400.0,8100.0,3860.0,12.07,0,0,0
2002-06-11,9310.0,9310.0,9200.0,13.87,0,0,0
2002-06-12,10700.0,10700.0,7440.0,15.94,-80,0,80
2002-06-14,12300.0,12300.0,102866.0,18.33,-220,0,220
2002-06-17,11400.0,10900.0,73140.0,16.24,300,0,-300
2002-06-18,10700.0,10000.0,29174.0,14.9,10,-10,0
2002-06-19,9700.0,9100.0,22764.0,13.56,0,0,0
2002-06-20,8820.0,9000.0,17630.0,13.41,0,0,0
2002-06-21,9000.0,9770.0,23560.0,14.56,0,0,0
2002-06-24,9750.0,8350.0,16400.0,12.44,0,0,0
2002-06-25,8450.0,8200.0,11274.0,12.22,0,0,0
2002-06-26,7790.0,6970.0,16630.0,10.39,0,0,0
2002-06-27,7380.0,7410.0,12810.0,11.04,-990,0,0
2002-06-28,7510.0,8250.0,5149.0,12.29,-860,0,0
2002-07-02,7840.0,8290.0,13049.0,12.35,-700,-10,0
2002-07-03,8180.0,8020.0,14881.0,11.95,-970,0,0
2002-07-04,8370.0,8140.0,4290.0,12.13,-300,0,0
2002-07-05,8250.0,8500.0,7480.0,12.67,0,0,0
2002-07-08,8500.0,8490.0,17180.0,12.65,0,0,0
2002-07-09,8450.0,8270.0,7750.0,12.32,-300,0,0
2002-07-10,7900.0,8160.0,12680.0,12.16,0,0,0
2002-07-11,8200.0,9380.0,30470.0,13.98,0,0,0
2002-07-12,9490.0,9350.0,26420.0,13.93,0,0,0
2002-07-15,9300.0,8900.0,13530.0,13.26,-780,0,0
2002-07-16,8460.0,8050.0,14670.0,12.0,0,0,0
2002-07-18,8200.0,8250.0,8610.0,12.29,0,0,0
2002-07-19,8250.0,8350.0,10850.0,12.44,0,0,0
2002-07-22,8200.0,8100.0,2590.0,12.07,0,0,0
2002-07-23,7700.0,8200.0,8720.0,12.22,0,0,0
2002-07-24,7790.0,8000.0,5980.0,11.92,0,0,0
2002-07-25,8000.0,7870.0,4130.0,11.73,0,0,0
2002-07-26,8000.0,8080.0,14660.0,12.04,0,0,0
2002-07-29,8200.0,8500.0,10580.0,12.67,0,0,0
2002-07-30,8400.0,8750.0,10710.0,13.04,0,0,0
2002-07-31,8850.0,8810.0,20070.0,13.13,500,0,0
2002-08-01,8810.0,8900.0,4410.0,13.26,-410,0,0
2002-08-02,8990.0,8700.0,3040.0,12.96,-130,0,0
2002-08-05,8700.0,8450.0,8540.0,12.59,0,0,0
2002-08-06,8400.0,8750.0,7380.0,13.04,10,0,0
2002-08-07,8650.0,8800.0,15870.0,13.11,0,0,0
2002-08-08,8700.0,8840.0,3030.0,13.17,0,0,0
2002-08-09,8700.0,9150.0,13560.0,13.63,0,0,0
2002-08-12,9400.0,9200.0,14630.0,13.71,2400,0,0
2002-08-13,9200.0,9190.0,10470.0,13.69,900,0,0
2002-08-14,9190.0,9190.0,11930.0,13.69,640,0,0
2002-08-16,9070.0,9120.0,14120.0,13.59,-610,0,0
2002-08-19,9120.0,8780.0,3450.0,13.08,370,0,0
2002-08-20,9000.0,9700.0,22040.0,14.45,1240,0,0
2002-08-21,9220.0,10200.0,10680.0,15.2,0,0,0
2002-08-22,10150.0,10600.0,39560.0,15.8,0,0,0
2002-08-23,10600.0,10100.0,15650.0,15.05,0,0,0
2002-08-26,10100.0,9950.0,8330.0,14.83,0,0,0
2002-08-27,9450.0,10250.0,14350.0,15.27,0,0,0
2002-08-28,10300.0,10250.0,4430.0,15.27,0,0,0
2002-08-29,10050.0,10400.0,8030.0,15.5,0,0,0
2002-08-30,10400.0,11400.0,86512.0,16.99,10,-10,0
2002-09-02,11000.0,11850.0,13600.0,17.66,0,0,0
2002-09-03,11850.0,11800.0,12500.0,17.58,0,0,0
2002-09-04,11100.0,11800.0,17760.0,17.58,0,0,0
2002-09-05,11800.0,11850.0,10760.0,17.66,10,-10,0
2002-09-06,12400.0,12000.0,11900.0,17.88,0,0,0
2002-09-09,12500.0,11500.0,12420.0,17.14,10,-10,0
2002-09-10,11400.0,11800.0,5560.0,17.58,10,-10,0
2002-09-11,11200.0,11800.0,9060.0,17.58,0,0,0
2002-09-12,11600.0,11750.0,5010.0,17.51,0,0,0
2002-09-13,11250.0,11400.0,11580.0,16.99,0,0,0
2002-09-16,13100.0,11400.0,197020.0,16.99,0,0,0
2002-09-17,9750.0,10800.0,84120.0,16.09,0,0,0
2002-09-18,10800.0,11650.0,18360.0,17.36,0,0,0
2002-09-19,11050.0,11200.0,10780.0,16.69,0,0,0
2002-09-23,10800.0,10950.0,23630.0,16.32,0,0,0
2002-09-24,10550.0,10900.0,9560.0,16.24,0,0,0
2002-09-25,10800.0,11350.0,8150.0,16.91,0,0,0
2002-09-26,11900.0,11650.0,5050.0,17.36,0,0,0
2002-09-27,11550.0,12600.0,26440.0,18.78,0,0,0
2002-09-30,12450.0,12150.0,20410.0,18.11,0,0,0
2002-10-01,12000.0,12400.0,3525.0,18.48,0,0,0
2002-10-02,12450.0,12450.0,4185.0,18.55,0,0,0
2002-10-04,12400.0,12850.0,3995.0,19.15,0,0,0
2002-10-07,13000.0,13050.0,23860.0,19.45,-500,0,500
2002-10-08,13150.0,12900.0,20146.0,19.22,6,-6,0
2002-10-09,12850.0,12900.0,7840.0,19.22,0,0,0
2002-10-10,12700.0,13000.0,5550.0,19.37,100,0,-100
2002-10-11,13400.0,13000.0,65712.0,19.37,0,0,0
2002-10-14,12350.0,13250.0,25090.0,19.74,0,0,0
2002-10-15,14600.0,12800.0,24680.0,19.07,200,200,-400
2002-10-16,11500.0,12600.0,81650.0,18.78,0,0,0
2002-10-17,12250.0,12900.0,136560.0,19.22,-3340,3340,0
2002-10-18,12900.0,13000.0,30730.0,19.37,0,0,0
2002-10-21,12700.0,12550.0,13210.0,18.7,0,0,0
2002-10-22,11750.0,13050.0,43650.0,19.45,10,-10,0
2002-10-23,13200.0,14450.0,83750.0,21.53,0,0,0
2002-10-24,14200.0,13900.0,83660.0,20.71,0,0,0
2002-10-25,13450.0,14000.0,101080.0,20.86,0,0,0
2002-10-28,14000.0,14000.0,0.0,20.86,0,0,0
2002-10-29,14000.0,14000.0,0.0,20.86,0,0,0
2002-10-30,14000.0,14000.0,0.0,20.86,0,0,0
2002-10-31,14000.0,14000.0,0.0,20.86,0,0,0
2002-11-01,14000.0,14000.0,0.0,20.86,0,0,0
2002-11-04,14000.0,14000.0,0.0,20.86,0,0,0
2002-11-05,14000.0,14000.0,0.0,20.86,0,0,0
2002-11-06,14000.0,14000.0,0.0,20.86,0,0,0
2002-11-07,14000.0,14000.0,0.0,20.86,0,0,0
2002-11-08,14000.0,14000.0,0.0,20.86,0,0,0
2002-11-11,14000.0,14000.0,0.0,20.86,0,0,0
2002-11-12,14000.0,14000.0,0.0,20.86,0,0,0
2002-11-13,14000.0,14000.0,0.0,20.86,0,0,0
2002-11-14,14000.0,14000.0,0.0,20.86,0,0,0
2002-11-15,14000.0,14000.0,0.0,20.86,0,0,0
2002-11-18,14000.0,14000.0,0.0,20.86,0,0,0
2002-11-19,14000.0,14000.0,0.0,20.86,0,0,0
2002-11-20,14000.0,14000.0,0.0,20.86,0,0,0
2002-11-21,14000.0,14000.0,0.0,20.86,0,0,0
2002-11-22,14000.0,14000.0,0.0,20.86,0,0,0
2002-11-25,32000.0,33900.0,348280.0,22.1,37130,-48260,74630
2002-11-26,34500.0,32400.0,236566.0,21.12,84510,-30070,-49480
2002-11-27,31300.0,27550.0,160110.0,17.96,38460,-11400,-15150
2002-11-28,23450.0,26500.0,202340.0,17.28,-33688,60100,-10000
2002-11-29,23000.0,25000.0,217240.0,16.3,24630,-22130,0
2002-12-02,24500.0,23900.0,321190.0,15.58,8090,-10,-6880
2002-12-03,23600.0,22500.0,224130.0,14.67,84530,-85530,0
2002-12-04,20000.0,19150.0,402450.0,12.48,19770,-10090,0
2002-12-05,16300.0,16300.0,12110.0,10.63,100,0,0
2002-12-06,13900.0,13900.0,8021.0,9.06,1000,-800,0
2002-12-09,11850.0,11850.0,47631.0,7.73,2000,-700,0
2002-12-10,10100.0,10100.0,7887429.0,6.58,219610,-68500,290
2002-12-11,10200.0,9810.0,2221906.0,6.4,-33130,0,12730
2002-12-12,10150.0,11250.0,3712733.0,7.33,38705,-10015,-9090
2002-12-13,11400.0,10600.0,5918625.0,6.91,17810,-20000,-110
2002-12-16,11000.0,11500.0,2295911.0,7.5,740,-10,-80
2002-12-17,11800.0,11350.0,1720540.0,7.4,565,-565,0
2002-12-18,11000.0,10550.0,1311389.0,6.88,-4330,5420,-240
2002-12-20,10350.0,9500.0,1052778.0,6.19,-3920,3330,-500
2002-12-23,9300.0,8080.0,1543046.0,5.27,-61080,-240,60140
2002-12-24,7500.0,7140.0,1092615.0,4.65,-30030,0,30030
2002-12-26,7000.0,7400.0,1889681.0,4.82,-250,-20,270
2002-12-27,7200.0,7250.0,1263650.0,4.73,4350,-4100,-250
2002-12-30,7240.0,6880.0,625311.0,4.49,-20020,-10,20030
2003-01-02,7030.0,7480.0,971810.0,0.28,4570,-4570,0
2003-01-03,7700.0,7640.0,1072682.0,0.28,3990,-3960,-30
2003-01-06,7750.0,8060.0,1297185.0,0.3,-400,0,0
2003-01-07,8300.0,8100.0,1914833.0,0.3,-25230,200,5400
2003-01-08,8150.0,7820.0,915517.0,0.29,-35320,-200,35360
2003-01-09,8000.0,8220.0,809787.0,0.31,470,-10,-300
2003-01-10,8400.0,7680.0,750537.0,0.29,400,0,-400
2003-01-13,7560.0,7700.0,403099.0,0.29,-60,0,60
2003-01-14,7700.0,7430.0,544300.0,0.28,0,0,0
2003-01-15,7430.0,7150.0,373791.0,0.27,0,0,0
2003-01-16,7350.0,7630.0,777492.0,0.28,0,0,0
2003-01-17,7640.0,7490.0,734715.0,0.28,-10000,0,0
2003-01-20,7290.0,7350.0,571258.0,0.27,-100,0,100
2003-01-21,7390.0,7200.0,645802.0,0.27,-1000,0,21000
2003-01-22,7250.0,6870.0,504319.0,0.26,-60,0,60
2003-01-23,7190.0,6860.0,216360.0,0.26,0,0,0
2003-01-24,6910.0,6100.0,439027.0,0.23,0,0,0
2003-01-27,5610.0,5430.0,387790.0,0.2,-15000,0,10000
2003-01-28,5310.0,5510.0,292030.0,0.21,0,0,0
2003-01-29,5500.0,5010.0,351849.0,0.19,-160,0,160
2003-01-30,5030.0,5070.0,238079.0,0.19,0,0,0
2003-02-03,5100.0,5530.0,523090.0,0.21,13,-13,0
2003-02-04,5530.0,5550.0,499190.0,0.21,-10670,0,10670
2003-02-05,5620.0,5790.0,569816.0,0.22,-60,0,60
2003-02-06,5800.0,5530.0,301279.0,0.21,-15000,0,10000
2003-02-07,5450.0,5330.0,242360.0,0.2,-13760,0,20000
2003-02-10,5300.0,5310.0,151740.0,0.2,0,0,0
2003-02-11,5340.0,5280.0,326655.0,0.2,5450,0,-450
2003-02-12,5250.0,5130.0,177428.0,0.19,0,0,0
2003-02-13,5100.0,5080.0,171579.0,0.19,10,-10,0
2003-02-14,5050.0,5240.0,163409.0,0.2,20,-20,0
2003-02-17,5430.0,5460.0,219468.0,0.2,0,0,0
2003-02-18,5420.0,5240.0,357569.0,0.2,100010,-10,-85000
2003-02-19,5340.0,5150.0,199020.0,0.19,0,0,0
2003-02-20,5100.0,5110.0,150160.0,0.19,10,-10,0
2003-02-21,5100.0,5080.0,150940.0,0.19,0,0,0
2003-02-24,5110.0,5090.0,163750.0,0.19,-2000,0,2000
2003-02-25,5050.0,4855.0,228730.0,0.18,20,-20,0
2003-02-26,4900.0,4775.0,210369.0,0.18,5000,-5000,0
2003-02-27,4720.0,4530.0,255200.0,0.17,16580,-10580,-6000
2003-02-28,4460.0,4110.0,321828.0,0.15,50000,0,-50000
2003-03-03,4050.0,4130.0,241268.0,0.15,80010,-10,-80000
2003-03-04,4100.0,4020.0,160780.0,0.15,430,0,-430
2003-03-05,3920.0,3690.0,296906.0,0.14,0,0,0
2003-03-06,4060.0,4240.0,115646.0,0.16,0,0,0
2003-03-07,4795.0,4875.0,1167273.0,0.18,-42000,0,0
2003-03-10,5150.0,5010.0,1584760.0,0.19,-23440,0,0
2003-03-11,5010.0,4305.0,600340.0,0.16,-30000,0,0
2003-03-12,4500.0,4800.0,607851.0,0.18,-104230,-10,0
2003-03-13,4800.0,4770.0,856471.0,0.18,-81570,0,-5000
2003-03-14,4930.0,5010.0,1077062.0,0.19,-24190,-10,5000
2003-03-17,5120.0,4640.0,467781.0,0.17,-90978,-22,0
2003-03-18,4890.0,4800.0,406442.0,0.18,-61490,-10,0
2003-03-19,4850.0,4745.0,290790.0,0.18,-30040,800,0
2003-03-20,4780.0,5000.0,450825.0,0.19,-75200,1200,0
2003-03-21,5100.0,5350.0,1118730.0,0.2,42630,-42630,0
2003-03-24,5390.0,5000.0,587696.0,0.19,23930,-35930,0
2003-03-25,4610.0,4460.0,346835.0,0.17,0,0,0
2003-03-26,4510.0,4470.0,267060.0,0.17,1080,0,0
2003-03-27,4360.0,4500.0,188940.0,0.17,-4710,-10090,0
2003-03-28,4480.0,4420.0,141194.0,0.16,-9993,-7,0
2003-03-31,4320.0,4120.0,135477.0,0.15,-9990,-10,0
2003-04-01,4070.0,4200.0,117510.0,0.16,0,0,0
2003-04-02,4275.0,4525.0,414087.0,0.17,-1000,1000,0
2003-04-03,4600.0,4450.0,174530.0,0.17,1000,-1000,0
2003-04-04,4590.0,4480.0,101670.0,0.17,19,-19,0
2003-04-07,4550.0,4640.0,153772.0,0.17,1200,-1200,0
2003-04-08,4560.0,4650.0,158740.0,0.17,10,-10,0
2003-04-09,4700.0,4780.0,398220.0,0.18,3,-3,0
2003-04-10,4780.0,4870.0,142518.0,0.18,0,0,0
2003-04-11,4900.0,4735.0,228900.0,0.18,-8000,0,0
2003-04-14,4840.0,4610.0,197820.0,0.17,0,0,0
2003-04-15,4650.0,4635.0,168835.0,0.17,0,0,0
2003-04-16,4665.0,4720.0,204685.0,0.18,0,0,0
2003-04-17,4755.0,4950.0,415100.0,0.18,-5000,0,0
2003-04-18,4990.0,5000.0,483070.0,0.19,-350,0,0
2003-04-21,5110.0,5240.0,455873.0,0.2,0,0,0
2003-04-22,5290.0,5060.0,207990.0,0.19,0,0,0
2003-04-23,5150.0,4965.0,180690.0,0.19,-5000,0,0
2003-04-24,4910.0,4700.0,161500.0,0.18,5,-5,0
2003-04-25,4550.0,4380.0,192004.0,0.16,-4650,0,0
2003-04-28,4270.0,4380.0,57140.0,0.16,-5000,0,0
2003-04-29,4460.0,4540.0,103735.0,0.17,410,-410,0
2003-04-30,4520.0,4650.0,179432.0,0.17,0,0,0
2003-05-02,4720.0,4750.0,55970.0,0.18,0,0,0
2003-05-06,4750.0,4800.0,94885.0,0.18,0,0,0
2003-05-07,4760.0,4850.0,220017.0,0.18,10,-10,0
2003-05-09,4820.0,4895.0,51148.0,0.18,0,0,0
2003-05-12,4900.0,4950.0,90580.0,0.18,0,0,0
2003-05-13,4930.0,4800.0,82800.0,0.18,0,0,0
2003-05-14,4750.0,4940.0,77480.0,0.18,10,-10,0
2003-05-15,5000.0,4920.0,78040.0,0.18,0,0,0
2003-05-16,4850.0,4960.0,76830.0,0.19,0,0,0
2003-05-19,4970.0,4805.0,82600.0,0.18,0,0,0
2003-05-20,4700.0,4730.0,53180.0,0.18,0,0,0
2003-05-21,4720.0,4850.0,50190.0,0.18,0,0,0
2003-05-22,4870.0,4800.0,56820.0,0.18,0,0,0
2003-05-23,4805.0,4810.0,51510.0,0.18,0,0,0
2003-05-26,4810.0,4820.0,62070.0,0.18,0,0,0
2003-05-27,4800.0,4680.0,51410.0,0.17,0,0,0
2003-05-28,4720.0,4670.0,42560.0,0.17,0,0,0
2003-05-29,4710.0,4755.0,56110.0,0.18,800,-800,0
2003-05-30,4730.0,4690.0,52060.0,0.17,0,0,0
2003-06-02,4790.0,4770.0,48100.0,0.18,0,0,0
2003-06-03,4790.0,4800.0,63070.0,0.18,0,0,0
2003-06-04,4810.0,4710.0,34070.0,0.18,0,0,0
2003-06-05,4750.0,4930.0,120806.0,0.18,0,0,0
2003-06-09,5000.0,5660.0,239572.0,0.21,6,-6,0
2003-06-10,6250.0,6500.0,219260.0,0.24,1900,0,0
2003-06-11,7210.0,6030.0,1016920.0,0.22,8160,-10000,-60
2003-06-12,6020.0,6250.0,515855.0,0.23,-11000,11000,0
2003-06-13,6480.0,5730.0,276780.0,0.21,0,0,0
2003-06-16,5610.0,5800.0,234922.0,0.22,0,0,0
2003-06-17,5860.0,5790.0,191820.0,0.22,0,0,0
2003-06-18,5850.0,6650.0,680320.0,0.25,6450,-4500,-50
2003-06-19,6990.0,6600.0,1454780.0,0.25,-6030,-5000,-60
2003-06-20,6750.0,6820.0,454620.0,0.25,7180,-6500,-40
2003-06-23,6990.0,7670.0,1459360.0,0.29,-8910,0,0
2003-06-24,7410.0,7520.0,745199.0,0.28,-3776,-2454,0
2003-06-25,7620.0,7320.0,261170.0,0.27,-110,0,0
2003-06-26,7120.0,6320.0,507010.0,0.24,-11850,-10,240
2003-06-27,6350.0,6450.0,276545.0,0.24,435,-5,0
2003-06-30,6370.0,6510.0,159260.0,0.24,0,0,0
2003-07-01,6640.0,6460.0,155060.0,0.24,230,0,0
2003-07-02,6510.0,6760.0,184870.0,0.25,-310,0,0
2003-07-03,6990.0,6760.0,205010.0,0.25,-440,0,0
2003-07-04,6700.0,6550.0,128550.0,0.24,760,-10,0
2003-07-07,6560.0,6300.0,185390.0,0.24,20,-20,0
2003-07-08,6300.0,6000.0,267565.0,0.22,0,0,0
2003-07-09,6060.0,6070.0,158530.0,0.23,0,0,0
2003-07-10,6020.0,5960.0,133380.0,0.22,0,0,0
2003-07-11,5810.0,5870.0,98030.0,0.22,-400,0,0
2003-07-14,5870.0,5940.0,66880.0,0.22,0,0,0
2003-07-15,5900.0,5700.0,80305.0,0.21,0,0,0
2003-07-16,5700.0,5680.0,88185.0,0.21,0,0,0
2003-07-18,5610.0,5700.0,129232.0,0.21,-230,0,0
2003-07-21,5790.0,5970.0,241432.0,0.22,0,0,0
2003-07-22,6000.0,5700.0,103220.0,0.21,0,0,0
2003-07-23,5790.0,5620.0,72782.0,0.21,0,0,0
2003-07-24,5600.0,5600.0,52200.0,0.21,-930,0,0
2003-07-25,5550.0,5550.0,59400.0,0.21,0,0,0
2003-07-28,5560.0,5590.0,35395.0,0.21,-70,0,0
2003-07-29,5610.0,5750.0,79955.0,0.21,-70,0,0
2003-07-30,5860.0,5790.0,32298.0,0.22,0,0,0
2003-07-31,5700.0,5800.0,36045.0,0.22,0,0,0
2003-08-01,5820.0,5750.0,62749.0,0.21,0,0,0
2003-08-04,5740.0,6180.0,232259.0,0.23,0,0,0
2003-08-05,6350.0,6150.0,136050.0,0.23,0,0,0
2003-08-06,6390.0,6760.0,480882.0,0.25,3060,-3060,0
2003-08-07,6710.0,6870.0,327790.0,0.26,-560,560,0
2003-08-08,6920.0,6660.0,300290.0,0.25,6630,-570,0
2003-08-11,6460.0,6200.0,196410.0,0.23,-100,0,100
2003-08-12,6330.0,6030.0,184770.0,0.22,0,0,0
2003-08-13,6030.0,6300.0,184380.0,0.24,0,0,0
2003-08-14,6710.0,6350.0,343139.0,0.24,4630,-10,0
2003-08-18,6300.0,6600.0,155510.0,0.25,620,0,0
2003-08-19,6660.0,6600.0,114370.0,0.25,0,0,0
2003-08-20,6740.0,6560.0,272100.0,0.24,500,0,0
2003-08-21,6600.0,6350.0,163031.0,0.24,0,0,0
2003-08-22,6370.0,6500.0,90022.0,0.24,-70,0,0
2003-08-25,6470.0,6300.0,132913.0,0.24,0,0,0
2003-08-26,6320.0,6100.0,140150.0,0.23,0,0,0
2003-08-27,6000.0,5900.0,141280.0,0.22,3370,0,0
2003-08-28,5920.0,5860.0,105530.0,0.22,0,0,0
2003-08-29,5810.0,5890.0,42245.0,0.22,0,0,0
2003-09-01,5890.0,5970.0,42160.0,0.22,0,0,0
2003-09-02,5960.0,5900.0,67050.0,0.22,110,0,0
2003-09-03,6000.0,5850.0,30080.0,0.22,30,-30,0
2003-09-04,5860.0,5760.0,43869.0,0.21,0,0,0
2003-09-05,5730.0,5700.0,68060.0,0.21,10,-10,0
2003-09-08,5620.0,5500.0,48180.0,0.21,0,0,0
2003-09-09,5500.0,5550.0,27000.0,0.21,0,0,0
2003-09-15,5510.0,5590.0,24630.0,0.21,0,0,0
2003-09-16,5550.0,5700.0,29330.0,0.21,0,0,0
2003-09-17,5720.0,5740.0,28285.0,0.21,0,0,0
2003-09-18,5740.0,5740.0,24450.0,0.21,0,0,0
2003-09-19,5750.0,5600.0,24765.0,0.21,0,0,0
2003-09-22,5600.0,5120.0,52900.0,0.19,0,0,0
2003-09-23,5100.0,5100.0,32050.0,0.19,0,0,0
2003-09-24,5050.0,5130.0,14600.0,0.19,0,0,0
2003-09-25,4510.0,5070.0,24020.0,0.19,0,0,0
2003-09-26,5110.0,5070.0,24880.0,0.19,0,0,0
2003-09-29,4930.0,4970.0,13820.0,0.19,0,0,0
2003-09-30,5010.0,5020.0,18510.0,0.19,0,0,0
2003-10-01,4900.0,4995.0,28450.0,0.19,0,0,0
2003-10-02,5010.0,5020.0,13850.0,0.19,0,0,0
2003-10-06,4980.0,4930.0,15188.0,0.18,0,0,0
2003-10-07,4910.0,4890.0,22950.0,0.18,0,0,0
2003-10-08,4850.0,4910.0,34730.0,0.18,0,0,0
2003-10-09,4810.0,4800.0,19060.0,0.18,0,0,0
2003-10-10,4900.0,4890.0,25380.0,0.18,0,0,0
2003-10-13,4830.0,4890.0,27790.0,0.18,0,0,0
2003-10-14,4855.0,4890.0,25270.0,0.18,0,0,0
2003-10-15,4900.0,4950.0,18030.0,0.18,0,0,0
2003-10-16,4860.0,5040.0,29790.0,0.19,0,0,0
2003-10-17,4960.0,5000.0,22530.0,0.19,0,0,0
2003-10-20,5070.0,4960.0,12510.0,0.19,10,-10,0
2003-10-21,4960.0,4980.0,19870.0,0.19,0,0,0
2003-10-22,4960.0,4935.0,26070.0,0.18,0,0,0
2003-10-23,4935.0,4880.0,14650.0,0.18,0,0,0
2003-10-24,4950.0,4850.0,12990.0,0.18,0,0,0
2003-10-27,4800.0,4705.0,22260.0,0.18,-200,0,100
2003-10-28,4675.0,4730.0,27110.0,0.18,-120,0,0
2003-10-29,4730.0,4800.0,22610.0,0.18,-510,0,0
2003-10-30,4745.0,4740.0,11400.0,0.18,-260,0,0
2003-10-31,4740.0,4700.0,15180.0,0.18,0,0,0
2003-11-03,4605.0,4685.0,24610.0,0.17,0,0,0
2003-11-04,4630.0,4660.0,30400.0,0.17,10,-10,0
2003-11-05,4640.0,4695.0,27000.0,0.18,0,0,0
2003-11-06,4615.0,4500.0,29100.0,0.17,0,0,0
2003-11-07,4500.0,4500.0,25940.0,0.17,0,0,0
2003-11-10,4500.0,4520.0,9820.0,0.17,-100,0,0
2003-11-11,4500.0,4410.0,8290.0,0.16,0,0,0
2003-11-12,4400.0,4365.0,19980.0,0.16,0,0,0
2003-11-13,4590.0,5010.0,49440.0,0.19,0,0,0
2003-11-14,5590.0,5190.0,157110.0,0.19,-40,0,0
2003-11-17,5490.0,5150.0,52940.0,0.19,-390,0,0
2003-11-18,5240.0,4845.0,36064.0,0.18,-76,-4,0
2003-11-19,4780.0,4650.0,26565.0,0.17,0,0,0
2003-11-20,4765.0,4680.0,14340.0,0.17,0,0,0
2003-11-21,4600.0,4650.0,17760.0,0.17,0,0,0
2003-11-24,4550.0,4540.0,23970.0,0.17,0,0,0
2003-11-25,4650.0,4510.0,14030.0,0.17,0,0,0
2003-11-26,4510.0,4500.0,13197.0,0.17,7,-7,0
2003-11-27,4370.0,4450.0,18495.0,0.17,9655,0,0
2003-11-28,4480.0,4525.0,34400.0,0.17,11480,0,0
2003-12-01,4580.0,4555.0,9560.0,0.17,650,0,0
2003-12-02,4570.0,4510.0,28850.0,0.17,1900,0,100
2003-12-03,4520.0,4750.0,47950.0,0.18,3650,0,-100
2003-12-04,4800.0,4950.0,69490.0,0.18,0,0,0
2003-12-05,4940.0,4850.0,52870.0,0.18,0,0,0
2003-12-08,4675.0,4700.0,12200.0,0.18,0,0,0
2003-12-09,4750.0,4995.0,107870.0,0.19,6500,0,0
2003-12-10,5020.0,4900.0,75380.0,0.18,6550,-10,0
