Symbol,보령제약_시가(원),보령제약_종가(원),보령제약_거래량(주),보령제약_PER(IFRS-연결),보령제약_순매수수량(개인)(주),보령제약_순매수수량(기관계)(주),보령제약_순매수수량(외국인계)(주)
2006-07-03,29700.0,28100.0,16991.0,26.68,10411,-9102,-1309
2006-07-04,28850.0,28000.0,13319.0,26.59,3769,-5000,1231
2006-07-05,27800.0,27400.0,11265.0,26.02,5000,-5000,0
2006-07-06,26950.0,26950.0,9870.0,25.59,3230,0,2630
2006-07-07,26900.0,27150.0,6610.0,25.78,1460,-3380,1920
2006-07-10,26550.0,27100.0,6635.0,25.73,2720,-3500,780
2006-07-11,27100.0,27500.0,8510.0,26.11,3400,-4230,830
2006-07-12,27500.0,28250.0,13402.0,26.83,-1060,-4000,5060
2006-07-13,28150.0,28150.0,8280.0,26.73,4790,-4680,-110
2006-07-14,27800.0,27450.0,8480.0,26.07,50,0,-50
2006-07-18,27150.0,27350.0,5120.0,25.97,-2960,0,2960
2006-07-19,27300.0,28250.0,14200.0,26.83,-5330,0,5330
2006-07-20,28750.0,28800.0,13060.0,27.35,100,-1200,3060
2006-07-21,28750.0,29150.0,6866.0,27.68,-2880,600,2280
2006-07-24,29500.0,30000.0,10546.0,28.49,-8086,-3,8370
2006-07-25,30500.0,31600.0,16690.0,30.01,-2940,-3000,6940
2006-07-26,32800.0,32000.0,17588.0,30.39,360,-9360,9010
2006-07-27,32900.0,32700.0,10330.0,31.05,-4690,-10,4700
2006-07-28,32500.0,32500.0,9640.0,30.86,-2000,-3000,5000
2006-07-31,32000.0,32700.0,8850.0,31.05,-5000,0,5000
2006-08-01,32900.0,34300.0,8000.0,32.57,-1110,0,1110
2006-08-02,34300.0,33900.0,2820.0,32.19,0,0,0
2006-08-03,33900.0,32550.0,4171.0,30.91,-50,0,50
2006-08-04,32400.0,32100.0,4306.0,30.48,180,-320,140
2006-08-07,32100.0,31450.0,1670.0,29.86,-140,0,140
2006-08-08,31600.0,32100.0,1400.0,30.48,-90,0,90
2006-08-09,32100.0,32500.0,890.0,30.86,-130,0,130
2006-08-10,32800.0,32600.0,1060.0,30.96,-50,-10,60
2006-08-11,33100.0,32600.0,8456.0,30.96,1130,-1000,2870
2006-08-14,33100.0,31400.0,14784.0,29.82,4260,-100,-160
2006-08-16,31850.0,31400.0,9100.0,29.82,200,2250,50
2006-08-17,31500.0,32500.0,19270.0,30.86,-4720,2690,5780
2006-08-18,33000.0,32950.0,3470.0,31.29,-1080,1040,40
2006-08-21,33000.0,33000.0,3580.0,31.34,150,-110,-40
2006-08-22,33000.0,33750.0,2500.0,32.05,-830,640,190
2006-08-23,33750.0,33600.0,2850.0,31.91,90,500,-790
2006-08-24,33800.0,33550.0,2760.0,31.86,470,490,-960
2006-08-25,33200.0,33700.0,1720.0,32.0,-450,0,-50
2006-08-28,33200.0,33800.0,1220.0,32.1,-480,500,-20
2006-08-29,34000.0,33800.0,3790.0,32.1,-590,500,90
2006-08-30,33800.0,36450.0,11340.0,34.61,-4230,3840,390
2006-08-31,37000.0,37100.0,4370.0,35.23,1280,0,-1280
2006-09-01,36100.0,36200.0,2980.0,34.38,-510,500,10
2006-09-04,36500.0,35000.0,4070.0,33.24,600,-750,150
2006-09-05,34600.0,35000.0,3720.0,33.24,-100,0,100
2006-09-06,35400.0,35000.0,2540.0,33.24,-330,500,-30
2006-09-07,34700.0,33400.0,5051.0,31.72,-81,491,-410
2006-09-08,33400.0,34000.0,1170.0,32.29,-610,0,110
2006-09-11,34200.0,33000.0,706.0,31.34,26,-16,-10
2006-09-12,33200.0,33100.0,2180.0,31.43,960,-1000,40
2006-09-13,33100.0,32800.0,3991.0,31.15,980,-1050,70
2006-09-14,32800.0,33000.0,2010.0,31.34,100,-1000,900
2006-09-15,32500.0,32850.0,590.0,31.19,130,-150,20
2006-09-18,33000.0,32950.0,15030.0,31.29,2420,10360,-370
2006-09-19,33100.0,32800.0,3093.0,31.15,2420,-2280,-140
2006-09-20,32800.0,32900.0,1950.0,31.24,270,480,-290
2006-09-21,33150.0,32900.0,2030.0,31.24,400,-780,-120
2006-09-22,32500.0,32850.0,4550.0,31.19,-2150,0,1650
2006-09-25,33800.0,33300.0,2960.0,31.62,-1770,0,1770
2006-09-26,33300.0,32800.0,6590.0,31.15,-1850,2000,-140
2006-09-27,32800.0,32800.0,2244.0,31.15,750,0,-750
2006-09-28,32600.0,32800.0,2982.0,31.15,-2340,0,2340
2006-09-29,33300.0,33000.0,160.0,31.34,-10,0,10
2006-10-02,33000.0,32950.0,2120.0,31.29,330,-1000,670
2006-10-04,32800.0,32500.0,2770.0,30.86,110,0,-110
2006-10-09,32500.0,29700.0,3416.0,28.2,-530,0,530
2006-10-10,29700.0,30300.0,2870.0,28.77,610,0,-610
2006-10-11,30000.0,29800.0,2324.0,28.3,610,0,-610
2006-10-12,29900.0,29900.0,1180.0,28.39,450,0,-450
2006-10-13,30000.0,30450.0,1610.0,28.92,780,-10,-770
2006-10-16,30050.0,30100.0,12010.0,28.58,1290,0,-1290
2006-10-17,30100.0,30000.0,32020.0,28.49,30000,0,-30000
2006-10-18,30000.0,29500.0,15700.0,28.01,14810,0,-14810
2006-10-19,29500.0,29400.0,25420.0,27.92,8010,-10,-8000
2006-10-20,29350.0,28950.0,42575.0,27.49,38537,3,-38540
2006-10-23,28900.0,28900.0,39570.0,27.44,4950,-10,-4940
2006-10-24,28900.0,29000.0,163111.0,27.54,82491,-8100,-74391
2006-10-25,29150.0,29800.0,37034.0,28.3,13890,0,-13890
2006-10-26,30000.0,30050.0,23260.0,28.54,-3060,-3000,6090
2006-10-27,30000.0,29950.0,22900.0,28.44,740,-2030,1610
2006-10-30,29950.0,29950.0,45300.0,28.44,7900,-27530,19630
2006-10-31,30050.0,30900.0,15900.0,29.34,2050,-1800,-1500
2006-11-01,31100.0,31000.0,30102.0,29.44,17179,-4889,-12290
2006-11-02,31100.0,31150.0,140240.0,29.58,12634,-115054,102420
2006-11-03,32000.0,33400.0,47179.0,31.72,2542,0,-6442
2006-11-06,33700.0,33000.0,20340.0,31.34,8020,0,-9020
2006-11-07,33000.0,32600.0,24430.0,30.96,-490,4000,-6510
2006-11-08,32800.0,31500.0,20749.0,29.91,8580,0,-9380
2006-11-09,31600.0,32850.0,26768.0,31.19,4042,0,-4842
2006-11-10,32850.0,33500.0,9120.0,31.81,-2120,390,0
2006-11-13,33800.0,33200.0,11090.0,31.53,-1670,170,-3500
2006-11-14,33200.0,33450.0,21980.0,31.76,-1130,13530,-12400
2006-11-15,33500.0,34250.0,17301.0,32.53,-10930,12490,0
2006-11-16,34250.0,34250.0,5950.0,32.53,-900,1630,-730
2006-11-17,34250.0,35350.0,9710.0,33.57,-1410,1870,-460
2006-11-20,35600.0,35000.0,10711.0,33.24,-3530,2000,1530
2006-11-21,34900.0,35600.0,6410.0,33.8,-4620,4000,620
2006-11-22,35600.0,34700.0,7640.0,32.95,-720,-10,530
2006-11-23,35400.0,35350.0,7020.0,33.57,-2880,1670,1210
2006-11-24,35350.0,38500.0,16980.0,36.56,-5200,1990,210
2006-11-27,38600.0,38750.0,10250.0,36.8,-2310,0,-690
2006-11-28,38500.0,38100.0,9180.0,36.18,-5870,0,100
2006-11-29,38100.0,38250.0,10764.0,36.32,125,795,-920
2006-11-30,40000.0,39600.0,14106.0,37.6,-7730,1500,5230
2006-12-01,39600.0,39200.0,21311.0,37.22,-7400,3990,910
2006-12-04,39200.0,39850.0,9303.0,37.84,-1424,334,90
2006-12-05,39800.0,43000.0,16000.0,40.83,-5950,6000,-50
2006-12-06,43000.0,42800.0,12563.0,40.64,-5337,1257,1580
2006-12-07,42000.0,42600.0,2140.0,40.45,-720,740,-20
2006-12-08,41750.0,42150.0,3243.0,40.03,-800,900,-100
2006-12-11,42000.0,41800.0,1959.0,39.69,-790,-10,800
2006-12-12,41900.0,40400.0,4990.0,38.36,-2790,70,2720
2006-12-13,40000.0,40600.0,2440.0,38.55,-1040,0,40
2006-12-14,40400.0,41400.0,1710.0,39.31,-150,0,150
2006-12-15,42600.0,40950.0,3740.0,38.89,-350,1080,-1730
2006-12-18,40950.0,42300.0,6180.0,40.17,-1480,910,570
2006-12-19,42000.0,41500.0,6844.0,39.41,-3880,120,4470
2006-12-20,41850.0,41700.0,5950.0,39.6,-4389,-761,5150
2006-12-21,42500.0,41400.0,2990.0,39.31,-1910,100,1310
2006-12-22,41600.0,42100.0,10440.0,39.98,-5030,3430,3890
2006-12-26,42600.0,42500.0,7105.0,40.36,-1690,160,4030
2006-12-27,41650.0,42550.0,3890.0,41.23,-1540,-270,1810
2006-12-28,42100.0,42000.0,1463.0,40.7,-793,13,780
2007-01-02,42800.0,42400.0,1500.0,55.25,-1390,340,1050
2007-01-03,42400.0,42100.0,5810.0,54.86,-4830,800,4030
2007-01-04,41200.0,42050.0,6180.0,54.79,-5010,30,4980
2007-01-05,42000.0,41950.0,5350.0,54.66,-4150,1580,2570
2007-01-08,42200.0,42100.0,3320.0,54.86,-2580,970,1610
2007-01-09,42000.0,42100.0,1970.0,54.86,-1610,490,1120
2007-01-10,42000.0,41800.0,9193.0,54.46,-8630,480,8150
2007-01-11,42000.0,42300.0,1040.0,55.12,-200,200,0
2007-01-12,42150.0,41800.0,7950.0,54.46,-5190,730,4460
2007-01-15,41750.0,42200.0,4200.0,54.99,-3020,1300,1720
2007-01-16,42000.0,42200.0,10570.0,54.99,-3740,2990,750
2007-01-17,42000.0,41200.0,8940.0,53.68,-880,-750,3880
2007-01-18,40500.0,40000.0,6790.0,52.12,-1460,650,1160
2007-01-19,39600.0,40200.0,11740.0,52.38,-1250,-5400,7250
2007-01-22,39600.0,39750.0,13420.0,51.79,-10740,-1000,12700
2007-01-23,39000.0,39750.0,250.0,51.79,0,0,0
2007-01-24,39750.0,40000.0,1010.0,52.12,-570,570,0
2007-01-25,40000.0,40100.0,800.0,52.25,-420,310,30
2007-01-26,40000.0,39950.0,140.0,52.05,30,-10,-20
2007-01-29,39150.0,39750.0,750.0,51.79,-390,600,-210
2007-01-30,39000.0,39700.0,4260.0,51.73,-1050,2920,-1870
2007-01-31,39700.0,39000.0,1458.0,50.81,-792,792,0
2007-02-01,39000.0,39400.0,530.0,51.34,-180,0,180
2007-02-02,39250.0,39400.0,1712.0,51.34,-1372,20,1352
2007-02-05,39050.0,39700.0,711.0,51.73,-510,150,360
2007-02-06,39700.0,39500.0,8200.0,51.47,-7293,2323,4970
2007-02-07,39550.0,39800.0,1270.0,51.86,-860,210,650
2007-02-08,39800.0,39800.0,7380.0,51.86,-150,180,-30
2007-02-09,39700.0,39600.0,950.0,51.6,-280,630,-350
2007-02-12,39000.0,39400.0,370.0,51.34,20,120,-140
2007-02-13,39400.0,38700.0,1960.0,50.42,790,160,-950
2007-02-14,38800.0,37850.0,4410.0,49.32,470,160,-150
2007-02-15,37750.0,37600.0,4450.0,48.99,40,2150,-930
2007-02-16,37600.0,37000.0,5230.0,48.21,-2350,3150,-800
2007-02-20,37400.0,36800.0,1180.0,47.95,0,-20,20
2007-02-21,36700.0,37100.0,1680.0,48.34,940,-20,80
2007-02-22,36650.0,37200.0,1780.0,48.47,-150,480,-150
2007-02-23,37200.0,36650.0,5031.0,47.75,-789,1139,50
2007-02-26,36800.0,37600.0,6870.0,48.99,-1790,3990,-2300
2007-02-27,37500.0,36550.0,718.0,47.62,87,-27,-60
2007-02-28,36500.0,36150.0,2171.0,47.1,-620,600,-20
2007-03-02,35950.0,36050.0,533.0,46.97,10,0,-10
2007-03-05,35550.0,34900.0,3290.0,45.47,-1280,0,380
2007-03-06,35000.0,34500.0,830.0,44.95,-68,-92,100
2007-03-07,34600.0,35000.0,1210.0,45.6,-280,0,280
2007-03-08,35500.0,35450.0,660.0,46.19,-90,-10,100
2007-03-09,35450.0,36450.0,1860.0,47.49,-350,200,150
2007-03-12,36100.0,36000.0,850.0,46.91,-400,290,110
2007-03-13,36800.0,36200.0,370.0,47.17,0,0,0
2007-03-14,35800.0,36000.0,4500.0,46.91,410,0,-410
2007-03-15,36200.0,36500.0,3830.0,47.56,-3150,-40,3190
2007-03-16,36500.0,37100.0,18430.0,48.34,-2390,0,2390
2007-03-19,37100.0,37900.0,6200.0,49.38,-1090,0,1090
2007-03-20,37800.0,37600.0,3440.0,48.99,-1420,-1200,2620
2007-03-21,37700.0,38100.0,2526.0,49.64,-1776,-10,1786
2007-03-22,39000.0,38000.0,2418.0,49.51,-1585,-25,1610
2007-03-23,38050.0,38000.0,2900.0,49.51,-2380,-10,2390
2007-03-26,38000.0,38100.0,890.0,49.64,-770,110,660
2007-03-27,38100.0,38100.0,750.0,49.64,-350,0,350
2007-03-28,38000.0,38000.0,27960.0,49.51,-17580,-30,17610
2007-03-29,38000.0,38300.0,2260.0,49.9,-1641,401,1240
2007-03-30,38200.0,39000.0,13210.0,50.81,-1330,-6010,7450
2007-04-02,39050.0,39000.0,5950.0,50.81,1790,-20,-1770
2007-04-03,38000.0,38350.0,1920.0,49.97,-1020,1000,20
2007-04-04,38200.0,38200.0,2350.0,49.77,900,-900,0
2007-04-05,38500.0,38300.0,1130.0,49.9,80,-80,0
2007-04-06,38300.0,38100.0,1910.0,49.64,-20,-170,190
2007-04-09,37600.0,38000.0,3057.0,49.51,-803,213,520
2007-04-10,37400.0,38000.0,1540.0,49.51,-690,-20,0
2007-04-11,38000.0,38300.0,2590.0,49.9,560,-460,-100
2007-04-12,37900.0,37600.0,594.0,48.99,274,-384,110
2007-04-13,37200.0,38050.0,1871.0,49.58,-60,-900,440
2007-04-16,38000.0,38500.0,3079.0,50.16,-1165,-755,980
2007-04-17,38500.0,39100.0,31011.0,50.95,-6579,-20780,27050
2007-04-18,39100.0,40400.0,9110.0,52.64,-4590,-30,4970
2007-04-19,40250.0,40450.0,7990.0,52.7,-2110,-156,1966
2007-04-20,40300.0,41000.0,6530.0,53.42,-30,-4720,3950
2007-04-23,41000.0,41500.0,5640.0,54.07,810,-2030,1220
2007-04-24,41100.0,41500.0,4820.0,54.07,-2130,-1840,3320
2007-04-25,41300.0,41300.0,4133.0,53.81,-1100,-1210,2260
2007-04-26,41500.0,42000.0,11700.0,54.72,-5450,-2020,9110
2007-04-27,41600.0,41500.0,450.0,54.07,20,-20,0
2007-04-30,42000.0,41200.0,1320.0,53.68,0,0,0
2007-05-02,40000.0,39550.0,3180.0,51.53,2842,-652,-2190
2007-05-03,39600.0,41000.0,11760.0,53.42,910,-260,150
2007-05-04,40000.0,41000.0,4290.0,53.42,-4130,-10,4120
2007-05-07,41000.0,41250.0,3739.0,53.75,-2920,-120,3040
2007-05-08,41250.0,41200.0,3060.0,53.68,-1550,-190,1740
2007-05-09,41000.0,40250.0,351.0,52.44,141,-181,40
2007-05-10,40000.0,39200.0,4143.0,51.08,240,-4,-236
2007-05-11,39200.0,39450.0,2890.0,51.4,101,0,-101
2007-05-14,38550.0,39000.0,1382.0,50.81,200,-230,30
2007-05-15,39000.0,40000.0,3606.0,52.12,1605,-110,-1495
2007-05-16,40000.0,39950.0,480.0,52.05,130,-140,10
2007-05-17,39100.0,40400.0,1530.0,52.64,-10,-120,130
2007-05-18,40500.0,41000.0,1260.0,53.42,-250,0,250
2007-05-21,41000.0,40900.0,750.0,53.29,240,-10,-230
2007-05-22,40900.0,39500.0,12342.0,51.47,-6890,-110,7000
2007-05-23,39800.0,41000.0,8680.0,53.42,740,1090,-1830
2007-05-25,40950.0,41400.0,10510.0,53.94,2160,0,-2160
2007-05-28,42400.0,42400.0,2260.0,55.25,-870,910,70
2007-05-29,42450.0,43000.0,14990.0,56.02,-2420,0,2400
2007-05-30,43000.0,43400.0,22340.0,56.55,-20780,0,20780
2007-05-31,43400.0,43800.0,5182.0,57.07,-932,302,630
2007-06-01,44000.0,48200.0,58120.0,62.8,-11560,-20,20300
2007-06-04,48200.0,49200.0,3100.0,64.11,-370,-30,0
2007-06-05,49000.0,49000.0,17520.0,63.84,-15380,0,15380
2007-06-07,48450.0,53300.0,6140.0,69.45,-4380,3970,310
2007-06-08,50400.0,50700.0,7291.0,66.06,2044,-18,-2526
2007-06-11,50700.0,50600.0,1451.0,65.93,-812,-38,850
2007-06-12,50600.0,50000.0,655.0,65.15,61,0,-41
2007-06-13,50000.0,50000.0,3691.0,65.15,-358,3000,-2642
2007-06-14,50000.0,49950.0,1199.0,65.08,-410,0,410
2007-06-15,50000.0,49950.0,306.0,65.08,50,0,-50
2007-06-18,52400.0,50000.0,6660.0,65.15,2230,2840,-5070
2007-06-19,49500.0,48500.0,19719.0,63.19,6833,-2880,-3953
2007-06-20,49600.0,47950.0,3071.0,62.48,350,0,-350
2007-06-21,48800.0,49900.0,2200.0,65.02,-620,0,470
2007-06-22,48600.0,49700.0,681.0,64.76,-104,-26,130
2007-06-25,49500.0,49700.0,1460.0,64.76,-290,300,10
2007-06-26,49900.0,49000.0,1504.0,63.84,810,-10,-780
2007-06-27,48500.0,49000.0,1860.0,63.84,-180,990,-810
2007-06-28,49500.0,49000.0,650.0,63.84,10,0,-10
2007-06-29,48500.0,48600.0,906.0,63.32,170,-10,-160
2007-07-02,48600.0,48500.0,820.0,63.19,90,0,-90
2007-07-03,48050.0,48450.0,1110.0,63.13,-10,0,10
2007-07-04,49000.0,48850.0,380.0,63.65,-10,0,10
2007-07-05,49000.0,48800.0,1850.0,63.58,1370,0,-1370
2007-07-06,49000.0,48450.0,1790.0,63.13,1300,-20,-1280
2007-07-09,48900.0,48900.0,4020.0,63.71,10,-10,0
2007-07-10,48700.0,49000.0,1481.0,63.84,650,0,-650
2007-07-11,48300.0,48950.0,1160.0,63.78,0,0,0
2007-07-12,48900.0,48650.0,1790.0,63.39,730,0,-730
2007-07-13,49200.0,48900.0,2050.0,63.71,610,0,-610
2007-07-16,48900.0,48000.0,1780.0,62.54,-75,-5,80
2007-07-18,48900.0,47800.0,3320.0,62.28,-530,0,530
2007-07-19,48200.0,47800.0,1260.0,62.28,-140,-10,150
2007-07-20,47800.0,48800.0,8999.0,63.58,2250,3000,-5250
2007-07-23,48800.0,50000.0,1781.0,65.15,-460,0,460
2007-07-24,49950.0,50600.0,2862.0,65.93,-939,-14,953
2007-07-25,50600.0,50800.0,985.0,66.19,-164,61,103
2007-07-26,51300.0,51700.0,3544.0,67.36,-1163,74,1089
2007-07-27,50700.0,52000.0,4340.0,67.75,935,65,0
2007-07-30,51000.0,51000.0,4764.0,66.45,948,23,-971
2007-07-31,51800.0,51000.0,4690.0,66.45,785,1330,-2115
2007-08-01,50200.0,50800.0,1052.0,66.19,514,23,-537
2007-08-02,51000.0,49250.0,1130.0,64.17,895,32,-927
2007-08-03,49250.0,48950.0,350.0,63.78,190,40,-230
2007-08-06,48950.0,49000.0,600.0,63.84,210,20,-230
2007-08-07,49000.0,49000.0,2112.0,63.84,727,1003,-1730
2007-08-08,49700.0,48000.0,3390.0,62.54,1640,-20,-1620
2007-08-09,48000.0,47400.0,1612.0,61.76,842,28,-870
2007-08-10,47400.0,46800.0,868.0,60.98,140,30,-170
2007-08-13,46800.0,45900.0,930.0,59.8,130,40,-170
2007-08-14,46200.0,45500.0,270.0,59.28,0,0,0
2007-08-16,42650.0,41000.0,6350.0,53.42,1880,0,-1880
2007-08-17,42400.0,40000.0,1821.0,52.12,286,10,-296
2007-08-20,40000.0,42000.0,5585.0,54.72,-376,976,-600
2007-08-21,42000.0,41600.0,1220.0,54.2,370,620,-990
2007-08-22,41200.0,42000.0,1930.0,54.72,1290,0,-1290
2007-08-23,42000.0,41950.0,3030.0,54.66,830,260,-1090
2007-08-24,41950.0,41800.0,1002.0,54.46,250,-10,-240
2007-08-27,41800.0,41900.0,5640.0,54.59,240,2050,-2290
2007-08-28,41050.0,41900.0,880.0,54.59,320,0,-320
2007-08-29,40550.0,41650.0,4000.0,54.27,-870,1510,-640
2007-08-30,42000.0,41700.0,2380.0,54.33,1230,-700,-530
2007-08-31,41700.0,41500.0,990.0,54.07,110,-110,0
2007-09-03,41200.0,41800.0,2145.0,54.46,1490,-1020,-470
2007-09-04,41750.0,41500.0,1430.0,54.07,370,0,-370
2007-09-05,42000.0,41700.0,1240.0,54.33,590,-70,-520
2007-09-06,40900.0,41600.0,980.0,54.2,310,-70,-240
2007-09-07,41600.0,41500.0,2420.0,54.07,1200,-70,-1130
2007-09-10,40050.0,41150.0,1380.0,53.62,-440,-60,500
2007-09-11,41250.0,41150.0,970.0,53.62,-170,-70,240
2007-09-12,40700.0,41200.0,440.0,53.68,-90,-40,130
2007-09-13,41700.0,41600.0,550.0,54.2,-420,0,420
2007-09-14,41600.0,41400.0,16282.0,53.94,-14902,2,14900
2007-09-17,41400.0,41500.0,3520.0,54.07,1320,200,-1520
2007-09-18,41600.0,41400.0,2860.0,53.94,1590,260,-1850
2007-09-19,41500.0,41600.0,4660.0,54.2,1210,200,-1410
2007-09-20,42000.0,41550.0,500.0,54.14,-40,0,40
2007-09-21,41500.0,41400.0,1260.0,53.94,-240,190,50
2007-09-27,41950.0,41500.0,1260.0,54.07,400,-20,-380
2007-09-28,41100.0,41300.0,6340.0,53.81,1940,0,-1940
2007-10-01,41500.0,41400.0,2470.0,53.94,860,30,-890
2007-10-02,41450.0,41500.0,4230.0,54.07,2650,-10,-2740
2007-10-04,41500.0,41800.0,2000.0,54.46,1180,0,-1180
2007-10-05,41450.0,43300.0,2500.0,56.42,80,0,-80
2007-10-08,43500.0,43500.0,9311.0,56.68,621,-11,-610
2007-10-09,43800.0,46800.0,69899.0,60.98,160,-1000,840
2007-10-10,50900.0,50300.0,6605.0,65.54,-2740,0,2740
2007-10-11,49900.0,49900.0,6422.0,65.02,-3443,-27,3470
2007-10-12,51000.0,49950.0,1960.0,65.08,160,0,-160
2007-10-15,49950.0,49900.0,1113.0,65.02,-60,-10,70
2007-10-16,48300.0,48500.0,33330.0,63.19,-1960,0,1960
2007-10-17,51800.0,49800.0,7510.0,64.89,250,-2540,2290
2007-10-18,49800.0,49900.0,4820.0,65.02,-1390,1430,-40
2007-10-19,49200.0,50000.0,610.0,65.15,-50,0,50
2007-10-22,48000.0,48000.0,1910.0,62.54,-160,261,-101
2007-10-23,49000.0,49000.0,860.0,63.84,100,-10,-90
2007-10-24,49000.0,48400.0,2080.0,63.06,510,0,-410
2007-10-25,48400.0,48150.0,1040.0,62.74,-230,0,230
2007-10-26,41100.0,48150.0,4900.0,62.74,-2630,3000,-370
2007-10-29,48150.0,48050.0,203.0,62.61,-10,-10,20
2007-10-30,48400.0,48050.0,910.0,62.61,-520,0,520
2007-10-31,48000.0,48000.0,440.0,62.54,-90,0,90
2007-11-01,48000.0,47950.0,520.0,62.48,-20,0,20
2007-11-02,47950.0,47750.0,890.0,62.22,-60,0,60
2007-11-05,47750.0,46550.0,2130.0,60.65,230,-1170,940
2007-11-06,46050.0,45400.0,4042.0,59.15,2570,-840,-1730
2007-11-07,45400.0,44250.0,3680.0,57.65,1990,-900,-590
2007-11-08,45600.0,45100.0,17021.0,58.76,-15441,11,15430
2007-11-09,43350.0,47500.0,476.0,61.89,-290,0,290
2007-11-12,45700.0,46750.0,1940.0,60.91,1370,-1400,30
2007-11-13,44900.0,47000.0,5900.0,61.24,0,0,0
2007-11-14,45600.0,46950.0,310.0,61.17,30,0,-30
2007-11-15,46700.0,46850.0,90.0,61.04,0,0,0
2007-11-16,47000.0,46400.0,16900.0,60.46,750,0,-13080
2007-11-19,46400.0,46200.0,2030.0,60.2,-190,-10,200
2007-11-20,46500.0,46200.0,1320.0,60.2,-300,-700,0
2007-11-21,47900.0,48500.0,2090.0,63.19,-1640,0,140
2007-11-22,46200.0,48500.0,1600.0,63.19,-920,0,-80
2007-11-23,48500.0,48400.0,660.0,63.06,118,0,-118
2007-11-26,48400.0,48900.0,2600.0,63.71,-2200,0,-300
2007-11-27,47350.0,48900.0,1160.0,63.71,-780,0,-220
2007-11-28,49200.0,49000.0,700.0,63.84,-400,0,-100
2007-11-29,49300.0,49100.0,2270.0,63.97,-1000,-800,-200
2007-11-30,49700.0,45900.0,4954.0,59.8,3370,-2600,-1270
2007-12-03,45900.0,45400.0,1354.0,59.15,-480,-20,0
2007-12-04,45350.0,45300.0,670.0,59.02,-250,0,250
2007-12-05,45350.0,46000.0,18124.0,59.93,-230,0,180
2007-12-06,47600.0,47200.0,542.0,61.5,-150,0,150
2007-12-07,42100.0,48000.0,1340.0,62.54,-610,0,610
2007-12-10,48400.0,48200.0,30.0,62.8,0,0,0
2007-12-11,46000.0,48100.0,921.0,62.67,-650,-20,370
2007-12-12,48100.0,45500.0,1090.0,59.28,910,-1010,100
2007-12-13,45500.0,47100.0,1000.0,61.37,-490,0,490
2007-12-14,46950.0,47750.0,772.0,62.22,-650,630,40
2007-12-17,45850.0,47050.0,410.0,61.3,-30,0,30
2007-12-18,46100.0,46950.0,110.0,61.17,-20,0,20
2007-12-20,47800.0,47800.0,10.0,62.28,0,0,0
2007-12-21,48000.0,47700.0,816.0,62.15,0,0,0
2007-12-24,47500.0,47600.0,1980.0,62.02,-90,0,90
2007-12-26,47900.0,47900.0,330.0,62.41,-30,0,30
2007-12-27,47000.0,47900.0,400.0,63.67,-100,0,100
2007-12-28,47300.0,47450.0,450.0,63.08,-80,0,80
2008-01-02,47500.0,46450.0,460.0,16.47,130,-130,0
2008-01-03,45100.0,45000.0,3750.0,15.96,1160,0,-1160
2008-01-04,45000.0,44800.0,780.0,15.89,410,-420,10
2008-01-07,43100.0,44950.0,650.0,15.94,60,0,-60
2008-01-08,44950.0,44600.0,2623.0,15.81,-1283,3,1280
2008-01-09,45000.0,44950.0,3250.0,15.94,-1270,-930,2200
2008-01-10,45000.0,44850.0,19390.0,15.9,2240,15330,-17570
2008-01-11,44950.0,44950.0,9050.0,15.94,870,7400,-8270
2008-01-14,44950.0,44900.0,930.0,15.92,-350,360,-10
2008-01-15,45000.0,44900.0,3550.0,15.92,1270,0,-1270
2008-01-16,44900.0,44900.0,8176.0,15.92,-66,6,60
2008-01-17,44900.0,44400.0,120.0,15.74,40,-10,-30
2008-01-18,44800.0,44200.0,2900.0,15.67,450,570,-1020
2008-01-21,44200.0,43400.0,361.0,15.39,0,50,-50
2008-01-22,42000.0,43000.0,1000.0,15.25,-50,0,50
2008-01-23,43000.0,42350.0,1420.0,15.02,950,-650,-300
2008-01-24,42350.0,42500.0,2810.0,15.07,-400,1000,0
2008-01-25,42500.0,43000.0,3280.0,15.25,-240,2000,-1760
2008-01-28,43500.0,42900.0,550.0,15.21,170,0,-170
2008-01-29,45500.0,44850.0,510.0,15.9,-190,-40,230
2008-01-30,45250.0,44850.0,14940.0,15.9,-3030,500,3530
2008-01-31,46200.0,45800.0,2620.0,16.24,-600,2520,80
2008-02-01,45800.0,45950.0,1480.0,16.29,-30,-150,180
2008-02-04,45900.0,45950.0,2580.0,16.29,-1130,1400,-270
2008-02-05,46500.0,46900.0,870.0,16.63,-110,0,110
2008-02-11,46300.0,47500.0,2170.0,16.84,380,-10,230
2008-02-12,47200.0,47500.0,1321.0,16.84,-760,910,-110
2008-02-13,47200.0,47350.0,580.0,16.79,-60,0,60
2008-02-14,47200.0,48400.0,49180.0,17.16,-360,1500,-690
2008-02-15,47200.0,47900.0,350.0,16.98,80,0,-130
2008-02-18,48000.0,47850.0,2140.0,16.97,-160,1000,-840
2008-02-19,48300.0,47850.0,1440.0,16.97,-600,1000,-400
2008-02-20,47200.0,47700.0,500.0,16.91,10,-110,100
2008-02-21,47200.0,47550.0,1320.0,16.86,-280,770,-490
2008-02-22,47200.0,47500.0,72.0,16.84,36,-6,-30
2008-02-25,48400.0,47750.0,2000.0,16.93,600,0,-600
2008-02-26,47200.0,47900.0,2420.0,16.98,-1150,1000,150
2008-02-27,47200.0,48200.0,2310.0,17.09,-1490,1990,-500
