Symbol,광동제약_시가(원),광동제약_종가(원),광동제약_거래량(주),광동제약_PER(IFRS-연결),광동제약_순매수수량(개인)(주),광동제약_순매수수량(기관계)(주),광동제약_순매수수량(외국인계)(주)
2006-05-11,3635.0,3625.0,859206.0,9.17,2860,3540,-7200
2006-05-12,3590.0,3600.0,489200.0,9.11,32110,-32010,-100
2006-05-15,3550.0,3510.0,453460.0,8.88,2550,-1690,-300
2006-05-16,3515.0,3395.0,606437.0,8.59,2560,-2060,-500
2006-05-17,3405.0,3410.0,483263.0,8.63,-63,-3767,3780
2006-05-18,3340.0,3245.0,793440.0,8.21,24920,-27940,3840
2006-05-19,3185.0,3325.0,549875.0,8.41,1720,-2220,400
2006-05-22,3335.0,3250.0,473410.0,8.22,-3820,-1640,5460
2006-05-23,3220.0,3270.0,279584.0,8.27,-28860,21120,7790
2006-05-24,3250.0,3300.0,356358.0,8.35,-4220,4330,-1130
2006-05-25,3330.0,3190.0,349611.0,8.07,-13090,12090,1000
2006-05-26,3210.0,3280.0,714907.0,8.3,9880,-9880,0
2006-05-29,3310.0,3335.0,486662.0,8.44,-33560,-28920,63500
2006-05-30,3345.0,3290.0,375533.0,8.32,13900,-13900,0
2006-06-01,3270.0,3255.0,250614.0,8.24,-39310,-10690,0
2006-06-02,3300.0,3240.0,265921.0,8.2,-47750,17750,0
2006-06-05,3220.0,3205.0,307391.0,8.11,-74530,70580,-11050
2006-06-07,3050.0,3085.0,335751.0,7.8,-138760,118760,0
2006-06-08,3040.0,2980.0,462565.0,7.54,6878,-24308,-17570
2006-06-09,3030.0,3030.0,423385.0,7.67,-16840,-4530,-8630
2006-06-12,3010.0,3030.0,232253.0,7.67,-49540,1130,23410
2006-06-13,2980.0,2960.0,294045.0,7.49,-7550,-220,-18230
2006-06-14,2910.0,2990.0,366253.0,7.56,-29510,8620,-32110
2006-06-15,3015.0,2955.0,380687.0,7.48,44700,-12750,-51950
2006-06-16,3010.0,3020.0,449354.0,7.64,-50870,8520,17350
2006-06-19,3010.0,2985.0,226250.0,7.55,960,-8370,-12590
2006-06-20,2950.0,2865.0,412616.0,7.25,29200,-7160,-48040
2006-06-21,2865.0,2820.0,377730.0,7.13,-13650,-2720,10000
2006-06-22,2845.0,2840.0,293780.0,7.19,-17210,12520,4690
2006-06-23,2800.0,2805.0,322970.0,7.1,8450,-3470,-4980
2006-06-26,2775.0,2790.0,164862.0,7.06,-13748,3448,700
2006-06-27,2820.0,2800.0,220101.0,7.08,-1500,-7830,-550
2006-06-28,2750.0,2740.0,246460.0,6.93,-10710,-8560,-730
2006-06-29,2750.0,2865.0,298826.0,7.25,-43870,17570,26300
2006-06-30,2940.0,2910.0,287685.0,7.36,-13970,500,-130
2006-07-03,2930.0,2950.0,258539.0,7.46,-6250,3270,2980
2006-07-04,2975.0,2945.0,168130.0,7.45,-17510,2380,130
2006-07-05,2815.0,2865.0,249800.0,7.25,-27250,1770,480
2006-07-06,2840.0,2815.0,220296.0,7.12,-8910,-30400,9910
2006-07-07,2840.0,2880.0,236560.0,7.29,-30590,-3450,4640
2006-07-10,2890.0,2895.0,254368.0,7.32,-15540,10650,690
2006-07-11,2920.0,2885.0,161210.0,7.3,34330,-2580,-31750
2006-07-12,2900.0,2900.0,247190.0,7.34,-1438,4468,-4230
2006-07-13,2890.0,2870.0,226583.0,7.26,7450,-8690,1640
2006-07-14,2830.0,2775.0,309851.0,7.02,47630,-15680,-31950
2006-07-18,2730.0,2705.0,270369.0,6.84,4840,-1930,-2910
2006-07-19,2710.0,2705.0,218130.0,6.84,530,-530,0
2006-07-20,2750.0,2750.0,200529.0,6.96,-20159,7759,6400
2006-07-21,2730.0,2770.0,150100.0,7.01,-23430,24420,-470
2006-07-24,2770.0,2770.0,173480.0,7.01,-32090,36640,-4550
2006-07-25,2800.0,2785.0,165095.0,7.05,-10910,10830,80
2006-07-26,2780.0,2800.0,186405.0,7.08,-27970,27920,70
2006-07-27,2800.0,2790.0,211869.0,7.06,-26030,18290,1240
2006-07-28,2770.0,2815.0,251322.0,7.12,-4522,4322,200
2006-07-31,2830.0,2850.0,121637.0,7.21,4930,-5020,90
2006-08-01,2850.0,2805.0,180430.0,7.1,-9690,10140,-450
2006-08-02,2805.0,2800.0,131169.0,7.08,-6860,5920,940
2006-08-03,2810.0,2775.0,148101.0,7.02,7526,-7426,-100
2006-08-04,2795.0,2770.0,300904.0,7.01,55170,12720,-70890
2006-08-07,2790.0,2730.0,344937.0,6.91,97410,-16480,-82930
2006-08-08,2715.0,2750.0,217373.0,6.96,-41310,24810,0
2006-08-09,2750.0,2745.0,199177.0,6.94,-16660,550,1610
2006-08-10,2775.0,2815.0,445209.0,7.12,1520,-6880,1260
2006-08-11,2825.0,2785.0,231430.0,7.05,-3120,-2310,430
2006-08-14,2815.0,2820.0,357026.0,7.13,-24930,18420,2310
2006-08-16,2860.0,2810.0,354202.0,7.11,131570,18050,-152820
2006-08-17,2815.0,2795.0,194784.0,7.07,-4020,2510,1510
2006-08-18,2795.0,2830.0,288650.0,7.16,-15950,3280,9670
2006-08-21,2855.0,2815.0,301174.0,7.12,62030,-6630,-50000
2006-08-22,2805.0,2820.0,305663.0,7.13,17330,13810,-34140
2006-08-23,2810.0,2925.0,1001418.0,7.4,109970,55970,-149340
2006-08-24,2940.0,2895.0,861230.0,7.32,165180,-69410,-160770
2006-08-25,2900.0,2915.0,450950.0,7.37,-85870,114700,-34510
2006-08-28,2915.0,2890.0,387940.0,7.31,95870,-740,-94040
2006-08-29,2920.0,2860.0,440350.0,7.24,127760,10110,-97870
2006-08-30,2880.0,2995.0,1425531.0,7.58,313050,1770,-265120
2006-08-31,3030.0,3010.0,1495549.0,7.62,226766,20504,-254520
2006-09-01,3000.0,2945.0,905223.0,7.45,232280,-1870,-230870
2006-09-04,2965.0,2935.0,673801.0,7.43,64990,-63000,-330
2006-09-05,2950.0,2925.0,557286.0,7.4,39320,-38910,0
2006-09-06,2945.0,2915.0,441947.0,7.37,4770,-9450,5330
2006-09-07,2920.0,2910.0,612211.0,7.36,14830,8680,-23510
2006-09-08,2900.0,2930.0,501651.0,7.41,-22050,7700,13750
2006-09-11,2940.0,2910.0,441960.0,7.36,6630,-4850,-2230
2006-09-12,2910.0,2890.0,463548.0,7.31,12150,-3470,-8680
2006-09-13,2900.0,2870.0,341370.0,7.26,1595,-1625,30
2006-09-14,2870.0,2870.0,381872.0,7.26,32680,-9940,-13920
2006-09-15,2860.0,2880.0,391342.0,7.29,4710,-6160,1450
2006-09-18,2890.0,2915.0,577608.0,7.37,-39070,7400,26120
2006-09-19,2935.0,2970.0,1701316.0,7.51,-80700,92240,-11540
2006-09-20,3000.0,2975.0,660074.0,7.53,-53470,7560,45430
2006-09-21,3005.0,2930.0,725388.0,7.41,13660,84360,-98800
2006-09-22,2900.0,2870.0,630902.0,7.26,-3338,14868,-7840
2006-09-25,2870.0,2880.0,403802.0,7.29,-24602,30972,-6180
2006-09-26,2900.0,2820.0,477480.0,7.13,35830,-6900,-28210
2006-09-27,2845.0,2830.0,298404.0,7.16,-44790,43490,1000
2006-09-28,2840.0,2800.0,698820.0,7.08,252460,-249340,-3120
2006-09-29,2815.0,2795.0,359056.0,7.07,-3050,3460,-410
2006-10-02,2800.0,2850.0,396953.0,7.21,-79050,5780,73240
2006-10-04,2815.0,2820.0,315164.0,7.13,-5040,-7240,12420
2006-10-09,2820.0,2610.0,1027930.0,6.6,-118131,-560,115821
2006-10-10,2610.0,2700.0,464803.0,6.83,-1240,-10730,11970
2006-10-11,2690.0,2700.0,332147.0,6.83,-29780,2140,27500
2006-10-12,2680.0,2740.0,231731.0,6.93,-690,-6720,7410
2006-10-13,2770.0,2740.0,352240.0,6.93,-8060,3320,3540
2006-10-16,2750.0,2755.0,210662.0,6.97,-11780,1170,10610
2006-10-17,2760.0,2730.0,320220.0,6.91,-3350,3810,-460
2006-10-18,2695.0,2725.0,279139.0,6.89,-16260,3970,9290
2006-10-19,2745.0,2760.0,342481.0,6.98,-7610,-4230,11840
2006-10-20,2760.0,2770.0,288599.0,7.01,-6050,2790,3260
2006-10-23,2795.0,2775.0,272968.0,7.02,14768,4762,-19530
2006-10-24,2795.0,2775.0,207853.0,7.02,-20080,0,20220
2006-10-25,2775.0,2890.0,727558.0,7.31,-126726,10366,116360
2006-10-26,2895.0,2880.0,373739.0,7.29,12580,4900,-17480
2006-10-27,2880.0,2790.0,438800.0,7.06,47160,5330,-52490
2006-10-30,2765.0,2760.0,205120.0,6.98,-3150,1040,2110
2006-10-31,2765.0,2790.0,201057.0,7.06,-8550,2440,6110
2006-11-01,2805.0,2870.0,444525.0,7.26,-29300,10690,5610
2006-11-02,2860.0,2940.0,760058.0,7.44,-66684,37694,21890
2006-11-03,2960.0,2950.0,667922.0,7.46,-101460,97100,-2240
2006-11-06,2975.0,3080.0,1660595.0,7.79,15130,-2260,-12870
2006-11-07,3080.0,3010.0,745229.0,7.62,-17310,23020,-12050
2006-11-08,3010.0,2930.0,606180.0,7.41,16040,4030,-1270
2006-11-09,2930.0,2950.0,375164.0,7.46,-41530,9400,32130
2006-11-10,2970.0,3010.0,394428.0,7.62,-9240,5990,3250
2006-11-13,3035.0,2970.0,273398.0,7.51,-384,2434,-1570
2006-11-14,3010.0,3055.0,630036.0,7.73,-69470,-5170,76440
2006-11-15,3070.0,3080.0,555949.0,7.79,4030,-3610,-420
2006-11-16,3095.0,3035.0,327693.0,7.68,161,719,-880
2006-11-17,3040.0,2995.0,483607.0,7.58,-16590,15660,930
2006-11-20,2985.0,2935.0,476982.0,7.43,447,573,-1020
2006-11-21,2935.0,2955.0,234439.0,7.48,-38529,12399,26050
2006-11-22,2955.0,3000.0,429457.0,7.59,-63650,24780,38950
2006-11-23,3030.0,3000.0,427310.0,7.59,-18420,16840,1450
2006-11-24,3000.0,3020.0,392240.0,7.64,-23600,10800,12450
2006-11-27,3050.0,3150.0,2804705.0,7.97,-640,5120,-18200
2006-11-28,3110.0,3100.0,712390.0,7.84,4990,-5420,2440
2006-11-29,3145.0,3150.0,997407.0,7.97,-12050,22280,-2510
2006-11-30,3190.0,3135.0,628354.0,7.93,21520,19860,1240
2006-12-01,3150.0,3100.0,579335.0,7.84,4510,2560,-7050
2006-12-04,3090.0,3010.0,806000.0,7.62,-22520,-2890,9010
2006-12-05,3030.0,3115.0,1010854.0,7.88,-131753,4873,126540
2006-12-06,3145.0,3075.0,559822.0,7.78,8890,5120,-14010
2006-12-07,3050.0,3160.0,753837.0,7.99,-51640,9900,-1810
2006-12-08,3150.0,3090.0,964980.0,7.82,116700,640,-87340
2006-12-11,3090.0,3080.0,674337.0,7.79,-10670,2350,8320
2006-12-12,3080.0,2955.0,746603.0,7.48,26170,-18120,-8050
2006-12-13,2950.0,2960.0,442672.0,7.49,-19050,10180,8870
2006-12-14,2965.0,2990.0,572500.0,7.56,-61690,-13130,81910
2006-12-15,3005.0,3005.0,308271.0,7.6,21817,-26037,4480
2006-12-18,3015.0,3015.0,369259.0,7.63,-2175,18245,-1020
2006-12-19,3015.0,3000.0,308641.0,7.59,-10860,7620,3470
2006-12-20,3010.0,3010.0,381603.0,7.62,-21397,9017,2620
2006-12-21,3020.0,3040.0,572403.0,7.69,-16580,14140,-640
2006-12-22,3050.0,3015.0,300661.0,7.63,-29050,17000,11610
2006-12-26,3015.0,3000.0,452342.0,7.59,2480,10380,-22580
2006-12-27,2995.0,2960.0,244620.0,7.49,90,-700,610
2006-12-28,2965.0,2970.0,220762.0,7.51,-1780,-1110,-410
2007-01-02,2990.0,3025.0,299942.0,8.97,-14980,13950,1030
2007-01-03,3035.0,2995.0,436256.0,8.88,-1590,3080,-1490
2007-01-04,3000.0,2970.0,300330.0,8.81,19630,-11510,-7420
2007-01-05,2960.0,2960.0,392541.0,8.78,4600,-39000,34400
2007-01-08,2960.0,2970.0,507970.0,8.81,-13370,-1640,-360
2007-01-09,2990.0,2960.0,162422.0,8.78,5790,-5300,-490
2007-01-10,2965.0,2890.0,435029.0,8.57,37370,-23510,-13860
2007-01-11,2875.0,2900.0,387780.0,8.6,-240,-9580,11510
2007-01-12,2930.0,2890.0,243840.0,8.57,-8010,-5030,13040
2007-01-15,2890.0,2900.0,232132.0,8.6,3286,-7716,4430
2007-01-16,2930.0,2900.0,176682.0,8.6,4260,380,-4640
2007-01-17,2895.0,2850.0,278160.0,8.45,43610,-13300,-30310
2007-01-18,2835.0,2820.0,334084.0,8.36,-2724,2574,150
2007-01-19,2800.0,2735.0,465258.0,8.11,20863,-5183,-15020
2007-01-22,2735.0,2715.0,250716.0,8.05,-28946,6646,20300
2007-01-23,2705.0,2680.0,300001.0,7.95,-57110,51060,3050
2007-01-24,2680.0,2735.0,189603.0,8.11,686,-1396,710
2007-01-25,2750.0,2740.0,128480.0,8.13,1940,3120,-5660
2007-01-26,2725.0,2725.0,116730.0,8.08,5080,-4970,-110
2007-01-29,2730.0,2730.0,92520.0,8.1,7860,-7650,990
2007-01-30,2730.0,2755.0,170816.0,8.17,28410,6520,-34930
2007-01-31,2755.0,2705.0,165791.0,8.02,-1550,-10910,12460
2007-02-01,2730.0,2760.0,262525.0,8.19,-18000,14140,600
2007-02-02,2770.0,2760.0,204770.0,8.19,-6520,4400,2120
2007-02-05,2770.0,2770.0,215059.0,8.22,610,-880,530
2007-02-06,2760.0,2800.0,223897.0,8.3,-15120,11360,2220
2007-02-07,2810.0,2835.0,231485.0,8.41,-12403,2363,380
2007-02-08,2830.0,2850.0,133790.0,8.45,-45390,21570,6800
2007-02-09,2870.0,2870.0,172402.0,8.51,-30370,19760,2710
2007-02-12,2870.0,2805.0,217280.0,8.32,10990,-15970,500
2007-02-13,2815.0,2820.0,206405.0,8.36,-9880,630,4970
2007-02-14,2835.0,2910.0,623181.0,8.63,-26500,23120,-2800
2007-02-15,2960.0,2910.0,325173.0,8.63,44350,-6830,-520
