Symbol,한국가스공사_시가(원),한국가스공사_종가(원),한국가스공사_거래량(주),한국가스공사_PER(IFRS-연결),한국가스공사_순매수수량(개인)(주),한국가스공사_순매수수량(기관계)(주),한국가스공사_순매수수량(외국인계)(주)
2014-09-12,54600.0,55300.0,241870.0,,23503,27740,-49614
2014-09-15,55300.0,55200.0,189834.0,,52295,-4678,-47561
2014-09-16,55400.0,55200.0,119361.0,,14002,-13907,1823
2014-09-17,55300.0,56100.0,203608.0,,-14784,-8132,22956
2014-09-18,55800.0,55600.0,187342.0,,-15610,1146,18569
2014-09-19,55900.0,55500.0,154060.0,,27018,7706,-36057
2014-09-22,55300.0,55200.0,251596.0,,81585,-49167,-30640
2014-09-23,55000.0,54900.0,181074.0,,7418,38280,-45931
2014-09-24,54900.0,55600.0,320151.0,,8561,13470,-21666
2014-09-25,55600.0,55300.0,188246.0,,-45,7398,-4902
2014-09-26,55000.0,54500.0,282799.0,,46238,-14922,-35230
2014-09-29,54300.0,54000.0,244498.0,,-1287,-62444,58995
2014-09-30,54000.0,55000.0,159574.0,,-19110,9781,9667
2014-10-01,54900.0,54300.0,160441.0,,23386,15484,-49165
2014-10-02,54000.0,53500.0,184258.0,,12813,34425,-47537
2014-10-06,54000.0,53200.0,217642.0,,-1576,-7480,-962
2014-10-07,53200.0,53000.0,187704.0,,26033,-42306,15571
2014-10-08,52900.0,52000.0,250941.0,,59130,-33514,-26550
2014-10-10,52000.0,51000.0,374957.0,,-18797,48773,-29664
2014-10-13,50300.0,51500.0,189740.0,,-21101,49055,-27938
2014-10-14,51600.0,51100.0,160019.0,,33983,-6894,-27091
2014-10-15,51200.0,50800.0,167042.0,,11100,-46565,34617
2014-10-16,50300.0,51300.0,180078.0,,-14845,-10043,22337
2014-10-17,51700.0,51400.0,165120.0,,-2147,13269,-12152
2014-10-20,52100.0,52100.0,110078.0,,-6732,12855,-6202
2014-10-21,52100.0,52500.0,123526.0,,-13775,-10170,24205
2014-10-22,52800.0,52500.0,142326.0,,2258,5401,-12554
2014-10-23,51900.0,49100.0,874042.0,,121215,-141402,25262
2014-10-24,49300.0,50000.0,262467.0,,-4589,-34377,41027
2014-10-27,50200.0,50400.0,128266.0,,-4748,26924,-20894
2014-10-28,50700.0,50000.0,108480.0,,16001,-11035,-4953
2014-10-29,50200.0,50500.0,150815.0,,-17455,11818,1328
2014-10-30,50500.0,50800.0,126021.0,,-9008,11730,-2495
2014-10-31,50400.0,50100.0,133365.0,,43085,-33073,-9239
2014-11-03,49750.0,49750.0,86580.0,,-4360,-11072,16436
2014-11-04,49750.0,50500.0,170963.0,,-32284,28651,4196
2014-11-05,51200.0,53200.0,539302.0,,-109604,126653,-20673
2014-11-06,53300.0,53700.0,301127.0,,-9559,80819,-71714
2014-11-07,53700.0,53400.0,112831.0,,18988,-14591,-5217
2014-11-10,53400.0,54100.0,266216.0,,-104598,103753,-962
2014-11-11,54400.0,53400.0,152461.0,,27714,33244,-31331
2014-11-12,52800.0,52600.0,198604.0,,51049,-4383,-47745
2014-11-13,52600.0,53900.0,308613.0,,-60655,96661,-38298
2014-11-14,53400.0,55100.0,360275.0,,-123317,162773,-43009
2014-11-17,55300.0,56100.0,453614.0,,-124938,102767,18325
2014-11-18,55900.0,56500.0,321917.0,,-89547,74762,14386
2014-11-19,56400.0,57000.0,337789.0,,-155674,125085,31240
2014-11-20,57000.0,56300.0,98251.0,,23268,-21642,4674
2014-11-21,56600.0,57400.0,228131.0,,-85878,65620,20334
2014-11-24,57600.0,57200.0,185091.0,,-37167,44581,-7247
2014-11-25,57200.0,57600.0,208385.0,,-79688,61646,18213
2014-11-26,57600.0,57400.0,170570.0,,-41767,38986,3041
2014-11-27,57100.0,57400.0,164315.0,,-35305,25310,9975
2014-11-28,57400.0,57500.0,411264.0,,-44628,25723,18668
2014-12-01,57100.0,56200.0,281011.0,,17506,-2775,-20479
2014-12-02,56200.0,55000.0,343514.0,,34842,-6405,-24896
2014-12-03,54600.0,54700.0,208481.0,,19862,-2561,-18350
2014-12-04,54800.0,54100.0,251454.0,,70747,-66100,-1816
2014-12-05,53800.0,53900.0,158985.0,,23734,703,-13367
2014-12-08,54000.0,52700.0,363237.0,,130573,-91540,-16853
2014-12-09,52300.0,52800.0,135270.0,,-3709,-28477,33539
2014-12-10,52300.0,51000.0,482243.0,,93121,-54613,-37058
2014-12-11,50700.0,50100.0,272934.0,,34484,-16250,-18646
2014-12-12,50600.0,51000.0,175224.0,,23480,-1640,-21560
2014-12-15,50300.0,49900.0,239922.0,,53836,-34461,-15038
2014-12-16,49500.0,49050.0,293781.0,,51647,-35402,-11639
2014-12-17,49350.0,49250.0,202689.0,,-90215,57180,32861
2014-12-18,49900.0,49200.0,210124.0,,21727,-21666,-3733
2014-12-19,49700.0,49950.0,145704.0,,10108,-7593,-43
2014-12-22,49950.0,49950.0,149142.0,,-14821,14789,2814
2014-12-23,50400.0,50100.0,130667.0,,-9739,25464,-15834
2014-12-24,50200.0,49950.0,112127.0,,-1183,12849,-11305
2014-12-26,50000.0,50200.0,172730.0,,-8603,29973,-6465
2014-12-29,49400.0,50000.0,206036.0,,1957,65220,-67232
2014-12-30,49900.0,49550.0,206996.0,,22668,59737,-81876
2015-01-02,49000.0,49100.0,147917.0,10.13,-12695,31180,-18545
2015-01-05,48700.0,49500.0,164037.0,10.22,-10739,-9225,22729
2015-01-06,48900.0,48000.0,181097.0,9.91,31782,-16263,-15574
2015-01-07,47450.0,47600.0,165689.0,9.83,-9814,-40103,49389
2015-01-08,47500.0,46800.0,225881.0,9.66,14256,-57944,43891
2015-01-09,46950.0,47600.0,144222.0,9.83,-43109,1355,42411
2015-01-12,47600.0,46950.0,204460.0,9.69,61722,-67165,5273
2015-01-13,46850.0,46100.0,193413.0,9.52,5010,-29844,25494
2015-01-14,46150.0,44950.0,302813.0,9.28,44698,-92335,47540
2015-01-15,44950.0,46050.0,237946.0,9.51,-59639,22540,37559
2015-01-16,45750.0,44900.0,319772.0,9.27,38309,-4166,-28930
2015-01-19,45050.0,44700.0,288708.0,9.23,12431,-51984,41967
2015-01-20,44950.0,45050.0,321744.0,9.3,63669,-126195,63903
2015-01-21,45100.0,43900.0,442435.0,9.06,181409,-198785,20732
2015-01-22,43900.0,44700.0,347225.0,9.23,-54974,-64202,122536
2015-01-23,45400.0,44650.0,311884.0,9.22,55170,-87307,35234
2015-01-26,44000.0,44050.0,215210.0,9.09,31504,-34395,-1092
2015-01-27,44300.0,44500.0,235113.0,9.19,23870,-58773,35076
2015-01-28,44300.0,44700.0,301584.0,9.23,58183,-106229,48930
2015-01-29,44500.0,44350.0,240718.0,9.15,16221,-12828,-7987
2015-01-30,44550.0,45200.0,330343.0,9.33,-27291,-25747,57998
2015-02-02,45300.0,46100.0,422761.0,9.52,-57046,84427,-31511
2015-02-03,46700.0,46100.0,265693.0,9.52,37604,-26232,-13239
2015-02-04,46000.0,46700.0,228446.0,9.64,-38233,11563,26772
2015-02-05,46650.0,45250.0,336262.0,9.34,89790,-90152,-6283
2015-02-06,45350.0,45000.0,276558.0,9.29,55776,-110225,55470
2015-02-09,45150.0,44500.0,144804.0,9.19,33127,-47429,15680
2015-02-10,44350.0,44650.0,128224.0,9.22,14583,-8608,-6084
2015-02-11,44600.0,44000.0,248307.0,9.08,104435,-115338,10364
2015-02-12,43600.0,41900.0,984830.0,8.65,359639,-376300,12362
2015-02-13,41600.0,41850.0,361235.0,8.64,89576,-99556,14444
2015-02-16,41450.0,41200.0,433728.0,8.5,87711,-79991,-25586
2015-02-17,41000.0,41000.0,287340.0,8.46,72840,-74829,1645
2015-02-23,41550.0,41800.0,338455.0,8.63,5237,6262,-12627
2015-02-24,42000.0,41500.0,334580.0,8.57,40475,26614,-71974
2015-02-25,41900.0,42700.0,480339.0,8.81,-65428,154433,-110331
2015-02-26,43150.0,42650.0,252628.0,8.8,104972,-84804,-20023
2015-02-27,42500.0,42400.0,238793.0,8.75,32059,-25382,-9827
2015-03-02,42600.0,42000.0,225188.0,8.67,39881,-21665,-20863
2015-03-03,42050.0,42350.0,220974.0,8.74,24348,-27272,-3796
2015-03-04,42450.0,41950.0,200436.0,8.66,53267,-23494,-41398
2015-03-05,41950.0,41750.0,263558.0,8.62,115758,-81429,-34545
2015-03-06,41700.0,41950.0,176282.0,8.66,35315,-19995,-18242
2015-03-09,41900.0,41550.0,153158.0,8.58,51989,-55547,561
2015-03-10,41900.0,42050.0,244550.0,8.68,50325,-30758,-15369
2015-03-11,41800.0,41550.0,185951.0,8.58,33515,-10556,-23495
2015-03-12,41750.0,41000.0,319367.0,8.46,56130,-97870,40681
2015-03-13,41400.0,41850.0,177137.0,8.64,-40691,-10043,50699
2015-03-16,41650.0,41400.0,135494.0,8.55,-3740,4839,-14596
2015-03-17,41700.0,41550.0,251915.0,8.58,79258,-94902,31413
2015-03-18,41500.0,41250.0,196215.0,8.51,43410,-58838,26845
2015-03-19,41350.0,41500.0,283268.0,8.57,-491,-41866,33627
2015-03-20,41600.0,41150.0,316887.0,8.49,86332,-69181,-6458
2015-03-23,41350.0,41250.0,207922.0,8.51,-24093,-34124,33687
2015-03-24,41200.0,41050.0,247623.0,8.47,77023,-112833,53947
2015-03-25,41050.0,40650.0,252620.0,8.39,106229,-138811,32307
2015-03-26,40650.0,41050.0,165857.0,8.47,-13861,-13707,31068
2015-03-27,41200.0,41150.0,171691.0,8.49,5739,-50030,44544
2015-03-30,41200.0,40900.0,152828.0,8.44,5721,-24918,19197
2015-03-31,41100.0,40500.0,263181.0,8.36,84685,-80378,-4334
2015-04-01,40700.0,39700.0,519959.0,8.19,181651,-262299,67958
2015-04-02,39800.0,39500.0,409724.0,8.15,109383,-128923,12247
2015-04-03,39200.0,39450.0,235718.0,8.14,75257,-92728,12296
2015-04-06,39050.0,37450.0,1234795.0,7.73,559911,-507381,-40428
2015-04-07,37450.0,37700.0,608946.0,7.78,155308,-166162,20414
2015-04-08,37750.0,38150.0,555550.0,7.87,88535,-69198,-28396
2015-04-09,37950.0,38050.0,417953.0,7.85,139345,-136216,6290
2015-04-10,38100.0,38900.0,391210.0,8.03,-25712,31945,-6183
2015-04-13,39150.0,39100.0,335721.0,8.07,81212,-113703,31782
2015-04-14,39200.0,41800.0,1505973.0,8.63,-220002,188215,33897
2015-04-15,41850.0,41900.0,884360.0,8.65,157194,-99550,-54528
2015-04-16,42000.0,43450.0,1355803.0,8.97,-190618,147039,42692
2015-04-17,43900.0,43400.0,538004.0,8.96,14674,1249,-15863
2015-04-20,42600.0,42950.0,464397.0,8.87,-35889,-22472,59757
2015-04-21,43500.0,43800.0,417174.0,9.04,-41518,28952,-2701
2015-04-22,43900.0,43900.0,506425.0,9.06,-97948,78029,18395
2015-04-23,43450.0,44550.0,712439.0,9.2,-218559,247985,-20273
2015-04-24,44800.0,45850.0,1105337.0,9.46,-197396,258080,-71013
2015-04-27,46000.0,45700.0,326286.0,9.43,7481,22469,-35218
2015-04-28,45700.0,46350.0,402690.0,9.57,-92594,110747,-20759
2015-04-29,46700.0,46500.0,379567.0,9.6,-59182,-5024,69189
2015-04-30,46000.0,46350.0,241263.0,9.57,-66341,44529,29346
2015-05-04,48200.0,49500.0,1187608.0,10.22,-369532,425923,-33615
2015-05-06,49800.0,49950.0,958323.0,10.31,-315744,198627,102018
2015-05-07,49700.0,49700.0,623193.0,10.26,-98178,26701,71513
2015-05-08,49050.0,49950.0,652609.0,10.31,-43136,-18419,51360
2015-05-11,49950.0,50700.0,739265.0,10.47,-87819,64144,23073
2015-05-12,51000.0,51200.0,549261.0,10.57,-74901,-91225,172478
2015-05-13,50800.0,52000.0,533018.0,10.73,-200208,137410,62792
2015-05-14,52000.0,52000.0,466564.0,10.73,-73325,-38622,112556
2015-05-15,52600.0,50300.0,592011.0,10.38,-24149,-108626,144965
2015-05-18,49700.0,50700.0,484764.0,10.47,-110555,-77457,188308
2015-05-19,50500.0,50800.0,259480.0,10.49,-75442,38187,36773
2015-05-20,50800.0,51100.0,229228.0,10.55,-31115,-38275,70444
2015-05-21,51500.0,50600.0,299716.0,10.44,9611,-29703,19385
2015-05-22,50200.0,51600.0,248576.0,10.65,-119468,22021,99837
2015-05-26,52100.0,51400.0,203988.0,10.61,-9227,18123,-8906
2015-05-27,50600.0,50600.0,347189.0,10.44,11085,-86328,74038
2015-05-28,50200.0,51400.0,308292.0,10.61,-56028,-120233,176686
2015-05-29,51800.0,52000.0,307540.0,10.73,-117201,-51641,169792
2015-06-01,52000.0,50200.0,366024.0,10.36,82137,-87485,5292
2015-06-02,50100.0,50500.0,313792.0,10.42,-64625,-61030,128006
2015-06-03,50800.0,50000.0,332687.0,10.32,8340,-172411,162747
2015-06-04,49550.0,47850.0,720343.0,9.88,79053,-242736,147662
2015-06-05,47600.0,46900.0,674150.0,9.68,48529,-225681,176415
2015-06-08,46850.0,46200.0,349087.0,9.54,49134,-155551,107487
2015-06-09,46400.0,47150.0,333637.0,9.73,35444,-122464,85942
2015-06-10,47300.0,46800.0,266979.0,9.66,51056,-104158,51457
2015-06-11,47150.0,47000.0,316953.0,9.7,-103,-80151,79900
2015-06-12,47450.0,47000.0,296359.0,9.7,48918,-70584,17048
2015-06-15,47100.0,45950.0,222047.0,9.48,21059,-59133,37770
2015-06-16,46100.0,44150.0,529802.0,9.11,103409,-251564,146294
2015-06-17,44150.0,45000.0,469291.0,9.29,-6956,-51053,57496
2015-06-18,45000.0,44050.0,255131.0,9.09,41391,-34268,-8587
2015-06-19,44100.0,43500.0,324538.0,8.98,37313,-54582,17000
2015-06-22,43150.0,43950.0,285853.0,9.07,12673,-96661,83595
2015-06-23,43800.0,44700.0,210883.0,9.23,2863,1380,-1879
2015-06-24,45200.0,44900.0,271541.0,9.27,56563,-2606,-55262
2015-06-25,44600.0,44350.0,227211.0,9.15,50236,-77082,26626
2015-06-26,44300.0,43900.0,260876.0,9.06,46330,-86542,45058
2015-06-29,43400.0,42150.0,434259.0,8.7,109431,-76498,-30939
2015-06-30,41700.0,43200.0,433880.0,8.92,39769,-163861,126272
2015-07-01,43000.0,43600.0,316267.0,9.0,27901,-56096,28039
2015-07-02,43600.0,43050.0,345053.0,8.89,85276,-88884,-16896
2015-07-03,43150.0,44000.0,307616.0,9.08,-73997,38461,35225
2015-07-06,43300.0,43050.0,221089.0,8.89,26951,-34936,8117
2015-07-07,43050.0,42900.0,259911.0,8.86,10144,-44344,34000
2015-07-08,43300.0,44350.0,449484.0,9.15,-80802,-72009,152623
2015-07-09,44200.0,44850.0,521053.0,9.26,-56089,-76950,134662
2015-07-10,45000.0,43650.0,295067.0,9.01,84894,-20116,-66409
2015-07-13,43350.0,44950.0,237627.0,9.28,-80208,45701,32459
2015-07-14,44950.0,46100.0,311242.0,9.52,-69246,38698,29526
2015-07-15,45950.0,45600.0,249488.0,9.41,289,24769,-25214
2015-07-16,45600.0,45150.0,209825.0,9.32,15252,-1199,-15255
2015-07-17,45150.0,44750.0,216074.0,9.24,12882,-41680,27764
2015-07-20,44800.0,44150.0,230330.0,9.11,41861,-23525,-24158
2015-07-21,44250.0,43450.0,431909.0,8.97,121714,-148236,-720
2015-07-22,43550.0,43100.0,176034.0,8.9,12496,-19554,6751
2015-07-23,43000.0,42800.0,139634.0,8.83,25316,-29229,5355
2015-07-24,42500.0,42050.0,181582.0,8.68,61899,-45703,-20484
2015-07-27,41350.0,41500.0,219800.0,8.57,10911,-32953,21642
2015-07-28,41650.0,41550.0,241398.0,8.58,48973,-87171,38228
2015-07-29,41600.0,41950.0,200416.0,8.66,6713,-59230,53117
2015-07-30,41950.0,42150.0,159438.0,8.7,-15610,8553,7151
2015-07-31,42150.0,42350.0,207049.0,8.74,1289,-20634,19335
2015-08-03,42350.0,41650.0,164667.0,8.6,36721,-50062,14535
2015-08-04,41650.0,41000.0,329858.0,8.46,125798,-159242,28274
2015-08-05,40850.0,41050.0,180423.0,8.47,29379,-91641,62242
2015-08-06,41150.0,40450.0,277495.0,8.35,83640,-110658,28519
2015-08-07,40700.0,40450.0,158981.0,8.35,37535,-81789,44315
2015-08-10,40450.0,40300.0,207951.0,8.32,25552,-124593,92969
2015-08-11,40500.0,40500.0,161485.0,8.36,47748,-67934,16841
2015-08-12,40100.0,41150.0,362123.0,8.49,-46468,-62730,105392
2015-08-13,40800.0,39300.0,920302.0,8.11,376895,-166807,-225171
2015-08-17,39550.0,39150.0,217881.0,8.08,50778,-28520,-26467
2015-08-18,39350.0,38700.0,245151.0,7.99,34394,4247,-46753
2015-08-19,38700.0,39950.0,345101.0,8.25,-60336,121644,-64993
2015-08-20,40200.0,38650.0,288139.0,7.98,124529,-33836,-92134
2015-08-21,37700.0,37200.0,332394.0,7.68,34864,-8883,-25584
2015-08-24,36300.0,35500.0,438875.0,7.33,118043,-101801,-21216
2015-08-25,36300.0,36950.0,397857.0,7.63,28954,-42661,18622
2015-08-26,38100.0,37700.0,365832.0,7.78,36783,-5854,-32367
2015-08-27,39500.0,39000.0,420853.0,8.05,62623,-7136,-54110
2015-08-28,39450.0,39950.0,335802.0,8.25,-42368,44726,-1704
2015-08-31,40900.0,40250.0,344731.0,8.31,51778,47738,-104708
2015-09-01,40250.0,39250.0,239134.0,8.1,55283,-16990,-38329
2015-09-02,38350.0,38650.0,174171.0,7.98,11466,11316,-21960
2015-09-03,39050.0,39050.0,125350.0,8.06,24923,8782,-33528
2015-09-04,38950.0,38250.0,115602.0,7.9,34109,-26382,-6542
2015-09-07,38150.0,38150.0,120544.0,7.87,-18281,-2527,20652
2015-09-08,38200.0,38250.0,82231.0,7.9,5342,-10837,5577
2015-09-09,38950.0,38700.0,96344.0,7.99,11752,15899,-26287
2015-09-10,38850.0,41900.0,639079.0,8.65,-149204,198066,-33920
2015-09-11,41200.0,40750.0,184408.0,8.41,54909,-8941,-46407
2015-09-14,41050.0,40250.0,165632.0,8.31,19179,-6996,-11837
2015-09-15,40250.0,40800.0,169146.0,8.42,-25712,43131,-9834
2015-09-16,41000.0,41250.0,210222.0,8.51,43856,-29364,-812
2015-09-17,41350.0,41200.0,176380.0,8.5,1596,4839,-4390
2015-09-18,41500.0,41300.0,207368.0,8.52,7412,21139,-27924
2015-09-21,40900.0,40700.0,104377.0,8.4,-701,4611,-3970
2015-09-22,41200.0,41550.0,110540.0,8.58,-26945,10803,16295
2015-09-23,40800.0,39950.0,300416.0,8.25,72669,-66947,-3932
2015-09-24,39950.0,39950.0,116835.0,8.25,-10175,-1126,11250
2015-09-25,39600.0,39750.0,159371.0,8.2,42734,-54641,11668
2015-09-30,39400.0,39750.0,172387.0,8.2,7030,-26646,19651
2015-10-01,39750.0,39600.0,132128.0,8.17,31255,-2079,-29206
2015-10-02,40350.0,39250.0,183552.0,8.1,48830,-62055,13026
2015-10-05,39500.0,39550.0,95941.0,8.16,24152,-27892,3730
2015-10-06,39750.0,39100.0,161207.0,8.07,63265,-22707,-40558
2015-10-07,39100.0,39800.0,183389.0,8.22,17809,39629,-57895
2015-10-08,39850.0,39850.0,204601.0,8.23,45923,13571,-59494
2015-10-12,40400.0,41400.0,428186.0,8.55,-90659,101524,-12843
2015-10-13,41300.0,41950.0,347670.0,8.66,-83431,106301,-26667
2015-10-14,41700.0,41350.0,224637.0,8.54,15653,15129,-32781
2015-10-15,41250.0,41050.0,269349.0,8.47,92529,-53399,-40272
2015-10-16,41150.0,41550.0,199311.0,8.58,-69966,3019,67647
2015-10-19,41750.0,42950.0,360067.0,8.87,-54928,-13016,53064
2015-10-20,42600.0,42850.0,188802.0,8.84,5132,-25211,20513
2015-10-21,42850.0,43250.0,232311.0,8.93,-36449,-47381,87045
2015-10-22,43000.0,43350.0,225858.0,8.95,-42620,-19950,63595
2015-10-23,43650.0,43700.0,195386.0,9.02,-49638,18342,33356
2015-10-26,44000.0,43500.0,358891.0,8.98,-21140,49200,-28047
2015-10-27,43500.0,43350.0,174130.0,8.95,-19568,-45483,65583
2015-10-28,43500.0,42800.0,251589.0,8.83,-6315,-84156,90547
2015-10-29,43000.0,42400.0,150201.0,8.75,12831,-46552,33551
2015-10-30,42750.0,42600.0,117030.0,8.79,-26047,-10489,36528
2015-11-02,42750.0,42100.0,123294.0,8.69,3083,-12483,9467
2015-11-03,42100.0,42650.0,117624.0,8.8,-28290,16620,14841
2015-11-04,42900.0,42300.0,162786.0,8.73,24586,-52653,28050
2015-11-05,42050.0,42500.0,151979.0,8.77,-30820,6707,24052
2015-11-06,42500.0,41900.0,92657.0,8.65,-3415,5829,-2414
2015-11-09,41800.0,41000.0,210115.0,8.46,2972,-177,-2571
2015-11-10,40500.0,40050.0,327899.0,8.27,38695,-97743,61390
2015-11-11,39550.0,39650.0,252822.0,8.18,54368,-17489,-34522
2015-11-12,39700.0,38850.0,509466.0,8.02,129084,-82070,-47630
2015-11-13,38400.0,38050.0,224393.0,7.85,85202,-12086,-73164
2015-11-16,37700.0,37200.0,261797.0,7.68,46577,15611,-83785
2015-11-17,38000.0,38000.0,213664.0,7.84,43240,-23216,-20349
2015-11-18,37600.0,37700.0,158642.0,7.78,29873,19681,-50148
2015-11-19,37950.0,38350.0,136046.0,7.92,28471,26658,-56522
2015-11-20,38700.0,38400.0,207253.0,7.93,60053,19447,-83272
2015-11-23,38300.0,38550.0,157680.0,7.96,14865,-30835,15464
2015-11-24,38550.0,38100.0,242273.0,7.86,73582,32079,-107676
2015-11-25,38400.0,38650.0,225789.0,7.98,16411,7620,-26461
2015-11-26,38950.0,38800.0,95986.0,8.01,882,34203,-35073
2015-11-27,38800.0,38850.0,97137.0,8.02,9824,21671,-31603
2015-11-30,38650.0,38350.0,207836.0,7.92,41006,2783,-43331
2015-12-01,38150.0,38100.0,206798.0,7.86,60033,-17056,-46222
2015-12-02,38100.0,37650.0,200298.0,7.77,81123,-24354,-59444
2015-12-03,37650.0,37250.0,193557.0,7.69,86794,4962,-91142
2015-12-04,37250.0,37150.0,145890.0,7.67,45252,888,-46464
2015-12-07,37450.0,37050.0,137697.0,7.65,37866,-12150,-13804
2015-12-08,36500.0,36650.0,171998.0,7.57,77,675,-891
2015-12-09,36550.0,36550.0,188484.0,7.54,42020,-4914,-37925
2015-12-10,36550.0,36050.0,190637.0,7.44,39562,-2501,-38011
2015-12-11,36000.0,36000.0,189325.0,7.43,12908,-26209,13187
2015-12-14,35850.0,36000.0,140398.0,7.43,-14421,-5478,19773
2015-12-15,36000.0,36250.0,100681.0,7.48,1966,23409,-25513
2015-12-16,36450.0,36450.0,171935.0,7.52,3974,47050,-48061
2015-12-17,36700.0,37050.0,126977.0,7.65,-21876,5289,16640
2015-12-18,37000.0,37000.0,84553.0,7.64,13585,82,-13653
2015-12-21,37050.0,36700.0,104186.0,7.58,73,4814,-4271
2015-12-22,36700.0,36950.0,120909.0,7.63,-46342,19863,26724
2015-12-23,36900.0,37550.0,179933.0,7.75,-44629,25690,21489
2015-12-24,37900.0,38350.0,232271.0,7.92,-104002,33445,71107
2015-12-28,38500.0,38000.0,155372.0,7.84,-34432,20132,14223
2015-12-29,37300.0,37000.0,200721.0,7.64,20298,-7542,-10256
2015-12-30,36900.0,36850.0,95946.0,7.61,18896,-31375,12504
2016-01-04,36600.0,36050.0,152106.0,10.43,7154,-32659,25612
2016-01-05,36200.0,36500.0,190772.0,10.56,20865,-71058,50120
2016-01-06,36750.0,36350.0,167872.0,10.51,41853,-55476,13087
2016-01-07,36400.0,35450.0,176169.0,10.25,73288,-54200,-19469
2016-01-08,35150.0,35350.0,197663.0,10.22,-1697,-34982,37419
2016-01-11,35100.0,34350.0,247082.0,9.93,71085,-72040,1285
2016-01-12,34500.0,34250.0,209572.0,9.91,23692,-46895,23362
2016-01-13,34150.0,34700.0,154661.0,10.04,-23566,-6086,29852
2016-01-14,34300.0,34350.0,138182.0,9.93,24033,-19708,-4600
2016-01-15,34600.0,34250.0,129525.0,9.91,-5444,-6830,12498
2016-01-18,34150.0,33250.0,208117.0,9.62,59439,-63642,4063
2016-01-19,33050.0,33600.0,126532.0,9.72,-21275,-35072,56347
2016-01-20,33650.0,32000.0,351531.0,9.25,58525,-74200,15185
2016-01-21,31700.0,31450.0,330513.0,9.1,58478,-1424,-59004
2016-01-22,31600.0,32800.0,311326.0,9.49,-86620,43070,42553
2016-01-25,33700.0,33550.0,439032.0,9.7,26866,13053,-39918
2016-01-26,32900.0,32950.0,181474.0,9.53,16690,-32123,15393
2016-01-27,33800.0,34950.0,368532.0,10.11,-128066,23830,113053
2016-01-28,34800.0,36850.0,593831.0,10.66,-182276,97833,85209
2016-01-29,36900.0,37350.0,330944.0,10.8,-63438,73060,-14980
2016-02-01,37700.0,37600.0,253982.0,10.87,-93369,79581,17187
2016-02-02,36900.0,36650.0,230303.0,10.6,-10139,-11334,21733
2016-02-03,35850.0,35200.0,273827.0,10.18,37710,-89737,47726
2016-02-04,36050.0,36650.0,212772.0,10.6,-60029,24797,34790
2016-02-05,36300.0,36750.0,132939.0,10.63,12240,-28094,16062
2016-02-11,35500.0,36200.0,163468.0,10.47,-59325,12912,46611
2016-02-12,36000.0,36450.0,336294.0,10.54,-109502,44822,82255
2016-02-15,37400.0,37250.0,232829.0,10.77,1334,-11315,9634
2016-02-16,37350.0,37000.0,147796.0,10.7,10308,15990,-27563
2016-02-17,36750.0,37600.0,200793.0,10.87,-57686,48210,9433
2016-02-18,38150.0,38000.0,250990.0,10.99,-13938,51257,-39428
