Symbol,코웨이_시가(원),코웨이_종가(원),코웨이_거래량(주),코웨이_PER(IFRS-연결),코웨이_순매수수량(개인)(주),코웨이_순매수수량(기관계)(주),코웨이_순매수수량(외국인계)(주)
2013-08-02,60500.0,59700.0,113604.0,48.96,2411,-3256,845
2013-08-05,59000.0,60400.0,153044.0,49.53,-13415,44792,-31377
2013-08-06,60300.0,59600.0,149244.0,48.88,-6424,14702,-8219
2013-08-07,59200.0,58800.0,141564.0,48.22,-299,50688,-50010
2013-08-08,58400.0,58800.0,80570.0,48.22,560,20140,-20339
2013-08-09,58600.0,59500.0,162783.0,48.8,-7329,49059,-41730
2013-08-12,59100.0,59300.0,122925.0,48.63,8591,622,-9213
2013-08-13,59600.0,57500.0,242981.0,47.16,46622,57182,-103792
2013-08-14,57500.0,56800.0,177146.0,46.58,16474,-9553,-6921
2013-08-16,56100.0,57700.0,308795.0,47.32,-32511,-35846,68357
2013-08-19,57300.0,58700.0,850898.0,48.14,-29020,-373816,402836
2013-08-20,58300.0,58400.0,133461.0,47.89,2919,-2639,-169
2013-08-21,59000.0,57700.0,143474.0,47.32,662,22888,-23550
2013-08-22,57200.0,57300.0,193785.0,46.99,12541,31418,-43959
2013-08-23,56700.0,57200.0,145300.0,46.91,14157,-25336,11395
2013-08-26,56700.0,57000.0,92896.0,46.75,-6411,-4157,10568
2013-08-27,56800.0,58500.0,145216.0,47.98,-25279,15780,9499
2013-08-28,58300.0,58200.0,95941.0,47.73,-2162,-47609,49752
2013-08-29,58400.0,58400.0,186147.0,47.89,-4208,-69694,74063
2013-08-30,58000.0,58800.0,268638.0,48.22,-16375,-55934,72522
2013-09-02,59500.0,58300.0,106520.0,47.81,3699,-16330,12631
2013-09-03,58700.0,59800.0,145166.0,49.04,-53185,5362,49429
2013-09-04,60500.0,60800.0,210469.0,49.86,-44543,5334,39209
2013-09-05,60100.0,59900.0,152554.0,49.12,12819,16936,-29755
2013-09-06,59600.0,59700.0,127443.0,48.96,1591,10403,-11994
2013-09-09,59700.0,59500.0,103152.0,48.8,6945,-9726,2927
2013-09-10,59700.0,60300.0,170466.0,49.45,-34951,-11323,46274
2013-09-11,60500.0,61300.0,145815.0,50.27,-31406,-24014,55420
2013-09-12,61300.0,61200.0,155176.0,50.19,-6795,-26210,33043
2013-09-13,60700.0,60700.0,203703.0,49.78,10395,-21052,4962
2013-09-16,60800.0,59000.0,165142.0,48.39,46780,-56779,10802
2013-09-17,59000.0,61400.0,214118.0,50.35,-52526,-37405,89810
2013-09-23,63000.0,60300.0,354932.0,49.45,16921,-44555,29119
2013-09-24,59900.0,60600.0,249309.0,49.7,-4276,-70249,74615
2013-09-25,60500.0,60200.0,237986.0,49.37,5812,-1173,-5466
2013-09-26,60200.0,59900.0,87710.0,49.12,4577,801,-5306
2013-09-27,59200.0,59800.0,123815.0,49.04,3326,255,-3581
2013-09-30,60100.0,59500.0,210506.0,48.8,-2394,-27436,29840
2013-10-01,59100.0,59500.0,100435.0,48.8,388,-13723,13335
2013-10-02,59000.0,57500.0,230235.0,47.16,59774,-5305,-54361
2013-10-04,57000.0,59600.0,238884.0,48.88,-17839,8741,8198
2013-10-07,58600.0,60100.0,108725.0,49.29,-2179,-3526,8288
2013-10-08,59400.0,60500.0,202707.0,49.62,358,9615,-9963
2013-10-10,59900.0,60500.0,178170.0,49.62,-7904,-7658,15562
2013-10-11,59600.0,59400.0,109599.0,48.71,14088,-8268,-5820
2013-10-14,59200.0,58300.0,139047.0,47.81,21881,10522,-32403
2013-10-15,59000.0,60000.0,163703.0,49.21,-18689,-29128,47817
2013-10-16,59700.0,59500.0,125465.0,48.8,114,-19707,19593
2013-10-17,59500.0,58100.0,109289.0,47.65,37136,-44784,7754
2013-10-18,58400.0,59000.0,137241.0,48.39,-20162,31983,-11823
2013-10-21,59500.0,58800.0,96150.0,48.22,-3196,-10636,14003
2013-10-22,58800.0,59900.0,133153.0,49.12,-15000,-9171,24171
2013-10-23,59600.0,59500.0,109522.0,48.8,2904,-5912,3033
2013-10-24,59500.0,60100.0,107655.0,49.29,-12289,-5644,17663
2013-10-25,59600.0,60200.0,111714.0,49.37,-8032,31310,-23278
2013-10-28,60500.0,59000.0,246698.0,48.39,6887,35850,-42737
2013-10-29,58800.0,60000.0,161927.0,49.21,-10840,27611,-16771
2013-10-30,60500.0,60700.0,113441.0,49.78,-15199,-868,16359
2013-10-31,59600.0,60600.0,181889.0,49.7,-4908,4550,363
2013-11-01,61000.0,60300.0,104231.0,49.45,244,16612,-16556
2013-11-04,60400.0,60700.0,106947.0,49.78,-4492,23399,-18907
2013-11-05,60100.0,59600.0,132714.0,48.88,10491,11120,-21611
2013-11-06,59200.0,58900.0,234772.0,48.3,9910,10037,-19947
2013-11-07,58600.0,58600.0,94854.0,48.06,2347,7702,-9799
2013-11-08,58700.0,60500.0,613215.0,49.62,-15168,-35633,49643
2013-11-11,61400.0,62000.0,440916.0,50.85,-2236,-94788,95242
2013-11-12,61700.0,63400.0,423973.0,51.99,-42347,-61091,104273
2013-11-13,62800.0,61900.0,265098.0,50.76,4398,-41740,36882
2013-11-14,61700.0,61500.0,202550.0,50.44,9943,-37427,27483
2013-11-15,62000.0,64100.0,256212.0,52.57,-32530,-64400,97014
2013-11-18,64000.0,64400.0,125620.0,52.81,-2131,9116,-7143
2013-11-19,65000.0,66900.0,392628.0,54.86,-25005,-160491,185516
2013-11-20,65600.0,63200.0,344296.0,51.83,82553,111909,-195282
2013-11-21,63600.0,63400.0,118494.0,51.99,-17207,8830,7969
2013-11-22,63800.0,63800.0,883963.0,52.32,221,28346,-28687
2013-11-25,64400.0,62900.0,82570.0,51.58,16967,684,-18302
2013-11-26,62900.0,64000.0,182639.0,52.49,-11390,-13076,24258
2013-11-27,64900.0,65000.0,112155.0,53.31,-85,2212,-2238
2013-11-28,65200.0,66400.0,167562.0,54.45,-14715,43422,-28926
2013-11-29,65800.0,66200.0,132648.0,54.29,2075,6994,-8823
2013-12-02,66900.0,64400.0,124186.0,52.81,20660,2448,-23537
2013-12-03,65600.0,63600.0,92665.0,52.16,7988,-12738,4861
2013-12-04,63700.0,63000.0,144844.0,51.67,14410,6829,-21627
2013-12-05,63600.0,63700.0,252905.0,52.24,5157,-62476,57198
2013-12-06,64000.0,63200.0,267356.0,51.83,829,-64250,62985
2013-12-09,64300.0,64900.0,96057.0,53.22,-26248,34246,-8428
2013-12-10,65900.0,66400.0,134091.0,54.45,-16418,-22778,38578
2013-12-11,65500.0,65700.0,132833.0,53.88,6303,15090,-22034
2013-12-12,66000.0,65200.0,109588.0,53.47,-910,8370,-8665
2013-12-13,65800.0,64400.0,170093.0,52.81,6892,2326,-9368
2013-12-16,63700.0,64000.0,149146.0,52.49,-1734,64615,-62924
2013-12-17,63900.0,63800.0,127718.0,52.32,760,7450,-8210
2013-12-18,63600.0,63500.0,117781.0,52.08,3617,13058,-16786
2013-12-19,64000.0,63000.0,183984.0,51.67,7343,1467,-8732
2013-12-20,62900.0,63000.0,66226.0,51.67,2297,10541,-12838
2013-12-23,63900.0,63700.0,263940.0,52.24,14930,-80526,65566
2013-12-24,63200.0,65600.0,160154.0,53.8,-41251,17448,23616
2013-12-26,65800.0,66200.0,107242.0,54.29,-7899,51662,-43763
2013-12-27,65700.0,65600.0,130095.0,53.8,10389,54670,-65050
2013-12-30,65600.0,66400.0,156685.0,54.45,-23641,17612,6196
2014-01-02,67000.0,65800.0,151727.0,20.71,-11362,-57270,68432
2014-01-03,65800.0,63700.0,154600.0,20.05,29118,-5405,-23654
2014-01-06,63400.0,63700.0,85304.0,20.05,9835,-18251,8516
2014-01-07,63500.0,63300.0,228101.0,19.92,33847,23151,-59553
2014-01-08,63900.0,64200.0,101877.0,20.2,-20650,-16889,38556
2014-01-09,64500.0,63700.0,186303.0,20.05,-13538,-31686,41742
2014-01-10,64000.0,64500.0,142129.0,20.3,711,-9385,7482
2014-01-13,65000.0,64400.0,84234.0,20.27,-814,3277,-3370
2014-01-14,63900.0,63600.0,241294.0,20.01,31272,60572,-91637
2014-01-15,63400.0,64900.0,99909.0,20.42,-18968,29280,-10815
2014-01-16,65000.0,64700.0,65027.0,20.36,1902,19816,-21833
2014-01-17,65000.0,66000.0,173453.0,20.77,-82650,54978,27752
2014-01-20,66000.0,66200.0,47593.0,20.83,-979,13547,-12391
2014-01-21,66900.0,66700.0,82174.0,20.99,-18568,14908,4229
2014-01-22,66000.0,65700.0,134835.0,20.68,13087,12611,-25498
2014-01-23,66200.0,64600.0,213814.0,20.33,17880,-2071,-15746
2014-01-24,64500.0,65000.0,155080.0,20.46,1943,-79127,76279
2014-01-27,64500.0,64000.0,129678.0,20.14,15867,41048,-56026
2014-01-28,64500.0,65000.0,182089.0,20.46,-36453,14176,22200
2014-01-29,66100.0,69400.0,200893.0,21.84,-55311,-18500,73244
2014-02-03,69300.0,67100.0,154326.0,21.12,35579,32665,-68238
2014-02-04,66300.0,66000.0,126530.0,20.77,6267,46649,-58509
2014-02-05,66000.0,66600.0,94059.0,20.96,5687,585,-6936
2014-02-06,66100.0,67200.0,86685.0,21.15,-1551,31420,-29841
2014-02-07,67000.0,68300.0,132634.0,21.49,-6168,18574,-12406
2014-02-10,68200.0,68100.0,83077.0,21.43,-1441,28762,-27309
2014-02-11,67000.0,67700.0,72996.0,21.31,2828,12671,-13979
2014-02-12,67200.0,67700.0,101306.0,21.31,4622,18818,-26394
2014-02-13,67700.0,69000.0,66771.0,21.71,-9874,11376,-2505
2014-02-14,69200.0,70200.0,196123.0,22.09,-13194,-22070,35164
2014-02-17,71200.0,67900.0,161039.0,21.37,44275,-18761,-25071
2014-02-18,68200.0,66700.0,204376.0,20.99,34187,-23151,-12096
2014-02-19,66100.0,68100.0,85596.0,21.43,-17887,2238,15669
2014-02-20,68300.0,68200.0,370841.0,21.46,-14094,-125537,139571
2014-02-21,67600.0,68800.0,168048.0,21.65,-7538,-75051,83194
2014-02-24,68800.0,68300.0,87236.0,21.49,8161,-7058,-1103
2014-02-25,68100.0,67200.0,154769.0,21.15,14365,36658,-50411
2014-02-26,66700.0,68800.0,150456.0,21.65,-41399,18329,25342
2014-02-27,69200.0,69800.0,159220.0,21.97,8801,-29025,19848
2014-02-28,68900.0,68300.0,212393.0,21.49,46137,13624,-59183
2014-03-03,68500.0,70400.0,164399.0,22.15,-27384,-32624,60267
2014-03-04,70400.0,70200.0,175832.0,22.09,-1673,20065,-18634
2014-03-05,70200.0,69700.0,171805.0,21.93,26945,60644,-87167
2014-03-06,70000.0,71900.0,155320.0,22.63,-35751,8058,27570
2014-03-07,71900.0,72500.0,110206.0,22.82,-7310,-9183,16473
2014-03-10,72000.0,73000.0,124610.0,22.97,-11435,31570,-19682
2014-03-11,72700.0,74100.0,130858.0,23.32,-14519,28085,-13127
2014-03-12,73300.0,71700.0,408081.0,22.56,46312,33689,-79502
2014-03-13,71000.0,72400.0,456452.0,22.78,23342,54112,-78860
2014-03-14,71300.0,71700.0,222943.0,22.56,6774,-1428,-5015
2014-03-17,71500.0,71900.0,86494.0,22.63,1860,7758,-9766
2014-03-18,72200.0,72200.0,241351.0,22.72,19432,-19223,-698
2014-03-19,72100.0,72800.0,561069.0,22.91,13423,110163,-123532
2014-03-20,74300.0,75200.0,409566.0,23.67,-40211,10999,27338
2014-03-21,74600.0,76000.0,172761.0,23.92,-12650,31065,-27387
2014-03-24,77000.0,74000.0,222232.0,23.29,21813,-52208,30412
2014-03-25,73300.0,73700.0,243536.0,23.19,11755,-25022,10761
2014-03-26,74000.0,73700.0,208684.0,23.19,14770,-40630,25860
2014-03-27,74000.0,74600.0,364559.0,23.48,8642,-77388,69746
2014-03-28,74600.0,73100.0,154730.0,23.0,28593,-44898,16305
2014-03-31,73100.0,74700.0,200414.0,23.51,-9471,-26576,36047
2014-04-01,74700.0,76400.0,630963.0,24.04,-36337,-111360,148220
2014-04-02,77000.0,75400.0,334953.0,23.73,23791,-75635,50773
2014-04-03,74900.0,76400.0,413401.0,24.04,-14441,-35312,50343
2014-04-04,76700.0,74800.0,240064.0,23.54,16545,-25413,8572
2014-04-07,74600.0,74000.0,197985.0,23.29,29563,-92266,63054
2014-04-08,73200.0,74000.0,202438.0,23.29,13013,-37033,26281
2014-04-09,74800.0,74600.0,191240.0,23.48,-7663,-1057,6191
2014-04-10,74600.0,79700.0,619019.0,25.08,-133639,18060,115340
2014-04-11,78500.0,77700.0,366778.0,24.45,40181,-52283,10719
2014-04-14,77400.0,77300.0,110894.0,24.33,-915,28097,-26931
2014-04-15,77600.0,77600.0,342682.0,24.42,19082,-20178,2156
2014-04-16,77600.0,77600.0,244259.0,24.42,8996,5821,-14734
2014-04-17,78400.0,78600.0,125941.0,24.74,730,-25328,26208
2014-04-18,79100.0,78700.0,71298.0,24.77,2694,7623,-10397
2014-04-21,78300.0,77500.0,54986.0,24.39,16752,-28786,12034
2014-04-22,78000.0,79400.0,163534.0,24.99,-15737,-18942,34030
2014-04-23,79700.0,80100.0,143811.0,25.21,-6313,-28540,35153
2014-04-24,81500.0,82900.0,334031.0,26.09,-7245,-77621,84091
2014-04-25,82100.0,78400.0,300238.0,24.67,76204,-12826,-65612
2014-04-28,78800.0,79000.0,206323.0,24.86,16557,9623,-26925
2014-04-29,80000.0,78400.0,204326.0,24.67,11698,-49306,37492
2014-04-30,80000.0,81500.0,469050.0,25.65,-33955,-68430,102862
2014-05-02,81500.0,80000.0,244499.0,25.18,12052,-7540,-4561
2014-05-07,81500.0,80000.0,220966.0,25.18,-16345,-38703,54738
2014-05-08,81900.0,80400.0,144232.0,25.3,5118,-5177,-2627
2014-05-09,79400.0,82800.0,208015.0,26.06,-33569,3983,30284
2014-05-12,83400.0,83200.0,213485.0,26.18,10207,46924,-58558
2014-05-13,82400.0,83000.0,207624.0,26.12,28058,34460,-62626
2014-05-14,83500.0,84200.0,363199.0,26.5,-1732,28856,-24084
2014-05-15,84300.0,83200.0,205842.0,26.18,19784,24573,-44955
2014-05-16,82500.0,83900.0,189711.0,26.4,-1725,2451,-3606
2014-05-19,83200.0,83400.0,162493.0,26.25,2434,2339,-4923
2014-05-20,82500.0,83500.0,176369.0,26.28,-1866,-3649,4915
2014-05-21,82800.0,84600.0,204922.0,26.62,-15376,25946,-10742
2014-05-22,85300.0,83000.0,153586.0,26.12,24643,-8955,-15988
2014-05-23,83000.0,85500.0,124225.0,26.91,-30578,8168,25711
2014-05-26,84500.0,85900.0,113623.0,27.03,-25933,28673,-1906
2014-05-27,86500.0,87100.0,116610.0,27.41,-14119,41534,-27415
2014-05-28,86700.0,87500.0,267758.0,27.54,5829,7678,-13515
2014-05-29,87500.0,86600.0,188922.0,27.25,28862,3193,-33122
2014-05-30,85600.0,85800.0,287351.0,27.0,-2638,54129,-50491
2014-06-02,85800.0,86400.0,101582.0,27.19,7922,-13389,5441
2014-06-03,86400.0,85100.0,202341.0,26.78,28763,27174,-52860
2014-06-05,84200.0,84300.0,256430.0,26.53,9325,-7599,-1629
2014-06-09,84500.0,82500.0,222490.0,25.96,18560,2191,-19870
2014-06-10,82500.0,81500.0,403345.0,25.65,32742,31420,-63872
2014-06-11,80800.0,81800.0,261051.0,25.74,21296,41006,-62302
2014-06-12,82200.0,81000.0,272052.0,25.49,37443,47452,-84870
2014-06-13,82100.0,83500.0,349617.0,26.28,-7532,53429,-45859
2014-06-16,82800.0,82600.0,185902.0,25.99,7075,6228,-13624
2014-06-17,83100.0,83300.0,168919.0,26.21,5986,-14383,8392
2014-06-18,82800.0,82000.0,179180.0,25.81,21457,10991,-32562
2014-06-19,82600.0,82500.0,128496.0,25.96,-33103,23676,12428
2014-06-20,83100.0,83600.0,325159.0,26.31,-21460,104448,-86060
2014-06-23,84500.0,83700.0,275482.0,26.34,287,34098,-34285
2014-06-24,83700.0,84000.0,157924.0,26.43,5407,28269,-34209
2014-06-25,84000.0,84000.0,162304.0,26.43,6328,-70029,63010
2014-06-26,84500.0,84400.0,89499.0,26.56,2269,13237,-14506
2014-06-27,84500.0,83200.0,99926.0,26.18,7669,-9927,2234
2014-06-30,84100.0,84700.0,201701.0,26.66,-19561,-58902,79424
2014-07-01,84400.0,84200.0,76110.0,26.5,-883,7641,-6938
2014-07-02,84300.0,84900.0,308895.0,26.72,-12564,-11793,24357
2014-07-03,85500.0,85900.0,198622.0,27.03,-21036,-33477,54598
2014-07-04,86900.0,87200.0,189117.0,27.44,-33877,-55553,89763
2014-07-07,87200.0,86700.0,133071.0,27.28,-8261,15853,-6814
2014-07-08,87000.0,88800.0,164088.0,27.95,-52449,-23051,75526
2014-07-09,89200.0,90000.0,249572.0,28.32,-46079,-37171,82242
2014-07-10,91000.0,92100.0,294379.0,28.98,-26162,-20992,47317
2014-07-11,92800.0,92500.0,278107.0,29.11,-11993,17333,-5340
2014-07-14,93300.0,93400.0,181631.0,29.39,-8912,-46300,55222
2014-07-15,94100.0,94400.0,217295.0,29.71,-4383,-19901,25158
2014-07-16,93900.0,93400.0,112668.0,29.39,-3227,-19903,23022
2014-07-17,92600.0,93600.0,123012.0,29.46,-14434,510,11074
2014-07-18,92500.0,93500.0,94254.0,29.42,-14708,17549,-3008
2014-07-21,93000.0,92900.0,155021.0,29.24,-2361,-60298,62202
2014-07-22,92800.0,94600.0,163896.0,29.77,-4984,-59882,65417
2014-07-23,94600.0,91400.0,165310.0,28.76,30032,-40499,10567
2014-07-24,91400.0,92100.0,242176.0,28.98,2229,-100916,96977
2014-07-25,92500.0,92200.0,137507.0,29.02,3646,-52270,48406
2014-07-28,92100.0,91100.0,249132.0,28.67,6040,-2226,-3819
2014-07-29,91400.0,85700.0,519651.0,26.97,115928,-152413,39373
2014-07-30,86500.0,89900.0,371335.0,28.29,-64502,-70502,134869
2014-07-31,89500.0,88900.0,160053.0,27.98,-3789,-3110,6833
2014-08-01,88200.0,87400.0,251770.0,27.5,26646,31780,-58867
2014-08-04,86800.0,88500.0,162170.0,27.85,11382,-10294,-6263
2014-08-05,88500.0,88800.0,121316.0,27.95,2659,1832,-6193
2014-08-06,88800.0,90700.0,158625.0,28.54,-15413,-3488,18891
2014-08-07,90200.0,90500.0,74421.0,28.48,5080,-7115,2116
2014-08-08,91400.0,92300.0,168840.0,29.05,-26666,-8655,35358
2014-08-11,91900.0,90400.0,142208.0,28.45,23132,4277,-25995
2014-08-12,90100.0,87500.0,226071.0,27.54,43487,-109420,65933
2014-08-13,87900.0,92100.0,207472.0,28.98,-53317,-67284,118555
2014-08-14,90600.0,90000.0,113047.0,28.32,4001,8153,-11612
2014-08-18,90900.0,89500.0,90092.0,28.17,2176,-8674,6762
2014-08-19,89500.0,88600.0,159249.0,27.88,22021,-51666,28136
2014-08-20,89100.0,90200.0,133866.0,28.39,-8964,-47700,56715
2014-08-21,90300.0,91500.0,141744.0,28.79,-17455,-37336,55318
2014-08-22,91700.0,94500.0,183672.0,29.74,-31713,405,30958
2014-08-25,94400.0,92000.0,114254.0,28.95,-7857,19072,-11718
2014-08-26,92200.0,88800.0,209597.0,27.95,58862,-24318,-33335
2014-08-27,89400.0,85700.0,301871.0,26.97,76817,-73931,-2817
2014-08-28,85800.0,85900.0,167068.0,27.03,21145,-51349,30229
2014-08-29,85500.0,85100.0,236023.0,26.78,20590,-50339,30161
2014-09-01,85000.0,85000.0,137440.0,26.75,-1012,19314,-16302
2014-09-02,84300.0,82800.0,330795.0,26.06,34011,-52709,21362
2014-09-03,81800.0,83800.0,360209.0,26.37,-15661,67323,-51696
2014-09-04,83100.0,85900.0,315699.0,27.03,-10243,-28424,38509
2014-09-05,85000.0,83500.0,275847.0,26.28,37167,48206,-83726
2014-09-11,82800.0,84100.0,202824.0,26.47,-15456,9503,5953
2014-09-12,84500.0,83000.0,151483.0,26.12,10289,17400,-28484
2014-09-15,82500.0,83300.0,123973.0,26.21,-4357,39032,-34963
2014-09-16,83300.0,85400.0,181002.0,26.88,-37762,5209,32555
2014-09-17,85900.0,86300.0,162642.0,27.16,-17649,24154,-6731
2014-09-18,85800.0,84500.0,140702.0,26.59,18270,-8738,-8941
2014-09-19,84300.0,86200.0,148977.0,27.13,-29763,19997,13182
2014-09-22,85400.0,83700.0,71815.0,26.34,11621,17595,-29033
2014-09-23,83000.0,84500.0,101740.0,26.59,-12243,41654,-29466
2014-09-24,84300.0,84200.0,112430.0,26.5,-68,43769,-42100
2014-09-25,84100.0,87200.0,189621.0,27.44,-42323,61167,-19437
2014-09-26,85900.0,85400.0,151453.0,26.88,17091,39861,-56682
2014-09-29,84600.0,86500.0,154999.0,27.22,-2615,6546,-3679
2014-09-30,85300.0,84300.0,221380.0,26.53,22575,8148,-30511
2014-10-01,83400.0,84800.0,129659.0,26.69,-2582,-24490,29291
2014-10-02,83800.0,81200.0,200938.0,25.55,33532,-16750,-19745
2014-10-06,83000.0,85300.0,214411.0,26.84,-72767,-61547,138514
2014-10-07,86000.0,84000.0,157864.0,26.43,1380,-7294,6214
2014-10-08,84400.0,84000.0,155188.0,26.43,-13890,-1366,15018
2014-10-10,83300.0,82600.0,278507.0,25.99,-6967,-10815,20910
2014-10-13,82700.0,81600.0,135201.0,25.68,6187,-490,-5221
2014-10-14,81700.0,79700.0,165278.0,25.08,21334,-4191,-16453
2014-10-15,79200.0,82500.0,285526.0,25.96,-18499,8799,9446
2014-10-16,82900.0,83600.0,159980.0,26.31,-24033,16505,7528
2014-10-17,84800.0,81000.0,169087.0,25.49,4594,37999,-42593
2014-10-20,81000.0,84400.0,174117.0,26.56,-21907,21849,-278
2014-10-21,83400.0,84000.0,135716.0,26.43,91,57737,-58569
2014-10-22,85000.0,87200.0,196043.0,27.44,-55670,19948,36321
2014-10-23,86700.0,89600.0,321252.0,28.2,-51161,5358,45707
2014-10-24,92000.0,93300.0,362141.0,29.36,-94804,-65058,160639
2014-10-27,93300.0,88600.0,259953.0,27.88,23152,-14599,-7960
2014-10-28,87500.0,85800.0,225696.0,27.0,52089,-6186,-50379
2014-10-29,83500.0,84200.0,362697.0,26.5,52695,60018,-112713
2014-10-30,83500.0,82000.0,376837.0,25.81,75456,11208,-86694
2014-10-31,81600.0,81600.0,362251.0,25.68,29432,-27132,-1798
2014-11-03,82400.0,83700.0,181059.0,26.34,-29287,13156,16125
2014-11-04,84900.0,85000.0,235328.0,26.75,-25700,-17596,42738
2014-11-05,86400.0,85600.0,249429.0,26.94,-29544,14943,14561
2014-11-06,85500.0,85500.0,163385.0,26.91,-15109,2458,12652
2014-11-07,84300.0,84000.0,236766.0,26.43,4411,-11181,6770
2014-11-10,84100.0,86500.0,179478.0,27.22,-28039,-27855,63624
2014-11-11,86600.0,84900.0,208526.0,26.72,15098,-12512,-2406
2014-11-12,84100.0,82300.0,181704.0,25.9,39430,-80939,41553
2014-11-13,82900.0,83600.0,111971.0,26.31,-22652,11796,10856
2014-11-14,83100.0,82400.0,130386.0,25.93,19321,-20139,821
2014-11-17,82000.0,82000.0,85800.0,25.81,9073,-171,-9012
2014-11-18,82800.0,81800.0,116704.0,25.74,9514,-23868,14354
2014-11-19,81500.0,82200.0,215452.0,25.87,3348,628,-3976
2014-11-20,82400.0,83100.0,99724.0,26.15,-6520,-5631,12151
2014-11-21,83000.0,83900.0,152788.0,26.4,-22136,-18757,43966
2014-11-24,83300.0,83700.0,87677.0,26.34,-5817,-5295,11019
2014-11-25,84100.0,84500.0,121338.0,26.59,-12890,5389,7501
2014-11-26,85800.0,88300.0,183003.0,27.79,-71644,-28533,100170
2014-11-27,87000.0,85200.0,102866.0,26.81,15814,-11428,-5218
2014-11-28,85800.0,86400.0,81224.0,27.19,-17455,1096,16259
2014-12-01,85700.0,84500.0,154534.0,26.59,9271,-5710,-3661
2014-12-02,84300.0,85000.0,167244.0,26.75,-1559,-7623,7677
2014-12-03,85700.0,83500.0,105575.0,26.28,18197,-12663,-5534
2014-12-04,82900.0,83500.0,111874.0,26.28,4582,34987,-38391
2014-12-05,83300.0,83900.0,98406.0,26.4,1570,32591,-34161
2014-12-08,83500.0,83600.0,156381.0,26.31,-1852,-5688,7535
2014-12-09,83500.0,85800.0,112348.0,27.0,-17634,-1179,18813
2014-12-10,84200.0,86000.0,161875.0,27.06,-4824,8975,-5314
2014-12-11,84500.0,84700.0,235630.0,26.66,901,26651,-27682
2014-12-12,85700.0,85900.0,143536.0,27.03,-21803,-26431,48234
2014-12-15,85000.0,86000.0,124806.0,27.06,-7788,11649,-4020
2014-12-16,85300.0,83600.0,221327.0,26.31,16415,14265,-29434
2014-12-17,82200.0,82200.0,343095.0,25.87,28464,-1007,-27608
2014-12-18,83600.0,86100.0,294918.0,27.1,-65004,-16497,81525
2014-12-19,86600.0,86400.0,170664.0,27.19,-17371,37578,-21756
2014-12-22,87100.0,87800.0,91711.0,27.63,-15981,28583,-12652
2014-12-23,88500.0,88500.0,240544.0,27.85,-17262,5877,10822
2014-12-24,89900.0,87900.0,78935.0,27.66,2421,10596,-13017
2014-12-26,87000.0,87500.0,69559.0,27.54,5410,7470,-12880
2014-12-29,86400.0,86200.0,48278.0,27.13,1679,-11466,9587
2014-12-30,87200.0,84200.0,125220.0,26.5,13849,-53856,40892
2015-01-02,82700.0,85000.0,128127.0,26.25,5449,17265,-22814
2015-01-05,83500.0,84400.0,148152.0,26.07,12886,-4493,-9032
2015-01-06,83500.0,82500.0,175157.0,25.48,54987,-12186,-42911
2015-01-07,81200.0,80600.0,226121.0,24.9,77147,-9356,-68879
2015-01-08,79000.0,78900.0,424384.0,24.37,44159,26920,-74481
2015-01-09,79500.0,80400.0,355066.0,24.83,10153,-11498,391
2015-01-12,80100.0,80700.0,96485.0,24.93,6293,17528,-23787
2015-01-13,81500.0,82000.0,324115.0,25.33,-34157,94173,-59241
2015-01-14,81500.0,82000.0,169616.0,25.33,-3435,51510,-48075
2015-01-15,82000.0,82600.0,135541.0,25.51,2547,24285,-26832
2015-01-16,82200.0,82300.0,180434.0,25.42,-7123,10620,-3349
2015-01-19,82300.0,82300.0,91173.0,25.42,-3136,10402,-7266
2015-01-20,81900.0,82700.0,94889.0,25.54,-9016,31315,-22420
2015-01-21,82500.0,83600.0,84964.0,25.82,-14229,4745,8984
2015-01-22,83200.0,83200.0,172176.0,25.7,3919,37123,-41746
2015-01-23,83100.0,86000.0,156003.0,26.56,-69980,31181,37805
2015-01-26,86100.0,87500.0,161722.0,27.03,-47028,37516,9838
2015-01-27,88000.0,88600.0,145611.0,27.37,-38776,57382,-18572
2015-01-28,86800.0,86800.0,124793.0,26.81,-35,41412,-41622
2015-01-29,86500.0,86100.0,168764.0,26.59,951,25268,-26219
2015-01-30,87200.0,87800.0,225742.0,27.12,-41365,51806,-9841
2015-02-02,87800.0,88600.0,95862.0,27.37,-8567,17236,-8446
2015-02-03,89500.0,89200.0,159921.0,27.55,-39047,68713,-29386
2015-02-04,89000.0,88800.0,160413.0,27.43,-1196,19455,-18258
2015-02-05,88300.0,89100.0,192369.0,27.52,6457,18040,-24497
2015-02-06,88000.0,88600.0,89374.0,27.37,-1937,-20157,22094
2015-02-09,88700.0,87800.0,121477.0,27.12,-3812,-1265,3378
2015-02-10,87300.0,87800.0,136997.0,27.12,222,-9817,11585
2015-02-11,88000.0,87500.0,202369.0,27.03,4778,26819,-31597
2015-02-12,85800.0,83700.0,1046945.0,25.85,90355,124533,-212472
2015-02-13,85000.0,86500.0,328161.0,26.72,-43724,12459,29874
2015-02-16,85800.0,88200.0,109076.0,27.24,-27012,17963,8582
2015-02-17,87500.0,87700.0,74977.0,27.09,-6086,14210,-8124
2015-02-23,88700.0,88800.0,121756.0,27.43,-14194,11303,3011
2015-02-24,87900.0,88300.0,174140.0,27.27,-4545,15987,-10301
2015-02-25,88000.0,87600.0,230372.0,27.06,-6384,-36878,48543
