Symbol,JW중외제약_시가(원),JW중외제약_종가(원),JW중외제약_거래량(주),JW중외제약_PER(IFRS-연결),JW중외제약_순매수수량(개인)(주),JW중외제약_순매수수량(기관계)(주),JW중외제약_순매수수량(외국인계)(주)
2001-11-27,8900.0,9000.0,114890.0,8.92,-30910,36230,840
2001-11-28,9000.0,8410.0,61610.0,8.33,-3500,2290,60
2001-11-29,8330.0,8610.0,55110.0,8.53,2320,-1830,0
2001-11-30,8850.0,8900.0,37310.0,8.82,1170,-850,0
2001-12-03,9200.0,9240.0,107280.0,9.16,20190,-21790,0
2001-12-04,9150.0,9100.0,55900.0,9.02,1380,-1220,0
2001-12-05,8930.0,9170.0,40590.0,9.09,-9680,7080,0
2001-12-06,9270.0,9000.0,66270.0,8.92,4380,-4590,380
2001-12-07,9100.0,9200.0,51280.0,9.12,-5410,2180,920
2001-12-10,9200.0,9200.0,38710.0,9.12,1390,-900,-90
2001-12-11,9050.0,9100.0,49180.0,9.02,2960,-110,-40
2001-12-12,9100.0,9010.0,50640.0,8.93,-2860,-380,0
2001-12-13,9050.0,9610.0,287160.0,9.53,27740,-20430,150
2001-12-14,9800.0,9950.0,357990.0,9.86,13630,-8590,-40
2001-12-17,10100.0,9300.0,113950.0,9.22,770,-680,-90
2001-12-18,9350.0,9000.0,146810.0,8.92,-1060,-270,1330
2001-12-19,8810.0,9000.0,108540.0,8.92,-12440,-220,9660
2001-12-20,9000.0,8930.0,60760.0,8.85,-8810,-420,9230
2001-12-21,8800.0,8540.0,54970.0,8.46,2260,-2260,0
2001-12-24,8650.0,8580.0,49750.0,8.5,400,-400,0
2001-12-26,8700.0,8820.0,119510.0,8.74,1720,-1720,0
2001-12-27,8600.0,8400.0,60170.0,8.56,1580,-1950,380
2001-12-28,8510.0,8700.0,59420.0,8.86,-2620,1540,0
2002-01-02,8790.0,8920.0,87090.0,6.53,-627,717,0
2002-01-03,8900.0,8750.0,58880.0,6.4,-1584,1384,0
2002-01-04,8810.0,8630.0,85357.0,6.31,-2444,1084,1090
2002-01-07,8530.0,8630.0,74357.0,6.31,550,-310,-80
2002-01-08,8750.0,8610.0,93382.0,6.3,1420,-1180,0
2002-01-09,8520.0,8540.0,76749.0,6.25,398,-368,0
2002-01-10,8540.0,8510.0,79121.0,6.23,20970,-19790,0
2002-01-11,8580.0,8690.0,179160.0,6.36,400,-400,0
2002-01-14,8780.0,8740.0,179316.0,6.39,8360,-8480,0
2002-01-15,8650.0,8530.0,47870.0,6.24,4670,-3950,-240
2002-01-16,8560.0,8310.0,42161.0,6.08,-420,420,0
2002-01-17,8210.0,8150.0,53720.0,5.96,-1560,1270,230
2002-01-18,8050.0,8140.0,40183.0,5.96,1060,-980,0
2002-01-21,8210.0,8300.0,32140.0,6.07,-2270,1550,180
2002-01-22,8400.0,8150.0,41289.0,5.96,1620,-1380,0
2002-01-23,8200.0,8420.0,50400.0,6.16,-2010,1660,30
2002-01-24,8420.0,8500.0,51339.0,6.22,-3510,2820,420
2002-01-25,8510.0,8640.0,154309.0,6.32,-8030,2410,320
2002-01-28,8800.0,8820.0,67260.0,6.45,-290,120,0
2002-01-29,8800.0,8800.0,50370.0,6.44,-1980,1640,60
2002-01-30,8690.0,8520.0,51010.0,6.23,500,-420,0
2002-01-31,8650.0,8760.0,113971.0,6.41,31970,-31490,0
2002-02-01,8990.0,8910.0,179770.0,6.52,-6960,11470,-8990
2002-02-04,8860.0,8620.0,44536.0,6.31,-1660,-1040,0
2002-02-05,8400.0,8640.0,47353.0,6.32,963,-953,0
2002-02-06,8700.0,8850.0,93287.0,6.48,7900,100,0
2002-02-07,8800.0,8600.0,58020.0,6.29,-2490,-800,0
2002-02-08,8790.0,8640.0,48840.0,6.32,980,-800,0
2002-02-14,8710.0,8980.0,120686.0,6.57,-270,2490,-2110
2002-02-15,9100.0,9300.0,129337.0,6.81,17987,-17887,-100
2002-02-18,9400.0,9630.0,217345.0,7.05,20189,-13699,0
2002-02-19,9600.0,9320.0,73880.0,6.82,1720,-1650,0
2002-02-20,9450.0,9280.0,58100.0,6.79,280,-250,0
2002-02-21,9400.0,9340.0,58320.0,6.83,-3230,230,0
2002-02-22,9400.0,9650.0,134740.0,7.06,21560,-21620,0
2002-02-25,9810.0,9720.0,59233.0,7.11,-433,433,0
2002-02-26,9870.0,9530.0,74010.0,6.97,-1630,1590,0
2002-02-27,9700.0,9530.0,70571.0,6.97,-3340,3540,120
2002-02-28,9530.0,9280.0,94664.0,6.79,-2040,1740,0
2002-03-04,9360.0,9270.0,78320.0,6.78,11220,1210,90
2002-03-05,9350.0,9410.0,76504.0,6.89,2530,-2470,0
2002-03-06,9410.0,9690.0,111340.0,7.09,8060,20,-8080
2002-03-07,9800.0,9500.0,77810.0,6.95,9490,-8940,-550
2002-03-08,9500.0,9500.0,65260.0,6.95,3410,-3410,0
2002-03-11,9820.0,10250.0,315529.0,7.5,11300,-10920,-50
2002-03-12,10200.0,9950.0,174140.0,7.28,430,-430,0
2002-03-13,9950.0,10050.0,108576.0,7.35,5600,-5570,0
2002-03-14,9950.0,10250.0,133051.0,7.5,-2400,560,-1040
2002-03-15,10450.0,10350.0,236960.0,7.57,-4590,7590,0
2002-03-18,10350.0,10800.0,121601.0,7.9,1310,-1310,0
2002-03-19,11000.0,10800.0,146654.0,7.9,-10340,10220,0
2002-03-20,10950.0,10500.0,122930.0,7.68,-260,230,0
2002-03-21,10400.0,10500.0,119447.0,7.68,-780,690,0
2002-03-22,10650.0,10750.0,427422.0,7.87,6550,-1610,0
2002-03-25,11000.0,10750.0,141940.0,7.87,2100,-2300,200
2002-03-26,10750.0,10850.0,176920.0,7.94,1369,-2099,730
2002-03-27,10900.0,10850.0,163046.0,7.94,160,-160,0
2002-03-28,10950.0,10850.0,132680.0,7.94,-740,260,0
2002-03-29,10950.0,11250.0,181620.0,8.23,-1080,1080,0
2002-04-01,11050.0,10900.0,219780.0,7.98,1740,-1620,0
2002-04-02,11200.0,10800.0,102840.0,7.9,-1420,700,600
2002-04-03,10850.0,10600.0,110811.0,7.76,420,-380,0
2002-04-04,10700.0,10850.0,117490.0,7.94,-610,450,160
2002-04-08,11100.0,10900.0,242083.0,7.98,-490,460,30
2002-04-09,10900.0,10600.0,74847.0,7.76,-7630,8660,0
2002-04-10,10400.0,9840.0,104450.0,7.2,770,-770,0
2002-04-11,9800.0,10000.0,99832.0,7.32,6890,-5030,-1720
2002-04-12,9720.0,9800.0,59690.0,7.17,470,-3470,0
2002-04-15,10000.0,9890.0,48787.0,7.24,470,-440,0
2002-04-16,9790.0,10050.0,51440.0,7.35,377,-377,0
2002-04-17,10150.0,10100.0,68781.0,7.39,2290,-2460,180
2002-04-18,10100.0,9980.0,36171.0,7.3,260,-260,0
2002-04-19,9880.0,9800.0,47360.0,7.17,-530,-560,1020
2002-04-22,9620.0,9410.0,46712.0,6.89,-1230,1200,0
2002-04-23,9410.0,9100.0,69440.0,6.66,0,0,0
2002-04-24,8900.0,9050.0,24290.0,6.62,-300,310,0
2002-04-25,8950.0,8650.0,44066.0,6.33,-830,760,70
2002-04-26,8650.0,8760.0,20109.0,6.41,0,0,0
2002-04-29,8800.0,8700.0,22609.0,6.37,-520,520,0
2002-04-30,8700.0,8640.0,29513.0,6.32,340,-280,0
2002-05-02,8650.0,8920.0,28047.0,6.53,850,-850,0
2002-05-03,8920.0,8900.0,16800.0,6.51,1550,-1470,0
2002-05-06,8800.0,8820.0,17190.0,6.45,2850,-3310,0
2002-05-07,8890.0,8890.0,34470.0,6.5,7440,-12440,0
2002-05-08,8900.0,9000.0,19082.0,6.59,270,-240,0
2002-05-09,9150.0,8950.0,28570.0,6.55,3380,-3530,-250
2002-05-10,8950.0,8830.0,17830.0,6.46,-2170,530,1640
2002-05-13,8780.0,8830.0,10100.0,6.46,-30,30,0
2002-05-14,8810.0,8770.0,19410.0,6.42,-1130,1130,-1130
2002-05-15,8820.0,8860.0,17460.0,6.48,-890,890,0
2002-05-16,8760.0,8830.0,11138.0,6.46,-240,240,0
2002-05-17,8850.0,8930.0,22360.0,6.53,0,680,0
2002-05-20,9000.0,8900.0,17800.0,6.51,1380,-1300,0
2002-05-21,8900.0,8700.0,27490.0,6.37,170,-170,0
2002-05-22,8700.0,8700.0,7819.0,6.37,-260,260,0
2002-05-23,8900.0,8610.0,17194.0,6.3,-981,-1990,-9
2002-05-24,8750.0,8540.0,23094.0,6.25,-1260,1260,0
2002-05-27,8500.0,8310.0,24130.0,6.08,-160,240,0
2002-05-28,8310.0,8190.0,16410.0,5.99,-960,1580,0
2002-05-29,8180.0,7990.0,27880.0,5.85,3110,-3000,0
2002-05-30,8000.0,7980.0,9460.0,5.84,-840,890,0
2002-05-31,8050.0,8100.0,18910.0,5.93,50,10,0
2002-06-03,8090.0,8080.0,7440.0,5.91,-1000,-300,1470
2002-06-04,7850.0,7950.0,8310.0,5.82,680,-620,0
2002-06-05,7900.0,7980.0,16330.0,5.84,130,-130,0
2002-06-07,7980.0,7850.0,8760.0,5.74,1800,-1800,0
2002-06-10,7860.0,7930.0,9997.0,5.8,-1004,1004,0
2002-06-11,7950.0,7940.0,6960.0,5.81,1330,-1270,0
2002-06-12,7950.0,7900.0,12348.0,5.78,5108,-1878,-1140
2002-06-14,8000.0,8000.0,10530.0,5.85,3136,-1106,0
2002-06-17,7980.0,8000.0,8450.0,5.85,1500,-710,-790
2002-06-18,8050.0,7970.0,9536.0,5.83,-20,290,-270
2002-06-19,7970.0,7720.0,21282.0,5.65,10,-100,90
2002-06-20,7720.0,7750.0,11910.0,5.67,170,-170,0
2002-06-21,7700.0,7730.0,12730.0,5.66,-30,30,0
2002-06-24,7580.0,7600.0,9930.0,5.56,-120,120,0
2002-06-25,7600.0,7510.0,12890.0,5.5,-630,630,0
2002-06-26,7020.0,7000.0,28370.0,5.12,-5010,5010,0
2002-06-27,7300.0,7250.0,35810.0,5.31,-15880,-120,16000
2002-06-28,7300.0,7620.0,22370.0,5.57,-9850,-420,10270
2002-07-02,7560.0,8380.0,55840.0,6.13,-36990,-710,37700
2002-07-03,8380.0,8140.0,9464.0,5.96,-30,30,0
2002-07-04,8140.0,8110.0,4525.0,5.93,230,-230,0
2002-07-05,8110.0,8170.0,21483.0,5.98,-740,730,0
2002-07-08,8210.0,8160.0,10140.0,5.97,490,-480,0
2002-07-09,8040.0,8200.0,6420.0,6.0,-280,280,0
2002-07-10,8180.0,8090.0,10590.0,5.92,-130,130,0
2002-07-11,8090.0,7900.0,21740.0,5.78,1240,-1140,-100
2002-07-12,8060.0,8010.0,7810.0,5.86,-1380,1360,0
2002-07-15,8010.0,8060.0,4090.0,5.9,-60,60,0
2002-07-16,8070.0,7870.0,8200.0,5.76,30,-30,0
2002-07-18,8000.0,7800.0,4090.0,5.71,-230,230,0
2002-07-19,7750.0,7680.0,10920.0,5.62,840,-830,0
2002-07-22,7350.0,7400.0,27250.0,5.42,-4910,-90,0
2002-07-23,7020.0,7500.0,14450.0,5.49,-1090,1090,0
2002-07-24,7320.0,7250.0,9600.0,5.31,60,-60,0
2002-07-25,7350.0,7400.0,14430.0,5.42,-660,660,0
2002-07-26,7370.0,7460.0,21226.0,5.46,-240,240,0
2002-07-29,7460.0,7580.0,13821.0,5.55,-20,20,0
2002-07-30,7700.0,7710.0,7510.0,5.64,-200,190,0
2002-07-31,7710.0,7740.0,4700.0,5.66,710,-710,0
2002-08-01,7650.0,7690.0,3680.0,5.63,670,-660,0
2002-08-02,7460.0,7600.0,7050.0,5.56,110,-110,0
2002-08-05,7500.0,7300.0,8770.0,5.34,80,-80,0
2002-08-06,7300.0,7150.0,15605.0,5.23,-1020,1020,0
2002-08-07,7310.0,7230.0,10060.0,5.29,80,-80,0
2002-08-08,7400.0,7350.0,15820.0,5.38,1620,-1620,0
2002-08-09,7480.0,7620.0,29670.0,5.57,-11240,70,11170
2002-08-12,7650.0,7580.0,10940.0,5.55,10,-10,0
2002-08-13,7430.0,7530.0,9130.0,5.51,-40,40,0
2002-08-14,7500.0,7590.0,5498.0,5.55,-130,130,0
2002-08-16,7610.0,7600.0,14440.0,5.56,-40,30,0
2002-08-19,7600.0,7590.0,27440.0,5.55,18330,80,0
2002-08-20,7610.0,7680.0,31690.0,5.62,19712,-19722,0
2002-08-21,7620.0,7700.0,19014.0,5.63,-240,240,0
2002-08-22,7950.0,7760.0,31248.0,5.68,9820,-9840,20
2002-08-23,7800.0,7770.0,19240.0,5.68,-120,120,0
2002-08-26,7770.0,7820.0,30640.0,5.72,-240,240,0
2002-08-27,7850.0,7740.0,20466.0,5.66,1420,-1420,0
2002-08-28,7790.0,7800.0,61080.0,5.71,28340,-28340,0
2002-08-29,7950.0,7800.0,43880.0,5.71,30,-30,0
2002-08-30,7950.0,7980.0,37600.0,5.84,-180,180,0
2002-09-02,8030.0,8070.0,29621.0,5.9,100,-100,0
2002-09-03,8010.0,8000.0,27890.0,5.85,-20,20,0
2002-09-04,7990.0,7890.0,23540.0,5.77,740,-720,-20
2002-09-05,7980.0,8010.0,28890.0,5.86,-8820,8840,0
2002-09-06,8040.0,8090.0,65320.0,5.92,-4190,4200,0
2002-09-09,8100.0,7810.0,37860.0,5.71,-4210,4060,0
2002-09-10,7820.0,8080.0,169020.0,5.91,-6930,6900,0
2002-09-11,8530.0,8320.0,253344.0,6.09,-710,710,0
2002-09-12,8400.0,8300.0,80690.0,6.07,760,-760,0
2002-09-13,8250.0,8100.0,50659.0,5.93,-4780,4780,0
2002-09-16,9310.0,8720.0,419373.0,6.38,-839,-170,0
2002-09-17,8800.0,8650.0,112604.0,6.33,-500,490,0
2002-09-18,8750.0,8630.0,104090.0,6.31,1670,-650,0
2002-09-19,8630.0,8800.0,154340.0,6.44,-1040,1040,0
2002-09-23,8700.0,8380.0,67950.0,6.13,-2960,2960,0
2002-09-24,8500.0,8400.0,61111.0,6.15,-12990,12980,0
2002-09-25,8380.0,8130.0,49190.0,5.95,-3030,3030,0
2002-09-26,8200.0,8130.0,40949.0,5.95,-10589,580,10009
2002-09-27,8020.0,8250.0,23390.0,6.04,-2290,2290,0
2002-09-30,8140.0,7930.0,45130.0,5.8,-780,780,0
2002-10-01,8010.0,8120.0,65313.0,5.94,-1850,1850,0
2002-10-02,8200.0,8150.0,32254.0,5.96,-1990,1990,0
2002-10-04,7900.0,8050.0,19080.0,5.89,-2400,2400,0
2002-10-07,7940.0,7970.0,39040.0,5.83,-2950,2950,0
2002-10-08,7970.0,8100.0,45530.0,5.93,-3250,3250,0
2002-10-09,8120.0,7950.0,27990.0,5.82,-3940,3950,0
2002-10-10,7960.0,7600.0,39870.0,5.56,-3470,3340,0
2002-10-11,7650.0,7300.0,60693.0,5.34,-6410,5990,0
2002-10-14,7380.0,7500.0,21270.0,5.49,-3000,3000,0
2002-10-15,7550.0,7550.0,61060.0,5.52,-1546,1486,0
2002-10-16,7620.0,7580.0,31890.0,5.55,-480,480,0
2002-10-17,7520.0,7590.0,46246.0,5.55,-4180,4120,0
2002-10-18,7600.0,7800.0,42250.0,5.71,10,-10,0
2002-10-21,7850.0,7760.0,12400.0,5.68,-1000,1000,0
2002-10-22,7830.0,7630.0,7220.0,5.58,-410,210,0
2002-10-23,7610.0,7710.0,6928.0,5.64,-590,590,0
2002-10-24,7710.0,7690.0,23610.0,5.63,480,-620,0
2002-10-25,7700.0,7710.0,13410.0,5.64,-60,60,0
2002-10-28,7770.0,7850.0,58300.0,5.74,-20,10,0
2002-10-29,7850.0,7810.0,21770.0,5.71,-510,510,0
2002-10-30,7790.0,7650.0,13730.0,5.6,-50,-110,0
2002-10-31,7700.0,7650.0,23050.0,5.6,9940,-9940,0
2002-11-01,7610.0,7670.0,11780.0,5.61,90,-90,0
2002-11-04,7610.0,7760.0,14201.0,5.68,-755,745,0
2002-11-05,7760.0,7760.0,8050.0,5.68,-260,-40,280
2002-11-06,7760.0,7890.0,9600.0,5.77,-1320,1320,0
2002-11-07,7800.0,7890.0,7190.0,5.77,20,-20,0
2002-11-08,7700.0,7800.0,21706.0,5.71,-230,230,0
2002-11-11,7800.0,7800.0,54040.0,5.71,540,-550,0
2002-11-12,7750.0,7770.0,15691.0,5.68,410,-20,-390
2002-11-13,7720.0,7720.0,9090.0,5.65,2480,-730,-1910
2002-11-14,7670.0,7830.0,13500.0,5.73,-2290,630,1660
2002-11-15,7830.0,7890.0,14740.0,5.77,-2600,3200,-600
2002-11-18,7840.0,7890.0,6690.0,5.77,-40,40,0
2002-11-19,7890.0,7900.0,6930.0,5.78,-160,160,0
2002-11-20,7900.0,7980.0,13300.0,5.84,-180,160,0
2002-11-21,8000.0,8020.0,27736.0,5.87,-861,661,0
2002-11-22,8170.0,8020.0,13820.0,5.87,-1510,920,30
2002-11-25,7970.0,8030.0,13063.0,5.88,-1220,960,0
2002-11-26,8050.0,8090.0,23710.0,5.92,-820,570,0
2002-11-27,8020.0,8090.0,13270.0,5.92,-1330,1230,0
2002-11-28,8150.0,8150.0,20890.0,5.96,-490,490,0
2002-11-29,8130.0,8060.0,11337.0,5.9,-1060,1060,0
2002-12-02,8130.0,8230.0,19146.0,6.02,-980,980,0
2002-12-03,8240.0,8190.0,40120.0,5.99,18220,1420,-50
2002-12-04,8100.0,8100.0,31330.0,5.93,-1030,780,-30
2002-12-05,8230.0,8150.0,18741.0,5.96,-1720,1550,-30
2002-12-06,8090.0,8130.0,21459.0,5.95,-423,503,-80
2002-12-09,8130.0,8080.0,14351.0,5.91,-2110,2110,0
2002-12-10,8040.0,8150.0,34430.0,5.96,-110,110,0
2002-12-11,8200.0,8150.0,10600.0,5.96,140,-140,0
2002-12-12,8110.0,8250.0,17120.0,6.04,-2430,-1030,3460
2002-12-13,8230.0,8170.0,16150.0,5.98,250,-250,0
2002-12-16,8230.0,8210.0,37440.0,6.01,480,-440,0
2002-12-17,8270.0,8200.0,40244.0,6.0,21440,70,0
2002-12-18,8200.0,8240.0,24756.0,6.03,-50,50,0
2002-12-20,8190.0,8140.0,8591.0,5.96,-179,179,0
2002-12-23,8100.0,8080.0,34100.0,5.91,-410,410,0
2002-12-24,8080.0,8100.0,55896.0,5.93,-324,314,0
2002-12-26,8280.0,8200.0,55190.0,6.0,130,-130,0
2002-12-27,7450.0,7350.0,18150.0,5.62,-1170,1230,0
2002-12-30,6820.0,6850.0,16410.0,5.24,-1300,1300,0
2003-01-02,6820.0,6900.0,10170.0,4.96,530,-340,-170
2003-01-03,7000.0,7030.0,13840.0,5.06,320,-260,-50
2003-01-06,7140.0,7040.0,5550.0,5.06,50,-70,20
2003-01-07,7200.0,7010.0,17090.0,5.04,1020,-860,0
2003-01-08,7020.0,6950.0,11006.0,5.0,750,-390,0
2003-01-09,6930.0,6790.0,17446.0,4.88,4000,-1090,-2830
2003-01-10,6850.0,6790.0,17220.0,4.88,820,-860,40
2003-01-13,6790.0,6840.0,8090.0,4.92,90,-110,20
2003-01-14,6760.0,6860.0,4010.0,4.93,100,-130,30
2003-01-15,6900.0,6850.0,4940.0,4.93,-60,0,60
2003-01-16,6940.0,6870.0,7130.0,4.94,-340,290,50
2003-01-17,6870.0,6870.0,4360.0,4.94,60,-120,60
2003-01-20,6720.0,6840.0,8190.0,4.92,-1150,1130,20
2003-01-21,6840.0,6740.0,5170.0,4.85,170,-170,0
2003-01-22,6730.0,6700.0,14860.0,4.82,-90,190,-100
2003-01-23,6700.0,6670.0,6774.0,4.8,-1516,1380,140
2003-01-24,6750.0,6610.0,10010.0,4.75,1050,-1090,40
2003-01-27,6500.0,6400.0,9430.0,4.6,970,-970,0
2003-01-28,6400.0,6420.0,4921.0,4.62,520,-520,0
2003-01-29,6400.0,6350.0,6260.0,4.57,430,-130,-300
2003-01-30,6400.0,6490.0,1680.0,4.67,50,0,-50
2003-02-03,6540.0,6590.0,4740.0,4.74,-290,300,-10
2003-02-04,6580.0,6610.0,5610.0,4.75,300,-300,0
2003-02-05,6530.0,6620.0,2790.0,4.76,0,0,0
2003-02-06,6650.0,6630.0,3230.0,4.77,20,-20,0
2003-02-07,6520.0,6580.0,5100.0,4.73,-30,30,0
2003-02-10,6490.0,6400.0,10210.0,4.6,-340,340,0
2003-02-11,6420.0,6350.0,5810.0,4.57,610,-610,0
2003-02-12,6440.0,6360.0,2370.0,4.57,280,-280,0
2003-02-13,6600.0,6360.0,3010.0,4.57,110,-110,0
2003-02-14,6400.0,6440.0,5000.0,4.63,-700,590,110
2003-02-17,6670.0,6680.0,17290.0,4.8,-1040,590,450
2003-02-18,6690.0,6530.0,4120.0,4.7,-370,370,0
2003-02-19,6650.0,6680.0,17740.0,4.8,-850,680,170
2003-02-20,6720.0,6620.0,10730.0,4.76,-320,320,0
2003-02-21,6550.0,6600.0,3790.0,4.75,-1950,-250,0
2003-02-24,6520.0,6700.0,6710.0,4.82,-990,790,200
2003-02-25,6800.0,6620.0,3880.0,4.76,300,-300,0
2003-02-26,6720.0,6730.0,21630.0,4.84,1000,70,130
2003-02-27,6680.0,6900.0,27895.0,4.96,540,-460,-80
2003-02-28,6970.0,6760.0,6310.0,4.86,410,-360,-50
2003-03-03,6760.0,6800.0,10880.0,4.89,-300,300,0
2003-03-04,6810.0,6800.0,12880.0,4.89,420,-420,0
2003-03-05,6700.0,6730.0,14420.0,4.84,110,-110,0
2003-03-06,6650.0,6670.0,17000.0,4.8,-260,-60,0
2003-03-07,6670.0,6560.0,40160.0,4.72,28550,-50,0
2003-03-10,6460.0,6400.0,14720.0,4.6,180,-180,0
2003-03-11,6400.0,6380.0,7880.0,4.59,60,-60,0
2003-03-12,6240.0,6440.0,5410.0,4.63,-300,1080,0
2003-03-13,6540.0,6410.0,8830.0,4.61,2390,670,-930
2003-03-14,6490.0,6520.0,7390.0,4.69,390,-390,0
2003-03-17,6670.0,6400.0,18460.0,4.6,-1470,1470,0
2003-03-18,6550.0,6540.0,6582.0,4.7,-1020,120,0
2003-03-19,7200.0,6700.0,3580.0,4.82,570,-570,0
2003-03-20,6850.0,6950.0,22740.0,5.0,380,-380,0
2003-03-21,6900.0,7000.0,9590.0,5.03,-770,770,0
2003-03-24,7000.0,6940.0,10030.0,4.99,630,-650,20
2003-03-25,6750.0,6930.0,13350.0,4.98,-1270,1230,40
2003-03-26,6880.0,7050.0,32680.0,5.07,1510,-1660,150
2003-03-27,7040.0,7200.0,25450.0,5.18,-32,-68,100
2003-03-28,7300.0,7130.0,19270.0,5.13,-420,560,-140
2003-03-31,7200.0,7360.0,106240.0,5.29,-3070,3060,10
2003-04-01,7320.0,7240.0,33370.0,5.21,11110,680,-11790
2003-04-02,7240.0,7440.0,33260.0,5.35,-650,660,-10
2003-04-03,7680.0,7750.0,186360.0,5.57,-590,200,390
2003-04-04,7800.0,7600.0,45680.0,5.47,-340,70,270
2003-04-07,7800.0,7800.0,51220.0,5.61,-420,310,110
2003-04-08,7900.0,7660.0,28424.0,5.51,-404,-16,420
2003-04-09,7620.0,7370.0,18470.0,5.3,920,-1090,170
2003-04-10,7260.0,7390.0,14220.0,5.32,-2910,-730,3640
2003-04-11,7300.0,7380.0,25170.0,5.31,-800,520,250
2003-04-14,7490.0,7380.0,22054.0,5.31,-1276,1076,200
2003-04-15,7480.0,7460.0,22149.0,5.37,-301,301,0
2003-04-16,7460.0,7600.0,21770.0,5.47,-946,946,0
2003-04-17,7600.0,7530.0,13656.0,5.42,281,-141,0
2003-04-18,7550.0,7650.0,34664.0,5.5,-657,547,110
2003-04-21,7720.0,7720.0,27716.0,5.55,50,-10,-40
2003-04-22,7760.0,7700.0,24748.0,5.54,2440,-2360,-70
2003-04-23,7700.0,7690.0,13485.0,5.53,-768,838,-70
2003-04-24,7790.0,7800.0,121777.0,5.61,-36,36,0
2003-04-25,7910.0,7410.0,56173.0,5.33,750,-720,0
2003-04-28,7350.0,7560.0,149089.0,5.44,-20,20,0
2003-04-29,7690.0,7660.0,61685.0,5.51,-1780,1720,60
2003-04-30,7960.0,7710.0,154770.0,5.55,-1130,970,160
2003-05-02,7710.0,7460.0,44087.0,5.37,700,-700,0
2003-05-06,7470.0,7450.0,14150.0,5.36,-900,900,0
2003-05-07,7540.0,7500.0,16975.0,5.39,-1890,1050,840
2003-05-09,7450.0,7500.0,14665.0,5.39,-690,690,0
2003-05-12,7480.0,7590.0,23180.0,5.46,-3280,3220,60
2003-05-13,7620.0,7490.0,7850.0,5.39,100,-710,0
2003-05-14,7430.0,7520.0,10280.0,5.41,910,-960,-550
2003-05-15,7590.0,7510.0,27295.0,5.4,-200,-410,0
2003-05-16,7450.0,7500.0,9001.0,5.39,-820,200,0
2003-05-19,7500.0,7310.0,21730.0,5.26,1030,-1670,0
2003-05-20,7250.0,7490.0,9800.0,5.39,590,-1230,0
2003-05-21,7610.0,7520.0,16590.0,5.41,4510,-4510,0
2003-05-22,7520.0,7510.0,18280.0,5.4,380,-380,0
2003-05-23,7470.0,7670.0,25540.0,5.52,-1870,1270,0
2003-05-26,7670.0,7660.0,22783.0,5.51,-2090,1490,0
2003-05-27,7620.0,7650.0,17340.0,5.5,-620,20,0
2003-05-28,7720.0,7730.0,18360.0,5.56,-5334,4724,0
2003-05-29,7650.0,7700.0,12950.0,5.54,-1840,1230,0
2003-05-30,7610.0,7690.0,11290.0,5.53,-1590,990,0
2003-06-02,7750.0,7900.0,119880.0,5.68,-3100,2440,100
2003-06-03,8040.0,7810.0,33340.0,5.62,-170,-420,0
2003-06-04,7900.0,7820.0,26910.0,5.62,3200,-3690,-100
2003-06-05,7800.0,7800.0,35880.0,5.61,1100,-1690,0
2003-06-09,7710.0,7700.0,16580.0,5.54,2610,-3100,0
2003-06-10,7650.0,7700.0,8720.0,5.54,-2330,1890,0
2003-06-11,7640.0,7620.0,33740.0,5.48,-380,380,0
2003-06-12,7580.0,7650.0,27010.0,5.5,4600,-1510,-3090
2003-06-13,7700.0,7660.0,21920.0,5.51,120,-120,0
2003-06-16,7660.0,7630.0,10440.0,5.49,440,-440,0
2003-06-17,7700.0,7670.0,17789.0,5.52,-1514,1514,0
2003-06-18,7720.0,7690.0,15740.0,5.53,2110,-2110,0
2003-06-19,7660.0,7640.0,22922.0,5.5,917,-917,0
2003-06-20,7550.0,7570.0,18340.0,5.44,-960,510,0
2003-06-23,7540.0,7650.0,13480.0,5.5,-1240,1240,0
2003-06-24,7560.0,7300.0,95885.0,5.25,64660,2540,-67200
2003-06-25,7330.0,7360.0,8552.0,5.29,-940,940,0
2003-06-26,7300.0,7320.0,7410.0,5.26,-490,490,0
2003-06-27,7320.0,7360.0,8716.0,5.29,-2360,2350,0
2003-06-30,7390.0,7370.0,5490.0,5.3,-260,250,0
2003-07-01,7320.0,7360.0,13180.0,5.29,40,-40,0
2003-07-02,7340.0,7410.0,6760.0,5.33,-650,650,0
2003-07-03,7400.0,7400.0,12290.0,5.32,1670,-1670,0
2003-07-04,7400.0,7430.0,6914.0,5.34,-80,80,0
2003-07-07,7460.0,7420.0,13000.0,5.34,6410,-6410,0
2003-07-08,7450.0,7410.0,9137.0,5.33,2560,-2560,0
2003-07-09,7420.0,7320.0,19743.0,5.26,1630,-1630,0
2003-07-10,7320.0,7350.0,20136.0,5.29,3440,-4930,1490
2003-07-11,7310.0,7410.0,31803.0,5.33,270,-270,0
2003-07-14,7450.0,7400.0,10190.0,5.32,190,-190,0
2003-07-15,7400.0,7360.0,15041.0,5.29,1100,-1100,0
2003-07-16,7320.0,7370.0,8840.0,5.3,-2240,2240,0
2003-07-18,7260.0,7310.0,6210.0,5.26,-240,240,0
2003-07-21,7370.0,7270.0,11030.0,5.23,1840,-1840,0
2003-07-22,7260.0,7280.0,11230.0,5.24,-590,590,0
2003-07-23,7270.0,7210.0,5448.0,5.19,-270,260,0
2003-07-24,7250.0,7330.0,3830.0,5.27,920,-920,0
