Symbol,삼성화재_시가(원),삼성화재_종가(원),삼성화재_거래량(주),삼성화재_PER(IFRS-연결),삼성화재_순매수수량(개인)(주),삼성화재_순매수수량(기관계)(주),삼성화재_순매수수량(외국인계)(주)
2014-12-01,304000.0,302500.0,103979.0,29.88,3398,-4799,1543
2014-12-02,302500.0,304000.0,93104.0,30.03,249,-1130,369
2014-12-03,307000.0,309000.0,55414.0,30.52,-3971,-5045,9016
2014-12-04,313500.0,309000.0,123231.0,30.52,1638,49977,-51718
2014-12-05,311500.0,309000.0,105970.0,30.52,-447,74097,-73650
2014-12-08,306500.0,300000.0,85722.0,29.63,5287,22035,-24253
2014-12-09,303000.0,307000.0,165402.0,30.32,-7301,-6933,14234
2014-12-10,307000.0,301000.0,100446.0,29.73,2809,-2312,-798
2014-12-11,305000.0,287500.0,100265.0,28.4,7658,-7619,-856
2014-12-12,289500.0,301500.0,77286.0,29.78,-8311,-2566,12131
2014-12-15,301000.0,297000.0,75427.0,29.33,2586,-2828,170
2014-12-16,297000.0,302000.0,77311.0,29.83,-2932,-4269,7241
2014-12-17,303000.0,299500.0,129512.0,29.58,6793,-37206,30833
2014-12-18,305000.0,301000.0,99573.0,29.73,-4784,-2288,6842
2014-12-19,301000.0,293500.0,114244.0,28.99,19678,-54292,33614
2014-12-22,292500.0,290000.0,65057.0,28.64,6636,-2300,-1047
2014-12-23,292000.0,297000.0,44900.0,29.33,-15490,10554,6481
2014-12-24,296000.0,293000.0,30551.0,28.94,4525,-1742,-3099
2014-12-26,293000.0,297000.0,28190.0,29.33,-7878,11644,-3716
2014-12-29,295500.0,289000.0,22252.0,28.54,6386,-5225,-1175
2014-12-30,289000.0,282500.0,59471.0,27.9,10326,-16116,6359
2015-01-02,282500.0,285000.0,47931.0,17.24,-3222,-530,2878
2015-01-05,282000.0,286000.0,59099.0,17.3,-572,-14147,15362
2015-01-06,286000.0,290500.0,137022.0,17.57,-12433,-2033,14338
2015-01-07,295500.0,296500.0,111059.0,17.94,-5848,-11059,16907
2015-01-08,300500.0,300500.0,109707.0,18.18,-5086,-12833,17925
2015-01-09,303000.0,297000.0,44747.0,17.97,785,-10708,9919
2015-01-12,295500.0,292000.0,62072.0,17.66,2672,-13996,11324
2015-01-13,291000.0,295000.0,70665.0,17.85,-2392,-10367,12759
2015-01-14,295000.0,297000.0,85178.0,17.97,-1924,2340,-416
2015-01-15,297000.0,298500.0,76352.0,18.06,-797,-8023,8820
2015-01-16,295000.0,286000.0,59012.0,17.3,21004,-23404,2427
2015-01-19,284500.0,283000.0,37373.0,17.12,8814,-4089,-4725
2015-01-20,285500.0,279000.0,73971.0,16.88,7788,-10831,3043
2015-01-21,277500.0,289500.0,88604.0,17.51,-13254,2804,10459
2015-01-22,287500.0,290000.0,52600.0,17.54,-1549,-516,2065
2015-01-23,288000.0,293000.0,39022.0,17.73,-5372,6252,-878
2015-01-26,295500.0,299000.0,59416.0,18.09,-9901,-726,10627
2015-01-27,301000.0,310500.0,119093.0,18.78,-22033,7569,14317
2015-01-28,307000.0,316500.0,131668.0,19.15,-5172,5995,-152
2015-01-29,313000.0,317500.0,107808.0,19.21,-2817,7232,-5108
2015-01-30,312000.0,295000.0,169918.0,17.85,36746,-35228,-1376
2015-02-02,293000.0,299000.0,58453.0,18.09,-3706,2568,1138
2015-02-03,297500.0,294500.0,47430.0,17.82,1136,365,-1712
2015-02-04,294500.0,296500.0,59272.0,17.94,-2999,-855,3854
2015-02-05,296500.0,296000.0,57367.0,17.91,-868,-4830,5698
2015-02-06,293500.0,293000.0,69503.0,17.73,9119,-14314,5195
2015-02-09,292500.0,290000.0,39175.0,17.54,2673,-3495,822
2015-02-10,289500.0,288000.0,38134.0,17.42,9143,11735,-20884
2015-02-11,286500.0,293500.0,32665.0,17.76,-4387,2728,1659
2015-02-12,291000.0,292000.0,46741.0,17.66,4809,5007,-9816
2015-02-13,290500.0,285000.0,65619.0,17.24,25724,-16093,-9574
2015-02-16,282500.0,292500.0,50525.0,17.7,-12077,4038,8607
2015-02-17,281000.0,261500.0,267558.0,15.82,103839,16815,-121662
2015-02-23,262500.0,259000.0,227678.0,15.67,40173,16497,-56745
2015-02-24,258500.0,256500.0,270999.0,15.52,45899,41154,-87363
2015-02-25,256500.0,256500.0,395455.0,15.52,56902,148986,-205602
2015-02-26,254000.0,252500.0,398474.0,15.28,49186,42424,-91649
2015-02-27,256000.0,255000.0,466434.0,15.43,31965,64484,-96508
2015-03-02,254000.0,246500.0,325781.0,14.91,87897,21256,-111059
2015-03-03,246000.0,253500.0,309311.0,15.34,-21371,92090,-70820
2015-03-04,255000.0,255500.0,250772.0,15.46,-15063,29853,-14820
2015-03-05,255000.0,256500.0,206836.0,15.52,1220,29372,-30749
2015-03-06,256500.0,258000.0,161102.0,15.61,-9853,11941,-1713
2015-03-09,258500.0,263500.0,191747.0,15.94,-46351,33884,12795
2015-03-10,265000.0,260500.0,107100.0,15.76,1875,11885,-13132
2015-03-11,257500.0,244000.0,371933.0,14.76,124787,-10977,-116973
2015-03-12,247000.0,255500.0,425885.0,15.46,-96980,47375,51316
2015-03-13,256000.0,252000.0,85395.0,15.25,4545,-29821,24954
2015-03-16,253500.0,251500.0,70224.0,15.21,705,-18691,17839
2015-03-17,254500.0,257500.0,92982.0,15.58,-24136,-13957,38618
2015-03-18,259000.0,264000.0,203842.0,15.97,-62221,1123,60990
2015-03-19,265500.0,258000.0,86785.0,15.61,11651,-14806,2160
2015-03-20,260000.0,261500.0,132255.0,15.82,-9462,-5310,14933
2015-03-23,261500.0,266500.0,87507.0,16.12,-23350,23821,-299
2015-03-24,266500.0,270000.0,107394.0,16.33,-30277,11069,18408
2015-03-25,270500.0,264500.0,56142.0,16.0,10730,-3219,-8016
2015-03-26,263500.0,269000.0,120077.0,16.27,-21850,21969,-117
2015-03-27,265500.0,265000.0,71125.0,16.03,3480,4836,-8411
2015-03-30,268000.0,262000.0,64974.0,15.85,3284,-9460,6280
2015-03-31,263000.0,267500.0,47136.0,16.18,-15646,-7287,22830
2015-04-01,264000.0,258500.0,101505.0,15.64,33223,-16781,-16451
2015-04-02,258000.0,258000.0,96858.0,15.61,10385,-29951,19624
2015-04-03,260000.0,261000.0,28116.0,15.79,-7621,-6595,14427
2015-04-06,260000.0,258500.0,31489.0,15.64,201,-4033,3832
2015-04-07,260000.0,259000.0,52824.0,15.67,-4073,-12531,16605
2015-04-08,260000.0,260000.0,94859.0,15.73,-11724,-32369,44047
2015-04-09,260000.0,262000.0,66517.0,15.85,-3210,-20591,23407
2015-04-10,260500.0,264000.0,90753.0,15.97,-2817,-41013,43830
2015-04-13,263500.0,267000.0,91364.0,16.15,-17514,-34088,51757
2015-04-14,270000.0,279000.0,165262.0,16.88,-52881,5767,46780
2015-04-15,274000.0,276500.0,117815.0,16.73,911,-22915,23052
2015-04-16,278000.0,279500.0,74337.0,16.91,-5769,-16937,22885
2015-04-17,279500.0,279500.0,76358.0,16.91,-5097,-17087,23301
2015-04-20,280000.0,285500.0,80951.0,17.27,-26676,-7257,33448
2015-04-21,282000.0,275000.0,105727.0,16.64,25208,-24319,-522
2015-04-22,275000.0,275000.0,74033.0,16.64,-4059,-17214,21271
2015-04-23,276000.0,281000.0,89615.0,17.0,-13172,15367,-2166
2015-04-24,281000.0,302000.0,244962.0,18.27,-92452,28913,63434
2015-04-27,298500.0,288000.0,110749.0,17.42,16814,24238,-41050
2015-04-28,291000.0,288500.0,102813.0,17.45,-5513,24824,-19944
2015-04-29,291500.0,288000.0,63932.0,17.42,6117,-4989,-1108
2015-04-30,285500.0,282500.0,112517.0,17.09,2900,30120,-33009
2015-05-04,282500.0,299000.0,140578.0,18.09,-26214,56120,-29906
2015-05-06,299000.0,294500.0,100248.0,17.82,-6134,22491,-16357
2015-05-07,286500.0,287000.0,126220.0,17.36,6297,13401,-18915
2015-05-08,287000.0,287500.0,46830.0,17.39,-2731,327,1320
2015-05-11,290500.0,289000.0,38801.0,17.48,-1406,-5116,6522
2015-05-12,286500.0,284500.0,58289.0,17.21,6925,7234,-14216
2015-05-13,283500.0,301500.0,134746.0,18.24,-24992,35253,-10316
2015-05-14,295500.0,305000.0,81554.0,18.45,-10187,1937,8285
2015-05-15,306000.0,296500.0,51368.0,17.94,8059,2462,-11707
2015-05-18,298500.0,301500.0,62009.0,18.24,-832,10346,-9514
2015-05-19,297000.0,294000.0,63822.0,17.79,3501,13558,-17059
2015-05-20,294000.0,303000.0,59984.0,18.33,-11185,1478,9772
2015-05-21,299000.0,296500.0,52376.0,17.94,3288,-19126,15838
2015-05-22,295000.0,311000.0,79051.0,18.81,-21802,17309,4322
2015-05-26,304000.0,302500.0,85991.0,18.3,9142,9659,-18801
2015-05-27,297000.0,300000.0,95909.0,18.15,4574,6604,-11147
2015-05-28,296000.0,297000.0,56827.0,17.97,4311,-15277,10914
2015-05-29,295000.0,304000.0,180800.0,18.39,-11371,18140,-6769
2015-06-01,304000.0,290000.0,72798.0,17.54,25752,-23699,-1951
2015-06-02,290500.0,291000.0,77409.0,17.6,-3362,-6842,10204
2015-06-03,293000.0,289500.0,56866.0,17.51,3927,-9641,5644
2015-06-04,286500.0,285500.0,48377.0,17.27,5935,-11526,5591
2015-06-05,284000.0,288000.0,61545.0,17.42,-1530,-3866,5269
2015-06-08,286000.0,292000.0,75190.0,17.66,-7169,24649,-17866
2015-06-09,290000.0,286500.0,56600.0,17.33,13364,11448,-24829
2015-06-10,289000.0,290000.0,58812.0,17.54,-8783,3107,4919
2015-06-11,292500.0,300000.0,137140.0,18.15,-23299,22488,1636
2015-06-12,305000.0,293000.0,412796.0,17.73,10590,-200,-9915
2015-06-15,290000.0,298500.0,172205.0,18.06,-8956,-13510,22476
2015-06-16,298500.0,301500.0,114973.0,18.24,-7013,44452,-37409
2015-06-17,297500.0,300500.0,106620.0,18.18,-1731,8788,-8850
2015-06-18,300000.0,297500.0,73798.0,18.0,5202,-967,-3231
2015-06-19,296500.0,293500.0,95970.0,17.76,8243,7450,-15693
2015-06-22,293500.0,295000.0,36170.0,17.85,-1320,-588,1838
2015-06-23,295500.0,299000.0,69465.0,18.09,-3642,-7761,11411
2015-06-24,297000.0,300000.0,64233.0,18.15,-1238,-19667,20905
2015-06-25,297500.0,295500.0,73039.0,17.88,12477,-3333,-3053
2015-06-26,295500.0,300000.0,83548.0,18.15,-15024,-2534,17558
2015-06-29,296000.0,296000.0,63122.0,17.91,6198,-1998,-4540
2015-06-30,293000.0,294000.0,51832.0,17.79,1911,2486,-4451
2015-07-01,291000.0,289000.0,117167.0,17.48,33021,-45334,12426
2015-07-02,289500.0,292000.0,101340.0,17.66,-12860,-14900,27777
2015-07-03,292000.0,291500.0,43772.0,17.63,-1065,-4681,5746
2015-07-06,289500.0,289500.0,31160.0,17.51,-1774,2306,-523
2015-07-07,290000.0,289500.0,72022.0,17.51,2341,-25422,23100
2015-07-08,290000.0,284500.0,116454.0,17.21,10345,-54820,44998
2015-07-09,282000.0,289500.0,87698.0,17.51,-6465,20841,-14364
2015-07-10,287000.0,286500.0,63765.0,17.33,2633,-1553,-1223
2015-07-13,286000.0,288000.0,31319.0,17.42,-1221,-3503,4724
2015-07-14,286000.0,289500.0,23669.0,17.51,-1793,-6480,8343
2015-07-15,289500.0,289500.0,42928.0,17.51,642,2219,-2882
2015-07-16,290000.0,288000.0,33802.0,17.42,1887,-8554,6643
2015-07-17,288500.0,286500.0,30163.0,17.33,1343,-7740,6397
2015-07-20,285500.0,282000.0,72039.0,17.06,10433,-11994,2777
2015-07-21,282000.0,281000.0,69785.0,17.0,11530,-24131,12593
2015-07-22,281000.0,270500.0,131775.0,16.36,30596,-40741,9901
2015-07-23,271500.0,275000.0,88463.0,16.64,-3841,-9580,13392
2015-07-24,273500.0,273500.0,56790.0,16.55,2040,1262,-3502
2015-07-27,272000.0,274000.0,65754.0,16.58,-241,-18825,19358
2015-07-28,278000.0,274500.0,126272.0,16.61,6457,-30548,26212
2015-07-29,275000.0,273000.0,94727.0,16.52,2698,-38857,36467
2015-07-30,273000.0,283000.0,140750.0,17.12,-24589,43620,-18493
2015-07-31,286000.0,280000.0,130226.0,16.94,8607,-43968,35362
2015-08-03,276500.0,263500.0,165487.0,15.94,39235,-43201,3940
2015-08-04,266500.0,269000.0,84908.0,16.27,-2577,-2667,5264
2015-08-05,273000.0,268500.0,77608.0,16.24,5458,-21757,16393
2015-08-06,268500.0,260500.0,96895.0,15.76,31742,-46234,14129
2015-08-07,256500.0,253500.0,667663.0,15.34,51108,-21552,-29977
2015-08-10,253000.0,258500.0,78827.0,15.64,-14675,24494,-9819
2015-08-11,257500.0,259000.0,49535.0,15.67,-5072,6541,-1956
2015-08-12,259000.0,264500.0,106653.0,16.0,-22733,5778,17193
2015-08-13,263000.0,265000.0,106937.0,16.03,4142,-6963,2870
2015-08-17,265000.0,262000.0,69341.0,15.85,-1376,-1105,2481
2015-08-18,262000.0,261000.0,68661.0,15.79,-2497,-6529,9033
2015-08-19,263000.0,269000.0,137109.0,16.27,-34458,19448,14973
2015-08-20,269000.0,268000.0,67854.0,16.21,-894,6229,-5335
2015-08-21,267000.0,269000.0,104500.0,16.27,-16133,30576,-14443
2015-08-24,264000.0,267000.0,163156.0,16.15,-8759,9693,-1018
2015-08-25,266000.0,256500.0,172340.0,15.52,27168,-24698,-2312
2015-08-26,257000.0,261500.0,122637.0,15.82,-11921,9679,2251
2015-08-27,259500.0,266500.0,112215.0,16.12,-7989,-10449,18438
2015-08-28,264500.0,266500.0,127217.0,16.12,3155,-9601,6446
2015-08-31,264000.0,269500.0,122443.0,16.3,-5957,-12692,18649
2015-09-01,266500.0,264000.0,95521.0,15.97,15463,-19014,2951
2015-09-02,261500.0,268000.0,83085.0,16.21,-11106,13226,-2120
2015-09-03,265500.0,260500.0,77889.0,15.76,24923,-8647,-15917
2015-09-04,258500.0,258000.0,56501.0,15.61,6227,-5436,-405
2015-09-07,257000.0,256000.0,53647.0,15.49,1289,8595,-9877
2015-09-08,257000.0,257000.0,30457.0,15.55,-2913,8241,-5328
2015-09-09,258500.0,269500.0,76345.0,16.3,-26424,18288,8053
2015-09-10,270500.0,278000.0,100294.0,16.82,-30284,28831,1758
2015-09-11,272500.0,264500.0,94320.0,16.0,16865,-21081,4317
2015-09-14,266000.0,277500.0,100788.0,16.79,-28066,12298,16349
2015-09-15,278000.0,279000.0,50672.0,16.88,-7368,9756,-2388
2015-09-16,279000.0,282000.0,92220.0,17.06,-8952,-23928,32380
2015-09-17,282500.0,288500.0,124977.0,17.45,-17806,-15718,33875
2015-09-18,290000.0,287000.0,135362.0,17.36,-9842,-19290,29132
2015-09-21,282500.0,278500.0,59892.0,16.85,7571,-19719,12648
2015-09-22,279500.0,282500.0,55885.0,17.09,-2669,-8258,10927
2015-09-23,278500.0,280000.0,53222.0,16.94,-530,-1952,2421
2015-09-24,277500.0,280000.0,58760.0,16.94,-46,3976,-3930
2015-09-25,276500.0,272500.0,125046.0,16.49,14200,-15610,1410
2015-09-30,273000.0,280000.0,208586.0,16.94,-15266,-2513,17779
2015-10-01,278000.0,283000.0,111665.0,17.12,-3521,28158,-24567
2015-10-02,288500.0,285000.0,104237.0,17.24,-3081,38071,-35340
2015-10-05,282000.0,288000.0,93835.0,17.42,-5946,12485,-6539
2015-10-06,286500.0,288500.0,88402.0,17.45,-9167,1633,6864
2015-10-07,287000.0,282000.0,84981.0,17.06,8027,1652,-9679
2015-10-08,284500.0,286000.0,113674.0,17.3,-2259,382,1877
2015-10-12,282500.0,292000.0,120541.0,17.66,-13302,29253,-15784
2015-10-13,292500.0,283500.0,164591.0,17.15,24714,-453,-24650
2015-10-14,285500.0,294500.0,145919.0,17.82,-41126,19669,21388
2015-10-15,291000.0,299000.0,115347.0,18.09,-9716,32291,-22611
2015-10-16,300000.0,297500.0,49508.0,18.0,-1325,-2949,4293
2015-10-19,298000.0,306000.0,107742.0,18.51,-16517,15217,3597
2015-10-20,305000.0,314500.0,164945.0,19.03,-9183,32222,-23183
2015-10-21,314000.0,309500.0,123909.0,18.72,-469,25678,-25227
2015-10-22,313500.0,321000.0,164010.0,19.42,-8904,49692,-40788
2015-10-23,328000.0,318500.0,55679.0,19.27,633,-9087,8380
2015-10-26,320500.0,320500.0,69587.0,19.39,-3940,5874,-1934
2015-10-27,316500.0,315000.0,61548.0,19.06,2401,-15328,7811
2015-10-28,319000.0,317000.0,131835.0,19.18,3060,-6039,3295
2015-10-29,315000.0,323000.0,101098.0,19.54,-5203,11681,-6486
2015-10-30,323000.0,319500.0,98411.0,19.33,493,39799,-40292
2015-11-02,317000.0,324500.0,53732.0,19.63,-2560,9001,-6441
2015-11-03,328500.0,328000.0,86461.0,19.84,-661,-8752,9378
2015-11-04,328000.0,326000.0,66493.0,19.72,1671,-926,-745
2015-11-05,323000.0,324000.0,75568.0,19.6,-1691,16731,-14520
2015-11-06,319500.0,314500.0,104593.0,19.03,7092,14256,-21348
2015-11-09,315000.0,324000.0,91384.0,19.6,-10303,16227,-6162
2015-11-10,321000.0,320500.0,68199.0,19.39,1708,8063,-9541
2015-11-11,315500.0,321000.0,73691.0,19.42,262,25407,-25772
2015-11-12,319000.0,325000.0,67353.0,19.66,-2796,30864,-28153
2015-11-13,318000.0,320500.0,59523.0,19.39,1595,28944,-32057
2015-11-16,316000.0,314500.0,113585.0,19.03,4338,33065,-37403
2015-11-17,316000.0,315500.0,77578.0,19.09,-1201,30211,-29074
2015-11-18,314000.0,304000.0,155339.0,18.39,16833,43953,-60902
2015-11-19,304500.0,305000.0,108183.0,18.45,3050,11704,-14742
2015-11-20,303000.0,299000.0,211545.0,18.09,4262,46686,-52039
2015-11-23,299000.0,309000.0,76798.0,18.69,-13178,19812,-6634
2015-11-24,309000.0,313500.0,75017.0,18.97,-3592,25152,-21560
2015-11-25,314500.0,314000.0,90806.0,19.0,-2768,28833,-26928
2015-11-26,315000.0,314500.0,81887.0,19.03,-813,34575,-33679
2015-11-27,314500.0,315000.0,77235.0,19.06,328,22670,-22998
2015-11-30,311000.0,306500.0,166223.0,18.54,5702,49702,-55404
2015-12-01,306500.0,311000.0,50764.0,18.81,-2695,6353,-3654
2015-12-02,308000.0,313000.0,38600.0,18.94,-1606,1412,-200
2015-12-03,310000.0,306500.0,66079.0,18.54,4197,27625,-31822
2015-12-04,303000.0,308000.0,41804.0,18.63,-488,10028,-9540
2015-12-07,307000.0,305500.0,66721.0,18.48,675,21249,-21924
2015-12-08,302000.0,305000.0,63830.0,18.45,-1947,39849,-38097
2015-12-09,303500.0,308500.0,60202.0,18.66,-3028,30922,-28274
2015-12-10,303500.0,303500.0,105223.0,18.36,3573,31634,-35477
2015-12-11,302500.0,309500.0,75513.0,18.72,-1851,31644,-29795
2015-12-14,305000.0,307000.0,66836.0,18.57,2146,21190,-23336
2015-12-15,308000.0,309000.0,85388.0,18.69,-2482,39372,-36890
2015-12-16,309500.0,318000.0,82165.0,19.24,-5617,41820,-36462
2015-12-17,321000.0,317000.0,102774.0,19.18,386,12064,-12203
2015-12-18,314000.0,314500.0,93301.0,19.03,510,17404,-19014
2015-12-21,316500.0,316000.0,69779.0,19.12,-1987,32112,-30125
2015-12-22,316000.0,315500.0,64563.0,19.09,1603,16858,-18470
2015-12-23,314000.0,319500.0,81388.0,19.33,-6231,28954,-22723
2015-12-24,324000.0,318000.0,74688.0,19.24,-1734,19945,-18596
2015-12-28,313500.0,315000.0,54528.0,19.06,-3782,19741,-15649
2015-12-29,308500.0,309000.0,53062.0,18.69,5102,3312,-8414
2015-12-30,310000.0,307500.0,56739.0,18.6,744,-1149,389
2016-01-04,304500.0,308000.0,77170.0,19.2,-2715,25886,-23325
2016-01-05,308000.0,305000.0,79897.0,19.01,2713,33923,-36636
2016-01-06,304500.0,311500.0,64520.0,19.42,-4546,5781,-1135
2016-01-07,308000.0,302500.0,107964.0,18.86,13974,33157,-47141
2016-01-08,303000.0,303500.0,66518.0,18.92,-5519,22378,-14349
2016-01-11,299500.0,302500.0,48789.0,18.86,-280,26068,-23283
2016-01-12,305500.0,305500.0,47531.0,19.04,-4549,17422,-12873
2016-01-13,309500.0,319500.0,85046.0,19.92,-16181,14746,1455
2016-01-14,313500.0,313500.0,73350.0,19.54,3208,42588,-45796
2016-01-15,314500.0,313500.0,67402.0,19.54,1531,23673,-25208
2016-01-18,313500.0,304500.0,88778.0,18.98,8342,35921,-44263
2016-01-19,305000.0,292500.0,161088.0,18.23,34629,22030,-57357
2016-01-20,291500.0,290500.0,62356.0,18.11,147,17401,-17176
2016-01-21,293000.0,282500.0,119730.0,17.61,11330,35456,-46811
2016-01-22,282500.0,288500.0,73390.0,17.98,-5157,22802,-17565
2016-01-25,288500.0,287000.0,79342.0,17.89,10330,-1034,-9049
2016-01-26,284500.0,285000.0,62236.0,17.76,7592,-9852,2350
2016-01-27,288000.0,286000.0,78754.0,17.83,3914,-3062,-774
2016-01-28,284500.0,297500.0,86555.0,18.54,-14098,14267,-76
2016-01-29,291000.0,298000.0,136930.0,18.58,-5785,11446,-5660
2016-02-01,297000.0,306000.0,88451.0,19.07,-13061,-1912,14409
2016-02-02,303500.0,304500.0,50919.0,18.98,-1333,-2716,4049
2016-02-03,304500.0,303500.0,38064.0,18.92,-89,-4836,4871
2016-02-04,304500.0,312500.0,94346.0,19.48,-17646,9578,8098
2016-02-05,309500.0,316000.0,47329.0,19.7,-5758,-6731,12492
2016-02-11,315000.0,317000.0,76858.0,19.76,-4527,-1213,5740
2016-02-12,311500.0,315000.0,110625.0,19.63,-6462,13430,-6968
2016-02-15,315000.0,315000.0,47369.0,19.63,-2062,-1107,3197
2016-02-16,313000.0,317500.0,42434.0,19.79,-1334,-3091,3325
2016-02-17,313500.0,303500.0,93875.0,18.92,9477,1847,-11935
2016-02-18,304500.0,315500.0,86222.0,19.67,-6454,-989,7745
2016-02-19,307500.0,293500.0,247513.0,18.29,61925,-41485,-19733
2016-02-22,297500.0,294000.0,60866.0,18.33,5724,-24780,19053
2016-02-23,295500.0,290000.0,91363.0,18.08,12759,6672,-19526
2016-02-24,286500.0,295000.0,71191.0,18.39,-11780,10369,1380
2016-02-25,297500.0,296500.0,89818.0,18.48,-3285,-31211,34512
2016-02-26,296500.0,296500.0,97123.0,18.48,-1393,-15650,17040
2016-02-29,297000.0,303000.0,99182.0,18.89,-20003,-22355,42467
2016-03-02,304500.0,310500.0,87455.0,19.35,-18988,17267,1724
2016-03-03,317000.0,306000.0,63585.0,19.07,2613,-15983,13365
2016-03-04,307500.0,306000.0,41985.0,19.07,-3213,-4073,7286
2016-03-07,308500.0,313000.0,82333.0,19.51,-13857,8090,5482
2016-03-08,308000.0,313500.0,47897.0,19.54,-663,6419,-5805
2016-03-09,310500.0,306000.0,67382.0,19.07,6372,17677,-24167
2016-03-10,306000.0,307000.0,96432.0,19.14,-1846,-16441,18287
2016-03-11,303500.0,297500.0,114572.0,18.54,21248,1173,-22552
2016-03-14,299000.0,307000.0,74789.0,19.14,-16050,9784,7699
2016-03-15,302000.0,300000.0,85356.0,18.7,14127,1087,-15211
2016-03-16,300500.0,304000.0,75448.0,18.95,-3003,9663,-6660
2016-03-17,307500.0,303000.0,60478.0,18.89,-1219,273,1168
2016-03-18,301000.0,298500.0,107718.0,18.61,21949,-9269,-12956
2016-03-21,298500.0,300000.0,65753.0,18.7,-1093,-9375,10468
2016-03-22,298000.0,293500.0,105467.0,18.29,32870,-2422,-30930
2016-03-23,295000.0,299500.0,61023.0,18.67,-13925,-7127,20808
2016-03-24,297500.0,297500.0,40277.0,18.54,1945,-3177,1579
2016-03-25,297000.0,295500.0,37143.0,18.42,6843,703,-2546
2016-03-28,295500.0,297500.0,46786.0,18.54,-8091,23029,-15033
2016-03-29,300500.0,297000.0,62809.0,18.51,9093,-5420,-3779
2016-03-30,296000.0,293500.0,65451.0,18.29,11938,-6663,-5275
2016-03-31,295000.0,295000.0,113421.0,18.39,3988,-11288,7100
2016-04-01,295000.0,290500.0,98598.0,18.11,15038,-3913,-10944
2016-04-04,289500.0,292500.0,95521.0,18.23,7117,-30341,23225
2016-04-05,289000.0,290000.0,113604.0,18.08,18832,-10284,-5861
2016-04-06,289500.0,292500.0,104352.0,18.23,-5259,-2908,7967
2016-04-07,289500.0,288500.0,72214.0,17.98,15665,-21274,5605
2016-04-08,286000.0,287000.0,87668.0,17.89,10216,-22367,12181
2016-04-11,285500.0,282500.0,54166.0,17.61,14149,-19764,4648
2016-04-12,285000.0,288500.0,89676.0,17.98,-22996,-10117,33172
2016-04-14,291500.0,299000.0,94257.0,18.64,-30823,11573,19250
2016-04-15,299500.0,299000.0,60594.0,18.64,-3908,10190,-6282
2016-04-18,295000.0,290500.0,95814.0,18.11,17412,-25181,7722
2016-04-19,292500.0,294500.0,60349.0,18.36,-10431,870,9561
2016-04-20,296500.0,287500.0,67035.0,17.92,19205,-17195,-3010
2016-04-21,290000.0,292000.0,53845.0,18.2,-11342,2663,8679
2016-04-22,290000.0,297000.0,46538.0,18.51,-16453,-2263,18716
2016-04-25,294000.0,296500.0,33550.0,18.48,90,-6563,6476
