Symbol,SBS_시가(원),SBS_종가(원),SBS_거래량(주),SBS_PER(IFRS-연결),SBS_순매수수량(개인)(주),SBS_순매수수량(기관계)(주),SBS_순매수수량(외국인계)(주)
2001-11-15,29500.0,28950.0,53315.0,10.35,7270,-7575,0
2001-11-16,29100.0,29700.0,116359.0,10.62,-1364,3240,0
2001-11-19,30100.0,30300.0,184044.0,10.83,-32921,25181,0
2001-11-20,31200.0,31000.0,151387.0,11.08,-21223,22123,0
2001-11-21,30900.0,31300.0,60160.0,11.19,2752,13248,0
2001-11-22,31300.0,32500.0,90543.0,11.62,-24145,34101,0
2001-11-23,32500.0,32900.0,56783.0,11.76,-14516,15756,0
2001-11-26,33000.0,32900.0,202202.0,11.76,8763,-19424,0
2001-11-27,33000.0,31800.0,216659.0,11.37,39442,-78042,0
2001-11-28,31800.0,31500.0,135240.0,11.26,-2856,-40244,0
2001-11-29,31500.0,32000.0,50827.0,11.44,-1306,186,0
2001-11-30,32200.0,33450.0,156704.0,11.96,36642,-26821,0
2001-12-03,33950.0,34100.0,114863.0,12.19,-1227,7327,0
2001-12-04,34000.0,33900.0,138659.0,12.12,7907,-7967,0
2001-12-05,33900.0,34000.0,118471.0,12.16,2912,9971,0
2001-12-06,34600.0,32850.0,158608.0,11.74,45450,-41626,0
2001-12-07,32800.0,32850.0,81861.0,11.74,-6503,14703,0
2001-12-10,32800.0,32900.0,127493.0,11.76,179,-57909,0
2001-12-11,32900.0,34200.0,304741.0,12.23,483,-15930,0
2001-12-12,34500.0,36700.0,450911.0,13.12,15633,106087,0
2001-12-13,36700.0,37800.0,353135.0,13.52,-34840,63700,0
2001-12-14,37000.0,37200.0,117245.0,13.3,-16118,19308,0
2001-12-17,37500.0,37150.0,130383.0,13.28,-33865,-4867,0
2001-12-18,37150.0,37000.0,131270.0,13.23,7792,-4981,0
2001-12-19,37000.0,37200.0,204266.0,13.3,-3426,42878,0
2001-12-20,37400.0,38500.0,174756.0,13.77,25365,26142,0
2001-12-21,37700.0,38350.0,126408.0,13.71,-27562,20022,0
2001-12-24,38900.0,38750.0,132569.0,13.85,9191,21837,0
2001-12-26,39000.0,38500.0,552154.0,13.77,4259,151556,0
2001-12-27,38600.0,39400.0,80460.0,14.09,8982,-10912,0
2001-12-28,39650.0,41500.0,313753.0,14.84,-87924,58553,0
2002-01-02,42000.0,42200.0,147035.0,20.9,10385,-7144,0
2002-01-03,42200.0,43500.0,181707.0,21.54,-19696,25553,0
2002-01-04,44000.0,43500.0,102830.0,21.54,10293,-6555,0
2002-01-07,43500.0,43200.0,102363.0,21.4,11000,-10041,0
2002-01-08,43000.0,42300.0,131919.0,20.95,-20438,25433,0
2002-01-09,42000.0,41800.0,112282.0,20.7,-21043,19043,0
2002-01-10,41800.0,42200.0,59626.0,20.9,3206,244,0
2002-01-11,42500.0,42150.0,75656.0,20.88,-29432,27432,0
2002-01-14,42000.0,42500.0,40614.0,21.05,-14241,10101,0
2002-01-15,42000.0,42500.0,103600.0,21.05,-5721,13079,0
2002-01-16,42050.0,42850.0,103092.0,21.22,-77,787,0
2002-01-17,42850.0,42900.0,36347.0,21.25,-9386,8821,0
2002-01-18,43000.0,42200.0,70460.0,20.9,-2538,-4397,0
2002-01-21,41700.0,41000.0,82914.0,20.31,-290,190,0
2002-01-22,41000.0,40850.0,89314.0,20.23,-647,-3333,0
2002-01-23,40800.0,41000.0,76168.0,20.31,2022,-4042,0
2002-01-24,41500.0,41450.0,98717.0,20.53,12488,-11639,0
2002-01-25,41500.0,41400.0,151913.0,20.5,23141,-3498,0
2002-01-28,41900.0,45500.0,416869.0,22.54,47376,22539,0
2002-01-29,44700.0,43850.0,70627.0,21.72,-931,-4169,0
2002-01-30,43000.0,42300.0,144993.0,20.95,-34859,65042,0
2002-01-31,42150.0,42150.0,76142.0,20.88,1702,27702,0
2002-02-01,42150.0,41500.0,66875.0,20.55,7921,6511,0
2002-02-04,41700.0,40000.0,55645.0,19.81,-11784,12363,0
2002-02-05,39700.0,40900.0,208048.0,20.26,51566,23616,0
2002-02-06,40900.0,40950.0,56154.0,20.28,-10909,10909,0
2002-02-07,40500.0,40950.0,102525.0,20.28,-40017,22517,0
2002-02-08,40300.0,41500.0,66627.0,20.55,-27857,27557,0
2002-02-14,41500.0,42300.0,85057.0,20.95,-9870,22070,0
2002-02-15,42300.0,43500.0,134562.0,21.54,-20893,17527,0
2002-02-18,44500.0,43950.0,79933.0,21.77,10056,-6364,0
2002-02-19,43950.0,43800.0,62147.0,21.69,-21374,8324,0
2002-02-20,43700.0,43700.0,62764.0,21.64,-6830,11974,0
2002-02-21,44200.0,45000.0,151614.0,22.29,12968,-26508,0
2002-02-22,45000.0,45300.0,116088.0,22.44,25953,-21523,0
2002-02-25,45400.0,45400.0,78606.0,22.49,-18666,26608,0
2002-02-26,45900.0,46000.0,114911.0,22.78,-7640,19160,0
2002-02-27,46000.0,46000.0,112728.0,22.78,-8578,8720,0
2002-02-28,46000.0,46400.0,109789.0,22.98,-24333,27413,0
2002-03-04,46900.0,50000.0,236443.0,24.76,-5427,9844,0
2002-03-05,50400.0,49800.0,124635.0,24.67,-15334,5082,0
2002-03-06,49400.0,49500.0,85880.0,24.52,-2211,-169,0
2002-03-07,49500.0,50100.0,154430.0,24.81,-1043,48763,0
2002-03-08,51000.0,50200.0,43813.0,24.86,-7908,7658,0
2002-03-11,50400.0,53500.0,117690.0,26.5,-16052,19277,0
2002-03-12,53500.0,54500.0,154374.0,26.99,-982,16386,0
2002-03-13,54000.0,55700.0,264277.0,27.59,5157,-32753,0
2002-03-14,55000.0,55400.0,191635.0,27.44,42172,-44322,0
2002-03-15,55000.0,55900.0,179630.0,27.69,-21577,18982,0
2002-03-18,56500.0,54500.0,170671.0,26.99,43721,-44159,0
2002-03-19,55000.0,57500.0,414763.0,28.48,46484,-31244,0
2002-03-20,58000.0,60000.0,322484.0,29.72,-5118,-4298,0
2002-03-21,58000.0,57800.0,157049.0,28.63,76287,-80505,0
2002-03-22,56900.0,57400.0,165440.0,28.43,25282,-21143,0
2002-03-25,57700.0,56500.0,150367.0,27.98,17340,-16198,0
2002-03-26,56500.0,55800.0,152846.0,27.64,-52085,55342,0
2002-03-27,56100.0,56200.0,123977.0,27.84,14522,-11784,0
2002-03-28,56200.0,56500.0,117327.0,27.98,-10061,-8661,0
2002-03-29,56000.0,56800.0,81500.0,28.13,-11767,1340,0
2002-04-01,57500.0,56000.0,96759.0,27.74,-37805,42454,0
2002-04-02,56600.0,56700.0,138857.0,28.08,-5593,-12106,0
2002-04-03,56800.0,58700.0,330025.0,29.07,38082,-12608,100
2002-04-04,59000.0,61000.0,226720.0,30.21,-10219,30091,0
2002-04-08,61000.0,60000.0,82057.0,29.72,-16649,21474,0
2002-04-09,59000.0,57800.0,103131.0,28.63,-17125,12083,0
2002-04-10,57000.0,55700.0,101062.0,27.59,-13016,6325,0
2002-04-11,55100.0,57000.0,89806.0,28.23,-11604,11440,0
2002-04-12,55700.0,56500.0,35836.0,27.98,-3358,2947,0
2002-04-15,56500.0,57000.0,35909.0,28.23,-6565,5911,0
2002-04-16,56500.0,59300.0,194066.0,29.37,28763,-31153,0
2002-04-17,60000.0,59300.0,175381.0,29.37,13015,-14448,0
2002-04-18,59800.0,58800.0,136343.0,29.12,12553,-971,0
2002-04-19,59300.0,57600.0,60248.0,28.53,-8172,8247,0
2002-04-22,57000.0,56400.0,73260.0,27.93,2551,-1967,0
2002-04-23,56100.0,57000.0,70495.0,28.23,4477,-5117,0
2002-04-24,57200.0,55800.0,96643.0,27.64,1468,320,0
2002-04-25,55100.0,53300.0,80292.0,26.4,945,-1582,0
2002-04-26,53300.0,55000.0,65839.0,27.24,-14862,15686,0
2002-04-29,53100.0,54500.0,84555.0,26.99,7964,-4629,0
2002-04-30,54300.0,55000.0,70233.0,27.24,-7508,-7118,0
2002-05-02,55500.0,56200.0,110012.0,27.84,9414,-3416,0
2002-05-03,56000.0,56100.0,47103.0,27.79,-10196,12954,0
2002-05-06,55600.0,55700.0,53724.0,27.59,-21322,19438,0
2002-05-07,54300.0,55400.0,35000.0,27.44,-15897,16421,0
2002-05-08,55400.0,55700.0,63513.0,27.59,7003,-8785,0
2002-05-09,56100.0,55400.0,67119.0,27.44,14065,-14889,0
2002-05-10,55100.0,53800.0,85096.0,26.65,-2557,-2874,0
2002-05-13,54000.0,53800.0,48564.0,26.65,-20967,10788,0
2002-05-14,54500.0,52800.0,51199.0,26.15,3771,-3636,3771
2002-05-15,53000.0,55000.0,86012.0,27.24,-5724,5409,0
2002-05-16,55000.0,55400.0,62076.0,27.44,3225,-7515,0
2002-05-17,55400.0,55400.0,58665.0,27.44,-2873,4151,0
2002-05-20,56000.0,55500.0,45683.0,27.49,4721,-5131,0
2002-05-21,54600.0,54000.0,42804.0,26.75,-9964,8021,0
2002-05-22,53100.0,54000.0,69246.0,26.75,2255,-6996,0
2002-05-23,54000.0,52900.0,56603.0,26.2,12702,-13113,0
2002-05-24,52900.0,52200.0,119107.0,25.85,35977,-35134,0
2002-05-27,53000.0,51900.0,57714.0,25.71,578,128,0
2002-05-28,52300.0,52300.0,86552.0,25.9,1253,-8018,0
2002-05-29,51500.0,51700.0,58655.0,25.61,-11675,12776,0
2002-05-30,50300.0,48950.0,143967.0,24.24,31230,-29143,0
2002-05-31,48500.0,47500.0,70624.0,23.53,-6723,8344,0
2002-06-03,47000.0,48000.0,82139.0,23.77,-28636,31313,0
2002-06-04,45800.0,47800.0,40284.0,23.67,-7713,2522,0
2002-06-05,48500.0,48450.0,156979.0,24.0,30149,-31571,0
2002-06-07,47900.0,46950.0,42636.0,23.25,-1082,6653,0
2002-06-10,47500.0,47350.0,54304.0,23.45,12242,-16074,0
2002-06-11,46300.0,47350.0,74546.0,23.45,-7838,-11299,0
2002-06-12,47000.0,47250.0,67445.0,23.4,518,1072,0
2002-06-14,47200.0,48000.0,60829.0,23.77,-10883,5560,0
2002-06-17,48000.0,48400.0,112774.0,23.97,22762,-15356,0
2002-06-18,49000.0,49300.0,78194.0,24.42,-32054,15922,0
2002-06-19,49300.0,48400.0,68573.0,23.97,-14280,3630,0
2002-06-20,47000.0,47400.0,40999.0,23.48,-3754,1708,0
2002-06-21,46500.0,47300.0,33055.0,23.43,-7167,10866,0
2002-06-24,46800.0,47150.0,33466.0,23.35,-11099,5125,0
2002-06-25,46750.0,46400.0,24714.0,22.98,-6992,5453,0
2002-06-26,45100.0,40850.0,177444.0,20.23,-993,787,0
2002-06-27,41050.0,40000.0,213682.0,19.81,19553,-21825,0
2002-06-28,41000.0,42450.0,105488.0,21.03,-27151,20348,0
2002-07-02,41000.0,42450.0,50988.0,21.03,-16117,-203,0
2002-07-03,41850.0,42800.0,62704.0,21.2,-4574,3728,0
2002-07-04,43000.0,44000.0,60874.0,21.79,3413,-11934,0
2002-07-05,43800.0,44250.0,97480.0,21.92,15917,-25957,0
2002-07-08,44500.0,44500.0,57341.0,22.04,-10548,1895,0
2002-07-09,44000.0,44800.0,44302.0,22.19,-15425,3140,0
2002-07-10,44000.0,45300.0,33957.0,22.44,-12483,14816,0
2002-07-11,44100.0,44850.0,26010.0,22.21,-14764,16148,0
2002-07-12,44500.0,48000.0,61819.0,23.77,-18102,4149,0
2002-07-15,47500.0,47500.0,26495.0,23.53,-7004,6806,0
2002-07-16,47000.0,47450.0,25972.0,23.5,-12912,15376,0
2002-07-18,47750.0,47000.0,69093.0,23.28,7763,-7312,0
2002-07-19,46300.0,46850.0,25770.0,23.2,-11852,11906,0
2002-07-22,44250.0,45000.0,26696.0,22.29,-13633,12454,0
2002-07-23,45000.0,45400.0,47188.0,22.49,-8177,3197,0
2002-07-24,43600.0,42800.0,42409.0,21.2,2785,-3160,0
2002-07-25,44000.0,43100.0,37946.0,21.35,6852,-7050,0
2002-07-26,42200.0,40700.0,85434.0,20.16,5070,51,0
2002-07-29,40700.0,40950.0,25198.0,20.28,-4834,4424,0
2002-07-30,41300.0,43000.0,67684.0,21.3,-12196,8783,0
2002-07-31,42150.0,41950.0,70532.0,20.78,19108,-31227,0
2002-08-01,42500.0,41200.0,54532.0,20.41,11296,-17839,0
2002-08-02,40200.0,40750.0,14726.0,20.18,370,-1933,0
2002-08-05,39900.0,39900.0,24795.0,19.76,-7806,6349,0
2002-08-06,38200.0,38700.0,29524.0,19.17,-4862,2001,0
2002-08-07,39900.0,38950.0,35229.0,19.29,-347,-5056,0
2002-08-08,39450.0,39500.0,21369.0,19.56,-1406,-2004,0
2002-08-09,39500.0,40600.0,27761.0,20.11,-5303,2604,0
2002-08-12,40600.0,40600.0,76135.0,20.11,20117,-22457,0
2002-08-13,40600.0,41300.0,39460.0,20.46,-11331,4241,0
2002-08-14,40150.0,40650.0,45941.0,20.13,-14761,15716,0
2002-08-16,41200.0,41200.0,60895.0,20.41,-2889,-4775,0
2002-08-19,41200.0,41000.0,20262.0,20.31,-3678,-146,0
2002-08-20,41500.0,41500.0,44607.0,20.55,562,825,0
2002-08-21,41500.0,42000.0,15509.0,20.8,4199,-3092,0
2002-08-22,42300.0,42800.0,105696.0,21.2,-522,-9474,0
2002-08-23,43300.0,43300.0,67616.0,21.45,-15038,10726,0
2002-08-26,43000.0,43000.0,21602.0,21.3,-7000,7380,0
2002-08-27,42700.0,43300.0,42717.0,21.45,-4437,2069,0
2002-08-28,42500.0,43000.0,38339.0,21.3,2,1923,0
2002-08-29,43000.0,42900.0,33179.0,21.25,-16021,16801,0
2002-08-30,42450.0,43200.0,41352.0,21.4,-4699,5070,0
2002-09-02,43100.0,43500.0,46623.0,21.54,143,-3803,0
2002-09-03,43500.0,43700.0,36644.0,21.64,-1554,-10377,0
2002-09-04,43000.0,43000.0,34607.0,21.3,-6159,4330,0
2002-09-05,43600.0,42900.0,21362.0,21.25,-3558,7351,0
2002-09-06,42600.0,42400.0,19089.0,21.0,-6669,5759,0
2002-09-09,42900.0,42300.0,12065.0,20.95,-4842,5015,0
2002-09-10,41600.0,42450.0,30066.0,21.03,-3328,-2370,0
2002-09-11,42000.0,42500.0,60197.0,21.05,-442,3412,0
2002-09-12,42600.0,41700.0,43547.0,20.65,17074,-9024,0
2002-09-13,41500.0,41700.0,49872.0,20.65,9261,-9351,0
2002-09-16,41700.0,40950.0,35478.0,20.28,2803,-4883,0
2002-09-17,41050.0,40950.0,38498.0,20.28,8636,-13690,0
2002-09-18,40700.0,40950.0,36297.0,20.28,-13055,3854,0
2002-09-19,40900.0,40500.0,15930.0,20.06,-6480,10480,0
2002-09-23,40500.0,39600.0,25029.0,19.61,-6303,12585,0
2002-09-24,39100.0,38950.0,26462.0,19.29,-5598,5950,0
2002-09-25,38500.0,38600.0,41842.0,19.12,-9555,9247,0
2002-09-26,38750.0,38300.0,21066.0,18.97,2536,-2757,0
2002-09-27,38500.0,38600.0,31362.0,19.12,1373,-2179,0
2002-09-30,37400.0,38300.0,21714.0,18.97,-8137,5207,0
2002-10-01,36900.0,37950.0,40937.0,18.8,4898,-6937,0
2002-10-02,38200.0,37600.0,59236.0,18.62,477,-358,0
2002-10-04,36700.0,41500.0,33885.0,20.55,-7284,6848,0
2002-10-07,38900.0,38250.0,20629.0,18.94,733,134,0
2002-10-08,38000.0,37450.0,24514.0,18.55,-961,-284,0
2002-10-09,37900.0,36950.0,42461.0,18.3,3924,3627,0
2002-10-10,35400.0,34500.0,120067.0,17.09,9107,-9362,0
2002-10-11,36000.0,34300.0,219629.0,16.99,8646,-8544,0
2002-10-14,34000.0,35000.0,67955.0,17.33,-5750,14233,0
2002-10-15,34750.0,36200.0,93072.0,17.93,-4226,6646,0
2002-10-16,36500.0,36300.0,76297.0,17.98,-11453,15053,0
2002-10-17,36300.0,37650.0,48827.0,18.65,-12860,3503,0
2002-10-18,38000.0,39350.0,52493.0,19.49,-10162,11872,0
2002-10-21,39000.0,39150.0,69415.0,19.39,-5600,13200,0
2002-10-22,39500.0,39000.0,30163.0,19.32,-6368,5025,0
2002-10-23,38800.0,39800.0,63680.0,19.71,-4879,12325,0
2002-10-24,39800.0,39650.0,33757.0,19.64,-4659,9642,0
2002-10-25,39300.0,38950.0,56857.0,19.29,7544,-7799,0
2002-10-28,38950.0,39450.0,42146.0,19.54,7808,-2617,0
2002-10-29,39700.0,39450.0,26085.0,19.54,2317,-2780,0
2002-10-30,39400.0,38250.0,21911.0,18.94,5108,-4833,0
2002-10-31,38000.0,37850.0,27501.0,18.75,6201,-6591,0
2002-11-01,37150.0,36300.0,56685.0,17.98,19850,-19362,0
2002-11-04,36300.0,36650.0,23721.0,18.15,1921,855,0
2002-11-05,36300.0,36850.0,30009.0,18.25,-5731,14698,0
2002-11-06,36650.0,37400.0,60782.0,18.52,-3915,13192,0
2002-11-07,38400.0,37400.0,138045.0,18.52,12521,-2111,0
2002-11-08,36500.0,37350.0,19337.0,18.5,-3255,3836,0
2002-11-11,37200.0,36300.0,13445.0,17.98,2894,-1364,0
2002-11-12,35800.0,36000.0,22954.0,17.83,106,-2401,0
2002-11-13,35900.0,35750.0,24084.0,17.71,-2369,1904,0
2002-11-14,35500.0,36000.0,30115.0,17.83,-3971,-1478,0
2002-11-15,36600.0,36500.0,68391.0,18.08,2794,-15967,0
2002-11-18,36250.0,36500.0,29536.0,18.08,-1758,-3688,0
2002-11-19,36200.0,36750.0,15674.0,18.2,-612,-1086,0
2002-11-20,36700.0,36800.0,60084.0,18.23,11039,-13266,0
2002-11-21,37000.0,38000.0,114282.0,18.82,15097,5240,0
2002-11-22,38150.0,38200.0,58366.0,18.92,-6016,7455,0
2002-11-25,38350.0,38200.0,69884.0,18.92,17978,-17203,0
2002-11-26,38200.0,37950.0,50957.0,18.8,12982,-14782,0
2002-11-27,37700.0,37750.0,42762.0,18.7,-533,-492,0
2002-11-28,38500.0,39500.0,130089.0,19.56,16627,-11073,0
2002-11-29,39450.0,40900.0,198035.0,20.26,-6009,2585,0
2002-12-02,41100.0,40900.0,55088.0,20.26,-7059,7845,0
2002-12-03,41000.0,40850.0,54438.0,20.23,-146,-885,0
2002-12-04,40000.0,38800.0,53695.0,19.22,-9627,9417,0
2002-12-05,38800.0,39100.0,39162.0,19.37,13877,-17781,0
2002-12-06,39100.0,39450.0,40895.0,19.54,-2397,3981,0
2002-12-09,39100.0,39400.0,37420.0,19.51,4811,-4641,0
2002-12-10,38500.0,38700.0,29692.0,19.17,-1904,932,0
2002-12-11,38800.0,39450.0,85429.0,19.54,14320,-5987,0
2002-12-12,39400.0,40200.0,133422.0,19.91,26592,-23944,0
2002-12-13,40200.0,40050.0,52296.0,19.84,2005,-2560,0
2002-12-16,39800.0,39650.0,39498.0,19.64,-16253,9518,0
2002-12-17,40100.0,39950.0,35557.0,19.79,-13436,13436,0
2002-12-18,39500.0,39800.0,45126.0,19.71,-25067,24357,0
2002-12-20,39400.0,38850.0,45743.0,19.24,-22374,15813,0
2002-12-23,38900.0,37650.0,54764.0,18.65,-10352,-12534,0
2002-12-24,37650.0,36900.0,385999.0,18.28,6780,8425,0
2002-12-26,36700.0,37100.0,51721.0,18.38,1501,1664,0
2002-12-27,36050.0,37100.0,30179.0,18.38,-14061,14435,0
2002-12-30,36150.0,36550.0,73393.0,18.1,-14390,20895,0
2003-01-02,35800.0,36550.0,34264.0,9.26,4534,-8279,0
2003-01-03,37100.0,37100.0,63096.0,9.4,-3923,5137,0
2003-01-06,37100.0,36950.0,34462.0,9.36,-667,-6353,0
2003-01-07,37100.0,36750.0,37198.0,9.31,447,-2577,0
2003-01-08,36300.0,36500.0,28388.0,9.24,-2931,-12404,0
2003-01-09,35800.0,35850.0,34350.0,9.08,9910,-9110,0
2003-01-10,35700.0,35200.0,29825.0,8.91,1189,6515,0
2003-01-13,34700.0,35200.0,25397.0,8.91,-6534,6534,0
2003-01-14,35300.0,35150.0,24525.0,8.9,5647,-5647,0
2003-01-15,35450.0,36100.0,85018.0,9.14,-5075,22565,0
2003-01-16,35800.0,36700.0,43922.0,9.29,-11766,-8319,0
2003-01-17,36200.0,36650.0,13834.0,9.28,-5750,5750,0
2003-01-20,36000.0,36650.0,11077.0,9.28,-6331,6402,0
2003-01-21,36300.0,36350.0,9492.0,9.21,-492,577,0
2003-01-22,36100.0,36100.0,18297.0,9.14,-2194,2338,0
2003-01-23,36100.0,36950.0,22446.0,9.36,-10367,13288,0
2003-01-24,37000.0,36800.0,328899.0,9.32,-8844,8844,0
2003-01-27,36300.0,36350.0,20339.0,9.21,-8289,8170,0
2003-01-28,36350.0,36450.0,14896.0,9.23,-7444,7563,0
2003-01-29,36500.0,35650.0,26292.0,9.03,-7443,10433,0
2003-01-30,35900.0,36400.0,24780.0,9.22,-1630,1545,0
2003-02-03,36450.0,36700.0,20766.0,9.29,-3634,3634,0
2003-02-04,36350.0,36900.0,34830.0,9.34,-13320,13120,0
2003-02-05,36450.0,36850.0,5169.0,9.33,-3154,2984,0
2003-02-06,36500.0,35900.0,28684.0,9.09,5506,-5476,0
2003-02-07,35650.0,35100.0,48076.0,8.89,-33711,33711,0
2003-02-10,34750.0,35050.0,11072.0,8.88,-3743,3233,0
2003-02-11,35200.0,35000.0,19160.0,8.86,-8022,8022,0
2003-02-12,34700.0,35000.0,7947.0,8.86,-3460,3392,0
2003-02-13,34850.0,34900.0,15153.0,8.84,1817,-3805,0
2003-02-14,34950.0,34950.0,4320.0,8.85,-2965,3078,0
2003-02-17,35150.0,35450.0,61231.0,8.98,-2308,2810,0
2003-02-18,35200.0,35200.0,39701.0,8.91,-606,-1787,0
2003-02-19,35500.0,35200.0,31508.0,8.91,-2880,2894,0
2003-02-20,34900.0,35200.0,22538.0,8.91,-7672,4740,0
2003-02-21,35100.0,34650.0,18834.0,8.77,8282,-6650,0
2003-02-24,34500.0,35100.0,22733.0,8.89,-5356,4816,0
2003-02-25,34750.0,34800.0,11410.0,8.81,-3535,3422,0
2003-02-26,35000.0,35500.0,75427.0,8.99,-7409,5379,0
2003-02-27,35200.0,35900.0,42907.0,9.09,-2885,2749,0
2003-02-28,36000.0,35100.0,20538.0,8.89,5832,-5628,0
2003-03-03,35650.0,35550.0,28259.0,9.0,-3752,3140,0
2003-03-04,35250.0,35250.0,19878.0,8.93,-1394,2006,0
2003-03-05,35250.0,34450.0,15545.0,8.72,-2798,4818,0
2003-03-06,34350.0,34350.0,12772.0,8.7,-5373,5611,0
2003-03-07,33600.0,33800.0,39324.0,8.56,-6294,10294,0
2003-03-10,33500.0,33200.0,15151.0,8.41,-2072,2572,0
2003-03-11,32050.0,32300.0,22441.0,8.18,-8770,8770,0
2003-03-12,31500.0,32150.0,49460.0,8.14,10861,-10861,0
2003-03-13,32500.0,32200.0,54139.0,8.15,-797,1578,0
2003-03-14,32150.0,32400.0,44289.0,8.21,9373,-12648,0
2003-03-17,32000.0,31250.0,28047.0,7.91,-9490,5170,0
2003-03-18,31950.0,31700.0,30852.0,8.03,5924,-6074,0
2003-03-19,31800.0,31850.0,27928.0,8.07,4469,-9150,0
2003-03-20,32500.0,32850.0,75104.0,8.32,14430,-28822,0
2003-03-21,33000.0,33800.0,87909.0,8.56,-22256,21884,0
2003-03-24,33700.0,34000.0,54500.0,8.61,-16059,1619,0
2003-03-25,33000.0,33850.0,13687.0,8.57,-9921,9231,0
2003-03-26,33850.0,33650.0,35434.0,8.52,976,-6339,0
2003-03-27,33500.0,33400.0,20898.0,8.46,1474,-6250,0
2003-03-28,33100.0,33500.0,36129.0,8.48,2235,16379,0
2003-03-31,32850.0,33400.0,28636.0,8.46,-3265,3607,0
2003-04-01,32500.0,33250.0,25256.0,8.42,-514,514,0
2003-04-02,32800.0,32700.0,25682.0,8.28,16638,-16263,0
2003-04-03,33000.0,33200.0,57158.0,8.41,1714,-1714,0
2003-04-04,33800.0,34450.0,74936.0,8.72,-4509,7509,0
2003-04-07,34450.0,34850.0,58735.0,8.83,10802,-22354,0
2003-04-08,34750.0,34500.0,33258.0,8.74,1803,-2993,0
2003-04-09,34850.0,34500.0,22047.0,8.74,1748,-4593,0
2003-04-10,34450.0,35200.0,57888.0,8.91,-8304,5794,0
2003-04-11,35400.0,35650.0,64385.0,9.03,-6910,4788,0
2003-04-14,35650.0,35650.0,57678.0,9.03,3946,-4041,0
2003-04-15,36200.0,36000.0,35651.0,9.12,5957,-888,0
2003-04-16,37100.0,37150.0,98199.0,9.41,-14363,12268,0
2003-04-17,37250.0,38000.0,49810.0,9.62,-13357,8397,0
2003-04-18,38000.0,38500.0,159509.0,9.75,-15663,5933,0
2003-04-21,38400.0,38800.0,83418.0,9.83,3411,-3059,0
2003-04-22,38200.0,38650.0,29400.0,9.79,-11285,11303,0
2003-04-23,39000.0,38350.0,69550.0,9.71,-8738,12360,0
2003-04-24,38300.0,38000.0,41652.0,9.62,-11209,14139,0
2003-04-25,37300.0,37850.0,28751.0,9.59,-14143,10608,0
2003-04-28,37600.0,37950.0,59916.0,9.61,-6933,21944,0
2003-04-29,38000.0,38950.0,110549.0,9.86,1078,1017,0
2003-04-30,39000.0,38800.0,32106.0,9.83,-3890,3772,0
2003-05-02,38800.0,37900.0,58804.0,9.6,13057,16021,0
2003-05-06,38150.0,37200.0,66457.0,9.42,13779,11743,0
2003-05-07,37300.0,36700.0,51427.0,9.29,5875,-3135,0
2003-05-09,36550.0,36050.0,123028.0,9.13,52822,-49467,0
2003-05-12,36500.0,37000.0,165231.0,9.37,44965,-47985,0
2003-05-13,37250.0,36450.0,95467.0,9.23,3262,-4339,0
2003-05-14,36450.0,36800.0,30460.0,9.32,-8591,5888,0
2003-05-15,37200.0,37500.0,74449.0,9.5,-13862,15554,0
2003-05-16,37800.0,37450.0,27841.0,9.48,-4722,4817,0
2003-05-19,37100.0,37250.0,63492.0,9.43,-10146,28547,0
2003-05-20,36700.0,38400.0,53733.0,9.72,-13397,7610,0
2003-05-21,37900.0,40350.0,358053.0,10.22,-1423,88166,0
2003-05-22,41000.0,40600.0,293740.0,10.28,51127,-59027,0
2003-05-23,40800.0,40750.0,172656.0,10.32,-15036,46243,0
2003-05-26,41500.0,41400.0,94308.0,10.48,-22296,20171,0
2003-05-27,41400.0,41350.0,50448.0,10.47,-28626,25826,0
2003-05-28,41900.0,41900.0,108601.0,10.61,-29664,24571,0
2003-05-29,41250.0,42250.0,57078.0,10.7,-12581,14226,0
2003-05-30,41850.0,41850.0,38788.0,10.6,-3923,1403,0
2003-06-02,41650.0,41050.0,69319.0,10.4,15528,-14601,0
2003-06-03,40700.0,40850.0,65881.0,10.34,-10970,21817,0
2003-06-04,40750.0,40700.0,33816.0,10.31,-1850,-476,0
2003-06-05,40800.0,40800.0,40100.0,10.33,-6765,3765,0
