Symbol,에스엘_시가(원),에스엘_종가(원),에스엘_거래량(주),에스엘_PER(IFRS-연결),에스엘_순매수수량(개인)(주),에스엘_순매수수량(기관계)(주),에스엘_순매수수량(외국인계)(주)
2015-06-11,18250.0,18250.0,137515.0,6.56,1939,-43260,44278
2015-06-12,18550.0,18800.0,80138.0,6.76,-27276,21914,5834
2015-06-15,19000.0,18400.0,57739.0,6.61,3584,-3426,140
2015-06-16,18250.0,17700.0,100050.0,6.36,16918,-9119,-20462
2015-06-17,17700.0,17750.0,50483.0,6.38,10076,-13146,3160
2015-06-18,17850.0,18550.0,61749.0,6.67,-14413,5607,11905
2015-06-19,18250.0,18100.0,115408.0,6.5,-17834,7520,10879
2015-06-22,18100.0,18450.0,39713.0,6.63,-9401,2189,7537
2015-06-23,18450.0,18500.0,37424.0,6.65,-1697,-9105,10901
2015-06-24,18500.0,18200.0,94158.0,6.54,24899,-10386,-14474
2015-06-25,18200.0,18900.0,144144.0,6.79,-43808,-32880,82160
2015-06-26,18900.0,18950.0,76198.0,6.81,-14401,-15547,30311
2015-06-29,18950.0,18100.0,82198.0,6.5,25298,-32415,7377
2015-06-30,18100.0,17900.0,137353.0,6.43,53673,-56863,7472
2015-07-01,17850.0,17550.0,149900.0,6.31,83338,-77645,-5595
2015-07-02,17700.0,16800.0,238991.0,6.04,121702,-84581,-37162
2015-07-03,16900.0,15650.0,423241.0,5.62,174322,-188971,17697
2015-07-06,15450.0,14800.0,323754.0,5.32,113320,-99823,-1310
2015-07-07,14900.0,14150.0,407551.0,5.09,189424,-136273,-50237
2015-07-08,14300.0,14650.0,366312.0,5.27,-76842,29592,50733
2015-07-09,14750.0,14550.0,256505.0,5.23,33710,-19782,-8456
2015-07-10,14350.0,14700.0,191508.0,5.28,-20736,51640,-40376
2015-07-13,14750.0,15050.0,147603.0,5.41,4347,13959,-7133
2015-07-14,15050.0,15050.0,89436.0,5.41,26473,-4488,-20511
2015-07-15,15050.0,15650.0,151364.0,5.62,-52257,-5098,54022
2015-07-16,15650.0,15250.0,124426.0,5.48,41326,-17192,-28722
2015-07-17,15250.0,15700.0,102534.0,5.64,-35008,-1365,35140
2015-07-20,15750.0,15400.0,115350.0,5.53,34371,-28771,-15346
2015-07-21,15400.0,15600.0,111965.0,5.61,9482,-4267,-4660
2015-07-22,15950.0,15250.0,142461.0,5.48,63108,-30304,-38620
2015-07-23,15400.0,15250.0,100127.0,5.48,23466,-45967,21934
2015-07-24,15250.0,15050.0,65102.0,5.41,11661,-19614,8154
2015-07-27,15150.0,15750.0,141450.0,5.66,-12718,-3886,15447
2015-07-28,15600.0,15650.0,104686.0,5.62,-21482,-1297,24278
2015-07-29,15850.0,15400.0,129509.0,5.53,35306,5915,-42061
2015-07-30,15200.0,15400.0,74441.0,5.53,851,113,-374
2015-07-31,15350.0,15400.0,38412.0,5.53,-1638,-234,1912
2015-08-03,15400.0,15400.0,39578.0,5.53,-11972,5404,5453
2015-08-04,15350.0,15100.0,78946.0,5.43,28719,-7833,-20845
2015-08-05,15150.0,15300.0,37902.0,5.5,-9605,801,8839
2015-08-06,15300.0,15000.0,102715.0,5.39,33725,-20266,-12697
2015-08-07,14850.0,14700.0,66126.0,5.28,17948,-25102,7211
2015-08-10,14700.0,14600.0,38380.0,5.25,3700,-6742,2426
2015-08-11,14500.0,14750.0,60023.0,5.3,-2526,-9174,11207
2015-08-12,14800.0,14900.0,73273.0,5.35,-2865,-3188,2092
2015-08-13,14700.0,15150.0,51023.0,5.44,1724,5109,-6975
2015-08-17,15250.0,14650.0,58364.0,5.27,24145,-8368,-15827
2015-08-18,14750.0,16850.0,731416.0,6.06,-123360,103348,16112
2015-08-19,16400.0,16900.0,300038.0,6.07,-63395,18407,48080
2015-08-20,17000.0,16100.0,172567.0,5.79,6928,18281,-30698
2015-08-21,15450.0,15700.0,242596.0,5.64,-24042,77682,-59759
2015-08-24,15700.0,15300.0,152192.0,5.5,7721,35209,-46697
2015-08-25,15350.0,15350.0,201495.0,5.52,43944,31096,-76180
2015-08-26,15550.0,16000.0,169214.0,5.75,-8665,38209,-26625
2015-08-27,16450.0,16150.0,130319.0,5.8,2488,28097,-34216
2015-08-28,16300.0,15800.0,181716.0,5.68,64826,-10664,-54301
2015-08-31,15750.0,15550.0,99083.0,5.59,19460,-17091,-2560
2015-09-01,15500.0,15300.0,138801.0,5.5,-30420,27757,2347
2015-09-02,15100.0,15850.0,199527.0,5.7,-56004,85438,-29913
2015-09-03,16050.0,16200.0,172754.0,5.82,-47462,66073,-16752
2015-09-04,16300.0,15600.0,63673.0,5.61,1302,807,-8555
2015-09-07,15400.0,16000.0,111692.0,5.75,1650,37674,-40524
2015-09-08,16100.0,16950.0,268918.0,6.09,-29218,60809,-31591
2015-09-09,17100.0,17400.0,216137.0,6.25,-52906,89732,-37088
2015-09-10,17100.0,17900.0,189698.0,6.43,-74574,112019,-37561
2015-09-11,17650.0,17550.0,78561.0,6.31,-14787,38925,-23793
2015-09-14,17550.0,16800.0,109927.0,6.04,-483,-1227,1468
2015-09-15,16800.0,16850.0,65335.0,6.06,7420,-245,-7175
2015-09-16,16950.0,17200.0,79137.0,6.18,-2670,118,3206
2015-09-17,17250.0,17200.0,128775.0,6.18,-15730,20997,-5267
2015-09-18,17200.0,17000.0,105104.0,6.11,9725,-8223,-4266
2015-09-21,16900.0,17150.0,74821.0,6.16,-19705,2596,11110
2015-09-22,17250.0,17300.0,87287.0,6.22,11015,18784,-29844
2015-09-23,17100.0,17400.0,174940.0,6.25,-54215,81751,-27211
2015-09-24,17550.0,17500.0,138424.0,6.29,-14304,62542,-48068
2015-09-25,17600.0,17750.0,67863.0,6.38,-13564,18275,-6536
2015-09-30,17750.0,18600.0,155665.0,6.68,-67143,80311,-12729
2015-10-01,18650.0,19550.0,290177.0,7.03,-118485,144068,-15188
2015-10-02,19600.0,19400.0,156174.0,6.97,-55656,53206,3722
2015-10-05,19400.0,19300.0,141007.0,6.94,-32218,-22223,54364
2015-10-06,19300.0,18700.0,233456.0,6.72,-37093,-11599,40719
2015-10-07,18550.0,18450.0,88521.0,6.63,-1488,-1182,2670
2015-10-08,18600.0,18850.0,77310.0,6.77,-6820,5152,1673
2015-10-12,18700.0,18500.0,68152.0,6.65,-548,-4123,4738
2015-10-13,18350.0,18550.0,98847.0,6.67,9047,971,-17147
2015-10-14,18550.0,18900.0,56848.0,6.79,-5844,3519,2325
2015-10-15,18900.0,18550.0,108373.0,6.67,10446,-20311,2800
2015-10-16,18500.0,17850.0,158512.0,6.42,18600,8753,-32202
2015-10-19,18050.0,18750.0,88204.0,6.74,-34775,32655,2120
2015-10-20,18800.0,18850.0,45093.0,6.77,-15339,8941,6302
2015-10-21,18650.0,18550.0,51215.0,6.67,1846,3643,-5598
2015-10-22,18500.0,18000.0,45451.0,6.47,7260,-12632,7083
2015-10-23,18200.0,17600.0,88031.0,6.33,21291,-15933,-4327
2015-10-26,17600.0,17800.0,67142.0,6.4,-9753,-8005,17788
2015-10-27,17850.0,17700.0,27720.0,6.36,1385,-544,-825
2015-10-28,17650.0,17350.0,44266.0,6.24,7226,-6092,-1103
2015-10-29,17400.0,17300.0,61056.0,6.22,9088,-31042,21919
2015-10-30,17300.0,17000.0,52767.0,6.11,19993,-25729,6010
2015-11-02,17000.0,17600.0,54524.0,6.33,-19047,11381,7044
2015-11-03,17800.0,17450.0,130606.0,6.27,16794,-15127,-8997
2015-11-04,17550.0,17800.0,62031.0,6.4,7967,-8112,3984
2015-11-05,17900.0,17800.0,55652.0,6.4,16934,-4118,-9816
2015-11-06,17650.0,17100.0,110102.0,6.15,49408,-25218,-29215
2015-11-09,17250.0,16950.0,67163.0,6.09,4694,-9802,-1560
2015-11-10,16700.0,16750.0,57624.0,6.02,3995,-1708,-8038
2015-11-11,16600.0,17100.0,42991.0,6.15,12650,-5524,-7798
2015-11-12,17000.0,17300.0,28268.0,6.22,-4315,6902,-4375
2015-11-13,16900.0,16750.0,30881.0,6.02,16050,-8505,-7540
2015-11-16,16600.0,16900.0,39161.0,6.07,-195,486,-2206
2015-11-17,16850.0,17550.0,72448.0,6.31,-20363,29294,-9482
2015-11-18,17550.0,17750.0,69409.0,6.38,-3111,27314,-25839
2015-11-19,17750.0,18500.0,87825.0,6.65,-33460,28403,2769
2015-11-20,18600.0,17950.0,54312.0,6.45,-793,9014,-8468
2015-11-23,17900.0,18150.0,37868.0,6.52,-1780,-147,2212
2015-11-24,18150.0,18550.0,65038.0,6.67,-18987,26388,-7090
2015-11-25,18550.0,18150.0,41801.0,6.52,15774,5034,-20500
2015-11-26,18050.0,18350.0,37213.0,6.59,-6465,11715,-5656
2015-11-27,18200.0,18100.0,39301.0,6.5,6122,-6993,-2828
2015-11-30,18150.0,17750.0,31806.0,6.38,2801,-3634,2707
2015-12-01,17900.0,18000.0,43989.0,6.47,-6450,1469,8030
2015-12-02,17850.0,17800.0,30640.0,6.4,-1137,-235,1477
2015-12-03,17700.0,18400.0,36722.0,6.61,-10983,-125,11118
2015-12-04,18400.0,18050.0,28509.0,6.49,-1062,6227,-5165
2015-12-07,18200.0,17550.0,29709.0,6.31,6491,-3268,1716
2015-12-08,17400.0,17000.0,66678.0,6.11,20426,-12339,-4482
2015-12-09,17100.0,17250.0,44477.0,6.2,-16732,-3303,18473
2015-12-10,17400.0,17850.0,45224.0,6.42,-16479,2960,13159
2015-12-11,17600.0,17250.0,48744.0,6.2,11845,-6832,-4973
2015-12-14,17000.0,17400.0,35833.0,6.25,-15078,-1104,16812
2015-12-15,17500.0,17500.0,27997.0,6.29,-8221,11969,-3748
2015-12-16,17500.0,17350.0,43411.0,6.24,9702,-17344,7748
2015-12-17,17600.0,17300.0,57186.0,6.22,-210,-23284,22861
2015-12-18,17300.0,17450.0,31763.0,6.27,-7256,-4697,13334
2015-12-21,17500.0,17550.0,29654.0,6.31,-11954,12362,726
2015-12-22,17450.0,17650.0,25744.0,6.34,-6112,8622,1320
2015-12-23,17500.0,17850.0,39762.0,6.42,-8781,16572,-6325
2015-12-24,18000.0,17850.0,34755.0,6.42,-4405,12831,-8422
2015-12-28,17800.0,18250.0,51000.0,6.56,-12770,21220,-3353
2015-12-29,18200.0,17650.0,51054.0,6.34,10143,13982,-20263
2015-12-30,17650.0,17250.0,47479.0,6.2,10980,-4662,-7839
2016-01-04,17100.0,16950.0,78903.0,8.62,7987,-15381,8116
2016-01-05,16700.0,16850.0,54151.0,8.57,15348,-22686,5687
2016-01-06,16950.0,16400.0,95237.0,8.34,5228,-18965,13689
2016-01-07,16450.0,16750.0,43533.0,8.51,-19414,19834,3263
2016-01-08,16650.0,16650.0,70442.0,8.46,-6426,-2213,7739
2016-01-11,16450.0,16650.0,40980.0,8.46,-10086,15687,-1865
2016-01-12,16500.0,16550.0,34077.0,8.41,-3679,5008,1302
2016-01-13,16700.0,16750.0,53549.0,8.51,-1510,-1809,3612
2016-01-14,16500.0,16450.0,49063.0,8.36,4263,3965,-3308
2016-01-15,16600.0,16800.0,37243.0,8.54,-16802,15579,2765
2016-01-18,16850.0,17050.0,37299.0,8.67,-14163,15792,-463
2016-01-19,16900.0,17050.0,39982.0,8.67,-4025,13612,-8389
2016-01-20,16900.0,16800.0,40767.0,8.54,3811,-4434,-317
2016-01-21,16750.0,16800.0,73479.0,8.54,788,5996,-7763
2016-01-22,16850.0,16850.0,24699.0,8.57,-4675,2739,3284
2016-01-25,17000.0,16700.0,35421.0,8.49,4454,-8712,6005
2016-01-26,16550.0,16850.0,28684.0,8.57,-1606,-2126,3952
2016-01-27,16850.0,17250.0,39230.0,8.77,-10425,5252,9093
2016-01-28,17000.0,17150.0,46358.0,8.72,-10647,3621,9625
2016-01-29,17000.0,17450.0,57421.0,8.87,-22904,599,25494
2016-02-01,17550.0,17300.0,22815.0,8.79,1178,-763,-367
2016-02-02,17200.0,17200.0,19267.0,8.74,-3079,-4996,8233
2016-02-03,17200.0,17450.0,35241.0,8.87,-1513,1655,3747
2016-02-04,17450.0,17350.0,22170.0,8.82,-5876,6449,-573
2016-02-05,17300.0,17500.0,14785.0,8.9,-4631,4334,297
2016-02-11,17400.0,16750.0,33835.0,8.51,-4964,19664,-11365
2016-02-12,16450.0,17100.0,50135.0,8.69,-10798,7762,3587
2016-02-15,17250.0,17250.0,22515.0,8.77,-4356,6739,6801
2016-02-16,17350.0,17350.0,16352.0,8.82,-2561,2913,-352
2016-02-17,17350.0,17500.0,28764.0,8.9,-9571,4568,5003
2016-02-18,17650.0,17350.0,58249.0,8.82,17532,-17257,-275
2016-02-19,17250.0,17450.0,34004.0,8.87,11393,-6923,-8718
2016-02-22,17350.0,17200.0,23019.0,8.74,1765,-2123,358
2016-02-23,17200.0,17150.0,25967.0,8.72,-2772,-4835,7658
2016-02-24,17150.0,17300.0,20810.0,8.79,-3572,-1715,5287
2016-02-25,17300.0,17600.0,38568.0,8.95,-6884,812,6072
2016-02-26,17600.0,17750.0,58970.0,9.02,-16792,-3608,6829
2016-02-29,17750.0,17600.0,22040.0,8.95,843,-4382,4284
2016-03-02,17700.0,17650.0,30539.0,8.97,826,-5731,-1442
2016-03-03,17650.0,17900.0,43626.0,9.1,-16180,3561,12991
2016-03-04,17900.0,18000.0,59776.0,9.15,-18299,-11640,7770
2016-03-07,18000.0,17350.0,68435.0,8.82,28682,-48433,19753
2016-03-08,17250.0,17650.0,37255.0,8.97,-11712,-12036,24075
2016-03-09,17650.0,17550.0,44459.0,8.92,13456,-25085,11636
2016-03-10,17300.0,17000.0,149314.0,8.64,3359,-64999,21738
2016-03-11,17150.0,16700.0,94780.0,8.49,48028,-66363,6553
2016-03-14,16800.0,16850.0,51771.0,8.57,-19879,-12194,2538
2016-03-15,16850.0,16600.0,53973.0,8.44,12675,-22513,9833
2016-03-16,16650.0,16700.0,30487.0,8.49,-4908,-441,5344
2016-03-17,16700.0,16850.0,43935.0,8.57,-14882,4006,10188
2016-03-18,17000.0,16850.0,46553.0,8.57,-4282,-6918,11914
2016-03-21,16900.0,17000.0,79432.0,8.64,8127,-34892,26760
2016-03-22,17050.0,16700.0,63824.0,8.49,18917,-1141,-17041
2016-03-23,16750.0,16700.0,56729.0,8.49,16326,-4465,-13356
2016-03-24,16550.0,15950.0,205095.0,8.11,51043,-25594,-28620
2016-03-25,16000.0,16100.0,80882.0,8.18,-3810,-11467,12332
2016-03-28,16100.0,15750.0,77023.0,8.01,25246,-18383,-10585
2016-03-29,15650.0,15750.0,46108.0,8.01,9925,-8260,-2917
2016-03-30,15800.0,15850.0,60239.0,8.06,7441,-9758,-950
2016-03-31,15900.0,16150.0,84416.0,8.21,-8078,27533,-13352
2016-04-01,16200.0,15850.0,68976.0,8.06,6450,-5505,2906
2016-04-04,15750.0,15600.0,63692.0,7.93,23802,-14655,-8843
2016-04-05,15650.0,15450.0,47134.0,7.85,4654,-2977,-2977
2016-04-06,15450.0,15250.0,42317.0,7.75,14574,-12414,-3355
2016-04-07,15250.0,15150.0,65065.0,7.7,26928,-25651,-746
2016-04-08,15100.0,14950.0,72962.0,7.6,42599,-39398,-4806
2016-04-11,14850.0,15200.0,49579.0,7.73,12339,-13386,1519
2016-04-12,15100.0,15350.0,48467.0,7.8,9570,-9542,-27
2016-04-14,15300.0,15800.0,54345.0,8.03,-5994,2085,4187
2016-04-15,15750.0,16200.0,93279.0,8.24,-31799,40766,-9714
2016-04-18,16050.0,16000.0,40121.0,8.13,-4494,4648,-33
2016-04-19,15950.0,16050.0,25875.0,8.16,-68,-844,1291
2016-04-20,16050.0,15700.0,54014.0,7.98,17192,-6387,-11475
2016-04-21,15800.0,15850.0,40663.0,8.06,-876,-4264,6741
2016-04-22,15750.0,15700.0,26840.0,7.98,5758,-10178,3820
2016-04-25,15550.0,15800.0,33309.0,8.03,-4983,-9891,11637
2016-04-26,15800.0,15900.0,49458.0,8.08,-4915,-9935,14965
2016-04-27,15800.0,15950.0,56055.0,8.11,16673,-12976,2130
2016-04-28,16200.0,15900.0,41883.0,8.08,2331,701,-1383
2016-04-29,16050.0,15950.0,46153.0,8.11,-8790,14223,-5614
2016-05-02,15900.0,15550.0,32915.0,7.9,16595,-2606,-13774
2016-05-03,15600.0,15550.0,45664.0,7.9,4747,-3150,-1371
2016-05-04,15400.0,15350.0,21779.0,7.8,3722,-2897,-578
2016-05-09,15550.0,15150.0,47308.0,7.7,25203,6907,-32063
2016-05-10,15050.0,15300.0,33100.0,7.78,-2162,3591,-436
2016-05-11,15300.0,15350.0,20936.0,7.8,1024,-2556,2391
2016-05-12,15350.0,15150.0,34749.0,7.7,14785,-3662,-7979
2016-05-13,15100.0,15100.0,18595.0,7.68,5332,-1184,-3345
2016-05-16,15000.0,15550.0,35852.0,7.9,-10046,14333,-4474
2016-05-17,15450.0,15450.0,51588.0,7.85,-1819,13641,-12084
2016-05-18,15500.0,15250.0,28247.0,7.75,4978,9832,-16412
2016-05-19,15100.0,15350.0,22958.0,7.8,-3573,6164,-4765
2016-05-20,15200.0,15200.0,30883.0,7.73,4120,272,-4034
2016-05-23,15250.0,15450.0,46816.0,7.85,-13184,5060,6523
2016-05-24,15400.0,15450.0,33568.0,7.85,-113,7088,-6975
2016-05-25,15550.0,15800.0,48770.0,8.03,-21602,21072,666
2016-05-26,15800.0,16050.0,46587.0,8.16,-18854,9010,9866
2016-05-27,16050.0,15650.0,45838.0,7.96,16344,-13972,-2373
2016-05-30,15650.0,15600.0,20854.0,7.93,-2190,-1492,3682
2016-05-31,15500.0,15600.0,50364.0,7.93,1834,-706,-1128
2016-06-01,15500.0,15550.0,32122.0,7.9,2145,4086,-6231
2016-06-02,15450.0,15250.0,41555.0,7.75,22027,-9624,-12878
2016-06-03,15250.0,15500.0,60568.0,7.88,-21544,13775,7545
2016-06-07,15350.0,15550.0,55718.0,7.9,-16508,22997,-6497
2016-06-08,15400.0,15450.0,105562.0,7.85,19071,18200,-38777
2016-06-09,15550.0,15050.0,170192.0,7.65,12136,-39624,23872
2016-06-10,15100.0,15300.0,93481.0,7.78,-1279,-26037,25090
2016-06-13,15300.0,15250.0,38369.0,7.75,2003,-1943,-69
2016-06-14,15250.0,15250.0,73846.0,7.75,-7209,20004,-12767
2016-06-15,15200.0,15200.0,45433.0,7.73,-3938,16384,-13026
2016-06-16,15150.0,15150.0,41100.0,7.7,-5021,9052,-10437
2016-06-17,15250.0,14800.0,62618.0,7.52,41338,-8708,-36226
2016-06-20,14800.0,14900.0,42990.0,7.57,-2423,9038,-7585
2016-06-21,14900.0,14750.0,34816.0,7.5,9057,-4494,-4611
2016-06-22,14750.0,15000.0,45632.0,7.63,-13307,9262,4045
2016-06-23,15000.0,14900.0,35593.0,7.57,9497,4797,-14261
2016-06-24,14900.0,14200.0,61456.0,7.22,8977,-7731,-5119
2016-06-27,13850.0,14450.0,31939.0,7.35,-10280,13752,-3543
2016-06-28,14250.0,14500.0,31248.0,7.37,1983,7987,-9787
2016-06-29,14400.0,14550.0,28192.0,7.4,9449,-4395,-5053
2016-06-30,14500.0,14400.0,14327.0,7.32,5336,-2533,-2802
2016-07-01,14350.0,14650.0,24584.0,7.45,-5540,7292,-1752
2016-07-04,14600.0,14500.0,42859.0,7.37,16177,-6083,-10103
2016-07-05,14550.0,14450.0,18271.0,7.35,3274,-2356,-1025
2016-07-06,14500.0,14450.0,45453.0,7.35,-7327,16056,-8729
2016-07-07,14450.0,14300.0,44937.0,7.27,22555,-10466,-8776
2016-07-08,14250.0,14150.0,40125.0,7.19,9427,-5580,-5941
2016-07-11,14250.0,14350.0,59364.0,7.29,-17200,7672,7166
2016-07-12,14300.0,14250.0,45747.0,7.24,13771,-12892,-759
2016-07-13,14300.0,14150.0,71490.0,7.19,34221,-27688,-2955
2016-07-14,14200.0,13850.0,106386.0,7.04,41503,-54279,10072
2016-07-15,13950.0,13850.0,46205.0,7.04,2073,-15577,13426
2016-07-18,13900.0,14000.0,26425.0,7.12,11617,-18680,6984
2016-07-19,14000.0,14150.0,23254.0,7.19,-373,-3283,3647
2016-07-20,14200.0,14300.0,33424.0,7.27,-11325,5649,5568
2016-07-21,14300.0,14100.0,46210.0,7.17,22831,-30101,7227
2016-07-22,14100.0,14200.0,22550.0,7.22,794,-9143,8437
2016-07-25,14300.0,14200.0,28485.0,7.22,415,-4776,4318
2016-07-26,14200.0,14450.0,54226.0,7.35,-16241,-3995,15195
2016-07-27,14500.0,14550.0,72071.0,7.4,4354,-14412,10052
2016-07-28,14550.0,14450.0,38961.0,7.35,1405,-9259,7848
2016-07-29,14400.0,14450.0,29770.0,7.35,11796,-15307,3505
2016-08-01,14500.0,14550.0,33446.0,7.4,-7770,-3906,10253
2016-08-02,14600.0,14350.0,38092.0,7.29,6975,-12072,5169
2016-08-03,14250.0,14150.0,50691.0,7.19,24459,-23780,4327
2016-08-04,14150.0,14300.0,37695.0,7.27,2370,-10885,8452
2016-08-05,14200.0,14350.0,47315.0,7.29,-6539,5516,1190
2016-08-08,14350.0,14700.0,58671.0,7.47,-20563,6108,14473
2016-08-09,14600.0,14600.0,44391.0,7.42,9343,-4858,-4449
2016-08-10,14550.0,14700.0,51859.0,7.47,2430,-1360,-1024
2016-08-11,14550.0,14700.0,33660.0,7.47,5989,-1418,-4316
2016-08-12,14600.0,14750.0,32376.0,7.5,4838,-13838,9124
2016-08-16,14900.0,14600.0,32176.0,7.42,-8579,270,-5154
2016-08-17,14600.0,14550.0,53022.0,7.4,21595,-29380,7735
2016-08-18,14900.0,15550.0,250730.0,7.9,-42960,35034,7294
2016-08-19,15600.0,16000.0,138650.0,8.13,-44594,39815,4778
2016-08-22,16000.0,15700.0,102455.0,7.98,-5822,-29676,35640
2016-08-23,15800.0,16300.0,302206.0,8.29,-74910,56349,32329
2016-08-24,16300.0,16500.0,162893.0,8.39,-47225,11613,38621
2016-08-25,16600.0,16700.0,220015.0,8.49,-152441,6238,50062
2016-08-26,16850.0,16800.0,160016.0,8.54,-133911,18760,17320
2016-08-29,16900.0,16650.0,71373.0,8.46,-22569,7787,14924
2016-08-30,16700.0,16850.0,121328.0,8.57,-45070,5185,45725
2016-08-31,16950.0,16750.0,67771.0,8.51,-21722,-2891,25135
2016-09-01,16750.0,16900.0,65252.0,8.59,-28004,696,30444
2016-09-02,16900.0,16650.0,74255.0,8.46,-5046,20845,-15839
2016-09-05,16650.0,16950.0,73636.0,8.62,-21729,8589,13481
2016-09-06,16950.0,16800.0,18354.0,8.54,-2967,645,3504
2016-09-07,16800.0,17250.0,153669.0,8.77,-55401,15750,47172
2016-09-08,17200.0,17050.0,57638.0,8.67,-15352,12166,3120
2016-09-09,17000.0,16750.0,47450.0,8.51,7634,-16542,8768
2016-09-12,16450.0,16750.0,42603.0,8.51,-13748,11130,2704
2016-09-13,16900.0,17050.0,92207.0,8.67,-36553,22547,13992
2016-09-19,16750.0,16700.0,34515.0,8.49,4962,-6558,2247
2016-09-20,16700.0,16900.0,82241.0,8.59,-32015,25119,9691
2016-09-21,16900.0,16650.0,65917.0,8.46,3943,-20573,16573
2016-09-22,16700.0,16700.0,46236.0,8.49,-4664,-12798,17589
2016-09-23,16950.0,17050.0,207453.0,8.67,-39387,-18633,62506
2016-09-26,17050.0,17150.0,61838.0,8.72,-14725,9882,4873
2016-09-27,17150.0,17300.0,53450.0,8.79,-12166,19955,-7771
2016-09-28,17300.0,17000.0,33577.0,8.64,6815,-4412,-2392
2016-09-29,17100.0,16450.0,71521.0,8.36,6635,-5971,650
2016-09-30,16450.0,16450.0,73339.0,8.36,-2175,4217,-2086
2016-10-04,16350.0,16050.0,90027.0,8.16,-4724,395,4204
2016-10-05,15950.0,16150.0,34954.0,8.21,-802,-13931,14785
2016-10-06,15950.0,15900.0,36492.0,8.08,16433,-20230,2786
2016-10-07,15900.0,15850.0,38972.0,8.06,4736,-14721,9357
2016-10-10,15900.0,16200.0,38897.0,8.24,-3996,-7109,11056
2016-10-11,16350.0,16050.0,34966.0,8.16,5748,-9643,4029
2016-10-12,16150.0,16150.0,24855.0,8.21,-8371,9441,-1113
2016-10-13,16150.0,15750.0,41422.0,8.01,18911,-23254,2861
2016-10-14,15650.0,16000.0,42121.0,8.13,-7800,6762,1120
2016-10-17,15850.0,15550.0,33633.0,7.9,12322,-12762,583
2016-10-18,15500.0,15350.0,42315.0,7.8,7348,-13329,5921
2016-10-19,15300.0,15250.0,32371.0,7.75,-4601,2599,2170
2016-10-20,15200.0,14950.0,46541.0,7.6,6113,-12583,6626
2016-10-21,14900.0,15100.0,48851.0,7.68,-695,7439,-6492
2016-10-24,15050.0,15450.0,44452.0,7.85,487,-11274,10757
2016-10-25,15450.0,15450.0,29167.0,7.85,939,-1554,631
2016-10-26,15450.0,15350.0,36369.0,7.8,8867,2577,-13688
2016-10-27,15350.0,15250.0,39517.0,7.75,6008,-2956,-3977
2016-10-28,15050.0,15550.0,24041.0,7.9,-5526,2275,3112
2016-10-31,15400.0,15250.0,13898.0,7.75,2792,-73,-2652
2016-11-01,15500.0,15400.0,35558.0,7.83,-8027,-2040,10222
2016-11-02,15300.0,14900.0,43833.0,7.57,-5166,3513,1336
2016-11-03,14750.0,14750.0,51553.0,7.5,26568,-35467,8302
2016-11-04,14900.0,15650.0,59248.0,7.96,-29113,19811,9459
2016-11-07,15650.0,15200.0,40091.0,7.73,10564,-2262,-7251
2016-11-08,15200.0,14950.0,53773.0,7.6,23297,-20730,-2627
2016-11-09,14950.0,14700.0,74065.0,7.47,7373,-12592,1739
2016-11-10,14700.0,14600.0,65886.0,7.42,5674,-15705,9886
2016-11-11,14800.0,15200.0,44810.0,7.73,-26106,20900,5206
2016-11-14,15150.0,15200.0,69392.0,7.73,3940,-2368,-1568
2016-11-15,15900.0,16350.0,700527.0,8.31,-17120,64536,-36545
2016-11-16,16500.0,16550.0,296760.0,8.41,-9576,38176,-34657
2016-11-17,16700.0,16900.0,301421.0,8.59,-53983,40655,21398
2016-11-18,17200.0,17000.0,185090.0,8.64,-15560,-29640,48404
2016-11-21,17300.0,16950.0,151264.0,8.62,12141,-27492,13102
2016-11-22,17100.0,17450.0,210436.0,8.87,21335,-72441,49768
2016-11-23,17450.0,17650.0,144507.0,8.97,1425,-3279,-757
2016-11-24,17800.0,17800.0,109716.0,9.05,-7792,-30499,24230
2016-11-25,17900.0,18150.0,149742.0,9.23,-28315,18503,10762
2016-11-28,18150.0,18100.0,91394.0,9.2,-12698,4071,9450
2016-11-29,18200.0,18200.0,80881.0,9.25,-18190,-27480,42704
2016-11-30,18300.0,18650.0,183208.0,9.48,-13193,-4887,15058
2016-12-01,18400.0,19450.0,181803.0,9.89,-68929,49062,25911
2016-12-02,19900.0,19450.0,311512.0,9.89,-66813,-4861,73582
2016-12-05,19450.0,19800.0,180303.0,10.07,-23611,18937,5866
2016-12-06,20050.0,20700.0,201229.0,10.52,-71362,51050,20501
2016-12-07,20700.0,20500.0,154367.0,10.42,-24884,685,23067
2016-12-08,20750.0,21000.0,223520.0,10.68,-103602,47095,66879
2016-12-09,20700.0,20950.0,117873.0,10.65,-30680,-19465,49971
2016-12-12,20900.0,20850.0,148070.0,10.6,-40225,-17388,57199
2016-12-13,20950.0,21550.0,162005.0,10.96,-59476,26722,41356
2016-12-14,21650.0,21400.0,116455.0,10.88,6759,4395,-10583
2016-12-15,21100.0,21650.0,130767.0,11.01,-14133,564,16663
2016-12-16,21650.0,21550.0,149726.0,10.96,-23761,36867,-11958
2016-12-19,21800.0,22250.0,133724.0,11.31,-45727,37367,13480
2016-12-20,22750.0,22050.0,118575.0,11.21,-1238,33409,-29907
2016-12-21,22000.0,21500.0,116463.0,10.93,-14384,-33227,51189
