Symbol,한올바이오파마_시가(원),한올바이오파마_종가(원),한올바이오파마_거래량(주),한올바이오파마_PER(IFRS-연결),한올바이오파마_순매수수량(개인)(주),한올바이오파마_순매수수량(기관계)(주),한올바이오파마_순매수수량(외국인계)(주)
2001-12-17,11100.0,10600.0,88330.0,6.5,-1500,0,1500
2001-12-18,10950.0,10600.0,83230.0,6.5,5110,-1000,500
2001-12-19,10500.0,10100.0,97940.0,6.19,-1050,0,1050
2001-12-20,10000.0,10150.0,61430.0,6.22,0,0,0
2001-12-21,10150.0,10150.0,74030.0,6.22,12000,0,1000
2001-12-24,10000.0,10150.0,50190.0,6.22,-3990,0,6000
2001-12-26,10250.0,10550.0,121720.0,6.47,700,0,-700
2001-12-27,10600.0,10250.0,49930.0,6.29,500,0,-500
2001-12-28,10300.0,10300.0,93400.0,6.31,17000,0,0
2002-01-02,10500.0,10350.0,70280.0,3.9,0,0,0
2002-01-03,10400.0,10850.0,220962.0,4.08,1952,-2,-1950
2002-01-04,11000.0,11150.0,254151.0,4.2,1100,-100,-1000
2002-01-07,11350.0,10900.0,118390.0,4.1,1000,0,-1000
2002-01-08,11100.0,10900.0,274010.0,4.1,4000,0,-4000
2002-01-09,11100.0,10450.0,139530.0,3.94,-2640,-10,2600
2002-01-10,10450.0,10450.0,103370.0,3.94,50,0,0
2002-01-11,10500.0,10850.0,281130.0,4.08,4500,0,-4500
2002-01-14,11200.0,10550.0,272890.0,3.97,3100,0,-3100
2002-01-15,10850.0,10350.0,92990.0,3.9,-600,0,600
2002-01-16,10450.0,10200.0,56299.0,3.84,0,0,0
2002-01-17,10200.0,10150.0,82180.0,3.82,10,-10,0
2002-01-18,10200.0,10200.0,110960.0,3.84,-230,0,0
2002-01-21,10300.0,10300.0,66530.0,3.88,0,0,0
2002-01-22,10450.0,10300.0,62450.0,3.88,0,0,0
2002-01-23,10450.0,10650.0,292390.0,4.01,-3770,0,0
2002-01-24,10800.0,10600.0,105571.0,3.99,0,0,0
2002-01-25,10550.0,10600.0,142320.0,3.99,0,0,0
2002-01-28,10800.0,10750.0,101351.0,4.05,1000,0,0
2002-01-29,10750.0,10550.0,103500.0,3.97,0,0,0
2002-01-30,10400.0,10550.0,80010.0,3.97,-500,0,500
2002-01-31,10750.0,10700.0,290820.0,4.03,3800,0,-800
2002-02-01,10800.0,10600.0,140400.0,3.99,1210,-10,-1200
2002-02-04,10800.0,10300.0,91890.0,3.88,0,0,0
2002-02-05,10050.0,10050.0,69980.0,3.78,0,0,0
2002-02-06,10150.0,10100.0,57990.0,3.8,0,0,0
2002-02-07,10100.0,9700.0,87950.0,3.65,0,0,0
2002-02-08,9500.0,9680.0,36750.0,3.64,0,0,0
2002-02-14,9750.0,9840.0,42180.0,3.7,3740,0,0
2002-02-15,9690.0,9890.0,32370.0,3.72,0,0,0
2002-02-18,9890.0,10000.0,50940.0,3.76,20,-20,0
2002-02-19,10000.0,9830.0,44580.0,3.7,-1260,0,1260
2002-02-20,9940.0,10050.0,86130.0,3.78,-3000,0,1500
2002-02-21,10200.0,9990.0,36880.0,3.76,-1000,0,0
2002-02-22,9930.0,10100.0,79750.0,3.8,-4040,0,1000
2002-02-25,10350.0,10250.0,47510.0,3.86,0,0,0
2002-02-26,10350.0,10150.0,45943.0,3.82,-457,-3,1000
2002-02-27,10200.0,10500.0,104377.0,3.95,0,0,0
2002-02-28,10600.0,10250.0,59417.0,3.86,0,0,0
2002-03-04,10500.0,10250.0,91158.0,3.86,5068,-4068,0
2002-03-05,10350.0,10600.0,174990.0,3.99,1810,-10,-1500
2002-03-06,10800.0,10650.0,105670.0,4.01,220,-20,-500
2002-03-07,10800.0,10500.0,82070.0,3.95,500,0,-500
2002-03-08,10400.0,10600.0,124420.0,3.99,3300,-2800,-500
2002-03-11,10750.0,10950.0,178340.0,4.12,-1480,0,1980
2002-03-12,11100.0,11000.0,122230.0,4.14,1540,0,-3980
2002-03-13,11000.0,11700.0,636720.0,4.41,10840,-3300,-1000
2002-03-14,11700.0,11600.0,127738.0,4.37,0,0,0
2002-03-15,11800.0,11350.0,162490.0,4.27,-5860,0,3000
2002-03-18,11400.0,11600.0,178557.0,4.37,-5910,-490,4400
2002-03-19,12000.0,12100.0,249421.0,4.55,9851,-5451,-4400
2002-03-20,12300.0,11750.0,159080.0,4.42,-200,0,200
2002-03-21,11700.0,11850.0,123539.0,4.46,0,0,0
2002-03-22,11800.0,11550.0,167510.0,4.35,-1500,0,1500
2002-03-25,11450.0,12450.0,454330.0,4.69,1550,0,-1050
2002-03-26,12800.0,12450.0,1295460.0,4.69,-67110,34390,0
2002-03-27,12800.0,12400.0,353041.0,4.67,22881,-1,1000
2002-03-28,12700.0,12850.0,345382.0,4.84,2540,-3140,0
2002-03-29,13200.0,13350.0,428494.0,5.02,3490,-2490,-1000
2002-04-01,13550.0,12200.0,260532.0,4.59,11600,0,2000
2002-04-02,12400.0,12150.0,162684.0,4.57,-1000,0,1000
2002-04-03,12000.0,12100.0,107160.0,4.55,-3000,0,3000
2002-04-04,12100.0,12050.0,108833.0,4.54,10,-10,0
2002-04-08,12200.0,12300.0,147490.0,4.63,7500,-10,0
2002-04-09,12400.0,11650.0,148225.0,4.39,0,0,0
2002-04-10,11750.0,11200.0,103840.0,4.22,0,0,0
2002-04-11,11350.0,11350.0,106940.0,4.27,-3050,3050,0
2002-04-12,11150.0,11250.0,71840.0,4.23,3000,-3000,0
2002-04-15,11450.0,11600.0,67690.0,4.37,4370,-20,-2350
2002-04-16,11650.0,12100.0,134090.0,4.55,-520,520,0
2002-04-17,12150.0,12050.0,130180.0,4.54,520,-520,0
2002-04-18,12150.0,11800.0,94320.0,4.44,0,0,0
2002-04-19,11650.0,11400.0,75160.0,4.29,0,0,0
2002-04-22,11400.0,11000.0,80100.0,4.14,0,0,0
2002-04-23,11000.0,10800.0,67200.0,4.07,0,0,0
2002-04-24,10750.0,10400.0,76970.0,3.92,0,0,0
2002-04-25,10450.0,9990.0,62560.0,3.76,-440,0,440
2002-04-26,10000.0,10100.0,32050.0,3.8,0,0,0
2002-04-29,9900.0,9660.0,32710.0,3.64,0,0,0
2002-04-30,9500.0,9700.0,29004.0,3.65,0,0,0
2002-05-02,10000.0,9890.0,19850.0,3.72,0,0,0
2002-05-03,10000.0,9850.0,21110.0,3.71,0,0,0
2002-05-06,9900.0,10000.0,30280.0,3.76,0,0,0
2002-05-07,10100.0,9900.0,19876.0,3.73,0,0,0
2002-05-08,10000.0,10050.0,35386.0,3.78,0,0,0
2002-05-09,10200.0,9950.0,31670.0,3.74,-200,0,200
2002-05-10,10000.0,9950.0,18700.0,3.74,0,0,0
2002-05-13,9850.0,9760.0,21340.0,3.67,0,0,0
2002-05-14,9800.0,9720.0,51705.0,3.66,0,0,0
2002-05-15,9720.0,9800.0,39460.0,3.69,50,-50,0
2002-05-16,9700.0,9600.0,45674.0,3.61,4510,-4510,0
2002-05-17,9510.0,9570.0,80850.0,3.6,6890,-6890,0
2002-05-20,9600.0,9600.0,38480.0,3.61,0,0,0
2002-05-21,9600.0,9210.0,59120.0,3.47,-400,0,400
2002-05-22,9120.0,9050.0,38920.0,3.41,-2000,2000,0
2002-05-23,9150.0,8900.0,44323.0,3.35,0,0,0
2002-05-24,8750.0,8800.0,29050.0,3.31,10,-10,0
2002-05-27,8830.0,9040.0,33410.0,3.4,0,0,0
2002-05-28,9050.0,8750.0,33630.0,3.29,0,0,0
2002-05-29,8750.0,8300.0,42433.0,3.13,0,0,0
2002-05-30,8350.0,8130.0,28530.0,3.06,0,0,0
2002-05-31,8150.0,7990.0,25103.0,3.01,10,-10,0
2002-06-03,8010.0,8100.0,19630.0,3.05,-210,210,0
2002-06-04,7910.0,8010.0,13130.0,3.01,0,0,0
2002-06-05,8030.0,8200.0,11890.0,3.09,0,0,0
2002-06-07,8150.0,8040.0,16250.0,3.03,0,0,0
2002-06-10,8050.0,8110.0,26450.0,3.05,0,0,0
2002-06-11,8150.0,8590.0,114333.0,3.23,10,-10,0
2002-06-12,8310.0,8490.0,25770.0,3.2,0,0,0
2002-06-14,8350.0,8400.0,15440.0,3.16,0,0,0
2002-06-17,8450.0,8610.0,18470.0,3.24,10,-10,0
2002-06-18,8800.0,8650.0,24890.0,3.26,0,0,0
2002-06-19,8640.0,8160.0,17930.0,3.07,0,0,0
2002-06-20,8090.0,8200.0,12660.0,3.09,-160,160,0
2002-06-21,8150.0,8120.0,15290.0,3.06,0,0,0
2002-06-24,7950.0,8000.0,14010.0,3.01,0,0,0
2002-06-25,8150.0,7730.0,13130.0,2.91,0,0,0
2002-06-26,7500.0,6990.0,23400.0,2.63,-150,150,0
2002-06-27,7100.0,7000.0,20500.0,2.64,-800,0,800
2002-06-28,7050.0,7330.0,16460.0,2.76,800,0,-800
2002-07-02,7280.0,7550.0,14650.0,2.84,-630,630,0
2002-07-03,7700.0,7500.0,5910.0,2.82,0,0,0
2002-07-04,7550.0,7550.0,7920.0,2.84,0,0,0
2002-07-05,7700.0,7830.0,30850.0,2.95,10,-10,0
2002-07-08,7850.0,8360.0,39670.0,3.15,-2000,0,2000
2002-07-09,8200.0,8240.0,15750.0,3.1,0,0,0
2002-07-10,8110.0,8040.0,28790.0,3.03,10,-10,0
2002-07-11,8040.0,8280.0,32050.0,3.12,0,0,0
2002-07-12,8490.0,8180.0,19250.0,3.08,0,0,0
2002-07-15,8150.0,8010.0,10510.0,3.01,0,0,0
2002-07-16,8050.0,7950.0,27020.0,2.99,0,0,0
2002-07-18,8480.0,8100.0,15160.0,3.05,-1050,0,1050
2002-07-19,8350.0,9310.0,378090.0,3.51,-5550,0,5550
2002-07-22,9500.0,9300.0,841960.0,3.5,-4570,0,3800
2002-07-23,9400.0,9070.0,298850.0,3.41,-8230,0,9000
2002-07-24,9400.0,8320.0,474630.0,3.13,400,0,-4000
2002-07-25,8500.0,8340.0,153118.0,3.14,-9550,0,5000
2002-07-26,8510.0,8550.0,333748.0,3.22,0,0,0
2002-07-29,8770.0,8370.0,125552.0,3.15,0,0,0
2002-07-30,8480.0,8420.0,115260.0,3.17,1550,0,3000
2002-07-31,8510.0,8690.0,249350.0,3.27,510,-10,-500
2002-08-01,8980.0,8570.0,128270.0,3.23,510,-10,-500
2002-08-02,8560.0,8100.0,114690.0,3.05,-3800,0,1000
2002-08-05,7830.0,7640.0,79190.0,2.88,0,0,0
2002-08-06,7500.0,7320.0,62710.0,2.76,3000,-3000,0
2002-08-07,7400.0,7500.0,42250.0,2.82,1840,0,0
2002-08-08,7620.0,7550.0,35398.0,2.84,0,0,0
2002-08-09,7700.0,7630.0,31040.0,2.87,4000,-4000,0
2002-08-12,7700.0,7650.0,34630.0,2.88,-270,0,0
2002-08-13,7500.0,7630.0,31190.0,2.87,0,0,0
2002-08-14,7630.0,7780.0,50090.0,2.93,-630,0,630
2002-08-16,7900.0,8100.0,154400.0,3.05,-6370,0,6370
2002-08-19,8380.0,8120.0,51280.0,3.06,0,0,0
2002-08-20,8220.0,8150.0,51630.0,3.07,0,0,0
2002-08-21,8310.0,8170.0,68820.0,3.07,1230,0,0
2002-08-22,8210.0,8090.0,42970.0,3.05,0,0,0
2002-08-23,8110.0,8060.0,47960.0,3.03,0,0,0
2002-08-26,8010.0,8100.0,20620.0,3.05,0,0,0
2002-08-27,8200.0,8090.0,17390.0,3.05,0,0,0
2002-08-28,7960.0,8050.0,36917.0,3.03,0,0,0
2002-08-29,8100.0,8020.0,29540.0,3.02,0,0,0
2002-08-30,8020.0,7970.0,26990.0,3.0,0,0,0
2002-09-02,8030.0,7930.0,42900.0,2.99,0,0,0
2002-09-03,7940.0,8060.0,43760.0,3.03,0,0,0
2002-09-04,8080.0,7850.0,32490.0,2.95,0,0,0
2002-09-05,7900.0,8180.0,80930.0,3.08,0,0,0
2002-09-06,8320.0,8310.0,189880.0,3.13,10,-10,0
2002-09-09,8510.0,7770.0,90090.0,2.93,0,0,0
2002-09-10,7810.0,7830.0,47080.0,2.95,0,0,0
2002-09-11,7560.0,7810.0,54420.0,2.94,0,0,0
2002-09-12,7800.0,7840.0,32070.0,2.95,0,0,0
2002-09-13,7900.0,7760.0,17830.0,2.92,0,0,0
2002-09-16,7860.0,8400.0,219670.0,3.16,2000,0,-2000
2002-09-17,8400.0,8420.0,107307.0,3.17,0,0,0
2002-09-18,8580.0,8170.0,121850.0,3.07,0,0,0
2002-09-19,8210.0,8600.0,520830.0,3.24,1060,0,-1060
2002-09-23,8720.0,8150.0,153840.0,3.07,-500,0,500
2002-09-24,8000.0,7600.0,135080.0,2.86,0,0,0
2002-09-25,7500.0,7210.0,86030.0,2.72,1440,-2000,560
2002-09-26,7420.0,7160.0,43040.0,2.7,5960,-5960,0
2002-09-27,7170.0,7200.0,32320.0,2.71,10540,-10540,0
2002-09-30,6960.0,7020.0,46740.0,2.64,7500,-7500,0
2002-10-01,6750.0,7140.0,30410.0,2.69,0,0,0
2002-10-02,7300.0,7100.0,17840.0,2.67,0,0,0
2002-10-04,6930.0,7100.0,17220.0,2.67,0,0,0
2002-10-07,7200.0,7100.0,21060.0,2.67,0,0,0
2002-10-08,7190.0,7060.0,16620.0,2.66,0,0,0
2002-10-09,7180.0,7050.0,22310.0,2.66,0,0,0
2002-10-10,7000.0,6740.0,26830.0,2.54,0,0,0
2002-10-11,6850.0,6770.0,29800.0,2.55,0,0,0
2002-10-14,6800.0,6900.0,27880.0,2.6,0,0,0
2002-10-15,7000.0,7000.0,21450.0,2.64,-150,0,150
2002-10-16,7240.0,6980.0,23850.0,2.63,0,0,0
2002-10-17,7040.0,7040.0,17170.0,2.65,0,0,0
2002-10-18,7060.0,7260.0,39760.0,2.73,100,0,-100
2002-10-21,7350.0,7150.0,31060.0,2.69,0,0,0
2002-10-22,7200.0,6930.0,23090.0,2.61,0,0,0
2002-10-23,6860.0,7020.0,13620.0,2.64,0,0,0
2002-10-24,7050.0,6950.0,16845.0,2.62,0,0,0
2002-10-25,6810.0,6950.0,12447.0,2.62,0,0,0
2002-10-28,7010.0,7000.0,20690.0,2.64,-4400,0,0
2002-10-29,7160.0,7020.0,27940.0,2.64,7800,0,200
2002-10-30,7180.0,7010.0,14780.0,2.64,0,0,0
2002-10-31,7020.0,7020.0,15670.0,2.64,0,0,0
2002-11-01,6910.0,6950.0,8235.0,2.62,0,0,0
2002-11-04,6930.0,7010.0,14050.0,2.64,0,0,0
2002-11-05,7010.0,7000.0,9070.0,2.64,0,0,0
2002-11-06,7090.0,7050.0,24250.0,2.66,0,0,0
2002-11-07,7110.0,7110.0,48280.0,2.68,0,0,0
2002-11-08,7020.0,7100.0,11460.0,2.67,0,0,0
2002-11-11,7200.0,7000.0,20160.0,2.64,0,0,0
2002-11-12,6870.0,6850.0,16110.0,2.58,0,0,0
2002-11-13,6860.0,6800.0,16910.0,2.56,50,0,-50
2002-11-14,6810.0,6860.0,15480.0,2.58,0,0,0
2002-11-15,6890.0,6900.0,9024.0,2.6,4,-4,0
2002-11-18,6900.0,6810.0,16970.0,2.56,0,0,0
2002-11-19,6760.0,6780.0,10640.0,2.55,0,0,0
2002-11-20,6670.0,6780.0,12250.0,2.55,0,0,0
2002-11-21,6760.0,6900.0,17900.0,2.6,0,0,0
2002-11-22,7010.0,6930.0,16450.0,2.61,0,0,0
2002-11-25,6870.0,6930.0,13821.0,2.61,0,0,0
2002-11-26,6910.0,6920.0,20490.0,2.6,0,0,0
2002-11-27,6820.0,6900.0,30400.0,2.6,0,0,0
2002-11-28,6960.0,7190.0,67890.0,2.71,15770,-150,0
2002-11-29,7100.0,7120.0,22920.0,2.68,0,0,0
2002-12-02,7100.0,7200.0,33160.0,2.71,0,0,0
2002-12-03,7210.0,7210.0,40970.0,2.72,0,0,0
2002-12-04,7150.0,7120.0,17811.0,2.68,0,0,0
2002-12-05,7220.0,7420.0,95581.0,2.79,0,0,0
2002-12-06,7300.0,7100.0,36140.0,2.67,0,0,0
2002-12-09,7130.0,7300.0,40559.0,2.75,0,0,0
2002-12-10,7130.0,7490.0,97571.0,2.82,0,0,0
2002-12-11,7640.0,7210.0,170220.0,2.72,10,-10,0
2002-12-12,7200.0,7250.0,23880.0,2.73,0,0,0
2002-12-13,7130.0,7160.0,31680.0,2.7,10,-10,0
2002-12-16,7120.0,7070.0,21080.0,2.66,0,0,0
2002-12-17,7080.0,7100.0,27070.0,2.67,0,0,0
2002-12-18,7160.0,7110.0,19060.0,2.68,0,0,0
2002-12-20,7000.0,7260.0,121600.0,2.73,0,0,0
2002-12-23,7360.0,6870.0,71910.0,2.59,-1000,0,1000
2002-12-24,6920.0,6680.0,53920.0,2.52,0,0,0
2002-12-26,6610.0,6760.0,30970.0,2.54,0,0,0
2002-12-27,6570.0,6420.0,20010.0,2.42,0,0,0
2002-12-30,6300.0,6000.0,15780.0,2.26,0,0,0
2003-01-02,5900.0,6050.0,15670.0,7.04,0,0,0
2003-01-03,6290.0,6210.0,16880.0,7.22,0,0,0
2003-01-06,6180.0,6280.0,7670.0,7.31,0,0,0
2003-01-07,6210.0,6140.0,17770.0,7.15,0,0,0
2003-01-08,6120.0,6150.0,9940.0,7.16,0,0,0
2003-01-09,6100.0,6060.0,12951.0,7.05,0,0,0
2003-01-10,6010.0,6050.0,17900.0,7.04,0,0,0
2003-01-13,6020.0,6060.0,10390.0,7.05,0,0,0
2003-01-14,5990.0,6010.0,9400.0,6.99,0,0,0
2003-01-15,6020.0,6030.0,11249.0,7.01,0,0,0
2003-01-16,5910.0,5960.0,5901.0,6.94,0,0,0
2003-01-17,5920.0,5980.0,6030.0,6.96,0,0,0
2003-01-20,5980.0,5860.0,4850.0,6.81,0,0,0
2003-01-21,5830.0,5950.0,10530.0,6.93,0,0,0
2003-01-22,5890.0,5900.0,11450.0,6.86,0,0,0
2003-01-23,6000.0,5800.0,8644.0,6.75,130,0,0
2003-01-24,5830.0,5570.0,17354.0,6.48,0,0,0
2003-01-27,5400.0,5320.0,16000.0,6.19,0,0,0
2003-01-28,5050.0,5340.0,7790.0,6.21,0,0,0
2003-01-29,5350.0,5160.0,11060.0,6.0,1660,0,-1660
2003-01-30,5050.0,5210.0,13870.0,6.06,5340,0,-5340
2003-02-03,5150.0,5290.0,10890.0,6.15,5000,0,-5000
2003-02-04,5240.0,5240.0,19520.0,6.1,6000,0,-6000
2003-02-05,5120.0,5190.0,12161.0,6.04,71,-71,0
2003-02-06,5190.0,5180.0,9830.0,6.03,0,0,0
2003-02-07,5110.0,5000.0,35030.0,5.82,6000,0,-6000
2003-02-10,4995.0,4980.0,10800.0,5.79,0,0,0
2003-02-11,4955.0,5240.0,100530.0,6.1,6000,0,-6000
2003-02-12,5280.0,5090.0,13690.0,5.93,530,0,-530
2003-02-13,5050.0,5020.0,24060.0,5.84,0,0,0
2003-02-14,4950.0,5040.0,15670.0,5.87,0,0,0
2003-02-17,5100.0,5150.0,22790.0,5.99,100,-100,0
2003-02-18,5240.0,5180.0,14510.0,6.03,0,0,0
2003-02-19,5230.0,5330.0,42180.0,6.2,4470,0,-4470
2003-02-20,5180.0,5210.0,21330.0,6.06,-200,0,200
2003-02-21,5280.0,5250.0,11210.0,6.11,0,0,0
2003-02-24,5180.0,5270.0,12070.0,6.14,0,0,0
2003-02-25,5260.0,5180.0,7890.0,6.03,0,0,0
2003-02-26,5100.0,5060.0,19870.0,5.89,0,0,0
2003-02-27,5190.0,5050.0,12210.0,5.88,0,0,0
2003-02-28,5000.0,5010.0,12790.0,5.83,0,0,0
2003-03-03,5010.0,5000.0,13050.0,5.82,0,0,0
2003-03-04,4940.0,4955.0,13100.0,5.77,0,0,0
2003-03-05,4990.0,4955.0,23920.0,5.77,0,0,0
2003-03-06,4955.0,4870.0,7460.0,5.67,0,0,0
2003-03-07,4810.0,4810.0,5560.0,5.59,0,0,0
2003-03-10,4560.0,4715.0,8010.0,5.48,0,0,0
2003-03-11,4520.0,4665.0,9940.0,5.42,10,-10,0
2003-03-12,4665.0,4790.0,4650.0,5.57,0,0,0
2003-03-13,4680.0,4720.0,1360.0,5.5,0,0,0
2003-03-14,4880.0,4930.0,19810.0,5.73,0,0,0
2003-03-17,4830.0,4520.0,2595.0,5.26,0,0,0
2003-03-18,4860.0,4710.0,11780.0,5.48,10,-10,0
2003-03-19,4710.0,4800.0,9470.0,5.58,0,0,0
2003-03-20,4855.0,5000.0,18440.0,5.82,0,0,0
2003-03-21,4925.0,5220.0,17930.0,6.08,0,0,0
2003-03-24,5290.0,5060.0,14610.0,5.89,0,0,0
2003-03-25,4900.0,4880.0,12291.0,5.68,0,0,0
2003-03-26,4900.0,5000.0,7380.0,5.82,0,0,0
2003-03-27,4890.0,4905.0,11500.0,5.71,0,0,0
2003-03-28,4880.0,5000.0,6880.0,5.82,0,0,0
2003-03-31,5030.0,4900.0,12520.0,5.71,0,0,0
2003-04-01,4990.0,4890.0,6596.0,5.69,0,0,0
2003-04-02,5050.0,5300.0,19950.0,6.16,0,0,0
2003-04-03,5280.0,6090.0,250496.0,7.09,0,0,0
2003-04-04,6200.0,5700.0,150420.0,6.63,0,0,0
2003-04-07,6070.0,5880.0,87904.0,6.84,0,0,0
2003-04-08,5720.0,5600.0,47480.0,6.52,10,-10,0
2003-04-09,5530.0,5400.0,16820.0,6.28,-160,0,160
2003-04-10,5310.0,5470.0,12190.0,6.36,0,0,0
2003-04-11,5410.0,5520.0,33848.0,6.42,8,-8,0
2003-04-14,5620.0,5600.0,36650.0,6.52,0,0,0
2003-04-15,5630.0,5600.0,13340.0,6.52,0,0,0
2003-04-16,5710.0,5650.0,11640.0,6.57,10,-10,0
2003-04-17,5800.0,5700.0,39270.0,6.63,0,0,0
2003-04-18,5730.0,5730.0,24860.0,6.67,0,0,0
2003-04-21,5800.0,5840.0,22320.0,6.79,0,0,0
2003-04-22,5860.0,5710.0,23870.0,6.64,0,0,0
2003-04-23,5710.0,5820.0,23592.0,6.77,17,-17,0
2003-04-24,5950.0,6470.0,251039.0,7.53,-1996,-4,0
2003-04-25,6500.0,5900.0,103528.0,6.86,0,0,0
2003-04-28,5750.0,5450.0,64431.0,6.35,0,0,0
2003-04-29,5430.0,5510.0,41160.0,6.41,0,0,0
2003-04-30,5720.0,5550.0,41720.0,6.46,0,0,0
2003-05-02,5560.0,5490.0,22590.0,6.38,0,0,0
2003-05-06,5470.0,5360.0,31280.0,6.24,2000,0,0
2003-05-07,5370.0,5360.0,25190.0,6.24,0,0,0
2003-05-09,5340.0,5380.0,11540.0,6.26,0,0,0
2003-05-12,5410.0,5470.0,48760.0,6.36,10,-10,0
2003-05-13,5540.0,5400.0,20220.0,6.28,0,0,0
2003-05-14,5480.0,5420.0,18210.0,6.31,0,0,0
2003-05-15,5430.0,5600.0,27720.0,6.52,0,0,0
2003-05-16,5550.0,5390.0,40619.0,6.27,10,-10,0
2003-05-19,5450.0,5280.0,10000.0,6.14,0,0,0
2003-05-20,5180.0,5310.0,22349.0,6.17,0,0,0
2003-05-21,5270.0,5270.0,10440.0,6.14,0,0,0
2003-05-22,5300.0,5270.0,11260.0,6.14,0,0,0
2003-05-23,5300.0,5410.0,16010.0,6.3,0,0,0
2003-05-26,5490.0,5350.0,18280.0,6.22,0,0,0
2003-05-27,5340.0,5370.0,10400.0,6.25,0,0,0
2003-05-28,5420.0,5410.0,19400.0,6.3,10,-10,0
2003-05-29,5420.0,5360.0,10240.0,6.24,0,0,0
2003-05-30,5370.0,5380.0,11430.0,6.26,0,0,0
2003-06-02,5400.0,5470.0,18160.0,6.36,0,0,0
2003-06-03,5480.0,5380.0,23110.0,6.26,0,0,0
2003-06-04,5370.0,5350.0,9230.0,6.22,0,0,0
2003-06-05,5380.0,5390.0,12310.0,6.27,0,0,0
2003-06-09,5360.0,5450.0,18320.0,6.35,0,0,0
2003-06-10,5490.0,5380.0,10540.0,6.26,0,0,0
2003-06-11,5440.0,5390.0,13430.0,6.27,0,0,0
2003-06-12,5420.0,5480.0,15350.0,6.37,0,0,0
2003-06-13,5500.0,5580.0,29320.0,6.49,0,0,0
2003-06-16,5600.0,5770.0,50507.0,6.72,0,0,0
2003-06-17,5860.0,5880.0,44570.0,6.84,-1990,-10,0
2003-06-18,5950.0,5710.0,24460.0,6.64,0,0,0
2003-06-19,5620.0,5580.0,26700.0,6.49,0,0,0
2003-06-20,5510.0,5600.0,13190.0,6.52,0,0,0
2003-06-23,5560.0,5700.0,21930.0,6.63,-1240,0,0
2003-06-24,5700.0,5580.0,15980.0,6.49,0,0,0
2003-06-25,5540.0,5560.0,16335.0,6.47,0,0,0
2003-06-26,5560.0,5700.0,31340.0,6.63,0,0,0
2003-06-27,5750.0,5380.0,37360.0,6.26,0,0,0
2003-06-30,5400.0,5390.0,24590.0,6.27,-1000,0,0
2003-07-01,5400.0,5400.0,12290.0,6.28,-490,0,0
2003-07-02,5410.0,5530.0,13470.0,6.43,-10,0,0
2003-07-03,5600.0,5530.0,17130.0,6.43,0,0,0
2003-07-04,5530.0,5440.0,9470.0,6.33,0,0,0
2003-07-07,5580.0,5450.0,18140.0,6.35,10,-10,0
2003-07-08,5600.0,5410.0,24570.0,6.3,4740,0,0
2003-07-09,5500.0,5450.0,10790.0,6.35,0,0,0
2003-07-10,5410.0,5500.0,21430.0,6.4,0,0,0
2003-07-11,5500.0,5600.0,82530.0,6.52,0,0,0
2003-07-14,5720.0,5800.0,128921.0,6.75,0,0,0
2003-07-15,5800.0,5500.0,63350.0,6.4,0,0,0
2003-07-16,5480.0,5420.0,26450.0,6.31,0,0,0
2003-07-18,5390.0,5410.0,21650.0,6.3,0,0,0
2003-07-21,5410.0,5420.0,20550.0,6.31,10,-10,0
2003-07-22,5320.0,5350.0,15950.0,6.22,0,0,0
2003-07-23,5350.0,5300.0,16630.0,6.16,0,0,0
2003-07-24,5320.0,5320.0,14070.0,6.19,0,0,0
2003-07-25,5330.0,5300.0,8250.0,6.16,0,0,0
2003-07-28,5330.0,5330.0,9500.0,6.2,0,0,0
2003-07-29,5290.0,5410.0,11800.0,6.3,10,-10,0
2003-07-30,5400.0,5300.0,16210.0,6.16,0,0,0
2003-07-31,5340.0,5410.0,11700.0,6.3,10,-10,0
2003-08-01,5350.0,5450.0,14189.0,6.35,0,0,0
2003-08-04,5420.0,5410.0,10600.0,6.3,0,0,0
2003-08-05,5420.0,5640.0,33720.0,6.56,0,0,0
2003-08-06,5750.0,5510.0,26840.0,6.41,0,0,0
2003-08-07,5550.0,5380.0,18170.0,6.26,0,0,0
2003-08-08,5350.0,5380.0,13430.0,6.26,0,0,0
2003-08-11,5360.0,5350.0,11710.0,6.22,0,0,0
2003-08-12,5340.0,5370.0,18820.0,6.25,0,0,0
2003-08-13,5370.0,5340.0,15860.0,6.21,0,0,0
2003-08-14,5340.0,5350.0,13760.0,6.22,10,-10,0
2003-08-18,5320.0,5370.0,11690.0,6.25,0,0,0
2003-08-19,5470.0,5400.0,7790.0,6.28,0,0,0
2003-08-20,5400.0,5530.0,19290.0,6.43,0,0,0
2003-08-21,5450.0,5550.0,18820.0,6.46,10,-10,0
2003-08-22,5570.0,5440.0,14020.0,6.33,0,0,0
2003-08-25,5470.0,5390.0,17050.0,6.27,0,0,0
2003-08-26,5400.0,5380.0,11090.0,6.26,10,-10,0
2003-08-27,5350.0,5330.0,14830.0,6.2,10,-10,0
2003-08-28,5360.0,5380.0,14790.0,6.26,0,0,0
2003-08-29,5410.0,5460.0,10950.0,6.35,0,0,0
2003-09-01,5460.0,5440.0,15140.0,6.33,0,0,0
2003-09-02,5460.0,5400.0,11270.0,6.28,0,0,0
2003-09-03,5410.0,5410.0,11149.0,6.3,-1000,0,0
2003-09-04,5390.0,5390.0,13270.0,6.27,0,0,0
2003-09-05,5370.0,5360.0,8170.0,6.24,0,0,0
