Symbol,카카오_시가(원),카카오_종가(원),카카오_거래량(주),카카오_PER(IFRS-연결),카카오_순매수수량(개인)(주),카카오_순매수수량(기관계)(주),카카오_순매수수량(외국인계)(주)
2006-11-13,57600.0,56600.0,224056.0,,30727,-24861,-7196
2006-11-14,56900.0,56900.0,190226.0,,-3698,-6349,13942
2006-11-15,57000.0,57400.0,259231.0,,-21981,38567,2871
2006-11-16,58400.0,57500.0,147262.0,,5892,-1539,-3781
2006-11-17,57200.0,56100.0,192492.0,,27267,-2543,-20064
2006-11-20,56600.0,56300.0,184849.0,,23250,-30687,7785
2006-11-21,56000.0,55000.0,162333.0,,3962,-4992,-70
2006-11-22,55800.0,57700.0,554676.0,,-3026,41012,-47039
2006-11-23,58700.0,59400.0,580670.0,,12712,21090,-13338
2006-11-24,59400.0,58900.0,201685.0,,-14651,11611,3040
2006-11-27,59600.0,58800.0,162035.0,,-7568,15505,-9465
2006-11-28,57700.0,57900.0,203042.0,,3937,15643,-18147
2006-11-29,58500.0,59200.0,132866.0,,-1917,1877,-159
2006-11-30,59700.0,60100.0,194736.0,,-47369,1072,41419
2006-12-01,60200.0,59400.0,136885.0,,18996,-24741,5745
2006-12-04,59600.0,58900.0,147358.0,,13507,24195,-8098
2006-12-05,59300.0,59500.0,118847.0,,-32223,35741,-2426
2006-12-06,59400.0,58300.0,174505.0,,53900,13344,-61150
2006-12-07,59000.0,58300.0,367285.0,,118603,-9402,-109400
2006-12-08,57500.0,56700.0,223445.0,,98685,-17285,-83407
2006-12-11,56500.0,58100.0,413825.0,,193092,-57267,-135467
2006-12-12,57800.0,56500.0,561762.0,,-18679,-38167,47696
2006-12-13,56000.0,54700.0,770021.0,,114673,81256,-140400
2006-12-14,55600.0,57100.0,653395.0,,-83463,12251,3455
2006-12-15,57100.0,56100.0,347281.0,,-11450,6877,7256
2006-12-18,56600.0,59000.0,528788.0,,-114998,-3470,84299
2006-12-19,58600.0,58200.0,172455.0,,-25787,-1085,24752
2006-12-20,58500.0,58500.0,266201.0,,-27031,-5426,25682
2006-12-21,58500.0,57300.0,159442.0,,16914,-23227,8685
2006-12-22,56500.0,56100.0,163916.0,,-14872,2582,-768
2006-12-26,55800.0,55000.0,175646.0,,-2161,-20549,18482
2006-12-27,55900.0,55700.0,158325.0,,13179,2176,-15115
2006-12-28,55700.0,57700.0,196896.0,,-20990,47003,-29497
2007-01-02,57700.0,57000.0,124169.0,49.14,-3997,2563,134
2007-01-03,57200.0,55800.0,125088.0,48.11,16358,-10465,-6503
2007-01-04,56200.0,55900.0,216467.0,48.2,39148,-3888,-38388
2007-01-05,56600.0,56100.0,176064.0,48.37,-1178,7646,-6625
2007-01-08,55800.0,54000.0,216109.0,46.56,63132,-4606,-49264
2007-01-09,54000.0,53000.0,227863.0,45.7,17404,13796,-31107
2007-01-10,52800.0,53100.0,231230.0,45.78,-47228,50417,-9477
2007-01-11,53400.0,53600.0,162810.0,46.21,-30953,18547,21406
2007-01-12,54500.0,55000.0,222386.0,47.42,-43173,13916,4397
2007-01-15,55100.0,54700.0,129079.0,47.16,4810,15359,-16369
2007-01-16,56000.0,55300.0,217452.0,47.68,25759,-2949,-30160
2007-01-17,55300.0,54600.0,108247.0,47.08,-8043,3211,5732
2007-01-18,54100.0,54900.0,137815.0,47.33,-25022,12921,12364
2007-01-19,54000.0,53000.0,154670.0,45.7,28371,-26359,-8399
2007-01-22,53200.0,52800.0,147192.0,45.52,-7356,22867,-4361
2007-01-23,50800.0,51100.0,165872.0,44.06,34779,-40467,12838
2007-01-24,51200.0,51600.0,151597.0,44.49,-1292,19717,-12575
2007-01-25,53000.0,53200.0,442941.0,45.87,-40113,29224,15749
2007-01-26,53800.0,53500.0,380569.0,46.13,47362,-53801,19238
2007-01-29,55000.0,54000.0,223458.0,46.56,4359,16239,-20616
2007-01-30,54000.0,53900.0,219199.0,46.47,-8796,65890,-76194
2007-01-31,53800.0,54900.0,250584.0,47.33,-20609,60831,-62929
2007-02-01,55600.0,56800.0,433569.0,48.97,-59594,121241,-80297
2007-02-02,57500.0,59000.0,472536.0,50.87,-77777,49488,18465
2007-02-05,59000.0,60000.0,318018.0,51.73,-57659,58425,-164
2007-02-06,59500.0,59300.0,223026.0,51.13,-25575,45580,-15806
2007-02-07,59300.0,61700.0,380800.0,53.2,-50882,38694,12226
2007-02-08,61200.0,61500.0,452262.0,53.02,-30201,26475,48839
2007-02-09,62500.0,64600.0,592304.0,55.7,-128116,13422,122930
2007-02-12,64000.0,65300.0,285780.0,56.3,-51773,13337,35605
2007-02-13,65300.0,64000.0,363008.0,55.18,-67445,7699,64752
2007-02-14,64700.0,64900.0,243069.0,55.96,-23952,17634,7257
2007-02-15,65700.0,62800.0,248971.0,54.15,19479,4394,-22924
2007-02-16,63000.0,63400.0,210597.0,54.66,-1451,-1875,7971
2007-02-20,63000.0,62300.0,137513.0,53.71,-1893,20168,-18195
2007-02-21,62300.0,63300.0,200368.0,54.58,-18936,2095,15957
2007-02-22,62900.0,64800.0,256447.0,55.87,-8945,-13509,-713
2007-02-23,64800.0,64200.0,162599.0,55.35,-13995,-2819,2744
2007-02-26,64200.0,65900.0,237241.0,56.82,-37595,18925,550
2007-02-27,66700.0,67000.0,215542.0,57.77,-49334,32427,33387
2007-02-28,63600.0,65300.0,204012.0,56.3,-7779,-12979,21436
2007-03-02,64300.0,64500.0,137319.0,55.61,-13629,1735,7998
2007-03-05,63900.0,60500.0,194050.0,52.16,40166,-41204,2453
2007-03-06,60900.0,62100.0,157318.0,53.54,787,-22309,22911
2007-03-07,63300.0,65300.0,261638.0,56.3,-36477,26303,19395
2007-03-08,65000.0,65500.0,136778.0,56.47,-1686,-7635,7500
2007-03-09,66300.0,65500.0,181573.0,56.47,-1874,-6735,11434
2007-03-12,66500.0,65500.0,157497.0,56.47,41130,-20269,-20861
2007-03-13,65800.0,66000.0,142241.0,56.9,-25574,6970,18776
2007-03-14,64500.0,63000.0,198620.0,54.32,53795,-9308,-44607
2007-03-15,64000.0,63100.0,182028.0,54.4,32094,-37319,-1898
2007-03-16,63300.0,63000.0,181828.0,54.32,25242,-12031,-10427
2007-03-19,62500.0,62500.0,201674.0,53.89,36077,-36099,-520
2007-03-20,63900.0,62800.0,212337.0,54.15,16598,-12868,-6946
2007-03-21,62800.0,62100.0,264902.0,53.54,-25855,-7549,30750
2007-03-22,63200.0,62300.0,253943.0,53.71,8861,11553,16178
2007-03-23,62700.0,61800.0,153397.0,53.28,13057,-20127,-3684
2007-03-26,61200.0,61300.0,159627.0,52.85,20802,-16724,4100
2007-03-27,61400.0,61500.0,144374.0,53.02,12759,-14843,-4052
2007-03-28,61000.0,61000.0,291647.0,52.59,50882,-48330,-8025
2007-03-29,61600.0,63100.0,187021.0,54.4,-51498,24576,17656
2007-03-30,63000.0,63000.0,222828.0,54.32,-39984,3904,15193
2007-04-02,62700.0,63000.0,103675.0,54.32,-13724,10020,4688
2007-04-03,63400.0,62900.0,147628.0,54.23,-2408,-3112,8300
2007-04-04,63900.0,64000.0,215256.0,55.18,-21810,13879,21020
2007-04-05,65200.0,64100.0,186842.0,55.27,2778,-8105,13197
2007-04-06,64700.0,63300.0,143073.0,54.58,37381,-30602,-19196
2007-04-09,63400.0,62600.0,167848.0,53.97,7961,-25482,1765
2007-04-10,62300.0,61900.0,195319.0,53.37,61486,-40625,-2594
2007-04-11,62000.0,61600.0,226915.0,53.11,79729,-43853,-32576
2007-04-12,61800.0,62100.0,212723.0,53.54,57866,-28634,-25798
2007-04-13,62000.0,61000.0,236114.0,52.59,83583,-20331,-45418
2007-04-16,61300.0,61100.0,320986.0,52.68,104772,-66386,-35008
2007-04-17,61700.0,60200.0,464293.0,51.9,81428,27160,-96719
2007-04-18,60600.0,61100.0,405585.0,52.68,-52166,62160,-3854
2007-04-19,61600.0,60200.0,221343.0,51.9,-27558,-11273,693
2007-04-20,60400.0,60100.0,177743.0,51.82,3537,-19725,10531
2007-04-23,60700.0,60700.0,200235.0,52.34,-10460,13164,-1835
2007-04-24,60500.0,62200.0,285071.0,53.63,-38064,34207,-1383
2007-04-25,62700.0,62900.0,326876.0,54.23,-89403,78696,-6366
2007-04-26,63600.0,62700.0,302372.0,54.06,-22710,78969,-53151
2007-04-27,62700.0,65200.0,780588.0,56.22,-238688,169151,11503
2007-04-30,65800.0,69500.0,696332.0,59.92,-228252,106011,57013
2007-05-02,70000.0,67700.0,675893.0,58.37,-60846,23422,-1749
2007-05-03,68200.0,68000.0,267380.0,58.63,-724,-46759,53676
2007-05-04,68300.0,67500.0,298668.0,58.2,-78498,45908,30291
2007-05-07,68500.0,70000.0,551411.0,60.35,-128821,8143,141801
2007-05-08,70500.0,70500.0,328061.0,60.78,-143872,-16750,160399
2007-05-09,70600.0,70300.0,351727.0,60.61,-103040,81822,24422
2007-05-10,70800.0,73200.0,392598.0,63.11,-179167,48184,112346
2007-05-11,72000.0,75500.0,279788.0,65.1,-69228,38814,27667
2007-05-14,76700.0,73300.0,212696.0,63.2,31722,-20439,-7805
2007-05-15,73100.0,68600.0,298569.0,59.15,37721,9937,-20246
2007-05-16,68600.0,70300.0,179832.0,60.61,9924,-8666,84
2007-05-17,69000.0,68500.0,352555.0,59.06,45706,-38392,-20025
2007-05-18,68500.0,67000.0,291101.0,57.77,32073,-51701,28997
2007-05-21,68000.0,70000.0,296825.0,60.35,-10355,-38786,34560
2007-05-22,70800.0,71000.0,279042.0,61.22,-32164,35606,-3260
2007-05-23,71200.0,71700.0,184816.0,61.82,-55719,62224,-8590
2007-05-25,72000.0,71500.0,147648.0,61.65,-19810,19146,3675
2007-05-28,74500.0,72800.0,185534.0,62.77,24868,-19867,-4445
2007-05-29,73100.0,71400.0,204924.0,61.56,32392,-29307,1436
2007-05-30,72300.0,71900.0,235756.0,61.99,-15996,31218,-13930
2007-05-31,73100.0,72900.0,202624.0,62.85,-50916,58608,-3593
2007-06-01,73100.0,70500.0,181153.0,60.78,7381,-8307,2621
2007-06-04,71700.0,72600.0,200940.0,62.6,-37097,9752,3775
2007-06-05,72200.0,72300.0,132035.0,62.34,-40219,30884,-1732
2007-06-07,71100.0,73500.0,130886.0,63.37,-18288,17964,1760
2007-06-08,73700.0,77000.0,377822.0,66.39,-70166,74374,-4133
2007-06-11,78000.0,74300.0,154144.0,64.06,9941,-2223,-8401
2007-06-12,75700.0,72900.0,114412.0,62.85,17885,-16018,-1743
2007-06-13,73200.0,73000.0,137375.0,62.94,-4673,11227,-6254
2007-06-14,73700.0,74000.0,144406.0,63.8,12189,-22379,9086
2007-06-15,74900.0,77300.0,237045.0,66.65,-68581,5731,44057
2007-06-18,78100.0,77400.0,162952.0,66.73,-18970,6787,11507
2007-06-19,77400.0,77900.0,213565.0,67.17,-32705,11212,26703
2007-06-20,78500.0,79500.0,402085.0,68.54,-6964,6453,3526
2007-06-21,79100.0,80100.0,151212.0,69.06,-1540,-16953,16045
2007-06-22,80200.0,79500.0,115965.0,68.54,-29745,7462,14315
2007-06-25,78100.0,78500.0,112808.0,67.68,-15937,-20616,9881
2007-06-26,78800.0,76700.0,69509.0,66.13,8281,-12829,6324
2007-06-27,76200.0,74600.0,90353.0,64.32,24154,-17837,-6099
2007-06-28,75200.0,77900.0,143379.0,67.17,-9721,-6044,-16041
2007-06-29,76000.0,76900.0,149575.0,66.3,-37581,26365,21508
2007-07-02,76800.0,76000.0,50825.0,65.53,1409,-5382,4521
2007-07-03,77000.0,77200.0,124832.0,66.56,2183,-42551,41343
2007-07-04,78500.0,78700.0,117427.0,67.85,-35967,-15835,51149
2007-07-05,78200.0,77000.0,90462.0,66.39,-9192,4012,4202
2007-07-06,77500.0,75600.0,176259.0,65.18,4316,22181,-63470
2007-07-09,76000.0,74400.0,131192.0,64.15,39555,-55833,16753
2007-07-10,75500.0,74200.0,100669.0,63.97,49191,-51690,2199
2007-07-11,73700.0,73800.0,81572.0,63.63,30337,-26209,1731
2007-07-12,74800.0,73400.0,131899.0,63.28,44803,-8010,-39772
2007-07-13,74200.0,72400.0,174122.0,62.42,44297,-30260,-12558
2007-07-16,72700.0,73700.0,157468.0,63.54,7086,-60440,4801
2007-07-18,74200.0,72500.0,77149.0,62.51,22152,-6246,-19291
2007-07-19,72500.0,74700.0,115226.0,64.41,-38548,38675,-2555
2007-07-20,74600.0,75300.0,100894.0,64.92,-37931,3970,1599
2007-07-23,74700.0,73100.0,68161.0,63.03,26829,-15478,-11757
2007-07-24,73600.0,71500.0,124203.0,61.65,43289,-33899,-10193
2007-07-25,70400.0,72000.0,57598.0,62.08,-299,872,-385
2007-07-26,72000.0,72700.0,86933.0,62.68,-13953,8216,-4357
2007-07-27,71200.0,69000.0,82565.0,59.49,12918,1596,-16719
2007-07-30,68500.0,70300.0,103124.0,60.61,-3080,45863,-40474
2007-07-31,71100.0,70200.0,100267.0,60.53,41818,5805,-51119
2007-08-01,69300.0,68300.0,117256.0,58.89,-13368,-6777,5739
2007-08-02,69700.0,70900.0,100467.0,61.13,-47315,18460,7406
2007-08-03,70500.0,70300.0,94179.0,60.61,32418,-33161,-19966
2007-08-06,68300.0,69700.0,54812.0,60.09,-19738,-7153,24601
2007-08-07,70900.0,69000.0,47016.0,59.49,3991,-4136,-981
2007-08-08,70000.0,71000.0,65564.0,61.22,-494,-3822,3385
2007-08-09,71300.0,71100.0,48026.0,61.3,-6027,-2029,3867
2007-08-10,69300.0,67600.0,87595.0,58.28,16471,-25943,7958
2007-08-13,67600.0,66400.0,60130.0,57.25,10509,-14958,12672
2007-08-14,66900.0,64300.0,59184.0,55.44,1321,-7991,6420
2007-08-16,59000.0,56900.0,119922.0,49.06,-37838,-5235,43263
2007-08-17,58500.0,57600.0,115483.0,49.66,-28250,-4726,35576
2007-08-20,60100.0,60500.0,122855.0,52.16,31571,5554,-34066
2007-08-21,60500.0,60200.0,62050.0,51.9,752,7661,-10027
2007-08-22,60400.0,60200.0,127859.0,51.9,44831,-15505,-14539
2007-08-23,61400.0,62800.0,147339.0,54.15,-30377,25398,-4857
2007-08-24,62700.0,63000.0,113121.0,54.32,-13524,-5287,2781
2007-08-27,65000.0,64000.0,41344.0,55.18,-13147,-618,13865
2007-08-28,64000.0,64200.0,40626.0,55.35,-6534,-5639,4206
2007-08-29,61500.0,64200.0,40169.0,55.35,-9561,-2535,10743
2007-08-30,65600.0,64000.0,40995.0,55.18,-12793,-1985,5318
2007-08-31,64900.0,66700.0,53716.0,57.51,-10419,1217,9584
2007-09-03,66700.0,66000.0,63279.0,56.9,5042,-15892,7289
2007-09-04,66700.0,65400.0,55879.0,56.39,14086,-16331,2307
2007-09-05,66300.0,63900.0,73714.0,55.09,25888,-18032,-4023
2007-09-06,63100.0,62900.0,59498.0,54.23,17272,-15927,1605
2007-09-07,63300.0,62000.0,55360.0,53.46,12330,-12416,2579
2007-09-10,60100.0,60000.0,103697.0,51.73,36354,-7442,-26985
2007-09-11,59900.0,60100.0,118407.0,51.82,34690,-34378,7881
2007-09-12,60900.0,63300.0,236352.0,54.58,-40390,29151,30747
2007-09-13,63600.0,65800.0,187503.0,56.73,-61297,18042,34884
2007-09-14,66500.0,66300.0,134824.0,57.16,-31574,33266,12267
2007-09-17,66000.0,65700.0,79363.0,56.65,7218,-5806,-2333
2007-09-18,65000.0,61900.0,89109.0,53.37,35021,-31410,-2263
2007-09-19,64000.0,67800.0,230436.0,58.46,-63932,4790,34835
2007-09-20,67800.0,71000.0,329669.0,61.22,-117566,119712,9820
2007-09-21,71000.0,72800.0,259090.0,62.77,-60574,4580,95249
2007-09-27,72500.0,72000.0,209091.0,62.08,19757,-77074,62395
2007-09-28,71500.0,69000.0,313921.0,59.49,115631,-115329,88087
2007-10-01,69800.0,67500.0,289515.0,58.2,138760,-142895,48821
2007-10-02,69100.0,70500.0,376479.0,60.78,54198,-96716,70891
2007-10-04,69900.0,70000.0,275690.0,60.35,-3957,-75564,53261
2007-10-05,70500.0,70300.0,206390.0,60.61,9825,-18304,29780
2007-10-08,71600.0,72500.0,233116.0,62.51,-91115,14940,76111
2007-10-09,73600.0,77600.0,485348.0,66.91,-140665,63841,71144
2007-10-10,78900.0,77700.0,245123.0,66.99,-26799,-11123,38833
2007-10-11,76800.0,76200.0,248120.0,65.7,67803,-63214,11231
2007-10-12,73500.0,74600.0,224216.0,64.32,11870,-83313,53968
2007-10-15,76000.0,75100.0,145180.0,64.75,12553,-7854,4244
2007-10-16,74600.0,77000.0,198438.0,66.39,-38394,2237,38890
2007-10-17,77700.0,75000.0,243744.0,64.66,-26317,-20204,22099
2007-10-18,75100.0,74500.0,175222.0,64.23,-1607,-55886,46833
2007-10-19,73900.0,76700.0,252872.0,66.13,-59583,24207,35704
2007-10-22,74000.0,78300.0,326976.0,67.51,-78931,42519,9484
2007-10-23,80000.0,78000.0,207227.0,67.25,3614,-6602,9104
2007-10-24,79900.0,78500.0,609585.0,67.68,-19331,82595,-67825
2007-10-25,80900.0,84000.0,292876.0,72.42,-83897,28558,55498
2007-10-26,85900.0,86100.0,369318.0,74.23,-25561,38361,-17458
2007-10-29,87100.0,83900.0,198428.0,72.34,22218,-32217,-12919
2007-10-30,83600.0,80900.0,234379.0,69.75,18184,-68470,29839
2007-10-31,81000.0,81200.0,109108.0,70.01,8455,-19429,4303
2007-11-01,82300.0,78400.0,203914.0,67.6,58359,-67874,17030
2007-11-02,77000.0,80300.0,177250.0,69.23,-22119,-1219,28412
2007-11-05,80700.0,82100.0,164985.0,70.79,-15023,1768,21047
2007-11-06,86500.0,81700.0,464096.0,70.44,80646,-95513,33868
2007-11-07,84500.0,80100.0,333037.0,69.06,73657,-55711,13717
2007-11-08,78300.0,77000.0,222673.0,66.39,49833,-49219,5521
2007-11-09,77000.0,74600.0,178722.0,64.32,42163,-49812,25616
2007-11-12,73000.0,72500.0,304518.0,62.51,4914,-119173,132078
2007-11-13,71800.0,75000.0,196268.0,64.66,-13342,-11148,31480
2007-11-14,77100.0,74700.0,149819.0,64.41,-23533,20222,20195
2007-11-15,75000.0,71700.0,214013.0,61.82,71775,-23700,-48395
2007-11-16,71700.0,71900.0,168478.0,61.99,-2909,-44288,45638
2007-11-19,72500.0,76000.0,286133.0,65.53,-104451,38620,61255
2007-11-20,74800.0,76000.0,190174.0,65.53,8079,-752,2777
2007-11-21,76600.0,76700.0,356985.0,66.13,-108345,-3961,107999
2007-11-22,76700.0,77800.0,155443.0,67.08,-36131,17439,13772
2007-11-23,78500.0,77800.0,235484.0,67.08,-37003,43913,-8803
2007-11-26,78900.0,79800.0,132087.0,68.8,-17575,18959,7672
2007-11-27,78300.0,85000.0,399857.0,73.29,-117300,114626,27729
2007-11-28,85900.0,86000.0,270174.0,74.15,-73445,77103,4722
2007-11-29,87900.0,89500.0,293045.0,77.17,-120874,128768,-6533
2007-11-30,89500.0,86500.0,288781.0,74.58,3705,63903,-65454
2007-12-03,86600.0,89400.0,132372.0,77.08,-22770,21946,4633
2007-12-04,89200.0,90500.0,182440.0,78.03,-40989,49614,-9282
2007-12-05,90600.0,90600.0,124841.0,78.11,-20378,13748,4396
2007-12-06,91000.0,88000.0,199111.0,75.87,-12784,-17711,28176
2007-12-07,88000.0,89700.0,154017.0,77.34,-27376,16396,12206
2007-12-10,90000.0,89700.0,135732.0,77.34,-9026,24005,3735
2007-12-11,90000.0,89700.0,190664.0,77.34,2216,2818,-6493
2007-12-12,88100.0,88600.0,69773.0,76.39,-12000,4806,11197
2007-12-13,89900.0,86000.0,146110.0,74.15,28112,2579,-49985
2007-12-14,86500.0,84200.0,117833.0,72.6,-4348,3124,-12859
2007-12-17,85400.0,82100.0,77603.0,70.79,-10039,16857,-6359
2007-12-18,80300.0,82000.0,122944.0,70.7,17629,-25445,1886
2007-12-20,82000.0,78000.0,198110.0,67.25,22905,-31654,-4312
2007-12-21,78100.0,79700.0,112896.0,68.72,-13633,-40022,56149
2007-12-24,80800.0,80100.0,88750.0,69.06,-4940,-8486,10760
2007-12-26,80100.0,77900.0,89206.0,67.17,12591,-1412,-7892
2007-12-27,78200.0,79700.0,48962.0,68.72,-2899,1074,2094
2007-12-28,80000.0,77800.0,58982.0,67.08,16579,-83,-15925
2008-01-02,76700.0,74000.0,172817.0,60.54,56494,-39122,-16722
2008-01-03,73900.0,72000.0,336412.0,58.9,104863,-161909,70693
2008-01-04,72600.0,76600.0,212498.0,62.67,-52521,2202,67480
2008-01-07,74600.0,76200.0,166335.0,62.34,-10934,-34142,48439
2008-01-08,76400.0,74500.0,141715.0,60.95,14590,-46241,31378
2008-01-09,74000.0,74800.0,73144.0,61.19,-6643,-2819,5128
2008-01-10,75700.0,78500.0,155332.0,64.22,-44548,-1399,46317
2008-01-11,79000.0,75000.0,78341.0,61.36,-1241,-968,5132
2008-01-14,75000.0,77100.0,94144.0,63.07,-33274,12405,18125
2008-01-15,78000.0,77000.0,95821.0,62.99,-39706,22944,13229
2008-01-16,75900.0,75300.0,95441.0,61.6,-16091,-10380,34121
2008-01-17,76400.0,75300.0,216339.0,61.6,-6284,-2186,10348
2008-01-18,75800.0,78600.0,221508.0,64.3,-6152,21190,82818
2008-01-21,80000.0,77900.0,201464.0,63.73,-22300,24558,-5029
2008-01-22,77300.0,72100.0,167294.0,58.98,25279,17776,-38183
2008-01-23,74000.0,72900.0,147538.0,59.64,-17944,-5903,7938
2008-01-24,74500.0,71700.0,91292.0,58.66,36121,-30546,-6689
2008-01-25,72700.0,71800.0,101412.0,58.74,6616,-10243,3261
2008-01-28,71500.0,66400.0,96123.0,54.32,20160,-18399,-736
2008-01-29,68000.0,66600.0,167251.0,54.48,17432,-19506,9211
2008-01-30,68000.0,63500.0,86158.0,51.95,-2054,-8160,12941
2008-01-31,63400.0,64000.0,157193.0,52.36,19519,-25726,10320
2008-02-01,65400.0,67000.0,175180.0,54.81,-38671,-20092,56791
2008-02-04,70700.0,73100.0,305983.0,59.8,-13138,7267,24210
2008-02-05,73100.0,74000.0,131054.0,60.54,-26944,46237,-25122
2008-02-11,71700.0,73000.0,115252.0,59.72,-30409,7111,-438
2008-02-12,73200.0,73500.0,71260.0,60.13,-6047,12791,-12484
2008-02-13,74200.0,69000.0,163706.0,56.45,39790,-38677,-21913
2008-02-14,70500.0,72100.0,59422.0,58.98,-14396,7986,3327
2008-02-15,71100.0,74200.0,81110.0,60.7,-41173,24950,2405
2008-02-18,71900.0,73400.0,122374.0,60.05,-10121,10293,-728
2008-02-19,73400.0,78600.0,290128.0,64.3,-62438,12193,4991
2008-02-20,78500.0,80800.0,260019.0,66.1,-75926,64219,-40036
2008-02-21,81000.0,78900.0,149506.0,64.55,19437,40491,-71232
2008-02-22,76000.0,75000.0,165164.0,61.36,59719,47822,-113901
2008-02-25,75800.0,76400.0,61715.0,62.5,-6074,-585,3689
2008-02-26,76100.0,81000.0,245187.0,66.26,-65685,67194,-5940
2008-02-27,82100.0,82600.0,192176.0,67.57,-27322,71109,-56722
2008-02-28,81500.0,85100.0,155416.0,69.62,-78427,22542,48617
2008-02-29,84000.0,84100.0,126366.0,68.8,-30921,-1188,40353
2008-03-03,81500.0,84900.0,65566.0,69.46,-32876,15670,17740
2008-03-04,85800.0,83200.0,86060.0,68.06,-1826,-923,10314
2008-03-05,83000.0,82900.0,75169.0,67.82,-9110,2620,8982
2008-03-06,83800.0,84000.0,87131.0,68.72,-11229,-11526,14303
2008-03-07,82100.0,84700.0,111498.0,69.29,-28403,27914,10228
2008-03-10,83700.0,81900.0,79383.0,67.0,-6448,-5154,22337
2008-03-11,80500.0,81400.0,136932.0,66.59,10484,-29511,17221
2008-03-12,83700.0,84700.0,96320.0,69.29,-35655,3108,38544
2008-03-13,85000.0,80900.0,208089.0,66.18,76943,-80610,4897
2008-03-14,80900.0,79800.0,52704.0,65.28,-8501,7302,-5068
2008-03-17,78500.0,76800.0,55236.0,62.83,7384,5031,-12415
2008-03-18,76000.0,73200.0,72449.0,59.88,33374,-11941,-18311
2008-03-19,74500.0,75000.0,128734.0,61.36,41306,9477,-45802
2008-03-20,73900.0,74000.0,53338.0,60.54,5945,1278,-7186
2008-03-21,75000.0,75900.0,54293.0,62.09,11054,-2184,-8622
2008-03-24,77000.0,76000.0,88145.0,62.17,17015,4684,-27301
2008-03-25,77100.0,75800.0,117019.0,62.01,17747,27692,-45981
2008-03-26,75800.0,75800.0,58125.0,62.01,-3329,3405,-6576
2008-03-27,75000.0,73000.0,94557.0,59.72,26743,-14116,-13368
2008-03-28,72000.0,72500.0,144688.0,59.31,41889,357,-37071
2008-03-31,73200.0,74100.0,79267.0,60.62,-15246,5306,-3466
2008-04-01,74300.0,71500.0,157084.0,58.49,63227,-29234,-35188
2008-04-02,73000.0,71600.0,143496.0,58.57,-307,-16084,16289
2008-04-03,72000.0,73100.0,78917.0,59.8,-10228,4047,13586
2008-04-04,73400.0,74400.0,84117.0,60.87,-36220,37232,-5724
2008-04-07,75000.0,74600.0,110860.0,61.03,-22871,3679,13772
2008-04-08,74300.0,71800.0,118141.0,58.74,61468,-4273,-53544
2008-04-10,71000.0,71800.0,60376.0,58.74,411,2998,4578
2008-04-11,72300.0,65200.0,661729.0,53.34,446668,-319581,-66860
2008-04-14,64700.0,65200.0,320962.0,53.34,69256,-40803,-7666
2008-04-15,65200.0,64900.0,243095.0,53.09,45956,-26962,-15613
2008-04-16,63800.0,64400.0,274212.0,52.69,110309,-23403,-38339
2008-04-17,64800.0,62400.0,318110.0,51.05,116625,-67139,-29459
2008-04-18,63500.0,62700.0,180196.0,51.29,82404,-35174,-46223
2008-04-21,63800.0,64000.0,234436.0,52.36,41473,12198,-53512
2008-04-22,64500.0,64300.0,150720.0,52.6,6726,13371,-24433
2008-04-23,64100.0,64700.0,142791.0,52.93,7396,-18348,-9028
