Symbol,대한유화_시가(원),대한유화_종가(원),대한유화_거래량(주),대한유화_PER(IFRS-연결),대한유화_순매수수량(개인)(주),대한유화_순매수수량(기관계)(주),대한유화_순매수수량(외국인계)(주)
2011-02-22,100000.0,98500.0,28127.0,8.94,-6424,4706,1699
2011-02-23,97100.0,98000.0,38223.0,8.9,-2712,-7254,7785
2011-02-24,97000.0,96300.0,25105.0,8.74,-456,-444,-715
2011-02-25,96900.0,94300.0,41936.0,8.56,15264,-13523,3302
2011-02-28,94300.0,91500.0,49364.0,8.31,4310,-8320,7642
2011-03-02,89500.0,87300.0,50333.0,7.92,-1940,-2580,4876
2011-03-03,88500.0,91500.0,55282.0,8.31,3219,-20388,17442
2011-03-04,93500.0,92200.0,55551.0,8.37,13163,-8406,3342
2011-03-07,92700.0,92100.0,22826.0,8.36,-227,-1131,2293
2011-03-08,92200.0,93200.0,44552.0,8.46,10238,5654,-17252
2011-03-09,95200.0,98800.0,109050.0,8.97,1631,-8484,6564
2011-03-10,99500.0,101500.0,86106.0,9.21,-25007,32704,-9013
2011-03-11,100500.0,100500.0,73000.0,9.12,-7397,21104,-9169
2011-03-14,105000.0,114000.0,157597.0,10.35,-45362,49073,-6903
2011-03-15,116000.0,110000.0,147761.0,9.98,-15173,14244,-2942
2011-03-16,112000.0,107000.0,52868.0,9.71,-1736,-3476,511
2011-03-17,104000.0,110000.0,44960.0,9.98,-9335,5897,2910
2011-03-18,112500.0,110500.0,61473.0,10.03,-11307,4858,6965
2011-03-21,110000.0,111500.0,48742.0,10.12,-4043,950,1570
2011-03-22,112000.0,115000.0,103008.0,10.44,-26434,3790,13210
2011-03-23,116000.0,112000.0,63828.0,10.17,-8197,-2710,8485
2011-03-24,114000.0,113500.0,45992.0,10.3,905,-8877,8259
2011-03-25,116500.0,112000.0,34915.0,10.17,-4562,-3873,5268
2011-03-28,111500.0,113500.0,41013.0,10.3,-6499,-2358,645
2011-03-29,113500.0,117500.0,53630.0,10.67,-25273,18170,2641
2011-03-30,118000.0,117000.0,42110.0,10.62,-17557,15689,2339
2011-03-31,117000.0,118000.0,63688.0,10.71,3806,-1436,62
2011-04-01,118000.0,123500.0,70233.0,11.21,-16448,10667,5730
2011-04-04,122000.0,120500.0,53027.0,10.94,-3338,5428,-2700
2011-04-05,120000.0,121500.0,23145.0,11.03,-633,4397,-659
2011-04-06,122000.0,122000.0,54769.0,11.07,-7020,2228,4764
2011-04-07,122500.0,129000.0,65794.0,11.71,-16554,18969,-2473
2011-04-08,128000.0,129500.0,53687.0,11.75,-24496,22829,2132
2011-04-11,130000.0,125500.0,27628.0,11.39,6598,-1658,-882
2011-04-12,124500.0,121000.0,36306.0,10.98,-1163,6538,-3467
2011-04-13,122500.0,128500.0,62652.0,11.66,-17320,25553,-13549
2011-04-14,128500.0,127500.0,51660.0,11.57,7565,-1787,-6987
2011-04-15,127500.0,125000.0,46014.0,11.35,5484,2030,12629
2011-04-18,126000.0,137000.0,94740.0,12.44,-11665,-849,11082
2011-04-19,135000.0,130000.0,117457.0,11.8,33692,-20634,-12157
2011-04-20,133500.0,136000.0,59916.0,12.34,-22230,8755,-41
2011-04-21,136000.0,144000.0,91182.0,13.07,-15834,30614,-16120
2011-04-22,141500.0,140500.0,85188.0,12.75,-83,10470,-6165
2011-04-25,140000.0,143000.0,41816.0,12.98,3125,-8158,4230
2011-04-26,147500.0,137500.0,43317.0,12.48,11157,-14742,3262
2011-04-27,139000.0,130000.0,100643.0,11.8,22188,-28444,6959
2011-04-28,130000.0,130000.0,48029.0,11.8,538,-4890,6809
2011-04-29,130000.0,128000.0,49216.0,11.62,-1479,-6669,2636
2011-05-02,126000.0,125500.0,52650.0,11.39,12844,-18369,5145
2011-05-03,124000.0,120000.0,48809.0,10.89,11654,-19166,7656
2011-05-04,119500.0,120000.0,33258.0,10.89,8500,-15245,7367
2011-05-06,117500.0,113500.0,58057.0,10.3,10805,-6433,-3966
2011-05-09,113500.0,116500.0,30903.0,10.57,-850,-2957,4305
2011-05-11,120000.0,123000.0,48312.0,11.16,-12333,10991,2399
2011-05-12,120500.0,121000.0,36498.0,10.98,1252,7792,-8864
2011-05-13,122500.0,120000.0,16134.0,10.89,-1223,1111,422
2011-05-16,118500.0,119500.0,26425.0,10.85,2888,2362,-5567
2011-05-17,119500.0,124500.0,24827.0,11.3,-2854,4406,-2604
2011-05-18,124500.0,132500.0,62851.0,12.03,-20534,23910,-3583
2011-05-19,135000.0,134500.0,67687.0,12.21,-19621,15984,2991
2011-05-20,134500.0,133000.0,41376.0,12.07,4250,-654,-3602
2011-05-23,130500.0,129000.0,22912.0,11.71,-373,-3683,3898
2011-05-24,127500.0,129000.0,20299.0,11.71,-1784,-793,2642
2011-05-25,130000.0,128500.0,26007.0,11.66,-8686,1143,7239
2011-05-26,129000.0,134000.0,36996.0,12.16,-4196,1481,1669
2011-05-27,133000.0,135000.0,35133.0,12.25,-14145,7115,709
2011-05-30,136000.0,140000.0,27688.0,12.71,-13123,12522,386
2011-05-31,139000.0,142500.0,49953.0,12.93,-12566,5936,2070
2011-06-01,146000.0,146500.0,43735.0,13.3,-15867,8675,6701
2011-06-02,141500.0,149000.0,24723.0,13.52,-5189,5435,847
2011-06-03,149000.0,144000.0,14341.0,13.07,-1416,-191,591
2011-06-07,141500.0,138000.0,35789.0,12.53,471,-11151,13763
2011-06-08,136000.0,138000.0,53728.0,12.53,885,1444,2662
2011-06-09,137000.0,134500.0,37029.0,12.21,8726,-11210,3703
2011-06-10,137500.0,138000.0,35066.0,12.53,-8145,2196,4502
2011-06-13,136000.0,134500.0,31292.0,12.21,2340,-10064,5953
2011-06-14,133000.0,140500.0,25342.0,12.75,-3193,2531,-95
2011-06-15,142000.0,142500.0,22430.0,12.93,-8841,9030,-377
2011-06-16,139500.0,139000.0,28424.0,12.62,27,13741,-13021
2011-06-17,140000.0,141000.0,58722.0,12.8,-10242,19485,-12706
2011-06-20,140000.0,143000.0,28980.0,12.98,-7960,5173,1949
2011-06-21,143000.0,140000.0,36807.0,12.71,-2792,7398,-8436
2011-06-22,143000.0,138000.0,37464.0,12.53,4657,-2496,-2977
2011-06-23,138000.0,139500.0,84057.0,12.66,2662,28011,-31441
2011-06-24,139500.0,142500.0,24891.0,12.93,-5702,5849,-1019
2011-06-27,142500.0,143000.0,25468.0,12.98,-2115,9358,-4760
2011-06-28,143000.0,147000.0,29632.0,13.34,-6870,3157,430
2011-06-29,148500.0,151000.0,47615.0,13.71,-9453,7547,-3497
2011-06-30,153000.0,154000.0,28546.0,13.98,-8834,10507,-2017
2011-07-01,154500.0,159000.0,44676.0,14.43,-7852,11637,-2611
2011-07-04,159000.0,163000.0,48566.0,14.8,-4526,11078,-5353
2011-07-05,164000.0,161500.0,47541.0,14.66,-7026,7455,-949
2011-07-06,163000.0,166000.0,26867.0,15.07,860,-6785,5839
2011-07-07,168000.0,173000.0,36272.0,15.7,-4252,9116,-5744
2011-07-08,175000.0,167000.0,70922.0,15.16,14697,-12889,-3872
2011-07-11,166000.0,168500.0,18126.0,15.29,-6865,964,5869
2011-07-12,168500.0,167000.0,22267.0,15.16,844,-1020,897
2011-07-13,168000.0,165500.0,27343.0,15.02,-4268,3797,1461
2011-07-14,165500.0,168000.0,36536.0,15.25,2692,-6956,9861
2011-07-15,168500.0,172000.0,21212.0,15.61,-3584,2024,2369
2011-07-18,173500.0,172000.0,16073.0,15.61,-53,-49,4103
2011-07-19,172000.0,168000.0,25219.0,15.25,1291,-4987,292
2011-07-20,168500.0,165000.0,42403.0,14.98,1469,-11277,9462
2011-07-21,165000.0,167500.0,13308.0,15.2,-4195,1332,2883
2011-07-22,166500.0,171000.0,32073.0,15.52,467,-5918,6016
2011-07-25,169000.0,167500.0,16041.0,15.2,-80,3759,425
2011-07-26,167500.0,168500.0,28217.0,15.29,2717,-6916,5451
2011-07-27,168500.0,171000.0,28777.0,15.52,1021,-4583,3473
2011-07-28,167500.0,169500.0,11186.0,15.39,-1334,-110,1824
2011-07-29,171500.0,168500.0,15488.0,15.29,-86,-101,750
2011-08-01,170500.0,170000.0,22234.0,15.43,-3143,5302,-2704
2011-08-02,170500.0,161500.0,30616.0,14.66,8049,-8092,1218
2011-08-03,156500.0,161000.0,45165.0,14.61,5714,-13519,5118
2011-08-04,160000.0,150500.0,21177.0,13.66,-42,3264,-3682
2011-08-05,140000.0,141000.0,37032.0,12.8,-8793,8940,645
2011-08-08,141000.0,140500.0,47625.0,12.75,-6474,3028,4739
2011-08-09,140500.0,144000.0,39716.0,13.07,-6415,15759,-8673
2011-08-10,150500.0,133000.0,48109.0,12.07,23106,-4499,-17835
2011-08-11,126500.0,135000.0,53357.0,12.25,2151,5529,-7410
2011-08-12,136500.0,127500.0,29553.0,11.57,1734,2297,-4582
2011-08-16,131000.0,132500.0,41984.0,12.03,9000,-9299,-1758
2011-08-17,130000.0,133000.0,46670.0,12.07,3198,-11726,2928
2011-08-18,134000.0,132500.0,28543.0,12.03,1204,930,-1773
2011-08-19,123500.0,113000.0,41501.0,10.26,3558,-12823,6554
2011-08-22,110500.0,100000.0,99716.0,9.08,17061,-28939,8518
2011-08-23,100500.0,109000.0,100711.0,9.89,-2759,-1065,2815
2011-08-24,109500.0,108000.0,45789.0,9.8,10184,-4500,-6167
2011-08-25,110000.0,107000.0,72577.0,9.71,17005,-15139,-2363
2011-08-26,107000.0,118000.0,65282.0,10.71,8205,-6764,-638
2011-08-29,119000.0,123000.0,44741.0,11.16,5033,1021,-5883
2011-08-30,123000.0,123500.0,36726.0,11.21,-1687,2841,-516
2011-08-31,124000.0,129000.0,26994.0,11.71,-5571,3362,2322
2011-09-01,129000.0,129500.0,39050.0,11.75,3953,-813,-4502
2011-09-02,128500.0,128000.0,18005.0,11.62,688,836,-1423
2011-09-05,125000.0,120000.0,19750.0,10.89,3731,-4782,1012
2011-09-06,119500.0,120500.0,24040.0,10.94,-5834,8282,-1924
2011-09-07,123000.0,122500.0,16943.0,11.12,103,-552,-20
2011-09-08,124000.0,125000.0,17090.0,11.35,-2887,4632,-1325
2011-09-09,123000.0,121500.0,10182.0,11.03,2563,-1405,-845
2011-09-14,121500.0,117000.0,21622.0,10.62,-3880,8662,-2222
2011-09-15,119500.0,119500.0,34978.0,10.85,1702,-1528,-427
2011-09-16,120000.0,122500.0,39964.0,11.12,11158,-16538,3766
2011-09-19,120000.0,110000.0,41120.0,9.98,9682,-11783,1886
2011-09-20,108000.0,102000.0,65021.0,9.26,21933,-17034,-1792
2011-09-21,103500.0,108000.0,56639.0,9.8,-5908,4220,276
2011-09-22,104000.0,103500.0,24130.0,9.39,1481,3641,-2933
2011-09-23,99900.0,95500.0,44691.0,8.67,5469,-5479,-2350
2011-09-26,95600.0,89900.0,63208.0,8.16,-8035,12645,9112
2011-09-27,92100.0,89000.0,43439.0,8.08,9388,-7031,-2835
2011-09-28,90500.0,83700.0,31872.0,7.6,4118,-2849,550
2011-09-29,83100.0,84800.0,38926.0,7.7,5354,-5986,818
2011-09-30,84200.0,81900.0,21361.0,7.43,4328,-2574,-568
2011-10-04,77700.0,71900.0,36454.0,6.53,10309,-11243,1834
2011-10-05,72200.0,67000.0,65758.0,6.08,6779,-16210,8112
2011-10-06,69000.0,68700.0,42988.0,6.24,-5451,-4884,6076
2011-10-07,71200.0,78000.0,65950.0,7.08,-10035,14824,-7648
2011-10-10,76200.0,78000.0,34388.0,7.08,-741,5045,-6373
2011-10-11,82100.0,81900.0,59797.0,7.43,-2301,-1331,3874
2011-10-12,81800.0,82800.0,28207.0,7.52,1068,-1175,384
2011-10-13,83900.0,86500.0,51253.0,7.85,-16402,10646,6554
2011-10-14,85300.0,93000.0,45671.0,8.44,-7143,7964,-433
2011-10-17,93400.0,98000.0,51460.0,8.9,5205,-8470,6056
2011-10-18,95000.0,94300.0,30788.0,8.56,-172,105,192
2011-10-19,97800.0,92700.0,54364.0,8.41,9921,-8049,3058
2011-10-20,92700.0,83900.0,55243.0,7.62,20701,-20559,3871
2011-10-21,86200.0,83000.0,63891.0,7.53,20683,-37537,17066
2011-10-24,85000.0,85900.0,39865.0,7.8,12985,-14508,420
2011-10-25,87200.0,83200.0,45154.0,7.55,12255,-8923,-831
2011-10-26,81000.0,82300.0,31775.0,7.47,8247,-9373,2029
2011-10-27,83500.0,92200.0,92795.0,8.37,-15565,10478,4565
2011-10-28,96000.0,91400.0,78624.0,8.3,-4540,6994,-2613
2011-10-31,88300.0,93500.0,52335.0,8.49,-85,-11726,12061
2011-11-01,90900.0,89300.0,40905.0,8.11,7588,948,-7538
2011-11-02,85400.0,92000.0,40945.0,8.35,-16609,17605,865
2011-11-03,92700.0,87700.0,23737.0,7.96,4364,-941,-1594
2011-11-04,90600.0,90200.0,43749.0,8.19,-3210,1473,3155
2011-11-07,89600.0,90100.0,30387.0,8.18,2761,-1439,-238
2011-11-08,91900.0,89000.0,64929.0,8.08,797,-2077,848
2011-11-09,90400.0,86000.0,41591.0,7.81,980,-2417,237
2011-11-10,82500.0,80100.0,42246.0,7.27,3240,-4794,2437
2011-11-11,82000.0,82000.0,18134.0,7.44,-2432,1430,2432
2011-11-14,82800.0,84900.0,32854.0,7.71,876,-3968,2965
2011-11-15,83300.0,81100.0,32745.0,7.36,10380,-10652,118
2011-11-16,81300.0,80500.0,39415.0,7.31,-5968,1330,-736
2011-11-17,81000.0,88700.0,92397.0,8.05,-49944,52565,-1927
2011-11-18,87500.0,89500.0,104749.0,8.12,2913,6855,-4881
2011-11-21,89000.0,89000.0,39229.0,8.08,-6396,8586,-1875
2011-11-22,87600.0,87100.0,24961.0,7.91,1531,247,-1764
2011-11-23,87100.0,81900.0,28284.0,7.43,887,2059,-2730
2011-11-24,82800.0,89500.0,71239.0,8.12,-23702,24330,1927
2011-11-25,88100.0,88900.0,33900.0,8.07,-5467,9437,-3945
2011-11-28,90200.0,91200.0,32973.0,8.28,-10601,9548,678
2011-11-29,92200.0,92100.0,77699.0,8.36,-15960,13482,-195
2011-11-30,91500.0,93000.0,25070.0,8.44,-5978,5455,1861
2011-12-01,97800.0,102500.0,84988.0,9.3,-30560,28921,1396
2011-12-02,101000.0,101500.0,32595.0,9.21,3118,-3272,86
2011-12-05,101500.0,100000.0,35419.0,9.08,-2582,3721,-1126
2011-12-06,101000.0,97300.0,24951.0,8.83,598,-1369,836
2011-12-07,97700.0,97300.0,45048.0,8.83,6073,-11147,4260
2011-12-08,95800.0,96600.0,18484.0,8.77,-6349,3951,2577
2011-12-09,95600.0,93400.0,23903.0,8.48,3844,830,-3236
2011-12-12,95100.0,98900.0,35291.0,8.98,-10010,10454,1467
2011-12-13,97800.0,96100.0,20903.0,8.72,-1584,5404,-3305
2011-12-14,97200.0,94500.0,19590.0,8.58,4951,-2814,-2576
2011-12-15,92100.0,93400.0,19181.0,8.48,-3395,6145,-2005
2011-12-16,94800.0,93400.0,18700.0,8.48,-1471,7458,-4072
2011-12-19,93500.0,86700.0,49490.0,7.87,12896,-10329,-2123
2011-12-20,86500.0,86600.0,41332.0,7.86,8374,-11220,2690
2011-12-21,92000.0,87000.0,39951.0,7.9,2097,-3891,1002
2011-12-22,87800.0,87200.0,17570.0,7.92,2108,-3016,865
2011-12-23,88300.0,90100.0,19772.0,8.18,-4803,2959,379
2011-12-26,91700.0,89300.0,12751.0,8.11,1280,-1180,-80
2011-12-27,89200.0,87400.0,20975.0,7.93,1441,-1174,-43
2011-12-28,86800.0,86300.0,16014.0,7.83,893,529,-2388
2011-12-29,86500.0,89500.0,19872.0,8.12,-6243,7877,-2678
2012-01-02,89500.0,89000.0,28035.0,19.26,-9064,10843,-3623
2012-01-03,90500.0,91500.0,45318.0,19.8,-8498,3533,367
2012-01-04,92500.0,90800.0,10635.0,19.65,-1184,2160,575
2012-01-05,90700.0,92800.0,16128.0,20.08,-3474,3467,-59
2012-01-06,93500.0,89900.0,13340.0,19.45,2903,-136,-2046
2012-01-09,89300.0,88500.0,17569.0,19.15,8248,-5581,-7
2012-01-10,88500.0,92400.0,19536.0,19.99,-10557,7694,880
2012-01-11,92800.0,91600.0,20027.0,19.82,-537,2081,-1510
2012-01-12,91800.0,92800.0,16677.0,20.08,-2332,2397,-114
2012-01-13,93000.0,92000.0,12316.0,19.91,546,-1628,989
2012-01-16,90600.0,93700.0,10219.0,20.27,-3949,4016,626
2012-01-17,93200.0,97700.0,36495.0,21.14,-12079,8798,-1385
2012-01-18,98000.0,96400.0,27654.0,20.86,-4266,1038,-786
2012-01-19,97000.0,98300.0,31867.0,21.27,-6764,919,3745
2012-01-20,98300.0,101500.0,43501.0,21.96,-7150,10035,80
2012-01-25,101000.0,102000.0,55094.0,22.07,7128,-9909,3547
2012-01-26,104000.0,102000.0,21885.0,22.07,3186,-2912,-269
2012-01-27,103000.0,102500.0,15369.0,22.18,-3669,1383,2376
2012-01-30,100500.0,103000.0,38591.0,22.29,-7534,5257,213
2012-01-31,104500.0,103000.0,25885.0,22.29,725,-1088,1255
2012-02-01,103000.0,105000.0,22902.0,22.72,-8505,1652,6545
2012-02-02,106500.0,111500.0,43347.0,24.13,-11959,186,10583
2012-02-03,111500.0,112500.0,22737.0,24.34,-150,-419,399
2012-02-06,114000.0,109500.0,15232.0,23.69,-1243,-165,1380
2012-02-07,109000.0,106500.0,22161.0,23.04,-1351,-4200,5585
2012-02-08,106500.0,113000.0,35027.0,24.45,-2320,-7270,9560
2012-02-09,113000.0,119500.0,49665.0,25.86,-1612,-4422,5347
2012-02-10,121500.0,121500.0,24483.0,26.29,-6160,994,6045
2012-02-13,122000.0,119000.0,22922.0,25.75,4326,-5858,-476
2012-02-14,119500.0,118000.0,19773.0,25.53,1730,-4683,912
2012-02-15,117500.0,119500.0,20658.0,25.86,83,-2100,760
2012-02-16,117500.0,112000.0,73407.0,24.23,22943,-28269,10674
2012-02-17,115000.0,110000.0,42960.0,23.8,12380,-22923,9324
2012-02-20,113000.0,111500.0,49050.0,24.13,-1189,-10411,11649
2012-02-21,111000.0,108500.0,35114.0,23.48,5000,-6662,5868
2012-02-22,108000.0,106500.0,18516.0,23.04,2577,-5467,2927
2012-02-23,106500.0,108000.0,16771.0,23.37,-673,1354,-742
2012-02-24,107500.0,109500.0,15661.0,23.69,899,1591,-2481
2012-02-27,110000.0,106500.0,14829.0,23.04,-1009,4710,-3608
2012-02-28,107000.0,106000.0,25993.0,22.94,1362,579,-1836
2012-02-29,107000.0,103000.0,29586.0,22.29,12536,-9909,803
2012-03-02,105500.0,106500.0,30409.0,23.04,-13884,1387,7465
2012-03-05,106500.0,103500.0,15688.0,22.4,4276,-2696,-1336
2012-03-06,105500.0,102500.0,11421.0,22.18,-417,-669,821
