Symbol,삼성중공업_시가(원),삼성중공업_종가(원),삼성중공업_거래량(주),삼성중공업_PER(IFRS-연결),삼성중공업_순매수수량(개인)(주),삼성중공업_순매수수량(기관계)(주),삼성중공업_순매수수량(외국인계)(주)
2010-09-16,28900.0,28750.0,1256595.0,9.02,-330720,161180,181980
2010-09-17,28950.0,28450.0,1325361.0,8.93,-11947,-24113,20600
2010-09-20,28150.0,28150.0,1005839.0,8.83,-41830,32550,43460
2010-09-24,28400.0,29150.0,1970506.0,9.15,-120468,-90971,203169
2010-09-27,29500.0,29800.0,2241082.0,9.35,-189253,-230697,409370
2010-09-28,29800.0,29700.0,1885786.0,9.32,-337483,31053,304050
2010-09-29,30350.0,29800.0,2045537.0,9.35,-41915,-331215,426270
2010-09-30,29800.0,30150.0,1841649.0,9.46,-516680,-202940,712460
2010-10-01,30450.0,30000.0,1290237.0,9.41,-273621,-175599,442890
2010-10-04,30050.0,29300.0,1486512.0,9.2,124547,-154203,155216
2010-10-05,29100.0,29300.0,1030956.0,9.2,-89092,48637,43125
2010-10-06,29500.0,30300.0,2363289.0,9.51,-422237,63447,414205
2010-10-07,30200.0,31300.0,3731421.0,9.82,-1253259,403079,766520
2010-10-08,31500.0,31600.0,3029139.0,9.92,-712722,244258,487524
2010-10-11,32000.0,31050.0,1646792.0,9.74,-25899,260796,-251497
2010-10-12,30800.0,30150.0,2162537.0,9.46,178610,34993,-122963
2010-10-13,30400.0,30950.0,2122862.0,9.71,-269617,-180503,503980
2010-10-14,31150.0,31100.0,1690743.0,9.76,52613,-40943,-33150
2010-10-15,30900.0,31050.0,1665317.0,9.74,20263,-136690,154337
2010-10-18,30750.0,30650.0,1391045.0,9.62,-21691,-326529,405920
2010-10-19,30750.0,30250.0,1323089.0,9.49,37688,47305,-20603
2010-10-20,29800.0,30550.0,984966.0,9.59,20238,-58258,31240
2010-10-21,30750.0,30400.0,857682.0,9.54,-2531,-46316,81357
2010-10-22,30200.0,30900.0,1275118.0,9.7,-13346,41392,-53976
2010-10-25,31100.0,31850.0,2274631.0,10.0,-543763,67025,406248
2010-10-26,32000.0,32750.0,3642677.0,10.28,-1202651,90554,1270207
2010-10-27,32800.0,32300.0,1646243.0,10.14,97387,54913,-100290
2010-10-28,31950.0,32150.0,681133.0,10.09,-21414,17714,-390
2010-10-29,32300.0,31550.0,1096974.0,9.9,90035,-27935,-51840
2010-11-01,31700.0,32000.0,1239510.0,10.04,56678,-122706,31748
2010-11-02,31700.0,32800.0,2003715.0,10.29,-293161,32411,285380
2010-11-03,33050.0,33050.0,2017273.0,10.37,-420460,-44270,420600
2010-11-04,33300.0,32400.0,1425481.0,10.17,29809,-119359,136770
2010-11-05,32750.0,32400.0,1877161.0,10.17,-375504,-107714,451168
2010-11-08,32200.0,32300.0,889409.0,10.14,-141715,-73895,231500
2010-11-09,32700.0,32850.0,1260372.0,10.31,-256047,-35963,309360
2010-11-10,32850.0,33150.0,1650845.0,10.4,-365516,-2518,340644
2010-11-11,33000.0,33000.0,2310186.0,10.36,-260042,226782,-31140
2010-11-12,33550.0,34300.0,4697615.0,10.76,-1555146,215193,1372953
2010-11-15,34600.0,34600.0,4039274.0,10.86,-786368,-353494,1316622
2010-11-16,34850.0,33300.0,1928128.0,10.45,87733,-62151,89948
2010-11-17,32650.0,33450.0,1447876.0,10.5,91932,-123762,39910
2010-11-18,33500.0,33250.0,2209287.0,10.43,537345,66435,-671440
2010-11-19,33450.0,34150.0,1596992.0,10.72,-237939,-15580,400419
2010-11-22,34450.0,34850.0,2916694.0,10.94,-876370,-552929,1276500
2010-11-23,34850.0,34250.0,1083307.0,10.75,-9826,65956,3910
2010-11-24,33050.0,34000.0,1513858.0,10.67,-151546,34826,83100
2010-11-25,34300.0,33600.0,896083.0,10.54,39394,-15794,-47240
2010-11-26,33900.0,33000.0,1313980.0,10.36,-166343,21483,21020
2010-11-29,32700.0,33400.0,951271.0,10.48,-403871,304471,75640
2010-11-30,33500.0,33200.0,1124071.0,10.42,156477,91516,-243803
2010-12-01,33350.0,33650.0,580877.0,10.56,-62464,-7056,65780
2010-12-02,34100.0,33950.0,735651.0,10.65,-79935,-83245,187890
2010-12-03,33950.0,33450.0,851516.0,10.5,-2786,-89974,88810
2010-12-06,33300.0,32450.0,1282467.0,10.18,-28225,-188202,221587
2010-12-07,32400.0,32600.0,982315.0,10.23,18084,-122414,112610
2010-12-08,32250.0,32850.0,941650.0,10.31,2823,-11093,61609
2010-12-09,32950.0,34000.0,2247674.0,10.67,-721836,-193026,871752
2010-12-10,33850.0,34200.0,872648.0,10.73,-228581,-12289,258620
2010-12-13,34200.0,34000.0,569194.0,10.67,16011,67608,-97089
2010-12-14,34000.0,35950.0,3077239.0,11.28,-1216251,646751,630410
2010-12-15,36150.0,37100.0,2636922.0,11.64,-740778,189388,534070
2010-12-16,37050.0,37000.0,1140377.0,11.61,-228911,4411,197760
2010-12-17,37100.0,38350.0,2095213.0,12.04,-100250,37208,68489
2010-12-20,37650.0,40000.0,4067586.0,12.55,-799626,-89269,880465
2010-12-21,41000.0,39250.0,2862454.0,12.32,344022,-139306,-227737
2010-12-22,39600.0,39750.0,2686065.0,12.47,-322110,-2691,597052
2010-12-23,39900.0,39900.0,1433506.0,12.52,-68269,323799,-117740
2010-12-24,40100.0,42050.0,3280816.0,13.2,-784164,716212,-7491
2010-12-27,42250.0,41450.0,2282133.0,13.01,2148,8668,-35086
2010-12-28,41750.0,41650.0,1777105.0,13.07,-234368,90513,149270
2010-12-29,41650.0,41150.0,1365560.0,12.91,120036,-27986,-81851
2010-12-30,41100.0,41200.0,1060111.0,12.93,-93204,-123,76867
2011-01-03,41200.0,39700.0,2330150.0,8.74,350426,-265976,-52520
2011-01-04,39750.0,39900.0,2068485.0,8.78,25768,216895,-199243
2011-01-05,39550.0,39100.0,2523759.0,8.61,611782,-69761,-596111
2011-01-06,39100.0,39350.0,2043700.0,8.66,-328051,171591,123800
2011-01-07,40000.0,41550.0,2684375.0,9.15,-584446,-191754,755200
2011-01-10,41150.0,40000.0,2205020.0,8.81,589810,-43073,-584897
2011-01-11,40100.0,39700.0,2375802.0,8.74,632692,2908,-666260
2011-01-12,39500.0,40050.0,1631205.0,8.82,-133677,17707,160960
2011-01-13,40400.0,42500.0,5090461.0,9.36,-1870630,54432,1995538
2011-01-14,42750.0,44000.0,3468957.0,9.69,-950038,615287,322141
2011-01-17,44100.0,44200.0,2436551.0,9.73,13758,168117,-248055
2011-01-18,43950.0,43600.0,1888036.0,9.6,152875,87855,-216260
2011-01-19,43800.0,45300.0,2370915.0,9.97,-435884,115714,383140
2011-01-20,45150.0,43950.0,1501095.0,9.68,229108,26772,-243670
2011-01-21,43600.0,42350.0,1752842.0,9.32,170672,308,-183070
2011-01-24,42550.0,43500.0,1176798.0,9.58,-1161,95180,-78329
2011-01-25,44000.0,42200.0,2268106.0,9.29,366316,53834,-509160
2011-01-26,41150.0,43000.0,1535065.0,9.47,-161648,117908,45070
2011-01-27,43300.0,43700.0,1600293.0,9.62,-182176,138644,98992
2011-01-28,44000.0,43600.0,1651436.0,9.6,-130985,138380,-10435
2011-01-31,42900.0,42650.0,1637470.0,9.39,65986,55784,-124360
2011-02-01,42400.0,42050.0,1566829.0,9.26,251754,72801,-275175
2011-02-07,42700.0,41700.0,1016729.0,9.18,250535,-279461,13901
2011-02-08,42100.0,40000.0,2003294.0,8.81,723850,-222550,-482640
2011-02-09,39300.0,37450.0,4783159.0,8.25,1639197,-144275,-1530465
2011-02-10,37300.0,36450.0,3736083.0,8.03,977937,-314246,-681001
2011-02-11,36650.0,36000.0,3228476.0,7.93,242568,-35941,-140127
2011-02-14,36700.0,36050.0,2667335.0,7.94,331005,-384495,48260
2011-02-15,36100.0,36750.0,2852331.0,8.09,-358457,286347,-6600
2011-02-16,36850.0,35000.0,2520176.0,7.71,453287,-282987,-232850
2011-02-17,34700.0,33150.0,4150343.0,7.3,894269,78761,-961840
2011-02-18,33750.0,35250.0,3268900.0,7.76,-673713,-131120,821653
2011-02-21,35850.0,37500.0,3169393.0,8.26,-929100,-70829,989929
2011-02-22,37000.0,36250.0,2469017.0,7.98,65362,160580,-260912
2011-02-23,36050.0,36150.0,1333465.0,7.96,-86199,53174,-44665
2011-02-24,36150.0,36350.0,1965616.0,8.0,-136902,318642,-242360
2011-02-25,36850.0,37200.0,1234726.0,8.19,-248457,316277,-20040
2011-02-28,37200.0,36400.0,1087135.0,8.01,-88393,22818,113185
2011-03-02,36050.0,35700.0,1302375.0,7.86,106382,-73050,3930
2011-03-03,35750.0,36500.0,942505.0,8.04,111971,-161782,102650
2011-03-04,37300.0,37700.0,1522031.0,8.3,-305893,-93967,331890
2011-03-07,37700.0,36950.0,1353846.0,8.14,37208,-197108,162630
2011-03-08,37250.0,37650.0,1559810.0,8.29,116025,146355,-332000
2011-03-09,37850.0,36350.0,2066474.0,8.0,735589,-123536,-568563
2011-03-10,36300.0,35150.0,3205983.0,7.74,845023,204737,-1071200
2011-03-11,34350.0,34600.0,1688664.0,7.62,260828,-331248,91800
2011-03-14,33250.0,34300.0,2353768.0,7.55,-173129,-85161,344440
2011-03-15,34300.0,34150.0,2385891.0,7.52,64573,-175666,167293
2011-03-16,34900.0,36800.0,2498737.0,8.1,-925380,882528,-77018
2011-03-17,36200.0,37450.0,4236840.0,8.25,-918071,834878,180943
2011-03-18,38050.0,38200.0,2452603.0,8.41,-909372,72981,739226
2011-03-21,38800.0,39550.0,2770431.0,8.71,-727694,93314,708270
2011-03-22,40100.0,40900.0,2600288.0,9.0,-945625,548425,375690
2011-03-23,41100.0,40600.0,2153101.0,8.94,-502324,62294,415750
2011-03-24,40600.0,40650.0,2278532.0,8.95,38115,-422365,418220
2011-03-25,41350.0,40550.0,1505112.0,8.93,-79088,-127236,210614
2011-03-28,40000.0,38300.0,2756543.0,8.43,565089,-758963,235237
2011-03-29,38600.0,38050.0,2575443.0,8.38,940757,-380604,-597500
2011-03-30,38300.0,39500.0,2463888.0,8.7,-183146,132252,10120
2011-03-31,40050.0,39900.0,1477768.0,8.78,-236680,-79921,327801
2011-04-01,40100.0,40200.0,1949845.0,8.85,-254955,-123805,310960
2011-04-04,40450.0,40250.0,1416833.0,8.86,-186613,-25487,187210
2011-04-05,40600.0,41150.0,1795446.0,9.06,-533007,343422,199255
2011-04-06,40850.0,42600.0,4186319.0,9.38,-1446789,906930,415399
2011-04-07,42950.0,42600.0,3110029.0,9.38,-462154,639958,-167364
2011-04-08,42950.0,44050.0,4342147.0,9.7,-1164491,1685075,-547104
2011-04-11,44050.0,45700.0,4509661.0,10.06,-1534449,655767,836662
2011-04-12,45700.0,44300.0,2840760.0,9.75,-144228,662087,-460879
2011-04-13,43850.0,45000.0,3012981.0,9.91,-229545,815939,-603768
2011-04-14,45500.0,45750.0,1912895.0,10.07,-342062,112663,163879
2011-04-15,45550.0,44650.0,2302671.0,9.83,127060,418998,-567758
2011-04-18,44750.0,44600.0,2027636.0,9.82,287554,-85879,-161373
2011-04-19,43700.0,42450.0,3296376.0,9.35,677020,-158882,-567182
2011-04-20,42950.0,41650.0,3823504.0,9.17,747687,-665678,-94869
2011-04-21,42250.0,44350.0,2876947.0,9.76,-592087,74336,413101
2011-04-22,44600.0,43600.0,1911444.0,9.6,118794,211057,-348344
2011-04-25,43450.0,45650.0,2795168.0,10.05,-871270,927020,-142530
2011-04-26,46050.0,45850.0,4683818.0,10.09,-1324722,996840,373242
2011-04-27,46850.0,48650.0,5607424.0,10.71,-1662236,933815,701561
2011-04-28,49850.0,48050.0,4075999.0,10.58,-223750,705668,-365050
2011-04-29,48400.0,48500.0,2227392.0,10.68,-231163,142838,82579
2011-05-02,48400.0,47950.0,2149924.0,10.56,364430,-230002,-209246
2011-05-03,47300.0,46500.0,2494896.0,10.24,281094,31832,-288126
2011-05-04,46450.0,44700.0,2286723.0,9.84,605860,-143758,-396600
2011-05-06,43550.0,42300.0,3010663.0,9.31,946164,-333714,-573330
2011-05-09,42500.0,42850.0,2068335.0,9.43,185304,226165,-350593
2011-05-11,43900.0,45300.0,2271002.0,9.97,-453107,566372,-54465
2011-05-12,44300.0,43350.0,2532423.0,9.54,848083,-186353,-639140
2011-05-13,43750.0,43050.0,1415634.0,9.48,165981,14377,-188338
2011-05-16,43050.0,43650.0,1132864.0,9.61,35435,101762,-131777
2011-05-17,43500.0,42650.0,1444469.0,9.39,191693,229677,-417680
2011-05-18,43000.0,44950.0,1985312.0,9.9,-401888,470168,-110840
2011-05-19,44950.0,43600.0,1742973.0,9.6,-91333,417431,-322178
2011-05-20,44350.0,45300.0,2181272.0,9.97,-329816,448495,-152829
2011-05-23,44950.0,42350.0,3399294.0,9.32,724104,540436,-1302650
2011-05-24,42050.0,42700.0,2079383.0,9.4,198536,341838,-424900
2011-05-25,42900.0,41400.0,1613807.0,9.12,47130,186697,-232867
2011-05-26,41950.0,43000.0,1559608.0,9.47,-70285,211805,-148530
2011-05-27,43000.0,44300.0,1941011.0,9.75,-567218,583258,-10080
2011-05-30,45000.0,45100.0,1801916.0,9.93,-650854,759784,-218150
2011-05-31,45400.0,45900.0,2452405.0,10.11,-644725,617269,-138894
2011-06-01,46650.0,47000.0,3178147.0,10.35,-625014,-412270,986412
2011-06-02,45800.0,46750.0,2689666.0,10.29,9485,511875,-524390
2011-06-03,47200.0,46900.0,1553835.0,10.33,-225110,217840,-57400
2011-06-07,46500.0,46000.0,1619042.0,10.13,-119101,-266084,385650
2011-06-08,45500.0,44350.0,2595895.0,9.76,570505,84255,-538210
2011-06-09,44150.0,44300.0,1949430.0,9.75,516152,-84810,-381472
2011-06-10,44750.0,43300.0,1258293.0,9.53,69498,1195,-11153
2011-06-13,42900.0,44350.0,1283480.0,9.76,1703,-135629,52295
2011-06-14,44350.0,46300.0,1776579.0,10.19,-451273,154302,260191
2011-06-15,47150.0,46950.0,1892202.0,10.34,-367560,50170,309020
2011-06-16,45950.0,45450.0,2868529.0,10.01,-129173,-235367,473710
2011-06-17,45850.0,45200.0,1928347.0,9.95,-13741,343061,-350980
2011-06-20,45600.0,44800.0,1485047.0,9.86,44411,112239,-227450
2011-06-21,45600.0,45400.0,1994283.0,10.0,220539,141091,-336720
2011-06-22,46300.0,47550.0,3381796.0,10.47,-594681,224271,417700
2011-06-23,47250.0,46950.0,1953005.0,10.34,-12735,243380,-194523
2011-06-24,46950.0,46400.0,3244905.0,10.22,690784,-284937,-420413
2011-06-27,45750.0,45300.0,1597851.0,9.97,520546,-78059,-245960
2011-06-28,45750.0,44650.0,1800167.0,9.83,427174,-174726,-334738
2011-06-29,45350.0,46650.0,2177224.0,10.27,-502724,-14564,469628
2011-06-30,46800.0,47600.0,1995537.0,10.48,-904611,636736,280883
2011-07-01,48200.0,48000.0,1984285.0,10.57,-649579,200161,484166
2011-07-04,48750.0,47150.0,1757741.0,10.38,308660,-56800,-224580
2011-07-05,47150.0,46900.0,2024734.0,10.33,617903,-694422,85649
2011-07-06,46650.0,47650.0,1824706.0,10.49,70027,-84512,19945
2011-07-07,47600.0,49450.0,3230052.0,10.89,-1142951,-2980,1123971
2011-07-08,49700.0,48700.0,1947411.0,10.72,-44118,-42345,106293
2011-07-11,48550.0,48000.0,1362841.0,10.57,108603,-78419,-30074
2011-07-12,47400.0,47000.0,1714925.0,10.35,239963,18871,-194344
2011-07-13,47300.0,47900.0,1563178.0,10.55,94352,-208247,136965
2011-07-14,47500.0,47450.0,1683942.0,10.45,331207,-135170,-70477
2011-07-15,47400.0,47000.0,1723669.0,10.35,226831,-318861,76580
2011-07-18,47200.0,46400.0,1282575.0,10.22,145210,-81240,-12050
2011-07-19,46050.0,46800.0,1555331.0,10.3,-61372,-214394,221306
2011-07-20,47300.0,45000.0,3970486.0,9.91,912933,-656699,-288865
2011-07-21,44100.0,43700.0,3767018.0,9.62,1127930,-102327,-1008783
2011-07-22,44100.0,44650.0,2463590.0,9.83,97297,208989,-293066
2011-07-25,44000.0,43400.0,1499167.0,9.56,369869,-123869,-221240
2011-07-26,43400.0,43850.0,1296958.0,9.65,81831,-109192,9471
2011-07-27,43700.0,44500.0,1062103.0,9.8,-121832,-27637,143919
2011-07-28,43700.0,44100.0,1331019.0,9.71,142698,122348,-259940
2011-07-29,43750.0,42950.0,1289074.0,9.46,226193,-195000,32890
2011-08-01,43550.0,43950.0,1117397.0,9.68,-181245,125231,38469
2011-08-02,43350.0,42550.0,2134368.0,9.37,481504,380944,-805278
2011-08-03,41500.0,39800.0,3056470.0,8.76,890353,24219,-799472
2011-08-04,40100.0,37650.0,3518293.0,8.29,1025097,-282123,-794469
2011-08-05,35050.0,35150.0,6149438.0,7.74,1138328,-677391,-479787
2011-08-08,34550.0,34250.0,6110647.0,7.54,130231,-918109,836638
2011-08-09,32900.0,33600.0,9341300.0,7.4,1185564,-1148173,31950
2011-08-10,35300.0,33450.0,5661608.0,7.36,1400719,-385382,-936277
2011-08-11,31400.0,33100.0,4346020.0,7.29,632066,-616856,90
2011-08-12,34000.0,33100.0,3206845.0,7.29,-285294,-201894,516518
2011-08-16,34300.0,35200.0,2351695.0,7.75,-186444,-192673,386191
2011-08-17,35200.0,35900.0,2715237.0,7.9,-74648,-368013,487262
2011-08-18,36000.0,33800.0,2745513.0,7.44,934937,-610544,-222363
2011-08-19,31900.0,30050.0,3909736.0,6.62,567461,-459743,-127148
2011-08-22,29850.0,29150.0,2805320.0,6.42,191742,-485191,179920
2011-08-23,29400.0,30700.0,2787885.0,6.76,414269,-437079,79702
2011-08-24,31050.0,30850.0,2861167.0,6.79,-163684,2660,278454
2011-08-25,31900.0,32350.0,2553340.0,7.12,-566599,533375,25884
2011-08-26,32350.0,32400.0,1731792.0,7.13,-18583,-104107,97130
2011-08-29,33200.0,34100.0,2639294.0,7.51,-104945,188325,-23490
2011-08-30,34750.0,34350.0,1930563.0,7.56,-166617,21015,160942
2011-08-31,34350.0,34750.0,1359624.0,7.65,45023,-247829,214909
2011-09-01,35400.0,34950.0,3037391.0,7.69,-775841,339309,512272
2011-09-02,34650.0,34000.0,2061138.0,7.49,542894,-473362,16438
2011-09-05,33000.0,31800.0,2371319.0,7.0,517944,-492366,-28488
2011-09-06,30600.0,30100.0,3429864.0,6.63,1072965,-490430,-576555
2011-09-07,31200.0,31900.0,1834282.0,7.02,117453,-99560,-36645
2011-09-08,32500.0,32150.0,1716357.0,7.08,-232104,156150,99384
2011-09-09,31700.0,30700.0,1610133.0,6.76,541664,-226074,-297220
2011-09-14,30350.0,28800.0,3123646.0,6.34,1216437,-469796,-644171
2011-09-15,29850.0,27850.0,3693059.0,6.13,1279429,-551013,-687406
2011-09-16,28950.0,29500.0,2756370.0,6.5,-225439,121048,-66029
2011-09-19,29500.0,28350.0,2537583.0,6.24,802240,-205345,-547309
2011-09-20,28300.0,28850.0,1658005.0,6.35,151184,-274134,55470
2011-09-21,28950.0,29900.0,2122715.0,6.58,-295628,147517,149251
2011-09-22,28950.0,28000.0,3007974.0,6.16,1171294,-259424,-746350
2011-09-23,26150.0,25500.0,3661951.0,5.61,1273925,-392910,-917025
2011-09-26,26000.0,23000.0,4518792.0,5.06,560074,-667114,79050
2011-09-27,24100.0,26350.0,5214727.0,5.8,-525862,-654632,1108604
2011-09-28,26950.0,25900.0,3316491.0,5.7,-77398,87299,103799
2011-09-29,25600.0,27400.0,2855994.0,6.03,-128110,106996,53874
2011-09-30,27550.0,27750.0,3354751.0,6.11,-233175,-26415,255460
2011-10-04,25800.0,26400.0,2768823.0,5.81,85572,-237351,156119
2011-10-05,26700.0,25050.0,2447095.0,5.52,118232,-74432,-171760
2011-10-06,26300.0,27400.0,3401975.0,6.03,-1173321,302780,839781
2011-10-07,29500.0,28350.0,3948652.0,6.24,-875535,942304,-220158
2011-10-10,28550.0,29100.0,2275094.0,6.41,-342911,331350,-21909
2011-10-11,30800.0,30000.0,2637435.0,6.61,-655770,457030,142940
2011-10-12,29800.0,30100.0,1995375.0,6.63,-70860,214942,-87492
2011-10-13,30700.0,29600.0,2024217.0,6.52,451593,-241816,-152977
2011-10-14,29300.0,29500.0,1768964.0,6.5,350686,-396406,93510
2011-10-17,29850.0,29850.0,1646589.0,6.57,-138854,-4817,156261
2011-10-18,28900.0,29200.0,1502056.0,6.43,-141231,-188659,328510
2011-10-19,29550.0,28650.0,2460967.0,6.31,1062045,-871705,-137210
2011-10-20,28350.0,27300.0,1962642.0,6.01,251799,-98884,-179035
2011-10-21,28000.0,27850.0,1274849.0,6.13,51828,-27292,21874
2011-10-24,28200.0,30200.0,2797458.0,6.65,-356699,-94594,388573
2011-10-25,30500.0,30850.0,3730381.0,6.79,-1192092,135117,1076005
2011-10-26,30300.0,30900.0,2125097.0,6.8,128236,-265066,111510
2011-10-27,31500.0,32900.0,4463914.0,7.24,-1274681,514041,620050
2011-10-28,34700.0,34200.0,5100438.0,7.53,-1845645,826025,1037110
2011-10-31,34200.0,34650.0,3855610.0,7.63,-822392,122282,670450
2011-11-01,33950.0,33750.0,3285368.0,7.43,-35715,216312,-42697
2011-11-02,32100.0,32600.0,4819896.0,7.18,725730,-674410,22770
2011-11-03,32750.0,31200.0,2843994.0,6.87,426783,-348467,24054
2011-11-04,32650.0,32800.0,2457496.0,7.22,-105078,-22942,64220
2011-11-07,32750.0,33100.0,2064771.0,7.29,-179439,169640,73869
2011-11-08,33450.0,32200.0,2085969.0,7.09,-81820,121870,-80440
2011-11-09,32900.0,32150.0,1365058.0,7.08,100119,-239919,42570
2011-11-10,30800.0,30050.0,2673940.0,6.62,110476,-70329,96733
2011-11-11,30650.0,30150.0,2465771.0,6.64,914654,-114136,-763778
2011-11-14,30900.0,31200.0,1339404.0,6.87,-223770,165960,76610
2011-11-15,30850.0,30350.0,1763440.0,6.68,441128,-371498,-63900
2011-11-16,30550.0,29450.0,1981899.0,6.48,330695,-168036,-122849
2011-11-17,29600.0,30400.0,1979519.0,6.69,283980,-36801,-258689
2011-11-18,29400.0,29900.0,1632141.0,6.58,116886,104084,-215760
2011-11-21,29800.0,29500.0,896246.0,6.5,162764,-91022,-77902
2011-11-22,28800.0,29300.0,1378186.0,6.45,172424,103027,-210711
2011-11-23,29050.0,27950.0,1770777.0,6.15,418250,-243670,-181480
2011-11-24,27550.0,27700.0,1564146.0,6.1,360451,-162091,-137460
2011-11-25,27450.0,27500.0,1295641.0,6.05,80977,-128021,99508
2011-11-28,28100.0,28850.0,1588811.0,6.35,-33324,126674,-162630
2011-11-29,29350.0,30650.0,2730985.0,6.75,-992310,436681,357919
2011-11-30,30300.0,29850.0,1338153.0,6.57,-54763,131220,-77107
2011-12-01,31800.0,31450.0,2199313.0,6.92,-739481,340329,330283
2011-12-02,31650.0,31900.0,1783275.0,7.02,-383536,555366,-181200
2011-12-05,32300.0,32250.0,1551095.0,7.1,-269298,43328,187270
2011-12-06,32600.0,32050.0,1714171.0,7.06,-419818,262235,158940
2011-12-07,32250.0,32300.0,1217308.0,7.11,-365306,217339,135277
2011-12-08,32000.0,31850.0,1059055.0,7.01,-141313,77389,104454
2011-12-09,31050.0,30850.0,1078205.0,6.79,162220,-7466,-74764
2011-12-12,31550.0,31000.0,919673.0,6.83,45948,-36619,-59799
2011-12-13,30400.0,29550.0,1717827.0,6.51,450460,-147000,-238290
2011-12-14,29550.0,29800.0,1053093.0,6.56,-205,-1283,-17542
2011-12-15,28950.0,28300.0,1728794.0,6.23,517339,-344135,-81024
2011-12-16,28500.0,28800.0,858645.0,6.34,186926,-155545,11989
2011-12-19,28750.0,27250.0,1951046.0,6.0,523342,-79762,-420770
2011-12-20,27700.0,27850.0,841181.0,6.13,42957,-140177,42680
2011-12-21,28950.0,28700.0,1074843.0,6.32,-133860,17506,65154
2011-12-22,28650.0,29250.0,775546.0,6.44,-211957,217057,-6420
2011-12-23,29500.0,29750.0,851652.0,6.55,-310669,179629,44460
2011-12-26,29700.0,28900.0,827553.0,6.36,163628,-178381,17560
2011-12-27,28800.0,28300.0,803586.0,6.23,-19045,43225,-4360
2011-12-28,28300.0,28050.0,584754.0,6.18,142432,-150052,64550
2011-12-29,27750.0,27900.0,759241.0,6.14,136954,33599,-152913
2012-01-02,27900.0,28100.0,514432.0,7.27,45627,-16939,17680
2012-01-03,28450.0,29600.0,1173477.0,7.66,-403695,141339,102148
2012-01-04,30000.0,29600.0,1000448.0,7.66,-453541,152010,296321
2012-01-05,29400.0,29150.0,1162206.0,7.54,-35899,-49636,65045
2012-01-06,28950.0,28950.0,1516498.0,7.49,-234272,346140,-180708
