Symbol,기업은행_시가(원),기업은행_종가(원),기업은행_거래량(주),기업은행_PER(IFRS-연결),기업은행_순매수수량(개인)(주),기업은행_순매수수량(기관계)(주),기업은행_순매수수량(외국인계)(주)
2008-10-01,14200.0,14100.0,2194243.0,4.89,250427,521114,-939760
2008-10-02,14350.0,13800.0,3540412.0,4.79,198468,6965,-196773
2008-10-06,13400.0,13150.0,1580162.0,4.56,23769,167469,-197368
2008-10-07,12950.0,13750.0,2271231.0,4.77,-162612,-291877,552599
2008-10-08,13200.0,11950.0,3591343.0,4.15,788270,-178965,-606835
2008-10-09,11800.0,11600.0,3309985.0,4.03,-203313,530293,-517470
2008-10-10,11000.0,10500.0,6520532.0,3.64,998818,-993874,140359
2008-10-13,10950.0,11300.0,5297595.0,3.92,-81117,758577,-711120
2008-10-14,12350.0,12200.0,7507518.0,4.23,1207344,1199659,-2507783
2008-10-15,11800.0,11500.0,3503135.0,3.99,574114,-812043,-30210
2008-10-16,10400.0,9800.0,14986416.0,3.4,2323657,-7256002,5878825
2008-10-17,10200.0,8510.0,7099668.0,2.95,1977777,-1117584,-297700
2008-10-20,9000.0,7980.0,10950100.0,2.77,2030971,-1765180,-168650
2008-10-21,8100.0,7700.0,4639627.0,2.67,369752,-21053,-286089
2008-10-22,7510.0,7120.0,4530811.0,2.47,704321,-591241,-82970
2008-10-23,6800.0,6750.0,3932884.0,2.34,-207018,84268,151350
2008-10-24,6750.0,6200.0,4732284.0,2.15,48472,-1578392,1452070
2008-10-27,6080.0,6670.0,4629843.0,2.31,-681783,-343347,1059840
2008-10-28,6400.0,7260.0,4488795.0,2.52,703296,-789446,205070
2008-10-29,7690.0,6180.0,6925768.0,2.14,1143044,-713974,-332690
2008-10-30,6750.0,7060.0,7861477.0,2.45,478760,-691440,225040
2008-10-31,7180.0,7230.0,6516808.0,2.51,-264518,-457760,939868
2008-11-03,7090.0,7480.0,7486083.0,2.6,244618,237552,-632480
2008-11-04,7540.0,8140.0,5685669.0,2.82,-179590,106447,89933
2008-11-05,8570.0,8720.0,5205048.0,3.03,-495802,112985,417300
2008-11-06,8100.0,7420.0,3529674.0,2.57,278950,138070,-418380
2008-11-07,6940.0,7990.0,4077945.0,2.77,-587210,-117550,687880
2008-11-10,7850.0,7660.0,9387926.0,2.66,396850,-949751,616741
2008-11-11,7400.0,7360.0,2055192.0,2.55,132730,-53640,-74370
2008-11-12,7000.0,6750.0,2691266.0,2.34,518793,-314163,-61420
2008-11-13,6400.0,6040.0,3351190.0,2.1,1059853,-1164003,48490
2008-11-14,6400.0,6260.0,2448038.0,2.17,581890,-602300,8120
2008-11-17,6260.0,6620.0,6213119.0,2.3,51708,674042,-730500
2008-11-18,6500.0,6700.0,4109300.0,2.33,-817310,904830,-299750
2008-11-19,6790.0,6300.0,2733006.0,2.19,701731,-197,-825134
2008-11-20,5900.0,5400.0,3345226.0,1.87,1336214,-369570,-928814
2008-11-21,5200.0,5750.0,2178139.0,2.0,-99215,40790,30984
2008-11-24,5780.0,5800.0,2226145.0,2.01,-389590,229980,163730
2008-11-25,6210.0,5890.0,2510592.0,2.04,-140785,216235,-114290
2008-11-26,6000.0,6770.0,5500265.0,2.35,-992562,594802,357840
2008-11-27,7000.0,6770.0,9298012.0,2.35,208314,602388,-823852
2008-11-28,6900.0,6950.0,3681412.0,2.41,-491500,283106,212154
2008-12-01,7030.0,7010.0,3797944.0,2.43,-905933,1002253,-225860
2008-12-02,6500.0,7150.0,3538641.0,2.48,-830783,1192333,-380000
2008-12-03,7420.0,7700.0,6224993.0,2.67,-1697365,1740355,-470080
2008-12-04,8010.0,7260.0,3792471.0,2.52,-221311,663031,-621230
2008-12-05,7260.0,7450.0,3189193.0,2.59,65206,-83166,-37540
2008-12-08,7700.0,8340.0,3553678.0,2.89,-1258026,1237636,3620
2008-12-09,8500.0,8250.0,2127165.0,2.86,-104409,24569,23090
2008-12-10,8340.0,9300.0,4820646.0,3.23,-1227367,816327,329640
2008-12-11,9300.0,9220.0,4823863.0,3.2,143819,-311321,118602
2008-12-12,8800.0,8100.0,3565051.0,2.81,327449,84380,-407089
2008-12-15,8380.0,8420.0,2829840.0,2.92,582234,-487944,35200
2008-12-16,8200.0,8850.0,3224536.0,3.07,-511561,61181,483310
2008-12-17,9490.0,9180.0,3378743.0,3.19,-489414,195624,319460
2008-12-18,9340.0,9000.0,2907997.0,3.12,91612,492928,-696080
2008-12-19,8840.0,8870.0,1395714.0,3.08,18343,-94703,166810
2008-12-22,8980.0,8780.0,1296252.0,3.05,265805,-187863,-38492
2008-12-23,8600.0,8320.0,1438534.0,2.89,327017,-346197,14490
2008-12-24,8140.0,8000.0,1741184.0,2.78,127085,-50255,-79440
2008-12-26,8100.0,7800.0,1531631.0,2.71,336854,-288954,-15010
2008-12-29,7800.0,7650.0,867696.0,2.65,37498,-46908,71530
2008-12-30,7770.0,7690.0,1063515.0,2.67,79484,-122324,84100
2009-01-02,7500.0,7740.0,2620741.0,4.12,791243,-801683,159370
2009-01-05,7960.0,8500.0,7695306.0,4.52,681859,254531,-993760
2009-01-06,8500.0,8540.0,2890839.0,4.54,-571460,173155,362895
2009-01-07,8650.0,8900.0,4297657.0,4.73,-511294,375815,138739
2009-01-08,8700.0,8900.0,2206939.0,4.73,-161033,244103,-94230
2009-01-09,9100.0,8300.0,3095310.0,4.42,607964,-161783,-424271
2009-01-12,8100.0,8000.0,1795244.0,4.26,23586,77274,-88520
2009-01-13,7890.0,8050.0,1387987.0,4.28,115307,-132227,12330
2009-01-14,8000.0,8250.0,1901120.0,4.39,-197607,483247,-400820
2009-01-15,7820.0,7890.0,2285292.0,4.2,202862,-291588,139336
2009-01-16,7880.0,8120.0,1717274.0,4.32,-288341,30661,240840
2009-01-19,8210.0,8330.0,1991474.0,4.43,-368327,3717,339720
2009-01-20,8130.0,7990.0,2200493.0,4.25,686522,-181052,-562350
2009-01-21,7600.0,7750.0,1122728.0,4.12,-102513,63583,-105970
2009-01-22,8100.0,8060.0,1676223.0,4.29,-64916,105026,-220100
2009-01-23,8030.0,8020.0,1883494.0,4.27,-512055,722875,-363660
2009-01-28,8440.0,8800.0,4505912.0,4.68,-1220004,1961732,-1214678
2009-01-29,8990.0,8970.0,2949656.0,4.77,-1547733,1381313,45640
2009-01-30,8720.0,8750.0,2334820.0,4.65,178844,53596,-263320
2009-02-02,8550.0,8300.0,2546877.0,4.42,987055,-374095,-607950
2009-02-03,8220.0,8600.0,1820482.0,4.57,-131102,128492,-25070
2009-02-04,8680.0,8680.0,1741275.0,4.62,-33113,133973,-129970
2009-02-05,8580.0,8500.0,943381.0,4.52,74774,-4544,-77270
2009-02-06,8660.0,8500.0,3226087.0,4.52,1074813,-591340,28847
2009-02-09,8700.0,8530.0,2052358.0,4.54,-43134,101724,-90410
2009-02-10,8550.0,8350.0,1827858.0,4.44,350750,13134,-325954
2009-02-11,8050.0,8170.0,1593134.0,4.35,488637,-441775,65698
2009-02-12,8170.0,8110.0,2136105.0,4.31,729585,-509155,-195860
2009-02-13,8050.0,8110.0,1360163.0,4.31,-25366,-274154,287140
2009-02-16,8010.0,7900.0,1877065.0,4.2,859937,-833242,46255
2009-02-17,7770.0,7490.0,2810084.0,3.98,749318,-462692,-189476
2009-02-18,7210.0,7040.0,2270842.0,3.74,1034410,-484160,-527680
2009-02-19,7000.0,6720.0,4127290.0,3.57,2261090,-315698,-1885514
2009-02-20,6690.0,6310.0,3697253.0,3.36,1398742,-146930,-1249860
2009-02-23,6230.0,6420.0,4498311.0,3.42,1502461,-737341,-714430
2009-02-24,6110.0,6100.0,2646747.0,3.24,884499,-353730,-354040
2009-02-25,6350.0,5920.0,5475600.0,3.15,2596850,-978880,-1618170
2009-02-26,6000.0,5710.0,4355043.0,3.04,1707792,9178,-1778110
2009-02-27,5790.0,5940.0,5285040.0,3.16,1125483,99381,-1382934
2009-03-02,5790.0,5600.0,3112032.0,2.98,1360809,-320859,-1058440
2009-03-03,5400.0,5480.0,7856858.0,2.92,1134584,167229,-1346493
2009-03-04,5460.0,5680.0,5438152.0,3.02,1946784,-547304,-1659880
2009-03-05,5750.0,5550.0,4708624.0,2.95,900070,-78990,-845790
2009-03-06,5360.0,5380.0,6462789.0,2.86,1256898,-128913,-1135445
2009-03-09,5470.0,5360.0,2871162.0,2.85,892118,-136358,-779060
2009-03-10,5300.0,5850.0,13503736.0,3.11,1617885,1686165,-3591350
2009-03-11,6180.0,6050.0,9417480.0,3.22,-413052,1507822,-1432710
2009-03-12,6040.0,6090.0,5030623.0,3.24,-610993,1033923,-635320
2009-03-13,6310.0,6270.0,6181584.0,3.34,-438470,721990,-595840
2009-03-16,6280.0,6400.0,5773422.0,3.4,-747144,1272054,-818680
2009-03-17,6570.0,6900.0,6178513.0,3.67,-1081177,1107641,-181194
2009-03-18,7090.0,6900.0,4116500.0,3.67,-108427,-6633,-180270
2009-03-19,7000.0,6740.0,5569811.0,3.59,-682744,715564,-33650
2009-03-20,6740.0,6650.0,4869424.0,3.54,937734,-764494,367160
2009-03-23,6730.0,6920.0,4333591.0,3.68,314053,-234393,62140
2009-03-24,7340.0,7160.0,5068431.0,3.81,-534808,430398,40400
2009-03-25,7080.0,7290.0,2798096.0,3.88,-584431,281511,229940
2009-03-26,7320.0,7570.0,5242214.0,4.03,-882303,858743,-46410
2009-03-27,7590.0,7320.0,5082731.0,3.89,732550,-777222,76830
2009-03-30,7240.0,6800.0,4343529.0,3.62,1014809,-524180,-411910
2009-03-31,6890.0,6850.0,3174564.0,3.64,665645,-639449,-36296
2009-04-01,6970.0,7140.0,3369987.0,3.8,-259525,-132924,430040
2009-04-02,7300.0,7580.0,5967835.0,4.03,-2048316,1388369,453400
2009-04-03,7810.0,7750.0,6355125.0,4.12,-1251437,846357,373000
2009-04-06,7810.0,7830.0,5886804.0,4.17,98721,-286274,161926
2009-04-07,7780.0,7780.0,3538334.0,4.14,432296,-512706,70230
2009-04-08,7620.0,7550.0,3327901.0,4.02,17230,242135,-312995
2009-04-09,7650.0,8280.0,8740177.0,4.4,-1154959,1052519,192350
2009-04-10,8800.0,8720.0,16507999.0,4.64,460121,-231971,-97520
2009-04-13,8850.0,8670.0,6573645.0,4.61,1138024,-334804,-767920
2009-04-14,8880.0,8810.0,7022986.0,4.69,-219747,1323745,-1145238
2009-04-15,8540.0,8600.0,3965350.0,4.57,-630188,526298,128830
2009-04-16,8830.0,8400.0,5096534.0,4.47,954241,-549401,-367150
2009-04-17,8570.0,8130.0,4597853.0,4.32,1408505,-1357765,5760
2009-04-20,8150.0,8400.0,4521576.0,4.47,648758,-957088,257610
2009-04-21,8000.0,8200.0,4404174.0,4.36,1180256,-910076,-216320
2009-04-22,8320.0,8160.0,4586851.0,4.34,1409120,-1277351,-171389
2009-04-23,8120.0,7990.0,5032602.0,4.25,1313745,-1277455,173400
2009-04-24,8100.0,8100.0,5555490.0,4.31,237190,-375650,321240
2009-04-27,8220.0,7900.0,3592926.0,4.2,638341,-558681,12720
2009-04-28,7860.0,7450.0,4757626.0,3.96,1418787,-1151087,-160290
2009-04-29,7500.0,7790.0,3594598.0,4.14,103412,-317422,212580
2009-04-30,7980.0,8400.0,14526149.0,4.47,-927677,-148190,869287
2009-05-04,8630.0,8750.0,22034294.0,4.65,3451681,295731,-3848122
2009-05-06,8760.0,8520.0,8722246.0,4.53,269031,-417141,337810
2009-05-07,8880.0,8940.0,18643817.0,4.76,-686656,402206,266550
2009-05-08,8880.0,9210.0,10952916.0,4.9,-454903,350073,137870
2009-05-11,9400.0,9570.0,15166579.0,5.09,-474370,303830,163680
2009-05-12,9380.0,9160.0,6759003.0,4.87,79325,3766,-158501
2009-05-13,9260.0,9380.0,6504576.0,4.99,-4682,-23298,2640
2009-05-14,9070.0,9000.0,7416668.0,4.79,1420192,-1106470,-255997
2009-05-15,9140.0,9200.0,6723991.0,4.89,-146537,-444618,653360
2009-05-18,9050.0,9200.0,5010254.0,4.89,-236260,125760,37950
2009-05-19,9700.0,9560.0,8725022.0,5.09,-5002,-297458,250700
2009-05-20,9560.0,9870.0,6649060.0,5.25,-2172216,714716,1486370
2009-05-21,9750.0,10200.0,10796641.0,5.43,-812248,366488,422340
2009-05-22,10050.0,9950.0,6152351.0,5.29,151950,228583,-270793
2009-05-25,9760.0,9680.0,6735255.0,5.15,-78043,-404817,528530
2009-05-26,9710.0,9210.0,5001272.0,4.9,451786,-834582,362630
2009-05-27,9420.0,9200.0,3551376.0,4.89,-279053,-122347,428490
2009-05-28,9030.0,9630.0,6260389.0,5.12,-716934,250884,668700
2009-05-29,9660.0,9680.0,7377334.0,5.15,-1856439,1615244,109935
2009-06-01,9780.0,9980.0,4507145.0,5.31,163373,-63940,-77940
2009-06-02,10200.0,9920.0,4927307.0,5.28,-1088039,659983,29736
2009-06-03,9860.0,9860.0,3793028.0,5.25,-297970,312040,-90190
2009-06-04,9810.0,9320.0,3398155.0,4.96,514229,-173310,-252279
2009-06-05,9600.0,9510.0,5860447.0,5.06,749677,1313766,-2026338
2009-06-08,9600.0,9720.0,5814093.0,5.17,-259328,280678,17180
2009-06-09,9970.0,9720.0,4172618.0,5.17,-938903,978963,-179410
2009-06-10,9890.0,10500.0,12994531.0,5.59,-3580370,2468906,997224
2009-06-11,10400.0,10500.0,7577163.0,5.59,497319,200288,-840787
2009-06-12,10450.0,10700.0,7291390.0,5.69,-1710160,1026750,575040
2009-06-15,10700.0,10250.0,3376431.0,5.45,485580,-423580,-49770
2009-06-16,10050.0,10100.0,2803990.0,5.37,374321,-361691,-22710
2009-06-17,9950.0,10200.0,3284840.0,5.43,-184977,173477,23480
2009-06-18,10200.0,10200.0,3126237.0,5.43,-664792,441122,206680
2009-06-19,10400.0,10550.0,3547760.0,5.61,-377644,-14373,391957
2009-06-22,10500.0,10900.0,3762670.0,5.8,-1087616,525873,453813
2009-06-23,10550.0,10450.0,3979808.0,5.56,150993,-311723,135200
2009-06-24,10500.0,10450.0,2572676.0,5.56,-162848,284817,-198229
2009-06-25,10500.0,10750.0,2860762.0,5.72,-788070,409270,371120
2009-06-26,10850.0,10750.0,2267924.0,5.72,-170203,151643,35490
2009-06-29,10800.0,10750.0,2613499.0,5.72,-824817,869916,-53289
2009-06-30,10900.0,10950.0,5455236.0,5.82,-1800406,995085,895621
2009-07-01,11000.0,11750.0,5289267.0,6.25,-1703306,1240016,199580
2009-07-02,11850.0,11950.0,3825813.0,6.36,-829061,-195828,1043949
2009-07-03,11650.0,12150.0,2868524.0,6.46,-254480,288121,-204321
2009-07-06,12000.0,11900.0,2256420.0,6.33,119271,-63171,-55380
2009-07-07,11950.0,11950.0,1804965.0,6.36,-135397,-86550,237167
2009-07-08,11800.0,11900.0,2993576.0,6.33,105427,-154677,46660
2009-07-09,12000.0,11750.0,3975682.0,6.25,532570,-466150,-28870
2009-07-10,11800.0,11950.0,1706621.0,6.36,-327856,90636,189390
2009-07-13,11850.0,11150.0,2588981.0,5.93,306688,-109328,-177520
2009-07-14,11600.0,11500.0,2253458.0,6.12,29074,206846,-410020
2009-07-15,11700.0,12050.0,2911871.0,6.41,-673370,542250,107800
2009-07-16,12300.0,12400.0,3588412.0,6.6,-1442125,69675,1480890
2009-07-17,12450.0,12200.0,2180714.0,6.49,161788,-502418,374070
2009-07-20,12200.0,12550.0,2070295.0,6.68,-342197,160927,177650
2009-07-21,12650.0,12250.0,3110746.0,6.52,715977,-655067,-40040
2009-07-22,12350.0,12500.0,3393462.0,6.65,-459736,-598614,1070070
2009-07-23,12650.0,13500.0,12438360.0,7.18,-1374254,-1811966,3399280
2009-07-24,13650.0,13600.0,4027986.0,7.23,-610856,-93424,718250
2009-07-27,13700.0,13650.0,2891709.0,7.26,-101036,-243774,358890
2009-07-28,13600.0,13600.0,2415421.0,7.23,638911,-1087811,606300
2009-07-29,13450.0,13600.0,2948034.0,7.23,252740,-892190,665040
2009-07-30,13550.0,13500.0,2471255.0,7.18,19957,-434555,329780
2009-07-31,14200.0,14100.0,5036653.0,7.5,-1277369,-176111,1473670
2009-08-03,14200.0,14150.0,2831167.0,7.53,-543643,389029,157214
2009-08-04,14400.0,13950.0,3024291.0,7.42,171633,-189263,208550
2009-08-05,13900.0,13900.0,2145741.0,7.39,-731396,516143,212539
2009-08-06,13950.0,14100.0,2059925.0,7.5,-599521,475521,17510
2009-08-07,14150.0,14400.0,2844856.0,7.66,-1116283,542301,479432
2009-08-10,14700.0,14700.0,3582854.0,7.82,-597419,494119,-11060
2009-08-11,14950.0,15050.0,4834621.0,8.01,-808407,-781633,1321240
2009-08-12,14750.0,14950.0,2768034.0,7.95,-228283,-26397,200550
2009-08-13,15300.0,14800.0,1915029.0,7.87,31914,-209372,19610
2009-08-14,14950.0,15150.0,1718351.0,8.06,-198766,252656,-96400
2009-08-17,15150.0,14500.0,1480767.0,7.71,439114,-337274,-65500
2009-08-18,14100.0,14550.0,1748869.0,7.74,-138700,233850,-107490
2009-08-19,14700.0,14450.0,2167103.0,7.69,193783,-299573,81070
2009-08-20,14650.0,15100.0,3005769.0,8.03,-86955,312483,-237218
2009-08-21,15250.0,15000.0,1871401.0,7.98,-203008,-206755,354443
2009-08-24,15250.0,15100.0,2242234.0,8.03,278084,20061,-297600
2009-08-25,14900.0,14850.0,1761188.0,7.9,225492,-410562,186560
2009-08-26,14800.0,14800.0,1186109.0,7.87,-30171,181631,-157230
2009-08-27,14650.0,14350.0,3642517.0,7.63,757053,-973925,260822
2009-08-28,14350.0,13850.0,5338050.0,7.37,2007465,-1044245,-911270
2009-08-31,13900.0,13500.0,3295817.0,7.18,650457,-306742,-314015
2009-09-01,13400.0,14000.0,4097165.0,7.45,-389328,281640,141298
2009-09-02,13650.0,13800.0,4128979.0,7.34,819722,-772942,-100040
2009-09-03,13750.0,14150.0,5932618.0,7.53,-205137,283735,-76198
2009-09-04,14400.0,14400.0,4325104.0,7.66,-777300,1212385,-547675
2009-09-07,14550.0,13950.0,2737003.0,7.42,307013,-89523,-165350
2009-09-08,13950.0,14000.0,1972355.0,7.45,154388,-223968,59450
2009-09-09,14050.0,14000.0,1383469.0,7.45,-281610,-316860,636250
2009-09-10,13900.0,14300.0,2640362.0,7.61,-226023,-3029,198382
2009-09-11,14300.0,14600.0,2567650.0,7.77,-652088,370348,289360
2009-09-14,14800.0,14700.0,2881621.0,7.82,-478304,40184,399110
2009-09-15,15050.0,15100.0,4969686.0,8.03,-1382133,583713,812010
2009-09-16,15250.0,15200.0,2523234.0,8.09,-620591,161131,511350
2009-09-17,15500.0,15400.0,2905577.0,8.19,-632659,-190531,841890
2009-09-18,15300.0,15400.0,1807777.0,8.19,-320145,-243505,589800
2009-09-21,15450.0,15200.0,1491966.0,8.09,120674,-491930,376156
2009-09-22,15100.0,15000.0,1320267.0,7.98,252365,-198023,-31872
2009-09-23,15300.0,15000.0,1935850.0,7.98,-206844,71966,203738
2009-09-24,15150.0,14650.0,2649094.0,7.79,275140,-131270,-78260
2009-09-25,14700.0,14500.0,1806104.0,7.71,240111,-150234,29643
2009-09-28,14300.0,14250.0,1768469.0,7.58,219378,-502664,465316
2009-09-29,14400.0,14400.0,1458168.0,7.66,89756,103324,-148490
2009-09-30,14300.0,14450.0,2086182.0,7.69,95890,-226100,244660
2009-10-01,14550.0,14500.0,1758173.0,7.71,-423087,57547,435900
2009-10-05,14000.0,14150.0,2692556.0,7.53,217772,-573822,441170
2009-10-06,14350.0,14200.0,1960905.0,7.55,-141536,398219,-194943
2009-10-07,14400.0,14950.0,3342566.0,7.95,-578294,642020,-73296
2009-10-08,14900.0,15000.0,1805705.0,7.98,-142317,13866,128781
2009-10-09,15150.0,15150.0,3084982.0,8.06,-503761,153031,344120
2009-10-12,15250.0,15000.0,1674761.0,7.98,163344,21016,-199420
2009-10-13,14850.0,14400.0,3009196.0,7.66,764640,462888,-1215128
2009-10-14,14550.0,14600.0,2526534.0,7.77,141391,363876,-414417
2009-10-15,14800.0,14900.0,2430352.0,7.93,-191545,70690,-7475
2009-10-16,14900.0,14950.0,1338691.0,7.95,-183158,358858,-193610
2009-10-19,14850.0,14950.0,1109659.0,7.95,-734,-67689,110143
2009-10-20,15100.0,15150.0,1342303.0,8.06,-446506,84308,350788
2009-10-21,15000.0,15150.0,2110577.0,8.06,-647138,288975,320620
2009-10-22,15050.0,15300.0,2877942.0,8.14,-484763,419613,93660
2009-10-23,15450.0,15250.0,1064845.0,8.11,-131609,200739,-42050
2009-10-26,15000.0,15250.0,1306113.0,8.11,-246004,618094,-361330
2009-10-27,15200.0,15050.0,1063080.0,8.01,39558,-57697,18949
2009-10-28,15100.0,14700.0,1937954.0,7.82,17017,202455,-234432
2009-10-29,14550.0,15000.0,1606953.0,7.98,-406591,-253742,636993
2009-10-30,15200.0,14750.0,1404949.0,7.85,-149791,6561,201980
2009-11-02,14200.0,14300.0,1880267.0,7.61,98412,-479292,377020
2009-11-03,14250.0,13750.0,2279444.0,7.31,503205,-1026356,531620
2009-11-04,13900.0,14050.0,1187315.0,7.47,257108,-26958,-239990
2009-11-05,14000.0,14100.0,1013435.0,7.5,-10048,24028,17670
2009-11-06,14400.0,14300.0,912865.0,7.61,-137016,85376,55310
2009-11-09,14250.0,14200.0,977883.0,7.55,155174,-85150,26246
2009-11-10,14450.0,14150.0,1269719.0,7.53,66715,-11385,-89320
2009-11-11,14300.0,14150.0,998613.0,7.53,109432,-12682,-19240
2009-11-12,14150.0,13800.0,1759556.0,7.34,914002,-248882,-691310
2009-11-13,13900.0,13800.0,1394081.0,7.34,216074,113956,-339650
2009-11-16,13900.0,13700.0,1738052.0,7.29,707505,-59165,-686760
2009-11-17,13750.0,13650.0,1525350.0,7.26,356078,-59428,-317600
2009-11-18,13650.0,13850.0,2763062.0,7.37,-68034,632655,-524721
2009-11-19,14050.0,14200.0,2307880.0,7.55,-564348,846988,-372950
2009-11-20,14200.0,14100.0,1236760.0,7.5,58755,332695,-413350
2009-11-23,14100.0,14200.0,1171990.0,7.55,114673,352692,-505455
2009-11-24,14300.0,14000.0,1208494.0,7.45,233263,-55573,-63480
2009-11-25,14100.0,14050.0,818539.0,7.47,-93880,157970,-33170
2009-11-26,13950.0,13600.0,1116763.0,7.23,402298,-92288,-340990
2009-11-27,13400.0,12850.0,2106014.0,6.84,17818,-67008,62675
2009-11-30,13150.0,13450.0,1735984.0,7.15,-266097,98887,184220
2009-12-01,13550.0,13850.0,2317106.0,7.37,-786303,165503,552080
2009-12-02,14100.0,14000.0,1358992.0,7.45,-162114,80654,86510
2009-12-03,14100.0,14200.0,845479.0,7.55,-486909,349789,149110
2009-12-04,14150.0,14150.0,1113958.0,7.53,-38402,265213,-227771
2009-12-07,14150.0,14250.0,761102.0,7.58,59101,-238481,258070
2009-12-08,14150.0,14000.0,1172275.0,7.45,537512,-304522,-228100
2009-12-09,13700.0,13950.0,901250.0,7.42,103499,-7459,-99870
2009-12-10,13950.0,14100.0,2128413.0,7.5,121741,-269781,140360
2009-12-11,14000.0,14000.0,1271796.0,7.45,-264285,52462,250003
2009-12-14,14100.0,14350.0,1281933.0,7.63,-136317,-97783,219760
2009-12-15,14300.0,14250.0,801924.0,7.58,103960,55860,-41780
2009-12-16,14250.0,14550.0,2083188.0,7.74,-1142405,879971,78264
2009-12-17,14550.0,14350.0,1164966.0,7.63,399196,-321916,-79010
2009-12-18,14100.0,14350.0,1249795.0,7.63,-187423,43973,150400
2009-12-21,14300.0,14150.0,790106.0,7.53,31720,-46730,16380
2009-12-22,14300.0,14150.0,696397.0,7.53,29831,31289,-30480
2009-12-23,14350.0,14150.0,786799.0,7.53,41218,-26428,18490
2009-12-24,14150.0,14300.0,1382180.0,7.61,-245098,81392,155100
2009-12-28,14250.0,14350.0,1009461.0,7.63,-275596,204823,94830
2009-12-29,14250.0,13950.0,1166936.0,7.42,219032,-169820,19332
2009-12-30,13750.0,14000.0,1057360.0,7.45,33009,-3868,44709
2010-01-04,13900.0,14250.0,843583.0,11.52,-379803,363273,-30490
2010-01-05,14250.0,14250.0,2104096.0,11.52,-620960,638120,-38530
2010-01-06,14200.0,14300.0,998634.0,11.56,-394815,400565,-28890
2010-01-07,14350.0,14150.0,956455.0,11.44,334117,13281,-354628
2010-01-08,14150.0,14300.0,1052931.0,11.56,-271844,319764,-92790
2010-01-11,14300.0,14700.0,1940345.0,11.88,-395558,429438,-24580
2010-01-12,14750.0,14700.0,1256565.0,11.88,-387263,117413,235730
2010-01-13,14650.0,14450.0,1110993.0,11.68,-151330,79510,74960
2010-01-14,14500.0,14200.0,1792552.0,11.48,511529,-245131,-324558
2010-01-15,14250.0,14350.0,1137035.0,11.6,-302823,27615,300078
2010-01-18,14250.0,14450.0,1084530.0,11.68,-177150,-65247,281297
2010-01-19,14400.0,14750.0,1845561.0,11.92,-357016,190746,113190
2010-01-20,14850.0,14350.0,2113118.0,11.6,683925,-1186985,541560
2010-01-21,14200.0,14200.0,1208311.0,11.48,187791,-388548,235347
2010-01-22,13950.0,13500.0,2785616.0,10.91,1114980,-895641,-156089
2010-01-25,13200.0,13450.0,1338892.0,10.87,169030,-244530,75800
2010-01-26,13500.0,13500.0,1392969.0,10.91,-48007,132137,-23210
2010-01-27,13500.0,13250.0,944824.0,10.71,154628,-313414,140167
2010-01-28,13300.0,13400.0,949134.0,10.83,-57234,-18916,87420
2010-01-29,13250.0,13150.0,1099127.0,10.63,54993,-154563,158010
2010-02-01,13050.0,13250.0,802624.0,10.71,-343511,290208,33453
2010-02-02,13500.0,13350.0,1163856.0,10.79,204829,-234019,13120
2010-02-03,13450.0,13600.0,857555.0,10.99,213139,-156627,77558
2010-02-04,13450.0,13300.0,1293698.0,10.75,39864,-254904,179170
2010-02-05,12900.0,12850.0,1215986.0,10.38,64453,-201057,108504
2010-02-08,12750.0,12250.0,1949817.0,9.9,386741,-607618,344757
2010-02-09,12150.0,12550.0,1172828.0,10.14,97458,-54258,-5750
2010-02-10,12700.0,12550.0,781641.0,10.14,110833,39977,-145520
2010-02-11,12700.0,13050.0,1051662.0,10.55,-427375,532325,-126130
2010-02-12,13150.0,13000.0,914288.0,10.51,79752,104371,-174453
2010-02-16,13000.0,13150.0,847513.0,10.63,-179167,47927,101710
2010-02-17,13400.0,13500.0,1189324.0,10.91,-276092,82586,189196
2010-02-18,13750.0,13400.0,1370840.0,10.83,-282718,-213202,550700
2010-02-19,13250.0,13300.0,825112.0,10.75,-176569,276830,-106261
2010-02-22,13400.0,13550.0,943954.0,10.95,-273200,380200,-113240
2010-02-23,13600.0,13600.0,688419.0,10.99,-265310,127470,111650
2010-02-24,13500.0,13400.0,821667.0,10.83,161617,-14781,-150516
2010-02-25,13400.0,13350.0,1114499.0,10.79,118162,266418,-359400
2010-02-26,13200.0,13200.0,596916.0,10.67,56464,8060,-93364
2010-03-02,13200.0,13250.0,720450.0,10.71,66980,173914,-244872
2010-03-03,13350.0,13350.0,546408.0,10.79,5223,-30423,67570
2010-03-04,13300.0,13450.0,815574.0,10.87,-120558,-246812,390020
2010-03-05,13450.0,13350.0,685379.0,10.79,78947,-254077,161850
2010-03-08,13400.0,13550.0,890180.0,10.95,-326901,-87884,423185
2010-03-09,13550.0,13550.0,324995.0,10.95,-58371,-33334,105420
2010-03-10,13700.0,13450.0,1550522.0,10.87,320525,-374230,151475
2010-03-11,13500.0,13600.0,1321658.0,10.99,-280484,401252,-117308
2010-03-12,13700.0,13750.0,1163500.0,11.11,-488912,509846,-22764
2010-03-15,13750.0,13850.0,1041465.0,11.19,-374223,115864,257539
2010-03-16,13850.0,13800.0,844183.0,11.15,-92390,50821,39187
2010-03-17,13900.0,14100.0,2043516.0,11.39,-444010,813510,-354830
2010-03-18,13900.0,14050.0,1081756.0,11.35,-206151,203514,-15243
