Symbol,세아제강_시가(원),세아제강_종가(원),세아제강_거래량(주),세아제강_PER(IFRS-연결),세아제강_순매수수량(개인)(주),세아제강_순매수수량(기관계)(주),세아제강_순매수수량(외국인계)(주)
2015-05-26,76400.0,76200.0,27938.0,6.38,8145,-6155,-2118
2015-05-27,76200.0,74400.0,34090.0,6.22,12301,-3206,-9074
2015-05-28,75000.0,74400.0,18688.0,6.22,3580,389,-3369
2015-05-29,74400.0,73300.0,31237.0,6.13,10075,-2654,-7421
2015-06-01,73300.0,71300.0,35596.0,5.97,8230,-4151,-3879
2015-06-02,71600.0,69400.0,45928.0,5.81,10652,-10360,-42
2015-06-03,69500.0,69500.0,19366.0,5.81,3797,-519,-3358
2015-06-04,69600.0,67900.0,32303.0,5.68,11214,-4930,-6391
2015-06-05,67800.0,66400.0,34663.0,5.56,8555,-10058,1303
2015-06-08,66000.0,65300.0,22751.0,5.46,6404,-3521,-2632
2015-06-09,66000.0,67600.0,23919.0,5.66,-3634,3443,191
2015-06-10,68800.0,72500.0,46698.0,6.07,-8700,12197,-3497
2015-06-11,72500.0,72700.0,46163.0,6.08,-7414,7661,-253
2015-06-12,73000.0,70100.0,22010.0,5.87,1229,-5721,4532
2015-06-15,70100.0,70300.0,13464.0,5.88,-3985,527,3607
2015-06-16,71300.0,68900.0,23147.0,5.76,2178,-5370,-368
2015-06-17,68500.0,69700.0,11125.0,5.83,-574,-2019,2611
2015-06-18,70000.0,69800.0,13200.0,5.84,-4164,864,1900
2015-06-19,70000.0,69900.0,13176.0,5.85,2856,-3760,904
2015-06-22,70500.0,73000.0,17196.0,6.11,-8195,6541,1654
2015-06-23,72000.0,72800.0,12647.0,6.09,1848,1567,-3405
2015-06-24,73300.0,72000.0,13266.0,6.02,931,-1405,477
2015-06-25,72500.0,70300.0,24521.0,5.88,8667,-6570,-837
2015-06-26,70900.0,72000.0,16770.0,6.02,-5898,5123,1975
2015-06-29,71700.0,70000.0,18650.0,5.86,6035,1968,-8003
2015-06-30,69400.0,69000.0,16254.0,5.77,4744,-5666,922
2015-07-01,68900.0,69500.0,8748.0,5.81,-837,1290,-433
2015-07-02,69000.0,70200.0,13471.0,5.87,-2644,-241,2885
2015-07-03,70000.0,71100.0,12320.0,5.95,-3562,3645,-74
2015-07-06,71000.0,69100.0,13871.0,5.78,2971,3469,-6418
2015-07-07,69800.0,69200.0,19334.0,5.79,-4191,4098,-35
2015-07-08,70400.0,71100.0,17681.0,5.95,-10832,5895,3737
2015-07-09,71500.0,69200.0,22612.0,5.79,7744,-1526,-6348
2015-07-10,69300.0,70300.0,13474.0,5.88,-3540,1334,1906
2015-07-13,70300.0,70300.0,8152.0,5.88,-859,294,565
2015-07-14,69800.0,70000.0,10929.0,5.86,937,590,-1527
2015-07-15,71200.0,71200.0,9933.0,5.96,-1935,-295,2017
2015-07-16,71200.0,73200.0,26968.0,6.12,-10522,5146,5653
2015-07-17,73700.0,72000.0,10846.0,6.02,-307,938,-631
2015-07-20,72000.0,72100.0,9044.0,6.03,268,259,-504
2015-07-21,72100.0,72300.0,9202.0,6.05,-359,275,84
2015-07-22,71600.0,70700.0,8701.0,5.92,2901,-1010,-1911
2015-07-23,70700.0,68500.0,20399.0,5.73,6476,354,-6930
2015-07-24,69000.0,67200.0,19607.0,5.62,5551,337,-5771
2015-07-27,66900.0,67400.0,8513.0,5.64,-1251,2756,-1505
2015-07-28,67300.0,70000.0,14230.0,5.86,-6210,5551,659
2015-07-29,69500.0,68900.0,18667.0,5.76,4519,5606,-10533
2015-07-30,68500.0,71000.0,16312.0,5.94,691,4204,-5198
2015-07-31,71000.0,68600.0,16676.0,5.74,6786,-3610,-3217
2015-08-03,67900.0,69200.0,14195.0,5.79,-2764,4801,-2037
2015-08-04,69000.0,68200.0,11162.0,5.71,-1469,1561,-92
2015-08-05,68000.0,68000.0,18474.0,5.69,8019,-8940,871
2015-08-06,68000.0,67500.0,13840.0,5.65,2755,-2977,217
2015-08-07,67100.0,67400.0,8735.0,5.64,-1369,-332,1681
2015-08-10,67100.0,66600.0,16636.0,5.57,970,-1457,480
2015-08-11,67200.0,67000.0,7606.0,5.61,-865,1541,-776
2015-08-12,67100.0,65800.0,14065.0,5.51,314,-484,170
2015-08-13,65800.0,66500.0,7879.0,5.56,322,-779,457
2015-08-17,67100.0,65200.0,14894.0,5.46,2524,-1481,-1009
2015-08-18,65500.0,68000.0,25310.0,5.69,-11183,10040,320
2015-08-19,67200.0,66600.0,14798.0,5.57,1121,3274,-4420
2015-08-20,66500.0,65200.0,14236.0,5.46,2297,1926,-4023
2015-08-21,65000.0,63600.0,22659.0,5.32,-2235,2727,1086
2015-08-24,62300.0,62400.0,16276.0,5.22,1505,1336,-2881
2015-08-25,62900.0,63800.0,13982.0,5.34,-3344,1748,1596
2015-08-26,64900.0,65800.0,15553.0,5.51,-4685,6939,-2214
2015-08-27,66000.0,68000.0,28887.0,5.69,-3883,1180,2703
2015-08-28,68300.0,68400.0,26283.0,5.72,-6966,2321,5190
2015-08-31,68000.0,69000.0,12226.0,5.77,-6255,5572,676
2015-09-01,68500.0,67700.0,20934.0,5.66,-723,-4743,6142
2015-09-02,66500.0,68900.0,14449.0,5.76,-5222,-229,5651
2015-09-03,68800.0,68100.0,12120.0,5.7,2047,-1726,-281
2015-09-04,67500.0,66300.0,15361.0,5.55,2810,478,-3168
2015-09-07,65900.0,65900.0,7799.0,5.51,1369,-552,-1017
2015-09-08,65900.0,66400.0,10148.0,5.56,-2788,684,2018
2015-09-09,66800.0,70300.0,16464.0,5.88,-8124,1994,6545
2015-09-10,69600.0,71200.0,11524.0,5.96,-3929,966,2570
2015-09-11,70900.0,71500.0,12347.0,5.98,-3997,-24,4075
2015-09-14,71300.0,70200.0,7608.0,5.87,-1529,378,1191
2015-09-15,69800.0,70000.0,5372.0,5.86,-1704,-1340,3044
2015-09-16,70900.0,71200.0,9420.0,5.96,-3464,-1433,5008
2015-09-17,72000.0,70600.0,7499.0,5.91,-774,-1259,1838
2015-09-18,70100.0,71100.0,7541.0,5.95,-2069,402,1667
2015-09-21,70800.0,71200.0,5083.0,5.96,-275,-685,940
2015-09-22,71200.0,70500.0,5905.0,5.9,-326,553,-227
2015-09-23,70000.0,68300.0,15178.0,5.71,5080,-2680,-2757
2015-09-24,69000.0,68800.0,8558.0,5.76,-2178,1067,1111
2015-09-25,68800.0,70600.0,6885.0,5.91,-4894,1758,3136
2015-09-30,70100.0,69000.0,6265.0,5.77,1646,-496,-1229
2015-10-01,69100.0,70900.0,6763.0,5.93,-3151,307,2864
2015-10-02,70900.0,70300.0,4103.0,5.88,-77,-383,460
2015-10-05,70600.0,69800.0,7502.0,5.84,2400,-2174,-268
2015-10-06,70500.0,70500.0,9759.0,5.9,-2857,575,2062
2015-10-07,70300.0,70600.0,5187.0,5.91,-1846,404,1325
2015-10-08,70900.0,69900.0,10309.0,5.85,2319,-1369,-950
2015-10-12,69400.0,71600.0,22219.0,5.99,-9268,-544,10357
2015-10-13,71800.0,71700.0,6977.0,6.0,-2393,3083,-690
2015-10-14,71100.0,70400.0,10672.0,5.89,3742,1182,-4924
2015-10-15,70400.0,70300.0,5761.0,5.88,-207,-196,-17
2015-10-16,70300.0,68900.0,16596.0,5.76,4112,399,-4398
2015-10-19,69400.0,69200.0,7456.0,5.79,394,394,-788
2015-10-20,68900.0,68600.0,10068.0,5.74,-2756,1379,1587
2015-10-21,68600.0,69300.0,6353.0,5.8,-1555,139,1036
2015-10-22,69000.0,69100.0,6951.0,5.78,-1890,491,699
2015-10-23,70100.0,69200.0,8425.0,5.79,436,-617,181
2015-10-26,68800.0,67700.0,8534.0,5.66,3293,-1846,-1547
2015-10-27,67600.0,67500.0,7201.0,5.65,1195,104,-1299
2015-10-28,67600.0,66900.0,10339.0,5.6,2991,-857,-2311
2015-10-29,66500.0,65300.0,17656.0,5.46,10294,-4639,-4917
2015-10-30,65600.0,63900.0,19800.0,5.35,9425,-7632,-2373
2015-11-02,64600.0,63700.0,19642.0,5.33,2145,-7459,6543
2015-11-03,64300.0,65800.0,12302.0,5.51,-3167,488,2528
2015-11-04,65800.0,64900.0,8162.0,5.43,2518,-2068,-360
2015-11-05,64900.0,64600.0,6945.0,5.4,1138,-2115,977
2015-11-06,64600.0,63300.0,8873.0,5.3,5152,-3618,-1534
2015-11-09,63300.0,61800.0,12938.0,5.17,5526,-2944,-2952
2015-11-10,62200.0,60800.0,18322.0,5.09,3921,-2611,-857
2015-11-11,60400.0,60500.0,8689.0,5.06,2675,-3202,523
2015-11-12,61000.0,60500.0,11850.0,5.06,4499,-4164,-536
2015-11-13,59700.0,60400.0,4854.0,5.05,73,-411,338
2015-11-16,59700.0,59800.0,5903.0,5.0,670,-662,-8
2015-11-17,60200.0,59300.0,20260.0,4.96,6413,-809,-5824
2015-11-18,59000.0,59300.0,5962.0,4.96,155,-893,736
2015-11-19,59600.0,59500.0,6471.0,4.98,-98,-76,173
2015-11-20,59400.0,59600.0,5788.0,4.99,-376,319,57
2015-11-23,59600.0,58900.0,17886.0,4.93,920,486,-2008
2015-11-24,58900.0,58500.0,12399.0,4.89,1563,111,-1764
2015-11-25,58600.0,57300.0,31460.0,4.79,11609,-17264,5655
2015-11-26,57700.0,57500.0,33184.0,4.81,19039,-19089,-48
2015-11-27,57600.0,56900.0,25980.0,4.76,12016,-16952,4935
2015-11-30,56600.0,55900.0,18319.0,4.68,-406,-32,-552
2015-12-01,56300.0,57500.0,11749.0,4.81,-5284,1110,4174
2015-12-02,57400.0,56500.0,12951.0,4.73,2770,-2358,-412
2015-12-03,56500.0,57400.0,5215.0,4.8,-703,591,112
2015-12-04,57400.0,56600.0,5997.0,4.74,2956,438,-3402
2015-12-07,56600.0,55900.0,7122.0,4.68,1282,1769,-3049
2015-12-08,55900.0,54400.0,17783.0,4.55,5200,1922,-7110
2015-12-09,54700.0,53100.0,17307.0,4.44,4214,-3375,-987
2015-12-10,53000.0,53000.0,30789.0,4.43,5136,-6245,1111
2015-12-11,53000.0,52800.0,12379.0,4.42,407,-1958,1552
2015-12-14,52100.0,51800.0,16060.0,4.33,-2778,3247,-61
2015-12-15,51700.0,52400.0,8118.0,4.38,-1554,654,900
2015-12-16,52800.0,54500.0,9038.0,4.56,-5104,2506,2598
2015-12-17,54600.0,53500.0,9184.0,4.48,2901,-46,-2865
2015-12-18,53600.0,52800.0,15520.0,4.42,3905,-1625,819
2015-12-21,53000.0,55100.0,11155.0,4.61,-5439,2212,3177
2015-12-22,54600.0,54200.0,15722.0,4.53,5090,1241,795
2015-12-23,54100.0,56100.0,10670.0,4.69,-5380,2591,3860
2015-12-24,56500.0,56200.0,11876.0,4.7,-2954,2760,1583
2015-12-28,56200.0,56400.0,11306.0,4.72,-4788,5341,-601
2015-12-29,55800.0,54800.0,11561.0,4.59,1588,4741,-5420
2015-12-30,54900.0,53700.0,9041.0,4.49,1845,-539,-1306
2016-01-04,53700.0,52500.0,8217.0,6.89,1403,-454,-967
2016-01-05,52800.0,53600.0,9212.0,7.04,-184,-402,1896
2016-01-06,53600.0,53100.0,8857.0,6.97,-178,-92,270
2016-01-07,53300.0,52800.0,10910.0,6.93,105,2309,-2414
2016-01-08,52400.0,51900.0,10941.0,6.81,3353,522,-4175
2016-01-11,51700.0,50400.0,17188.0,6.62,8155,-5156,-2999
2016-01-12,50700.0,49800.0,98094.0,6.54,-68308,-2915,-9797
2016-01-13,49800.0,50600.0,14432.0,6.64,1160,-7443,6294
2016-01-14,49750.0,49050.0,21854.0,6.44,11543,-4602,-5229
2016-01-15,49450.0,49750.0,8810.0,6.53,-3931,2233,1604
2016-01-18,49750.0,50300.0,9412.0,6.6,-926,1826,-967
2016-01-19,49800.0,49950.0,8957.0,6.56,2122,650,-2843
2016-01-20,50300.0,48000.0,13331.0,6.3,2050,-375,-1520
2016-01-21,47600.0,48700.0,9134.0,6.39,-4223,1168,3061
2016-01-22,48700.0,50400.0,9227.0,6.62,-3593,1116,3050
2016-01-25,51000.0,51400.0,7456.0,6.75,2267,1417,-3684
2016-01-26,51000.0,50200.0,10378.0,6.59,3410,-1395,-2015
2016-01-27,50500.0,50600.0,12121.0,6.64,-1731,807,899
2016-01-28,50200.0,50000.0,6860.0,6.56,3699,-271,-3428
2016-01-29,50400.0,50400.0,19933.0,6.62,3288,-7422,4053
2016-02-01,50500.0,50600.0,8208.0,6.64,1847,-1002,-845
2016-02-02,50600.0,51200.0,5899.0,6.72,-1039,559,480
2016-02-03,50400.0,51800.0,9657.0,6.8,-2201,3319,-913
2016-02-04,51900.0,53100.0,10826.0,6.97,-918,2186,-1268
2016-02-05,52500.0,53600.0,6172.0,7.04,-1608,3256,-1648
2016-02-11,51700.0,51400.0,9421.0,6.75,-3002,2132,711
2016-02-12,51300.0,51400.0,14055.0,6.75,-7261,1815,5441
2016-02-15,51600.0,53500.0,12273.0,7.02,28,-1456,1428
2016-02-16,53500.0,53600.0,10944.0,7.04,-1140,1006,82
2016-02-17,54100.0,53900.0,8444.0,7.08,-876,-208,1072
2016-02-18,54000.0,55300.0,16996.0,7.26,-504,895,-391
2016-02-19,55300.0,55200.0,11138.0,7.25,-2217,4426,-2209
2016-02-22,54800.0,55000.0,6044.0,7.22,-965,2548,-1583
2016-02-23,55600.0,57100.0,15439.0,7.5,-2215,705,2005
2016-02-24,57000.0,56800.0,10211.0,7.46,-1738,3570,-1832
2016-02-25,57200.0,57400.0,11074.0,7.53,-5772,3137,2635
2016-02-26,57500.0,56600.0,7021.0,7.43,1258,-501,-757
2016-02-29,56400.0,57800.0,13536.0,7.59,-5090,3244,1824
2016-03-02,57800.0,59900.0,19875.0,7.86,-5267,170,5006
2016-03-03,59900.0,60400.0,15536.0,7.93,-6176,3901,2699
2016-03-04,60100.0,60700.0,7939.0,7.97,-2189,612,1577
2016-03-07,60700.0,61800.0,15289.0,8.11,-6039,2359,3670
2016-03-08,62300.0,62700.0,12660.0,8.23,-5832,202,5755
2016-03-09,62400.0,62900.0,14363.0,8.26,-8021,5099,2932
2016-03-10,63100.0,66100.0,36303.0,8.68,-11189,337,11013
2016-03-11,66200.0,65900.0,13656.0,8.65,-1008,-856,1964
2016-03-14,65900.0,64800.0,6674.0,8.51,-455,-876,1333
2016-03-15,63500.0,65300.0,17345.0,8.57,-7162,1161,6001
2016-03-16,65000.0,65600.0,17703.0,8.61,-8667,6129,2643
2016-03-17,65700.0,67000.0,17284.0,8.79,-8441,2530,5906
2016-03-18,67000.0,69000.0,20641.0,9.06,-7047,33,6982
2016-03-21,69000.0,68900.0,20411.0,9.04,-5460,8086,-2559
2016-03-22,68500.0,68900.0,9371.0,9.04,-3475,2658,819
2016-03-23,68900.0,69000.0,10657.0,9.06,-4767,3662,1099
2016-03-24,68000.0,66700.0,12510.0,8.76,-1008,-1722,2735
2016-03-25,66400.0,67200.0,5736.0,8.82,-2930,462,2468
2016-03-28,67100.0,68100.0,7395.0,8.94,-3596,1529,2045
2016-03-29,68100.0,70100.0,17970.0,9.2,-11698,3230,8418
2016-03-30,70300.0,69500.0,15673.0,9.12,404,316,-720
2016-03-31,69300.0,69100.0,15840.0,9.07,-3210,-444,3773
2016-04-01,69100.0,68600.0,10879.0,9.0,-4376,819,3834
2016-04-04,68700.0,70100.0,15227.0,9.2,-6923,13,7003
2016-04-05,69500.0,71200.0,12330.0,9.35,-6595,1414,5138
2016-04-06,71400.0,74000.0,36363.0,9.71,-15424,1348,14255
2016-04-07,75100.0,75600.0,19737.0,9.92,-6426,-1092,8042
2016-04-08,74500.0,75800.0,17477.0,9.95,-3057,-1582,4621
2016-04-11,75300.0,76900.0,14266.0,10.09,-7067,350,6909
2016-04-12,76900.0,77700.0,15103.0,10.2,-7551,918,7410
2016-04-14,77700.0,80500.0,26485.0,10.57,-5375,-1812,7170
2016-04-15,80600.0,80700.0,15738.0,10.59,-4259,593,3456
2016-04-18,79900.0,80600.0,65156.0,10.58,-49432,-11,-557
2016-04-19,80800.0,75800.0,48600.0,9.95,-1803,-14615,16414
2016-04-20,77100.0,78800.0,33652.0,10.34,-14684,663,14021
2016-04-21,79600.0,80900.0,23415.0,10.62,-7374,798,6634
2016-04-22,80700.0,79100.0,14682.0,10.38,-336,-2776,3274
2016-04-25,79000.0,79000.0,13296.0,10.37,-4548,-1339,5992
2016-04-26,79700.0,78300.0,15506.0,10.28,-4628,-40,4705
2016-04-27,78400.0,79200.0,8948.0,10.4,-3753,-106,3919
2016-04-28,78800.0,81000.0,38863.0,10.63,-17969,17452,782
2016-04-29,80000.0,83100.0,27551.0,10.91,-17894,7868,10046
2016-05-02,83000.0,80200.0,29273.0,10.53,-3178,2821,359
2016-05-03,81800.0,78500.0,21678.0,10.3,3772,-6873,3100
2016-05-04,78100.0,75000.0,33557.0,9.84,6015,-7763,1859
2016-05-09,75800.0,73800.0,25185.0,9.69,-28,-11482,11510
2016-05-10,73000.0,77900.0,21128.0,10.23,-9309,1032,8280
2016-05-11,77900.0,75200.0,15157.0,9.87,5553,-2428,-3158
2016-05-12,74700.0,77300.0,14391.0,10.15,-4328,-951,5151
2016-05-13,76200.0,76900.0,6845.0,10.09,-537,-1149,1772
2016-05-16,75400.0,77000.0,6799.0,10.11,-1190,1086,95
2016-05-17,76500.0,77300.0,6510.0,10.15,-1348,303,1032
2016-05-18,76500.0,73700.0,18733.0,9.67,2870,-3430,560
2016-05-19,73400.0,73400.0,11498.0,9.63,-1052,886,166
2016-05-20,72800.0,72500.0,12690.0,9.52,649,691,-1345
2016-05-23,73000.0,71200.0,8060.0,9.35,1749,221,-1969
2016-05-24,70800.0,69100.0,14340.0,9.07,1945,-2946,1000
2016-05-25,70000.0,71900.0,15391.0,9.44,-4213,-1133,5251
2016-05-26,71900.0,72000.0,6820.0,9.45,-944,-270,1215
2016-05-27,71900.0,71000.0,5948.0,9.32,395,-765,400
2016-05-30,71000.0,70700.0,5152.0,9.28,-787,1075,-271
2016-05-31,70200.0,71200.0,14496.0,9.35,689,153,-792
2016-06-01,71200.0,70900.0,5787.0,9.31,516,-267,-248
2016-06-02,70100.0,71000.0,9140.0,9.32,-842,-607,1450
2016-06-03,70100.0,70100.0,7651.0,9.2,-474,-498,972
2016-06-07,70100.0,72700.0,14912.0,9.54,-4788,3140,1649
2016-06-08,72700.0,70900.0,15968.0,9.31,4898,-784,-4201
2016-06-09,70900.0,69700.0,19031.0,9.15,1350,-8171,6832
2016-06-10,70000.0,72000.0,7802.0,9.45,-3004,-546,3547
2016-06-13,71800.0,71800.0,5638.0,9.42,-688,2987,-2296
2016-06-14,71800.0,72700.0,20372.0,9.54,-825,9417,-8493
2016-06-15,71100.0,69500.0,19324.0,9.12,7122,-401,-6727
2016-06-16,69600.0,67700.0,11572.0,8.89,3065,-2303,-764
2016-06-17,67700.0,66900.0,8241.0,8.78,1042,-547,-497
2016-06-20,68300.0,69100.0,6062.0,9.07,-1538,817,663
2016-06-21,68500.0,68300.0,2661.0,8.97,389,548,-927
2016-06-22,68300.0,70400.0,6089.0,9.24,-1768,1590,339
2016-06-23,70400.0,70300.0,6102.0,9.23,163,302,-473
2016-06-24,70300.0,66200.0,12123.0,8.69,1921,-2576,619
2016-06-27,65100.0,67800.0,12535.0,8.9,645,-1812,1253
2016-06-28,65500.0,68500.0,6705.0,8.99,-1256,3306,-2061
2016-06-29,68500.0,68600.0,6381.0,9.0,-700,1497,-795
2016-06-30,68700.0,68000.0,7501.0,8.93,1896,-525,-1385
2016-07-01,68000.0,67100.0,7759.0,8.81,-629,-836,1466
2016-07-04,67100.0,67400.0,8087.0,8.85,-871,1177,-306
2016-07-05,67400.0,67900.0,3298.0,8.91,-583,-250,819
2016-07-06,68000.0,67700.0,7239.0,8.89,205,1881,-1836
2016-07-07,67600.0,67100.0,2932.0,8.81,478,796,-1602
2016-07-08,67100.0,66200.0,4365.0,8.69,509,-760,252
2016-07-11,66800.0,67400.0,5460.0,8.85,-1573,-589,1889
2016-07-12,67400.0,68900.0,7009.0,9.04,-1573,-281,1854
2016-07-13,68600.0,70000.0,8192.0,9.19,1235,-1033,-202
2016-07-14,69900.0,70100.0,5819.0,9.2,-1277,-677,1932
2016-07-15,69900.0,71800.0,8037.0,9.42,-2984,922,2062
2016-07-18,71500.0,72000.0,3453.0,9.45,-704,349,355
2016-07-19,71300.0,70400.0,5862.0,9.24,530,597,-1127
2016-07-20,70100.0,71000.0,4136.0,9.32,-425,1157,-747
2016-07-21,70900.0,70500.0,3784.0,9.25,400,828,-1213
2016-07-22,70000.0,71000.0,2682.0,9.32,-735,848,-113
2016-07-25,71000.0,70400.0,5613.0,9.24,936,-835,-101
2016-07-26,70400.0,70900.0,4259.0,9.31,-1122,550,572
2016-07-27,70900.0,71200.0,4529.0,9.35,-1126,369,757
2016-07-28,71200.0,71300.0,5508.0,9.36,-1032,631,401
2016-07-29,70500.0,69800.0,6596.0,9.16,1793,-1331,-94
2016-08-01,69800.0,71300.0,8178.0,9.36,-728,703,877
2016-08-02,69900.0,71000.0,6716.0,9.32,-62,1319,-1108
2016-08-03,69900.0,70400.0,8079.0,9.24,429,937,-1335
2016-08-04,69900.0,69900.0,3904.0,9.18,237,1200,-1437
2016-08-05,69200.0,68800.0,4542.0,9.03,284,-470,186
2016-08-08,69000.0,70700.0,5350.0,9.28,-1684,2434,-750
2016-08-09,71300.0,70800.0,3122.0,9.29,-804,1033,-139
2016-08-10,71100.0,68000.0,15367.0,8.93,3734,-3998,278
2016-08-11,68100.0,67800.0,6064.0,8.9,951,-853,-103
2016-08-12,67400.0,67900.0,5386.0,8.91,593,-1932,1406
2016-08-16,68300.0,66700.0,8740.0,8.76,629,-72,-574
2016-08-17,66700.0,66800.0,8088.0,8.77,-39,1359,-1320
2016-08-18,66800.0,66100.0,4171.0,8.68,1544,-988,-594
2016-08-19,66100.0,65500.0,4077.0,8.6,1348,-1032,-316
2016-08-22,65100.0,64300.0,4447.0,8.44,1190,-934,-254
2016-08-23,64300.0,63600.0,3840.0,8.35,900,-328,-575
2016-08-24,63600.0,64300.0,5016.0,8.44,-1541,-56,1597
2016-08-25,64800.0,66200.0,8646.0,8.69,-3690,3532,160
2016-08-26,66400.0,67000.0,6137.0,8.79,-1852,2396,-543
2016-08-29,67000.0,64700.0,4935.0,8.49,2122,447,-2569
2016-08-30,64700.0,66000.0,3754.0,8.66,-198,1897,-1699
2016-08-31,66500.0,65900.0,6457.0,8.65,282,1836,-2130
2016-09-01,66400.0,64200.0,4979.0,8.43,3940,-3364,-550
2016-09-02,64400.0,64000.0,5361.0,8.4,1832,-133,-1699
2016-09-05,63600.0,65600.0,6574.0,8.61,-1396,536,1200
2016-09-06,66000.0,64500.0,4650.0,8.47,1859,-1252,-340
2016-09-07,64100.0,65400.0,4326.0,8.58,-299,-201,500
2016-09-08,65000.0,66000.0,6115.0,8.66,-1800,-13,1813
2016-09-09,65100.0,64500.0,9745.0,8.47,1107,-993,-114
2016-09-12,63400.0,64500.0,3150.0,8.47,125,897,-1003
2016-09-13,64500.0,63000.0,12679.0,8.27,6732,-1580,-7687
2016-09-19,63200.0,62800.0,5732.0,8.24,373,36,-3493
2016-09-20,62800.0,63200.0,5715.0,8.3,298,-1890,-415
2016-09-21,62700.0,62600.0,5174.0,8.22,1416,-282,-3571
2016-09-22,63100.0,62800.0,4097.0,8.24,124,-1209,985
2016-09-23,64500.0,66100.0,8754.0,8.68,-5501,4365,1136
2016-09-26,65800.0,64800.0,2548.0,8.51,-515,246,269
2016-09-27,64800.0,64800.0,2792.0,8.51,88,222,-310
2016-09-28,64800.0,65800.0,5386.0,8.64,-957,1537,-580
2016-09-29,66000.0,64900.0,14126.0,8.52,2712,-1622,-9490
2016-09-30,64400.0,63900.0,8260.0,8.39,949,-1638,589
2016-10-04,63600.0,65000.0,4282.0,8.53,-788,1862,-1074
2016-10-05,64600.0,65600.0,8401.0,8.61,-465,626,-161
2016-10-06,63800.0,65000.0,6306.0,8.53,856,-1062,206
2016-10-07,64200.0,68300.0,16627.0,8.97,-8562,7768,901
2016-10-10,68400.0,68300.0,15282.0,8.97,-901,1184,-487
2016-10-11,69000.0,71500.0,20223.0,9.39,-5645,4174,1471
2016-10-12,71200.0,73500.0,16251.0,9.65,177,1435,-1474
2016-10-13,71900.0,71700.0,9013.0,9.41,223,2,-429
2016-10-14,71100.0,72800.0,8276.0,9.56,-2401,2339,62
2016-10-17,72800.0,71800.0,6366.0,9.42,-261,-587,843
2016-10-18,71700.0,72100.0,5659.0,9.46,-3713,1156,2553
2016-10-19,72400.0,70600.0,5075.0,9.27,597,-391,-248
2016-10-20,71000.0,71900.0,7597.0,9.44,-1752,-596,1920
2016-10-21,71800.0,73100.0,7860.0,9.6,-1949,1116,876
2016-10-24,73300.0,73200.0,5015.0,9.61,-249,-1388,1665
2016-10-25,73200.0,73500.0,9509.0,9.65,-1694,739,5419
2016-10-26,73700.0,72400.0,4823.0,9.5,-223,155,201
2016-10-27,72500.0,71600.0,4845.0,9.4,-1070,-639,1709
2016-10-28,71100.0,71900.0,3453.0,9.44,-1208,580,666
2016-10-31,71100.0,69700.0,5416.0,9.15,-684,-1051,1735
2016-11-01,69700.0,69900.0,7633.0,9.18,-3754,-584,4155
2016-11-02,69900.0,69200.0,10355.0,9.08,-1617,-1194,2811
2016-11-03,69200.0,72600.0,12171.0,9.53,-4961,5419,-514
2016-11-04,72600.0,72800.0,6583.0,9.56,-769,-499,1373
2016-11-07,71400.0,73500.0,8545.0,9.65,-2040,3970,1318
2016-11-08,73500.0,74200.0,7327.0,9.74,-3477,3855,888
2016-11-09,74500.0,73500.0,12694.0,9.65,-4194,5794,-462
2016-11-10,74200.0,78500.0,44072.0,10.3,-19727,16992,2920
2016-11-11,78500.0,82000.0,56766.0,10.76,-24627,18794,5884
2016-11-14,82000.0,83600.0,34917.0,10.97,-17773,9028,8711
2016-11-15,83500.0,85900.0,51493.0,11.28,-27516,19042,8792
2016-11-16,85400.0,86200.0,48988.0,11.32,-11307,1848,9259
2016-11-17,86200.0,84800.0,23435.0,11.13,-6115,1810,4141
2016-11-18,85900.0,84600.0,23599.0,11.11,-5592,-2904,8838
2016-11-21,84800.0,82800.0,25827.0,10.87,-6109,-4440,10575
2016-11-22,83300.0,85600.0,30749.0,11.24,-4597,-108,4859
2016-11-23,85800.0,85900.0,29659.0,11.28,-889,3931,-3189
2016-11-24,85900.0,86000.0,23841.0,11.29,-7902,4305,3848
2016-11-25,86000.0,85900.0,22541.0,11.28,-774,-1847,2608
2016-11-28,84500.0,84900.0,12361.0,11.14,-3985,-274,4221
2016-11-29,84900.0,85900.0,13833.0,11.28,-5183,-710,5871
2016-11-30,85800.0,86500.0,28907.0,11.35,-4009,893,3079
2016-12-01,86700.0,91500.0,76097.0,12.01,-26275,13341,14281
2016-12-02,91000.0,91700.0,23691.0,12.04,-5862,5131,730
2016-12-05,91100.0,89000.0,23489.0,11.68,-1054,-3080,4083
2016-12-06,90400.0,94500.0,69821.0,12.4,-36910,24786,12320
2016-12-07,94500.0,95300.0,29306.0,12.51,-8225,9687,-1866
2016-12-08,95300.0,97700.0,36642.0,12.82,-18763,12502,7170
2016-12-09,97100.0,97000.0,28054.0,12.73,-3629,-154,3785
2016-12-12,97000.0,98000.0,26203.0,12.86,-12281,8074,4415
2016-12-13,98000.0,94500.0,62745.0,12.4,-26616,4591,21986
2016-12-14,94800.0,91100.0,69746.0,11.96,-14037,1786,12247
2016-12-15,90500.0,93500.0,85377.0,12.27,-56595,24979,31620
2016-12-16,92800.0,91300.0,61970.0,11.98,-14888,17820,-3040
2016-12-19,90800.0,89000.0,45245.0,11.68,-14363,343,14129
2016-12-20,89300.0,91100.0,42210.0,11.96,-12256,8675,3592
2016-12-21,91500.0,94200.0,63409.0,12.37,-23777,15774,7537
