Symbol,LS산전_시가(원),LS산전_종가(원),LS산전_거래량(주),LS산전_PER(IFRS-연결),LS산전_순매수수량(개인)(주),LS산전_순매수수량(기관계)(주),LS산전_순매수수량(외국인계)(주)
2016-07-08,47200.0,47250.0,61686.0,20.17,-64,-14855,15076
2016-07-11,47750.0,48600.0,97550.0,20.74,-18224,-15318,33542
2016-07-12,48950.0,45550.0,508395.0,19.44,168825,-294300,134963
2016-07-13,46000.0,44550.0,431800.0,19.01,108098,-121390,27061
2016-07-14,44700.0,44550.0,156597.0,19.01,38200,-18882,-14681
2016-07-15,44550.0,44250.0,99143.0,18.88,26141,-13624,-12200
2016-07-18,44100.0,43250.0,128581.0,18.46,38049,-31744,-6491
2016-07-19,43500.0,43250.0,94754.0,18.46,30484,-47591,16553
2016-07-20,43250.0,43400.0,72796.0,18.52,15617,-16904,1011
2016-07-21,43800.0,43600.0,75995.0,18.61,22176,-14894,-7424
2016-07-22,43500.0,44100.0,60734.0,18.82,-2682,1492,490
2016-07-25,44250.0,43750.0,116273.0,18.67,41022,-20801,-20230
2016-07-26,43500.0,43700.0,122835.0,18.65,-9793,24274,-14028
2016-07-27,43700.0,43650.0,86407.0,18.63,25536,-45,-24666
2016-07-28,43600.0,43650.0,79703.0,18.63,10463,3931,-15194
2016-07-29,43550.0,43350.0,128782.0,18.5,26008,21883,-47921
2016-08-01,43500.0,43450.0,66118.0,18.54,13488,-7725,-10116
2016-08-02,43300.0,43250.0,71012.0,18.46,17886,-11170,-6891
2016-08-03,43250.0,43150.0,116849.0,18.42,10981,18929,-29790
2016-08-04,43150.0,43000.0,73150.0,18.35,14651,-4986,-9429
2016-08-05,43100.0,43350.0,80261.0,18.5,-13614,10867,2727
2016-08-08,43800.0,43600.0,81422.0,18.61,14476,-9270,-7764
2016-08-09,43600.0,43850.0,61565.0,18.71,-12458,12873,-162
2016-08-10,43600.0,44450.0,89342.0,18.97,-39291,48022,-8416
2016-08-11,44400.0,44800.0,83701.0,19.12,-27342,26710,381
2016-08-12,44800.0,44900.0,140954.0,19.16,-16536,18160,-2004
2016-08-16,45200.0,44850.0,74240.0,19.14,-11246,10661,362
2016-08-17,45150.0,44400.0,57259.0,18.95,-6110,2632,3466
2016-08-18,44700.0,44400.0,39952.0,18.95,-1399,-6758,8125
2016-08-19,44500.0,44500.0,49795.0,18.99,241,-12130,11890
2016-08-22,44600.0,44300.0,41380.0,18.91,-5102,3067,2355
2016-08-23,43950.0,44500.0,57389.0,18.99,-1432,11782,-9049
2016-08-24,44250.0,44150.0,34704.0,18.84,7051,1900,-8971
2016-08-25,44350.0,43900.0,37389.0,18.74,2110,1568,-2881
2016-08-26,44050.0,44100.0,45080.0,18.82,-1406,4864,-3108
2016-08-29,44100.0,42900.0,74197.0,18.31,27306,-17778,-9115
2016-08-30,43000.0,43350.0,27038.0,18.5,-7298,4791,1744
2016-08-31,43350.0,42700.0,56681.0,18.22,7785,-2783,-4977
2016-09-01,42600.0,43050.0,45667.0,18.37,-4257,-12025,16372
2016-09-02,43450.0,42900.0,42085.0,18.31,14788,-24091,9283
2016-09-05,43200.0,44050.0,59950.0,18.8,-22026,14743,6536
2016-09-06,44050.0,43800.0,54552.0,18.69,2213,-5732,3439
2016-09-07,43600.0,43600.0,48550.0,18.61,4988,-9473,3985
2016-09-08,43900.0,43450.0,46896.0,18.54,2564,2288,-3659
2016-09-09,43400.0,42750.0,74092.0,18.24,20488,-26376,3828
2016-09-12,42250.0,42200.0,110306.0,18.01,10504,27021,-38532
2016-09-13,42350.0,41200.0,104837.0,17.58,36710,-51582,15548
2016-09-19,41000.0,41400.0,31729.0,17.67,6299,-16553,10243
2016-09-20,40950.0,41200.0,87816.0,17.58,36303,-34234,-2587
2016-09-21,41200.0,42000.0,43342.0,17.92,-9233,9539,-306
2016-09-22,42000.0,42000.0,24685.0,17.92,-4727,4635,-415
2016-09-23,42400.0,41700.0,49935.0,17.8,-743,3186,-2446
2016-09-26,42250.0,41500.0,56048.0,17.71,7534,-7300,766
2016-09-27,41000.0,41150.0,92382.0,17.56,51037,-22470,-28911
2016-09-28,41450.0,41300.0,89416.0,17.63,8533,6596,-16320
2016-09-29,41300.0,42050.0,53732.0,17.95,-25751,307,26951
2016-09-30,41750.0,42000.0,52902.0,17.92,-11525,8822,2735
2016-10-04,41850.0,42000.0,46891.0,17.92,6740,-10698,3958
2016-10-05,41900.0,42250.0,60102.0,18.03,13,-4183,4172
2016-10-06,41950.0,43050.0,94172.0,18.37,-14471,21768,-7957
2016-10-07,42700.0,42750.0,69662.0,18.24,-27104,29170,-1866
2016-10-10,42450.0,43850.0,91386.0,18.71,-51894,30982,21212
2016-10-11,43500.0,43800.0,66102.0,18.69,-1652,-3524,6513
2016-10-12,44000.0,43850.0,53810.0,18.71,-10238,3699,7052
2016-10-13,43350.0,42750.0,52668.0,18.24,17868,-16668,-2206
2016-10-14,42450.0,42800.0,45754.0,18.27,-725,-17969,18692
2016-10-17,43300.0,42450.0,48143.0,18.12,2467,-9485,7008
2016-10-18,42150.0,42900.0,37941.0,18.31,-10571,-399,10670
2016-10-19,42700.0,43250.0,48958.0,18.46,-2881,11485,-8794
2016-10-20,43300.0,43250.0,38235.0,18.46,-4177,951,3176
2016-10-21,43300.0,43200.0,50548.0,18.44,9077,-1622,-4558
2016-10-24,43250.0,44050.0,96472.0,18.8,-24168,2842,22726
2016-10-25,44000.0,43850.0,53309.0,18.71,9074,-9664,260
2016-10-26,43650.0,42950.0,66720.0,18.33,1963,4532,-6535
2016-10-27,42450.0,42650.0,41322.0,18.2,7227,-7834,557
2016-10-28,42000.0,39700.0,369116.0,16.94,143246,-145289,-3252
2016-10-31,39500.0,39150.0,139913.0,16.71,-14862,29814,-15043
2016-11-01,38950.0,38400.0,122993.0,16.39,30366,1251,-31633
2016-11-02,38200.0,38100.0,123499.0,16.26,-18714,39084,-21707
2016-11-03,37450.0,38750.0,62438.0,16.54,-7502,11581,-4146
2016-11-04,38300.0,38350.0,55792.0,16.37,10420,-2263,-9297
2016-11-07,38700.0,39800.0,85802.0,16.99,-16002,23455,-10982
2016-11-08,39800.0,39350.0,59938.0,16.79,19274,-9561,-9783
2016-11-09,39550.0,38450.0,105538.0,16.41,-17727,19493,-927
2016-11-10,38700.0,39850.0,106516.0,17.01,-15635,48232,-32567
2016-11-11,39950.0,40850.0,148782.0,17.43,-15349,31374,-17304
2016-11-14,40850.0,41150.0,84510.0,17.56,4435,-965,-2635
2016-11-15,41150.0,41050.0,51596.0,17.52,-9719,24922,-15103
2016-11-16,41100.0,41450.0,67762.0,17.69,-18179,16250,1908
2016-11-17,41100.0,40850.0,50338.0,17.43,1001,7311,-8512
2016-11-18,40900.0,40550.0,69898.0,17.31,485,-11509,10654
2016-11-21,40950.0,40100.0,40902.0,17.11,1615,-16643,14528
2016-11-22,40100.0,40200.0,44770.0,17.16,-5,-14549,14544
2016-11-23,40000.0,39400.0,71460.0,16.81,34815,-35277,252
2016-11-24,39050.0,38650.0,78155.0,16.49,13495,-23298,9726
2016-11-25,38850.0,38900.0,64175.0,16.6,9571,-20258,10687
2016-11-28,38800.0,38700.0,40958.0,16.52,11410,-12451,1041
2016-11-29,38300.0,39000.0,58242.0,16.64,-3776,-8449,12225
2016-11-30,39400.0,38900.0,70275.0,16.6,4797,10438,-15235
2016-12-01,38750.0,39750.0,78254.0,16.96,-11029,7168,4283
2016-12-02,39750.0,39000.0,63930.0,16.64,23345,-14668,-8687
2016-12-05,38750.0,39500.0,65416.0,16.86,-17681,23843,-4578
2016-12-06,40000.0,40300.0,99174.0,17.2,-24018,41858,-17756
2016-12-07,40400.0,39750.0,60250.0,16.96,16009,-488,-15531
2016-12-08,39800.0,40600.0,80714.0,17.33,-7134,11006,-3862
2016-12-09,40200.0,40350.0,30515.0,17.22,-1264,5176,-2112
2016-12-12,40650.0,40900.0,55853.0,17.46,-22003,21190,877
2016-12-13,41000.0,41850.0,120705.0,17.86,-42986,74665,-31659
2016-12-14,41800.0,41700.0,56803.0,17.8,-9004,29093,-20979
2016-12-15,41250.0,41450.0,58390.0,17.69,3751,9329,-12640
2016-12-16,41100.0,40450.0,94060.0,17.26,44856,-27524,-16799
2016-12-19,40450.0,40400.0,21913.0,17.24,77,-600,523
2016-12-20,40450.0,40400.0,33300.0,17.24,-5511,1613,3898
2016-12-21,40550.0,40700.0,41138.0,17.37,7206,-3875,-3463
2016-12-22,40700.0,40700.0,15217.0,17.37,-1287,1625,-338
2016-12-23,40350.0,40750.0,28118.0,17.39,2524,1674,-4248
2016-12-26,40750.0,41350.0,72255.0,17.65,-7731,38928,-31137
2016-12-27,41350.0,41250.0,38801.0,17.6,12651,-1058,-11597
2016-12-28,40550.0,40250.0,46432.0,17.18,17492,-14446,-3084
2016-12-29,40100.0,39750.0,34688.0,16.96,7677,-6439,-1148
2017-01-02,39950.0,40050.0,20231.0,14.89,-3334,2296,1038
2017-01-03,40000.0,39150.0,121742.0,14.55,69699,-53272,-17227
2017-01-04,39050.0,38950.0,57463.0,14.48,20693,-27846,6178
2017-01-05,38850.0,39200.0,71105.0,14.57,29739,-27001,-3448
2017-01-06,39200.0,39250.0,45566.0,14.59,14828,-13187,-1616
2017-01-09,39250.0,39000.0,74163.0,14.5,17302,-3724,-13502
2017-01-10,39000.0,38550.0,84611.0,14.33,33446,-18538,-14914
2017-01-11,38400.0,38800.0,41310.0,14.42,3711,-10097,6386
2017-01-12,39000.0,39900.0,112906.0,14.83,-50688,14633,31210
2017-01-13,39900.0,40250.0,45589.0,14.96,-9990,3050,7160
2017-01-16,40250.0,39650.0,66443.0,14.74,20556,195,-20233
2017-01-17,39450.0,39800.0,39859.0,14.79,-10177,10390,301
2017-01-18,39800.0,39950.0,35873.0,14.85,-2170,-6,2283
2017-01-19,39950.0,40150.0,56668.0,14.92,-15632,19335,-1834
2017-01-20,40250.0,40200.0,30302.0,14.94,-12762,18003,-5310
2017-01-23,39900.0,40300.0,77571.0,14.98,-21279,26285,-5186
2017-01-24,40400.0,40050.0,40506.0,14.89,9426,6846,-16124
2017-01-25,40300.0,39500.0,32133.0,14.68,-1156,201,852
2017-01-26,39600.0,39350.0,32756.0,14.63,7283,-7758,568
2017-01-31,39000.0,42150.0,235783.0,15.67,-141559,94442,44238
2017-02-01,42150.0,42200.0,102253.0,15.69,-13842,12037,2006
2017-02-02,42050.0,42400.0,78693.0,15.76,-19217,18049,1312
2017-02-03,42500.0,42150.0,89101.0,15.67,-18461,34699,-15126
2017-02-06,42450.0,42700.0,78658.0,15.87,-23517,29249,-3660
2017-02-07,42750.0,42950.0,52532.0,15.96,-21962,17713,4259
2017-02-08,42950.0,43550.0,73041.0,16.19,-23686,25576,-1630
2017-02-09,43550.0,43450.0,42407.0,16.15,-1221,-5713,6943
2017-02-10,43500.0,44050.0,124407.0,16.37,-44544,74670,-31037
2017-02-13,44200.0,43700.0,44743.0,16.24,-8490,10522,-2022
2017-02-14,43750.0,43950.0,63304.0,16.34,-18185,18959,99
2017-02-15,43950.0,43600.0,47067.0,16.21,3397,-3096,-301
2017-02-16,43750.0,43800.0,54853.0,16.28,-10621,19351,-8030
2017-02-17,43550.0,43850.0,42197.0,16.3,-15034,22974,-7930
2017-02-20,43500.0,43700.0,33097.0,16.24,-834,3868,-3054
2017-02-21,43700.0,44450.0,78498.0,16.52,-22583,25748,-775
2017-02-22,44150.0,43650.0,49796.0,16.22,17716,-9845,-8418
2017-02-23,44150.0,43050.0,74200.0,16.0,16257,-20174,3807
2017-02-24,43100.0,43350.0,42401.0,16.11,-5041,1298,4916
2017-02-27,43850.0,43300.0,24199.0,16.09,-5865,6526,-337
2017-02-28,43350.0,43300.0,62946.0,16.09,-6662,9196,-2998
2017-03-02,43550.0,42800.0,67925.0,15.91,10201,-22112,12158
2017-03-03,42600.0,43700.0,80446.0,16.24,-43205,12885,30264
2017-03-06,43600.0,43350.0,48200.0,16.11,4095,5718,-9813
2017-03-07,43350.0,45000.0,146894.0,16.73,-71329,48183,22384
2017-03-08,44750.0,45900.0,126981.0,17.06,-44368,40954,3094
2017-03-09,45950.0,45350.0,59800.0,16.86,-2170,-8552,9062
2017-03-10,45300.0,45300.0,61333.0,16.84,3640,441,-4241
2017-03-13,45000.0,45350.0,34905.0,16.86,-4358,997,3390
2017-03-14,45200.0,45650.0,71685.0,16.97,-10989,3327,8233
2017-03-15,45750.0,45500.0,43446.0,16.91,-11131,-2032,13721
2017-03-16,45950.0,45650.0,70776.0,16.97,-19745,8634,11141
2017-03-17,46000.0,46050.0,70760.0,17.12,-22886,6295,16628
2017-03-20,46000.0,46000.0,55133.0,17.1,-15905,17451,-1536
2017-03-21,46350.0,46000.0,51306.0,17.1,-2277,-8319,10596
2017-03-22,46150.0,46100.0,81630.0,17.13,-16505,-10475,27180
2017-03-23,46350.0,46150.0,61827.0,17.15,-9665,-16791,26456
2017-03-24,46300.0,47650.0,188273.0,17.71,-54839,-56977,118403
2017-03-27,47850.0,47550.0,110057.0,17.67,-9306,6813,4487
2017-03-28,47700.0,47550.0,117253.0,17.67,-9320,-24550,34870
2017-03-29,47050.0,46850.0,135708.0,17.41,8199,-57243,49584
2017-03-30,46950.0,46850.0,48158.0,17.41,-4186,6049,-1863
2017-03-31,46650.0,47250.0,28352.0,17.56,-8858,6862,1996
2017-04-03,47250.0,46550.0,42663.0,17.3,-5323,6432,-1109
2017-04-04,46600.0,47150.0,46631.0,17.53,-16707,11158,8945
2017-04-05,47550.0,47100.0,52671.0,17.51,-12778,-8750,21910
2017-04-06,46700.0,47350.0,30914.0,17.6,-16547,4788,12887
2017-04-07,47500.0,47450.0,35867.0,17.64,-8490,-7550,16546
2017-04-10,47050.0,47000.0,36860.0,17.47,-13545,482,13194
2017-04-11,46650.0,47450.0,70532.0,17.64,-31814,15164,16652
2017-04-12,47300.0,48350.0,107301.0,17.97,-65575,24321,41224
2017-04-13,48450.0,48700.0,71419.0,18.1,-31024,16252,16359
2017-04-14,48600.0,48750.0,36372.0,18.12,-16291,20408,-3112
2017-04-17,48600.0,49450.0,55257.0,18.38,-20511,15389,5416
2017-04-18,49650.0,49400.0,61773.0,18.36,-11395,-1164,15336
2017-04-19,49400.0,50600.0,100712.0,18.81,-40211,8449,34322
2017-04-20,50700.0,50500.0,67949.0,18.77,-3469,-16582,24797
2017-04-21,50400.0,50600.0,72102.0,18.81,-7627,-10914,20485
2017-04-24,50600.0,50000.0,57483.0,18.58,-12858,-2787,18314
2017-04-25,49850.0,50400.0,51717.0,18.73,-19097,-12254,29971
2017-04-26,50200.0,50500.0,47325.0,18.77,-17856,-3342,21402
2017-04-27,50800.0,50800.0,38312.0,18.88,-12352,-5395,19285
2017-04-28,50000.0,50800.0,66514.0,18.88,-22093,-7603,30706
2017-05-02,51200.0,51800.0,98603.0,19.25,-44327,16250,30228
2017-05-04,51400.0,51600.0,50699.0,19.18,519,-11385,10865
2017-05-08,51500.0,52900.0,125142.0,19.66,-66974,38644,31620
2017-05-10,53000.0,52800.0,114879.0,19.63,-20420,-9481,30379
2017-05-11,53300.0,53500.0,101918.0,19.89,-21402,2733,21027
2017-05-12,53600.0,53700.0,70851.0,19.96,-5115,-8906,15477
2017-05-15,54200.0,54000.0,48360.0,20.07,-9707,6860,5319
2017-05-16,54400.0,53500.0,58843.0,19.89,-411,-20146,20745
2017-05-17,53000.0,52800.0,117713.0,19.63,7262,-31440,24177
2017-05-18,52000.0,52800.0,65007.0,19.63,-796,-34366,35152
2017-05-19,53000.0,53100.0,47906.0,19.74,-4929,-4127,9064
2017-05-22,53600.0,53800.0,82096.0,20.0,-15900,-710,18144
2017-05-23,53700.0,54100.0,72033.0,20.11,-23119,2189,20930
2017-05-24,54700.0,54700.0,54426.0,20.33,-18240,8444,9949
2017-05-25,54900.0,54700.0,46200.0,20.33,-4855,-4517,10202
2017-05-26,54500.0,54100.0,52229.0,20.11,-555,-17385,19055
2017-05-29,54100.0,54000.0,36666.0,20.07,2419,-4521,2616
2017-05-30,54300.0,54100.0,44789.0,20.11,-4567,1213,3840
2017-05-31,53900.0,54800.0,58987.0,20.37,-24127,20851,3276
2017-06-01,54700.0,54400.0,46258.0,20.22,-9406,15337,-4969
2017-06-02,54200.0,54200.0,37165.0,20.15,-8563,-3280,11843
2017-06-05,54200.0,53800.0,41042.0,20.0,-490,-16387,17024
2017-06-07,53400.0,54200.0,72432.0,20.15,-9503,-19066,31072
2017-06-08,54300.0,53400.0,105569.0,19.85,13779,-54272,40483
2017-06-09,53900.0,53800.0,40698.0,20.0,-6067,-9076,15042
2017-06-12,54300.0,53600.0,59871.0,19.92,-2044,-13587,15180
2017-06-13,53300.0,53600.0,84752.0,19.92,-6494,-31257,37741
2017-06-14,53600.0,54800.0,63572.0,20.37,-30106,-1445,31561
2017-06-15,54400.0,56700.0,142388.0,21.07,-57934,41816,18713
2017-06-16,56900.0,56700.0,133699.0,21.07,-17367,-6274,24483
2017-06-19,56800.0,57100.0,60942.0,21.22,2821,-16667,14578
2017-06-20,57300.0,56000.0,52371.0,20.81,6315,-14683,7898
2017-06-21,55500.0,55700.0,51207.0,20.7,-4739,-6777,11285
2017-06-22,55200.0,54300.0,63634.0,20.18,6416,-12791,4795
2017-06-23,54900.0,55500.0,46141.0,20.63,-584,-7171,9269
2017-06-26,55500.0,55800.0,47422.0,20.74,4265,997,-5139
2017-06-27,55700.0,55800.0,47521.0,20.74,-9800,9458,342
2017-06-28,55800.0,55000.0,50998.0,20.44,3332,8106,-11445
2017-06-29,54800.0,55600.0,34245.0,20.67,-2435,-3427,5672
2017-06-30,54900.0,55800.0,30034.0,20.74,-3470,2029,1641
2017-07-03,55800.0,54400.0,53681.0,20.22,19912,-28069,8149
2017-07-04,54900.0,54600.0,61754.0,20.29,-6305,-13531,19849
2017-07-05,54200.0,54000.0,55818.0,20.07,7166,-33756,26584
2017-07-06,53900.0,54400.0,76197.0,20.22,-2565,-44218,46917
2017-07-07,53800.0,54600.0,43766.0,20.29,-7289,7829,-540
2017-07-10,54400.0,54400.0,44143.0,20.22,4592,-5457,965
2017-07-11,54100.0,53700.0,44876.0,19.96,11366,-21782,10518
2017-07-12,53500.0,53300.0,44641.0,19.81,9807,-22786,15895
2017-07-13,53800.0,53500.0,84022.0,19.89,5130,-43984,38694
2017-07-14,53400.0,52500.0,88839.0,19.51,5074,-41229,35818
2017-07-17,52900.0,52900.0,64765.0,19.66,-101,-21663,22776
2017-07-18,53400.0,53100.0,62247.0,19.74,5439,-30449,25015
2017-07-19,53400.0,53100.0,57707.0,19.74,6812,-21904,15900
2017-07-20,53200.0,53600.0,52788.0,19.92,4539,-6011,1688
2017-07-21,53400.0,53700.0,47479.0,19.96,5022,-5019,-170
2017-07-24,53900.0,56300.0,154364.0,20.93,-28751,25232,1102
2017-07-25,57400.0,56800.0,226745.0,21.11,-24701,-49480,75211
2017-07-26,57600.0,57200.0,150041.0,21.26,-23678,-24305,48983
2017-07-27,57300.0,57800.0,95976.0,21.48,-27413,12586,13877
2017-07-28,57800.0,57700.0,94383.0,21.45,-32797,15333,17413
2017-07-31,57800.0,57800.0,93991.0,21.48,-15743,-4679,20116
2017-08-01,57300.0,59200.0,186844.0,22.0,-59157,24301,35297
2017-08-02,59400.0,60100.0,115021.0,22.34,-31751,-15375,46946
2017-08-03,59700.0,59700.0,89918.0,22.19,-9104,-3269,12363
2017-08-04,60000.0,59200.0,73052.0,22.0,5135,-35292,30157
2017-08-07,59100.0,59000.0,39885.0,21.93,-2775,-10090,13665
2017-08-08,59700.0,60000.0,63047.0,22.3,-26722,13306,13599
2017-08-09,59400.0,59600.0,47141.0,22.15,-12927,2547,10470
2017-08-10,59300.0,59200.0,45560.0,22.0,-10360,-1574,12214
2017-08-11,58000.0,58800.0,45558.0,21.86,-21021,15851,5163
2017-08-14,58200.0,58700.0,29059.0,21.82,-7758,8214,-318
2017-08-16,59000.0,58800.0,39456.0,21.86,-8190,10849,-2332
2017-08-17,58200.0,59900.0,56684.0,22.26,-22168,3057,19931
2017-08-18,59000.0,59000.0,25652.0,21.93,2740,7723,-10463
2017-08-21,59000.0,58600.0,28269.0,21.78,-3095,-5728,8803
2017-08-22,58500.0,58800.0,30497.0,21.86,-8195,-3774,11879
2017-08-23,58900.0,59500.0,41286.0,22.12,-16607,659,16248
2017-08-24,59300.0,58900.0,33442.0,21.89,-1293,-6969,7862
2017-08-25,59200.0,59100.0,22490.0,21.97,-3767,-1925,5682
2017-08-28,58700.0,58500.0,26511.0,21.74,-2998,-2756,5654
2017-08-29,58500.0,58300.0,31296.0,21.67,-5078,-6179,11330
2017-08-30,58400.0,58100.0,33498.0,21.6,3790,-16280,12907
2017-08-31,57800.0,58200.0,39444.0,21.63,-5320,-12158,20968
2017-09-01,58600.0,57800.0,62124.0,21.48,8144,-32066,23934
2017-09-04,56700.0,57100.0,52297.0,21.22,-7972,-10693,18655
2017-09-05,57400.0,56900.0,31288.0,21.15,-2232,963,1287
2017-09-06,57300.0,56900.0,43529.0,21.15,1764,-19116,17352
2017-09-07,56900.0,58100.0,50339.0,21.6,-9569,-8902,18475
2017-09-08,58000.0,58200.0,33221.0,21.63,-2817,-3731,6548
2017-09-11,58000.0,57800.0,44474.0,21.48,-4,9064,-9060
2017-09-12,57900.0,58300.0,25966.0,21.67,67,-2644,2677
2017-09-13,58100.0,58100.0,41694.0,21.6,4702,-2558,-1934
2017-09-14,57800.0,58000.0,80237.0,21.56,651,-10653,9982
2017-09-15,58000.0,58600.0,70241.0,21.78,-9814,-11321,21145
2017-09-18,58500.0,58000.0,30898.0,21.56,4551,-4785,434
2017-09-19,58700.0,57300.0,61735.0,21.3,19027,-34551,15514
2017-09-20,57600.0,56700.0,43193.0,21.07,-291,-9400,10512
2017-09-21,56200.0,56600.0,34550.0,21.04,-109,-11946,12045
2017-09-22,56100.0,55000.0,52755.0,20.44,5129,-15458,10299
2017-09-25,54500.0,54700.0,29625.0,20.33,-5693,4262,1431
2017-09-26,55100.0,55100.0,26998.0,20.48,-3832,5867,-2085
2017-09-27,55100.0,54400.0,26839.0,20.22,-64,-4373,4737
2017-09-28,53800.0,54400.0,71356.0,20.22,4950,-12163,6871
2017-09-29,54700.0,54100.0,47990.0,20.11,2862,-12898,9986
2017-10-10,54100.0,53800.0,116442.0,20.0,11599,-30961,19694
2017-10-11,53800.0,54100.0,106346.0,20.11,6446,-44499,38043
2017-10-12,55000.0,55500.0,87384.0,20.63,10553,-23373,12476
2017-10-13,55400.0,57300.0,102583.0,21.3,-27228,51353,-23995
2017-10-16,56700.0,57400.0,60186.0,21.34,-741,5118,-4337
2017-10-17,56800.0,57200.0,81888.0,21.26,10256,-23757,13502
2017-10-18,57200.0,58000.0,60730.0,21.56,-7413,-1789,9426
2017-10-19,57600.0,57500.0,60699.0,21.37,7148,-21130,13979
2017-10-20,56900.0,57100.0,83154.0,21.22,-872,-20554,21409
2017-10-23,57100.0,57300.0,60084.0,21.3,7546,-8285,1103
2017-10-24,57400.0,58000.0,68470.0,21.56,-5720,-14906,19771
2017-10-25,57600.0,57800.0,57836.0,21.48,6270,-4497,-1779
2017-10-26,57500.0,57100.0,52711.0,21.22,7895,-17622,10582
2017-10-27,56800.0,57600.0,73998.0,21.41,7119,-11375,480
2017-10-30,57500.0,57100.0,55660.0,21.22,13035,-23975,10440
2017-10-31,56700.0,59900.0,233419.0,22.26,-41418,21912,18284
2017-11-01,59700.0,60500.0,186391.0,22.49,-41305,35558,11277
2017-11-02,60900.0,59900.0,111386.0,22.26,-1861,-23147,25858
2017-11-03,60300.0,60800.0,110981.0,22.6,-31913,-2021,34826
2017-11-06,61000.0,59800.0,89623.0,22.23,14149,-31170,17023
2017-11-07,59600.0,59900.0,68257.0,22.26,-12214,-9342,21556
2017-11-08,59400.0,61300.0,123690.0,22.78,-44477,-15777,61267
2017-11-09,61500.0,61200.0,92341.0,22.75,1157,-10354,8540
2017-11-10,60800.0,61200.0,66500.0,22.75,-19457,27384,-7787
2017-11-13,60500.0,60400.0,37134.0,22.45,-7961,2726,4716
2017-11-14,60200.0,61000.0,52620.0,22.67,-19211,15145,4584
2017-11-15,60600.0,60300.0,66081.0,22.41,-7205,-10172,17358
2017-11-16,60100.0,60500.0,42372.0,22.49,-10467,-7757,18196
2017-11-17,60000.0,61300.0,103509.0,22.78,-37543,-8825,46378
2017-11-20,61300.0,61500.0,91887.0,22.86,-18859,13925,4984
2017-11-21,62100.0,62000.0,67479.0,23.04,-9765,7893,918
2017-11-22,62000.0,61100.0,40825.0,22.71,-1402,-5238,6630
2017-11-23,60800.0,62500.0,73096.0,23.23,-31833,33699,-639
2017-11-24,62600.0,62900.0,57564.0,23.38,-21845,8101,13847
2017-11-27,63200.0,61600.0,58220.0,22.9,1095,-1581,1476
2017-11-28,61200.0,62500.0,71435.0,23.23,-23658,-4285,27951
2017-11-29,62500.0,61500.0,39078.0,22.86,-745,6332,-5597
2017-11-30,62400.0,61200.0,38122.0,22.75,-4539,6307,-1768
2017-12-01,60900.0,60300.0,46793.0,22.41,219,-4163,4724
2017-12-04,60600.0,60200.0,48949.0,22.38,3074,-14235,11461
2017-12-05,60200.0,60500.0,49556.0,22.49,-4274,-15517,19791
2017-12-06,61400.0,59500.0,32425.0,22.12,-3910,4676,-776
2017-12-07,59400.0,60100.0,70673.0,22.34,-18128,19214,-1086
2017-12-08,60000.0,59300.0,40577.0,22.04,3786,-10073,6277
2017-12-11,59000.0,60000.0,39203.0,22.3,-1173,-3855,5028
2017-12-12,59400.0,59600.0,27941.0,22.15,3994,-6782,2788
2017-12-13,59500.0,62800.0,102663.0,23.34,-62021,36243,26141
2017-12-14,62800.0,59500.0,107088.0,22.12,8804,-16796,7463
2017-12-15,61300.0,64100.0,166447.0,23.83,-103726,64703,41771
2017-12-18,64100.0,64700.0,86335.0,24.05,-20869,47312,-26439
2017-12-19,64700.0,63100.0,62824.0,23.45,12571,-5934,-6657
2017-12-20,63100.0,64500.0,84905.0,23.97,-38473,44786,-6304
2017-12-21,63800.0,64000.0,51836.0,23.79,-1240,4826,-3596
2017-12-22,64000.0,64100.0,59921.0,23.83,-21828,32740,-10912
2017-12-26,63100.0,65700.0,167004.0,24.42,-64009,58624,5615
2017-12-27,65200.0,65300.0,48621.0,24.27,5905,-5101,-841
2017-12-28,65500.0,65100.0,34499.0,24.2,-310,-4187,4467
2018-01-02,65100.0,66900.0,71733.0,24.87,-25273,30629,-5246
2018-01-03,65700.0,65600.0,42991.0,24.38,10431,-6370,-2928
2018-01-04,65900.0,65100.0,40764.0,24.2,-3174,3995,-831
2018-01-05,65800.0,67100.0,85647.0,24.94,-35099,35011,203
