Symbol,한화케미칼_시가(원),한화케미칼_종가(원),한화케미칼_거래량(주),한화케미칼_PER(IFRS-연결),한화케미칼_순매수수량(개인)(주),한화케미칼_순매수수량(기관계)(주),한화케미칼_순매수수량(외국인계)(주)
2001-11-07,2800.0,3020.0,2487770.0,172.46,-374110,-23010,390720
2001-11-08,3070.0,3150.0,1312630.0,179.94,-308130,316470,0
2001-11-09,3100.0,3230.0,977580.0,184.47,-267220,270270,0
2001-11-12,3210.0,3260.0,471350.0,186.2,-75870,75870,0
2001-11-13,3220.0,3340.0,972710.0,190.73,-124740,138650,-15000
2001-11-14,3395.0,3315.0,682670.0,189.33,-39470,39820,-580
2001-11-15,3335.0,3315.0,659180.0,189.33,-249800,235230,12420
2001-11-16,3315.0,3370.0,699500.0,192.46,-97970,78920,16540
2001-11-19,3370.0,3510.0,820830.0,200.45,-191750,219110,-28050
2001-11-20,3550.0,3510.0,615750.0,200.45,-269840,50560,215940
2001-11-21,3460.0,3430.0,349410.0,195.91,-50100,61250,-14640
2001-11-22,3375.0,3400.0,340190.0,194.19,-19890,17910,-2560
2001-11-23,3400.0,3650.0,694520.0,208.43,-120010,121310,0
2001-11-26,3700.0,3840.0,1277360.0,219.3,36380,-64310,25200
2001-11-27,3900.0,3840.0,975540.0,219.3,-176370,188460,9130
2001-11-28,3720.0,3650.0,424770.0,208.43,-58200,77440,-21080
2001-11-29,3520.0,3610.0,402960.0,206.2,1980,-2840,960
2001-11-30,3650.0,4050.0,1912100.0,231.31,-194870,145500,150050
2001-12-03,4100.0,4000.0,1428760.0,228.43,308820,-174700,-34780
2001-12-04,3990.0,3865.0,553390.0,220.77,1280,-4520,3040
2001-12-05,4000.0,4260.0,2765000.0,243.32,-793430,495560,296840
2001-12-06,4305.0,4185.0,1402120.0,239.04,-352820,111720,290360
2001-12-07,4150.0,4285.0,1072500.0,244.73,107290,-122740,13400
2001-12-10,4380.0,4050.0,756120.0,231.31,-160620,47510,113110
2001-12-11,4030.0,4120.0,378820.0,235.34,-106040,-8970,114420
2001-12-12,4120.0,4180.0,560070.0,238.72,20140,-25510,5270
2001-12-13,4150.0,4150.0,1455490.0,237.0,330230,-633550,335350
2001-12-14,4080.0,3910.0,1103860.0,223.32,385130,-73080,-311990
2001-12-17,3815.0,3470.0,995700.0,198.21,286970,-99300,-187210
2001-12-18,3510.0,3470.0,672770.0,198.21,88770,-110670,17400
2001-12-19,3590.0,3545.0,773240.0,202.49,-171900,50490,177120
2001-12-20,3450.0,3630.0,480220.0,207.35,14670,-12660,-2740
2001-12-21,3500.0,3550.0,442610.0,202.75,16130,-71670,58460
2001-12-24,3510.0,3500.0,266240.0,199.87,-27340,33470,-7590
2001-12-26,3510.0,3500.0,312400.0,199.87,7530,-12640,0
2001-12-27,3550.0,3645.0,395520.0,208.18,-53860,54350,1160
2001-12-28,3685.0,3920.0,711140.0,223.9,-210900,209840,0
2002-01-02,3950.0,3990.0,1022610.0,,97590,-322680,223560
2002-01-03,3990.0,4140.0,1044025.0,,-118479,-41231,159050
2002-01-04,4140.0,4140.0,890610.0,,-320590,140890,114830
2002-01-07,4190.0,4010.0,516251.0,,-4475,5005,-1160
2002-01-08,3950.0,3910.0,518460.0,,-46690,43930,530
2002-01-09,3940.0,3920.0,567438.0,,119301,-107501,-8350
2002-01-10,3900.0,3810.0,905760.0,,362470,-167300,-188000
2002-01-11,3860.0,3755.0,620860.0,,137300,-64300,-73000
2002-01-14,3700.0,3800.0,452303.0,,-22690,22110,0
2002-01-15,3750.0,3690.0,580812.0,,-1450,107180,-104700
2002-01-16,3675.0,3750.0,399450.0,,-127460,158440,-31000
2002-01-17,3770.0,3800.0,643544.0,,-21546,161856,-142070
2002-01-18,3905.0,4000.0,2347210.0,,6150,-178160,172930
2002-01-21,4000.0,4325.0,2844108.0,,-236290,-47940,292490
2002-01-22,4340.0,4305.0,1865780.0,,-7200,14100,-36450
2002-01-23,4400.0,4680.0,4030210.0,,298520,-163690,-130010
2002-01-24,4690.0,4700.0,2217320.0,,-277440,-19750,278260
2002-01-25,4780.0,4660.0,2469631.0,,118560,-168500,22120
2002-01-28,4730.0,4970.0,3491986.0,,-76970,249860,-243100
2002-01-29,4700.0,4930.0,1152380.0,,-100940,-1690,127620
2002-01-30,4720.0,4700.0,3337250.0,,160270,9360,-190680
2002-01-31,4850.0,4800.0,3465500.0,,24600,177880,-290900
2002-02-01,4920.0,4405.0,1665122.0,,8860,-1460,13940
2002-02-04,4390.0,4260.0,720570.0,,81160,-78110,-2190
2002-02-05,4200.0,4280.0,646221.0,,-73550,48410,0
2002-02-06,4280.0,4790.0,2165440.0,,-473920,96750,377900
2002-02-07,4790.0,5080.0,5268445.0,,-1223050,533210,685440
2002-02-08,5300.0,5200.0,1671057.0,,-247010,177010,70000
2002-02-14,5500.0,5980.0,1844170.0,,156041,-20051,110870
2002-02-15,6300.0,6160.0,5902037.0,,251690,-112090,304540
2002-02-18,6230.0,6350.0,2093970.0,,344920,-40920,-90100
2002-02-19,6300.0,6170.0,1467289.0,,14800,26670,-43000
2002-02-20,5920.0,5880.0,2078145.0,,445700,-146870,-338320
2002-02-21,6080.0,6070.0,2057668.0,,15113,286817,-525440
2002-02-22,5880.0,6050.0,948540.0,,-165970,148350,-43300
2002-02-25,6000.0,6500.0,2415477.0,,-509540,606160,-31000
2002-02-26,6700.0,7190.0,8170335.0,,159190,-411730,808260
2002-02-27,7190.0,7200.0,3598738.0,,59640,230690,-296290
2002-02-28,7300.0,7490.0,1899780.0,,-244380,226630,12150
2002-03-04,7590.0,7250.0,2956370.0,,269590,-366910,66610
2002-03-05,7250.0,6950.0,2487115.0,,592870,-225530,-366590
2002-03-06,6860.0,7300.0,2984340.0,,-308070,-103020,408930
2002-03-07,7490.0,6930.0,1491641.0,,-109420,156300,-66880
2002-03-08,6860.0,6900.0,1265001.0,,238710,-23410,-238300
2002-03-11,6710.0,6730.0,1000595.0,,183080,-97700,-95910
2002-03-12,6890.0,7500.0,5132753.0,,-428880,8280,666680
2002-03-13,7400.0,7040.0,2985366.0,,223580,-408670,297800
2002-03-14,7150.0,6620.0,8602549.0,,1845054,-1225134,-586500
2002-03-15,6050.0,6750.0,5353750.0,,-1300490,792910,6200
2002-03-18,6900.0,6910.0,2755618.0,,-157473,100553,65890
2002-03-19,6850.0,7010.0,2220833.0,,-547700,357630,-51550
2002-03-20,6900.0,6600.0,2518635.0,,212640,154140,-477900
2002-03-21,6590.0,6620.0,1551721.0,,-37940,155140,-123050
2002-03-22,6630.0,6830.0,2203379.0,,-328729,464300,-239161
2002-03-25,6830.0,6610.0,1080992.0,,-200171,88210,64371
2002-03-26,6520.0,6410.0,1044393.0,,-314430,264890,37840
2002-03-27,6450.0,6970.0,3841217.0,,-412651,280041,133260
2002-03-28,7050.0,6780.0,1780130.0,,-161450,86180,49010
2002-03-29,6780.0,6700.0,909820.0,,-215080,24610,-7360
2002-04-01,6600.0,6450.0,690800.0,,81960,-64130,-16460
2002-04-02,6410.0,6550.0,1191728.0,,-93640,75880,-88940
2002-04-03,6340.0,6900.0,3907266.0,,-101950,270860,-64600
2002-04-04,7150.0,7930.0,6150710.0,,-333645,-35505,1241220
2002-04-08,8200.0,7980.0,7826775.0,,30230,-823960,1344950
2002-04-09,8100.0,7710.0,2938430.0,,555830,-44130,-221700
2002-04-10,7650.0,6560.0,4794022.0,,-33740,322570,-384350
2002-04-11,6600.0,6590.0,3926010.0,,512250,320500,-919170
2002-04-12,6250.0,6600.0,1365610.0,,-288250,233840,-34970
2002-04-15,6550.0,6590.0,1027940.0,,-56140,2050,8200
2002-04-16,6590.0,6750.0,1127632.0,,-9550,24490,8800
2002-04-17,7060.0,6850.0,1857470.0,,177310,-55010,-100
2002-04-18,6850.0,6900.0,2015115.0,,510700,-416510,35810
2002-04-19,6950.0,7000.0,2511068.0,,592470,-506300,-5920
2002-04-22,7200.0,6740.0,2293320.0,,-43440,11770,7600
2002-04-23,6510.0,6450.0,1622162.0,,377670,67870,-468300
2002-04-24,6450.0,6200.0,1835600.0,,-2760,432200,-501240
2002-04-25,5990.0,5510.0,1228750.0,,16650,47690,-102380
2002-04-26,5400.0,5610.0,870520.0,,124570,-86870,-38800
2002-04-29,5310.0,5310.0,767400.0,,-144590,155000,-23900
2002-04-30,5310.0,5550.0,1869490.0,,89320,-147120,63230
2002-05-02,5650.0,5750.0,1483690.0,,36330,-44930,11000
2002-05-03,5800.0,5880.0,1211800.0,,-350710,114590,1200
2002-05-06,5620.0,5660.0,504100.0,,-75660,8290,16240
2002-05-07,5600.0,5730.0,433890.0,,-113380,42590,72010
2002-05-08,5900.0,5870.0,686100.0,,-72680,-26700,100160
2002-05-09,6100.0,5840.0,1071050.0,,49610,-113650,68500
2002-05-10,5900.0,5690.0,595580.0,,71290,-11930,-57540
2002-05-13,5560.0,5570.0,295290.0,,26250,-28840,3000
2002-05-14,5900.0,5780.0,623582.0,,-58800,24670,-24670
2002-05-15,5890.0,6200.0,1135718.0,,-95640,47550,34630
2002-05-16,6150.0,6090.0,686817.0,,-29150,25060,0
2002-05-17,6150.0,6160.0,697233.0,,-208540,192300,5600
2002-05-20,6150.0,5960.0,586110.0,,168710,-164630,2600
2002-05-21,5810.0,5640.0,566420.0,,-12810,8450,3450
2002-05-22,5510.0,5600.0,1231260.0,,604820,2880,-628270
2002-05-23,5560.0,5600.0,791480.0,,17586,-169920,10594
2002-05-24,5620.0,5840.0,1578807.0,,-392570,98770,274560
2002-05-27,5660.0,5830.0,971940.0,,-76267,294657,-318790
2002-05-28,5830.0,5750.0,779851.0,,1850,2350,-5000
2002-05-29,5570.0,5680.0,698820.0,,107880,-55440,-50730
2002-05-30,5520.0,5470.0,556140.0,,34770,84540,-121240
2002-05-31,5420.0,5200.0,1203723.0,,68147,259513,-548990
2002-06-03,5050.0,5310.0,654745.0,,-102840,98310,-96180
2002-06-04,5110.0,5150.0,297287.0,,35410,-32310,0
2002-06-05,5160.0,5250.0,594510.0,,39740,-34960,50220
2002-06-07,5170.0,5150.0,753110.0,,10820,196110,-190240
2002-06-10,5240.0,5630.0,1270190.0,,-223990,389300,-62720
2002-06-11,5580.0,5620.0,1003354.0,,-36150,25250,-1720
2002-06-12,5510.0,5450.0,1423680.0,,678020,-84210,-655150
2002-06-14,5450.0,5400.0,536090.0,,58000,-27310,-31000
2002-06-17,5400.0,5280.0,493560.0,,47780,-46260,-5910
2002-06-18,5350.0,5260.0,1002690.0,,203670,-169290,-35200
2002-06-19,5240.0,4900.0,651080.0,,-4310,-23310,-30640
2002-06-20,4790.0,4910.0,749896.0,,-6536,-84754,-3200
2002-06-21,4800.0,4780.0,529516.0,,177340,-42310,-137200
2002-06-24,4555.0,4650.0,684700.0,,-33140,95390,-169340
2002-06-25,4650.0,4570.0,644270.0,,-175120,20720,-112710
2002-06-26,4355.0,4050.0,2592765.0,,29350,159310,-166740
2002-06-27,4120.0,4215.0,1016272.0,,-194830,-27680,229020
2002-06-28,4315.0,4345.0,862870.0,,236070,-88400,-48290
2002-07-02,4180.0,4225.0,592090.0,,133820,-129280,-2600
2002-07-03,4225.0,4345.0,664127.0,,-77500,70870,5500
2002-07-04,4440.0,4515.0,772490.0,,12890,-27390,-5500
2002-07-05,4580.0,4950.0,2195213.0,,-478070,324630,139110
2002-07-08,5100.0,5690.0,3061989.0,,-517390,-270440,828760
2002-07-09,5800.0,5730.0,6091323.0,,-275018,-360072,678700
2002-07-10,5730.0,5900.0,2798400.0,,-207940,-82710,249400
2002-07-11,5830.0,5670.0,1229300.0,,-191230,117790,190960
2002-07-12,5750.0,6000.0,2347312.0,,-214540,-128280,370700
2002-07-15,5950.0,6000.0,2188504.0,,-29350,-226270,276000
2002-07-16,6100.0,5600.0,1368940.0,,-120474,226590,-51876
2002-07-18,5710.0,5880.0,1612405.0,,-31390,-102110,293500
2002-07-19,5640.0,5880.0,1485445.0,,87290,-36790,77870
2002-07-22,5410.0,5270.0,997320.0,,102940,-47840,64900
2002-07-23,5250.0,5800.0,1086873.0,,-233580,33770,99000
2002-07-24,5520.0,5590.0,1101515.0,,176950,-283390,102250
2002-07-25,6150.0,5700.0,1637320.0,,230240,-85050,202000
2002-07-26,5700.0,5400.0,879740.0,,23100,-26700,-2080
2002-07-29,5460.0,5480.0,1575500.0,,-37790,9480,28610
2002-07-30,5680.0,5700.0,1560290.0,,-51920,149230,28890
2002-07-31,5700.0,5750.0,1719281.0,,-22510,156620,22100
2002-08-01,5810.0,5460.0,1132530.0,,170670,-16650,-106800
2002-08-02,5310.0,5230.0,738250.0,,3940,91700,-90450
2002-08-05,5030.0,4870.0,1232220.0,,119360,37350,-142970
2002-08-06,4560.0,4670.0,869950.0,,201320,126750,-334930
2002-08-07,4800.0,4750.0,966840.0,,125280,-5560,-219410
2002-08-08,4750.0,4750.0,685550.0,,43580,-61180,2500
2002-08-09,4850.0,4650.0,1044370.0,,323920,-21230,-303500
2002-08-12,4650.0,4515.0,917840.0,,372700,8410,-382730
2002-08-13,4520.0,4795.0,1107353.0,,255580,105030,-260610
2002-08-14,4700.0,4800.0,1851900.0,,-130460,49610,11000
2002-08-16,4940.0,4820.0,714977.0,,37540,-42430,4520
2002-08-19,4850.0,4820.0,941880.0,,-141460,15460,97430
2002-08-20,4900.0,5050.0,1447170.0,,-158590,70960,89680
2002-08-21,5000.0,5050.0,785779.0,,-144150,125340,24920
2002-08-22,5110.0,5090.0,809345.0,,-38240,102240,-4100
2002-08-23,5100.0,4890.0,1022235.0,,113850,-141310,7050
2002-08-26,4800.0,4760.0,536500.0,,53000,-45670,1120
2002-08-27,4815.0,4650.0,1375540.0,,758850,-100690,-686390
2002-08-28,4635.0,4570.0,1071620.0,,295240,-207050,-143300
2002-08-29,4510.0,4575.0,823720.0,,319650,51580,-267000
2002-08-30,4600.0,4600.0,1226875.0,,545470,-125950,-389210
2002-09-02,4575.0,4750.0,1707606.0,,178422,32668,-259660
2002-09-03,4770.0,4635.0,1343990.0,,58560,-61460,-3950
2002-09-04,4560.0,4380.0,1797620.0,,414550,-193190,-230120
2002-09-05,4415.0,4310.0,1285620.0,,453460,-415500,-34900
2002-09-06,4250.0,4100.0,1363810.0,,656550,-484150,-119350
2002-09-09,4055.0,4050.0,1441130.0,,237710,-262120,21930
2002-09-10,4015.0,4070.0,1010320.0,,-17720,3680,17750
2002-09-11,4200.0,4140.0,1475660.0,,199150,-188360,-11000
2002-09-12,4105.0,4140.0,1590105.0,,-27020,29220,-58840
2002-09-13,4080.0,4000.0,985140.0,,202530,-203230,-150
2002-09-16,4010.0,3940.0,748520.0,,-23480,-41990,-2820
2002-09-17,4020.0,4170.0,1742730.0,,-40720,28450,31000
2002-09-18,4050.0,3940.0,882470.0,,212300,-182810,9000
2002-09-19,3900.0,3910.0,582975.0,,82470,-87350,3250
2002-09-23,3820.0,3720.0,2197770.0,,680230,-667400,300
2002-09-24,3680.0,3585.0,1906460.0,,455080,-321690,-44360
2002-09-25,3570.0,3290.0,1833167.0,,283170,-386470,100600
2002-09-26,3430.0,3270.0,1233980.0,,108540,-99590,-10830
2002-09-27,3300.0,3225.0,931870.0,,330,24250,-26120
2002-09-30,3080.0,3070.0,875010.0,,8390,-40290,28900
2002-10-01,3000.0,3195.0,1307729.0,,116389,-51560,-66779
2002-10-02,3300.0,3120.0,1141719.0,,59120,-55700,-3010
2002-10-04,3050.0,3150.0,867110.0,,49240,141140,-193380
2002-10-07,3095.0,3065.0,722367.0,,-50803,54783,0
2002-10-08,3000.0,3050.0,1387945.0,,213410,308100,-523010
2002-10-09,3070.0,2870.0,1317930.0,,435470,-10910,-415960
2002-10-10,2800.0,2710.0,1003502.0,,-2870,-41990,23420
2002-10-11,2800.0,2685.0,854500.0,,23910,-21100,-960
2002-10-14,2775.0,2875.0,1119450.0,,-3910,24830,-19120
2002-10-15,2920.0,2900.0,1437102.0,,238950,-185820,-1130
2002-10-16,2980.0,2980.0,2883410.0,,-39138,69270,-27520
2002-10-17,3020.0,3180.0,2603810.0,,-99330,29240,58850
2002-10-18,3340.0,3655.0,4409064.0,,-365930,22690,142780
2002-10-21,3700.0,3500.0,2519360.0,,-119050,188100,-64550
2002-10-22,3620.0,3375.0,1838700.0,,-108900,75060,-200
2002-10-23,3375.0,3510.0,1932870.0,,-148920,146130,-6460
2002-10-24,3510.0,3400.0,1271960.0,,126440,-118550,7800
2002-10-25,3420.0,3310.0,817160.0,,-118360,61600,45940
2002-10-28,3375.0,3600.0,1587738.0,,-62010,82560,-500
2002-10-29,3550.0,3530.0,1408133.0,,-89860,20550,59620
2002-10-30,3550.0,3475.0,1194610.0,,13880,-16580,2800
2002-10-31,3515.0,3340.0,2098009.0,,78790,-87990,6900
2002-11-01,3320.0,3310.0,752790.0,,-209480,216780,-6200
2002-11-04,3370.0,3400.0,986432.0,,-5400,-1490,-5000
2002-11-05,3360.0,3330.0,623570.0,,85260,-83650,1000
2002-11-06,3400.0,3450.0,1077495.0,,-108420,85830,-1000
2002-11-07,3465.0,3385.0,1071106.0,,238430,-232460,-11800
2002-11-08,3335.0,3235.0,1208670.0,,385670,-269860,-96720
2002-11-11,3180.0,3200.0,809140.0,,44030,-52800,21850
2002-11-12,3150.0,3135.0,592240.0,,18950,15060,-31880
2002-11-13,3150.0,3135.0,884680.0,,6910,111630,-102320
2002-11-14,3110.0,3400.0,2254961.0,,-766210,740010,27460
2002-11-15,3470.0,3730.0,5176294.0,,-447516,241686,189130
2002-11-18,3740.0,3760.0,2072271.0,,-330340,86470,250270
2002-11-19,3730.0,3750.0,1422666.0,,-243420,222190,1040
2002-11-20,3760.0,3910.0,2364478.0,,-207150,347680,-1100
2002-11-21,4000.0,3965.0,2821624.0,,-497427,311657,200000
2002-11-22,4095.0,3900.0,1326150.0,,-81200,75040,580
2002-11-25,4000.0,4150.0,1925450.0,,-141460,123310,9750
2002-11-26,4130.0,4180.0,1124036.0,,-23253,-73687,96540
2002-11-27,4190.0,4200.0,1050405.0,,-192780,178750,11830
2002-11-28,4330.0,4090.0,1787340.0,,46677,-29927,-69780
2002-11-29,4090.0,4170.0,936457.0,,-265010,267230,-9920
2002-12-02,4170.0,4170.0,1129910.0,,413680,-412040,-140
2002-12-03,4170.0,4345.0,2114110.0,,-106410,485730,-381320
2002-12-04,4260.0,4200.0,1051760.0,,-245520,277640,-17550
2002-12-05,4130.0,4200.0,1483281.0,,91080,219390,-614420
2002-12-06,4130.0,4030.0,1062470.0,,295680,-9680,-288560
2002-12-09,3950.0,3845.0,1347940.0,,429820,-117530,-346500
2002-12-10,3725.0,3930.0,843902.0,,-146570,147070,-500
2002-12-11,3930.0,4020.0,1360553.0,,-208890,213090,210
2002-12-12,4020.0,4045.0,1040241.0,,-82912,106772,1720
2002-12-13,4005.0,4170.0,1188332.0,,-227010,214530,35100
2002-12-16,4110.0,4030.0,693362.0,,-86270,105180,0
2002-12-17,4100.0,4200.0,1243127.0,,-71160,81750,54360
2002-12-18,4180.0,4240.0,1323650.0,,-143817,91917,95000
2002-12-20,4220.0,4210.0,1092420.0,,-107560,135230,0
2002-12-23,4150.0,4000.0,1011390.0,,-120310,106620,-1000
2002-12-24,3920.0,3820.0,807762.0,,-123520,127550,0
2002-12-26,3750.0,3700.0,511761.0,,-57210,51270,0
2002-12-27,3500.0,3670.0,613863.0,,36177,25333,-47750
2002-12-30,3510.0,3555.0,909310.0,,-59680,233500,-159900
2003-01-02,3625.0,3670.0,481237.0,10.41,116210,-109370,-11120
2003-01-03,3800.0,3860.0,1135160.0,10.95,29280,-162500,150680
2003-01-06,3900.0,3870.0,460500.0,10.98,-45594,-68740,114434
2003-01-07,3960.0,3680.0,790290.0,10.44,165400,-167600,2220
2003-01-08,3640.0,3680.0,548675.0,10.44,105200,-46430,44000
2003-01-09,3635.0,3915.0,2369785.0,11.11,-120440,-287080,467190
2003-01-10,4050.0,4220.0,4406435.0,11.97,-959480,215880,709080
2003-01-13,4375.0,4400.0,2507976.0,12.48,-430110,-19310,454670
2003-01-14,4435.0,4400.0,2271942.0,12.48,-255270,-92050,385440
2003-01-15,4460.0,4470.0,3158769.0,12.68,82750,-422600,339150
2003-01-16,4500.0,4550.0,2427235.0,12.91,-198955,-154955,334940
2003-01-17,4490.0,4620.0,1928630.0,13.11,-834365,21575,754590
2003-01-20,4535.0,4560.0,1360621.0,12.94,47670,-274070,386400
2003-01-21,4620.0,4640.0,1643528.0,13.16,-134620,-219170,362190
2003-01-22,4600.0,4625.0,1629762.0,13.12,-298640,317490,11150
2003-01-23,4610.0,4660.0,1429406.0,13.22,-253790,319950,-41860
2003-01-24,4600.0,4425.0,955671.0,12.55,-443560,128180,311960
2003-01-27,4215.0,4200.0,1036570.0,11.92,138460,129620,-266520
2003-01-28,4140.0,4105.0,1208620.0,11.65,198430,205490,-405500
2003-01-29,4105.0,4030.0,892490.0,11.43,-103180,187630,-82510
2003-01-30,4040.0,4200.0,977610.0,11.92,-138800,139360,-910
2003-02-03,4250.0,4370.0,808440.0,12.4,63920,-65090,-180
2003-02-04,4400.0,4295.0,543970.0,12.19,-20330,12000,8030
2003-02-05,4280.0,4215.0,486892.0,11.96,30652,6628,-37280
2003-02-06,4215.0,4185.0,651392.0,11.88,-177160,-10970,189190
2003-02-07,4155.0,4215.0,737049.0,11.96,-57310,-176400,238710
2003-02-10,4190.0,4235.0,582749.0,12.01,-67990,12320,55470
2003-02-11,4295.0,4040.0,932977.0,11.46,110580,-146400,2500
2003-02-12,3975.0,4070.0,504203.0,11.55,32510,14200,-52060
2003-02-13,4070.0,4100.0,1166624.0,11.63,27910,5760,-29600
2003-02-14,4060.0,4030.0,900370.0,11.43,177070,-38740,-137320
2003-02-17,4120.0,4120.0,851181.0,11.69,25650,-40320,12350
2003-02-18,4135.0,4180.0,1146320.0,11.86,-44200,-68220,112270
2003-02-19,4240.0,3965.0,1575290.0,11.25,530970,-424350,-110620
2003-02-20,3935.0,3875.0,919250.0,11.0,232410,-99800,-133600
2003-02-21,3880.0,3870.0,836703.0,10.98,16880,-125780,109400
2003-02-24,3890.0,3860.0,1003860.0,10.95,236400,-245250,5100
2003-02-25,3690.0,3505.0,2418111.0,9.95,666870,212990,-878210
2003-02-26,3610.0,3670.0,1285841.0,10.41,-3590,-156670,157610
2003-02-27,3600.0,3740.0,1058100.0,10.61,-289070,-78760,369990
2003-02-28,3810.0,3860.0,1934700.0,10.95,-413950,-296740,630690
2003-03-03,3900.0,3870.0,581050.0,10.98,-149950,-6300,156250
2003-03-04,3800.0,3770.0,388730.0,10.7,-76530,-43870,120400
2003-03-05,3655.0,3690.0,653679.0,10.47,-171950,-9610,183030
2003-03-06,3690.0,3685.0,600760.0,10.46,-164820,-3360,168930
2003-03-07,3605.0,3600.0,554890.0,10.21,-169180,142700,50480
2003-03-10,3595.0,3480.0,377785.0,9.88,-63390,-4630,64020
2003-03-11,3310.0,3160.0,991737.0,8.97,97190,-184700,79340
2003-03-12,3115.0,3200.0,1690430.0,9.08,563520,-413880,-124840
2003-03-13,3130.0,2995.0,771509.0,8.5,96940,-16010,-14510
2003-03-14,3150.0,3340.0,1741850.0,9.48,-66000,-110220,177460
2003-03-17,3330.0,3070.0,872520.0,8.71,-109180,-21060,140000
2003-03-18,3290.0,3260.0,1036380.0,9.25,14120,-19270,0
2003-03-19,3260.0,3290.0,891070.0,9.34,-22630,25050,0
2003-03-20,3435.0,3570.0,1510210.0,10.13,247440,-72530,-172160
2003-03-21,3620.0,3670.0,1827000.0,10.41,-222190,260290,-29400
2003-03-24,3800.0,3590.0,860450.0,10.19,-124080,-11210,85290
