Symbol,동국제강_시가(원),동국제강_종가(원),동국제강_거래량(주),동국제강_PER(IFRS-연결),동국제강_순매수수량(개인)(주),동국제강_순매수수량(기관계)(주),동국제강_순매수수량(외국인계)(주)
2016-06-08,8620.0,8830.0,566480.0,,-25641,40187,-5728
2016-06-09,8830.0,9100.0,502862.0,,-183554,254035,-66423
2016-06-10,9050.0,8690.0,470124.0,,54758,39340,-87620
2016-06-13,8990.0,8660.0,617809.0,,68195,-42159,-23736
2016-06-14,8640.0,8540.0,444734.0,,-19547,17942,-1013
2016-06-15,8540.0,8420.0,325669.0,,-29581,-35421,61928
2016-06-16,8350.0,8190.0,334748.0,,-51857,-10415,62895
2016-06-17,8290.0,8050.0,369308.0,,-19977,39630,-20645
2016-06-20,8140.0,8260.0,432328.0,,-32578,-12499,47636
2016-06-21,8320.0,8330.0,200173.0,,-33483,-2990,36003
2016-06-22,8330.0,8570.0,291553.0,,-67437,45757,21680
2016-06-23,8500.0,8460.0,236986.0,,27367,35841,-63085
2016-06-24,8510.0,7820.0,906161.0,,-49096,-89222,135063
2016-06-27,7570.0,8190.0,393063.0,,-131140,99430,31724
2016-06-28,8020.0,8130.0,169852.0,,-46,1809,-2093
2016-06-29,8130.0,8110.0,233704.0,,82698,-40487,-42205
2016-06-30,8280.0,8090.0,221874.0,,16268,-4670,-12275
2016-07-01,8120.0,8320.0,398665.0,,-1304,-9056,68264
2016-07-04,8300.0,8450.0,118538.0,,-4440,-8243,11699
2016-07-05,8400.0,8480.0,112994.0,,-3508,14158,-10650
2016-07-06,8500.0,8230.0,450621.0,,101479,-7399,-89639
2016-07-07,8230.0,8230.0,237768.0,,-5653,-31485,36138
2016-07-08,8230.0,8130.0,325889.0,,26823,-64456,30478
2016-07-11,8400.0,8870.0,1076880.0,,-311336,48401,264927
2016-07-12,8900.0,9070.0,676424.0,,-67960,79345,-9778
2016-07-13,9190.0,10200.0,2486573.0,,-285088,66031,240866
2016-07-14,10300.0,10100.0,1140366.0,,-73842,66185,5067
2016-07-15,10250.0,9810.0,1153438.0,,19623,-9091,-16553
2016-07-18,9810.0,10050.0,657099.0,,-75808,-1283,77055
2016-07-19,10000.0,9720.0,604251.0,,135089,-17326,-118304
2016-07-20,9620.0,9660.0,577975.0,,-23182,-42835,65985
2016-07-21,9760.0,9470.0,439031.0,,-4567,22712,-18326
2016-07-22,9410.0,9320.0,430058.0,,-5154,-5906,10652
2016-07-25,9490.0,9270.0,536906.0,,141784,-53746,-86160
2016-07-26,9260.0,9320.0,544880.0,,192617,-183988,-5569
2016-07-27,9270.0,9310.0,504443.0,,21734,-7230,-16200
2016-07-28,9350.0,9220.0,635964.0,,127061,-44472,-86454
2016-07-29,9200.0,9070.0,787900.0,,83953,-132783,51012
2016-08-01,9030.0,9330.0,489825.0,,-51684,7369,43673
2016-08-02,9340.0,9080.0,407994.0,,85650,-34936,-50177
2016-08-03,8960.0,8870.0,325158.0,,-36486,-23344,61027
2016-08-04,8880.0,8870.0,230428.0,,2184,-8652,8664
2016-08-05,8960.0,9170.0,396033.0,,-54555,-10639,64635
2016-08-08,9100.0,8840.0,425013.0,,67911,7836,-75746
2016-08-09,8870.0,9210.0,404787.0,,-143175,7734,135445
2016-08-10,9240.0,9070.0,317115.0,,19673,39144,-60687
2016-08-11,9080.0,9180.0,272357.0,,-36050,-12357,47976
2016-08-12,9210.0,9450.0,447929.0,,-92057,64360,30917
2016-08-16,9540.0,9310.0,304820.0,,1467,33122,-37689
2016-08-17,9300.0,9200.0,303109.0,,-21366,-3669,24028
2016-08-18,9230.0,9100.0,215112.0,,39314,-34394,-9085
2016-08-19,9100.0,8930.0,349230.0,,100417,-80709,-15870
2016-08-22,8930.0,8750.0,300886.0,,30598,-22989,-7608
2016-08-23,8690.0,8710.0,288560.0,,-46243,10330,35462
2016-08-24,8710.0,8940.0,294007.0,,-2032,5509,-6471
2016-08-25,8960.0,8820.0,196655.0,,35655,22469,-58117
2016-08-26,8800.0,8540.0,337815.0,,29008,-5849,-25272
2016-08-29,8510.0,8500.0,190357.0,,-15166,24661,-8188
2016-08-30,8500.0,8390.0,273400.0,,70860,1694,-76552
2016-08-31,8350.0,8480.0,239302.0,,-27911,-4371,29722
2016-09-01,8480.0,8250.0,378644.0,,62219,-25728,-37398
2016-09-02,8360.0,8440.0,252832.0,,-31200,-24357,53441
2016-09-05,8440.0,8650.0,269177.0,,-18853,16851,-32330
2016-09-06,8630.0,8600.0,183014.0,,51281,-5783,-48519
2016-09-07,8570.0,9110.0,683929.0,,-161319,162724,-4412
2016-09-08,9120.0,8970.0,597147.0,,77119,34978,-115041
2016-09-09,8970.0,9010.0,419827.0,,-57106,75586,-20583
2016-09-12,8740.0,8630.0,286607.0,,18629,-4098,-14743
2016-09-13,8760.0,8310.0,653002.0,,296344,-245599,-49628
2016-09-19,8270.0,8100.0,509600.0,,3758,9726,-12981
2016-09-20,8100.0,8050.0,346838.0,,125273,-82554,-43316
2016-09-21,8010.0,8010.0,370885.0,,111748,-6531,-102814
2016-09-22,8060.0,7960.0,527030.0,,65683,-65232,-730
2016-09-23,8060.0,8040.0,254973.0,,-10674,16666,-5991
2016-09-26,8020.0,7920.0,163334.0,,39975,9916,-42545
2016-09-27,7920.0,8180.0,244009.0,,1636,26176,-27910
2016-09-28,8230.0,8120.0,192856.0,,35578,-16985,-18732
2016-09-29,8180.0,8050.0,289642.0,,27315,13201,-39581
2016-09-30,7970.0,7900.0,253609.0,,62806,-19286,-43517
2016-10-04,7910.0,8000.0,183560.0,,29818,-1671,-28264
2016-10-05,8000.0,7920.0,176216.0,,40016,-1862,-41392
2016-10-06,7900.0,7980.0,176621.0,,19239,-21931,609
2016-10-07,7920.0,7910.0,188704.0,,-19238,-9369,26896
2016-10-10,8000.0,8010.0,171300.0,,-34879,30030,4853
2016-10-11,8130.0,8230.0,232786.0,,-39462,63054,-24285
2016-10-12,8250.0,8270.0,230610.0,,-13512,45719,-32468
2016-10-13,8280.0,8040.0,209349.0,,58952,-39914,-22991
2016-10-14,8060.0,7950.0,186184.0,,27467,-4796,-24648
2016-10-17,7950.0,7930.0,137017.0,,30977,-27077,-4936
2016-10-18,7950.0,8250.0,255482.0,,4984,4570,-9816
2016-10-19,8250.0,8130.0,204590.0,,46160,-12173,-39188
2016-10-20,8140.0,8320.0,295803.0,,-86252,4059,79384
2016-10-21,8320.0,8210.0,193373.0,,-2648,-4395,-957
2016-10-24,8220.0,8380.0,224849.0,,-44804,21284,23018
2016-10-25,8430.0,8490.0,346641.0,,-40244,34676,5397
2016-10-26,8480.0,8220.0,281142.0,,25339,35736,-61075
2016-10-27,8270.0,8180.0,171358.0,,14419,-30933,16512
2016-10-28,8110.0,8110.0,151444.0,,36104,-10833,-25571
2016-10-31,8020.0,8180.0,180723.0,,-40518,8789,31692
2016-11-01,8190.0,8120.0,113432.0,,-939,7252,-6290
2016-11-02,8100.0,7930.0,197641.0,,4429,-12716,8286
2016-11-03,7900.0,8070.0,137192.0,,-40324,17552,22244
2016-11-04,8100.0,8070.0,154612.0,,-40668,39033,1635
2016-11-07,8200.0,8700.0,637291.0,,-273982,97016,179726
2016-11-08,8700.0,8690.0,384122.0,,-64463,97568,-33355
2016-11-09,8730.0,8350.0,735274.0,,-44914,45940,-4063
2016-11-10,8600.0,8930.0,537673.0,,-238869,126849,118279
2016-11-11,9010.0,9250.0,675627.0,,-203615,130626,74568
2016-11-14,9250.0,9700.0,856672.0,,-280301,160884,120829
2016-11-15,9830.0,9900.0,1018764.0,,-250369,184194,75431
2016-11-16,10000.0,10100.0,828681.0,,-324075,140403,190701
2016-11-17,10100.0,9760.0,811740.0,,149663,-223229,64803
2016-11-18,9650.0,9860.0,746198.0,,-99677,-59929,154072
2016-11-21,9890.0,9650.0,268608.0,,15676,-16562,-5753
2016-11-22,9620.0,10050.0,772561.0,,-219304,54648,180045
2016-11-23,10150.0,10050.0,575467.0,,-146317,126583,32044
2016-11-24,10100.0,10050.0,519358.0,,-142673,101626,43476
2016-11-25,10150.0,10050.0,358382.0,,-31385,29269,3741
2016-11-28,9870.0,9650.0,557797.0,,-3458,-81216,84382
2016-11-29,9650.0,9930.0,461011.0,,-162710,71964,101449
2016-11-30,9940.0,9710.0,600529.0,,100340,-180297,82959
2016-12-01,9600.0,9990.0,472452.0,,-157516,97359,62361
2016-12-02,10050.0,9930.0,308541.0,,-49203,-9526,54119
2016-12-05,9930.0,9980.0,538582.0,,-231236,63702,199758
2016-12-06,10200.0,11350.0,2873993.0,,-1221241,395138,849582
2016-12-07,11400.0,11650.0,1173352.0,,-122358,-14379,144397
2016-12-08,11900.0,11750.0,1177292.0,,-303513,13495,290343
2016-12-09,11650.0,11750.0,574761.0,,-84277,-15537,102294
2016-12-12,11700.0,11450.0,841206.0,,41475,-107934,65490
2016-12-13,11450.0,11550.0,613118.0,,-198502,-28412,227987
2016-12-14,11550.0,11650.0,560420.0,,-141571,-32990,167575
2016-12-15,11450.0,11900.0,749542.0,,-62804,-8021,86213
2016-12-16,11850.0,11600.0,541707.0,,10274,-19368,9589
2016-12-19,11500.0,11450.0,571620.0,,-860,-92101,97207
2016-12-20,11450.0,11600.0,284970.0,,-9535,5193,6300
2016-12-21,11600.0,12100.0,690104.0,,-82792,56896,25692
2016-12-22,12200.0,12050.0,345198.0,,-9169,36298,-23945
2016-12-23,12000.0,11600.0,476411.0,,-24084,26578,-53438
2016-12-26,11500.0,11250.0,538946.0,,-50793,-40021,40348
2016-12-27,11200.0,11500.0,332687.0,,-89174,27941,61593
2016-12-28,11450.0,11550.0,226479.0,,-6557,-16470,24293
2016-12-29,11450.0,11050.0,508792.0,,25898,-34804,8893
2017-01-02,11050.0,11650.0,507800.0,18.14,-104910,-39594,146993
2017-01-03,11650.0,11800.0,425741.0,18.37,-21847,-1856,-5176
2017-01-04,11850.0,11800.0,241683.0,18.37,-26664,17269,3398
2017-01-05,11850.0,11900.0,461727.0,18.53,-146339,40424,104842
2017-01-06,11900.0,11950.0,228893.0,18.6,-42392,10519,35317
2017-01-09,12000.0,11700.0,271758.0,18.22,31662,-18946,-17998
2017-01-10,11600.0,11650.0,226316.0,18.14,-46350,14423,32080
2017-01-11,11800.0,13000.0,1937374.0,20.24,-467954,131806,318752
2017-01-12,13150.0,13250.0,902425.0,20.63,11583,39397,-66607
2017-01-13,13050.0,13350.0,731803.0,20.78,-33644,-56424,89807
2017-01-16,13300.0,13000.0,499855.0,20.24,162409,-68987,-93471
2017-01-17,12950.0,12750.0,490106.0,19.85,-34785,43971,-9849
2017-01-18,12800.0,12750.0,424202.0,19.85,88003,-39219,-53290
2017-01-19,12800.0,12700.0,1092852.0,19.77,219857,-3713,-210022
2017-01-20,12600.0,12650.0,401815.0,19.69,-35507,-1307,31594
2017-01-23,12750.0,12600.0,379396.0,19.62,-29350,31436,-2145
2017-01-24,12450.0,12800.0,395934.0,19.93,-73185,-28951,102098
2017-01-25,12950.0,12000.0,893476.0,18.68,245134,-140107,-114391
2017-01-26,11850.0,12350.0,836494.0,19.23,-160193,-29676,193159
2017-01-31,12150.0,12200.0,277016.0,18.99,-36440,28699,8291
2017-02-01,12300.0,12750.0,472286.0,19.85,-125407,139869,-21126
2017-02-02,12600.0,12250.0,597594.0,19.07,154781,6464,-161345
2017-02-03,11900.0,11800.0,1124604.0,18.37,99472,-92679,9749
2017-02-06,11800.0,12000.0,523471.0,18.68,-97968,49208,48751
2017-02-07,12000.0,12250.0,537339.0,19.07,-130373,169039,-38666
2017-02-08,12200.0,11900.0,313876.0,18.53,38660,116313,-155223
2017-02-09,12000.0,12000.0,315089.0,18.68,22562,7861,-30474
2017-02-10,12150.0,11950.0,396500.0,18.6,-85065,108435,-20861
2017-02-13,12100.0,12400.0,496944.0,19.31,-207233,150350,57096
2017-02-14,12450.0,12850.0,771184.0,20.01,-204644,70953,133763
2017-02-15,12850.0,12900.0,472498.0,20.08,-82741,20919,59802
2017-02-16,13000.0,12450.0,475777.0,19.38,84752,-66138,-10605
2017-02-17,12400.0,12450.0,275801.0,19.38,16007,3900,-19908
2017-02-20,12450.0,12100.0,457072.0,18.84,112854,-7689,-88233
2017-02-21,12050.0,12400.0,347531.0,19.31,-36369,16483,17088
2017-02-22,12600.0,12350.0,275278.0,19.23,-10413,40942,-30529
2017-02-23,12450.0,12050.0,403309.0,18.76,125680,-10291,-112390
2017-02-24,12000.0,12100.0,424873.0,18.84,-75844,28534,51380
2017-02-27,12200.0,12700.0,726707.0,19.77,-260189,94956,160932
2017-02-28,12800.0,12600.0,489587.0,19.62,-59677,26112,44155
2017-03-02,12850.0,12400.0,771547.0,19.31,146037,-18180,-95655
2017-03-03,12300.0,11900.0,717649.0,18.53,167326,-68200,-114019
2017-03-06,11800.0,12000.0,271682.0,18.68,9836,-29931,24042
2017-03-07,11900.0,12250.0,325621.0,19.07,-115133,67341,47791
2017-03-08,12200.0,12750.0,825199.0,19.85,-281990,184670,114891
2017-03-09,12700.0,12600.0,620854.0,19.62,142004,-11482,-137423
2017-03-10,12450.0,12550.0,388491.0,19.54,-26552,101252,-74700
2017-03-13,12500.0,12450.0,254422.0,19.38,11998,45000,-59249
2017-03-14,12600.0,12600.0,789519.0,19.62,-98019,-27286,119905
2017-03-15,12650.0,13150.0,1376140.0,20.47,-506431,210162,304419
2017-03-16,13350.0,13500.0,909595.0,21.02,-200781,110926,93067
2017-03-17,13550.0,13600.0,668883.0,21.17,-241854,113620,126333
2017-03-20,13400.0,13850.0,404028.0,21.56,-106868,81402,24525
2017-03-21,13900.0,13500.0,539885.0,21.02,63185,56497,-123118
2017-03-22,13150.0,13000.0,781550.0,20.24,44098,42,-45166
2017-03-23,13150.0,13000.0,345039.0,20.24,49597,-46931,-3062
2017-03-24,13000.0,12600.0,525825.0,19.62,89006,-11323,-78590
2017-03-27,12500.0,12600.0,338517.0,19.62,-53908,42574,11409
2017-03-28,12750.0,12600.0,352580.0,19.62,43880,36170,-78800
2017-03-29,12750.0,12550.0,425739.0,19.54,66293,19402,-82355
2017-03-30,12600.0,12400.0,180948.0,19.31,38282,25080,-62425
2017-03-31,12550.0,12800.0,494214.0,19.93,2776,48590,-61366
2017-04-03,12700.0,12100.0,1010017.0,18.84,339592,-150089,-182393
2017-04-04,11950.0,12050.0,341643.0,18.76,27343,-11205,-6738
2017-04-05,12150.0,12150.0,301952.0,18.92,59671,10313,-70225
2017-04-06,12100.0,12150.0,214817.0,18.92,-4746,38292,-33546
2017-04-07,12200.0,12000.0,215759.0,18.68,32780,-22004,-8666
2017-04-10,12000.0,11850.0,295809.0,18.45,-43361,-7685,56383
2017-04-11,11850.0,11900.0,201679.0,18.53,-16508,55452,-36262
2017-04-12,11850.0,11950.0,297522.0,18.6,-3873,-22001,28266
2017-04-13,12000.0,11750.0,520832.0,18.29,43132,-103651,64726
2017-04-14,11650.0,11400.0,439238.0,17.75,31338,-16448,-4656
2017-04-17,11400.0,11500.0,335149.0,17.9,55360,-10539,-43966
2017-04-18,11600.0,11300.0,524435.0,17.59,84353,-47310,-37303
2017-04-19,11250.0,10850.0,756763.0,16.89,247389,-160626,-87183
2017-04-20,10950.0,10950.0,362186.0,17.05,62504,-105280,42790
2017-04-21,10800.0,10950.0,427911.0,17.05,101077,-74289,-42051
2017-04-24,10950.0,11150.0,417915.0,17.36,-53106,103088,-50471
2017-04-25,11250.0,11100.0,364326.0,17.28,53422,-25135,-30479
2017-04-26,11250.0,11100.0,324435.0,17.28,79336,-16203,-59663
2017-04-27,11000.0,10950.0,183525.0,17.05,20851,6984,-28845
2017-04-28,10850.0,11100.0,334646.0,17.28,-21833,-42000,63833
2017-05-02,11050.0,11050.0,434083.0,17.2,32,73794,-73892
2017-05-04,10900.0,11150.0,255353.0,17.36,-8413,-8537,16949
2017-05-08,11100.0,11200.0,281275.0,17.44,39612,-43471,668
2017-05-10,11300.0,11400.0,592256.0,17.75,-61628,112725,-50098
2017-05-11,11550.0,11750.0,325230.0,18.29,-86970,22627,64742
2017-05-12,11850.0,11600.0,242084.0,18.06,2859,-6647,4028
2017-05-15,11600.0,11600.0,251321.0,18.06,-10695,34205,-23634
2017-05-16,11750.0,11750.0,289036.0,18.29,-7047,42678,-35632
2017-05-17,11650.0,11450.0,432774.0,17.83,87540,-11506,-76722
2017-05-18,11100.0,11450.0,405490.0,17.83,-23649,-74618,98670
2017-05-19,11450.0,11500.0,321233.0,17.9,-8117,-18779,24732
2017-05-22,11550.0,12350.0,1061628.0,19.23,-262737,37938,229624
2017-05-23,12550.0,12500.0,908459.0,19.46,-30702,54491,-26833
2017-05-24,12550.0,12550.0,328092.0,19.54,-112385,38263,76122
2017-05-25,12600.0,12650.0,384235.0,19.69,-73654,32260,41194
2017-05-26,12700.0,12550.0,305085.0,19.54,-35184,27503,7580
2017-05-29,12600.0,12300.0,344597.0,19.15,3216,-96300,93983
2017-05-30,12300.0,12450.0,323831.0,19.38,-94491,12754,81849
2017-05-31,12400.0,12500.0,397763.0,19.46,-25212,27700,-1809
2017-06-01,12500.0,12300.0,399388.0,19.15,-59671,56454,4535
2017-06-02,12350.0,12200.0,363641.0,18.99,-22954,30101,-7069
2017-06-05,12150.0,12200.0,299072.0,18.99,-30384,11082,19452
2017-06-07,12100.0,12400.0,322826.0,19.31,-78522,74241,5176
2017-06-08,12350.0,12350.0,431367.0,19.23,26338,24571,-50585
2017-06-09,12350.0,12700.0,531175.0,19.77,-106208,63551,42057
2017-06-12,12800.0,12650.0,597058.0,19.69,24527,18263,-43298
2017-06-13,12750.0,13000.0,440239.0,20.24,-146538,35793,110844
2017-06-14,13000.0,12750.0,313790.0,19.85,-2009,-2043,5124
2017-06-15,12750.0,12550.0,344262.0,19.54,-46587,-11922,59009
2017-06-16,12400.0,12600.0,290011.0,19.62,-54151,26926,27224
2017-06-19,12700.0,12450.0,320078.0,19.38,-23746,54818,-32002
2017-06-20,12450.0,12750.0,490211.0,19.85,-62306,48653,13464
2017-06-21,12600.0,12500.0,294847.0,19.46,47736,17177,-66073
2017-06-22,12350.0,12450.0,279996.0,19.38,-33153,39966,-6822
2017-06-23,12550.0,12950.0,684509.0,20.16,-206472,36918,162862
2017-06-26,13050.0,13000.0,346420.0,20.24,-22043,61406,-40436
2017-06-27,13150.0,13350.0,569022.0,20.78,-94493,15743,86666
2017-06-28,13300.0,14650.0,2887288.0,22.81,-692964,282445,421280
2017-06-29,14750.0,14650.0,1208486.0,22.81,-214171,41893,172734
2017-06-30,14500.0,14650.0,1728265.0,22.81,-48384,44730,5051
2017-07-03,14750.0,15750.0,2324849.0,24.52,-541973,113314,447379
2017-07-04,15750.0,15050.0,1755700.0,23.43,68139,181974,-264296
2017-07-05,15150.0,15050.0,903884.0,23.43,-12435,-154879,165473
2017-07-06,15000.0,15000.0,574109.0,23.35,-153544,-40471,193936
2017-07-07,15000.0,15100.0,859905.0,23.51,-5707,-95531,102315
2017-07-10,15100.0,14950.0,525772.0,23.28,-47725,-15201,62557
2017-07-11,15150.0,14850.0,1182344.0,23.12,24433,-32109,8820
2017-07-12,14900.0,14750.0,692495.0,22.96,99116,-253322,153677
2017-07-13,14700.0,14750.0,649564.0,22.96,44253,-82797,39637
2017-07-14,14750.0,14450.0,695052.0,22.5,38428,-150252,109027
2017-07-17,14600.0,14950.0,463602.0,23.28,-18633,-37826,53915
2017-07-18,14900.0,14850.0,543864.0,23.12,89161,-54093,-37568
2017-07-19,14950.0,15200.0,621790.0,23.66,-33568,-78472,110940
2017-07-20,15200.0,15150.0,420930.0,23.59,-21385,20470,-2385
2017-07-21,15100.0,14800.0,520571.0,23.04,54085,-64642,9350
2017-07-24,14800.0,14100.0,923275.0,21.95,41681,-172478,129021
2017-07-25,14200.0,14200.0,518965.0,22.11,-53576,-31821,87912
2017-07-26,14450.0,14400.0,364419.0,22.42,-14431,-15162,29993
2017-07-27,14600.0,14550.0,240812.0,22.65,-44108,47597,-938
2017-07-28,14600.0,14250.0,264414.0,22.19,-57290,71673,-14418
2017-07-31,14200.0,14350.0,290130.0,22.34,-61090,34273,23817
2017-08-01,14500.0,14950.0,576975.0,23.28,-86911,54858,32053
2017-08-02,14900.0,14400.0,439969.0,22.42,170338,-12254,-160596
2017-08-03,14350.0,14450.0,320948.0,22.5,-37804,34277,3550
2017-08-04,14400.0,14250.0,380261.0,22.19,-33268,5053,31215
2017-08-07,14400.0,15100.0,1103686.0,23.51,-332198,-6271,345384
2017-08-08,15250.0,14900.0,406138.0,23.2,78351,-3269,-90263
2017-08-09,14750.0,14850.0,412220.0,23.12,11797,17653,-29665
2017-08-10,14700.0,14450.0,692891.0,22.5,172919,-119471,-56555
2017-08-11,14050.0,14000.0,541199.0,21.8,-18145,10953,7181
2017-08-14,13250.0,13200.0,1389493.0,20.55,186135,32027,-221620
2017-08-16,13200.0,12700.0,842039.0,19.77,77344,-122611,39434
2017-08-17,12950.0,13400.0,804358.0,20.86,76297,25262,-103053
2017-08-18,13200.0,13150.0,498176.0,20.47,116850,-54258,-64161
2017-08-21,13200.0,13100.0,326150.0,20.4,70667,-24139,-44528
2017-08-22,13100.0,13150.0,380941.0,20.47,18986,33686,-48037
2017-08-23,13250.0,12850.0,450636.0,20.01,-1142,-87689,83474
2017-08-24,12850.0,12600.0,383913.0,19.62,-24732,-20548,47093
2017-08-25,12600.0,12900.0,307736.0,20.08,-28710,-5319,35309
2017-08-28,13100.0,12950.0,162149.0,20.16,30559,7874,-38433
2017-08-29,12900.0,12750.0,428776.0,19.85,103573,-8524,-95459
2017-08-30,12800.0,12500.0,452492.0,19.46,102480,-106498,1516
2017-08-31,12500.0,12650.0,438219.0,19.69,42116,-34446,-9070
2017-09-01,12750.0,12450.0,338549.0,19.38,55314,-15424,-39910
2017-09-04,12100.0,12550.0,488065.0,19.54,-153546,108831,44325
2017-09-05,12750.0,12350.0,348139.0,19.23,87354,-32222,-58132
2017-09-06,12400.0,11850.0,580842.0,18.45,74372,-111316,34107
2017-09-07,12000.0,11950.0,293145.0,18.6,40562,-90638,49131
2017-09-08,12150.0,11850.0,303863.0,18.45,40551,-63846,23287
2017-09-11,11800.0,11650.0,377413.0,18.14,44380,-99955,51475
2017-09-12,11850.0,12000.0,291015.0,18.68,6371,-43256,37593
2017-09-13,11950.0,11800.0,270300.0,18.37,17321,-11203,-6218
2017-09-14,11700.0,11500.0,437930.0,17.9,77486,-23831,-57655
2017-09-15,11450.0,11400.0,447892.0,17.75,67669,-83465,39296
2017-09-18,11450.0,11350.0,309719.0,17.67,94920,-70159,-21361
2017-09-19,11300.0,11800.0,502461.0,18.37,20004,8870,-28006
2017-09-20,11900.0,11200.0,571374.0,17.44,220898,-16124,-204374
2017-09-21,11150.0,10900.0,567092.0,16.97,56162,65982,-123145
2017-09-22,10850.0,10300.0,1110695.0,16.04,69570,-106886,41490
2017-09-25,10100.0,10300.0,567149.0,16.04,-52047,165152,-113002
2017-09-26,10200.0,10450.0,444988.0,16.27,-28475,114992,-84995
2017-09-27,10500.0,10250.0,451815.0,15.96,185902,29869,-218762
2017-09-28,10200.0,10550.0,489458.0,16.43,61991,92226,-154217
2017-09-29,10600.0,10700.0,268158.0,16.66,31843,-19260,-12383
2017-10-10,10550.0,10250.0,682742.0,15.96,128807,-99100,-30717
2017-10-11,10250.0,10250.0,604678.0,15.96,203871,-140812,-63059
2017-10-12,10300.0,10200.0,619457.0,15.88,224779,-58345,-170358
2017-10-13,10300.0,10850.0,748181.0,16.89,-34234,54351,-18117
2017-10-16,10950.0,11400.0,1018292.0,17.75,37738,213319,-254348
2017-10-17,11300.0,11250.0,353558.0,17.51,30082,343,-28538
2017-10-18,11350.0,11100.0,332796.0,17.28,84340,-14219,-70221
2017-10-19,11250.0,11200.0,236860.0,17.44,22061,35395,-53056
2017-10-20,11200.0,11250.0,349226.0,17.51,-6718,-4967,11685
2017-10-23,11250.0,11000.0,298321.0,17.13,38335,-18460,-19865
2017-10-24,11000.0,11100.0,187699.0,17.28,-61048,13517,46531
2017-10-25,11100.0,11300.0,304879.0,17.59,-411,-26295,35384
2017-10-26,11250.0,10700.0,623638.0,16.66,157749,-40964,-116865
2017-10-27,10700.0,11200.0,492969.0,17.44,-125281,-9925,135465
2017-10-30,11200.0,11000.0,311506.0,17.13,38021,-32707,-5417
2017-10-31,11000.0,10850.0,345392.0,16.89,127716,-94721,-39275
2017-11-01,10700.0,10650.0,552559.0,16.58,157741,-50253,-113888
2017-11-02,10750.0,10650.0,249514.0,16.58,16056,37745,-53824
2017-11-03,10700.0,10850.0,353371.0,16.89,373,44810,-50014
2017-11-06,10900.0,10700.0,285751.0,16.66,54230,-3238,-48992
2017-11-07,10650.0,10800.0,169331.0,16.81,-11589,14919,-6330
2017-11-08,10700.0,10750.0,176546.0,16.74,45228,-1610,-43618
2017-11-09,10850.0,11100.0,477080.0,17.28,57044,43250,-93124
2017-11-10,11050.0,10850.0,437634.0,16.89,221872,-95587,-151285
2017-11-13,10950.0,10750.0,636322.0,16.74,210937,-96166,-115271
2017-11-14,10750.0,10750.0,292921.0,16.74,-9695,10374,-679
2017-11-15,10700.0,10350.0,751854.0,16.11,132586,-44788,-87362
2017-11-16,10350.0,10350.0,320665.0,16.11,52243,-59502,4096
2017-11-17,10500.0,10600.0,494884.0,16.5,-11187,-44731,57918
2017-11-20,10700.0,10700.0,410613.0,16.66,83674,-34585,-46089
2017-11-21,10700.0,10400.0,340806.0,16.19,108368,-9036,-98791
2017-11-22,10450.0,10350.0,351331.0,16.11,68820,-42804,-25508
2017-11-23,10400.0,10700.0,514600.0,16.66,-129021,206339,-75307
2017-11-24,10700.0,10900.0,557954.0,16.97,-159204,155956,4248
2017-11-27,10950.0,11000.0,498812.0,17.13,-18496,104066,-82560
2017-11-28,11000.0,11150.0,741866.0,17.36,-33283,193693,-155410
2017-11-29,11150.0,11000.0,386098.0,17.13,134430,14888,-149318
2017-11-30,11050.0,11200.0,1173477.0,17.44,46429,141385,-186814
2017-12-01,11350.0,11050.0,440654.0,17.2,84431,40859,-126154
