Symbol,현대해상_시가(원),현대해상_종가(원),현대해상_거래량(주),현대해상_PER(IFRS-연결),현대해상_순매수수량(개인)(주),현대해상_순매수수량(기관계)(주),현대해상_순매수수량(외국인계)(주)
2001-12-11,24150.0,25200.0,109950.0,,-47870,47110,-2710
2001-12-12,25600.0,25800.0,125330.0,,-21270,9210,-6900
2001-12-13,26000.0,29400.0,506450.0,,-64010,-34390,87400
2001-12-14,28000.0,27950.0,349470.0,,-41190,77060,-41000
2001-12-17,27650.0,27050.0,194230.0,,-32900,-25740,49940
2001-12-18,27200.0,26000.0,246550.0,,-18640,-5960,20100
2001-12-19,27000.0,25500.0,278660.0,,42930,-34430,-8000
2001-12-20,26500.0,29000.0,445100.0,,-126250,-29090,149000
2001-12-21,28000.0,29300.0,344070.0,,-69760,-34040,88800
2001-12-24,30400.0,30100.0,121090.0,,-17190,-6430,31620
2001-12-26,30400.0,30350.0,163970.0,,-40790,3340,36140
2001-12-27,30500.0,31300.0,124400.0,,-18020,21260,-5240
2001-12-28,31400.0,32900.0,158030.0,,-31610,-11980,41590
2002-01-02,33700.0,35500.0,145647.0,,-50958,6718,48050
2002-01-03,35000.0,35500.0,189490.0,,-31075,37155,-1480
2002-01-04,35500.0,37000.0,156870.0,,-20440,-29520,72820
2002-01-07,37000.0,38850.0,191125.0,,-28245,-8735,53480
2002-01-08,38500.0,36000.0,168745.0,,210,10680,-4890
2002-01-09,36500.0,37100.0,192950.0,,43500,-7500,6000
2002-01-10,37150.0,41200.0,239263.0,,-71310,-20700,111620
2002-01-11,41200.0,40000.0,169950.0,,-12940,-32570,48010
2002-01-14,39100.0,39800.0,66631.0,,-8350,1710,640
2002-01-15,38600.0,38300.0,53750.0,,620,-90,-930
2002-01-16,37300.0,37500.0,97470.0,,24250,-6050,-5000
2002-01-17,36600.0,36100.0,204600.0,,82490,30840,-115580
2002-01-18,36700.0,34200.0,149970.0,,23090,38990,-84760
2002-01-21,34000.0,35800.0,101780.0,,21110,21790,-42900
2002-01-22,35850.0,37000.0,114690.0,,-26900,39410,-17510
2002-01-23,35900.0,38300.0,86560.0,,-17530,18230,-2200
2002-01-24,38100.0,38100.0,107641.0,,22950,-23970,-3280
2002-01-25,39000.0,38000.0,138040.0,,44210,-17540,-24450
2002-01-28,37900.0,37000.0,139449.0,,26040,18280,-44360
2002-01-29,36900.0,36500.0,155591.0,,64610,-16970,-47760
2002-01-30,35100.0,34300.0,99484.0,,9890,10990,-18720
2002-01-31,34700.0,33300.0,193370.0,,53130,21990,-68180
2002-02-01,33800.0,32950.0,89058.0,,-130,16190,-16060
2002-02-04,32150.0,32450.0,67957.0,,-1740,5940,-6900
2002-02-05,31700.0,33450.0,74926.0,,-12574,2844,-8220
2002-02-06,33500.0,33700.0,74876.0,,-13840,4360,4210
2002-02-07,33500.0,33400.0,71210.0,,-29390,8690,21000
2002-02-08,33500.0,35000.0,81200.0,,-17490,20360,-3910
2002-02-14,35500.0,36000.0,135530.0,,-10390,14820,10450
2002-02-15,36000.0,36900.0,120110.0,,770,-5100,13950
2002-02-18,37100.0,36900.0,101940.0,,-6530,7080,-2100
2002-02-19,37000.0,36900.0,52777.0,,-15820,9900,5420
2002-02-20,36700.0,35600.0,50613.0,,1726,1754,-7480
2002-02-21,36100.0,34700.0,95940.0,,20760,7140,-34470
2002-02-22,34500.0,37000.0,101410.0,,4750,5810,-10020
2002-02-25,37100.0,37000.0,119950.0,,-17230,49160,-25720
2002-02-26,37300.0,37200.0,123700.0,,-15960,-2450,10000
2002-02-27,36700.0,37400.0,128900.0,,31150,-12050,-30100
2002-02-28,37300.0,39700.0,299600.0,,-44030,40420,-14240
2002-03-04,42000.0,39200.0,190940.0,,-32260,63740,-33860
2002-03-05,40000.0,40500.0,146860.0,,-32710,35410,-2140
2002-03-06,40700.0,43100.0,315815.0,,-58040,49070,-6000
2002-03-07,43000.0,43100.0,256990.0,,-29090,70890,-36800
2002-03-08,42500.0,42500.0,200800.0,,28970,29920,-58890
2002-03-11,42200.0,48850.0,329941.0,,-103855,20965,72390
2002-03-12,50800.0,53400.0,619691.0,,-84488,-32762,151940
2002-03-13,54500.0,52900.0,248908.0,,-4018,17048,-19960
2002-03-14,52700.0,54000.0,128970.0,,-4060,-22570,26370
2002-03-15,53500.0,57200.0,158800.0,,-28309,21679,-50
2002-03-18,57200.0,56100.0,206702.0,,14825,23055,-16620
2002-03-19,56100.0,56200.0,127809.0,,25020,-25980,-13400
2002-03-20,56200.0,52900.0,194624.0,,16634,-38854,22120
2002-03-21,51500.0,52000.0,133233.0,,31000,-27930,-3040
2002-03-22,52000.0,53500.0,122324.0,,-9300,10930,-1230
2002-03-25,53500.0,51000.0,78992.0,,-800,22719,-13050
2002-03-26,50500.0,50000.0,80256.0,,-9821,12072,-140
2002-03-27,51000.0,50000.0,114948.0,,42400,-21570,-10980
2002-03-28,49500.0,48500.0,144749.0,,31571,-33701,2880
2002-03-29,49200.0,51600.0,208423.0,,55325,-68045,-10
2002-04-01,53000.0,54900.0,409968.0,3.91,-21162,59022,-22600
2002-04-02,55000.0,54800.0,155788.0,3.9,-31320,990,860
2002-04-03,55800.0,53800.0,108370.0,3.83,17070,-15460,410
2002-04-04,52700.0,55700.0,194330.0,3.96,3220,24170,-28180
2002-04-08,55700.0,54700.0,139850.0,3.89,12030,-10270,-13730
2002-04-09,54700.0,52600.0,120320.0,3.74,-8930,14570,-19810
2002-04-10,51100.0,49000.0,78010.0,3.49,-2750,1800,-5090
2002-04-11,47700.0,49600.0,68810.0,3.53,2710,-1950,-700
2002-04-12,47200.0,48000.0,146096.0,3.41,17530,24240,-49000
2002-04-15,47500.0,48600.0,98220.0,3.46,32570,10620,-49890
2002-04-16,48600.0,47800.0,95970.0,3.4,30120,4010,-34180
2002-04-17,48150.0,48500.0,148545.0,3.45,62989,-9219,-39610
2002-04-18,49700.0,52000.0,265320.0,3.7,28710,16180,-17980
2002-04-19,52000.0,51500.0,193570.0,3.66,-43330,49860,-1060
2002-04-22,52400.0,51000.0,165980.0,3.63,31990,-26560,1130
2002-04-23,50700.0,48800.0,110351.0,3.47,6640,-1880,-3570
2002-04-24,48800.0,49200.0,265080.0,3.5,18490,-75590,60000
2002-04-25,48000.0,47300.0,115440.0,3.36,-26230,-4980,28310
2002-04-26,45200.0,46600.0,67229.0,3.31,-9920,7890,0
2002-04-29,44500.0,43800.0,76105.0,3.12,2655,-5505,-1150
2002-04-30,44100.0,43500.0,165870.0,3.09,-3470,-25860,23400
2002-05-02,44400.0,44100.0,139513.0,3.14,37230,-60120,22130
2002-05-03,43800.0,42500.0,289870.0,3.02,145420,-60970,-72000
2002-05-06,42000.0,39300.0,222310.0,2.8,66540,-58990,-2250
2002-05-07,38100.0,39000.0,187190.0,2.77,15490,-20690,-50
2002-05-08,39750.0,40900.0,169962.0,2.91,-17370,7720,9990
2002-05-09,42900.0,44200.0,305015.0,3.14,-44840,8570,32460
2002-05-10,43850.0,44000.0,261575.0,3.13,-101930,35840,82590
2002-05-13,44300.0,44500.0,139790.0,3.17,-56800,-11770,65010
2002-05-14,45500.0,45400.0,138980.0,3.23,-52340,3580,-5920
2002-05-15,46200.0,47000.0,129940.0,3.34,-14440,7170,590
2002-05-16,46500.0,46100.0,90625.0,3.28,-28915,25685,-3340
2002-05-17,46500.0,47300.0,106230.0,3.36,-28850,-7840,36290
2002-05-20,47350.0,48700.0,104340.0,3.46,-38230,-16500,48920
2002-05-21,48650.0,48550.0,136981.0,3.45,-69530,8110,57380
2002-05-22,48100.0,48950.0,83360.0,3.48,-20190,-5100,25290
2002-05-23,49150.0,48200.0,105240.0,3.43,-14060,-36310,49370
2002-05-24,48400.0,48600.0,78930.0,3.46,-13160,-36840,50000
2002-05-27,48900.0,47350.0,66286.0,3.37,-17865,-17325,41690
2002-05-28,47400.0,47000.0,49345.0,3.34,-21760,-11140,24900
2002-05-29,46100.0,46200.0,27655.0,3.29,-17800,-200,18000
2002-05-30,43650.0,44900.0,42000.0,3.19,-21920,-1650,24930
2002-05-31,44800.0,44800.0,49900.0,3.19,-32090,850,26570
2002-06-03,44000.0,45900.0,24691.0,3.27,-7789,1749,7130
2002-06-04,45300.0,46000.0,20050.0,3.27,-11280,4100,6740
2002-06-05,46500.0,46000.0,63510.0,3.27,-5120,4870,-1800
2002-06-07,44500.0,45400.0,42620.0,3.23,-20070,-160,20140
2002-06-10,46000.0,47700.0,47090.0,3.39,-18560,1290,21050
2002-06-11,47500.0,47000.0,10690.0,3.34,380,-380,0
2002-06-12,46650.0,47700.0,47440.0,3.39,-8990,-730,9720
2002-06-14,46900.0,47300.0,37870.0,3.36,-940,-310,5570
2002-06-17,47300.0,46000.0,38270.0,3.27,-12920,1320,12290
2002-06-18,46400.0,44300.0,73420.0,3.15,-21870,-9530,39570
2002-06-19,44000.0,42300.0,68552.0,3.01,-48820,1910,46640
2002-06-20,40300.0,39800.0,113430.0,2.83,37250,3590,-36940
2002-06-21,39900.0,39700.0,66710.0,2.82,12160,-8150,-8500
2002-06-24,39200.0,38000.0,111100.0,2.7,-5090,-28560,40630
2002-06-25,38100.0,36000.0,99320.0,2.56,26140,-4310,-30290
2002-06-26,34300.0,30600.0,189350.0,2.18,33879,-54799,-80
2002-06-27,31400.0,31150.0,254297.0,2.22,104787,-97547,25670
2002-06-28,32300.0,35800.0,266302.0,2.55,-10940,-17380,23050
2002-07-02,34500.0,36300.0,167800.0,2.58,-1730,16450,-11030
2002-07-03,35900.0,36750.0,130181.0,2.61,-35430,11540,21890
2002-07-04,37000.0,38100.0,153062.0,2.71,-30440,12460,26150
2002-07-05,37700.0,38400.0,124211.0,2.73,-51360,10800,39790
2002-07-08,39400.0,38800.0,87871.0,2.76,-24810,-14670,34480
2002-07-09,39000.0,39800.0,33900.0,2.83,-12730,2330,7400
2002-07-10,39300.0,41150.0,91849.0,2.93,-17359,-26010,43369
2002-07-11,41200.0,40100.0,119452.0,2.85,17390,-18061,12311
2002-07-12,41000.0,40400.0,35980.0,2.87,-1170,1120,1550
2002-07-15,39000.0,39300.0,35120.0,2.8,2220,-2900,180
2002-07-16,38750.0,38000.0,43360.0,2.7,-3120,8770,-6000
2002-07-18,38000.0,36900.0,49036.0,2.62,5150,1270,-6420
2002-07-19,36200.0,35400.0,50820.0,2.52,9410,10530,-21140
2002-07-22,33500.0,34000.0,52940.0,2.42,-7930,9040,740
2002-07-23,33100.0,36250.0,103850.0,2.58,15340,3980,-19320
2002-07-24,34500.0,34150.0,64100.0,2.43,10010,17620,-25830
2002-07-25,36600.0,34700.0,55872.0,2.47,16270,-26250,9980
2002-07-26,34000.0,33000.0,56653.0,2.35,2200,-8780,-120
2002-07-29,33000.0,32700.0,27013.0,2.33,2180,-6120,-60
2002-07-30,34100.0,35450.0,89280.0,2.52,1700,-22330,27130
2002-07-31,35300.0,36900.0,92970.0,2.62,-26810,4140,14290
2002-08-01,37800.0,36000.0,84720.0,2.56,-16378,-27322,43700
2002-08-02,35200.0,36400.0,45550.0,2.59,-2930,-6010,7400
2002-08-05,35500.0,33950.0,51360.0,2.42,-2060,25750,-19090
2002-08-06,33050.0,34600.0,47150.0,2.46,-2010,18150,-14020
2002-08-07,35700.0,35950.0,61728.0,2.56,-15410,-19940,35350
2002-08-08,36100.0,36350.0,20740.0,2.59,-3930,-220,4150
2002-08-09,36800.0,36100.0,33780.0,2.57,-4850,-4080,7830
2002-08-12,36100.0,36350.0,23526.0,2.59,1686,-8286,7000
2002-08-13,36050.0,36800.0,40840.0,2.62,948,-2998,0
2002-08-14,36600.0,37000.0,36650.0,2.63,-4800,6670,-4870
2002-08-16,37200.0,37400.0,43050.0,2.66,-9590,10450,2640
2002-08-19,37700.0,36600.0,20280.0,2.6,590,1430,980
2002-08-20,37000.0,37000.0,26960.0,2.63,-3880,5740,-1860
2002-08-21,36800.0,37700.0,26730.0,2.68,1350,-1290,-560
2002-08-22,38000.0,37000.0,74230.0,2.63,32310,-10270,-21290
2002-08-23,36900.0,36450.0,42420.0,2.59,-390,10870,-150
2002-08-26,35700.0,35550.0,19380.0,2.53,-5010,5010,0
2002-08-27,35150.0,35200.0,19220.0,2.5,100,4400,-4500
2002-08-28,34600.0,34800.0,31360.0,2.48,13590,0,-18090
2002-08-29,34600.0,34900.0,15472.0,2.48,612,4040,-3652
2002-08-30,35300.0,36500.0,34432.0,2.6,-5750,7970,-1220
2002-09-02,36350.0,38500.0,109917.0,2.74,-37046,12196,21150
2002-09-03,38450.0,37600.0,33720.0,2.67,-12470,-5370,8000
2002-09-04,36700.0,36500.0,80357.0,2.6,-7270,2850,4830
2002-09-05,37100.0,36400.0,18540.0,2.59,1800,-1750,0
2002-09-06,35850.0,35200.0,41806.0,2.5,2740,8240,-10980
2002-09-09,34500.0,34100.0,41051.0,2.43,9600,11400,-21000
2002-09-10,34000.0,34000.0,43900.0,2.42,16214,5150,-10930
2002-09-11,34300.0,34450.0,46740.0,2.45,23260,-7820,-15500
2002-09-12,34350.0,34800.0,40628.0,2.48,2360,1130,-3490
2002-09-13,34800.0,35500.0,35760.0,2.53,-21660,4720,20940
2002-09-16,35700.0,34100.0,32240.0,2.43,-3120,6950,-3830
2002-09-17,34200.0,34000.0,59940.0,2.42,15920,-18400,-2520
2002-09-18,33500.0,33300.0,84520.0,2.37,5840,7630,-8080
2002-09-19,32400.0,31600.0,80540.0,2.25,23140,-10210,-14790
2002-09-23,31100.0,28750.0,89185.0,2.05,14450,6950,-5400
2002-09-24,27100.0,28200.0,72790.0,2.01,2940,14060,-11000
2002-09-25,27500.0,28000.0,59360.0,1.99,-790,-3010,16800
2002-09-26,28500.0,27750.0,102350.0,1.97,18340,-17860,-3000
2002-09-27,27500.0,28000.0,45647.0,1.99,-2680,12070,-5000
2002-09-30,27100.0,26900.0,26270.0,1.91,-5660,2460,2200
2002-10-01,26200.0,27500.0,22840.0,1.96,-3730,-7070,7960
2002-10-02,28100.0,27700.0,23600.0,1.97,4020,-1300,-2480
2002-10-04,27200.0,27450.0,40160.0,1.95,5460,-12480,2820
2002-10-07,27000.0,27300.0,37440.0,1.94,-14518,11918,-550
2002-10-08,27000.0,26800.0,39724.0,1.91,-2700,-13584,26664
2002-10-09,26500.0,25500.0,188930.0,1.81,25530,-50490,15950
2002-10-10,24000.0,24000.0,194710.0,1.71,14030,-101330,80310
2002-10-11,25000.0,24100.0,97420.0,1.71,-7610,-14440,9700
2002-10-14,25100.0,24900.0,93070.0,1.77,36780,-42670,-1050
2002-10-15,25200.0,26300.0,128870.0,1.87,-560,-5290,4110
2002-10-16,27000.0,25800.0,63020.0,1.84,2560,-5040,1850
2002-10-17,25400.0,29000.0,137720.0,2.06,-3920,-16780,24100
2002-10-18,30200.0,31200.0,141460.0,2.22,-55140,-8360,65650
2002-10-21,31600.0,30900.0,91942.0,2.2,3730,-30260,38530
2002-10-22,31400.0,28550.0,73415.0,2.03,2940,-4270,1590
2002-10-23,29200.0,29850.0,64885.0,2.12,23750,-22250,0
2002-10-24,29400.0,28850.0,46460.0,2.05,2100,450,-2850
2002-10-25,28200.0,28600.0,34360.0,2.03,-530,6280,-6250
2002-10-28,29400.0,29650.0,42495.0,2.11,-13520,13520,0
2002-10-29,29150.0,29650.0,58070.0,2.11,-14730,6580,-1850
2002-10-30,30000.0,29550.0,38500.0,2.1,-14940,21790,-1380
2002-10-31,29950.0,28600.0,46220.0,2.03,-12630,14430,-1800
2002-11-01,28100.0,28050.0,89820.0,2.0,-6560,6000,100
2002-11-04,28500.0,27900.0,99050.0,1.98,30540,28430,-69970
2002-11-05,27200.0,27300.0,43930.0,1.94,12340,-320,-13200
2002-11-06,27800.0,28500.0,80770.0,2.03,28750,-12770,5220
2002-11-07,28500.0,28650.0,61260.0,2.04,-580,-5770,5500
2002-11-08,27850.0,27300.0,82630.0,1.94,20740,-22390,-4020
2002-11-11,27000.0,26800.0,60920.0,1.91,-18700,-13130,31530
2002-11-12,25900.0,26100.0,42930.0,1.86,15630,-25800,7000
2002-11-13,25900.0,26150.0,25330.0,1.86,-4320,4320,0
2002-11-14,25750.0,26100.0,18927.0,1.86,-3362,652,2710
2002-11-15,26600.0,27300.0,24731.0,1.94,-1589,-1,0
2002-11-18,26900.0,26550.0,11260.0,1.89,-600,600,0
2002-11-19,26700.0,26400.0,19190.0,1.88,-250,4250,0
2002-11-20,26050.0,26800.0,25730.0,1.91,-2555,2505,0
2002-11-21,27600.0,28150.0,127619.0,2.0,2628,-29898,47910
2002-11-22,28700.0,28950.0,156790.0,2.06,-27850,18580,19580
2002-11-25,29500.0,30600.0,82789.0,2.18,-11240,8760,14970
2002-11-26,30600.0,30300.0,51250.0,2.16,-10700,2690,10910
2002-11-27,30000.0,30600.0,52710.0,2.18,5940,-5940,0
2002-11-28,31900.0,31200.0,119530.0,2.22,-30250,-14370,60620
2002-11-29,31750.0,31700.0,56770.0,2.25,-8910,25190,-7420
2002-12-02,32300.0,31350.0,39137.0,2.23,10117,-14607,4490
2002-12-03,31400.0,32000.0,78510.0,2.28,4590,-15690,15600
2002-12-04,31700.0,31400.0,48810.0,2.23,-30410,-2870,33280
2002-12-05,31400.0,32250.0,57850.0,2.29,-18070,-8830,27600
2002-12-06,32200.0,33200.0,96081.0,2.36,-17220,-7080,32300
2002-12-09,33500.0,33450.0,68265.0,2.38,-12530,-18050,30780
2002-12-10,32500.0,32600.0,31160.0,2.32,-7940,-3270,11480
2002-12-11,32600.0,31400.0,78880.0,2.23,-220,-29440,32760
2002-12-12,31300.0,31400.0,42870.0,2.23,12758,-108,-13880
2002-12-13,31700.0,30600.0,34150.0,2.18,5840,-1000,-5840
2002-12-16,30150.0,29400.0,30210.0,2.09,11140,7820,-18960
2002-12-17,29700.0,29500.0,42120.0,2.1,18630,-15000,-3630
2002-12-18,29250.0,29900.0,36335.0,2.13,9700,8710,-7980
2002-12-20,29200.0,30200.0,25971.0,2.15,-12120,4670,7450
2002-12-23,30000.0,29200.0,15220.0,2.08,-7930,-70,8000
2002-12-24,28700.0,28600.0,12560.0,2.03,-6930,210,6720
2002-12-26,28100.0,27500.0,7445.0,1.96,-790,-60,860
2002-12-27,27550.0,27650.0,8910.0,1.97,-1470,-2670,4140
2002-12-30,27450.0,25300.0,19230.0,1.8,7410,-410,-11000
2003-01-02,26100.0,25950.0,26747.0,1.85,20770,1500,-18200
2003-01-03,27200.0,27100.0,30720.0,1.93,-3010,180,5830
2003-01-06,27800.0,28200.0,72900.0,2.01,-7290,-17120,38760
2003-01-07,28450.0,27200.0,54610.0,1.93,-2700,-17430,20130
2003-01-08,27000.0,26500.0,64090.0,1.89,4380,-2040,-11340
2003-01-09,25900.0,25900.0,99690.0,1.84,24540,-14120,-25990
2003-01-10,26200.0,26000.0,83790.0,1.85,-5050,-27660,32710
2003-01-13,25900.0,26200.0,40940.0,1.86,26210,-1710,-25000
2003-01-14,26400.0,26400.0,16890.0,1.88,-2410,400,0
2003-01-15,26600.0,26400.0,38200.0,1.88,-11930,-8000,-2650
2003-01-16,25800.0,25600.0,29830.0,1.82,12850,-460,-14890
2003-01-17,25200.0,24050.0,57720.0,1.71,23240,-15840,-7400
2003-01-20,23700.0,23150.0,66370.0,1.65,10350,-7340,-6010
2003-01-21,23300.0,22500.0,107130.0,1.6,40750,8280,-35210
2003-01-22,22100.0,21800.0,73172.0,1.55,9459,-15500,6950
2003-01-23,22000.0,21500.0,92120.0,1.53,54320,-26900,-8300
2003-01-24,21750.0,20900.0,186250.0,1.49,-25150,-13410,37490
2003-01-27,20100.0,20000.0,67360.0,1.42,12350,-4220,-10920
2003-01-28,20000.0,20750.0,112880.0,1.48,27990,-23360,-4630
2003-01-29,21000.0,20150.0,97380.0,1.43,-3640,-1210,5090
2003-01-30,20250.0,20850.0,269064.0,1.48,56363,-15263,-41100
2003-02-03,21300.0,21550.0,177490.0,1.53,37780,-41310,11630
2003-02-04,22000.0,22150.0,160307.0,1.58,-46000,-20990,65580
2003-02-05,21800.0,22500.0,190780.0,1.6,-50660,-52380,128540
2003-02-06,22200.0,21700.0,85422.0,1.54,-20540,5260,-11390
2003-02-07,20950.0,21500.0,62440.0,1.53,-37190,20990,17100
2003-02-10,20900.0,21800.0,45150.0,1.55,-20240,320,19830
2003-02-11,22500.0,22400.0,96170.0,1.59,-16030,-23070,54100
2003-02-12,22800.0,23050.0,50860.0,1.64,-6510,-1400,22390
2003-02-13,23200.0,23100.0,60490.0,1.64,-12720,-22780,35500
2003-02-14,22800.0,22900.0,16500.0,1.63,-5000,0,5000
2003-02-17,23600.0,25350.0,56140.0,1.8,-16420,-1040,20500
2003-02-18,25200.0,25350.0,47210.0,1.8,-13260,-6400,21120
2003-02-19,26200.0,25150.0,49226.0,1.79,-14280,-3190,18310
2003-02-20,24800.0,24600.0,34190.0,1.75,1780,1920,-2360
2003-02-21,24500.0,25450.0,38850.0,1.81,-15050,-2430,17570
2003-02-24,25700.0,25000.0,22080.0,1.78,1550,590,-3520
2003-02-25,24800.0,23800.0,54620.0,1.69,3800,-5740,2110
2003-02-26,23850.0,23000.0,57790.0,1.64,25190,-3050,-22140
2003-02-27,22500.0,22550.0,70010.0,1.6,7150,5330,-12480
2003-02-28,22500.0,22150.0,24021.0,1.58,-1760,-5480,7240
2003-03-03,22450.0,23400.0,28900.0,1.66,1410,-450,-960
2003-03-04,23500.0,23400.0,35740.0,1.66,-12100,-5250,17350
2003-03-05,23100.0,22850.0,22400.0,1.63,-2600,-5250,7850
2003-03-06,23200.0,22100.0,24150.0,1.57,-1370,4650,-3280
2003-03-07,21100.0,21200.0,45870.0,1.51,-12510,5300,7210
2003-03-10,21200.0,21500.0,23730.0,1.53,-940,1410,-470
2003-03-11,21000.0,20500.0,47370.0,1.46,9780,-20870,15090
2003-03-12,20500.0,20300.0,69227.0,1.44,-1550,10280,-8730
2003-03-13,20400.0,18050.0,124280.0,1.28,54600,19650,-66750
2003-03-14,19200.0,19000.0,141060.0,1.35,37690,-1100,-36110
2003-03-17,19100.0,17850.0,58710.0,1.27,-10580,11450,-1570
2003-03-18,18700.0,18500.0,229530.0,1.32,130300,4300,-135980
2003-03-19,18750.0,19100.0,259468.0,1.36,-2728,14518,-12350
2003-03-20,19500.0,21100.0,269519.0,1.5,42732,71439,-112670
2003-03-21,21550.0,21900.0,250490.0,1.56,-47390,-670,51840
2003-03-24,23000.0,21700.0,101810.0,1.54,26860,4670,-31230
2003-03-25,20700.0,21050.0,63960.0,1.5,-14280,12100,1880
2003-03-26,22500.0,21400.0,96980.0,1.52,918,912,-1830
2003-03-27,20900.0,20700.0,58521.0,1.47,-16868,16868,0
2003-03-28,20450.0,21500.0,54905.0,1.53,-26534,21014,5520
2003-03-31,21000.0,20000.0,33810.0,1.42,8320,2840,-11160
2003-04-01,19300.0,20000.0,39130.0,3.98,10190,2260,-12450
2003-04-02,20300.0,20450.0,54890.0,4.07,-2520,29940,-27420
2003-04-03,21200.0,21500.0,55375.0,4.27,-33552,9227,8525
2003-04-04,21600.0,23200.0,97540.0,4.61,-47740,31850,8190
2003-04-07,24200.0,24500.0,67981.0,4.87,-32342,19592,11750
2003-04-08,23850.0,24200.0,46813.0,4.81,-5890,7690,5070
2003-04-09,24250.0,23300.0,64531.0,4.63,-6649,-2061,8840
2003-04-10,23300.0,24650.0,71633.0,4.9,-36180,9120,31060
2003-04-11,24100.0,27200.0,170570.0,5.41,-70256,23586,46970
2003-04-14,27300.0,26900.0,81513.0,5.35,16012,6478,-25190
2003-04-15,27900.0,27000.0,83763.0,5.37,-9740,24490,-25000
2003-04-16,27700.0,28050.0,79436.0,5.58,-32184,30284,-600
2003-04-17,27600.0,27850.0,68370.0,5.54,390,-16110,15450
2003-04-18,28400.0,28800.0,42754.0,5.73,-8215,5175,3240
2003-04-21,28550.0,29000.0,63240.0,5.76,-8300,8000,0
2003-04-22,28200.0,27050.0,64720.0,5.38,21606,-22106,0
2003-04-23,26950.0,25950.0,157120.0,5.16,46710,-15750,-30950
2003-04-24,25950.0,25800.0,180720.0,5.13,56361,-79581,23400
2003-04-25,25150.0,25000.0,109127.0,4.97,-8116,-6704,14900
2003-04-28,24300.0,24900.0,68171.0,4.95,6630,17670,-25300
2003-04-29,25500.0,26900.0,168780.0,5.35,13075,-27645,15470
2003-04-30,27200.0,27650.0,88046.0,5.5,-52340,43210,7480
2003-05-02,28000.0,28350.0,45750.0,5.64,-19210,3870,0
2003-05-06,28300.0,28350.0,74350.0,5.64,-25561,7261,18400
2003-05-07,28600.0,30700.0,125570.0,6.1,-51530,24220,23300
2003-05-09,29850.0,30650.0,89317.0,6.09,-22080,37600,-25500
2003-05-12,31500.0,30000.0,90501.0,5.96,-12009,14369,4780
2003-05-13,30200.0,29800.0,47340.0,5.92,-15230,7040,0
2003-05-14,29500.0,30000.0,22390.0,5.96,-2730,-2570,0
2003-05-15,30000.0,31000.0,94830.0,6.16,-13700,-9310,12730
2003-05-16,31300.0,32250.0,175005.0,6.41,-19700,-16710,37610
2003-05-19,31700.0,32150.0,95930.0,6.39,-21010,-25470,45980
2003-05-20,31700.0,32550.0,45900.0,6.47,-4460,-6200,10160
2003-05-21,32550.0,35100.0,136360.0,6.98,-16890,-28550,46060
2003-05-22,34500.0,35100.0,85670.0,6.98,2690,-2490,-200
2003-05-23,35100.0,35100.0,144880.0,6.98,4530,15350,-25380
2003-05-26,35000.0,33000.0,63455.0,6.56,10270,-10270,0
2003-05-27,33000.0,31850.0,95700.0,6.33,36220,-37180,1280
2003-05-28,32800.0,32200.0,129155.0,6.4,8060,2170,-3680
2003-05-29,31900.0,36500.0,384815.0,7.26,42900,-36760,-58340
2003-05-30,34650.0,33800.0,110800.0,6.72,-2000,-3560,2050
2003-06-02,34100.0,34100.0,88130.0,6.78,-4470,-9100,15970
2003-06-03,34550.0,32800.0,81385.0,6.52,6250,-10360,2110
2003-06-04,33650.0,33400.0,59860.0,6.64,-11060,8620,200
2003-06-05,33600.0,33450.0,163400.0,6.65,36390,2200,-37590
2003-06-09,32600.0,33200.0,46500.0,6.6,-14140,7300,-1100
2003-06-10,33450.0,33100.0,35649.0,6.58,-8210,7160,150
2003-06-11,33300.0,32900.0,68811.0,6.54,12230,-10980,-250
2003-06-12,33050.0,32000.0,183936.0,6.36,87636,-67826,-19500
2003-06-13,32400.0,31900.0,91480.0,6.34,10721,3169,-16680
2003-06-16,31600.0,30750.0,137237.0,6.11,56757,5293,-61250
2003-06-17,31600.0,31800.0,185300.0,6.32,7630,18510,-6840
2003-06-18,31900.0,31400.0,66214.0,6.24,-15990,15290,-300
2003-06-19,30950.0,31500.0,89340.0,6.26,-3060,1630,-8770
2003-06-20,31000.0,31600.0,74010.0,6.28,3570,-10570,-8000
2003-06-23,31900.0,30700.0,124291.0,6.1,-6520,6470,-1070
2003-06-24,30700.0,30450.0,82470.0,6.05,8390,16830,-5490
2003-06-25,30400.0,31600.0,90220.0,6.28,-35330,13680,6030
