Symbol,SK네트웍스_시가(원),SK네트웍스_종가(원),SK네트웍스_거래량(주),SK네트웍스_PER(IFRS-연결),SK네트웍스_순매수수량(개인)(주),SK네트웍스_순매수수량(기관계)(주),SK네트웍스_순매수수량(외국인계)(주)
2015-12-11,5620.0,5480.0,2188646.0,42.43,825111,-455665,-373291
2015-12-14,5400.0,5290.0,2408833.0,40.96,287863,-19388,-266052
2015-12-15,5290.0,5360.0,1470521.0,41.5,-55221,-276803,328740
2015-12-16,5420.0,5540.0,1350253.0,42.9,-87107,69606,-12852
2015-12-17,5580.0,5530.0,1231711.0,42.82,406949,-274758,-132866
2015-12-18,5500.0,5670.0,1626859.0,43.9,67275,-125751,50746
2015-12-21,5660.0,5660.0,758046.0,43.83,72410,21130,-96425
2015-12-22,5680.0,5670.0,930220.0,43.9,-69807,183305,-113656
2015-12-23,5680.0,5690.0,920291.0,44.06,-147462,239918,-90844
2015-12-24,5740.0,5680.0,789704.0,43.98,20024,104832,-133401
2015-12-28,5690.0,5530.0,1280947.0,42.82,316631,-76740,-267011
2015-12-29,5530.0,5760.0,1193618.0,44.6,28962,-93951,24024
2015-12-30,5710.0,5490.0,1919791.0,42.51,771811,-465926,-289148
2016-01-04,5510.0,5380.0,1116527.0,18.17,163737,-149819,-13910
2016-01-05,5350.0,5430.0,1056372.0,18.34,20824,-151256,126813
2016-01-06,5430.0,5340.0,1682288.0,18.04,356500,-504381,98366
2016-01-07,5290.0,5310.0,1262776.0,17.93,-145253,-236788,381909
2016-01-08,5250.0,5230.0,1462643.0,17.66,112346,-68206,-43310
2016-01-11,5250.0,5460.0,2145573.0,18.44,-685622,322509,343910
2016-01-12,5470.0,5400.0,1826437.0,18.24,556699,-32921,-543660
2016-01-13,5400.0,5420.0,827112.0,18.31,32521,81022,-123565
2016-01-14,5340.0,5390.0,847411.0,18.21,-88011,-112272,201413
2016-01-15,5410.0,5280.0,1441100.0,17.83,-50199,140898,-89479
2016-01-18,5190.0,5110.0,1928958.0,17.26,515575,-273759,-242180
2016-01-19,5080.0,5070.0,1470319.0,17.12,38010,-86220,55054
2016-01-20,5060.0,4820.0,2314235.0,16.28,100078,-164881,67925
2016-01-21,4780.0,4960.0,2210451.0,16.75,-559559,-80875,641486
2016-01-22,5040.0,5170.0,1821079.0,17.46,-377411,-91181,470926
2016-01-25,5240.0,5240.0,791537.0,17.7,-212130,-15798,225928
2016-01-26,5180.0,5260.0,908469.0,17.77,-242110,-40018,292246
2016-01-27,5340.0,5330.0,1270382.0,18.0,-407420,187725,215209
2016-01-28,5320.0,5440.0,1123076.0,18.37,-175055,50281,135700
2016-01-29,5450.0,5440.0,1105841.0,18.37,-236338,169607,65731
2016-02-01,5490.0,5540.0,1036162.0,18.71,-384465,137077,238928
2016-02-02,5500.0,5570.0,1366562.0,18.81,-381813,353956,79076
2016-02-03,5520.0,5330.0,1243172.0,18.0,450024,-246759,-209165
2016-02-04,5350.0,5630.0,1871986.0,19.02,-878402,339935,540798
2016-02-05,5620.0,5780.0,1788682.0,19.52,-870414,663162,209627
2016-02-11,5600.0,5560.0,1397578.0,18.78,59719,45446,-104165
2016-02-12,5520.0,5540.0,1675685.0,18.71,-513092,356743,169213
2016-02-15,5700.0,5910.0,2613994.0,19.96,-718521,395729,344380
2016-02-16,5950.0,5880.0,1689574.0,19.86,-62096,258460,-188431
2016-02-17,5850.0,5910.0,1556490.0,19.96,-334130,76165,296184
2016-02-18,6000.0,5940.0,1291394.0,20.06,-319705,129341,191414
2016-02-19,5940.0,5940.0,1057560.0,20.06,-183060,-87907,334876
2016-02-22,5910.0,5950.0,939054.0,20.1,-118435,23563,96372
2016-02-23,6000.0,5960.0,991240.0,20.13,-130300,-132802,262102
2016-02-24,5940.0,6020.0,926418.0,20.33,-194075,-16931,193706
2016-02-25,6060.0,5900.0,1302628.0,19.93,96485,-165548,72396
2016-02-26,5910.0,5940.0,740552.0,20.06,-89736,-165950,255686
2016-02-29,5890.0,5960.0,1056206.0,20.13,-364850,182569,184737
2016-03-02,6020.0,5950.0,2630080.0,20.1,630748,-1069701,447683
2016-03-03,5980.0,6070.0,1999445.0,20.5,-297321,-317580,613088
2016-03-04,6070.0,6230.0,2022579.0,21.04,-701149,437325,262708
2016-03-07,6280.0,6190.0,2317971.0,20.91,185894,-28128,-156234
2016-03-08,6250.0,6300.0,1756892.0,21.28,-117315,-181436,314360
2016-03-09,6300.0,6310.0,1585651.0,21.31,-277794,292512,-12437
2016-03-10,6320.0,6350.0,1723138.0,21.45,-153173,-22018,190904
2016-03-11,6400.0,6410.0,1082175.0,21.65,-422060,199263,185728
2016-03-14,6470.0,6390.0,1095555.0,21.58,-36126,94017,-59784
2016-03-15,6450.0,6410.0,1028930.0,21.65,-109514,-39221,149186
2016-03-16,6540.0,6570.0,2699031.0,22.19,44577,-129190,50197
2016-03-17,6610.0,6670.0,1964250.0,22.53,-568590,499410,88463
2016-03-18,6690.0,6600.0,1408408.0,22.29,106275,-116087,9812
2016-03-21,6610.0,6650.0,1350973.0,22.46,-248361,64875,176444
2016-03-22,6660.0,6600.0,893681.0,22.29,68920,-158811,90391
2016-03-23,6580.0,6600.0,893736.0,22.29,-78465,-28535,102768
2016-03-24,6560.0,6480.0,1421232.0,21.89,79761,-105600,30515
2016-03-25,6440.0,6490.0,1077386.0,21.92,-85987,-175165,262652
2016-03-28,6490.0,6400.0,794535.0,21.62,54008,-133355,79551
2016-03-29,6370.0,6480.0,921580.0,21.89,-89256,-234474,314933
2016-03-30,6500.0,6420.0,754114.0,21.68,57222,-230543,175637
2016-03-31,6470.0,6400.0,1309971.0,21.62,-233067,-33027,267094
2016-04-01,6440.0,6230.0,1274071.0,21.04,111411,-135289,14908
2016-04-04,6230.0,6230.0,812908.0,21.04,-143140,-149419,298559
2016-04-05,6210.0,6300.0,578776.0,21.28,-80021,71849,9347
2016-04-06,6280.0,6230.0,826530.0,21.04,112911,96420,-164859
2016-04-07,6210.0,6240.0,923303.0,21.08,-121348,3798,117340
2016-04-08,6210.0,6250.0,533111.0,21.11,-7907,-64178,72183
2016-04-11,6260.0,6260.0,769534.0,21.14,19239,4403,-21605
2016-04-12,6300.0,6380.0,997622.0,21.55,-110660,168149,-90287
2016-04-14,6390.0,6430.0,1225491.0,21.72,-164944,-156939,284711
2016-04-15,6410.0,6440.0,719306.0,21.75,-108820,-31175,139994
2016-04-18,6460.0,6420.0,761739.0,21.68,58451,-54538,3298
2016-04-19,6400.0,6470.0,763480.0,21.85,-75174,5608,39874
2016-04-20,6530.0,6400.0,1064585.0,21.62,270539,-196456,-69815
2016-04-21,6450.0,6490.0,844085.0,21.92,-218859,-2525,225897
2016-04-22,6460.0,6590.0,801877.0,22.26,-210533,10931,198823
2016-04-25,6640.0,6710.0,1619693.0,22.66,-154628,175689,-27042
2016-04-26,6730.0,6680.0,897020.0,22.56,4589,204831,-202040
2016-04-27,6720.0,6560.0,1906093.0,22.16,23599,-315768,302882
2016-04-28,6610.0,6820.0,2873202.0,23.04,-334780,-294850,612783
2016-04-29,6840.0,6790.0,1703611.0,22.93,-56624,-34614,89438
2016-05-02,6720.0,6590.0,1740644.0,22.26,65120,-258053,194831
2016-05-03,6670.0,6430.0,1591983.0,21.72,297781,-298794,6489
2016-05-04,6370.0,6110.0,2989769.0,20.64,1090062,-362625,-620595
2016-05-09,6040.0,5860.0,1636112.0,19.79,267766,-122166,-145800
2016-05-10,5900.0,6070.0,1096522.0,20.5,-76215,167316,-94100
2016-05-11,6070.0,6020.0,771660.0,20.33,52157,51081,-103238
2016-05-12,6000.0,6030.0,477310.0,20.37,14949,-42002,27053
2016-05-13,6030.0,6100.0,726167.0,20.6,-93031,-43930,139184
2016-05-16,6130.0,6130.0,747686.0,20.7,-15824,120658,-105825
2016-05-17,6170.0,6170.0,739244.0,20.84,-88632,68038,20595
2016-05-18,6160.0,6100.0,677298.0,20.6,33868,135,-34003
2016-05-19,6090.0,5990.0,1015286.0,20.23,-67115,91856,-26411
2016-05-20,5960.0,6130.0,632433.0,20.7,-228378,58643,154694
2016-05-23,6140.0,6070.0,474387.0,20.5,-18766,44977,-29211
2016-05-24,6030.0,6070.0,556642.0,20.5,-84599,29844,51756
2016-05-25,6120.0,6070.0,706086.0,20.5,-10239,33143,-32914
2016-05-26,6090.0,6110.0,524716.0,20.64,-171239,77451,105789
2016-05-27,6140.0,6110.0,469096.0,20.64,-81537,677,80860
2016-05-30,6110.0,6110.0,620166.0,20.64,-61911,79537,-15526
2016-05-31,6100.0,6170.0,1254810.0,20.84,-234059,68835,169225
2016-06-01,6180.0,6220.0,711084.0,21.01,-178503,24141,154462
2016-06-02,6220.0,6200.0,564020.0,20.94,-47585,-16574,64160
2016-06-03,6210.0,6080.0,816576.0,20.54,101454,5551,-109005
2016-06-07,6110.0,6220.0,791685.0,21.01,-436180,96164,346487
2016-06-08,6200.0,6270.0,755062.0,21.18,-218788,73226,180824
2016-06-09,6300.0,6250.0,806298.0,21.11,-63977,-26465,93317
2016-06-10,6290.0,6520.0,2441376.0,22.02,-984731,617744,369740
2016-06-13,6530.0,6480.0,1648095.0,21.89,-361799,340145,-9347
2016-06-14,6480.0,6450.0,1078870.0,21.79,-36784,193500,-156717
2016-06-15,6440.0,6450.0,708743.0,21.79,-39054,76837,-35954
2016-06-16,6480.0,6250.0,938706.0,21.11,44894,-2948,-41947
2016-06-17,6270.0,6210.0,1219045.0,20.97,79852,-257403,175050
2016-06-20,6250.0,6220.0,684988.0,21.01,116977,-229911,107934
2016-06-21,6210.0,6190.0,493230.0,20.91,-55229,35340,25895
2016-06-22,6220.0,6180.0,739159.0,20.87,5975,-146612,139637
2016-06-23,6160.0,6120.0,539663.0,20.67,-3965,-65991,64958
2016-06-24,6150.0,5850.0,2186047.0,19.76,-1884,-138710,116018
2016-06-27,5670.0,5830.0,824347.0,19.69,-10329,3666,46116
2016-06-28,5770.0,5820.0,780491.0,19.66,107976,-58923,-44589
2016-06-29,5880.0,5870.0,635228.0,19.83,113658,-61647,-72011
2016-06-30,5930.0,5940.0,746742.0,20.06,-7649,-126867,134516
2016-07-01,5980.0,5930.0,768051.0,20.03,259863,-73079,-187717
2016-07-04,5940.0,5990.0,646162.0,20.23,-76182,-30530,106783
2016-07-05,5990.0,5960.0,532899.0,20.13,83190,-82896,19316
2016-07-06,5930.0,5830.0,864901.0,19.69,74992,-74789,-225
2016-07-07,5860.0,5910.0,504659.0,19.96,-149593,-12741,162334
2016-07-08,5900.0,5880.0,447704.0,19.86,1106,-24941,24103
2016-07-11,5930.0,5940.0,510824.0,20.06,-179596,27219,152377
2016-07-12,5960.0,6060.0,748538.0,20.47,-182969,1442,181527
2016-07-13,6100.0,6080.0,650773.0,20.54,-103046,-55461,158756
2016-07-14,6120.0,6120.0,489981.0,20.67,-141215,-8102,149514
2016-07-15,6170.0,6170.0,741564.0,20.84,-311535,-19705,341243
2016-07-18,6160.0,6200.0,595932.0,20.94,-174640,-45588,226038
2016-07-19,6250.0,6190.0,446851.0,20.91,-36905,-89377,126958
2016-07-20,6200.0,6230.0,601940.0,21.04,-248020,77392,170628
2016-07-21,6260.0,6250.0,468575.0,21.11,-161974,34342,135632
2016-07-22,6250.0,6160.0,548017.0,20.81,19930,-27578,6531
2016-07-25,6190.0,6290.0,654310.0,21.24,-126675,-63413,190088
2016-07-26,6290.0,6260.0,626646.0,21.14,-35679,-33451,70130
2016-07-27,6230.0,6230.0,464435.0,21.04,18843,-134889,126046
2016-07-28,6250.0,6290.0,574836.0,21.24,-69005,-63582,132293
2016-07-29,6270.0,6210.0,1020999.0,20.97,40005,-208050,168045
2016-08-01,6260.0,6120.0,789531.0,20.67,254918,-325622,68156
2016-08-02,6120.0,6080.0,590748.0,20.54,103455,-158748,52293
2016-08-03,6080.0,6060.0,570978.0,20.47,68582,-99061,30479
2016-08-04,6040.0,6110.0,594283.0,20.64,-37879,117826,-88143
2016-08-05,6110.0,6140.0,481986.0,20.74,-76613,136102,-55489
2016-08-08,6210.0,6100.0,612316.0,20.6,99595,-100093,98
2016-08-09,6130.0,6250.0,755743.0,21.11,-297157,107022,198887
2016-08-10,6290.0,6330.0,1026829.0,21.38,-248099,-91023,335825
2016-08-11,6310.0,6350.0,602476.0,21.45,-126594,19787,107091
2016-08-12,6410.0,6320.0,490904.0,21.35,39320,-88011,49761
2016-08-16,6320.0,6300.0,469470.0,21.28,-100255,-61254,161335
2016-08-17,6300.0,6330.0,456154.0,21.38,-136321,-2237,138558
2016-08-18,6340.0,6280.0,384864.0,21.21,50446,-92177,38291
2016-08-19,6290.0,6240.0,487173.0,21.08,62919,-195971,133052
2016-08-22,6230.0,6150.0,457430.0,20.77,-26040,-83985,110025
2016-08-23,6140.0,6130.0,299295.0,20.7,3773,-66849,70376
2016-08-24,6120.0,6150.0,354366.0,20.77,29740,-77847,47107
2016-08-25,6140.0,6210.0,399492.0,20.97,-129729,39449,90280
2016-08-26,6180.0,6180.0,338624.0,20.87,-37102,8379,28723
2016-08-29,6190.0,6120.0,552898.0,20.67,19916,-67375,46071
2016-08-30,6160.0,6140.0,302180.0,20.74,-37707,-44243,81950
2016-08-31,6140.0,6330.0,934167.0,21.38,-134717,23521,109196
2016-09-01,6360.0,6230.0,662599.0,21.04,114439,-159696,45057
2016-09-02,6290.0,6200.0,401069.0,20.94,-8170,43993,-36023
2016-09-05,6250.0,6300.0,568241.0,21.28,-95044,-61030,142057
2016-09-06,6300.0,6290.0,464053.0,21.24,16460,-140263,112812
2016-09-07,6280.0,6260.0,547371.0,21.14,-46947,-42132,89079
2016-09-08,6260.0,6320.0,572064.0,21.35,-130722,1193,129422
2016-09-09,6360.0,6270.0,630165.0,21.18,53379,39354,-80214
2016-09-12,6180.0,6150.0,617539.0,20.77,-17113,75340,-59713
2016-09-13,6190.0,6030.0,702504.0,20.37,254934,-159186,-116556
2016-09-19,5990.0,5990.0,504518.0,20.23,108095,-70423,-43064
2016-09-20,5950.0,6050.0,481190.0,20.43,10096,-25483,15274
2016-09-21,6020.0,6050.0,340319.0,20.43,25749,38388,-65137
2016-09-22,6050.0,6070.0,399495.0,20.5,31959,-93894,61935
2016-09-23,6120.0,6120.0,483482.0,20.67,-165955,63326,97669
2016-09-26,6080.0,6100.0,225079.0,20.6,-28144,-735,28879
2016-09-27,6050.0,6130.0,436697.0,20.7,1759,8176,-9935
2016-09-28,6350.0,6360.0,2873756.0,21.48,118321,77757,-213858
2016-09-29,6470.0,6790.0,4831378.0,22.93,-753396,165189,597129
2016-09-30,6730.0,6690.0,2162082.0,22.6,82299,-221081,154432
2016-10-04,6690.0,6790.0,1675018.0,22.93,-286873,28606,254962
2016-10-05,6770.0,6830.0,1420749.0,23.07,-335662,194802,114325
2016-10-06,6850.0,6780.0,911992.0,22.9,-19242,-27613,48254
2016-10-07,6770.0,6790.0,948064.0,22.93,-206031,20508,185523
2016-10-10,6840.0,6980.0,1814490.0,23.58,-279048,149688,114127
2016-10-11,7040.0,6900.0,1196188.0,23.31,-71342,50001,79960
2016-10-12,6930.0,7020.0,2336786.0,23.71,-294391,-459512,763054
2016-10-13,7000.0,6820.0,1397424.0,23.04,20085,-238538,225947
2016-10-14,6850.0,6800.0,783281.0,22.97,-91246,-206994,298045
2016-10-17,6800.0,6720.0,1098213.0,22.7,-119494,-233449,352938
2016-10-18,6690.0,6830.0,939541.0,23.07,-78880,-157686,236486
2016-10-19,6830.0,6750.0,574856.0,22.8,-5809,-898,5864
2016-10-20,6770.0,6800.0,604047.0,22.97,-89040,118378,-29335
2016-10-21,6810.0,6800.0,480285.0,22.97,-62850,64083,-366
2016-10-24,6810.0,6850.0,730399.0,23.14,-104850,66563,38284
2016-10-25,6860.0,6790.0,693659.0,22.93,-12150,-34097,65244
2016-10-26,6760.0,6690.0,1302520.0,22.6,-238622,71210,183414
2016-10-27,6690.0,6670.0,611058.0,22.53,-41064,92165,-96332
2016-10-28,6680.0,6620.0,309775.0,22.36,-40615,-6852,47464
2016-10-31,6550.0,6520.0,556670.0,22.02,-46728,-35192,81919
2016-11-01,6550.0,6660.0,1317448.0,22.49,-287498,28612,268142
2016-11-02,6650.0,6530.0,773593.0,22.06,-98052,180962,-82911
2016-11-03,6530.0,6670.0,759621.0,22.53,-152648,250331,-99032
2016-11-04,6700.0,6750.0,742001.0,22.8,-128741,215956,-87461
2016-11-07,6770.0,6860.0,905874.0,23.17,-170497,256258,-73511
2016-11-08,6890.0,6820.0,635033.0,23.04,-24021,140808,-116888
2016-11-09,6860.0,6500.0,2086456.0,21.95,-164266,251417,-87758
2016-11-10,6650.0,6700.0,832395.0,22.63,422,144987,-145010
2016-11-11,6660.0,6870.0,1318227.0,23.2,-349249,196334,159413
2016-11-14,6910.0,6870.0,839067.0,23.2,15730,113245,-123003
2016-11-15,6950.0,6920.0,813149.0,23.37,-53097,-109389,154487
2016-11-16,6890.0,6990.0,1150435.0,23.61,-302197,104845,221051
2016-11-17,7000.0,6980.0,679419.0,23.58,-101984,31788,70252
2016-11-18,7020.0,6910.0,678948.0,23.34,10586,35019,-51946
2016-11-21,6880.0,6900.0,469025.0,23.31,-23372,-10527,36626
2016-11-22,6910.0,6830.0,427227.0,23.07,-37322,85476,-38920
2016-11-23,6810.0,6900.0,541921.0,23.31,-59544,-38828,98371
2016-11-24,6900.0,6660.0,1176472.0,22.49,-123516,-31855,140568
2016-11-25,6580.0,6740.0,1053785.0,22.76,-222363,30458,264925
2016-11-28,6670.0,6740.0,835844.0,22.76,-178201,130696,50375
2016-11-29,6670.0,6920.0,839057.0,23.37,-328561,384067,-55532
2016-11-30,6900.0,6800.0,812338.0,22.97,86382,-60173,-27009
2016-12-01,6770.0,6940.0,1465541.0,23.44,-419828,247502,173046
2016-12-02,6940.0,7040.0,1134525.0,23.78,-290796,303745,-15301
2016-12-05,7050.0,7090.0,1139726.0,23.95,-419725,124069,300755
2016-12-06,7180.0,7160.0,925778.0,24.18,-461271,58999,378498
2016-12-07,7200.0,7240.0,872133.0,24.45,-247799,19740,226011
2016-12-08,7210.0,7500.0,1806284.0,25.33,-660008,307624,358370
2016-12-09,7480.0,7300.0,1258181.0,24.66,-9211,-339533,348611
2016-12-12,7400.0,7310.0,973824.0,24.69,-97841,-278945,395811
2016-12-13,7270.0,7230.0,1065914.0,24.42,-75659,-17000,99257
2016-12-14,7230.0,7170.0,673477.0,24.22,114585,-74792,-44893
2016-12-15,7040.0,7110.0,1621444.0,24.01,-72375,-161931,232510
2016-12-16,7050.0,7010.0,1025937.0,23.68,35856,-119896,80095
2016-12-19,6570.0,7070.0,3318701.0,23.88,-1192381,529177,654035
2016-12-20,7150.0,7070.0,679600.0,23.88,-27947,86026,-58217
2016-12-21,7060.0,6990.0,833674.0,23.61,-38893,126245,-97387
2016-12-22,6940.0,6940.0,875730.0,23.44,15025,106941,-121967
2016-12-23,6910.0,6830.0,705526.0,23.07,-62763,107281,-49188
2016-12-26,6840.0,6880.0,624364.0,23.24,19247,132375,-146923
2016-12-27,6930.0,6820.0,574442.0,23.04,-47823,83583,-34261
2016-12-28,6790.0,6990.0,1091774.0,23.61,89746,39342,-137596
2016-12-29,6950.0,6920.0,562017.0,23.37,207892,-74223,-133880
2017-01-02,6980.0,6930.0,475106.0,,65766,-83544,12277
2017-01-03,6940.0,6760.0,1052791.0,,343607,-310038,-45598
2017-01-04,6740.0,6780.0,813251.0,,-285,47821,-47735
2017-01-05,6780.0,6860.0,476702.0,,-134151,74657,59496
2017-01-06,6860.0,6900.0,502833.0,,-94110,56975,43282
2017-01-09,6900.0,6880.0,539291.0,,9264,-87178,58968
2017-01-10,6810.0,6790.0,454422.0,,111725,-86453,-26271
2017-01-11,6750.0,6800.0,491988.0,,64618,-208497,143879
2017-01-12,6800.0,6840.0,454541.0,,-130611,-963,131540
2017-01-13,6910.0,6760.0,554305.0,,89929,-12257,-79673
2017-01-16,6750.0,6690.0,635417.0,,35029,35599,-27417
2017-01-17,6670.0,6650.0,434324.0,,61321,-3533,-47079
2017-01-18,6630.0,6720.0,477638.0,,-50079,18673,31324
2017-01-19,6710.0,6630.0,478992.0,,127261,-80984,-46277
2017-01-20,6600.0,6630.0,331740.0,,-6885,-9259,16146
2017-01-23,6620.0,6740.0,447228.0,,-130525,141267,-10741
2017-01-24,6720.0,6620.0,429408.0,,89296,-56557,-31132
2017-01-25,6650.0,6490.0,466330.0,,35013,-104761,68879
2017-01-26,6510.0,6680.0,579127.0,,-267586,81466,183855
2017-01-31,6650.0,6610.0,375156.0,,57282,80464,-138745
2017-02-01,6670.0,6650.0,500279.0,,80983,-106967,25985
2017-02-02,6600.0,6600.0,839384.0,,51385,-143217,100549
2017-02-03,6600.0,6600.0,716385.0,,120629,-182831,63682
2017-02-06,6670.0,6960.0,1484999.0,,-526730,594412,-67820
2017-02-07,7040.0,7410.0,4498536.0,,-1591185,1079867,520645
2017-02-08,7370.0,7480.0,2703202.0,,-842139,305600,568017
2017-02-09,7480.0,7590.0,2676044.0,,-1117049,-151240,1280328
2017-02-10,7520.0,7620.0,1524627.0,,-602027,-147745,771172
2017-02-13,7620.0,7670.0,1321895.0,,-386151,-91120,477872
2017-02-14,7650.0,7620.0,1106778.0,,-339354,-114569,455953
2017-02-15,7630.0,7650.0,938307.0,,-353013,15033,332655
2017-02-16,7650.0,7620.0,943339.0,,-243618,-34216,281466
2017-02-17,7610.0,7540.0,816516.0,,-56124,11861,49264
2017-02-20,7540.0,7450.0,534193.0,,-22817,-105223,128659
2017-02-21,7540.0,7550.0,1072610.0,,9170,-446,-8809
2017-02-22,7510.0,7410.0,817983.0,,105009,-260455,155087
2017-02-23,7450.0,7480.0,734541.0,,-34243,-25311,59889
2017-02-24,7490.0,7430.0,501970.0,,-75767,127070,-51222
2017-02-27,7520.0,7550.0,848441.0,,-137496,170711,-43493
2017-02-28,7590.0,7410.0,927127.0,,101943,55623,-157475
2017-03-02,7540.0,7490.0,1784291.0,,-11730,91766,-93444
2017-03-03,7460.0,7700.0,1932025.0,,-511545,511976,-12111
2017-03-06,7790.0,7570.0,1461904.0,,343751,178003,-538338
2017-03-07,7550.0,7710.0,954627.0,,-157385,97049,10337
2017-03-08,7700.0,7700.0,880778.0,,46065,24443,-55236
2017-03-09,7720.0,7620.0,764178.0,,155649,-83030,-78166
2017-03-10,7560.0,7840.0,1377150.0,,-264358,499775,-225478
2017-03-13,7860.0,7770.0,894966.0,,161524,113285,-325535
2017-03-14,7750.0,7630.0,1012802.0,,138629,-31231,-107367
2017-03-15,7630.0,7540.0,1213245.0,,172333,-402322,220642
2017-03-16,7610.0,7590.0,1059934.0,,41605,-12894,46839
2017-03-17,7630.0,7600.0,802121.0,,-76748,95128,57208
2017-03-20,7600.0,7390.0,1180963.0,,271818,-369339,97959
2017-03-21,7420.0,7400.0,905366.0,,86845,-198867,110693
