Symbol,현대모비스_시가(원),현대모비스_종가(원),현대모비스_거래량(주),현대모비스_PER(IFRS-연결),현대모비스_순매수수량(개인)(주),현대모비스_순매수수량(기관계)(주),현대모비스_순매수수량(외국인계)(주)
2015-03-09,255000.0,257000.0,165233.0,7.31,-37154,-16139,52713
2015-03-10,256500.0,256500.0,140506.0,7.29,3547,-1492,-4481
2015-03-11,255000.0,258000.0,245549.0,7.34,-7239,3528,4913
2015-03-12,253000.0,251000.0,276044.0,7.14,50716,-48281,-2870
2015-03-13,252500.0,250500.0,130841.0,7.12,6970,-25133,17909
2015-03-16,249000.0,252000.0,137079.0,7.17,-10680,7265,3282
2015-03-17,253500.0,258500.0,221810.0,7.35,-87952,-5209,92745
2015-03-18,261000.0,260000.0,175711.0,7.39,-45192,3741,52464
2015-03-19,261500.0,261000.0,200188.0,7.42,-25704,-3578,32643
2015-03-20,258000.0,253500.0,277306.0,7.21,71871,-113306,38072
2015-03-23,254500.0,249500.0,223751.0,7.1,60016,-104974,43444
2015-03-24,251500.0,250000.0,201265.0,7.11,-19993,-46308,67029
2015-03-25,249500.0,246500.0,252991.0,7.01,39466,-127268,89983
2015-03-26,246500.0,246500.0,128473.0,7.01,2467,-8966,5938
2015-03-27,246500.0,246000.0,111258.0,7.0,6205,-13499,7926
2015-03-30,245500.0,245500.0,86183.0,6.98,2407,-20466,18612
2015-03-31,246500.0,246500.0,156318.0,7.01,7154,-14210,7572
2015-04-01,247000.0,243500.0,193939.0,6.92,10056,-41308,31890
2015-04-02,243500.0,240500.0,128012.0,6.84,24061,-23427,-2924
2015-04-03,241000.0,241000.0,113740.0,6.85,36397,-41470,3384
2015-04-06,241000.0,235500.0,189660.0,6.7,115262,-93031,-24879
2015-04-07,235500.0,236500.0,227809.0,6.73,68253,-133860,65422
2015-04-08,236500.0,240500.0,199163.0,6.84,-7742,-86776,98165
2015-04-09,240500.0,233000.0,337676.0,6.63,157142,-113285,-45738
2015-04-10,234000.0,234000.0,447926.0,6.65,77999,-73827,-10957
2015-04-13,235000.0,231000.0,339497.0,6.57,140360,-128760,-11928
2015-04-14,231500.0,235000.0,374728.0,6.68,41503,-19861,-21882
2015-04-15,236000.0,236000.0,304052.0,6.71,12341,-125968,115319
2015-04-16,236000.0,236000.0,267707.0,6.71,21194,-122849,100992
2015-04-17,237500.0,240500.0,280113.0,6.84,-71566,-22097,97007
2015-04-20,237500.0,241000.0,192441.0,6.85,-10129,-34191,42117
2015-04-21,242500.0,238000.0,226910.0,6.77,28830,-80984,53120
2015-04-22,239000.0,239500.0,229249.0,6.81,-47401,-67261,116568
2015-04-23,241000.0,246000.0,316044.0,7.0,-99895,-16391,117816
2015-04-24,248500.0,252500.0,477986.0,7.18,-145102,3172,142904
2015-04-27,252500.0,243500.0,351365.0,6.92,104344,-66966,-39172
2015-04-28,243500.0,240500.0,200440.0,6.84,28995,-16902,-16175
2015-04-29,240000.0,239500.0,179653.0,6.81,-6323,-25837,29863
2015-04-30,236500.0,236500.0,178279.0,6.73,44849,-23327,-27014
2015-05-04,237000.0,237500.0,109331.0,6.75,8753,-337,-7185
2015-05-06,238500.0,237000.0,157437.0,6.74,-14686,-8539,23566
2015-05-07,237000.0,238000.0,177507.0,6.77,-2022,-17699,17353
2015-05-08,237500.0,237500.0,200640.0,6.75,14096,-3705,-11577
2015-05-11,238500.0,236000.0,167375.0,6.71,20752,-46148,26764
2015-05-12,236000.0,236000.0,173992.0,6.71,-2837,-21612,24824
2015-05-13,236000.0,235000.0,249306.0,6.68,6431,-90592,84082
2015-05-14,235000.0,234500.0,193460.0,6.67,22036,-71847,48746
2015-05-15,234500.0,230500.0,252687.0,6.55,118031,-108250,-10912
2015-05-18,228500.0,227000.0,210451.0,6.46,39318,-51790,11526
2015-05-19,227500.0,226000.0,145194.0,6.43,18642,-21718,2711
2015-05-20,228000.0,232000.0,242552.0,6.6,-16192,-39193,55025
2015-05-21,233000.0,232000.0,223723.0,6.6,-13767,-26901,41924
2015-05-22,232000.0,231500.0,282824.0,6.58,20311,-86461,65709
2015-05-26,229500.0,227000.0,310581.0,6.46,70964,-36472,-35011
2015-05-27,226500.0,225500.0,295843.0,6.41,40722,-21005,-20017
2015-05-28,224000.0,226500.0,207181.0,6.44,23632,-41141,17447
2015-05-29,224000.0,223500.0,366439.0,6.36,72313,-21210,-52057
2015-06-01,221500.0,218500.0,407987.0,6.21,40805,-88862,42080
2015-06-02,216000.0,200000.0,1184163.0,5.69,277263,-460113,183628
2015-06-03,200000.0,204500.0,668240.0,5.82,-105552,-121275,223030
2015-06-04,204500.0,203500.0,332155.0,5.79,2204,-55924,49139
2015-06-05,206500.0,214000.0,566114.0,6.09,-113613,73483,47703
2015-06-08,210500.0,209000.0,195004.0,5.94,8577,16393,-31310
2015-06-09,209500.0,206500.0,176653.0,5.87,27420,-60180,32111
2015-06-10,209500.0,208000.0,177628.0,5.91,19245,-55127,36603
2015-06-11,211500.0,217500.0,522307.0,6.19,-89878,110311,-21134
2015-06-12,217000.0,213000.0,234569.0,6.06,12956,22528,-35731
2015-06-15,213000.0,215000.0,166768.0,6.11,-19921,-21877,41715
2015-06-16,219000.0,211500.0,328509.0,6.01,30007,-94529,66039
2015-06-17,212500.0,211000.0,173881.0,6.0,-4600,-20009,24642
2015-06-18,211000.0,205000.0,293916.0,5.83,52599,-53808,-860
2015-06-19,206500.0,205000.0,241948.0,5.83,4096,-38098,40153
2015-06-22,209500.0,205500.0,154281.0,5.84,7749,-13832,6034
2015-06-23,209500.0,201000.0,217969.0,5.72,93227,-60321,-32968
2015-06-24,203500.0,210000.0,326214.0,5.97,-95740,-82917,178895
2015-06-25,209500.0,208000.0,159282.0,5.91,-6100,-51024,58276
2015-06-26,207000.0,209000.0,319535.0,5.94,-3132,-10738,15797
2015-06-29,209000.0,210000.0,217526.0,5.97,-64259,1911,64212
2015-06-30,209500.0,212000.0,305240.0,6.03,-10862,-25288,36689
2015-07-01,210000.0,208500.0,256230.0,5.93,29657,-85895,64201
2015-07-02,210000.0,205000.0,457138.0,5.83,77012,-195373,122061
2015-07-03,206000.0,205500.0,247225.0,5.84,-31467,-27544,50720
2015-07-06,202000.0,202500.0,192336.0,5.76,-3131,-20870,24984
2015-07-07,202000.0,202500.0,219655.0,5.76,-12833,-25659,39146
2015-07-08,203500.0,202500.0,275239.0,5.76,-10728,-31385,39169
2015-07-09,200000.0,200000.0,238170.0,5.69,27362,-18415,-9165
2015-07-10,200500.0,195500.0,266150.0,5.56,18866,-42725,24655
2015-07-13,196000.0,194000.0,207419.0,5.52,11274,-32781,21576
2015-07-14,193500.0,197000.0,142816.0,5.6,-7534,-19907,32169
2015-07-15,195500.0,201000.0,160707.0,5.72,-30648,11249,20218
2015-07-16,205000.0,197000.0,274479.0,5.6,10161,-60272,48147
2015-07-17,197000.0,185500.0,412811.0,5.28,174285,-172191,-8783
2015-07-20,186500.0,190500.0,199559.0,5.42,-38355,-76845,112162
2015-07-21,192000.0,194500.0,365878.0,5.53,-4304,107210,-89302
2015-07-22,197000.0,198000.0,298675.0,5.63,-51629,-37277,86820
2015-07-23,200000.0,201000.0,223060.0,5.72,-26834,49720,-24897
2015-07-24,200000.0,201500.0,290028.0,5.73,-36223,-2069,38023
2015-07-27,201500.0,214000.0,506037.0,6.09,-157208,-13466,173123
2015-07-28,212000.0,214000.0,446244.0,6.09,-24266,-88618,116205
2015-07-29,214500.0,210500.0,357868.0,5.99,-11472,-122021,134968
2015-07-30,210500.0,211000.0,183367.0,6.0,-12093,20417,-8220
2015-07-31,216000.0,213500.0,233318.0,6.07,-21616,-72310,94463
2015-08-03,213000.0,207500.0,220371.0,5.9,4656,-46496,42075
2015-08-04,207000.0,210000.0,168538.0,5.97,-17317,-17731,35522
2015-08-05,214500.0,210000.0,143299.0,5.97,4440,-31853,27408
2015-08-06,208000.0,206500.0,230792.0,5.87,-15563,-79094,95598
2015-08-07,206000.0,206000.0,152087.0,5.86,-7691,-7178,14963
2015-08-10,205000.0,208500.0,102924.0,5.93,-13347,8145,5376
2015-08-11,209500.0,207000.0,116813.0,5.89,2522,6125,-8849
2015-08-12,204000.0,212000.0,255098.0,6.03,-46790,78901,-29873
2015-08-13,210000.0,205000.0,226383.0,5.83,34434,18354,-52678
2015-08-17,205000.0,204000.0,153548.0,5.8,-24938,1637,23117
2015-08-18,206000.0,209500.0,173025.0,5.96,-59296,50054,10488
2015-08-19,209000.0,208500.0,247791.0,5.93,-52989,72677,-17568
2015-08-20,205500.0,204500.0,245844.0,5.82,5368,62755,-62718
2015-08-21,200000.0,200500.0,234566.0,5.7,-22027,94370,-73402
2015-08-24,197500.0,194500.0,196927.0,5.53,20998,47954,-73953
2015-08-25,195000.0,198000.0,263719.0,5.63,-2695,44824,-43719
2015-08-26,196500.0,203500.0,247975.0,5.79,-17244,37757,-14284
2015-08-27,204500.0,200500.0,210775.0,5.7,22177,-22587,-4747
2015-08-28,200000.0,201500.0,215120.0,5.73,-6361,-41613,52758
2015-08-31,201000.0,206500.0,238969.0,5.87,-24443,-32153,55495
2015-09-01,204500.0,203000.0,125550.0,5.77,9537,800,-10332
2015-09-02,200500.0,207000.0,169752.0,5.89,-43801,49248,-5447
2015-09-03,208000.0,207000.0,139759.0,5.89,-2637,7464,-4175
2015-09-04,209000.0,204500.0,135586.0,5.82,-3134,-12373,21878
2015-09-07,203500.0,208500.0,154407.0,5.93,-26094,52554,-35020
2015-09-08,210000.0,211500.0,239802.0,6.01,-9709,60379,-45017
2015-09-09,214000.0,216000.0,254858.0,6.14,-50097,19581,27588
2015-09-10,215000.0,217000.0,225768.0,6.17,-27726,44846,-12515
2015-09-11,213500.0,214500.0,156216.0,6.1,3162,-43754,36334
2015-09-14,215500.0,214500.0,108861.0,6.1,-8729,3467,7796
2015-09-15,214500.0,213500.0,122502.0,6.07,2183,33139,-36571
2015-09-16,212500.0,219000.0,306579.0,6.23,-41816,39509,3139
2015-09-17,221000.0,213000.0,298287.0,6.06,70707,-4129,-67946
2015-09-18,213000.0,210000.0,238752.0,5.97,39597,-41301,5501
2015-09-21,209500.0,207500.0,138428.0,5.9,16804,-4933,-13545
2015-09-22,208500.0,218000.0,292900.0,6.2,-108468,100597,259
2015-09-23,215500.0,212500.0,177152.0,6.04,7260,2795,-9462
2015-09-24,221000.0,215000.0,454289.0,6.11,1992,74664,-72707
2015-09-25,217500.0,222500.0,344487.0,6.33,-106118,115000,-7576
2015-09-30,222500.0,231500.0,436261.0,6.58,-120604,40681,84639
2015-10-01,229000.0,234500.0,210914.0,6.67,-73032,56621,25464
2015-10-02,234000.0,234500.0,170466.0,6.67,-44298,15276,19958
2015-10-05,233000.0,231000.0,175135.0,6.57,-25632,-13402,-7607
2015-10-06,227000.0,229000.0,201753.0,6.51,-48026,-20273,26817
2015-10-07,223000.0,228500.0,138499.0,6.5,-12576,6495,-13137
2015-10-08,231500.0,236500.0,161712.0,6.73,-49118,16131,31795
2015-10-12,237000.0,231500.0,193639.0,6.58,-7493,22983,-56218
2015-10-13,233500.0,235000.0,179950.0,6.68,-21055,25288,40142
2015-10-14,235500.0,237000.0,170512.0,6.74,-32604,40024,9063
2015-10-15,237000.0,238000.0,156542.0,6.77,-44155,61791,-26740
2015-10-16,238000.0,234000.0,212948.0,6.65,-8320,22226,-64440
2015-10-19,234500.0,235000.0,102215.0,6.68,-13256,-31813,22064
2015-10-20,236000.0,236000.0,117657.0,6.71,-9133,5326,-24927
2015-10-21,236500.0,236000.0,120231.0,6.71,-17558,-12919,-18791
2015-10-22,233500.0,235000.0,165119.0,6.68,-42102,5576,-12594
2015-10-23,238500.0,237500.0,139895.0,6.75,-35389,17768,18391
2015-10-26,238500.0,241500.0,150479.0,6.87,-61092,50514,11576
2015-10-27,240000.0,243500.0,111350.0,6.92,-27598,20661,7845
2015-10-28,243500.0,240500.0,117963.0,6.84,-7257,11035,-33346
2015-10-29,236500.0,238500.0,74019.0,6.78,-2064,1595,-9731
2015-10-30,239000.0,240000.0,132089.0,6.82,-11041,-8757,19610
2015-11-02,238000.0,240000.0,83819.0,6.82,-7637,-952,-1412
2015-11-03,239000.0,247000.0,227891.0,7.02,-73037,45860,27759
2015-11-04,250000.0,252500.0,234795.0,7.18,-95828,68662,27545
2015-11-05,254000.0,252000.0,131376.0,7.17,-21053,41746,-36741
2015-11-06,252000.0,250500.0,75450.0,7.12,-16400,-641,-2619
2015-11-09,255500.0,253500.0,117692.0,7.21,-44334,41449,3256
2015-11-10,254500.0,255000.0,172322.0,7.25,-57551,15970,26856
2015-11-11,255500.0,253000.0,136449.0,7.19,-17720,25522,-44448
2015-11-12,255000.0,254000.0,79103.0,7.22,-14299,2046,2095
2015-11-13,248500.0,247500.0,136696.0,7.04,-10401,-8779,-31053
2015-11-16,240000.0,247000.0,231355.0,7.02,-11063,32293,-51090
2015-11-17,251500.0,242500.0,209611.0,6.9,10520,11214,-70636
2015-11-18,246500.0,250500.0,160697.0,7.12,-35938,6863,29749
2015-11-19,249000.0,252000.0,106447.0,7.17,-11420,34155,-26509
2015-11-20,252500.0,253000.0,84152.0,7.19,-12400,41587,-30049
2015-11-23,247500.0,247500.0,163258.0,7.04,21015,8854,-67433
2015-11-24,246000.0,247000.0,144662.0,7.02,1118,50158,-72155
2015-11-25,247000.0,247000.0,100830.0,7.02,-1654,-5023,6706
2015-11-26,248000.0,251000.0,85553.0,7.14,-26367,4841,21960
2015-11-27,252500.0,252000.0,90566.0,7.17,-12879,6259,449
2015-11-30,249000.0,249500.0,297962.0,7.1,-5485,8091,-54748
2015-12-01,246500.0,247000.0,266767.0,7.02,24816,16061,-74747
2015-12-02,246500.0,244500.0,172644.0,6.95,7508,9944,-46683
2015-12-03,247000.0,241500.0,151091.0,6.87,2023,6193,-58966
2015-12-04,241000.0,238500.0,212979.0,6.78,-8896,13727,-51680
2015-12-07,241000.0,238500.0,87287.0,6.78,-3846,-2428,4879
2015-12-08,239000.0,236500.0,115665.0,6.73,-3621,3849,-27525
2015-12-09,230500.0,231000.0,225386.0,6.57,35021,56724,-88211
2015-12-10,229000.0,234500.0,198851.0,6.67,-14980,29527,-10151
2015-12-11,231000.0,234500.0,214979.0,6.67,-12155,53106,-45409
2015-12-14,234000.0,243000.0,207990.0,6.91,-59827,83564,-23207
2015-12-15,241500.0,246500.0,163531.0,7.01,-22124,58157,-28761
2015-12-16,250000.0,251000.0,177504.0,7.14,-50926,56554,-9474
2015-12-17,251000.0,250000.0,156919.0,7.11,3752,33947,-37613
2015-12-18,247000.0,251000.0,166935.0,7.14,-5708,27195,-23080
2015-12-21,252000.0,249000.0,80235.0,7.08,-3918,24588,-22221
2015-12-22,246500.0,253500.0,181486.0,7.21,-75948,55977,17543
2015-12-23,250500.0,250500.0,115569.0,7.12,-42642,51219,-8577
2015-12-24,252000.0,252500.0,120559.0,7.18,-63084,33267,32349
2015-12-28,252500.0,249500.0,96160.0,7.1,-10982,30587,-19255
2015-12-29,246500.0,247500.0,56840.0,7.04,1937,-10880,8991
2015-12-30,247500.0,246500.0,88619.0,7.01,20344,-25083,3518
2016-01-04,242000.0,238000.0,171144.0,7.58,51089,-5599,-48764
2016-01-05,234000.0,237000.0,168161.0,7.55,4747,19828,-24586
2016-01-06,235500.0,234500.0,157567.0,7.47,7584,9362,-19220
2016-01-07,234500.0,237000.0,135834.0,7.55,184,4814,-5424
2016-01-08,238500.0,238500.0,145124.0,7.6,-9319,27089,-16795
2016-01-11,233000.0,241000.0,131389.0,7.68,-6925,46892,-40570
2016-01-12,244000.0,241500.0,127780.0,7.69,-1291,58731,-57519
2016-01-13,248000.0,247000.0,160042.0,7.87,-25803,75876,-50216
2016-01-14,243000.0,245000.0,150647.0,7.81,2721,48829,-51570
2016-01-15,244500.0,245000.0,123001.0,7.81,-3711,32842,-29136
2016-01-18,238500.0,242000.0,122877.0,7.71,2863,69288,-72972
2016-01-19,241500.0,245000.0,128866.0,7.81,2880,46420,-49308
2016-01-20,243000.0,239000.0,127831.0,7.61,20750,25719,-46956
2016-01-21,240000.0,240000.0,147507.0,7.65,-27513,54993,-26978
2016-01-22,242500.0,247500.0,159848.0,7.89,-19690,52969,-33299
2016-01-25,251000.0,247500.0,96415.0,7.89,-8334,29631,-21226
2016-01-26,243000.0,243500.0,122391.0,7.76,5983,1524,-7718
2016-01-27,246500.0,255500.0,249731.0,8.14,-103590,96380,6726
2016-01-28,254000.0,271000.0,421911.0,8.63,-177186,40471,136469
2016-01-29,265000.0,258500.0,415318.0,8.24,35584,38249,-75449
2016-02-01,254500.0,251000.0,297224.0,8.0,31114,-5361,-28468
2016-02-02,249500.0,242500.0,373137.0,7.73,34081,-27809,-6698
2016-02-03,240500.0,240000.0,280489.0,7.65,967,31131,-31139
2016-02-04,243000.0,248000.0,217132.0,7.9,-45215,21733,22672
2016-02-05,247000.0,246000.0,126273.0,7.84,-12661,33457,-19670
2016-02-11,240000.0,240500.0,156429.0,7.66,-2152,26596,-24948
2016-02-12,237500.0,252000.0,277762.0,8.03,-51357,88761,-39139
2016-02-15,257000.0,248000.0,194445.0,7.9,6399,19152,-25466
2016-02-16,248000.0,250500.0,85836.0,7.98,-18113,9778,8151
2016-02-17,248500.0,262000.0,239460.0,8.35,-48781,30809,18664
2016-02-18,262000.0,259500.0,175076.0,8.27,9815,-9585,-32
2016-02-19,259000.0,259000.0,148120.0,8.25,-185,3545,-4419
2016-02-22,260000.0,259000.0,93215.0,8.25,-636,2381,-1717
2016-02-23,259000.0,258500.0,93172.0,8.24,-4895,16,6841
2016-02-24,259500.0,266500.0,166684.0,8.49,-44898,-8202,53449
2016-02-25,266500.0,260000.0,152519.0,8.28,16541,-12650,-3493
2016-02-26,258500.0,257000.0,155645.0,8.19,8052,9374,-18802
2016-02-29,254000.0,249000.0,257754.0,7.93,34172,-30509,-3383
2016-03-02,256000.0,251000.0,168505.0,8.0,9835,-61827,51358
2016-03-03,253500.0,254000.0,175973.0,8.09,-18338,-53883,72278
2016-03-04,254500.0,251500.0,140176.0,8.01,4048,-45156,41698
2016-03-07,252000.0,254000.0,144983.0,8.09,-5511,-41749,47219
2016-03-08,254500.0,250000.0,141364.0,7.97,6748,-2730,-4075
2016-03-09,249000.0,252500.0,122942.0,8.04,-5843,-31958,38047
2016-03-10,251000.0,253500.0,189093.0,8.08,-6666,-54749,62051
2016-03-11,254000.0,253000.0,157606.0,8.06,911,-41672,40597
2016-03-14,254000.0,249000.0,137523.0,7.93,21804,-23270,1640
2016-03-15,250000.0,247500.0,183190.0,7.89,13584,-20886,7242
2016-03-16,247500.0,247500.0,102439.0,7.89,-538,-18498,14041
2016-03-17,249000.0,247500.0,152747.0,7.89,8608,-58010,48875
2016-03-18,247500.0,248000.0,199869.0,7.9,17362,-64591,53449
2016-03-21,249500.0,251500.0,156469.0,8.01,-22077,-11273,33888
2016-03-22,252500.0,260000.0,247964.0,8.28,-44996,58998,-13553
2016-03-23,258000.0,255500.0,194278.0,8.14,12520,39903,-53270
2016-03-24,253000.0,250500.0,128922.0,7.98,2006,3282,-6334
2016-03-25,250000.0,249500.0,45471.0,7.95,8539,-1046,-6961
2016-03-28,249000.0,248500.0,85065.0,7.92,17774,-19926,3918
2016-03-29,246500.0,250000.0,115183.0,7.97,-9656,-23201,33332
2016-03-30,250500.0,250000.0,117518.0,7.97,-3581,-3481,7090
2016-03-31,251500.0,249000.0,184692.0,7.93,-570,-6591,7511
2016-04-01,252000.0,239000.0,302469.0,7.61,108420,-73954,-34965
2016-04-04,239000.0,231500.0,257384.0,7.38,54350,-72039,16570
2016-04-05,232500.0,231000.0,145708.0,7.36,36116,-33707,-2665
2016-04-06,231000.0,234000.0,124784.0,7.46,-8179,-36791,41482
2016-04-07,236500.0,236000.0,126127.0,7.52,-3934,-26607,32347
2016-04-08,234000.0,236000.0,172789.0,7.52,30424,6233,-37113
2016-04-11,236000.0,236000.0,69756.0,7.52,8025,-129,-7945
2016-04-12,236000.0,236000.0,104788.0,7.52,-2025,23715,-21751
2016-04-14,236000.0,240000.0,260223.0,7.65,-34105,78454,-43947
2016-04-15,240000.0,241000.0,177263.0,7.68,-28319,20117,8124
2016-04-18,236500.0,242500.0,173303.0,7.73,-14112,65622,-51147
2016-04-19,242000.0,246500.0,245165.0,7.85,-88989,135901,-51004
2016-04-20,247500.0,247500.0,218547.0,7.89,-42612,120956,-78370
2016-04-21,246500.0,250000.0,159671.0,7.97,-16210,67785,-54100
2016-04-22,251500.0,251000.0,114673.0,8.0,-15732,4767,11498
2016-04-25,247500.0,250000.0,75116.0,7.97,-7307,-221,7621
2016-04-26,247000.0,256000.0,128765.0,8.16,-44074,44524,97
2016-04-27,256000.0,252500.0,191461.0,8.04,-28980,20383,18690
2016-04-28,256000.0,260000.0,281469.0,8.28,-63737,86553,-22262
2016-04-29,261000.0,260500.0,166606.0,8.3,-23736,-40541,64687
2016-05-02,263500.0,260500.0,52859.0,8.3,-11818,-11521,23582
2016-05-03,260000.0,260000.0,101773.0,8.28,-6765,-23234,30418
2016-05-04,260000.0,259500.0,210486.0,8.27,-10704,-43399,62776
2016-05-09,253500.0,254500.0,137281.0,8.11,-3893,20197,-16645
2016-05-10,254500.0,260500.0,120882.0,8.3,-13961,-4468,18782
2016-05-11,259000.0,262000.0,84661.0,8.35,-9999,-20579,31514
2016-05-12,263000.0,258500.0,129752.0,8.24,1628,-24263,23159
2016-05-13,258500.0,258500.0,81113.0,8.24,-5815,-8681,12997
2016-05-16,255500.0,253500.0,146007.0,8.08,7320,16585,-23832
2016-05-17,252000.0,256000.0,101444.0,8.16,-7262,-4366,12010
2016-05-18,253000.0,248000.0,174638.0,7.9,18426,11416,-29883
2016-05-19,243500.0,242500.0,253884.0,7.73,14404,45901,-60725
2016-05-20,242500.0,243500.0,132366.0,7.76,-2145,28562,-26679
2016-05-23,243000.0,245000.0,106650.0,7.81,494,10931,-11074
2016-05-24,244000.0,240500.0,121160.0,7.66,9324,15224,-24851
2016-05-25,241000.0,244500.0,137076.0,7.79,-15553,32490,-17650
2016-05-26,245500.0,253500.0,211656.0,8.08,-28139,84190,-55245
2016-05-27,256500.0,255500.0,135504.0,8.14,-10112,43629,-36088
2016-05-30,252000.0,254500.0,97077.0,8.11,-6283,23622,-17371
2016-05-31,252000.0,255000.0,303578.0,8.12,-14314,51876,-37185
2016-06-01,251500.0,255000.0,154324.0,8.12,-3104,15478,-12443
2016-06-02,253500.0,255000.0,92355.0,8.12,1639,-8483,6347
2016-06-03,253000.0,255000.0,93004.0,8.12,-2400,29580,-27080
2016-06-07,252000.0,252000.0,148101.0,8.03,8566,-1670,-7340
2016-06-08,251500.0,256500.0,145056.0,8.17,-16192,-2085,21226
2016-06-09,256500.0,255000.0,223883.0,8.12,1975,-46219,38694
2016-06-10,255000.0,256500.0,162845.0,8.17,-10309,45176,-34652
2016-06-13,253500.0,254000.0,70547.0,8.09,-1480,15246,-13699
2016-06-14,255000.0,253000.0,97312.0,8.06,-3921,20205,-16244
2016-06-15,253500.0,265500.0,282936.0,8.46,-90189,28247,65795
2016-06-16,264000.0,263000.0,173635.0,8.38,-8425,56533,-48080
2016-06-17,264000.0,258500.0,129717.0,8.24,4316,28003,-32411
2016-06-20,265000.0,266000.0,217845.0,8.47,-33874,66845,-31214
2016-06-21,265000.0,267000.0,150982.0,8.51,3666,-6869,3043
2016-06-22,268000.0,264000.0,178903.0,8.41,18930,50840,-70018
2016-06-23,263000.0,264500.0,123729.0,8.43,-11089,33864,-23016
2016-06-24,265000.0,258500.0,248979.0,8.24,-25427,56758,-31821
2016-06-27,264000.0,262500.0,148046.0,8.36,-20571,55661,-34812
2016-06-28,258000.0,261500.0,118743.0,8.33,-1799,47229,-45668
2016-06-29,260000.0,258500.0,109242.0,8.24,16349,-930,-16179
2016-06-30,258000.0,252000.0,314770.0,8.03,54740,-6497,-48275
2016-07-01,253000.0,258500.0,219529.0,8.24,-37124,223,34938
2016-07-04,257000.0,259500.0,154259.0,8.27,-4948,7935,-3691
2016-07-05,257500.0,255000.0,96112.0,8.12,14662,2981,-17626
2016-07-06,255000.0,247500.0,185484.0,7.89,48480,-8154,-41026
2016-07-07,248500.0,252500.0,106236.0,8.04,-19613,-3958,23574
2016-07-08,252500.0,249500.0,119802.0,7.95,2986,-15281,12370
2016-07-11,251500.0,256500.0,120511.0,8.17,-24579,-4696,29248
2016-07-12,258000.0,262000.0,189122.0,8.35,-42633,-28524,71830
2016-07-13,265000.0,261000.0,144119.0,8.32,-6582,-27271,35540
2016-07-14,263500.0,265000.0,163342.0,8.44,-24069,-27780,52042
2016-07-15,263500.0,265500.0,110468.0,8.46,-7655,-23214,34786
2016-07-18,264000.0,259500.0,136630.0,8.27,20892,-13881,-4306
