Symbol,남해화학_시가(원),남해화학_종가(원),남해화학_거래량(주),남해화학_PER(IFRS-연결),남해화학_순매수수량(개인)(주),남해화학_순매수수량(기관계)(주),남해화학_순매수수량(외국인계)(주)
2015-10-19,10650.0,10600.0,255554.0,28.99,6089,1977,-28066
2015-10-20,10600.0,10400.0,273422.0,28.44,-6145,-7898,14043
2015-10-21,10450.0,10650.0,266415.0,29.13,-7704,-12211,19915
2015-10-22,10600.0,10400.0,164839.0,28.44,-6707,22494,-15787
2015-10-23,10550.0,10650.0,197820.0,29.13,-63109,59712,4397
2015-10-26,10850.0,10550.0,298436.0,28.85,51303,6449,-57752
2015-10-27,10450.0,10550.0,145709.0,28.85,4966,-16007,11041
2015-10-28,10500.0,10450.0,163811.0,28.58,-30105,32673,-2568
2015-10-29,10500.0,10300.0,126905.0,28.17,792,-3178,2386
2015-10-30,10300.0,10050.0,178216.0,27.49,-9417,-640,10057
2015-11-02,10050.0,10050.0,114413.0,27.49,-17237,-3406,20643
2015-11-03,10050.0,10400.0,139594.0,28.44,-8064,16555,-2491
2015-11-04,10400.0,10350.0,123539.0,28.31,2278,31349,-33627
2015-11-05,10350.0,10500.0,178695.0,28.72,23326,15124,-36450
2015-11-06,10400.0,10100.0,172128.0,27.62,13150,-2703,-10447
2015-11-09,9950.0,9640.0,270868.0,26.36,-4667,15342,-10675
2015-11-10,9640.0,9430.0,219293.0,25.79,-10462,3959,16503
2015-11-11,9480.0,9600.0,142767.0,26.26,-14006,52711,-38705
2015-11-12,9640.0,9990.0,132088.0,27.32,-23169,43088,-19919
2015-11-13,9850.0,9780.0,139920.0,26.75,17357,31714,-49071
2015-11-16,9550.0,9870.0,169974.0,26.99,-24776,52833,-28919
2015-11-17,10050.0,10150.0,133783.0,27.76,-3751,17180,-13429
2015-11-18,10150.0,9960.0,153358.0,27.24,40248,-10463,-31622
2015-11-19,9960.0,10050.0,111559.0,27.49,-13889,3276,10613
2015-11-20,10050.0,10500.0,334039.0,28.72,-19440,9238,10072
2015-11-23,10450.0,10400.0,161984.0,28.44,10952,1285,-11400
2015-11-24,10350.0,10550.0,235119.0,28.85,-48847,50000,-8162
2015-11-25,10500.0,10550.0,98807.0,28.85,16738,2308,-19040
2015-11-26,10450.0,10450.0,111831.0,28.58,-11605,4281,7563
2015-11-27,10550.0,10550.0,194896.0,28.85,-28274,53226,-33621
2015-11-30,10500.0,10100.0,208339.0,27.62,31274,-2015,-19370
2015-12-01,10150.0,10200.0,90414.0,27.9,-11302,163,11639
2015-12-02,10250.0,10200.0,112148.0,27.9,-5763,10580,-4817
2015-12-03,10150.0,10400.0,165724.0,28.44,2413,10621,-13024
2015-12-04,10300.0,10250.0,71070.0,28.03,-8724,11211,-2487
2015-12-07,10350.0,10200.0,103765.0,27.9,21959,-2464,-19495
2015-12-08,10200.0,9900.0,153422.0,27.08,-10378,-1515,11893
2015-12-09,9900.0,9930.0,72858.0,27.16,641,2332,-2973
2015-12-10,9960.0,9880.0,134502.0,27.02,40170,-13099,-27071
2015-12-11,9850.0,9870.0,109594.0,26.99,7498,10829,-18327
2015-12-14,9700.0,9760.0,136736.0,26.69,-29524,51051,-11027
2015-12-15,9700.0,9700.0,68222.0,26.53,6230,12222,-18452
2015-12-16,9770.0,9820.0,92635.0,26.86,-13538,12124,1414
2015-12-17,9840.0,9860.0,68187.0,26.97,674,5197,-5871
2015-12-18,9870.0,9920.0,66082.0,27.13,1957,2567,-2912
2015-12-21,9860.0,9910.0,105664.0,27.1,-28060,3096,25045
2015-12-22,9960.0,9900.0,77086.0,27.08,-5813,-957,6770
2015-12-23,9920.0,10100.0,91361.0,27.62,-23925,8725,15200
2015-12-24,10150.0,10100.0,85994.0,27.62,8211,-2777,-6634
2015-12-28,10100.0,10100.0,96430.0,27.62,3644,2782,-746
2015-12-29,10000.0,10100.0,130810.0,27.62,-10935,21895,-12659
2015-12-30,10200.0,10150.0,99631.0,27.76,-4363,-13333,13098
2016-01-04,10100.0,9890.0,125220.0,24.02,29180,-18913,-10267
2016-01-05,9830.0,10000.0,137121.0,24.29,-17694,32161,-14885
2016-01-06,10050.0,10250.0,263893.0,24.9,-50966,58014,-7048
2016-01-07,10200.0,10250.0,235608.0,24.9,-7553,5867,1688
2016-01-08,10050.0,10350.0,395565.0,25.14,-44227,-7106,51338
2016-01-11,10400.0,10650.0,435144.0,25.87,-59652,50466,9143
2016-01-12,10600.0,10600.0,230995.0,25.75,-3492,16705,-14513
2016-01-13,10700.0,10550.0,132976.0,25.62,-16500,9184,7320
2016-01-14,10400.0,10550.0,324777.0,25.62,-2315,2972,3318
2016-01-15,10600.0,10550.0,154595.0,25.62,-26707,30514,-3807
2016-01-18,10500.0,10750.0,137121.0,26.11,-14726,9523,5203
2016-01-19,10750.0,10500.0,158254.0,25.5,28550,-1116,-27434
2016-01-20,10500.0,10100.0,445201.0,24.53,25080,-17076,-9010
2016-01-21,10050.0,9930.0,225614.0,24.12,7339,-11328,3836
2016-01-22,9950.0,10050.0,204201.0,24.41,14162,5126,-18138
2016-01-25,10100.0,9980.0,240915.0,24.24,35760,-85938,50178
2016-01-26,9940.0,9500.0,543301.0,23.07,128182,-124075,-19107
2016-01-27,9600.0,9240.0,584137.0,22.44,123165,-208601,85371
2016-01-28,9250.0,9420.0,240969.0,22.88,-2127,13165,-11038
2016-01-29,9370.0,9340.0,126890.0,22.69,28775,-3711,-24152
2016-02-01,9370.0,9270.0,147713.0,22.52,34571,-19320,-15451
2016-02-02,9270.0,9350.0,187995.0,22.71,27676,3504,-38380
2016-02-03,9330.0,9230.0,167311.0,22.42,41917,-1331,-43286
2016-02-04,9250.0,9280.0,142387.0,22.54,8683,-11801,2118
2016-02-05,9340.0,9440.0,186867.0,22.93,8659,24993,-28652
2016-02-11,9170.0,8990.0,274700.0,21.84,31518,-7706,-23812
2016-02-12,8900.0,8350.0,396358.0,20.28,16285,-41136,24851
2016-02-15,8230.0,8480.0,253351.0,20.6,-32924,-31854,67178
2016-02-16,8490.0,8610.0,153600.0,20.91,-25750,-29833,56551
2016-02-17,8610.0,8350.0,248683.0,20.28,97595,-41843,-57752
2016-02-18,8450.0,8360.0,283224.0,20.31,-11737,-36530,53185
2016-02-19,8410.0,8420.0,143343.0,20.45,-16384,-5348,27232
2016-02-22,8440.0,8580.0,214351.0,20.84,-16039,27447,-11408
2016-02-23,8650.0,8550.0,147993.0,20.77,18762,3960,-22722
2016-02-24,8560.0,8600.0,99943.0,20.89,3940,-3373,-567
2016-02-25,8610.0,8540.0,99143.0,20.74,-2303,2990,-687
2016-02-26,8560.0,8630.0,111092.0,20.96,-22222,12593,9629
2016-02-29,8630.0,8930.0,285373.0,21.69,-54133,42166,11967
2016-03-02,8940.0,9100.0,194282.0,22.1,-25734,42917,-19183
2016-03-03,9040.0,9090.0,128827.0,22.08,-3053,11637,-8584
2016-03-04,9100.0,9060.0,190693.0,22.01,17498,1000,-18498
2016-03-07,9090.0,9080.0,102238.0,22.05,4308,-16,-4292
2016-03-08,9080.0,9190.0,131121.0,22.32,-30970,24253,6717
2016-03-09,9160.0,9220.0,102479.0,22.39,-22930,42782,-20272
2016-03-10,9220.0,9200.0,88359.0,22.35,2140,-15363,13223
2016-03-11,9180.0,9130.0,63788.0,22.18,5298,-1416,-3672
2016-03-14,9180.0,9000.0,114362.0,21.86,15250,-10208,-5042
2016-03-15,8980.0,9020.0,60029.0,21.91,-12874,537,13446
2016-03-16,9060.0,9150.0,98324.0,22.22,-32996,26764,7329
2016-03-17,9150.0,9190.0,149112.0,22.32,-5184,35617,-31403
2016-03-18,9180.0,9160.0,130715.0,22.25,29365,-2965,-27348
2016-03-21,9190.0,9230.0,122486.0,22.42,-31595,7376,24219
2016-03-22,9250.0,9270.0,80852.0,22.52,-11564,24507,-12943
2016-03-23,9300.0,9290.0,75944.0,22.56,7825,6352,-14261
2016-03-24,9260.0,9280.0,80079.0,22.54,-26279,10828,15451
2016-03-25,9260.0,9330.0,59936.0,22.66,-21025,10098,10927
2016-03-28,9350.0,9280.0,61068.0,22.54,3820,11324,-15144
2016-03-29,9250.0,9370.0,119000.0,22.76,-40740,21106,19634
2016-03-30,9400.0,9790.0,274348.0,23.78,-92762,38351,54411
2016-03-31,9850.0,9720.0,139658.0,23.61,-2887,20495,-17508
2016-04-01,9720.0,9790.0,158300.0,23.78,-41596,22443,19153
2016-04-04,9890.0,9840.0,85935.0,23.9,-5120,-3027,8147
2016-04-05,9730.0,9850.0,93588.0,23.92,-1919,2120,-201
2016-04-06,9840.0,9810.0,61615.0,23.83,7460,-2551,-4936
2016-04-07,9810.0,9640.0,101621.0,23.41,-2837,3736,-936
2016-04-08,9570.0,9620.0,93838.0,23.37,-6635,-7149,13679
2016-04-11,9620.0,9510.0,104003.0,23.1,10457,4910,-15366
2016-04-12,9520.0,9510.0,68312.0,23.1,-3446,-5268,8706
2016-04-14,9450.0,9680.0,124266.0,23.51,-12850,4338,8485
2016-04-15,9690.0,9670.0,128234.0,23.49,1444,-5207,3148
2016-04-18,9670.0,9570.0,86115.0,23.24,-5831,1273,4562
2016-04-19,9600.0,9700.0,116649.0,23.56,-25890,10058,15797
2016-04-20,9790.0,9870.0,179715.0,23.97,-44264,31622,3138
2016-04-21,9880.0,10150.0,347539.0,24.65,-135280,89440,15371
2016-04-22,10100.0,10000.0,132999.0,24.29,20355,-7728,-12653
2016-04-25,9960.0,9910.0,178832.0,24.07,2845,4973,-8224
2016-04-26,9860.0,9990.0,109327.0,24.26,-20618,7897,22718
2016-04-27,9940.0,10050.0,120682.0,24.41,-34725,2327,32402
2016-04-28,10100.0,10000.0,109762.0,24.29,-15437,7025,8422
2016-04-29,10000.0,9870.0,67464.0,23.97,13332,-12132,-1186
2016-05-02,9870.0,9680.0,131561.0,23.51,12311,-10088,6776
2016-05-03,9690.0,9660.0,72947.0,23.46,1966,-6930,13631
2016-05-04,9660.0,9530.0,118452.0,23.15,-1250,11926,-10670
2016-05-09,9510.0,9550.0,91235.0,23.2,1884,507,-2385
2016-05-10,9530.0,9620.0,55697.0,23.37,-5625,5825,-214
2016-05-11,9620.0,9570.0,86449.0,23.24,20995,1086,-22077
2016-05-12,9570.0,9500.0,62649.0,23.07,3001,-233,-2763
2016-05-13,9540.0,9550.0,93773.0,23.2,-4239,2174,2070
2016-05-16,9500.0,9950.0,195056.0,24.17,-40488,16592,23907
2016-05-17,9990.0,9910.0,113709.0,24.07,2316,6435,-8777
2016-05-18,9910.0,9810.0,84903.0,23.83,-7632,2748,4886
2016-05-19,9810.0,9660.0,95468.0,23.46,-11194,8752,2443
2016-05-20,9670.0,9920.0,114653.0,24.09,-39418,4844,34571
2016-05-23,9990.0,10100.0,123956.0,24.53,-14045,6588,7461
2016-05-24,10100.0,9790.0,163569.0,23.78,55537,7166,-62701
2016-05-25,9830.0,9970.0,167888.0,24.22,-47599,14997,32603
2016-05-26,9980.0,9930.0,120053.0,24.12,5880,19283,-25162
2016-05-27,9970.0,9850.0,83924.0,23.92,-3945,68,3875
2016-05-30,9950.0,9830.0,77730.0,23.88,18648,-5298,-13347
2016-05-31,9780.0,9520.0,365488.0,23.12,58133,-25668,-32466
2016-06-01,9500.0,9320.0,286759.0,22.64,25602,-34450,8750
2016-06-02,9330.0,9320.0,112762.0,22.64,8161,-6482,-1675
2016-06-03,9320.0,9390.0,87889.0,22.81,-9509,10347,-834
2016-06-07,9400.0,9430.0,140843.0,22.9,2459,30007,-32492
2016-06-08,9420.0,9390.0,154158.0,22.81,24330,3050,-28377
2016-06-09,9410.0,9110.0,271381.0,22.13,92278,-58656,-33393
2016-06-10,9070.0,9140.0,149761.0,22.2,-17845,5475,12373
2016-06-13,9150.0,8930.0,123026.0,21.69,8585,-3226,-5371
2016-06-14,8910.0,8800.0,202914.0,21.37,78206,-32216,-45995
2016-06-15,8770.0,8900.0,73437.0,21.62,472,-2320,1835
2016-06-16,8910.0,8690.0,167076.0,21.11,22054,-1547,-20560
2016-06-17,8750.0,8800.0,105979.0,21.37,-9302,17856,-8563
2016-06-20,8970.0,8900.0,62533.0,21.62,19793,404,-20202
2016-06-21,8900.0,8830.0,67638.0,21.45,19266,-6669,-12531
2016-06-22,8810.0,8820.0,91780.0,21.42,22786,-17990,-4796
2016-06-23,8830.0,8710.0,96153.0,21.16,9597,13895,-23532
2016-06-24,8720.0,8330.0,237857.0,20.23,14273,11787,-23026
2016-06-27,8250.0,8390.0,136184.0,20.38,-40126,22850,17015
2016-06-28,8350.0,8590.0,115998.0,20.86,-13736,42222,-28669
2016-06-29,8600.0,8730.0,81948.0,21.2,-6913,15349,-8432
2016-06-30,8730.0,8720.0,69097.0,21.18,28343,-10510,-17832
2016-07-01,8720.0,8900.0,115137.0,21.62,-15213,13510,1705
2016-07-04,8930.0,8980.0,80963.0,21.81,-5348,11336,-5988
2016-07-05,8960.0,8970.0,40836.0,21.79,1521,-6215,4548
2016-07-06,8900.0,8870.0,60673.0,21.54,-5759,19616,-13856
2016-07-07,8880.0,8930.0,39097.0,21.69,-6448,1824,4725
2016-07-08,8920.0,8900.0,50525.0,21.62,-2431,14456,-12065
2016-07-11,8990.0,8920.0,60674.0,21.67,-11656,7321,4335
2016-07-12,8920.0,8930.0,57579.0,21.69,-3848,-165,4013
2016-07-13,9020.0,8970.0,86950.0,21.79,-9595,-6107,15702
2016-07-14,9000.0,8920.0,96640.0,21.67,539,-2015,1490
2016-07-15,8940.0,8880.0,65303.0,21.57,7866,-6931,-873
2016-07-18,8880.0,8840.0,80957.0,21.47,28391,-11951,-16440
2016-07-19,8840.0,8740.0,69784.0,21.23,16310,-14144,-2173
2016-07-20,8700.0,8640.0,73505.0,20.99,3421,-4308,847
2016-07-21,8660.0,8740.0,104217.0,21.23,-23313,12206,11107
2016-07-22,8750.0,8780.0,34432.0,21.33,-2649,3452,-803
2016-07-25,8790.0,8800.0,69674.0,21.37,-15191,17114,-1923
2016-07-26,8820.0,8910.0,109010.0,21.64,-19653,18577,1076
2016-07-27,8870.0,8860.0,39051.0,21.52,-1055,-3447,4502
2016-07-28,8860.0,8770.0,63340.0,21.3,19772,-18032,-1740
2016-07-29,8700.0,8840.0,76262.0,21.47,-12306,10525,1781
2016-08-01,8800.0,8850.0,72158.0,21.5,-9708,6445,3563
2016-08-02,8890.0,8820.0,37990.0,21.42,-430,3559,-3129
2016-08-03,8770.0,8820.0,68475.0,21.42,-14343,17082,-2739
2016-08-04,8830.0,8860.0,35929.0,21.52,-11729,1927,9802
2016-08-05,8900.0,8900.0,70855.0,21.62,-685,-1981,2666
2016-08-08,8920.0,8890.0,41699.0,21.59,-2530,38,2492
2016-08-09,8880.0,8930.0,69051.0,21.69,-21300,7021,14279
2016-08-10,8990.0,9000.0,81193.0,21.86,-9249,-2992,12241
2016-08-11,9000.0,8870.0,55310.0,21.54,18759,-11523,-7167
2016-08-12,8870.0,8930.0,45059.0,21.69,-11319,3169,8309
2016-08-16,8940.0,8920.0,77589.0,21.67,-4441,2475,1966
2016-08-17,8870.0,8790.0,90624.0,21.35,9869,-4141,-5728
2016-08-18,8760.0,8630.0,93458.0,20.96,24269,-15430,-8839
2016-08-19,8630.0,8560.0,66684.0,20.79,17080,-17051,-29
2016-08-22,8560.0,8450.0,64347.0,20.52,18480,-10358,-8122
2016-08-23,8420.0,8380.0,58491.0,20.35,1317,-5409,4092
2016-08-24,8380.0,8650.0,99821.0,21.01,-31213,21317,9936
2016-08-25,8740.0,8610.0,34864.0,20.91,-889,3954,-3065
2016-08-26,8610.0,8640.0,31186.0,20.99,-5558,5776,-218
2016-08-29,8650.0,8450.0,81226.0,20.52,8289,-1577,-6712
2016-08-30,8550.0,8500.0,39133.0,20.65,-6422,4357,2215
2016-08-31,8480.0,8430.0,55612.0,20.48,7007,363,-9370
2016-09-01,8350.0,8600.0,81373.0,20.89,-7605,-3473,9078
2016-09-02,8580.0,8580.0,42988.0,20.84,-4267,7622,-3355
2016-09-05,8520.0,8620.0,35826.0,20.94,-12587,3790,8797
2016-09-06,8640.0,8650.0,39367.0,21.01,-13791,9930,3861
2016-09-07,8700.0,8640.0,49042.0,20.99,-12651,20441,-7790
2016-09-08,8660.0,8550.0,56529.0,20.77,-1186,-85,1271
2016-09-09,8510.0,8610.0,56449.0,20.91,6378,-2905,-3473
2016-09-12,8420.0,8540.0,41162.0,20.74,-14783,9951,4854
2016-09-13,8540.0,8560.0,63249.0,20.79,2458,-12210,9752
2016-09-19,8550.0,8380.0,143629.0,20.35,65963,-6959,-59004
2016-09-20,8320.0,8340.0,75003.0,20.26,35231,-13495,-21736
2016-09-21,8340.0,8360.0,121324.0,20.31,44496,-14102,-30394
2016-09-22,8360.0,8350.0,101661.0,20.28,32309,-10427,-21882
2016-09-23,8400.0,8400.0,120389.0,20.4,-22094,19522,2440
2016-09-26,8400.0,8420.0,63381.0,20.45,-13835,15905,-2070
2016-09-27,8420.0,8480.0,81628.0,20.6,-40173,20836,19337
2016-09-28,8480.0,8520.0,42148.0,20.69,-13203,4644,8559
2016-09-29,8520.0,8570.0,65578.0,20.82,-12699,822,11877
2016-09-30,8580.0,8530.0,79265.0,20.72,-3831,12270,-7439
2016-10-04,8520.0,8570.0,54890.0,20.82,-9662,-3197,12839
2016-10-05,8590.0,8630.0,115986.0,20.96,-6857,-3982,10844
2016-10-06,8630.0,8660.0,71945.0,21.03,-4664,1585,3079
2016-10-07,8670.0,8510.0,75662.0,20.67,14733,-4283,-10385
2016-10-10,8500.0,8520.0,57167.0,20.69,-37210,13984,23226
2016-10-11,8500.0,8570.0,72244.0,20.82,-27130,10485,16645
2016-10-12,8620.0,8610.0,43814.0,20.91,-26475,17437,9038
2016-10-13,8580.0,8580.0,35776.0,20.84,17379,-14822,-2593
2016-10-14,8580.0,8570.0,35475.0,20.82,4268,-5075,700
2016-10-17,8570.0,8500.0,51571.0,20.65,23403,-9890,-13576
2016-10-18,8500.0,8500.0,32830.0,20.65,2939,-5175,2218
2016-10-19,8530.0,8370.0,90339.0,20.33,24049,-11174,-12881
2016-10-20,8350.0,8370.0,96138.0,20.33,11343,-9723,-1620
2016-10-21,8350.0,8370.0,39104.0,20.33,9961,-5447,-4488
2016-10-24,8380.0,8400.0,50652.0,20.4,-1123,-1573,2703
2016-10-25,8460.0,8390.0,44359.0,20.38,1033,3947,-4841
2016-10-26,8370.0,8230.0,135736.0,19.99,14168,-3973,-10190
2016-10-27,8170.0,8260.0,26807.0,20.06,-1386,971,422
2016-10-28,8200.0,8230.0,38191.0,19.99,217,-3903,3694
2016-10-31,8180.0,8150.0,39954.0,19.8,-9076,1965,7117
2016-11-01,8130.0,8160.0,58484.0,19.82,12054,-6560,-5486
2016-11-02,8160.0,7970.0,102160.0,19.36,-221,4719,-4491
2016-11-03,8000.0,8260.0,67992.0,20.06,-33014,35980,-5406
2016-11-04,8200.0,8230.0,22221.0,19.99,1355,3809,-5153
2016-11-07,8320.0,8190.0,40466.0,19.89,2096,-330,-495
2016-11-08,8190.0,8230.0,36033.0,19.99,-7763,2346,5420
2016-11-09,8230.0,8150.0,84997.0,19.8,-25349,27150,-1792
2016-11-10,8190.0,8280.0,46639.0,20.11,-15140,10472,4674
2016-11-11,8120.0,8280.0,46477.0,20.11,-21240,14630,6614
2016-11-14,8260.0,8660.0,193183.0,21.03,-69648,45611,24060
2016-11-15,8660.0,8640.0,117510.0,20.99,-44199,42538,1667
2016-11-16,8670.0,8740.0,120345.0,21.23,-31781,30598,891
2016-11-17,8740.0,8690.0,83194.0,21.11,-29880,30138,-257
2016-11-18,8700.0,8590.0,70713.0,20.86,6884,6910,-13790
2016-11-21,8600.0,8400.0,83147.0,20.4,12051,-13381,-454
2016-11-22,8410.0,8360.0,58511.0,20.31,2181,-4957,1571
2016-11-23,8260.0,8250.0,68372.0,20.04,33615,-43041,9228
2016-11-24,8210.0,8020.0,89463.0,19.48,30358,-32072,1716
2016-11-25,8090.0,7980.0,66947.0,19.38,34634,-38531,3899
2016-11-28,7980.0,7970.0,34285.0,19.36,17128,-5679,-11445
2016-11-29,7960.0,8020.0,32429.0,19.48,8166,26,-8188
2016-11-30,8050.0,8060.0,79948.0,19.58,2299,9423,-11719
2016-12-01,8060.0,8130.0,76349.0,19.75,-31329,37934,-6603
2016-12-02,8130.0,8000.0,40271.0,19.43,19204,-7421,-11779
2016-12-05,8080.0,7900.0,42250.0,19.19,1644,1885,-2525
2016-12-06,7900.0,7970.0,25556.0,19.36,-10320,2511,7809
2016-12-07,7970.0,7970.0,35467.0,19.36,-1830,5979,-4305
2016-12-08,8090.0,8150.0,69328.0,19.8,-43167,24689,18481
2016-12-09,8170.0,8250.0,38474.0,20.04,-9429,3107,6325
2016-12-12,8300.0,8280.0,41113.0,20.11,-15247,17482,-2234
2016-12-13,8320.0,8340.0,50922.0,20.26,-21840,13329,8514
2016-12-14,8350.0,8480.0,77026.0,20.6,-40699,18930,21773
2016-12-15,8430.0,8600.0,75078.0,20.89,-30306,15572,14738
2016-12-16,8600.0,8650.0,48979.0,21.01,-10458,-2584,13045
2016-12-19,8600.0,8570.0,37325.0,20.82,5772,3624,-9348
2016-12-20,8510.0,8550.0,23221.0,20.77,-6825,2126,4699
2016-12-21,8550.0,8500.0,29999.0,20.65,117,-6554,6438
2016-12-22,8490.0,8490.0,22986.0,20.62,-1998,-3179,5177
2016-12-23,8490.0,8400.0,33283.0,20.4,-6198,-1660,7858
2016-12-26,8400.0,8410.0,27953.0,20.43,-7511,8016,-505
2016-12-27,8410.0,8560.0,69714.0,20.79,-32434,25546,6988
2016-12-28,8510.0,8530.0,35484.0,20.72,11441,-12253,812
2016-12-29,8550.0,8400.0,40727.0,20.4,7693,-7270,-423
2017-01-02,8350.0,8400.0,37681.0,28.78,4184,-4139,-45
2017-01-03,8410.0,8410.0,31592.0,28.81,-1021,-5677,6698
2017-01-04,8450.0,8610.0,75233.0,29.49,-12370,-6432,18802
2017-01-05,8610.0,8610.0,63234.0,29.49,8341,-7155,-1186
2017-01-06,8560.0,8920.0,443921.0,30.56,-110970,26429,83920
2017-01-09,8900.0,8750.0,172721.0,29.97,33355,3125,-36480
2017-01-10,8790.0,8930.0,141112.0,30.59,-40201,15061,25761
2017-01-11,8860.0,8900.0,58918.0,30.49,-13257,-1240,14497
2017-01-12,8820.0,8880.0,52382.0,30.42,-16448,3751,12697
2017-01-13,8860.0,8910.0,79309.0,30.52,-36620,16498,20222
2017-01-16,8890.0,8850.0,66270.0,30.32,-11660,4973,6687
2017-01-17,8850.0,8880.0,77305.0,30.42,-3201,9861,-6660
2017-01-18,8950.0,8830.0,68266.0,30.25,-14024,1239,7078
2017-01-19,8870.0,8720.0,69787.0,29.87,1258,-10676,9418
2017-01-20,8660.0,8760.0,46759.0,30.01,-13900,-4795,18695
2017-01-23,8760.0,8820.0,42387.0,30.21,-10340,-3259,13599
2017-01-24,8890.0,8800.0,35522.0,30.15,-897,-4198,5095
2017-01-25,8800.0,8690.0,57011.0,29.77,10379,-12497,2118
2017-01-26,8750.0,8620.0,57619.0,29.53,11890,-11274,5091
2017-01-31,8610.0,8650.0,52361.0,29.63,-5512,4297,1215
2017-02-01,8660.0,8770.0,43463.0,30.04,-20229,11497,8732
2017-02-02,8800.0,8900.0,83183.0,30.49,-31932,-942,33665
2017-02-03,8980.0,8800.0,58940.0,30.15,7014,-2848,-7941
2017-02-06,8790.0,8760.0,31855.0,30.01,239,547,-789
2017-02-07,8870.0,8820.0,31512.0,30.21,1114,1476,-2590
2017-02-08,8820.0,8820.0,37552.0,30.21,-2772,1794,978
2017-02-09,8770.0,8870.0,32222.0,30.39,-2561,-5607,8168
2017-02-10,8790.0,8830.0,61432.0,30.25,-4319,-1052,5371
2017-02-13,8840.0,8820.0,22852.0,30.21,-1730,-4386,6116
2017-02-14,8890.0,8780.0,60277.0,30.08,9668,-27001,17333
2017-02-15,8780.0,9000.0,170086.0,30.83,-93339,23102,70237
2017-02-16,9000.0,8880.0,71435.0,30.42,25455,-27211,-374
2017-02-17,8960.0,8890.0,45399.0,30.45,-24509,-89,24598
2017-02-20,8890.0,8850.0,34150.0,30.32,202,-13442,13240
2017-02-21,8900.0,8940.0,70296.0,30.62,-30800,2169,28411
2017-02-22,8970.0,8920.0,30084.0,30.56,3763,-8445,3693
2017-02-23,8990.0,8910.0,34219.0,30.52,-4989,-2937,7926
2017-02-24,8880.0,8900.0,28496.0,30.49,-12880,4454,8426
2017-02-27,8920.0,8980.0,33966.0,30.76,-11312,5740,5572
2017-02-28,8990.0,9080.0,90876.0,31.1,-21153,-3291,23609
2017-03-02,9070.0,9060.0,76910.0,31.04,13005,-20375,5539
2017-03-03,9060.0,9060.0,43994.0,31.04,-17774,2993,14182
2017-03-06,9060.0,9080.0,49342.0,31.1,9344,-10576,3519
2017-03-07,9100.0,9300.0,131073.0,31.86,-61084,6891,54043
2017-03-08,9300.0,9270.0,89933.0,31.76,-39938,37641,1867
2017-03-09,9210.0,9290.0,52814.0,31.82,-2240,-13186,15176
2017-03-10,9260.0,9300.0,66914.0,31.86,7242,-950,-6593
2017-03-13,9400.0,9250.0,70415.0,31.69,11302,-10472,-880
2017-03-14,9210.0,9080.0,103191.0,31.1,16972,-11715,-2760
2017-03-15,9080.0,9080.0,36794.0,31.1,-7364,-1737,9101
2017-03-16,9080.0,9220.0,40520.0,31.58,-16713,2183,12370
2017-03-17,9150.0,9180.0,21408.0,31.45,-1099,-2591,3690
2017-03-20,9180.0,9160.0,56647.0,31.38,7029,-16558,9529
2017-03-21,9160.0,9260.0,29809.0,31.72,-5796,-4010,8265
2017-03-22,9300.0,9250.0,48223.0,31.69,720,-4335,3615
2017-03-23,9260.0,9250.0,27141.0,31.69,-5912,11251,-5339
2017-03-24,9300.0,9330.0,39372.0,31.96,-20454,18539,1915
2017-03-27,9330.0,9280.0,40804.0,31.79,-2043,5275,-3332
2017-03-28,9320.0,9130.0,82103.0,31.28,6157,-10900,4743
2017-03-29,9110.0,9130.0,82390.0,31.28,-10384,10844,7849
2017-03-30,9200.0,9100.0,31045.0,31.17,13892,-9463,-4429
2017-03-31,9100.0,8980.0,72492.0,30.76,-15,-10681,10596
2017-04-03,8990.0,9020.0,51564.0,30.9,3177,-11806,8579
2017-04-04,9000.0,9070.0,58905.0,31.07,11719,-15870,3901
2017-04-05,9140.0,9150.0,30571.0,31.34,-5150,-6028,11178
2017-04-06,9150.0,9020.0,47140.0,30.9,2318,-6398,4080
2017-04-07,9110.0,9020.0,32190.0,30.9,3433,-5560,2077
2017-04-10,9020.0,8850.0,66167.0,30.32,9020,1892,-10912
2017-04-11,8800.0,8840.0,74305.0,30.28,-22751,-3310,26061
2017-04-12,8800.0,8740.0,47717.0,29.94,932,-1541,609
2017-04-13,8750.0,9090.0,73533.0,31.14,-44836,26609,18227
2017-04-14,8960.0,9090.0,46715.0,31.14,-10365,14418,-4053
2017-04-17,9090.0,9140.0,54447.0,31.31,-3695,6402,-2707
2017-04-18,9170.0,9170.0,38633.0,31.41,-8298,6628,1670
2017-04-19,9090.0,9140.0,31327.0,31.31,-1337,275,1062
2017-04-20,9070.0,9120.0,35157.0,31.24,-10864,7792,3072
2017-04-21,9110.0,9160.0,28442.0,31.38,-532,-1520,2052
2017-04-24,9160.0,9020.0,37467.0,30.9,4463,-3812,-751
2017-04-25,9020.0,9050.0,48201.0,31.0,12497,-13741,1194
2017-04-26,9130.0,9040.0,46829.0,30.97,-2908,-5098,7906
2017-04-27,9020.0,9170.0,98871.0,31.41,-31613,34103,-2490
2017-04-28,9070.0,9180.0,64543.0,31.45,-6068,-5899,11967
2017-05-02,9140.0,9430.0,171128.0,32.3,-45480,39625,5855
2017-05-04,9400.0,9780.0,235602.0,33.5,-25574,19152,6422
