Symbol,호텔신라_시가(원),호텔신라_종가(원),호텔신라_거래량(주),호텔신라_PER(IFRS-연결),호텔신라_순매수수량(개인)(주),호텔신라_순매수수량(기관계)(주),호텔신라_순매수수량(외국인계)(주)
2006-03-13,12650.0,12550.0,288761.0,23.88,-190,26350,-30700
2006-03-14,12500.0,12800.0,284136.0,24.35,-53700,53720,-20
2006-03-15,12850.0,13000.0,594675.0,24.73,-160849,163579,-19480
2006-03-16,13300.0,13050.0,262265.0,24.83,-81270,81250,20
2006-03-17,12950.0,13000.0,190210.0,24.73,-51080,45710,7740
2006-03-20,13100.0,13300.0,365268.0,25.3,-80390,80630,-500
2006-03-21,13300.0,12800.0,198110.0,24.35,-20270,17160,-6520
2006-03-22,12800.0,12250.0,261487.0,23.3,15344,-9514,1070
2006-03-23,12400.0,12400.0,243959.0,23.59,-65921,44051,1990
2006-03-24,12400.0,12500.0,269894.0,23.78,-43926,45706,-780
2006-03-27,12350.0,12450.0,122263.0,23.69,-28540,32150,1190
2006-03-28,12550.0,13200.0,519110.0,25.11,-226910,147900,-4590
2006-03-29,13150.0,13300.0,262190.0,25.3,-33057,32787,270
2006-03-30,13500.0,13500.0,341381.0,25.68,-137310,136710,-640
2006-03-31,13600.0,13500.0,440876.0,25.68,-60944,24334,33710
2006-04-03,13550.0,13500.0,607021.0,25.68,157960,-184210,21650
2006-04-04,13500.0,13450.0,362371.0,25.59,-19859,32809,-12840
2006-04-05,13500.0,13600.0,473537.0,25.87,49440,-29710,-27940
2006-04-06,13750.0,13800.0,368760.0,26.25,-39300,31610,3370
2006-04-07,13700.0,13600.0,194850.0,25.87,-5930,8690,90
2006-04-10,13550.0,14000.0,335956.0,26.63,-38460,29010,8640
2006-04-11,14000.0,14000.0,315817.0,26.63,-71300,53820,-2500
2006-04-12,13900.0,14200.0,507677.0,27.01,-40110,42140,-16750
2006-04-13,14300.0,14500.0,524347.0,27.59,9780,4500,-7760
2006-04-14,14650.0,14900.0,797227.0,28.35,70770,-73960,-12000
2006-04-17,15000.0,14750.0,356564.0,28.06,106080,-88140,-4750
2006-04-18,14600.0,15050.0,529275.0,28.63,23310,-8430,2660
2006-04-19,15300.0,15700.0,785315.0,29.87,-18230,1940,1880
2006-04-20,15700.0,15800.0,514065.0,30.06,78810,-90810,0
2006-04-21,15900.0,15600.0,461622.0,29.68,87460,-11450,-55000
2006-04-24,15600.0,15050.0,370799.0,28.63,93699,-95159,450
2006-04-25,15050.0,15000.0,601260.0,28.54,61270,47700,-78190
2006-04-26,15200.0,15350.0,358370.0,29.2,4580,4540,9990
2006-04-27,15600.0,15900.0,452360.0,30.25,-15160,35010,-19850
2006-04-28,15700.0,15500.0,303587.0,29.49,7140,8920,-14460
2006-05-02,15350.0,16400.0,555861.0,31.2,-137760,145340,-890
2006-05-03,16550.0,16350.0,608725.0,31.1,72541,-91901,-6850
2006-05-04,16250.0,16200.0,491698.0,30.82,200800,-165230,4990
2006-05-08,16400.0,15850.0,404021.0,30.15,95650,-86270,20550
2006-05-09,15700.0,15600.0,414612.0,29.68,70856,-89036,60850
2006-05-10,15600.0,15750.0,333880.0,29.96,56160,-99460,39010
2006-05-11,15750.0,15600.0,550875.0,29.68,217190,-208470,11370
2006-05-12,15300.0,15800.0,453268.0,30.06,-17490,23850,30530
2006-05-15,15600.0,15600.0,288732.0,29.68,-76360,75360,1700
2006-05-16,15850.0,15600.0,571181.0,29.68,-152670,147500,-990
2006-05-17,15500.0,15450.0,304128.0,29.39,-19830,3460,6400
2006-05-18,14900.0,14600.0,318991.0,27.78,-78180,76230,2010
2006-05-19,14600.0,15000.0,325622.0,28.54,-89879,34799,54350
2006-05-22,15050.0,14900.0,473930.0,28.35,-173760,33100,203020
2006-05-23,14950.0,15100.0,265986.0,28.73,-39381,2981,0
2006-05-24,15100.0,15200.0,222067.0,28.92,-23130,-1570,11400
2006-05-25,15500.0,15350.0,468099.0,29.2,-133476,-20960,149150
2006-05-26,15600.0,15900.0,324404.0,30.25,-82500,49250,38130
2006-05-29,16200.0,15950.0,186607.0,30.34,-33610,41880,-650
2006-05-30,15950.0,15500.0,195274.0,29.49,-7330,38560,-25890
2006-06-01,15300.0,15400.0,192765.0,29.3,-59395,15055,36290
2006-06-02,15600.0,15300.0,196389.0,29.11,-39341,42191,2150
2006-06-05,15300.0,15000.0,101302.0,28.54,-12450,18410,-960
2006-06-07,14600.0,14000.0,472911.0,26.63,-14240,62940,-65130
2006-06-08,13500.0,13900.0,335822.0,26.44,-46010,-8570,35330
2006-06-09,14050.0,13900.0,223885.0,26.44,36560,32410,-58250
2006-06-12,13700.0,14250.0,128252.0,27.11,-61650,57570,2480
2006-06-13,14000.0,14150.0,171107.0,26.92,-42041,33901,5920
2006-06-14,13950.0,14850.0,210810.0,28.25,-69870,60780,-2760
2006-06-15,15000.0,14750.0,133280.0,28.06,28081,6560,-8520
2006-06-16,15000.0,14850.0,182154.0,28.25,26150,3070,-160
2006-06-19,14600.0,14900.0,86802.0,28.35,-16930,14390,17300
2006-06-20,14900.0,14450.0,121270.0,27.49,-13510,4940,27980
2006-06-21,14500.0,14300.0,67220.0,27.2,17450,-16600,-1030
2006-06-22,14500.0,14700.0,88250.0,27.97,-38290,38530,20
2006-06-23,14450.0,14600.0,79090.0,27.78,-46790,37480,60
2006-06-26,14450.0,14950.0,97314.0,28.44,-57430,58180,0
2006-06-27,14950.0,15100.0,119811.0,28.73,-35820,41960,640
2006-06-28,14800.0,14950.0,89162.0,28.44,-9690,11800,40
2006-06-29,15000.0,15500.0,226680.0,29.49,-56680,69580,-1990
2006-06-30,15700.0,15900.0,239890.0,30.25,-88160,45570,55190
2006-07-03,15850.0,16200.0,210450.0,30.82,-58740,50240,7580
2006-07-04,16400.0,16150.0,139320.0,30.72,-33820,32170,8340
2006-07-05,15750.0,15950.0,117091.0,30.34,-40970,39270,1200
2006-07-06,15900.0,15700.0,135982.0,29.87,-9770,42250,-35480
2006-07-07,15750.0,15950.0,154120.0,30.34,-53578,50478,-7220
2006-07-10,15850.0,16250.0,198259.0,30.91,-20790,17420,2620
2006-07-11,16300.0,16650.0,391770.0,31.68,14010,-3210,-5750
2006-07-12,16700.0,16500.0,225418.0,31.39,16848,23512,-28040
2006-07-13,16300.0,16750.0,180420.0,31.87,-37340,30100,560
2006-07-14,16450.0,16400.0,181700.0,31.2,-44630,25050,-100
2006-07-18,16200.0,16000.0,154843.0,30.44,-56673,46603,4210
2006-07-19,16050.0,15650.0,267987.0,29.77,15697,31503,-17820
2006-07-20,16000.0,15800.0,263109.0,30.06,64098,-33708,-15420
2006-07-21,15600.0,15550.0,118213.0,29.58,3810,-3940,130
2006-07-24,15550.0,16050.0,132760.0,30.53,-51490,40920,-110
2006-07-25,16250.0,16050.0,164621.0,30.53,-6409,43129,790
2006-07-26,16150.0,16150.0,97110.0,30.72,-30760,28510,570
2006-07-27,16150.0,16100.0,192579.0,30.63,49130,-49230,100
2006-07-28,16100.0,16100.0,111650.0,30.63,-32930,31620,-570
2006-07-31,16200.0,15950.0,202867.0,30.34,34720,-33060,2580
2006-08-01,15950.0,15400.0,377400.0,29.3,128720,-126450,12530
2006-08-02,15300.0,15500.0,165090.0,29.49,12890,15250,-330
2006-08-03,15550.0,14750.0,376460.0,28.06,166126,-66746,-87390
2006-08-04,14800.0,15000.0,190353.0,28.54,-18700,44710,-11830
2006-08-07,15100.0,14950.0,171370.0,28.44,-2620,-360,-1590
2006-08-08,15100.0,15100.0,128146.0,28.73,-6000,6090,400
2006-08-09,15150.0,15300.0,146830.0,29.11,14850,-11430,-5960
2006-08-10,15100.0,15500.0,141170.0,29.49,-58290,45290,-3520
2006-08-11,15500.0,15400.0,133931.0,29.3,-61050,50120,-2940
2006-08-14,15400.0,14900.0,194597.0,28.35,45390,-31270,-58760
2006-08-16,15000.0,14650.0,314156.0,27.87,153190,-125130,-32950
2006-08-17,14750.0,14250.0,604774.0,27.11,277740,-128450,-120910
2006-08-18,14250.0,13900.0,1201099.0,26.44,553150,-258010,-370820
2006-08-21,13800.0,13900.0,371407.0,26.44,141670,-66490,-83870
2006-08-22,13850.0,14400.0,453617.0,27.4,-60040,73200,-5250
2006-08-23,14400.0,14050.0,253932.0,26.73,45842,-37402,-4530
2006-08-24,13950.0,13750.0,282210.0,26.16,92430,-43690,-20850
2006-08-25,13800.0,13700.0,287372.0,26.06,136110,-39620,-47640
2006-08-28,13750.0,14100.0,293793.0,26.82,37670,-15720,11070
2006-08-29,14300.0,14250.0,246506.0,27.11,-9840,24830,2160
2006-08-30,14250.0,14250.0,390800.0,27.11,33650,-8680,3400
2006-08-31,14400.0,14350.0,410112.0,27.3,50200,3580,-18260
2006-09-01,14300.0,14750.0,670292.0,28.06,-8040,138030,-127310
2006-09-04,14750.0,14550.0,257021.0,27.68,-34380,41920,-2090
2006-09-05,14600.0,14450.0,236441.0,27.49,-36340,25070,3770
2006-09-06,14350.0,14650.0,235502.0,27.87,-36440,-2350,-10
2006-09-07,14500.0,14550.0,174810.0,27.68,22050,20090,-43040
2006-09-08,14450.0,14500.0,160700.0,27.59,37129,-22699,-21220
2006-09-11,14550.0,14300.0,182519.0,27.2,-15140,28770,-13630
2006-09-12,14300.0,13900.0,317880.0,26.44,115090,-66820,-13910
2006-09-13,14050.0,13900.0,149454.0,26.44,29790,-3290,-7500
2006-09-14,13900.0,14000.0,249600.0,26.63,96134,-8134,-79620
2006-09-15,14000.0,14200.0,496965.0,27.01,77150,-25930,-72230
2006-09-18,14300.0,14500.0,376381.0,27.59,-58490,85520,2760
2006-09-19,14500.0,14500.0,151081.0,27.59,8601,-11891,-7660
2006-09-20,14450.0,14500.0,241627.0,27.59,-62160,75310,-3870
2006-09-21,14700.0,14450.0,315552.0,27.49,98130,-100260,7530
2006-09-22,14450.0,13950.0,251954.0,26.54,104760,-93030,-10810
2006-09-25,13900.0,14400.0,263030.0,27.4,-54710,44220,3490
2006-09-26,14400.0,14100.0,140940.0,26.82,2270,30,-2300
2006-09-27,14150.0,14500.0,297432.0,27.59,-69880,51410,-11400
2006-09-28,14600.0,14400.0,170711.0,27.4,17011,-24981,7970
2006-09-29,14400.0,14750.0,387510.0,28.06,-69590,61480,-16260
2006-10-02,14750.0,14900.0,222355.0,28.35,-102470,82610,750
2006-10-04,14750.0,14750.0,298913.0,28.06,-49077,-39253,89330
2006-10-09,14550.0,13650.0,441260.0,25.97,-9040,33360,-21420
2006-10-10,13550.0,13650.0,424001.0,25.97,30260,26470,-52440
2006-10-11,13500.0,13400.0,573175.0,25.49,161040,-65580,-90920
2006-10-12,13250.0,13350.0,166040.0,25.4,48870,-43990,3630
2006-10-13,13500.0,13600.0,265500.0,25.87,76490,-57650,4600
2006-10-16,13650.0,13900.0,226402.0,26.44,-55245,44625,6920
2006-10-17,13850.0,13750.0,181820.0,26.16,-29510,3510,27100
2006-10-18,13750.0,13950.0,231040.0,26.54,-82590,61910,36020
2006-10-19,14150.0,14150.0,234202.0,26.92,-39540,62570,2620
2006-10-20,14150.0,14050.0,157725.0,26.73,9500,-6770,5260
2006-10-23,14200.0,14250.0,145034.0,27.11,-55886,46626,3840
2006-10-24,14400.0,14400.0,164290.0,27.4,-72060,81950,3110
2006-10-25,14350.0,14400.0,175576.0,27.4,-7420,13960,-5850
2006-10-26,14300.0,14400.0,130180.0,27.4,8114,19606,-570
2006-10-27,14400.0,14500.0,214965.0,27.59,-78390,80230,-900
2006-10-30,14450.0,14350.0,93900.0,27.3,-32110,34040,70
2006-10-31,14350.0,14800.0,243458.0,28.16,-43910,70590,7400
2006-11-01,14950.0,15300.0,415360.0,29.11,-113790,53290,29640
2006-11-02,15300.0,15400.0,182970.0,29.3,-41179,53479,-4950
2006-11-03,15400.0,15150.0,183415.0,28.82,33110,11620,-3690
2006-11-06,15050.0,15350.0,137325.0,29.2,-39270,32430,7830
2006-11-07,15400.0,15500.0,336670.0,29.49,-11361,10421,920
2006-11-08,15650.0,15250.0,175512.0,29.01,-31070,24960,8700
2006-11-09,15200.0,15200.0,153123.0,28.92,55231,-37170,-4061
2006-11-10,15200.0,15600.0,181346.0,29.68,-38420,2430,42990
2006-11-13,15700.0,15750.0,232938.0,29.96,-7660,-7080,14260
2006-11-14,15800.0,15800.0,140500.0,30.06,-38620,32990,-900
2006-11-15,15850.0,15700.0,143611.0,29.87,4661,-26561,-3670
2006-11-16,15700.0,15200.0,193798.0,28.92,93808,-41258,-44550
2006-11-17,15300.0,15450.0,108452.0,29.39,-13869,-630,17599
2006-11-20,15450.0,15300.0,64780.0,29.11,-10570,10660,-100
2006-11-21,15250.0,15350.0,85102.0,29.2,-25407,28947,-50
2006-11-22,15450.0,15650.0,155425.0,29.77,-5250,11310,-1790
2006-11-23,15650.0,15750.0,144760.0,29.96,-22390,17020,-2070
2006-11-24,15750.0,15900.0,162187.0,30.25,-30753,27160,-427
2006-11-27,15900.0,15600.0,80090.0,29.68,7512,-8576,-936
2006-11-28,15300.0,15250.0,150384.0,29.01,25538,5842,-31380
2006-11-29,15350.0,15350.0,77490.0,29.2,-2630,1340,290
2006-11-30,15400.0,15300.0,207928.0,29.11,88739,-93809,2640
2006-12-01,15300.0,15200.0,158767.0,28.92,66460,-56700,7010
2006-12-04,15100.0,15450.0,371215.0,29.39,-48145,62975,770
2006-12-05,15500.0,15450.0,157717.0,29.39,26500,-14850,-11070
2006-12-06,15400.0,15350.0,151190.0,29.2,-32380,57370,-20150
2006-12-07,15150.0,15700.0,171230.0,29.87,-110560,112530,860
2006-12-08,15700.0,15300.0,80231.0,29.11,11110,-4230,-3300
2006-12-11,15300.0,15300.0,60480.0,29.11,940,-20670,19730
2006-12-12,15300.0,15100.0,136520.0,28.73,-3740,-5410,10190
2006-12-13,15000.0,15050.0,191755.0,28.63,1475,-4810,15985
2006-12-14,15050.0,15200.0,174031.0,28.92,18391,-6671,-1440
2006-12-15,15200.0,15250.0,225079.0,29.01,10179,-27740,28761
2006-12-18,15300.0,15200.0,107605.0,28.92,-5566,-10024,16070
2006-12-19,15250.0,15300.0,152456.0,29.11,9410,-62200,52900
2006-12-20,15300.0,15100.0,151450.0,28.73,54580,-58670,7200
2006-12-21,15100.0,15000.0,97740.0,28.54,24970,-25640,-80
2006-12-22,14950.0,14800.0,104184.0,28.16,35180,-28770,-1230
2006-12-26,14800.0,14550.0,92510.0,27.68,19240,-19080,3060
2006-12-27,14600.0,14800.0,89650.0,28.16,-20950,19100,1850
2006-12-28,14850.0,15150.0,114100.0,28.82,-73770,49090,-790
2007-01-02,15050.0,14950.0,37040.0,33.56,2510,-650,140
2007-01-03,14800.0,14400.0,152110.0,32.32,69070,7110,-62580
2007-01-04,14450.0,14100.0,171350.0,31.65,90510,-40500,-30440
2007-01-05,14150.0,13900.0,153892.0,31.2,56030,-33610,-15270
2007-01-08,14000.0,13750.0,63200.0,30.86,24700,-29400,2250
2007-01-09,13850.0,14000.0,99800.0,31.43,38370,-360,-38010
2007-01-10,14000.0,13350.0,308918.0,29.97,160316,-190500,30184
2007-01-11,13400.0,13350.0,215731.0,29.97,99213,-40730,-23783
2007-01-12,13500.0,13850.0,110398.0,31.09,-23300,17420,2980
2007-01-15,14000.0,13950.0,99936.0,31.31,-834,9070,-1436
2007-01-16,13950.0,13950.0,81110.0,31.31,-3230,2440,-1510
2007-01-17,14000.0,13900.0,37660.0,31.2,9740,-1700,-8550
2007-01-18,13900.0,13850.0,103563.0,31.09,13490,-7080,-6410
