Symbol,현대건설_시가(원),현대건설_종가(원),현대건설_거래량(주),현대건설_PER(IFRS-연결),현대건설_순매수수량(개인)(주),현대건설_순매수수량(기관계)(주),현대건설_순매수수량(외국인계)(주)
2016-07-14,33300.0,33500.0,508535.0,8.87,-47710,-75847,123916
2016-07-15,33650.0,33950.0,476602.0,8.99,-200619,-21231,222803
2016-07-18,33850.0,33850.0,347223.0,8.96,-32748,7694,24426
2016-07-19,34050.0,33450.0,359006.0,8.86,-25806,-46034,73804
2016-07-20,33500.0,33050.0,408315.0,8.75,129139,-194212,64574
2016-07-21,33300.0,33050.0,389316.0,8.75,157258,-111757,-45649
2016-07-22,32800.0,33850.0,487801.0,8.96,-85806,5943,78267
2016-07-25,34000.0,33800.0,288297.0,8.95,-3920,-44759,50701
2016-07-26,33800.0,33500.0,530535.0,8.87,147302,-64078,-93989
2016-07-27,33500.0,34950.0,1467611.0,9.25,-575047,161119,414400
2016-07-28,35150.0,36500.0,1354961.0,9.66,-639420,120261,520148
2016-07-29,36450.0,36800.0,959403.0,9.74,-418462,113832,304142
2016-08-01,36700.0,36650.0,584076.0,9.7,-87523,127489,-38193
2016-08-02,36500.0,35750.0,467473.0,9.46,25295,-72450,46648
2016-08-03,35350.0,35300.0,464083.0,9.35,32877,-112871,80024
2016-08-04,35700.0,35600.0,244520.0,9.42,41505,-11117,-33339
2016-08-05,35800.0,37100.0,750357.0,9.82,-242980,240777,-10628
2016-08-08,37350.0,37250.0,619436.0,9.86,-128270,217897,-83307
2016-08-09,37100.0,37300.0,405507.0,9.87,-78748,78266,2091
2016-08-10,37300.0,37300.0,534083.0,9.87,-156902,162707,-6103
2016-08-11,37300.0,37650.0,424468.0,9.97,-115475,92019,23105
2016-08-12,37950.0,38200.0,507054.0,10.11,-171056,77083,94842
2016-08-16,38300.0,38000.0,545786.0,10.06,-26570,-68568,97282
2016-08-17,37950.0,38100.0,387417.0,10.09,-109245,-11725,121133
2016-08-18,38100.0,38200.0,354157.0,10.11,-65576,-49977,115819
2016-08-19,38300.0,39550.0,957195.0,10.47,-503153,172253,331186
2016-08-22,39550.0,39250.0,317341.0,10.39,-58520,-4752,60930
2016-08-23,39150.0,40050.0,698025.0,10.6,-283256,236031,51478
2016-08-24,39850.0,39450.0,448819.0,10.44,-24921,16610,11354
2016-08-25,39600.0,38900.0,454682.0,10.3,-8196,-26000,37097
2016-08-26,38800.0,38850.0,325680.0,10.29,-56005,-21802,76663
2016-08-29,38450.0,38400.0,484032.0,10.17,-12317,-3568,20232
2016-08-30,38600.0,38450.0,302145.0,10.18,-31372,-31436,59783
2016-08-31,38500.0,38550.0,309389.0,10.21,-87142,33814,62111
2016-09-01,38600.0,39950.0,623497.0,10.58,-228457,235904,-7688
2016-09-02,39850.0,39050.0,396876.0,10.34,79062,-18949,-62722
2016-09-05,39800.0,39600.0,323682.0,10.48,-66295,38089,27168
2016-09-06,39950.0,39600.0,284242.0,10.48,-47605,-34594,83552
2016-09-07,39450.0,38750.0,387234.0,10.26,-2764,-19633,21898
2016-09-08,38750.0,38550.0,351925.0,10.21,-7308,-116872,124173
2016-09-09,38500.0,39000.0,222042.0,10.32,-82952,234,82733
2016-09-12,38300.0,36900.0,576657.0,9.77,155984,-61635,-84562
2016-09-13,37800.0,36450.0,490963.0,9.65,72886,-145734,72321
2016-09-19,36150.0,36800.0,338598.0,9.74,28936,-101340,70707
2016-09-20,36550.0,37050.0,297891.0,9.81,32419,-25942,-6970
2016-09-21,36950.0,37000.0,384932.0,9.8,30911,-133926,103769
2016-09-22,37550.0,37800.0,359740.0,10.01,-68559,-49362,116695
2016-09-23,38100.0,38350.0,309800.0,10.15,-139034,24824,115213
2016-09-26,38150.0,37850.0,182371.0,10.02,18837,-45950,27363
2016-09-27,37700.0,39000.0,356657.0,10.32,-97517,31908,64203
2016-09-28,39000.0,38800.0,315289.0,10.27,-45169,42923,4248
2016-09-29,39450.0,40000.0,820062.0,10.59,-422252,219890,204879
2016-09-30,39600.0,39250.0,391344.0,10.39,-11438,32460,-20915
2016-10-04,39550.0,39000.0,395102.0,10.32,-37252,-16088,54339
2016-10-05,38500.0,39300.0,188354.0,10.4,-19195,-2666,21868
2016-10-06,39450.0,40200.0,470534.0,10.64,-207132,139705,66795
2016-10-07,40350.0,40500.0,481531.0,10.72,-196327,118622,75941
2016-10-10,40850.0,41150.0,534156.0,10.89,-254279,151963,117136
2016-10-11,41500.0,42900.0,1079128.0,11.36,-633219,358678,295700
2016-10-12,42850.0,42250.0,779161.0,11.19,-47769,73573,-23251
2016-10-13,42300.0,41850.0,366361.0,11.08,-85,-24753,24754
2016-10-14,41850.0,42250.0,318835.0,11.19,-72508,102863,-25577
2016-10-17,42600.0,41700.0,377417.0,11.04,-64428,-42910,107753
2016-10-18,41700.0,42650.0,366135.0,11.29,-139772,32928,108327
2016-10-19,42650.0,42700.0,338866.0,11.3,-69827,43976,27510
2016-10-20,42900.0,42000.0,291046.0,11.12,4793,-67636,63827
2016-10-21,42000.0,42950.0,278233.0,11.37,-109298,88792,19895
2016-10-24,42950.0,43200.0,338185.0,11.44,-73891,-8094,80420
2016-10-25,43300.0,44400.0,758327.0,11.75,-377367,293509,88170
2016-10-26,44100.0,42250.0,756670.0,11.19,61190,-118266,57900
2016-10-27,42500.0,42250.0,598657.0,11.19,-12135,-41979,53234
2016-10-28,42200.0,41050.0,565441.0,10.87,169330,-104053,-63128
2016-10-31,40500.0,41450.0,340784.0,10.97,-70845,35755,34482
2016-11-01,41100.0,40500.0,498160.0,10.72,33116,-20244,-9074
2016-11-02,39700.0,40050.0,402792.0,10.6,-68036,-52425,120470
2016-11-03,40000.0,41650.0,530668.0,11.03,-151324,126506,24726
2016-11-04,41600.0,40900.0,335401.0,10.83,-15083,41264,-26248
2016-11-07,41650.0,41150.0,221671.0,10.89,1360,-3423,1350
2016-11-08,41550.0,42300.0,429382.0,11.2,-184789,139709,48734
2016-11-09,42450.0,40950.0,667666.0,10.84,-101189,61928,39009
2016-11-10,42000.0,43700.0,833803.0,11.57,-383002,320629,63301
2016-11-11,43800.0,44200.0,694013.0,11.7,-224742,345468,-121733
2016-11-14,43700.0,43950.0,472669.0,11.64,-56463,24248,35044
2016-11-15,44300.0,44850.0,684055.0,11.87,-352960,265246,92581
2016-11-16,45300.0,44600.0,427166.0,11.81,18607,35970,-40112
2016-11-17,44200.0,44300.0,255367.0,11.73,-48278,1066,46795
2016-11-18,44550.0,43550.0,309953.0,11.53,6021,-22193,17476
2016-11-21,43150.0,43050.0,427785.0,11.4,-98970,-25322,125820
2016-11-22,43400.0,43000.0,306617.0,11.38,-5700,-41549,45663
2016-11-23,43150.0,44400.0,511502.0,11.75,-213893,66808,149989
2016-11-24,44300.0,42850.0,324946.0,11.34,53410,50110,-103509
2016-11-25,42500.0,41750.0,762452.0,11.05,124040,-250778,126989
2016-11-28,41800.0,41750.0,300194.0,11.05,-22075,-49971,75612
2016-11-29,41350.0,41050.0,346002.0,10.87,71761,-9237,-67583
2016-11-30,40950.0,39350.0,752250.0,10.42,146893,-139921,-5808
2016-12-01,40050.0,41000.0,885772.0,10.85,-127142,255649,-132917
2016-12-02,41000.0,41700.0,329387.0,11.04,-88309,108292,-19202
2016-12-05,41700.0,40200.0,375147.0,10.64,62935,-54070,-10866
2016-12-06,41100.0,40750.0,259172.0,10.79,-31873,20305,10767
2016-12-07,40950.0,41050.0,213325.0,10.87,-25551,4402,20567
2016-12-08,41600.0,41700.0,296627.0,11.04,-29833,57224,-27389
2016-12-09,41650.0,40750.0,296614.0,10.79,38574,15297,-53451
2016-12-12,41350.0,43400.0,605038.0,11.49,-343384,181364,162137
2016-12-13,43450.0,44050.0,544366.0,11.66,-203434,178692,25415
2016-12-14,44000.0,42350.0,471084.0,11.21,106986,30371,-138280
2016-12-15,42000.0,43500.0,458481.0,11.52,-84902,137413,-52335
2016-12-16,43100.0,43050.0,265311.0,11.4,-8890,40235,-31810
2016-12-19,42950.0,42100.0,213135.0,11.15,57168,-22837,-34780
2016-12-20,42100.0,42800.0,270646.0,11.33,-39449,64427,-24166
2016-12-21,42900.0,43100.0,315672.0,11.41,-138988,170961,-29924
2016-12-22,43000.0,43200.0,272901.0,11.44,-95401,83666,13107
2016-12-23,43700.0,43000.0,240155.0,11.38,-52199,76704,-22988
2016-12-26,43300.0,43150.0,264392.0,11.42,-91807,99988,-5967
2016-12-27,43000.0,43350.0,329547.0,11.48,-9001,22555,-9811
2016-12-28,42800.0,43050.0,184441.0,11.4,2465,-9452,6992
2016-12-29,42500.0,42800.0,237272.0,11.33,18630,-41573,23302
2017-01-02,42900.0,42800.0,217910.0,8.34,44377,-77150,32752
2017-01-03,42800.0,42550.0,329794.0,8.29,60014,-116361,58745
2017-01-04,42650.0,43850.0,543279.0,8.54,-139666,29011,111148
2017-01-05,43500.0,43350.0,227882.0,8.45,78091,-44967,-33244
2017-01-06,41700.0,42650.0,742957.0,8.31,-46438,-164537,212532
2017-01-09,42500.0,40750.0,853928.0,7.94,354025,-217233,-136836
2017-01-10,41000.0,41200.0,321846.0,8.03,-41899,-44264,86090
2017-01-11,41050.0,42050.0,374008.0,8.19,-190886,66495,124251
2017-01-12,42150.0,41700.0,272189.0,8.12,-19288,-40079,59351
2017-01-13,41900.0,41750.0,266243.0,8.13,-65601,112792,-47352
2017-01-16,41800.0,41400.0,223061.0,8.07,16818,-26875,9545
2017-01-17,41800.0,41250.0,221881.0,8.04,55970,-27727,-22535
2017-01-18,41150.0,41000.0,244597.0,7.99,54284,-33823,-20419
2017-01-19,40950.0,40000.0,475239.0,7.79,212000,-199550,-7874
2017-01-20,39750.0,39400.0,652685.0,7.68,215388,-213814,17295
2017-01-23,39200.0,39550.0,276581.0,7.7,1253,-29425,28199
2017-01-24,39300.0,39850.0,236924.0,7.76,-25148,184,22901
2017-01-25,40200.0,39200.0,303301.0,7.64,44019,-57256,12677
2017-01-26,39100.0,40500.0,525000.0,7.89,-153848,151132,2636
2017-01-31,41000.0,41550.0,370490.0,8.09,-130041,94405,34372
2017-02-01,41900.0,44200.0,970881.0,8.61,-549633,295104,254916
2017-02-02,44400.0,44950.0,923889.0,8.76,-378589,85208,288764
2017-02-03,44900.0,45600.0,659297.0,8.88,-258118,67953,189846
2017-02-06,45600.0,45300.0,367147.0,8.83,-51786,34345,16931
2017-02-07,45200.0,45400.0,378517.0,8.84,-46011,124104,-81400
2017-02-08,45150.0,44850.0,408419.0,8.74,-17350,13706,3027
2017-02-09,44550.0,46500.0,670986.0,9.06,-196256,130114,64434
2017-02-10,46700.0,46650.0,333035.0,9.09,-104674,185429,-79967
2017-02-13,46750.0,46700.0,228876.0,9.1,-47915,25591,22259
2017-02-14,46700.0,46850.0,214287.0,9.13,-45217,84491,-41104
2017-02-15,46950.0,45700.0,268222.0,8.9,10973,-39859,31366
2017-02-16,45750.0,46200.0,191725.0,9.0,-54038,30382,23475
2017-02-17,45950.0,46450.0,295375.0,9.05,-56597,99648,-42591
2017-02-20,46150.0,45400.0,281137.0,8.84,51189,11760,-56549
2017-02-21,45250.0,46800.0,349027.0,9.12,-89687,111701,-19046
2017-02-22,46800.0,47300.0,362877.0,9.21,-115933,86268,28251
2017-02-23,47500.0,47200.0,270496.0,9.2,-23068,78053,-54741
2017-02-24,47200.0,46400.0,256580.0,9.04,7950,77165,-84521
2017-02-27,46600.0,46450.0,272739.0,9.05,-2740,-16756,19490
2017-02-28,46750.0,47800.0,635028.0,9.31,-168505,154548,12564
2017-03-02,48050.0,48000.0,542563.0,9.35,-50721,104030,-54785
2017-03-03,47800.0,47750.0,331641.0,9.3,-16335,43142,-26814
2017-03-06,47800.0,48600.0,422618.0,9.47,-98723,68525,28036
2017-03-07,48750.0,48800.0,385964.0,9.51,-17109,17944,966
2017-03-08,48850.0,48750.0,340142.0,9.5,-61748,30661,31344
2017-03-09,48500.0,47500.0,554358.0,9.25,120528,-103253,-15240
2017-03-10,47100.0,47650.0,286778.0,9.28,10329,-99270,91436
2017-03-13,47900.0,48350.0,425032.0,9.42,-117548,55618,60803
2017-03-14,48900.0,48150.0,323510.0,9.38,-3614,-49098,52648
2017-03-15,48450.0,48550.0,320367.0,9.46,-36813,-49981,86804
2017-03-16,49000.0,49850.0,417604.0,9.71,-162748,102825,51409
2017-03-17,49900.0,49900.0,298312.0,9.72,10973,-18,-4731
2017-03-20,49900.0,50000.0,302764.0,9.74,-69599,-43863,116735
2017-03-21,50500.0,50600.0,453732.0,9.86,-82640,1435,77959
2017-03-22,50300.0,48800.0,551690.0,9.51,127867,-206708,76388
2017-03-23,49000.0,51300.0,623680.0,9.99,-265539,67760,198320
2017-03-24,51400.0,51100.0,202685.0,9.95,-26168,46378,-20515
2017-03-27,50800.0,49850.0,330783.0,9.71,90838,-78365,-13944
2017-03-28,50200.0,51100.0,341936.0,9.95,-36371,-13184,55588
2017-03-29,51200.0,50800.0,356653.0,9.9,65305,-22674,-45122
2017-03-30,50900.0,49650.0,301604.0,9.67,88666,-101057,10779
2017-03-31,49800.0,49500.0,320555.0,9.64,38534,-41952,3412
2017-04-03,49500.0,47750.0,799507.0,9.3,193739,-230838,35926
2017-04-04,47300.0,48350.0,339844.0,9.42,-59217,27818,31820
2017-04-05,48450.0,48950.0,400233.0,9.54,-129870,-2416,133064
2017-04-06,48750.0,49650.0,362006.0,9.67,-103178,-17798,121376
2017-04-07,49700.0,49400.0,165795.0,9.62,-9680,-10756,20229
2017-04-10,49250.0,49450.0,329532.0,9.63,-50321,-4273,55553
2017-04-11,49100.0,49000.0,229482.0,9.55,-29026,11971,15947
2017-04-12,49450.0,49750.0,341180.0,9.69,-82927,-36419,118725
2017-04-13,49900.0,49750.0,316928.0,9.69,-23232,8563,13621
2017-04-14,49350.0,48750.0,161549.0,9.5,50385,-48436,-3185
2017-04-17,48750.0,48400.0,194914.0,9.43,48288,-46509,-1441
2017-04-18,48750.0,48600.0,174307.0,9.47,-1699,-42755,43949
2017-04-19,48850.0,48700.0,233723.0,9.49,-50122,-15832,65288
2017-04-20,48550.0,49350.0,232426.0,9.61,-56382,-26309,90314
2017-04-21,49250.0,50000.0,267667.0,9.74,-73480,6433,65230
2017-04-24,50300.0,49600.0,216243.0,9.66,39941,-63582,22491
2017-04-25,49800.0,50400.0,311901.0,9.82,-63085,-37154,102254
2017-04-26,50800.0,51000.0,319114.0,9.94,-93826,44513,46653
2017-04-27,51200.0,50400.0,362434.0,9.82,21901,-34892,12573
2017-04-28,49250.0,48550.0,775784.0,9.46,344223,-92938,-254774
2017-05-02,48750.0,48300.0,365273.0,9.41,91386,-62142,-28222
2017-05-04,48300.0,47600.0,588796.0,9.27,202985,-191549,-13040
2017-05-08,48000.0,47500.0,547885.0,9.25,170871,-218239,42761
2017-05-10,47900.0,47500.0,666791.0,9.25,1889,-93291,91178
2017-05-11,47850.0,49100.0,588190.0,9.57,-231892,92501,139996
2017-05-12,49200.0,48800.0,241584.0,9.51,-13996,-31965,45661
2017-05-15,48900.0,48100.0,261710.0,9.37,93538,-119439,26060
2017-05-16,48600.0,49100.0,441368.0,9.57,-147291,-8668,158930
2017-05-17,48950.0,48500.0,268211.0,9.45,24274,1607,-25482
2017-05-18,48050.0,48050.0,238921.0,9.36,32335,-30701,4063
2017-05-19,48350.0,47800.0,351089.0,9.31,103939,-45140,-64585
2017-05-22,48050.0,48400.0,285148.0,9.43,-4220,-28960,33704
2017-05-23,48650.0,48200.0,348728.0,9.39,37212,17421,-53261
2017-05-24,48500.0,48050.0,289434.0,9.36,58818,-108505,38934
2017-05-25,48500.0,49350.0,896358.0,9.61,30232,71939,-111604
2017-05-26,49500.0,49050.0,473099.0,9.56,105415,-89222,-14526
2017-05-29,48900.0,49050.0,459065.0,9.56,21739,-5171,-18734
2017-05-30,49200.0,48500.0,354998.0,9.45,94321,-38904,-55586
2017-05-31,48250.0,48700.0,868813.0,9.49,26161,2510,-13270
2017-06-01,48700.0,48100.0,410066.0,9.37,90312,-41584,-60756
2017-06-02,48200.0,47800.0,396685.0,9.31,123557,-127127,8759
2017-06-05,48050.0,46850.0,668519.0,9.13,253469,-267003,10187
2017-06-07,47150.0,46450.0,571513.0,9.05,132068,-125157,-17504
2017-06-08,46100.0,46250.0,700601.0,9.01,147712,-118212,-27171
2017-06-09,46250.0,45750.0,551725.0,8.91,212917,-176147,-36426
2017-06-12,46000.0,46000.0,414207.0,8.96,4428,-56465,51511
2017-06-13,46150.0,46550.0,370924.0,9.07,-4801,-70517,72331
2017-06-14,46750.0,46250.0,380690.0,9.01,88682,-120206,39342
2017-06-15,46050.0,45350.0,500281.0,8.83,116612,-130321,26257
2017-06-16,45300.0,45700.0,394092.0,8.9,-16635,-76135,93020
2017-06-19,46250.0,45600.0,275254.0,8.88,-20443,4658,16529
2017-06-20,45500.0,44800.0,404351.0,8.73,18299,-70414,51881
2017-06-21,44550.0,45700.0,445203.0,8.9,-81141,36902,47901
2017-06-22,45750.0,44200.0,740798.0,8.61,328320,-254446,-75863
2017-06-23,44550.0,45400.0,435131.0,8.84,-138486,60941,77321
2017-06-26,45100.0,45550.0,249616.0,8.87,-43501,18176,26027
2017-06-27,45550.0,44650.0,319411.0,8.7,65413,-58446,-6377
2017-06-28,44900.0,44900.0,211394.0,8.75,-34807,-241,37526
2017-06-29,45200.0,45900.0,407926.0,8.94,-80073,72609,12032
2017-06-30,45850.0,46050.0,338899.0,8.97,-32355,91625,-61446
2017-07-03,46150.0,45950.0,268316.0,8.95,31754,-54095,12556
2017-07-04,46100.0,46900.0,688787.0,9.14,-293754,255412,16463
2017-07-05,47050.0,46850.0,252081.0,9.13,22919,38284,-65773
2017-07-06,46600.0,46500.0,261837.0,9.06,31372,-70461,41461
2017-07-07,46300.0,46600.0,308290.0,9.08,-87650,61283,24017
2017-07-10,46700.0,47150.0,262262.0,9.19,-80100,17846,61611
2017-07-11,47200.0,46950.0,251780.0,9.15,24763,2532,-28291
2017-07-12,47100.0,47000.0,286222.0,9.16,-32708,-29743,63063
2017-07-13,47150.0,46700.0,279902.0,9.1,-27903,-53604,81716
2017-07-14,46650.0,46650.0,260093.0,9.09,-19542,-14867,34416
2017-07-17,47050.0,46950.0,312489.0,9.15,-23050,59830,-36795
2017-07-18,46850.0,46550.0,240835.0,9.07,34852,-2496,-32368
2017-07-19,46800.0,47200.0,460817.0,9.2,11625,19916,-27805
2017-07-20,47450.0,48300.0,465952.0,9.41,-210319,95555,119741
2017-07-21,48350.0,48700.0,357148.0,9.49,-126362,70219,55699
2017-07-24,48700.0,48350.0,269363.0,9.42,8282,10629,-17644
2017-07-25,48300.0,47950.0,254806.0,9.34,-58105,46537,21041
2017-07-26,48400.0,48350.0,260146.0,9.42,-67386,52962,14407
2017-07-27,48350.0,48600.0,295280.0,9.47,-107739,94057,14104
2017-07-28,48000.0,46150.0,802449.0,8.99,238540,-178353,-59618
2017-07-31,46100.0,45300.0,635083.0,8.83,148139,-118815,-29143
2017-08-01,45000.0,45400.0,634676.0,8.84,137211,-112142,-40404
2017-08-02,45300.0,44850.0,387639.0,8.74,142228,-105852,-53986
2017-08-03,44250.0,41850.0,1039225.0,8.15,434590,-355524,-75474
2017-08-04,41850.0,42400.0,430628.0,8.26,-12189,64734,-53921
2017-08-07,42300.0,43350.0,387827.0,8.45,-30692,18096,9534
2017-08-08,43350.0,43500.0,256362.0,8.47,-22932,8092,13920
2017-08-09,42850.0,42800.0,308021.0,8.34,30308,-24003,-16294
2017-08-10,42500.0,42800.0,522563.0,8.34,5579,-26658,18979
2017-08-11,42050.0,42350.0,440956.0,8.25,-23324,62478,-39679
2017-08-14,42250.0,41950.0,463654.0,8.17,53580,-59826,5776
2017-08-16,42150.0,41950.0,307542.0,8.17,48705,-82040,32805
2017-08-17,41800.0,42250.0,238915.0,8.23,3093,-19105,15381
2017-08-18,41700.0,41800.0,170954.0,8.14,32165,-34037,3053
2017-08-21,41800.0,41250.0,286509.0,8.04,90420,-133295,41513
2017-08-22,41350.0,41650.0,224431.0,8.11,-7370,5791,1557
2017-08-23,41850.0,42150.0,215143.0,8.21,-37297,39952,-3855
2017-08-24,42050.0,41950.0,151168.0,8.17,13637,45857,-59794
2017-08-25,42050.0,42450.0,235792.0,8.27,11949,-31446,19371
2017-08-28,42550.0,42550.0,220263.0,8.29,718,13743,-14484
2017-08-29,42400.0,42700.0,265115.0,8.32,-19645,33451,-15003
2017-08-30,42550.0,41700.0,550109.0,8.12,261768,-177712,-80294
2017-08-31,41700.0,40650.0,607451.0,7.92,241135,-295237,59053
2017-09-01,41000.0,40750.0,437890.0,7.94,33673,-139232,100066
2017-09-04,39800.0,40400.0,214496.0,7.87,-40028,-5323,44823
2017-09-05,40800.0,40800.0,205244.0,7.95,-34306,45700,-11808
2017-09-06,40850.0,39600.0,421819.0,7.71,109154,-86147,-21904
2017-09-07,39600.0,39500.0,322053.0,7.7,93098,-107560,11735
2017-09-08,39600.0,39750.0,215658.0,7.74,-27121,-7002,33088
2017-09-11,39450.0,38750.0,527934.0,7.55,164385,-228773,67401
2017-09-12,38800.0,38650.0,346679.0,7.53,42905,-92935,49648
2017-09-13,38650.0,38800.0,614038.0,7.56,37969,-129324,112204
2017-09-14,38950.0,38700.0,433651.0,7.54,49482,-48179,-11187
2017-09-15,38600.0,38800.0,258268.0,7.56,-50882,17592,32690
2017-09-18,38550.0,38350.0,423350.0,7.47,173591,-198945,25153
2017-09-19,38200.0,39750.0,697246.0,7.74,-109264,184619,-88239
2017-09-20,39750.0,38900.0,317108.0,7.58,121960,-59919,-62641
2017-09-21,38600.0,38050.0,362771.0,7.41,134049,-76007,-42648
2017-09-22,38100.0,37400.0,333968.0,7.29,32608,-5977,-26637
2017-09-25,37050.0,36350.0,387649.0,7.08,81248,-131682,50607
2017-09-26,36400.0,37750.0,424963.0,7.35,-88828,118794,-30031
2017-09-27,37550.0,38200.0,401904.0,7.44,16353,100165,-117018
2017-09-28,39950.0,37900.0,990766.0,7.38,379598,-214422,-165243
2017-09-29,38050.0,38350.0,290310.0,7.47,-47776,18872,28429
2017-10-10,38350.0,37650.0,436016.0,7.33,69833,-126638,57430
2017-10-11,37550.0,37450.0,396581.0,7.3,129770,-174932,45746
2017-10-12,37650.0,39900.0,1101121.0,7.77,-312233,141164,171280
2017-10-13,39900.0,39050.0,548941.0,7.61,141163,62814,-207566
2017-10-16,39200.0,39550.0,325083.0,7.7,-10651,88000,-72299
2017-10-17,39650.0,39100.0,382306.0,7.62,158296,-53781,-107890
2017-10-18,39050.0,39050.0,303732.0,7.61,62970,4843,-67671
2017-10-19,39100.0,39300.0,291205.0,7.66,10432,57335,-68432
2017-10-20,39200.0,39400.0,294393.0,7.68,30025,-35593,7423
2017-10-23,39400.0,40050.0,410748.0,7.8,19112,-52982,33746
2017-10-24,40000.0,40050.0,494811.0,7.8,61482,43511,-104180
2017-10-25,40600.0,40000.0,446187.0,7.79,67649,-34727,-31686
2017-10-26,40000.0,39250.0,421649.0,7.65,51006,-75395,29500
2017-10-27,39250.0,39700.0,486677.0,7.73,-30358,-30787,58985
2017-10-30,39450.0,37900.0,729378.0,7.38,302557,-132122,-165586
2017-10-31,37950.0,37850.0,552731.0,7.37,72879,-13536,-58347
2017-11-01,37800.0,37700.0,520902.0,7.34,178505,-187520,10693
2017-11-02,37750.0,37850.0,512070.0,7.37,167800,-183434,19484
2017-11-03,37850.0,38050.0,412016.0,7.41,35053,-25243,-12688
2017-11-06,38100.0,38150.0,358947.0,7.43,76338,1958,-77797
2017-11-07,38050.0,41100.0,1881153.0,8.01,-786027,486837,276377
2017-11-08,40950.0,40800.0,691635.0,7.95,126759,67864,-191723
2017-11-09,40650.0,40100.0,666722.0,7.81,171104,-83725,-94084
2017-11-10,39900.0,39650.0,514202.0,7.72,181672,18585,-203450
2017-11-13,39350.0,38350.0,646972.0,7.47,216050,-90843,-125426
2017-11-14,38050.0,37600.0,900184.0,7.32,223317,-177097,-51151
2017-11-15,37600.0,35950.0,1542754.0,7.0,428614,-378883,-43190
2017-11-16,36100.0,35950.0,610826.0,7.0,198080,-238176,33458
2017-11-17,36100.0,36000.0,629253.0,7.01,64504,-9185,-61556
2017-11-20,36000.0,35600.0,680831.0,6.94,303693,-162341,-145148
2017-11-21,35600.0,34400.0,1068128.0,6.7,567656,-341070,-231263
2017-11-22,34400.0,34250.0,752903.0,6.67,268759,-164748,-106925
2017-11-23,34650.0,35100.0,888042.0,6.84,31616,2656,-41747
2017-11-24,35250.0,35250.0,416797.0,6.87,65215,21164,-84406
2017-11-27,35000.0,35500.0,517805.0,6.92,35965,80930,-116947
2017-11-28,35400.0,35900.0,721110.0,6.99,-21394,189181,-167019
2017-11-29,35900.0,35400.0,506553.0,6.9,156070,-22832,-134750
